"","baseMean","lgFC_PMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Gm2830",3.20191445675237,-2.36844713887099,0.726626307539309,-3.25951195861823,0.00111604075467998,0.00581473139635886
"Gm26712",67.5353076032792,0.632309289806564,0.194042895271282,3.25860572695827,0.00111961149045818,0.00583140259062694
"Ctdspl2",32.1271549782061,0.915430254109177,0.280951212622651,3.25832462356624,0.00112072123913751,0.00583524914143841
"Gspt1",168.519562876858,0.738601252411017,0.226694529403263,3.25813443471823,0.00112147264927457,0.0058372280046182
"Gm20627",8.3075728681289,1.60098208284723,0.491645473229297,3.25637511178824,0.00112844560970055,0.00587090687606922
"Mcm2",188.08407831221,-0.513836970891899,0.157797139660507,-3.25631359349982,0.00112869015710167,0.00587090687606922
"Srsf9",309.962347468938,-0.592049794775688,0.1818331696219,-3.25600546922645,0.00112991574963171,0.0058753376342907
"Tmc4",19.2903142360763,1.11439882727735,0.342311784225975,3.25550821978623,0.00113189619989184,0.0058836892745039
"Cdca7l",42.2198024263393,-0.722965461551706,0.222087362458552,-3.25532012964777,0.00113264616338071,0.00588564133625831
"Rap2b",10.2113217173965,1.20809954183707,0.371134215016293,3.25515539380823,0.00113330338462623,0.00588711034465955
"Eci1",122.749634258747,-0.451568547872495,0.138734657608686,-3.25490800680955,0.00113429100873887,0.00589029414151513
"Gm44505",48.2360575466991,-0.859461393776125,0.26413170276119,-3.25391228993512,0.00113827418394302,0.00590902638619563
"Nrp1",16.2808286518979,-1.523088128357,0.468291245725949,-3.25243775590101,0.0011441965317568,0.00593780960141472
"2010013B24Rik",2.42068800341008,-2.54939811482705,0.783901995900025,-3.25218985046721,0.00114519501639894,0.00594052171453391
"Mbd4",27.7016212074336,0.834375082195694,0.256563406648407,3.2521203748246,0.00114547498675185,0.00594052171453391
"Tcerg1",210.859988661294,0.614489328803459,0.188956210958679,3.25201974407624,0.00114588061697135,0.00594066537538674
"Ltbp3",5.41304269674792,1.90965935528661,0.587330070638828,3.25142445577409,0.00114828286820275,0.00595115674423971
"Tmem41b",32.0821958132873,0.919611770311314,0.283049076657749,3.24894813708674,0.00115832594926878,0.00600122794876598
"Gm22060",33.4492475599436,1.06657652421868,0.3283781141683,3.2480134278134,0.00116213786104364,0.00601899342265073
"Cd207",1.40832919887871,-4.48548394907435,1.38109059375888,-3.24778401166742,0.0011630752314229,0.006021864151099
"Kctd20",182.167825326198,-0.474479648535252,0.146118858409587,-3.24721705123945,0.00116539477036406,0.00602593434057651
"Rexo4",136.272670726582,0.453522157613528,0.139658801075228,3.24735823393784,0.00116481676670318,0.00602593434057651
"Rps11",2683.75149073585,-1.26582714625677,0.389786865156993,-3.247485380881,0.00116429645233377,0.00602593434057651
"Tnpo1",18.1911473898043,1.22757453395019,0.378032161510278,3.24727538801436,0.00116515590678162,0.00602593434057651
"Bahd1",133.206008194758,0.432044541191812,0.133068722350697,3.24677755643566,0.00116719576461246,0.00603326215848184
"Gphn",64.4849640512243,0.627567567113685,0.193307558467657,3.24647195427015,0.00116844959938955,0.00603775780828545
"Fyn",266.544832074685,-0.527893068403574,0.162667442944039,-3.24522878610184,0.00117356295223513,0.00605638090363165
"Msh2",109.993787613569,-0.515833376404595,0.158943434197607,-3.24538965078157,0.00117290012691409,0.00605638090363165
"Pabpc4",179.008433405837,-0.558798739035274,0.172183819234186,-3.24536150679326,0.00117301606616741,0.00605638090363165
"Sar1a",322.682668059838,-0.437580214437966,0.134838337852027,-3.24522106552643,0.00117359477272486,0.00605638090363165
"Prr11",9.51784452114424,1.91499208631462,0.590152427558075,3.24491097026992,0.0011748734951634,0.00605806020070675
"Tmem41a",21.8952221239269,-0.961348393696537,0.296267900785278,-3.24486179956863,0.00117507637584801,0.00605806020070675
"Wnt6",3.61352065016385,2.16114876474558,0.666015182420621,3.24489414323998,0.00117494292065703,0.00605806020070675
"D830025C05Rik",20.441517045593,-0.865695078098351,0.266801748816434,-3.24471290738791,0.00117569090961335,0.00605924111744664
"Oxa1l",261.977655357828,0.321348359226335,0.099053014920254,3.24420573654469,0.00117778642287966,0.00606805138683885
"Armc10",98.3575045342331,0.602360853998881,0.185711302423515,3.24353362524589,0.00118056874958852,0.00608039324206487
"Dap3",259.647319703676,-0.401819795769251,0.123918525530414,-3.24261278972876,0.00118439057627217,0.00609807909217894
"Dnttip2",182.130012476914,0.635556715045708,0.19603852766474,3.24199902241982,0.00118694429566791,0.00610722663947752
"Stard10",50.4959420054851,-0.887266599637675,0.273678634186399,-3.24200170859289,0.00118693310815462,0.00610722663947752
"Adk",84.9937898349177,-0.610973165078707,0.188511140375171,-3.24104540380352,0.00119092213860515,0.00612568884055446
"Acmsd",1.8236267841823,-4.17600131631591,1.28854508580186,-3.24086550197597,0.00119167394520885,0.00612755078336208
"Spg7",146.903585075649,-0.514553097789327,0.158775180808127,-3.2407653083459,0.00119209284272548,0.00612770025990905
"Rpl41",12311.8545798913,-0.472417958700074,0.145780193723903,-3.24061826666797,0.00119270785263088,0.00612885738329679
"Krt18",3.9734493199818,-2.38272928918753,0.735336976861232,-3.24032295962886,0.00119394387617827,0.00613320385282556
"Spata6",39.1604281673774,0.736798921121562,0.227399838521338,3.24010309731344,0.00119486489016444,0.00613592982962914
"Vopp1",58.6855456266194,0.618496885478929,0.190895972875336,3.23996822019308,0.00119543022181036,0.00613682810471493
"Prelid2",15.5446649294764,0.958147754855318,0.29596972227895,3.23731680212974,0.00120659382379477,0.00619211502325499
"Tardbp",275.054890709932,0.349947835901093,0.108117268148909,3.23674323160952,0.00120902143566791,0.00620254828566053
"Nhp2",571.613223772542,-0.348137585908347,0.107599841026998,-3.23548420318757,0.00121436604732156,0.00622793471381654
"Bcl7c",22.3754353468548,-1.34793377068768,0.416814581170916,-3.23389303440648,0.00122115182241435,0.00626069324740089
"Edem3",19.0053755352432,1.12159696991624,0.346852411122358,3.23364328443599,0.00122222009262724,0.00626412704141102
"Timm44",92.4576477061851,-0.45181906449871,0.139741553535024,-3.23324775679891,0.0012239136722438,0.00627076239048247
"Bcan",1.63274553104289,5.62695674639243,1.74109790012277,3.23184396810521,0.00122994196060751,0.00629959520325497
"Gm22442",2.2889871873666,-3.66658272817497,1.13462690173349,-3.23153163614677,0.00123128693133934,0.00630339354125679
"Gm5805",99.3763312126225,-0.958407058994662,0.296584047263798,-3.23148553617991,0.00123148556302561,0.00630339354125679
"Dusp22",54.6385581664075,-0.500203368444269,0.15484260999145,-3.23039871564997,0.00123617694577847,0.00632534681337625
"Cryba4",2.1211213035852,-2.77526002302226,0.859210519074078,-3.23001169260939,0.00123785155544545,0.00632934900362654
"Plxna1",54.8307563976233,0.739705900205,0.229015451923697,3.22993882723448,0.00123816707081568,0.00632934900362654
"Tbl1xr1",143.041155849046,0.443618564493677,0.137339448731293,3.23008843119521,0.00123751934890545,0.00632934900362654
"Akr1c13",2.485790571655,-2.96068320021135,0.917033845141979,-3.22854299859889,0.00124422552388139,0.00635825130360585
"Perp",25.650495794185,-1.10266839749581,0.341569998021002,-3.22823551214825,0.00124556381178836,0.00636302163064714
"Ska3",14.8433047402908,1.28723442649923,0.398863805561758,3.22725303361707,0.00124984881359164,0.00638283739468714
"Churc1",60.1186511673123,-0.729489170152938,0.226099236697731,-3.22641146784667,0.00125353005453068,0.00639955794971345
"Ganab",430.132935210863,-0.314283207176112,0.0974246469308594,-3.22591066097631,0.00125572547080985,0.00640868463495457
"Rab11b",62.5280795156732,-0.797610120446084,0.247280627584717,-3.22552610868325,0.00125741366416862,0.0064152175874932
"Tmub2",78.2549643065619,-0.841758970628844,0.260981075067,-3.22536402462418,0.00125812584444849,0.00641676838055999
"Commd10",58.7508540412149,0.733959995929587,0.227615746311623,3.22455721022368,0.00126167644608849,0.00643279015765976
"Chmp2a",476.746867953451,-0.311416940427866,0.0966126008299485,-3.22335738560649,0.00126697370528568,0.00645770417424952
"Ccdc88c",242.589540866731,-0.463770037241201,0.143908112434368,-3.22268167788465,0.00126996600430085,0.00646823656844332
"Dgcr8",49.5407397215212,-0.61161208963898,0.189785646066505,-3.22264671915524,0.00127012099263717,0.00646823656844332
"Rps7",5349.27819690852,-0.534432476717583,0.165838290116438,-3.22261207796069,0.00127027459041825,0.00646823656844332
"Gm10033",14.0155450745751,1.18050075118322,0.366334160172176,3.22246975446785,0.00127090582751595,0.00646935514984558
"Dleu2",70.3164836698771,-0.61454280228272,0.190860785757728,-3.21984843477905,0.00128258388372661,0.00652668697581696
"Usf2",489.106198980872,-0.458585142869493,0.142457314944368,-3.2191056180483,0.00128591112014145,0.00654150061407878
"Lrrc70",6.63969334707621,-1.31364202423582,0.408141352705522,-3.21859575249564,0.00128819952716005,0.00655102179470357
"Hdac5",157.619121259829,-0.379350495051881,0.117890432949674,-3.21782256252992,0.00129167697470066,0.0065665816187968
"Dynll2",86.8748552760193,0.618689699105326,0.192304934358997,3.21723257475209,0.00129433629024804,0.00657797353585806
"Chst13",15.7400650042002,1.60501493544821,0.498947582693804,3.21680070436012,0.00129628610859936,0.00658575350390218
"Hivep1",151.125510287279,0.534912266449991,0.166350010772263,3.21558299856259,0.00130179844237094,0.00661162187904
"Rps4l",30.763484530124,-0.988706178975176,0.307491238703438,-3.2153962602126,0.00130264568372071,0.00661378795297348
"Hsf1",217.702253731689,-0.454374570126183,0.14132202238195,-3.21517172248036,0.00130366509660699,0.00661682649453187
"Ano6",87.2709734811252,-0.482953010436992,0.15022034689428,-3.21496402066544,0.00130460872902511,0.00661947857054411
"Fam168a",71.3973619916251,-0.56040981006684,0.174406434676591,-3.21324044669584,0.00131246363672604,0.00665718486792403
"Hnrnpk",958.353231305998,0.45702438194396,0.142249251681646,3.21284208205735,0.00131428531715678,0.00666427448399594
"Mphosph8",102.661902779557,0.679977121391185,0.211884143773909,3.20919304899357,0.00133108087449643,0.00674726225933872
"Cuedc2",195.774076945436,-0.757447475524583,0.236085579407248,-3.20835977117427,0.00133494390891901,0.00676466257391936
"Dmrt3",1.08071835102335,-4.44696683017062,1.38616782499982,-3.20810132075545,0.00133614417219256,0.00676856275948915
"Grk2",1265.94214649581,-0.352239262722735,0.109805986544688,-3.20783295890142,0.0013373915185261,0.00677269886588654
"Naa10",129.689635886232,-0.730629635562375,0.227795852706429,-3.20738778551852,0.00133946305461679,0.00678100475218077
"Anxa2",716.680498417422,-0.514393525691112,0.160445742080542,-3.2060279009018,0.00134580938593812,0.00681093938749561
"Mecp2",74.8372310656135,0.487335336806547,0.152061917501585,3.20484803041804,0.00135133808679434,0.00683671818034122
"Zscan22",12.0771072617093,1.48177837867505,0.462421684939682,3.20438774160932,0.00135350060843932,0.00684545561906619
"Them6",81.6943065146923,-0.85975407831525,0.268341388320741,-3.2039562875318,0.00135553055739836,0.00685351715398676
"Susd2",8.43512987988132,1.50792889263577,0.470671846906243,3.20377966633758,0.00135636235257211,0.00685551762703569
"Coq10b",53.2813566070337,-0.589666433552288,0.184076445219108,-3.20337799249873,0.00135825578345357,0.00686067566198799
"Gm15564",1.13343409050552,-4.31525101986409,1.34708291760931,-3.2034041583145,0.00135813236747948,0.00686067566198799
"Rsu1",253.054399720422,0.509656743024573,0.159128131600262,3.20280730942568,0.00136095009179093,0.00687207661190543
"Cd37",715.578249808547,-0.677932055204855,0.211691431406125,-3.20245392409982,0.00136262096488074,0.00687830409343619
"Eif2a",35.9324134222956,-1.16604330012297,0.364271921759501,-3.20102437347014,0.0013693994800444,0.00691030190267026
"Msra",126.667785646534,-0.615016955958213,0.192141922053002,-3.20084731841375,0.00137024118498902,0.0069107305626238
"Wdr20",71.0832125371224,0.559656091250231,0.174847638941183,3.20082155320664,0.00137036371039496,0.0069107305626238
"Ruvbl1",135.80802433612,-0.496030842886116,0.154977768633202,-3.20065805089833,0.00137114147460379,0.00691243516334093
"4930455G09Rik",3.65792850699861,-2.15541915719126,0.67360629089377,-3.19982040893851,0.0013751324437962,0.00692811118077962
"Arsb",76.3996715914828,-0.713672501253492,0.22302991489341,-3.19989585968577,0.00137477251796786,0.00692811118077962
"Hcar2",43.7399333776067,-1.27994868900557,0.400093697329325,-3.1991223494631,0.00137846654983529,0.00694268365807782
"Klrb1b",12.89378001212,-1.03415280404131,0.323386974992203,-3.19788019930687,0.00138441781121437,0.00697042395082595
"Stk11",220.611727112176,-0.522097641581201,0.16332503231845,-3.19667863627431,0.00139019715347109,0.00699728115767275
"Nt5e",27.0933778657902,0.907580636177441,0.283930422933619,3.19648957234014,0.00139110854647807,0.00699962715815904
"Ctla4",30.4997932873261,-1.00979607176914,0.315947497868851,-3.19608820636492,0.00139304517976158,0.00700712869781514
"Dad1",640.194039848397,-0.574657135926482,0.179808440503687,-3.19594082634124,0.00139375692781154,0.00700810268137525
"Rab8b",106.791983266728,0.709015241533441,0.221854043814841,3.19586350260618,0.00139413048442397,0.00700810268137525
"Drc1",1.7681836860411,-4.95698415393491,1.55133810507884,-3.19529581443692,0.0013968758558182,0.00701965843273856
"Inppl1",49.6793539243546,0.543871133832722,0.170234761749579,3.19483005846229,0.00139913199941805,0.00702874908879908
"Ppp1r13b",68.1121381424035,-0.639559607782667,0.200200510543005,-3.19459528873321,0.00140027050816863,0.00703222112393059
"Galnt7",58.5503918342152,0.982440221213583,0.307557826201392,3.19432684691389,0.0014015733554954,0.00703651599330316
"Actr5",42.4090288759758,-0.757279296616429,0.237119787452901,-3.19365711630813,0.00140482868005118,0.0070506072866298
"Igha",285.84247364034,-1.00089283803098,0.313421062162149,-3.19344472616574,0.00140586248880264,0.00705354371576402
"Crybg3",18.6428213361351,1.14491781742227,0.358579487820775,3.19292613300437,0.00140838968848004,0.00706171531522099
"Dbnl",668.592815408583,-0.310949747570885,0.0973855739630612,-3.19297545742073,0.00140814914141761,0.00706171531522099
"Far1",51.3362804806047,0.740209911155529,0.231850951723768,3.19261105314517,0.00140992717533169,0.00706717004752513
"Baz1a",188.26548081971,0.701491556028882,0.21974311498864,3.1923255300406,0.00141132177128578,0.00707190529896118
"Rpl11",4868.93760019404,-0.393101458603481,0.123168354382456,-3.19157839344711,0.0014149770714808,0.00708796194601868
"Dhx38",214.344081655789,-0.441798562009963,0.13845553931363,-3.19090564523533,0.00141827589910206,0.00710222327428648
"Kdm6a",29.6685631540214,1.00822907482249,0.31603362420028,3.19025887632624,0.00142145402055347,0.0071158712576688
"Fam118a",21.9744801566269,0.775787327676553,0.243210142144989,3.1897819755151,0.00142380164067686,0.00712535434250224
"N4bp2l2",51.757378002256,-0.802283285365842,0.251566149325392,-3.18915437358036,0.00142689655828027,0.00713857001897121
"Steap3",7.41811190627408,-1.44283130932886,0.452591503385656,-3.18793282360719,0.00143293822474351,0.00716651478038281
"Acvr1b",70.3929536023307,0.489340571703939,0.153508008956297,3.18772013936584,0.00143399254732454,0.00716950663212291
"Gm37716",13.5622637811499,1.1261105382627,0.353426884146649,3.18626168176681,0.00144124172939162,0.00720345906019297
"Tmem170b",41.1573915888129,0.735695062674784,0.230979080632397,3.18511555531577,0.00144696217321192,0.00722975155776166
"Alox5",159.661184471419,0.77522267692899,0.243404005613336,3.18492160790683,0.00144793225393962,0.0072305424649943
"Zdhhc6",92.0606436416529,0.465214133644332,0.146068678993759,3.18489998574033,0.00144804044021897,0.0072305424649943
"Ect2",28.7400234831201,1.17280355142802,0.36836176899276,3.18383624509924,0.00145337206384923,0.00725486042287903
"Acot2",46.1186336890519,-0.6463235823046,0.203050157253626,-3.18307353732945,0.0014572059973616,0.00727168922937367
"Vamp3",86.5545312652192,-0.727153150590132,0.228520372606538,-3.18200579797815,0.00146258890482841,0.00729623452713355
"Yif1a",121.708266962636,-0.436856310262554,0.137344597314391,-3.18073166913556,0.001469036284,0.00732607276275253
"Clptm1l",395.323864515474,-0.391594576153609,0.123125615042016,-3.1804476754896,0.00147047692076059,0.00733084827433931
