"","baseMean","lgFC_LcDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Zfp994",0.868321341376862,-4.01924197163589,1.50367475102975,-2.67294637279999,0.00751882690905368,0.0257248604567685
"Lamb3",21.9268786503326,-0.871635020458641,0.32617201142295,-2.67231702884643,0.00753294428785975,0.0257677887887202
"Pfdn6",411.76181012022,0.349808747139211,0.130909126866335,2.67214941778952,0.00753670812748211,0.0257752904676644
"Cldnd1",222.403515700938,0.481043417193108,0.180068547058436,2.67144609678557,0.00755252014974908,0.0258188035000393
"Lax1",136.735253045281,-0.557797520650574,0.208800043011941,-2.67144351411209,0.00755257826803515,0.0258188035000393
"Gm43203",1.67870408953543,-3.31561245523076,1.24130390787731,-2.67107227665191,0.00756093645240631,0.0258419925531212
"Gm50218",1.907719466577,-3.10055963105093,1.16092374696412,-2.6707694102727,0.00756776144537132,0.0258599328523736
"Golt1b",32.1748959417936,-0.615483863575381,0.23048933713655,-2.67033551843115,0.00757754867809532,0.0258879858960787
"Atp2a1",4.98881389551775,-1.77024589780851,0.663193683827312,-2.66927436279604,0.00760153283634447,0.0259626079879837
"Guca1b",3.79648314831648,-2.5814093837517,0.967099189405864,-2.66922918768817,0.00760255538925357,0.0259626079879837
"Gm7432",2.10356189712751,3.14194785311476,1.17728751940674,2.66880248140067,0.00761222010649729,0.0259902038550799
"Med6",49.5595699521363,-1.19051810792614,0.446151038828268,-2.66841944614276,0.00762090507253258,0.0260144437976258
"Zfp622",286.764502609194,-0.329159135442488,0.123372092773521,-2.66801938787518,0.0076299855017756,0.0260400233150241
"Tmem258",94.0140823751779,-0.878494997915944,0.329304436652212,-2.66772900737972,0.00763658256390467,0.0260571185882952
"Tle5",668.978798707427,-0.590305238626866,0.221321404620306,-2.66718548817987,0.0076489443465735,0.0260938727199427
"3000002C10Rik",5.52791356929927,1.41344819984401,0.530252486287827,2.66561352637728,0.00768479801124936,0.02621073593153
"Rsu1",253.054399720422,0.409282838794296,0.153550049793907,2.66546861654315,0.00768811071853544,0.0262165853658454
"Snord138",7.44876399632598,-1.38356252798494,0.519377564847999,-2.66388581568759,0.00772437771723993,0.0263347837029275
"Coasy",54.7419061249444,0.541911513023696,0.203445445873173,2.66366991257952,0.00772933660829315,0.0263462161207898
"Scarna17",3.69707798960704,1.72509594463773,0.647798846619358,2.66301175687549,0.00774447082355607,0.0263923201959983
"Ceacam1",108.860615318395,-0.537992407221028,0.202052060944729,-2.66264251255619,0.00775297317736728,0.0264103252786838
"Crbn",41.3258770882714,-0.746115480744573,0.280213580855289,-2.66266709296253,0.00775240692024062,0.0264103252786838
"Frmd5",3.21371220804198,-1.70046839338769,0.638699659236703,-2.66239126449493,0.00775876328751661,0.0264245634671772
"Ercc2",104.328662494245,0.336845817252395,0.126571208901193,2.66131468741325,0.00778361732532647,0.0265037096267446
"Gm8730",14.2675763005031,-2.65041243873466,0.996125344806709,-2.66072181834601,0.0077973348370242,0.026544910236666
"Hoxa9",10.2509424291774,1.32230008612183,0.497000701336048,2.66055979914553,0.00780108732375012,0.026552176290275
"Efhc1",1.00770899408066,-3.7462467687871,1.40813736462083,-2.66042707402757,0.00780416254298925,0.0265571346262776
"Usp47",121.894964027306,-0.444643185880017,0.167183875094662,-2.65960569240457,0.00782321799141271,0.0266164594694363
"Dmrta2",3.58667135293929,-1.58037456822442,0.594448851131808,-2.65855433182426,0.0078476696015159,0.026694114944294
"Dexi",103.724490182178,-0.40685587429725,0.153098373418357,-2.65748005816805,0.00787272479869184,0.0267737909267843
"Oma1",57.7878262537998,-0.493081916726203,0.185564494619439,-2.65719968541089,0.00787927568964315,0.0267905169480635
"Gm47976",1.57260095362477,-3.42632573530083,1.28964203417961,-2.65680370559607,0.007888536049592,0.0268164466620582
"Zbtb44",73.5336767175193,0.419719793135695,0.158057451024411,2.65548881381665,0.00791935600093953,0.026915640559117
"Aqp3",3.61873986642918,-1.83607714738785,0.691462589523907,-2.65535283499871,0.0079225493744917,0.0269209179304275
"Ankrd13b",22.3892751291569,0.879221719332744,0.331153355015732,2.65502887413287,0.00793016203076053,0.0269300556214299
"Ctps",88.2411289854757,0.435368672898576,0.163971779414078,2.65514391838818,0.00792745789152859,0.0269300556214299
"Mtpn",162.742028777259,-0.343569762213067,0.129402195586891,-2.65505357660154,0.00792958132443985,0.0269300556214299
"Gpcpd1",111.994503062387,-0.539379587405293,0.203206632618409,-2.65434046347377,0.00794636053601073,0.0269794806611628
"Egln1",75.3716594219476,-0.427743399062557,0.161165933404831,-2.65405591632143,0.0079530646651735,0.02699665661788
"Rps21",9236.5717322544,-0.310567116868242,0.117025867700715,-2.65383306246868,0.00795831879379308,0.0270089044648088
"Cand2",8.45301509736013,-1.23637338045372,0.465930613780373,-2.65355686852659,0.00796483481202841,0.0270254289558673
"Hgsnat",49.925540070137,0.572229434735107,0.215675390593887,2.65319762796955,0.00797331722967059,0.0270486174119629
"Rbm10",188.199375823216,0.347411103547289,0.130957722451783,2.65284930925094,0.00798154948351284,0.0270709478038367
"Frmd6",16.5348340893992,0.795846999786336,0.300041120153842,2.65245976744213,0.00799076502946004,0.02709660329994
"Trpc4ap",387.564385826215,0.29125494617035,0.109811946546777,2.65230655979932,0.00799439213360529,0.0271033017603986
"Rae1",139.9241448775,0.413613322496141,0.155959421219252,2.65205730607753,0.00800029622460834,0.0271177155029123
"Il5ra",8.56435730572294,-1.78416671482636,0.672846984478197,-2.65166784720006,0.00800952918197026,0.0271434044500103
"Rps12-ps19",3.85729364946909,2.13367623834044,0.804752467742852,2.65134475986748,0.00801719589903512,0.0271637760700531
"Ndufa13",947.685754799257,-0.226805008935858,0.085588941702617,-2.64993355945332,0.0080507601368283,0.0272718668631741
"Eefsec",83.0071270734674,-0.425282794225777,0.160497191505231,-2.64978340267043,0.0080543388870368,0.0272783584721129
"Ccl24",9.64085043863276,1.99564849273307,0.753239799025494,2.64941987308019,0.00806300894050772,0.0273020870212116
"Zfp945",2.40069658225765,-2.1920139500658,0.827395496586556,-2.64929403061657,0.00806601218546974,0.027306621405276
"Stfa3",5.18137706654033,2.34364035787178,0.884737721390484,2.6489662429996,0.00807383957704891,0.0273233260108563
"Tfip11",143.677797949976,0.356967854566311,0.134758350237416,2.64894794227896,0.00807427678875264,0.0273233260108563
"Fam13b",34.1986495763397,0.548763378176746,0.207192947973789,2.64856204587701,0.00808350094867148,0.0273489004261341
"Ptprk",1.87133497544039,3.41529125629079,1.28967455533336,2.64818069191726,0.00809262579630871,0.02737412836356
"Diaph1",508.863511821276,0.297778224204025,0.112452105593932,2.64804489548031,0.00809587729148647,0.0273794827856557
"Cox5b",1010.03096683795,0.368778116966293,0.13927512152326,2.64783913259558,0.00810080628427134,0.0273848640953046
"Gm47242",5.29431010033293,-2.05405712219246,0.775734864774423,-2.64788552824652,0.00809969465482073,0.0273848640953046
"Fhdc1",10.2938274356383,1.92492231799342,0.727126335147946,2.64730106027828,0.00811370835708885,0.0274228301609621
"Cbll1",72.6630141665048,-0.377197843313573,0.142559166859129,-2.64590381400239,0.00814729792495166,0.0275306860894835
"Mms22l",44.459814879099,0.473286319071044,0.1788913772419,2.64566311897224,0.00815309674399252,0.0275446087033505
"Isca1",76.3572703614847,-0.642853778862161,0.243030798389598,-2.6451535489408,0.00816538548379772,0.027580446768966
"Shq1",36.1628541914175,0.616087503974955,0.232998801591508,2.64416597753612,0.00818924886369444,0.0276553580169504
"Tmem65",11.6583410982809,-0.92209405450059,0.34879545045091,-2.64365275782279,0.00820167478086027,0.027691621703526
"Rxrb",179.03806541071,0.414409612781782,0.156765015656941,2.64350825370797,0.00820517651281657,0.0276977456076542
"Alkbh6",139.200741380707,-0.335900257400204,0.12707570594286,-2.64330821464209,0.00821002621737815,0.0277084163309251
"Cacna2d4",4.89033814698305,-1.4848554472386,0.561800474272274,-2.64302989270702,0.00821677806255471,0.027725500972334
"Ptpn21",11.0641540591512,-0.902967882202062,0.341672031340776,-2.64279133020831,0.00822256933328072,0.0277393380324431
"Sergef",31.4852899994642,-0.62272030195743,0.235668521775309,-2.64235671894758,0.00823312921349433,0.0277692532917222
"Gm49887",0.796985546663327,-3.90128609009897,1.47649424844933,-2.64226297812962,0.00823540845268722,0.0277712324907819
"Dcaf4",51.5271135229407,-0.506605353383168,0.191749410652485,-2.64201778591804,0.00824137279148952,0.0277856351213379
"Fbxl22",5.75743517878533,-1.36906945149132,0.518256035623199,-2.64168549401461,0.0082494620125396,0.0277957745716144
"Mapre2",147.166539755936,-0.395243011272251,0.149614081596783,-2.6417500749525,0.00824788931627856,0.0277957745716144
"Rap1gap",15.4527588982854,-0.803038846822734,0.303977327299818,-2.64177218069519,0.00824735105159115,0.0277957745716144
"Siah2",116.52606569451,0.59420913509764,0.224942577959242,2.6416036505339,0.00825145547743322,0.0277967836027924
"Copb1",88.9444588913197,-0.598200606535189,0.226547175684278,-2.64051231152339,0.0082780784902593,0.0278807450629444
"Tmem63a",38.9131455941666,0.882478703040062,0.334221442049307,2.64040121911111,0.00828079287437804,0.0278841638160618
"Ap1m1",354.140233225232,0.214712943779627,0.0813392868155016,2.639720019511,0.0082974544313439,0.0279345362667054
"0610040J01Rik",2.13790357372592,-3.43663277126075,1.30198111320329,-2.63954118566707,0.00830183352127638,0.0279435458975639
"A930015D03Rik",9.96576661867192,-1.24887094486237,0.473364474911571,-2.63828616436768,0.00833262334293397,0.0280357765242548
"Lrpprc",122.189279497297,0.362716611206385,0.137481966465935,2.63828500951983,0.0083326517221519,0.0280357765242548
"Stc2",0.640388294471798,4.34336161261891,1.64712410913795,2.63693645701786,0.00836585009898137,0.0281359365185869
"Tmem140",57.8699191256312,0.593033663621112,0.224889712148161,2.6369977441672,0.00836433878253628,0.0281359365185869
"Zscan20",18.334969658715,-0.770095619931237,0.29211090604549,-2.63631245528132,0.00838125164097424,0.0281819586427759
"Pdcd5",439.634676666996,0.245067091571467,0.0929815622011802,2.63565255056939,0.00839756692479418,0.0282310337367236
"Cdca7",57.3094814096306,0.664360059404539,0.252090689343252,2.63540101832135,0.00840379320546474,0.0282461783507724
"Pcid2",49.8303351624985,0.530583630877446,0.201351360286469,2.63511321762399,0.0084109223186339,0.028264350670994
"Commd6",133.067359089719,-0.338663276916316,0.12852647287465,-2.63496904055408,0.00841449576312058,0.0282705694056195
"Xxylt1",45.3740033111018,-0.558389277959971,0.211941839461961,-2.63463447980591,0.00842279311977994,0.0282926534907818
"Arhgap18",11.6045371827898,-1.08880706073478,0.413347787681688,-2.63411851516489,0.00843560377400426,0.0283298858632083
"Dcun1d3",10.1749951076381,1.19325545633674,0.453241973474984,2.63271172170597,0.0084706209888995,0.0284416656040213
"Ikzf4",65.0942575070524,-0.707227967600107,0.268676241456908,-2.6322683530376,0.0084816840134916,0.0284729854700048
"Rbfa",231.967560505024,0.287716065956224,0.109308296298266,2.63215213940524,0.00848458593589792,0.0284759329218483
"Rdh12",31.0680169070491,0.627525925606396,0.238413170434141,2.63209421049893,0.00848603278614408,0.0284759329218483
"Zbed3",37.1476774575232,-0.529501803360308,0.201213218092619,-2.63154582178879,0.00849974044590856,0.0285160991570054
"Gm10293",3.72239530432073,3.34859766465993,1.27285670364478,2.63077348382685,0.00851907957512574,0.0285751383377429
"Xrcc5",50.3117343485561,-0.638408690497301,0.24271400163827,-2.63029197404424,0.00853115634827636,0.0286097985936781
"Tnfrsf10b",5.69312348370084,1.26987990839532,0.482856324065693,2.62993326400454,0.00854016312134932,0.0286341513400533
"Bmi1",78.9424089615328,-0.545974949573061,0.207625550000941,-2.62961350166483,0.00854819913127018,0.0286493871619715
"Snrpa1",244.751266573669,0.265416206222883,0.100933085428957,2.62962541068557,0.00854789972217703,0.0286493871619715
"Hipk3",60.2706168160597,0.436266841949631,0.165914522487836,2.62946748366536,0.00855187098614345,0.0286558405169753
"Ski",58.8877816458078,0.553764242012446,0.210629062007094,2.62909703312355,0.00856119288203123,0.0286753651768219
"Zfp521",1.96569596583778,2.42448603727616,0.922167423854151,2.62911698522504,0.00856069058252442,0.0286753651768219
"Slc7a2",54.965123505632,-1.57207219634624,0.598211947378412,-2.62795185424773,0.00859006726275853,0.0287662068805316
"Mrpl46",147.167290935548,0.301167594509921,0.114617177767785,2.62759562201129,0.00859906698879874,0.0287904693367065
"Mrpl57",370.051422616823,0.329272141810497,0.125330421435484,2.62723238332039,0.00860825240175901,0.0288035916925905
"Sft2d2",149.848403181089,0.319534101573199,0.121622570376132,2.62725989579897,0.00860755637197277,0.0288035916925905
"Upf2",35.469726714328,-0.577326775681112,0.219736330253926,-2.6273615064653,0.00860498619077093,0.0288035916925905
"Chchd4",11.2431028208226,0.982536359505263,0.374151798900731,2.62603671128131,0.00863854999136254,0.0288975890455614
"Smim26",28.2282820685567,-1.26516399882344,0.48178648322229,-2.62598483536059,0.00863986664985826,0.0288975890455614
"Dvl3",61.0024239748103,0.461922536724412,0.175950709437136,2.62529510794299,0.00865738962011611,0.028950296775318
"E030030I06Rik",28.7141302127295,0.623278796756647,0.237427480615318,2.62513334657536,0.00866150386779858,0.0289581534161994
"Gsdme",14.9126963652725,0.977559066872433,0.372419154483663,2.62488933531832,0.00866771337012184,0.0289730105297065
"Golph3l",62.1942706218167,-0.734020450807854,0.279694526379171,-2.62436473216059,0.00868107673860763,0.0290117694916115
"Cyp2ab1",2.2706913786372,-3.27001300100653,1.24648462871317,-2.62338814749957,0.00870600261659618,0.0290891461893151
"Kif11",60.0813902973042,0.472554171223607,0.180141147384998,2.6232439289046,0.00870968899791121,0.029095538836874
"Rapsn",7.06135139094918,1.36417391638333,0.520102821084684,2.62289274558888,0.00871867145336513,0.0291136914689191
"Tmem256",381.988564950812,-0.295180222206958,0.112537838842918,-2.62294198326462,0.00871741156893449,0.0291136914689191
"Ttll1",13.6091461547937,0.774800896449452,0.295465053781643,2.62230976737456,0.00873360096458307,0.0291576110331319
"Gypc",186.727858781301,-0.329760650210693,0.125759000820267,-2.62216340826358,0.00873735266640909,0.0291642025840331
"Get1",12.9257582493629,1.08721575535274,0.414807687803058,2.62101158517807,0.00876692826733498,0.029249674293905
"Mmp7",0.725669872871693,-3.65253076701558,1.39358394130761,-2.62096215287066,0.0087681995505179,0.029249674293905
"Rhoa",743.011497396135,-0.263778337532433,0.100646963982875,-2.620827564926,0.00877166167208245,0.029249674293905
"Rpp25",1.1198050841377,4.06593792982752,1.5513302020479,2.62093648693237,0.00876885968330813,0.029249674293905
"Septin10",2.96974588991311,-2.20576484505045,0.841631763144787,-2.62081939114148,0.0087718719727166,0.029249674293905
"D930030I03Rik",5.44709183813322,-1.2446662159368,0.474932921220827,-2.62072002239255,0.00877442895914582,0.0292522561541292
"Gpr108",153.324603729886,0.392983376755454,0.149961443655295,2.62056277384722,0.00877847668671426,0.0292598057997754
"Mettl3",80.1664897249163,0.368591414794019,0.14067621455155,2.62014027011617,0.00878936060071308,0.0292901336509141
"Secisbp2l",50.5695365519012,-0.524933807314744,0.200386374227015,-2.61960829093126,0.00880308180584547,0.0293299024065215
"Rpl35a",1670.62884913645,-0.805404335106984,0.307524909374247,-2.61898893571199,0.00881908078786028,0.0293772425188793
"Scrib",237.643265065728,0.381020694631038,0.14549961303081,2.61870589683531,0.00882640080034605,0.0293956587645379
"Myl6",289.653790785895,-0.446807700948912,0.170627118846006,-2.61862067396311,0.0088286059156485,0.0293970362154781
"Ighm",17456.4592973178,-0.235997350456124,0.090157870958846,-2.61760119162362,0.00885502288916607,0.0294790161469519
"Mcur1",129.52998106049,-0.333817556534854,0.127548762809635,-2.61717596612891,0.00886606224630551,0.0295097799999244
"Cadm1",35.0018742650835,-1.02022891559568,0.3898496701072,-2.61698032299257,0.00887114550187284,0.0295207111215233
"Gm12726",3.44518507971675,2.09809138441887,0.801817952589404,2.61666800754867,0.00887926556582759,0.029541741417207
"Upf1",94.8105487042582,0.752252690487233,0.287502302383428,2.6165101435744,0.00888337248517989,0.0295494139690486
"Slc36a1",31.6059641707113,0.70016812782931,0.267636388618542,2.61611708125105,0.00889360559381928,0.0295774572738104
"Zbtb11os1",28.4130733896136,-0.561558239261846,0.214694426381749,-2.61561629114366,0.0089066585745268,0.0296148653595563
"Gm6794",4.28922394245259,1.70117626497644,0.650526035480924,2.61507790955482,0.00892071045280214,0.0296555789748846
"Ilk",335.460265840038,0.302112441722125,0.115578718638107,2.61391063408551,0.00895124462582872,0.0297510579431281
"Slc2a9",9.16889764138789,-1.24551852548642,0.476567563268358,-2.61351930237238,0.00896150214781224,0.0297747837148282
"Tlr6",14.2669794350508,0.847714651628964,0.324359937985654,2.613499857268,0.00896201211332419,0.0297747837148282
"Gadd45a",321.216124712324,0.385313059265054,0.147440287343782,2.61334989375484,0.00896594591333186,0.0297818231764904
"Rpp40",27.4300756859208,0.659205028151907,0.252269743290738,2.61309588519374,0.00897261251143004,0.0297979353774652
"Krit1",74.7351147267364,-0.549238001269608,0.210338569242617,-2.61120917218032,0.00902226907319358,0.0299567813075746
"Arpc1a",284.047976178488,0.360886318114375,0.138217585246027,2.61100146896647,0.00902775059829031,0.0299689175738106
"Zfp790",8.95748520566602,1.06150414334532,0.406611329315198,2.61061133031654,0.0090380548422431,0.0299970554017733
"Gm43063",0.859818689679268,-3.81055099663468,1.4597544544729,-2.61040545891714,0.00904349649765098,0.030009046315461
"Ndufa7",570.691550418203,-0.270453582323527,0.103622154836229,-2.60999766653154,0.00905428402697455,0.0300387680142793
"Helb",56.671530664257,-0.438287702614024,0.167975384036759,-2.60923768757756,0.00907441877978756,0.0300994820613572
"Kank3",8.35399176391979,-1.12374826256164,0.430744262982072,-2.60885253533465,0.00908463819311402,0.0301272894322571
"Ttc9",1.21875174295724,-2.99559616204537,1.14832010787254,-2.60867691988362,0.00908930128452026,0.030136662917295
"Ctnnbip1",8.70174004564577,-1.22382769561631,0.469287372140406,-2.60784280223538,0.00911147867940376,0.0302040916465326
"AF067061",1.37114510830268,-3.21677147320263,1.23395666060211,-2.60687557019467,0.00913725577516516,0.0302685750969432
"Gls",91.1740959495502,0.371364182238307,0.142452508971047,2.60693325039145,0.00913571675301014,0.0302685750969432
"Lgals4",7.49380544617193,-1.33104223835976,0.510596829411726,-2.60683608218504,0.00913830952710443,0.0302685750969432
"Sfxn2",47.6357209674535,-0.578999416804112,0.222091941806222,-2.60702577542997,0.00913324848460649,0.0302685750969432
"Zfp605",5.10482638299246,1.43553409736628,0.550697833983406,2.60675457352451,0.00914048495849864,0.0302696705719484
"5730460C07Rik",0.943769121463373,4.24144802118113,1.62741630682742,2.60624648001079,0.00915405618325417,0.0303084963500843
"Gm5617",48.2615831383169,-0.473861163876821,0.181850787229783,-2.6057691093636,0.00916682318197506,0.0303446442592352
"Igll1",4.736326802181,-2.83815359428307,1.08925139258562,-2.60560015217972,0.00917134564964563,0.0303534914814512
"Gm2830",3.20191445675237,-3.21335988092183,1.23332432615325,-2.605445958359,0.00917547468514519,0.0303610332947263
"Ciao1",119.477245963409,0.332030097544096,0.127442093842622,2.6053408848894,0.00917828931573923,0.0303642236657188
"Timp3",16.3118734168799,1.23414394927877,0.4737564333204,2.60501781607284,0.00918694827297133,0.0303867434410777
"Dpm1",196.286691095094,-0.300998456227356,0.11556095513585,-2.60467262384177,0.0091962082430692,0.0304112416486341
"Nkiras2",159.227916410588,0.390121457434634,0.149822222533842,2.60389580955865,0.0092170771836286,0.0304741123324928
"Atad3aos",3.86785039601475,-1.64866805786761,0.633255143867629,-2.60348150951971,0.0092282245337665,0.0305048219932664
"Rundc1",51.2807733764794,-0.458933704773965,0.176296665203416,-2.603189936942,0.00923607693346248,0.0305246296880535
"Trdv2-2",3.4857965465257,-3.10909194945712,1.19510621956991,-2.60151934492987,0.00928118304828028,0.0306675257026241
"Crocc",14.5398839546233,-0.860655292416143,0.330841774991619,-2.60141057591033,0.0092841266244518,0.0306710758567807
"Gm31462",1.10771569373274,-3.72448375083576,1.43179468309818,-2.60126943814079,0.00928794742603209,0.030677522003575
"Sort1",108.612923783318,0.55759130047298,0.214373196008613,2.6010308697855,0.00929440900347067,0.0306926861215436
"2010309G21Rik",1.64766778656885,-3.28551437081309,1.26330040564709,-2.60073879191875,0.00930232533691615,0.0307126471737338
"Wdfy2",94.4579414351642,-0.561071448770683,0.21575575095289,-2.6004935965447,0.00930897563517644,0.0307284210817964
"Rab1b",171.729551896401,0.597849586085392,0.229911163497953,2.6003504005177,0.00931286142349559,0.0307350649835356
"Wapl",44.2016456919855,-0.938377273552738,0.360880500990053,-2.60024376761382,0.00931575596961614,0.0307384354927471
"Gm29019",2.98449471453106,-2.22436536340161,0.855656357264868,-2.59960128212202,0.00933321320877993,0.0307836573955517
"Tbxa2r",39.5673084469881,-0.557009351659772,0.214261591621198,-2.59966962555067,0.0093313548349543,0.0307836573955517
"Tmem14c",507.30431368412,0.353622637128592,0.136034194940982,2.59951284514904,0.00933561845027973,0.0307854025624277
"Rpl10",1380.8600817367,0.522681814807506,0.201075661224238,2.59942855154715,0.00933791151827887,0.0307867771957882
"Tspan32",210.831420763394,-0.306980523800677,0.118131273107945,-2.59863891858821,0.00935941659099143,0.0308514798797867
"Alg5",120.800901355882,0.450620387122204,0.173418637107852,2.59845420675262,0.00936445345416224,0.0308618832555429
"Cltb",67.491116394595,0.424516336158317,0.163407423445319,2.59790116757072,0.0093795486105894,0.0309054243275425
"2210406H18Rik",8.42611830593671,1.30891882841392,0.503880266017826,2.59767829123043,0.00938563813515097,0.0309192804978302
"D630039A03Rik",1.07304560996719,-3.32978854030527,1.28197024228198,-2.59739924569393,0.00939326731096975,0.030938202189021
"Cd163",19.3321567470715,-4.16911396038899,1.60521150596343,-2.59723652920538,0.00939771857408411,0.0309404422315703
"Tial1",257.920606332412,0.247317742433458,0.0952219348404345,2.59727701235953,0.00939661094339262,0.0309404422315703
"Zfp59",1.96156842665763,2.77395326556567,1.06815554795699,2.59695628681728,0.00940538928033177,0.0309594849951783
"Kif1c",45.3105357351788,-0.486492159883067,0.187344201906055,-2.59678257951651,0.00941014674517968,0.0309656719509757
"Lpcat4",12.611808024558,1.17137387826057,0.451092304294224,2.59674986052644,0.0094110430873006,0.0309656719509757
"Ncbp2",142.408243477907,0.310129257583242,0.119436392786373,2.59660602893413,0.009414984280797,0.0309724292429026
"Bicdl1",70.2017385852955,-0.439645629990562,0.169366581610049,-2.59582277572801,0.00943647240040053,0.0310306764765876
"Nfe2l3",2.3316213749032,-1.92005302874554,0.739660447624934,-2.59585737605799,0.00943552223669077,0.0310306764765876
"Zmynd19",30.1824870559126,0.641097833657144,0.246990265162777,2.59564008822224,0.00944149061842932,0.0310409576353049
"Gm10033",14.0155450745751,-0.865649164894607,0.333515756132025,-2.59552704476107,0.00944459698575812,0.0310449503083544
"Tmed3",217.156325935166,0.531469259072268,0.204779203696761,2.59532828274532,0.00945006105877916,0.0310566897483491
"Cdh5",2.69207753095092,-3.10797230176912,1.19757943665367,-2.59521181363431,0.00945326416628886,0.0310609955355695
"Mettl2",62.5844926350306,0.593338731175411,0.228705151077967,2.59433916717135,0.00947729431918159,0.031133718214905
"Cep128",17.7430461771594,0.755646986439884,0.29130720092212,2.59398663695205,0.0094870174186491,0.0311594213015639
"Qng1",8.2612181453338,-1.10714745520617,0.426829234171835,-2.59388853098205,0.00948972485116826,0.0311620762623214
"Coro7",189.284381880484,-0.360638087035315,0.139040564122845,-2.59376167890605,0.00949322661210016,0.0311673380308026
"Plekhj1",152.237225986637,0.591323423980348,0.228066856859896,2.59276350856891,0.00952082141309502,0.0312516820499052
"Mei4",1.46761855975755,2.57547571038716,0.993524497131994,2.59226190981881,0.00953471528858979,0.031291028634094
"Osgin2",35.7770198672104,0.545872661429732,0.210589739026671,2.59211424047872,0.00953880905213735,0.0312982039065231
"Uhrf1",91.488626735867,0.501045786577589,0.193334268356495,2.59160360362859,0.00955297726672094,0.0313384254237553
"Gm20406",2.83403493677212,2.02813953148429,0.782763723641028,2.59099836927853,0.00956979449866852,0.0313810467483317
"Mthfs",71.4535842714938,-0.44053487076786,0.170023156244423,-2.59102866044055,0.00956895219180239,0.0313810467483317
"Rnf227",6.00310889820352,1.25327463279715,0.48385433192723,2.5901899602826,0.00959229838124119,0.0314485562712861
"Nbl1",5.24368087064994,-1.28975164313983,0.497961563943699,-2.59006264042831,0.00959584691319313,0.0314494521424202
"Rpl27a-ps1",3.70895386821773,1.89890025025094,0.733154053494297,2.59004262637649,0.00959640483131806,0.0314494521424202
"Pikfyve",29.3824867483045,0.593710804995398,0.229253513280108,2.58975662575773,0.00960438063648203,0.0314693054840323
"Hspa8",1141.56517655414,-0.426110715012325,0.164550498340592,-2.58954375288701,0.00961032093711098,0.0314761988537034
"Rfwd3",40.0184099529232,-0.559341911689219,0.215998759240429,-2.58956076255333,0.00960984615534042,0.0314761988537034
"Cracdl",2.97020918294434,-2.12510877703139,0.82067822082871,-2.58945433556831,0.00961281713912965,0.0314780914859266
"Tex45",2.34790290123082,-3.29926478503694,1.2742702643824,-2.58914052792088,0.00962158206697433,0.0315005068110498
"Rps24-ps3",50.8840760716357,-1.8263192871066,0.705468908947754,-2.58880194994086,0.0096310468425342,0.0315252039974354
"Tst",2.44229115636277,3.00963214144484,1.16267122959665,2.58854959582077,0.00963810667183933,0.0315420208173537
"Pdxdc1",81.6124237971939,0.400554854408235,0.154820952474462,2.5872134747027,0.00967556277474376,0.0316582870529951
"Cnpy2",218.329940916531,0.366095553127252,0.141548117137465,2.58636822962271,0.00969932487728003,0.0317297093124577
"Bin3",145.548004925687,-0.293379918588608,0.113446010501512,-2.5860752378304,0.0097075737935929,0.0317503644367283
"Phf19",33.3018906551705,0.5706179920571,0.220668982979734,2.58585499580386,0.00971377862301876,0.0317643271074362
"Ms4a6c",219.06722793084,-0.660783145483824,0.255554456748432,-2.58568429559535,0.00971859015328021,0.0317737289948545
"Btd",39.5168180645151,0.630623764176583,0.243961859106207,2.58492768700392,0.00973994227934182,0.0318371937971554
"4930503L19Rik",34.6464593666009,-0.56750837320839,0.219603122480762,-2.58424546426068,0.00975923101115546,0.0318938899944334
"Epb41l4b",5.37468105351285,1.79059769922328,0.692916712700487,2.58414563598103,0.0097620563458555,0.0318967707246401
"Mbtd1",118.525118069368,-0.551348306611463,0.213373051199525,-2.58396411126865,0.0097671957166629,0.0319072097381488
"Naf1",31.7009318504256,0.638827853248895,0.247363446164953,2.58254751521733,0.00980738562586634,0.0320321239519986
"Ggt5",11.1907624391883,-1.05736643281735,0.409446767205771,-2.58242711264578,0.00981080832403596,0.0320369261271853
"Slc11a2",55.8053471988063,0.474255989399071,0.183696075717913,2.58174262866315,0.00983028646504097,0.0320877602158061
"Tle4",140.656478142575,-0.341512650513181,0.132279256480564,-2.58175514135401,0.0098299300864329,0.0320877602158061
"Nfx1",165.542956973784,0.330616728058643,0.12807231788324,2.58148469179777,0.00983763542620394,0.0320989778700697
"Slc6a8",15.0645436530364,-0.928349286750884,0.359616789194112,-2.5814959552675,0.00983731441292075,0.0320989778700697
"S100a8",2509.89491766755,1.32440328735357,0.513241740999675,2.58046682791999,0.00986668350736331,0.0321873577877385
"Gm43698",0.862579599829757,-4.15306077829861,1.60972196778865,-2.57998639603823,0.00988042073468345,0.0322257650239358
"Emc6",321.278157292694,0.242747521088547,0.0941256852360111,2.5789721528176,0.00990947746811288,0.0323141128327234
"Igkv1-117",1.09428109752568,-3.38676887949563,1.31388835920406,-2.5776686852963,0.00994693187107158,0.0324298043060627
"Dvl1",163.701047225116,0.347261832831027,0.134726641739736,2.57752904953918,0.00995095169454116,0.0324364653070572
"Myh9",1088.73748391321,-0.276489569115879,0.107282409596663,-2.57721251932505,0.00996006930073596,0.0324532917306943
"Ufsp1",12.3677927105169,0.840064417818837,0.325953806102482,2.57724991115678,0.00995899184705246,0.0324532917306943
