"","baseMean","lgFC_PMoDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Chchd2",1645.12764009011,-0.326697845829284,0.118420317066553,-2.75879894533365,0.00580142155813024,0.0198904150328791
"Kremen1",80.863281588478,0.613726112329553,0.22251355154579,2.7581516184791,0.00581292293980778,0.0199256846708389
"Dguok",94.5741944050131,0.525546419247846,0.190597978485583,2.75735568353679,0.00582709289191218,0.0199659150685711
"Rin2",17.3531533230849,-1.01809781906513,0.369226895173134,-2.75737719102975,0.00582670958711957,0.0199659150685711
"Eif1ad",53.1188211385502,-0.501956142400954,0.182064775131156,-2.75701953900392,0.00583308658725976,0.0199809035648286
"Inafm2",31.9516204773665,0.75123587635635,0.27248567899379,2.75697379447773,0.00583390267408701,0.0199809035648286
"Irag1",7.7048677004775,1.88310688587047,0.683131303548472,2.75658116688375,0.00584091142301389,0.0200007336269272
"Flot2",133.316690047283,0.516293154646206,0.187366530476685,2.75552497734087,0.00585980302767033,0.020061236778853
"Gvin-ps7",368.336091992082,-0.423050295562105,0.153559901834343,-2.75495289140314,0.00587005866118076,0.0200921553131654
"Gpr137b-ps",42.0211942087952,0.615893298013777,0.223590658168836,2.75455738203833,0.00587715830931307,0.0201122608336847
"Slc35d3",11.1232078486627,1.29483147129291,0.470263022728885,2.75341970070098,0.00589762359592914,0.0201771327945715
"Tmem267",9.96989134470805,-1.06311547819392,0.386114710826218,-2.75336693574569,0.00589857431991952,0.0201771327945715
"Cenph",61.1965859373534,0.54155859264504,0.196707857710336,2.75311113114005,0.00590318539009138,0.0201886971792433
"Crtc2",255.159121331628,0.379273071848317,0.137771930882975,2.7529052501302,0.00590689890925985,0.0201938361100849
"Gm24459",0.802902689866623,3.77248158161661,1.37037066611105,2.75289137085987,0.00590714932832028,0.0201938361100849
"Cep162",23.6169750320099,0.804416989979444,0.292235137872414,2.75263609925868,0.00591175681562751,0.0202053775437683
"Mpg",73.1473084327762,-0.403667814287227,0.146705343525612,-2.75155495080351,0.00593130677518229,0.0202679743594265
"Ints7",95.973645718027,-0.428188911933084,0.155647789833466,-2.75101183506185,0.00594114968148519,0.0202973818703915
"2900089D17Rik",5.02005384845607,-1.50449320405257,0.547059301196541,-2.75014646631893,0.00595686320526153,0.0203452984323806
"Wdr48",115.887963590842,-0.34636267082962,0.125945348473481,-2.75010292184431,0.00595765488253939,0.0203452984323806
"Grpel1",12.2843278353263,0.956911438754142,0.347983845972342,2.74987316172774,0.00596183369597862,0.0203553327335233
"Msrb1",665.541424526126,0.647170653932088,0.235398207459102,2.74925905731261,0.00597301582438703,0.0203892691205257
"C8g",2.12340277601214,3.36109142162091,1.22273973804643,2.74881997945933,0.00598102250526458,0.020412354053429
"Slc22a18",2.10982812352767,2.4425972753222,0.888821419516122,2.74813052621072,0.00599361435249861,0.020451074633011
"Ankrd9",28.470727312459,0.839668868164454,0.305696159053737,2.74674327202407,0.00601902291140999,0.0205335024850991
"Sec63",145.420546618563,-0.313982872479334,0.114314082468175,-2.74666835179075,0.00602039788734908,0.0205339241183768
"Penk",28.2110164268748,0.699626464417237,0.254765399618589,2.7461596647922,0.00602974106728701,0.0205615172845205
"Tfr2",10.7579187651483,-1.20973760517257,0.44059079748878,-2.74571691480546,0.00603788379644988,0.0205850062779859
"Gm4366",31.0513968968467,-0.951218865713379,0.346502348353693,-2.74520178646068,0.00604737012136957,0.0206130652932184
"Gm17066",5.13494679755314,-1.62576256998877,0.59238677140003,-2.74442754038293,0.00606165347525501,0.0206574604102719
"Sspn",7.84278310111409,-1.22891807909977,0.447839098698797,-2.74410627091385,0.00606758919617094,0.0206733951661065
"Kifbp",79.0285079284514,0.500046103877326,0.182289503064203,2.74314261365454,0.00608542498506987,0.0207298606144927
"Ghrl",2.15024104433406,3.11570690765237,1.13593661141822,2.7428527933107,0.0060907983358566,0.0207438584252949
"Asap3",1.10236335772794,-4.0170475209686,1.46480177367616,-2.74238302626243,0.00609951702708039,0.0207649325513199
"Tlr9",2.35322484106301,-2.62179013917295,0.95602018038374,-2.74240041472826,0.00609919410377347,0.0207649325513199
"Tmem220",1.41675137011385,3.57626580210773,1.30412232481787,2.74227787842463,0.00610147006845024,0.0207672728382493
"Serpina11",8.2979977521329,2.0948142358307,0.763927585098605,2.7421633629846,0.00610359774666649,0.0207702064340627
"Lmo1",29.2769235118879,-1.56455962290949,0.57061262257652,-2.74189452004223,0.0061085954309441,0.0207785950303403
"Mall",0.949766902286186,4.82556881784212,1.75989867963148,2.74195831481195,0.00610740917792401,0.0207785950303403
"Poln",6.31962719182399,2.68142998383637,0.977974878960378,2.74181887645911,0.00611000227956938,0.0207790730373998
"Mtrf1",21.4052431699578,0.820836110705761,0.299403662177757,2.74157004204721,0.00611463225736822,0.0207905098862733
"Mcm3",354.339991907517,0.360822952630706,0.131622091838927,2.74135555505579,0.00611862567978719,0.0207997780774038
"Brpf3",73.257294535679,-0.528964834242737,0.19297731220345,-2.7410726587645,0.00612389637170544,0.0208047651269802
"Cd200r3",12.450971937567,1.32404454356061,0.483023275246099,2.74116095727689,0.00612225082737075,0.0208047651269802
"Dennd4a",190.085995541746,-0.329647947787093,0.120259628549288,-2.74113558942176,0.0061227235457529,0.0208047651269802
"Crim1",9.25011934636675,-1.17242603187994,0.427752492090927,-2.74089819126225,0.00612714894542406,0.0208079119111454
"Fgf1",2.1995929801091,3.41206358517891,1.2449065975228,2.74081894333958,0.00612862686736339,0.0208079119111454
"Syne1",87.6953948615397,0.842059441236304,0.307222310899628,2.74087984941761,0.00612749098028247,0.0208079119111454
"Zwint",188.202339148889,-0.417042557346998,0.15223895330173,-2.73939453932292,0.00615524587389511,0.0208939655657312
"Esf1",24.7316802057304,-1.22860800832657,0.448939396717856,-2.73669011298358,0.00620607237185428,0.0210621388934347
"Ttc7",188.131338529445,0.515839018842716,0.188505399496516,2.73646813417804,0.00621026093570026,0.0210719958010557
"2310009B15Rik",93.8419887061114,-0.394427322957149,0.144231057148814,-2.73469064675986,0.00624389260908988,0.0211817312016861
"Iscu",83.182955734018,0.442315952417974,0.161755685950397,2.73446926962192,0.00624809272717465,0.021191598503557
"Ap3s1",73.2035644294592,0.828666688112553,0.303148609590162,2.73353286770095,0.00626588693051534,0.0212447041018315
"Ostm1",42.3568318595571,0.606608504893927,0.22191567272052,2.73350907332214,0.00626633968266589,0.0212447041018315
"Nfkbiz",145.186047090069,0.447368124108277,0.163722878437742,2.73247165195911,0.00628610807332884,0.0213044335092846
"Rpl3-ps1",46.9139968294606,1.78590642965176,0.653592035083421,2.73244827627652,0.00628655415028069,0.0213044335092846
"Mob1a",581.952390432273,-0.273987780258964,0.100284311247776,-2.73211010625594,0.00629301061994709,0.0213219102338864
"Igsf6",191.427061368952,0.717343416822586,0.262578674379843,2.7319180375817,0.00629668032465987,0.0213299396051494
"Zfp592",41.5440400008107,0.52544649224364,0.192422689298057,2.73068885046991,0.00632021107633278,0.0214052308671919
"Mlycd",76.3249806882096,0.400047051179991,0.146530869560329,2.73012132105916,0.00633110216978713,0.0214376920148653
"Dusp16",103.390061540639,0.594819345706824,0.217924316195342,2.7294767105,0.00634349296376789,0.0214752168439173
"Bcl2a1b",73.341458970218,0.856344992757452,0.313750719216093,2.72938017448066,0.00634535047033798,0.0214770742301518
"Cdca8",234.00334942231,0.490874297579532,0.179853093890947,2.72930694134832,0.00634675991880028,0.0214774146231375
"Golga3",43.3084919342604,-0.484702435636378,0.177651625104904,-2.72838728804287,0.00636448361201157,0.0215329508431954
"Sgf29",98.4193844371452,-0.406004205478878,0.148836916265668,-2.72784612625389,0.00637493376513851,0.021559598942549
"Taldo1",2465.41573365849,-0.287689120886402,0.105463945624106,-2.72784333246721,0.00637498775484476,0.021559598942549
"Gm11690",3.4788083974397,2.66487213293762,0.977279747272404,2.72682631598096,0.00639466887699239,0.0216217023701974
"Ing4",139.957956260035,0.33927978476028,0.124447490840468,2.72628867379262,0.00640509530877859,0.0216480347933569
"Nenf",32.4234213616268,1.1913115553021,0.436970266847082,2.72629889419684,0.00640489696313888,0.0216480347933569
"Wtip",2.76929534513875,1.90040998439314,0.697277477728403,2.7254716308697,0.0064209694136081,0.0216972172792206
"Kctd3",60.5663746908633,-0.431232814524258,0.158290018121333,-2.72432096251141,0.00644338546588274,0.0217595209116423
"Pop5",211.682031675796,-0.313519654257928,0.115080096474623,-2.7243603704057,0.00644261660192009,0.0217595209116423
"Zfp111",4.41072493897441,2.46151857645559,0.903531202816189,2.72433156573161,0.00644317858464936,0.0217595209116423
"Ppp1r16a",42.4366253007687,0.613898421407362,0.225346810997485,2.72423833596746,0.00644499781118703,0.0217604874657959
"Rab28",57.5019435568094,0.52256553029665,0.19185622449309,2.72373508692428,0.00645482587626449,0.0217891869581617
"Eeig1",192.264161417389,-0.365637103202864,0.134263787402387,-2.72327416257858,0.00646383920005775,0.0218151249349543
"Rplp0",8766.01688738955,-0.272838342079977,0.100214550929005,-2.72254218125734,0.00647817628209634,0.0218590159598846
"Ppt2",129.241989630137,0.553583511960473,0.203375035093901,2.7219836087791,0.00648913609794239,0.0218914955244936
"Lrrc14",56.5073171438084,-0.517722841075022,0.190245139096992,-2.72134596201732,0.00650166782532266,0.021929263585965
"Ing5",42.1717715228904,-0.647568100112512,0.237965155591662,-2.72127277837143,0.00650310750160432,0.0219296117948675
"Zhx3",13.9214164910093,1.12373407494016,0.413109712518762,2.72018313994283,0.00652457692710995,0.0219974897877434
"Cd226",7.04143627303146,-1.37780575735185,0.506637342423007,-2.71951086503504,0.00653785471101092,0.0220377275992149
"Anln",22.1038065355009,0.835087259218422,0.307208570434397,2.71830716844129,0.0065616890774738,0.0221135255847746
"Lair1",48.291120259287,0.691276616826278,0.254380760481323,2.71748781440187,0.00657795775625464,0.0221638005795446
"Denr",65.5717816239133,-0.461559704824493,0.1698576535163,-2.71733239727229,0.00658104772962524,0.0221696596582674
"Akap11",55.7467149383029,0.45548376178365,0.167739648848237,2.71542098073515,0.00661915702969806,0.0222934621716575
"Tprgl",309.429125900446,0.330722572437361,0.121809835538591,2.71507280980264,0.00662612009206592,0.0223123342069997
"Card10",5.57635088236638,2.52081654808547,0.928497652173146,2.71494121949098,0.00662875347815329,0.0223166220400117
"Zscan12",11.2916808668342,1.13647230714876,0.418630018521835,2.71474155427648,0.00663275097675691,0.022325499646688
"Padi2",50.3892442355704,1.03221751681221,0.380314999169221,2.71411203625161,0.00664536875543702,0.0223587976026176
"Pierce2",7.5110408508934,1.48978346973574,0.54889982744942,2.71412632184334,0.00664508218225872,0.0223587976026176
"Wasl",43.5508768205697,0.675640209802645,0.249009484269699,2.71331114870656,0.00666145257962143,0.022408318035877
"Reln",2.81157078266842,-1.87288566628085,0.690300344452175,-2.71314606943616,0.00666477213116719,0.0224148895061124
"Col5a3",5.77507590661594,-1.80394716069758,0.665048187633323,-2.71250594203889,0.00667765841532331,0.0224536264215246
"Mrpl23-ps1",28.6290363406762,-1.39438007176418,0.514076550524215,-2.71239773598368,0.00667983890285226,0.022456356598423
"Nfs1",132.680864654475,-0.357271450451306,0.131756052956112,-2.71161318539433,0.00669566773437618,0.0225049594128182
"Ankzf1",47.9654064011406,0.614254106213542,0.226586440522093,2.71090408057163,0.00671000339889142,0.0225485246308436
"Hspa12a",2.84585873590232,2.39232009743533,0.88281756304906,2.70986917067302,0.00673097524229625,0.0226143678851022
"Dlk2",0.632855710643551,-4.39152024995114,1.62078115889522,-2.7095084526677,0.00673829881628076,0.0226343388487924
"Ndufb10",395.949444718071,0.350334764914175,0.129305230359734,2.70936267573651,0.00674126052300867,0.0226396528698423
"Dhrs4",73.6567632631154,-0.425213624256154,0.156966524208777,-2.70894463898932,0.00674976014137587,0.0226635592715033
"Gnpat",159.822990603814,0.356953352356669,0.131788321395968,2.70853554074929,0.00675808734397376,0.0226822367001975
"Wnt5b",1.81835808542616,3.29803805559624,1.21763629925732,2.70855760263375,0.00675763803845661,0.0226822367001975
"Kras",44.6194290452549,-0.592898174615921,0.218947402698847,-2.70794796972964,0.00677006351777281,0.0227177857388822
"Yju2",78.5865552536884,-0.448448679129572,0.165626697881719,-2.70758690999097,0.00677743228080057,0.0227378626652334
"Elf2",136.051187387082,0.556604262336627,0.205622954344465,2.70691695930109,0.00679112420739402,0.022779140866543
"Susd4",1.45198064542884,3.62540261463418,1.33961507107266,2.70630175258573,0.00680371920825485,0.0228167235823122
"Spc24",139.982381810503,0.42113140607257,0.155644631093662,2.70572395021546,0.00681556754915779,0.0228517874773458
"Pcmt1",142.904619735509,-0.32279761945404,0.119338550480525,-2.70488972887867,0.00683270669437881,0.0229045728596654
"Prrc2b",140.049794198999,0.450653248147569,0.166622391754655,2.70463797453549,0.00683788660965761,0.0229172551833888
"Wdr41",37.3443786008265,-0.571017475162515,0.211206187353611,-2.7036020218787,0.0068592387753254,0.0229841227413344
"Wfdc13",1.08617453382422,5.12422133177392,1.89544352007253,2.70344184751959,0.00686254549345119,0.0229905081670152
"Pnliprp1",47.8099724827465,-2.64652421206282,0.979406581469584,-2.70217115356909,0.00688882911603566,0.0230691422377611
"Sars2",57.8047429578264,-0.487270223393962,0.180323136117308,-2.70220579502882,0.00688811137855648,0.0230691422377611
"Zfc3h1",6.15297455903292,1.42329760589797,0.526794905864396,2.70180594013631,0.00689640007363528,0.0230897834744504
"Ddx60",41.1586059600121,-0.860277135376043,0.318459274867888,-2.70137252473783,0.00690539457223919,0.0231104669663212
"Prpf4",16.2037634037457,-1.19699574423424,0.443101829975206,-2.70140103980437,0.00690480248662026,0.0231104669663212
"Gm6218",3.53888702833601,3.0555562684298,1.13181561048055,2.69969440263548,0.00694031945479814,0.0232226145868235
"Tnfrsf4",78.3974018231067,-0.749826032182443,0.27776897961981,-2.69945921682382,0.00694522677041947,0.0232342968554155
"Gm20703",3.67183564458191,1.98281007500892,0.734719305328601,2.69873142114064,0.00696043248580562,0.0232804192131236
"Dntt",17.0129492467084,0.856956194365747,0.317564049428304,2.69853025211288,0.00696464074870922,0.0232897473090625
"Ufsp1",12.3677927105169,-0.896903134833649,0.332384373211391,-2.69839140200262,0.00696754669255855,0.0232947175383442
"Gm44401",0.912307393402117,3.85595138990133,1.42968690835718,2.69706001178407,0.0069954662120793,0.0233737741954814
"Gm5910",12.4410837902798,-1.12902804684564,0.418603628507357,-2.6971291454675,0.00699401399539515,0.0233737741954814
"Klk8",38.0623304910668,-0.875401347338129,0.32456846668543,-2.69712383423422,0.006994125553139,0.0233737741954814
"Spag4",2.69651805246968,-2.24797321999912,0.833625809381476,-2.69662142738484,0.00700468539146688,0.0233998132305741
"Fbl-ps2",25.7516397015826,-1.44583452786469,0.536245007869436,-2.69622002377077,0.00701313258081729,0.0234232632848831
"Dpy19l1",27.9191153061583,-0.787371788773721,0.292159844232254,-2.69500345210958,0.00703879017971578,0.023504173394171
"Npas4",1.41838976102413,-3.97949508243463,1.47681935976297,-2.69463902685656,0.0070464923287777,0.0235251053149366
"4930579G24Rik",37.433639940898,0.665321802107866,0.246920808896005,2.69447441502623,0.00704997389011092,0.0235319409200224
"Agl",17.6171131264749,0.99601515894683,0.369708351822043,2.69405642052213,0.0070588214695028,0.0235566812066446
"Fcrl1",280.526797677614,0.516996606977458,0.191987057072369,2.69287219076741,0.00708394190997484,0.0236357061408656
"Gm16229",0.873717212318088,3.754093632245,1.39433439912763,2.69239117574217,0.00709416832952798,0.0236650148646523
"9930014A18Rik",4.23229439393339,-1.62993351176477,0.605608117401808,-2.69139971035649,0.00711528879295855,0.0237306450820441
"Lgals4",7.49380544617193,1.45484237346273,0.540584970308313,2.69123718447627,0.00711875634337737,0.0237373852547204
"Alg2",32.9345738514276,0.607012660938606,0.225587635489069,2.69080643370642,0.00712795391200715,0.0237632254656898
"Gm19696",2.13865213350325,3.42430767247987,1.27279391705686,2.69038657915497,0.00713692908544007,0.0237883139067614
"Dag1",138.530446160287,0.413886116247052,0.153863989833931,2.68994789939979,0.00714631751909638,0.0238010210205466
"Dock5",58.4707152018113,0.654040836952604,0.243149642233439,2.6898696249147,0.00714799388075165,0.0238010210205466
"Lnpk",31.485805456676,-0.722570043505353,0.268622373135862,-2.68991013321104,0.00714712629275198,0.0238010210205466
"Snrpc",166.555455758648,-0.551148578382498,0.204897217156441,-2.68987830108835,0.00714780805051223,0.0238010210205466
"Ube2i",37.2493112888152,0.817247217627666,0.30379830583605,2.69009800887009,0.00714310369435436,0.0238010210205466
"Chst10",39.9144388517783,-0.690412122445634,0.256681891517267,-2.68975781020061,0.0071503891673666,0.0238041663313691
"5830428M24Rik",43.3809085819734,0.512713876097342,0.190626234668035,2.689629142548,0.00715314636798609,0.0238085149598953
"Mis18bp1",19.4811617914184,0.799336228468165,0.297267135646212,2.68894920634443,0.00716773247660023,0.0238522251487595
"Tsen54",50.5863039583434,-0.518922153807886,0.193001964444259,-2.68868845611028,0.00717333321419995,0.0238660228531644
"Gm14207",4.56748552047452,2.55112879758663,0.948925051918339,2.68844077035303,0.00717865697333608,0.0238788936297328
"H2-D1",4877.75719402345,-0.31719424116116,0.118019541275808,-2.68764170519768,0.00719585626934992,0.0239312536529718
"Gab3",17.8451676849415,0.911359211716281,0.339193617115649,2.68684068841292,0.00721313468531308,0.0239838555321788
"Cplane1",34.0313698605838,0.582788533863846,0.216983514241338,2.68586549490412,0.00723422045412469,0.0240490930777415
"Grin3b",1.00370602883115,-4.12271203291041,1.53503202748213,-2.68574984697406,0.00723672467515031,0.0240506488915847
"Spryd4",29.2900782012359,-0.675205137369118,0.251406708346742,-2.68570851513584,0.00723761985658147,0.0240506488915847
"Crocc",14.5398839546233,0.932082417858858,0.347169856144285,2.68480227002048,0.00725727266822777,0.0241110725274245
"Fdps",415.612709042891,-0.670445402715312,0.249760711449443,-2.684350948652,0.00726707786539963,0.024138761273956
"Rad1",28.7865338741938,-0.698059332621617,0.260090048132781,-2.68391404297501,0.00727658119668585,0.0241654363198579
"Bdp1",96.5401107502351,-0.658146739832082,0.245361138555448,-2.68235933247983,0.0073104889147414,0.0242731308381205
"Smim30",160.887488511249,0.304552748632499,0.113596607572158,2.68100214558823,0.0073402045308917,0.0243668654961363
"Gm3511",15.0597206877912,1.50109397500362,0.560183265574298,2.67964801387757,0.00736996120888874,0.024460698518741
"Fbxo31",24.5544933880358,0.716627163828099,0.267456456223747,2.67941620832883,0.00737506590724616,0.0244726908942371
"Puf60",577.91925223268,-0.232273444730583,0.086714345585242,-2.67860459723187,0.00739296377755472,0.0245271214366954
"Slc5a3",4.45219240239289,-1.70337760978035,0.636234929261463,-2.67727773411878,0.00742230805439985,0.0246194972437128
"Gm47204",1.89189039314501,3.29455932707026,1.23074549205911,2.67688108412915,0.00743110043811667,0.0246436796865514
"Syt6",1.37398704940721,3.65671673656924,1.36633112540721,2.67630347327368,0.00744392081695144,0.0246812076551538
"Mtarc2",351.760972406459,-0.284329943148533,0.106264031392746,-2.67569317126381,0.00745748834325083,0.0247166424941813
"Ttf1",120.238764592152,-0.386201634544221,0.144337361587482,-2.67568722537682,0.00745762063432822,0.0247166424941813
"Pdk2",6.30664433211706,1.687621282537,0.630760298812963,2.67553504193742,0.00746100730662323,0.0247228733631625
"Fkbp3",256.371542229062,-0.362549184191553,0.135587247498327,-2.67391801869883,0.00749707763297992,0.0248373807550106
"Ciita",900.786247118981,0.840916448453404,0.314496884529496,2.67384667327137,0.00749867270438655,0.0248376504655387
"Dnttip1",184.612944485933,-0.282682745583887,0.105741451936035,-2.67333898304033,0.00751003193732722,0.0248702551078915
"Gm42570",1.00832576390903,3.62578882191126,1.3567458654847,2.67241560424137,0.00753073148611327,0.0249337717828153
"Rffl",21.0861235088864,-0.900883493056514,0.337119591361899,-2.67229646730739,0.00753340592286285,0.024937594873564
"Gm50012",14.1779341346868,1.18046210389107,0.44178177092481,2.67204801461123,0.00753898603509993,0.0249510330475907
"Cmc1",54.3885578565926,0.512749657208151,0.191911554930589,2.67180190058698,0.00754451727561559,0.0249643040886421
"Fbxl6",90.1414407806948,-0.466203647252067,0.174564366728106,-2.67066902593131,0.00757002479151276,0.0250436566136961
"Vnn3",6.95559036113926,2.05681256479822,0.770242478232829,2.67034423954023,0.00757735184565511,0.0250628434661066
"Apoc1",20.3354892563204,-2.58945046157756,0.970015861395296,-2.66949290690239,0.00759658776190497,0.0251214043903867
"Lars2",42.7451461493066,-0.59824643169003,0.224131242537143,-2.66917911540551,0.00760368893535423,0.0251398210236203
"Akt3",54.1613398617656,-0.452995240016514,0.169746402297003,-2.66865885748739,0.00761547560407428,0.0251737186114534
"Fbxl19",45.1986747002831,-0.527228480513498,0.197583800984143,-2.66837907706721,0.00762182092075259,0.0251896192323523
"Nup205",72.0007504634495,-0.423767079817051,0.158822495080316,-2.6681804715557,0.00762632809625741,0.0251994397365058
"Pgpep1l",6.36787129251517,2.08118515299737,0.780062594718185,2.66797198979813,0.00763106197461753,0.0252100052227701
"A930015D03Rik",9.96576661867192,-1.00442240589898,0.37655134810599,-2.66742480395068,0.00764349914820255,0.0252460099683687
"Ms4a6b",221.223635702249,-0.528752075624515,0.198236788710039,-2.66727522709178,0.00764690209229837,0.0252521667201698
"2610008E11Rik",16.3466041719448,0.762798361946357,0.286040401159758,2.66675042705006,0.00765885228405402,0.0252823959070471
"Zfp507",30.6506813162474,-0.753178288225266,0.282434313234438,-2.66673790305387,0.0076591376716394,0.0252823959070471
"Slc35a2",45.5641344060971,0.620112325135476,0.232553897970951,2.66653163221945,0.00766383939071071,0.0252928279489485
"Gm49486",1.32770829072961,3.7968471262736,1.42400991843429,2.66630665778527,0.00766897038727166,0.0253046722470824
"Acot11",19.1704526267259,0.979458286943653,0.367422133848197,2.66575744004667,0.00768150934296316,0.0253409503033137
"Tceal9",165.595824994977,0.42140947405516,0.158112820284703,2.66524544496997,0.007693215029508,0.0253744654108938
"Mpc2",340.658129141887,-0.316981862812226,0.118961363391963,-2.66457826116039,0.00770849276776196,0.0254197463477102
"Marchf7",180.816458475642,0.513240447787506,0.192634969094005,2.66431609069403,0.00771450360601559,0.0254344564338175
"Nrep",1.77287640914475,3.5808744986273,1.34409253717542,2.6641577120519,0.007718136821831,0.0254413232441593
"Thumpd3",106.990102800486,-0.581255731381808,0.218210047219,-2.66374412539514,0.00772763175687905,0.0254675054225002
"Dcaf7",162.796469022843,-0.372253788867864,0.139767303744046,-2.6633824857176,0.00773594269330706,0.025489775834232
"Vta1",192.76513942676,-0.271795444781424,0.102066475001769,-2.66292575281661,0.00774645043749625,0.0255192742880699
"Trappc6a",167.903905102888,0.36052483734006,0.135395094121117,2.66276145144192,0.00775023353462903,0.0255266122179301
"Fam222a",11.8208979338198,1.20288724995376,0.451880739109448,2.66195733928463,0.00776877238953709,0.0255825378566956
"1110038B12Rik",255.880742111012,-0.347844489271899,0.13067725113264,-2.66185955288293,0.00777102956872687,0.0255848363148554
"Trappc2l",26.6905686656712,0.696686851002167,0.261768776911857,2.66145893800296,0.00778028299865047,0.0256101632346751
"Hnrnpul1",537.801292319912,0.204912221697948,0.0770082736971386,2.66091176779051,0.00779293752430592,0.0256466730518122
"Atxn2",86.7551886488325,0.445582286729189,0.167465235003396,2.6607450001199,0.00779679806195004,0.0256542328852092
"Arl6ip1",584.819797068111,-0.256012864039655,0.0962266290476103,-2.66051992648507,0.007802011052653,0.0256662388458266
"Acadm",134.996000972827,0.391839321489016,0.147304728412571,2.66005935934082,0.00781268810567651,0.0256962114904882
"Btnl1",1.85996131231458,3.20136361991854,1.20388395944968,2.65919617483894,0.00783273406023418,0.0257569806000767
"Rnf152",0.896476777998568,4.65514757756658,1.75088756680968,2.65873586963027,0.00784344267262236,0.0257870268112723
"Gm49249",1.14365345915001,3.81996707467383,1.4369553749771,2.65837557741464,0.00785183371560141,0.0258094429966554
"Slc37a4",49.2696781511289,0.59533020745648,0.224131568098577,2.65616402235067,0.00790351623890337,0.0259741233655448
"Gm37612",8.97387330545113,-1.23358206148442,0.464509053203021,-2.65566850199852,0.0079151379098508,0.0260071081222951
"Gpaa1",167.523296260198,0.436017267814115,0.164200129894946,2.65540147923801,0.00792140686389883,0.0260224955414847
"Tnk1",0.80271695646228,-4.08024536304191,1.53668741576368,-2.65522143357578,0.00792563634658037,0.0260311783048513
"Gapvd1",425.688107588347,-0.48357026445474,0.182154167483979,-2.65473072142185,0.00793717401772332,0.0260638560049674
"Tnip3",69.563955299377,0.694542203535161,0.261663111823287,2.65433747499042,0.00794643092045398,0.026089032607789
"Rnase6",155.198803156762,-0.406182321443964,0.153058995898871,-2.6537631392299,0.00795996798422474,0.0261282485803448
"Gm10167",3.25769872356377,-1.79414432614547,0.676300648917205,-2.65287979394667,0.00798082869660677,0.0261914836165241
"Mrtfb",21.2097703125169,0.731479518788762,0.275756155272946,2.65263169942566,0.007986696391968,0.0262054991193367
"Utp15",29.1769628026077,-0.627740517595453,0.236704209952347,-2.65200402528468,0.00800155879701085,0.0262490160536088
"Gm4013",12.5299988514582,1.0840313682984,0.40889183335891,2.65114458118042,0.00802194934541646,0.0263106469736036
"2900026A02Rik",10.6104714695999,1.22678731976797,0.462895008537451,2.65024961846984,0.00804323202004928,0.0263751787004374
"Rapgefl1",4.37305863929515,-2.15003050724508,0.811385063487951,-2.64982756522854,0.00805328619426596,0.0264028717605814
"Sat1",178.911701958449,-0.420805793707727,0.158845904040463,-2.64914475604315,0.00806957593896033,0.0264509931247303
"Gm36745",1.50966092757566,3.23005199612286,1.21944199835565,2.64879510503855,0.00807792896070404,0.0264625147367124
"Tmem80",45.2240055928379,-0.489521785174438,0.184802547134604,-2.64889089877039,0.00807563971751346,0.0264625147367124
"Zbtb7b",117.107317336617,0.471936679323714,0.178168783922407,2.64881798558632,0.00807738211702846,0.0264625147367124
"Acss1",128.127818028817,0.454293045182727,0.171547634823149,2.64820348966667,0.00809208004408382,0.026496181775093
"Cactin",134.988595722204,-0.323210061526013,0.122046833321745,-2.64824619147596,0.00809105789992609,0.026496181775093
"Gsta3",2.75554691787991,2.43646940630839,0.920060224643532,2.64816295830241,0.00809305034168846,0.026496181775093
"Pdcd2",158.214767077405,-0.440099405676794,0.166265224803613,-2.64697206644761,0.00812160613687888,0.0265843676640825
"Sp6",1.19684537075573,3.46847208180835,1.31052569749981,2.64662653195235,0.00812990839791663,0.0266062359197076
"Bri3bp",64.8618880820522,0.584372540127644,0.220827157626739,2.64628928075685,0.00813801895851983,0.0266121205062089
"Chid1",52.3465167498292,-0.549868153889845,0.207788947017914,-2.6462820173127,0.00813819371687223,0.0266121205062089
"Fgd2",168.826310841491,0.588042942064051,0.222200688683763,2.64644968270533,0.00813416054621121,0.0266121205062089
"St7l",31.2069871648714,0.735311692553047,0.277852376315355,2.64641138688153,0.00813508158991718,0.0266121205062089
"C130036L24Rik",6.22736031320705,-1.56090454275288,0.589966665936347,-2.6457504006189,0.00815099352983136,0.0266486656367808
"Fbxl8",47.4572667910406,0.515696073138728,0.195008204783414,2.64448397805357,0.00818155799002255,0.0267426358477272
"Gm49747",2.19894335129739,-2.4387092077759,0.922207910553372,-2.64442451628131,0.00818299558726542,0.0267426358477272
"Cmtr1",46.1868911676005,-0.457243893868642,0.172922310273094,-2.64421573564754,0.00818804503205981,0.026753809424745
"Anp32a",273.980110286742,-0.320645084666275,0.12131132103242,-2.64315879126058,0.00821365047959276,0.0268292978139737
"Ap1g2",111.151843163317,-0.426134742900086,0.161223702397387,-2.64312713678874,0.00821441844216003,0.0268292978139737
"Rb1",73.4920407046847,0.527488425453808,0.199581072019925,2.64297821489378,0.00821803226764654,0.0268357594984701
"Gm25517",10.5555869122849,-0.991819255391412,0.375340829379186,-2.64244968241766,0.0082308694324326,0.026872331181215
"Nrxn2",2.7799870932499,-2.09051533098085,0.791526037104331,-2.64112010595211,0.00826324199072807,0.0269726552269459
