"","baseMean","lgFC_LcDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Fbrs",313.496438415796,0.465727699395231,0.142682265027626,3.26408961411607,0.00109816425247138,0.00759149986772002
"Gm14168",1.4865586005155,-4.29510885120975,1.31579255004025,-3.26427509494438,0.00109744553218999,0.00759149986772002
"Gtdc1",30.7844511587834,-0.875311597862446,0.268157434578881,-3.2641705393589,0.00109785062146671,0.00759149986772002
"Rcor1",162.251081802107,-0.364851822994425,0.111777047042637,-3.26410325417932,0.00109811138372015,0.00759149986772002
"Gm5905",20.0745010840526,1.73867884759541,0.532809047293906,3.26323071356618,0.00110149808733634,0.00761096301946326
"Pde7a",47.5829390679744,-0.731773064093239,0.224427928566133,-3.26061497233667,0.00111170886573637,0.00767790276369104
"Stac2",19.7919866555675,-1.08042393147759,0.331384740200427,-3.26033097005049,0.00111282274523967,0.00768198230764178
"Ncstn",136.541467535076,0.427344876600431,0.131089748373917,3.25994123797907,0.00111435298511842,0.00768893086489366
"Cers4",37.094026620208,-0.738265352716399,0.226559345609628,-3.25859589119958,0.00111965030321208,0.00772185317147154
"Tmem134",467.605778641909,-0.476733002382493,0.14633765712644,-3.25776024943862,0.00112295236402996,0.0077409904042497
"Otud4",31.2789388197124,-0.907239201126861,0.278628514708383,-3.2560888539222,0.00112958395799946,0.00778305080023745
"Slc35d2",23.7088613709087,-0.939995253426672,0.288821362586656,-3.25459046729842,0.00113555986339083,0.00782055603854015
"Elmo3",9.48876512720953,1.6453484282436,0.505584430605452,3.25434947882642,0.00113652370371792,0.00782183485498171
"Rnf121",64.511588223793,0.541849439492057,0.166505690138867,3.25423977426928,0.00113696272069356,0.00782183485498171
"Usp25",309.473284202557,-0.502459758954413,0.154406094291515,-3.25414460653205,0.00113734369102949,0.00782183485498171
"Eef2",3741.18288013752,0.315476395714069,0.096952919850767,3.25391330348441,0.00113827012286684,0.00782260400626389
"Txn1",2633.20134208866,0.44380215416924,0.136392907254802,3.25385068110728,0.00113852106254757,0.00782260400626389
"Fdxacb1",32.6423405889556,0.783562201264689,0.240821578471616,3.25370428280388,0.00113910790770371,0.00782297540169014
"Add1",445.560057185397,-0.357158623929619,0.109825181776489,-3.25206494678509,0.00114569839396725,0.00786455797972004
"Fcho1",247.142972730042,-0.391542769574698,0.120412383449719,-3.25168191474422,0.00114724333685584,0.00786780659273907
"Tmigd3",3.89635675245381,-2.11425645273336,0.650199118247515,-3.25170612109091,0.00114714564464874,0.00786780659273907
"Fbrsl1",181.011304138983,-0.435325443523175,0.133897391601913,-3.25118688508459,0.00114924286974094,0.00787783989561446
"Pskh1",52.3052360527874,-0.658661246702961,0.202611352613373,-3.25086051796827,0.00115056289913861,0.00787983597114835
"Rasl11b",4.37388808605038,-2.21312938555504,0.680784936184374,-3.25084952372633,0.00115060739100607,0.00787983597114835
"Ackr1",3.83135368619708,3.87215903260585,1.19138428809891,3.25013437837481,0.00115350488348396,0.00789599636559208
"Asnsd1",203.816058837492,-0.399865646428965,0.123052445114864,-3.24955465985018,0.00115585862633898,0.00790842134694093
"Cpeb4",57.4521351849018,0.815868458819634,0.251096625672474,3.24922111810391,0.00115721486597807,0.00791032862064994
"Pwwp2b",12.1198066632575,1.47963728191549,0.455368027640324,3.24932184980759,0.00115680511814661,0.00791032862064994
"Sfxn1",125.093203668565,-0.630558778956567,0.194102109417244,-3.24859312889336,0.00115977237319695,0.00792412180346713
"Map2k3os",7.49016266878123,1.74411344052203,0.537056792815775,3.24754004390799,0.00116407282475433,0.00794980524924084
"Riox2",147.175829161461,0.409383607622805,0.12609166891936,3.24671416542691,0.00116745574511004,0.00796920162968422
"Dnajc4",59.0087068712955,-0.585266448662929,0.180275239047038,-3.24651600384354,0.00116826879458584,0.00797104586937913
"Atg10",13.4277709886575,-1.1273891136175,0.347530113049405,-3.24400410578876,0.00117862047313308,0.00803793980818068
"Arih2",211.0388706157,0.416419537828842,0.128380242237762,3.24364193874652,0.00118011995608135,0.00804442957991759
"Gm14964",2.79794577726398,-4.08167633735053,1.25896303024756,-3.24209388146045,0.00118654928082607,0.00808450259413884
"Dpm3",309.839069438037,-0.36867798798831,0.113728871792294,-3.24172729561263,0.001188076501147,0.00808779999883776
"Timm8b",179.191510767608,-0.464729112440088,0.143359103980122,-3.24171328878092,0.00118813489051918,0.00808779999883776
"Wdr90",43.4381564733742,-0.657902248304557,0.203003906365156,-3.24083541092627,0.00119179973797773,0.00810898774454452
"Med22",79.8453740621777,0.464881706853737,0.143486066069818,3.23990837289756,0.00119568114831558,0.00813162867101328
"Usp15",141.734973750712,-0.578216072106886,0.178542442659597,-3.23853568649385,0.00120144989411569,0.00816707814597253
"Ralgapb",84.9592830893463,0.452211925859572,0.139666709981069,3.2377932144379,0.001204580853894,0.00818457227104378
"Pdzd8",12.1956615589571,-1.20325130573416,0.371715541395548,-3.23702178611294,0.00120784190309704,0.00820293370174553
"Heatr5b",42.0799872629547,0.686361472583613,0.21205450528672,3.23672195342222,0.00120911158138742,0.00820776021706495
"Alg6",18.1574767793741,-1.40748500546477,0.434942477059324,-3.23602563488597,0.00121206498535861,0.00821641282549423
"Il6",17.020967640962,1.39367542403072,0.430669386784254,3.23606800668396,0.00121188507703407,0.00821641282549423
"Kif3c",18.432830099516,1.00962400259265,0.311977008587547,3.23621284518256,0.00121127028698529,0.00821641282549423
"Cenph",61.1965859373534,-0.574549619155161,0.177677874171586,-3.23365878747688,0.00122215375544177,0.00827783812775303
"Ttc9c",42.2693332839367,0.690831502878311,0.213639269001001,3.23363539909451,0.0012222538351133,0.00827783812775303
"Noct",55.3352971042576,0.689782037913754,0.213354174633884,3.2330374556646,0.00122481502695303,0.00829135963151286
"Sdhaf2",191.718514025501,-0.469040648955067,0.145172235648099,-3.23092529960089,0.00123390182981866,0.00834902330286974
"Gm16740",11.4759460489781,1.15313210350208,0.357034127635146,3.22975316432628,0.00123897134808303,0.00837946398153066
"Gm12159",2.02792708538894,-4.0440792740095,1.25261343162344,-3.22851341995288,0.00124435420268566,0.00841199482414069
"Oasl2",340.023720170438,-0.844477984031966,0.261615731490716,-3.22793273638414,0.00124688289585358,0.00842521010576074
"Asic3",2.98598389508631,2.64878716979646,0.820693594499067,3.22749828626751,0.00124877789074393,0.00843413328877329
"Gm15417",12.7180859707529,1.4383878098402,0.445753961851888,3.22686489170934,0.00125154541138288,0.00844893851739532
"Akap1",25.038790809813,0.85746264859765,0.265766874427847,3.22637142211056,0.00125370547490854,0.00845721841235576
"Gm37716",13.5622637811499,-1.13034146401811,0.350349907790479,-3.22632156847631,0.00125392389046506,0.00845721841235576
"Zer1",112.142263296871,-0.498923563127961,0.154656331292398,-3.22601447324313,0.00125527009144996,0.00846241081393932
"Itprid2",128.35379514921,0.583037845460084,0.180741076322552,3.22581815557849,0.00125613138035397,0.00846433091222459
"Rab38",24.0048845121081,0.940414693831983,0.291756821474497,3.22328262653556,0.00126730444726504,0.00853570238495071
"Fam53b",219.724353415905,-0.461027150536536,0.143077487968696,-3.22222005070011,0.00127201402036248,0.00855957005544561
"Flnb",150.354581043508,0.503175298369942,0.156155759236872,3.22226538956323,0.00127181273886291,0.00855957005544561
"Hycc1",94.6676760180895,0.620623133919418,0.192646804088885,3.22155945879626,0.00127495005021709,0.00857539697083718
"Tnfrsf22",19.9796765616398,0.927262682632768,0.287889814890597,3.2208943653847,0.00127791240625325,0.00859138638324932
"Nxpe2",12.9615779269113,-2.11553073901103,0.656899047705847,-3.22048075179786,0.00127975786282634,0.00859985569788519
"Mtfr1",72.0045315587622,0.555500890836149,0.172508353588606,3.22013907895089,0.00128128419015179,0.00860617372552551
"Dcaf4",51.5271135229407,-0.637128573941822,0.197941580792803,-3.21877076756672,0.00128741359139537,0.00864338992339198
"Haus2",63.2934292088303,-0.549988161713973,0.170882899832972,-3.2185090623553,0.00128858898837561,0.00864732729265038
"Pdcd2",158.214767077405,0.529894727273793,0.16469398978911,3.21745030254183,0.00129335431452113,0.00867534097766731
"Rap1gds1",214.908155563051,0.342242994930496,0.106378701059406,3.21721351663594,0.0012944222771446,0.00867853986087406
"Adra2a",7.54491626817273,-1.57332279024232,0.489213254943299,-3.21602649630716,0.00129978830843767,0.0087105393577318
"Cep170b",14.6947724114145,1.15184217260253,0.358325753608354,3.21451126803874,0.0013066678631454,0.00875264791722805
"Oma1",57.7878262537998,-0.614418602388946,0.191180904586921,-3.21380738163418,0.00130987511914646,0.00877013058569423
"Notch1",258.962941585251,0.38788641193182,0.120705564376528,3.21349238484027,0.00131131275264886,0.00877575439705706
"Neat1",275.760404755442,0.471092026718749,0.146613047862809,3.21316576925382,0.00131280495141306,0.00878173808728838
"Ciapin1",129.819584762697,0.405020264012666,0.126096441972396,3.21198804405066,0.00131819861070462,0.00880979071505502
"Syngr2",689.955192941795,-0.475883695303973,0.148155876364476,-3.21204738537173,0.00131792635522055,0.00880979071505502
"Vmac",28.8920006541892,-0.805556500505164,0.250827376259658,-3.21159720488902,0.00131999306129879,0.00881776984488179
"Cnot8",220.743897408637,0.381971242120716,0.118945066845002,3.21132479263275,0.00132124511400546,0.00882212005863672
"Gatm",41.3108166325629,-1.15082227074274,0.358389795028339,-3.21109107097132,0.00132232021155824,0.008825285302868
"Gm38220",6.19685807355031,-1.93148387323141,0.601565359811757,-3.21076312278987,0.00132383010320452,0.00883134820779284
"Pag1",80.7214138381147,-0.590790939774938,0.184105393677898,-3.20898224637872,0.00133205716911028,0.00888219591918543
"Ndfip2",99.9958277709423,0.564017236379052,0.175856155367165,3.20726468289642,0.00134003641329104,0.00893134573597475
"Gm14286",5.13368914802786,1.65612990694826,0.516538848119144,3.20620590876886,0.00134497708100392,0.00896020802195125
"Gm4294",4.06903082162824,4.6951471735747,1.46492016806806,3.20505326905742,0.00135037486567009,0.00899208805108115
"Arpin",10.831465005974,-1.65147413402033,0.515325761649384,-3.20471875641249,0.0013519451177935,0.00899846335655577
"Gpr146",38.0075923589035,-0.699519903662696,0.218315227954359,-3.20417366308931,0.00135450747603283,0.00901143328980065
"Stt3b",199.258319137826,-0.45111949512048,0.140805320657109,-3.20385261732441,0.00135601873380922,0.00901740175204746
"Atp8b5",2.00499234421605,-3.33632756478019,1.04163946940046,-3.20295808942462,0.00136023775062968,0.00904136301154166
"Klrg2",1.63083061548191,3.93646416509197,1.22911127537307,3.2026914437809,0.00136149771826179,0.00904564298517551
"Gtf2ird2",23.9420092005355,0.84330879953019,0.263442125031889,3.20111599247124,0.00136896411822363,0.00908702538330812
"P4ha2",1.76516445326288,3.94706765243549,1.23298465138149,3.20123015968854,0.00136842178880951,0.00908702538330812
"Eif3e",17.6483036698621,-0.977634609790894,0.305470516634965,-3.20042215713787,0.00137226431520574,0.00910481560784719
"Tmc8",168.108198920289,-0.582649486620123,0.182264411675266,-3.19672656480087,0.00138996619889746,0.00921810013478382
"Tra2b",191.861946070204,-1.06161608205906,0.332110487981762,-3.19657499680456,0.00139069668497537,0.00921878077900377
"9930012K11Rik",7.88040926838879,-1.81603541135887,0.568856804677854,-3.1924297932716,0.00141081236539231,0.00934790521708271
"Pdrg1",156.78311531742,0.418151719493309,0.131016037816729,3.19160712277254,0.00141483635456921,0.0093703392846819
"Cdk5rap3",112.955345705164,-0.534632429388104,0.167635415604109,-3.18925704011557,0.00142638985092722,0.00944259791756738
"Ccdc88b",266.26342525647,0.570238102581552,0.178832356041903,3.18867410351591,0.00142926912009305,0.0094573945427338
"Il36g",5.46368947011455,2.67865537983738,0.840098217569606,3.1885026343547,0.00143011706823173,0.00945874275353446
"B230307C23Rik",22.3018622969207,-1.00898368083677,0.316510643799444,-3.18783491362176,0.0014334234972929,0.00947506914122896
"Tlr12",21.5608846180659,-1.06170869540423,0.3330596261715,-3.18774361098192,0.00143387615826539,0.00947506914122896
"Htatsf1",88.6984443631827,-0.518711026049304,0.162776239078368,-3.1866507604932,0.00143930453878009,0.00950666151277917
"Dnajb9",139.691243888645,-0.433255501837392,0.135971360240562,-3.18637322647117,0.00144068611199689,0.00951150817556218
"Gpatch3",27.5621275923803,0.953239902506585,0.299180809574908,3.18616659892391,0.00144171550423642,0.00951211095959268
"Irf8",2613.06190928762,0.545700063932721,0.171275523364586,3.18609485589552,0.00144207307744012,0.00951211095959268
"Bard1",19.3900066357328,-0.905182031180508,0.284168150513025,-3.1853746788524,0.00144566703117733,0.00952298296042024
"Cog1",112.537553089955,0.439354285043504,0.137921044005457,3.18554929896065,0.00144479485390177,0.00952298296042024
"Gabarap",1076.75373013994,0.533477547266333,0.167473863786811,3.18543762712391,0.00144535256672204,0.00952298296042024
"Slc37a1",64.9394249504162,-0.622028012832266,0.195288376616403,-3.18517683238307,0.00144665580384466,0.00952522294522472
"Cr2",53.7840892001158,-1.17737590044982,0.369674440085741,-3.18489939465856,0.00144804339779487,0.00953008570588172
"4921531C22Rik",6.74286934055381,-1.7308504624543,0.543652332537394,-3.18374512324059,0.00145382962021729,0.00956388006883981
"Adgrl4",5.54258073913666,-1.85836659167877,0.583769292692336,-3.18339216355148,0.00145560321404003,0.00956933704404755
"Ddx24",550.801688368396,-0.295081426213617,0.0926961041546049,-3.18332068973967,0.00145596260685161,0.00956933704404755
"Vwa3b",2.5882636529715,-3.9213361635701,1.23197884611213,-3.1829573827059,0.00145779069361494,0.00957706521447348
"Plxnc1",53.7598945270316,-0.885352745960707,0.278201450737251,-3.18241599249202,0.00146051878376209,0.00959069646779015
"Abca1",12.1384159480469,-1.83250107888986,0.575871353518603,-3.18213619707455,0.00146193052913163,0.00959567543998199
"Capza1",182.678706798541,-0.847216182971041,0.266327808585513,-3.18110297032319,0.00146715471733547,0.00962136342770736
"Vwf",20.7280372705461,1.17689923326686,0.369958726240987,3.18116359958554,0.00146684768990524,0.00962136342770736
"Ap3d1",221.32110361885,0.435173298629895,0.136823163188378,3.18055282811104,0.00146994335312655,0.00963534743480226
"Phf13",33.0515373228104,0.834071711738488,0.262273683812745,3.18015783975486,0.00147194853540383,0.00964418578551294
"Anxa3",285.106903043172,0.460564136277707,0.14484716499086,3.17965585523728,0.00147450052743118,0.00965297265975901
"Tgoln1",37.8237120896954,-0.844037944019885,0.265451170243108,-3.17963542314352,0.00147460448653814,0.00965297265975901
"Ppp2r5b",26.4493900864677,0.983932216570202,0.309524586322727,3.17884995263123,0.00147860610847909,0.00967485449679074
"Lhpp",14.296531792623,-1.11818955821571,0.351793763407204,-3.17853718435991,0.00148020230695939,0.0096809846205277
"Pmepa1",24.1101149810554,0.910308826345962,0.28645142896167,3.1778819524331,0.00148355140155566,0.00969856866831777
"Vps53",167.982164017021,-0.32839293781923,0.103369079420925,-3.17689718878114,0.00148859796970721,0.00972722918967997
"Rcn2",77.5839868334683,-0.635079524868509,0.199933017240694,-3.17646146511135,0.00149083594418025,0.00973751964786416
"Gucy1b1",6.90663449767728,1.80791111380289,0.569299369811619,3.17567734951318,0.00149487114833433,0.00975953449132635
"Eno1",176.917785328335,0.676150221041346,0.212932635399915,3.17541845932376,0.00149620565331064,0.00976390560336008
"Elp5",132.051302981228,0.59622570088477,0.187785300215028,3.17503926133754,0.00149816229191622,0.00977233093389863
"Mpp1",295.538528415884,0.662817338939039,0.208797965789603,3.17444346946815,0.00150124130404053,0.00978806663731219
"Gm43359",13.2030722015207,-1.48598832127471,0.468299371095755,-3.17315890857958,0.00150789967261269,0.00982711535418206
