"","baseMean","lgFC_LMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Atp6ap2",211.702674188899,0.900164809623568,0.151127200243135,5.95633882038028,2.57951267158511e-09,3.40162413461798e-08
"Creb5",26.7273694624401,2.86509544521887,0.481446651618981,5.95101333778996,2.66487365233075e-09,3.51124467233755e-08
"Kcnj10",10.9774422179865,-6.8590195108834,1.15299297223133,-5.94888232285534,2.69979644717206e-09,3.55427976156597e-08
"Med31",47.1354939398307,-1.31801533041729,0.221612229948604,-5.9473943776612,2.72444452312477e-09,3.58372748610864e-08
"N4bp2l2",51.757378002256,-1.80196884024338,0.303134364295937,-5.94445583373118,2.77376741739689e-09,3.64251044561918e-08
"Rbmx",79.9750995623554,0.979374269527754,0.164750775086532,5.94458064924645,2.77165484270829e-09,3.64251044561918e-08
"Helz2",984.867108233821,0.97050667101448,0.163275338652559,5.94398810637084,2.78169792993574e-09,3.6498756060651e-08
"Cd47",1073.08926977079,0.747690040320561,0.125865771215738,5.94037626829453,2.84368621179207e-09,3.72370939842895e-08
"Churc1",60.1186511673123,-1.60997945056894,0.271016852845746,-5.94051415498242,2.84129522342809e-09,3.72370939842895e-08
"Slc38a5",11.5318533532181,-6.74087158427251,1.1347702858632,-5.94029617117165,2.84507601470397e-09,3.72370939842895e-08
"Arhgef3",220.077285559373,-0.799838863964924,0.134772130471613,-5.93474972285455,2.94294080132227e-09,3.84859288319341e-08
"Ido1",34.4266824853013,2.98364624034781,0.502922072155905,5.93262138517334,2.98135818502047e-09,3.89559179637046e-08
"Papss2",46.5269045247588,2.0004061401951,0.337361425507187,5.92956393039811,3.03740237778398e-09,3.96552557943408e-08
"Myl6",289.653790785895,-1.05352169212881,0.177678521441114,-5.92936998565675,3.04099184339236e-09,3.96691707769995e-08
"Smim7",82.221789381413,-1.14671834497778,0.193564589442095,-5.9242155204262,3.13791703577979e-09,4.08996002366687e-08
"Stfa2l1",24.7824947389745,5.7180290291149,0.965276626102425,5.92372059417107,3.14738041521351e-09,4.09889583651542e-08
"Klhdc1",33.7724870529063,-1.88464640249039,0.318398907091724,-5.91913590315013,3.23637457785863e-09,4.21130562825827e-08
"Icam2",130.070483341728,-1.08001459836766,0.182543493631137,-5.91647818765881,3.28908068318663e-09,4.27634898751122e-08
"Stat5a",194.358601424757,1.03390855886598,0.174798632971643,5.91485494645547,3.32168183578357e-09,4.31516667575884e-08
"Slc28a2",125.722615959417,-1.00706047830897,0.170393229181798,-5.91021417426452,3.41663210437286e-09,4.43485054076275e-08
"Thap11",108.820386990252,0.976567749465442,0.16524714178928,5.90974063993639,3.42646789123328e-09,4.44394791933134e-08
"Hdac10",70.884165177964,-1.38514796552707,0.23445529527234,-5.90794063285326,3.46410802353327e-09,4.48906133733878e-08
"Rab6a",49.2006757308339,1.49273630064491,0.25268329426037,5.90753854549151,3.47257095218259e-09,4.4963214824842e-08
"Cnppd1",391.316908684935,-0.749914972595547,0.12701793136103,-5.90400870617256,3.54773427351454e-09,4.58986296669754e-08
"Clic4",674.645388579259,1.02265809832479,0.17328147967232,5.90171609948546,3.59739821191765e-09,4.6502880339748e-08
"Prss34",866.91491127597,2.41654365970267,0.409989352345267,5.89416199684037,3.76587586510873e-09,4.86407581952705e-08
"Uros",50.6654957645819,-1.30840291661456,0.222021823707928,-5.89312750775247,3.789537605764e-09,4.89061918103484e-08
"Pml",600.509989979649,0.841278296196239,0.142789028430367,5.89175726905725,3.82110180133781e-09,4.92730920551509e-08
"Mgst1",196.536227460203,-1.89675676362587,0.322029530829747,-5.89000877881806,3.86175103857711e-09,4.97564463732734e-08
"Acod1",451.755862439221,2.09736156976303,0.356140786134557,5.88913612655025,3.8821957777113e-09,4.9978898795941e-08
"Epb41l3",9.97831634738296,-3.82843047968347,0.650135372954341,-5.88866663612893,3.89323867753578e-09,5.00800480950777e-08
"Myl9",9.68537144627754,-6.28649781876102,1.06804466384298,-5.88598776023213,3.95683597935089e-09,5.08565043004224e-08
"Ruvbl2",156.65137180362,1.50054843105395,0.25494252977798,5.88583016086299,3.96060876364586e-09,5.08634061729978e-08
"Was",346.94503240131,-0.594518334907162,0.101055290022651,-5.88309958611669,4.0265348113349e-09,5.16678373056108e-08
"Cdca2",61.759708432575,1.37555168377079,0.233895406464852,5.88105471826569,4.07660359297292e-09,5.22676442723828e-08
"Brd1",154.773857331791,-0.911698638153257,0.155063331150535,-5.87952439425012,4.11446963099406e-09,5.27101451748946e-08
"Stk40",358.165975193177,1.18685422466912,0.201916238790468,5.87795331261463,4.15370022902319e-09,5.31693924267227e-08
"Lrp1",68.3116065108806,-2.45953946790846,0.418592301049448,-5.87573985890847,4.20958950355932e-09,5.38409580198934e-08
"H2bc27",12.3936434622764,-6.2413674674706,1.06227868499056,-5.8754520406536,4.21691041372593e-09,5.38886021735632e-08
"Mlycd",76.3249806882096,-1.11724159681356,0.190158295234872,-5.87532400536934,4.22017108439826e-09,5.38886021735632e-08
"Gm2451",19.7665898327802,3.38169711186585,0.575882972834502,5.87219499687776,4.30062455326973e-09,5.48713614877004e-08
"Enkd1",25.1888463265045,1.87116438585367,0.318887027162472,5.86779713964442,4.41623102697259e-09,5.63006776261007e-08
"Snrpa",146.658990285073,0.867739683435546,0.147969368786271,5.86431969368553,4.50977847275568e-09,5.74466838032792e-08
"Eomes",30.0922745825201,-4.05211417855435,0.691031039766761,-5.86386709911329,4.52209473533691e-09,5.75569288621546e-08
"Pwwp3a",61.4936340541102,-1.16727259239064,0.199106021686101,-5.86256800525551,4.55762851515306e-09,5.796226749975e-08
"Bst1",135.961749515199,1.26390842517344,0.215674713143551,5.86025318755007,4.62161972842154e-09,5.87285695319791e-08
"Clk1",182.647187240697,-1.79208342860188,0.305847564028402,-5.85940069293952,4.6454058246337e-09,5.89831455229541e-08
"Aldh1a1",11.3658872601237,-4.03102125814771,0.688054438885018,-5.85857895878111,4.6684463857084e-09,5.92278520879341e-08
"Rgl1",61.2448401395016,-1.61831533310192,0.276244006815373,-5.85828214613004,4.6767960070868e-09,5.92859326091915e-08
"Fam162a",295.155095629054,0.715235685056705,0.122139710072078,5.85588163452021,4.74486080972875e-09,6.01002957841468e-08
"Pag1",80.7214138381147,-1.25823747127221,0.214902466479567,-5.85492336074159,4.772300342978e-09,6.03991860638254e-08
"Sgk3",87.6153718807371,-1.17544912982835,0.200817043712297,-5.85333350247086,4.81816583450942e-09,6.09306104204775e-08
"Rplp1",16349.3671036563,-0.623222593130571,0.106573914217707,-5.84779678690852,4.98126561071309e-09,6.29425354781342e-08
"Emc6",321.278157292694,-0.609214207983388,0.104208752405811,-5.84609443946685,5.03248407698547e-09,6.35386483583411e-08
"Chst10",39.9144388517783,-1.77229222941252,0.303306126175538,-5.84324573908149,5.11934118707048e-09,6.45834061954742e-08
"Mpzl1",11.349098308768,-4.7894372693367,0.819894890006145,-5.84152594157625,5.17248219822805e-09,6.52014816952259e-08
"Psme2",1758.21237216882,0.696556548137667,0.119321568762774,5.83764155433211,5.29449077788891e-09,6.66859779949004e-08
"Pygb",101.416506691063,-0.839839824548411,0.143871286764422,-5.83743875123313,5.30093714863155e-09,6.67137158041148e-08
"Pdlim2",200.507252212767,-0.655983083897889,0.112431857808803,-5.83449474804042,5.39538074161587e-09,6.78479919019679e-08
"Pik3r1",105.227844576543,-1.0006160351897,0.17153133887089,-5.83342986638059,5.42994366813266e-09,6.82280451793583e-08
"Eif4g1",361.466780192431,0.812073230402855,0.139220812873304,5.83298727857501,5.4443720499353e-09,6.83546998825344e-08
"Prkcd",877.956835095998,0.612994702018692,0.105097566933994,5.83262505404793,5.45620833429318e-09,6.84486343230284e-08
"Serpinb1a",30.5731592655947,-2.84387853526253,0.487636381575158,-5.83196546179811,5.47782593124692e-09,6.86650285592267e-08
"Dap",240.085280767012,-0.747419779440582,0.128282697646013,-5.82634909583081,5.66530465542085e-09,7.09585050825182e-08
"Nr4a2",46.607495408389,-2.33172403233026,0.400228987918848,-5.82597488616454,5.67801547886474e-09,7.10610870320659e-08
"Cst3",1724.68408178024,-1.05646872825781,0.181359674105526,-5.82526812241122,5.70209792963866e-09,7.13057099093e-08
"Tob2",271.54098457752,-0.611172205283885,0.104950936971141,-5.82340875576883,5.76593001793493e-09,7.20466247630518e-08
"Prkag2",25.8882699025862,-1.89716629150973,0.325808536788084,-5.82294838009019,5.78184177108207e-09,7.218806258907e-08
"Ceacam15",47.5799527368517,4.64637561889725,0.79844816877453,5.81925765579571,5.91095576660682e-09,7.37415188057878e-08
"Ppm1h",44.6142819075041,-1.47357768705929,0.253242180511447,-5.8188477294077,5.92546826037937e-09,7.38639457453635e-08
"Klk8",38.0623304910668,-1.98278573367653,0.340793849190259,-5.81813826272894,5.95066722866966e-09,7.41192853941826e-08
"Lta",70.6469294489365,-1.48854936973977,0.255867541911691,-5.81765611463732,5.96785171441694e-09,7.42744743459381e-08
"Coq4",44.4649905790331,1.38577164789082,0.238302650370312,5.81517513857857,6.0570435573459e-09,7.53248953148103e-08
"Cbr2",5.92207860403423,-6.72595769309597,1.1576889807923,-5.80981403873507,6.25422734441619e-09,7.77155728275717e-08
"Gltp",476.937908056217,-0.570097387250413,0.0981999556730395,-5.80547499581949,6.41837831172607e-09,7.96923291327189e-08
"1600010M07Rik",10.9247322933802,-3.70828163075042,0.63912561936895,-5.80211701482385,6.54828360918091e-09,8.12410971213218e-08
"Mafg",134.562815987541,1.13680814817667,0.195942843600438,5.80173344067018,6.5632841190798e-09,8.1362983491968e-08
"Csta2",14.8571782709021,7.31998888444711,1.26175595565757,5.80143002426508,6.57517355380632e-09,8.14461411286695e-08
"Itprip",154.129363097502,-0.994950525376818,0.171533855937087,-5.80031574490889,6.61901681114531e-09,8.19246655546403e-08
"Dtx3l",112.731357170774,1.29298622553558,0.22299940170632,5.79816006519327,6.70464433311895e-09,8.29192008436639e-08
"Tmem250-ps",41.8093495752899,-1.80867412232675,0.312104299408866,-5.79509518373321,6.82824429406613e-09,8.43517035132856e-08
"Zmynd11",263.192993799731,-0.749842997907093,0.129394322151966,-5.79502242012172,6.83120545660746e-09,8.43517035132856e-08
"Car4",20.3523968467513,4.61567199701157,0.796567662407596,5.79445063469044,6.85451814407703e-09,8.45731324228782e-08
"D8Ertd738e",356.463428824055,-1.18704179027927,0.204881198189851,-5.79380538949852,6.88091884202335e-09,8.48322849237373e-08
"Acaa2",113.822578812779,-0.93018976106033,0.160658516817515,-5.78985651981895,7.04465758175391e-09,8.67828938303995e-08
"Slc16a3",263.517349582444,1.45488647403477,0.251306070372157,5.78930095831048,7.06799569917932e-09,8.70022117426779e-08
"Bcl2l14",24.1409380742865,-4.05219701513806,0.700001419075531,-5.78884114333606,7.08736853472158e-09,8.71042580119535e-08
"Tmem229b",155.856013894356,-1.00426104474349,0.173480132718852,-5.78891097789875,7.08442295618749e-09,8.71042580119535e-08
"Flot1",249.866732881364,0.844442733706507,0.145937148892489,5.78634528709756,7.19342770605563e-09,8.83386641496004e-08
"Zfp771",99.3386488730658,1.12596776416606,0.194628818032397,5.78520578580834,7.24236147175417e-09,8.88701639145229e-08
"Gm45222",16.5669471919059,-2.73310225589263,0.472695502937296,-5.78195104228689,7.38391991366304e-09,9.05365344172148e-08
"Atp5mg",63.2080167769983,-1.36499911724079,0.236294403171826,-5.77668831304569,7.61852266539709e-09,9.3340263271533e-08
"Ikbke",215.748582162427,1.29691442671503,0.224544546664654,5.77575561722236,7.66084984446446e-09,9.3785746655091e-08
"Elmo2",183.441019774292,-0.790784452460229,0.137005951207385,-5.77189855981673,7.83833011796935e-09,9.57348182784462e-08
"Gm11346",43.719458592729,-1.89973844060457,0.329124888842889,-5.7720898813928,7.82943309903072e-09,9.57348182784462e-08
"Otud1",39.1571226411447,-1.97370632999167,0.341945205013187,-5.77199592524057,7.83380111015892e-09,9.57348182784462e-08
"Tmc4",19.2903142360763,2.0351166747452,0.35262149166229,5.77139148595702,7.86195813308706e-09,9.59488508493753e-08
"Cxcr4",327.866845816013,-1.11534425115706,0.193282422691131,-5.77054155068929,7.90171780343974e-09,9.63592724222415e-08
"Baiap3",15.7790362258773,-2.17948588223563,0.377810673902372,-5.76872500642693,7.98735166453415e-09,9.73280471432653e-08
"Phc2",389.097694255929,0.641846610505785,0.111325276020103,5.76550657183979,8.14129294484977e-09,9.91270207591739e-08
"Peg10",9.78983954784107,4.59764873436642,0.797799378243555,5.76291340874277,8.26742173274532e-09,1.00510175361654e-07
"Vamp2",150.304472243335,-1.40980021228316,0.244633469209578,-5.76290814514582,8.2676796706291e-09,1.00510175361654e-07
"Habp4",29.879122997165,-1.77419115321252,0.307926712057983,-5.76173187884537,8.32551822884115e-09,1.01135101266734e-07
"Pla1a",24.5785396885862,2.74809080736555,0.477029276477764,5.76084308211982,8.36948227216961e-09,1.0159065006659e-07
"Ifi47",708.217762457163,1.50356237694402,0.2611334207638,5.75783204059513,8.5201064889661e-09,1.03339161959921e-07
"Rpl38-ps2",107.207557261706,-1.16881186039143,0.203025697495677,-5.75696512711803,8.56395935871569e-09,1.03790961572592e-07
"Rps14",6657.3351797609,-0.634397755208739,0.110258334720469,-5.75373967706921,8.72905422631132e-09,1.05710326181346e-07
"Hba-a2",5186.20199598908,-3.79626694058285,0.659855502255709,-5.7531791848448,8.75805687858518e-09,1.05979904599292e-07
"Cdc42se1",381.763186927584,-0.630843782698664,0.10969061066019,-5.75111925170108,8.86545507304889e-09,1.07193250569304e-07
"Smdt1",569.143659997308,-0.616638158972667,0.107222861586977,-5.75099516880978,8.8719650735202e-09,1.07193250569304e-07
"Rnf144a",41.2169139640435,-1.63394359449861,0.284122521419559,-5.75084152546215,8.88003240141192e-09,1.07208317448383e-07
"Sec61a2",45.3797680468049,1.33769003004357,0.232751277992784,5.74729402811291,9.06829607942715e-09,1.09313302202849e-07
"Stfa1",7.80338913609025,6.96273586751531,1.21145498196302,5.74741609979846,9.06175382010278e-09,1.09313302202849e-07
"Camk1d",58.4810938690758,-1.46390539500341,0.254784334436955,-5.745664851171,9.15605030310389e-09,1.10286555336774e-07
"Immp1l",47.6620826498043,-1.82189239775264,0.317171707844211,-5.74418320642748,9.23657421216419e-09,1.11171294058966e-07
"Plat",17.0537727888018,2.6911195503166,0.468893018612184,5.73930394246794,9.50664684628095e-09,1.14334339538401e-07
"Osbpl3",89.5825330179048,1.3001101792327,0.226668237518141,5.73574045251336,9.70872434449979e-09,1.1667541129296e-07
"Gemin5",79.1935323774626,1.06580305687281,0.185876748839124,5.73392349247112,9.813361090745e-09,1.1784279830819e-07
"Thada",65.1792851601832,1.22730805220547,0.214062149308593,5.73341927178438,9.84259238412755e-09,1.1810359518023e-07
"Gm5617",48.2615831383169,-1.19459682961886,0.208417831202499,-5.73174004703173,9.94055399560363e-09,1.19188076473603e-07
"Rbpms2",20.1077499463194,2.61231027849689,0.455851459397777,5.73061734177182,1.00065776268279e-08,1.1988825740557e-07
"Rnf220",335.216480677076,-0.671715516061566,0.117232318092259,-5.72978106201862,1.00560340467625e-08,1.20389032125712e-07
"Ppp2r2a",130.869780977746,0.968898231787155,0.169143355970293,5.72826657144797,1.01462043106961e-08,1.21376092511287e-07
"Nudt5",25.1620415161829,1.72816869797956,0.301775738438131,5.72666545999973,1.0242386331283e-08,1.22433513871816e-07
"Atp5pd",900.233782572315,-0.806764196914225,0.141017336754106,-5.72102845993321,1.05881157863296e-08,1.2647005474568e-07
"Fam234b",23.191649825942,-2.02473443205732,0.354076252383001,-5.71835704436677,1.07558951545521e-08,1.28376549684438e-07
"Gm31718",21.1284185978481,2.24617448621655,0.39291882407105,5.71663750528375,1.08652553658569e-08,1.2958342116533e-07
"Hamp",7.4425285041927,6.27641004961115,1.09814792994073,5.71545042201181,1.09413818569499e-08,1.30392404404394e-07
"Smagp",57.0940294032892,-1.3801373390457,0.241482234155525,-5.71527484774233,1.09526851755409e-08,1.30428225965399e-07
"Septin9",115.776825356434,-1.42354602583846,0.249355567232605,-5.70890011254707,1.1370859712711e-08,1.35305483591298e-07
"Hnrnpll",62.3031692825376,1.59496726983463,0.279615387207725,5.70414699191694,1.16927143632964e-08,1.39030088560254e-07
"Gm6030",28.3293534558788,-3.18094648651341,0.557668821363252,-5.7040063289488,1.17023728858271e-08,1.3903975766615e-07
"Exosc4",79.5803917973205,0.981467945944187,0.172072534845493,5.70380361296742,1.17163058728167e-08,1.39100160132028e-07
"Hars1",296.698200462823,0.552094144734053,0.0967996185670661,5.70347438251054,1.17389687545869e-08,1.39264037625171e-07
"Spib",870.181088973941,-0.99729050855993,0.174955248738831,-5.70026058520062,1.1962442702727e-08,1.41808172582327e-07
"Arl1",140.438516297182,0.994561334523609,0.174590750405269,5.69652935344502,1.22270848526815e-08,1.4483613172517e-07
"Tor1aip2",327.220184118557,1.14575698870591,0.201149299189336,5.69605260034956,1.22613063079258e-08,1.4513213392642e-07
"Ncapd2",139.142274842078,0.804321398852809,0.141228033147313,5.69519649129314,1.23229917806101e-08,1.45752526560881e-07
"Sec22b",117.030859378428,0.884350504519176,0.155293378445743,5.69470838596093,1.23582962336876e-08,1.46060194358899e-07
"Dbf4",115.247923612158,0.881669598031801,0.154854327437996,5.69354187654087,1.24430679241927e-08,1.46951603831994e-07
"Skil",133.80815312929,0.976861149814708,0.171585341354613,5.69315037113715,1.24716455381047e-08,1.47178525685786e-07
"Ifnar2",187.874567048219,0.803592217604023,0.141245674404223,5.68932267125056,1.27544260860526e-08,1.50402718414599e-07
"Ptbp2",35.7005314274332,-1.65781656672995,0.291474517274395,-5.6876895525288,1.28769637679065e-08,1.51733878161711e-07
"Stip1",371.137518353251,0.802428568964018,0.141085160034418,5.68754763979615,1.28876657492196e-08,1.5174623064568e-07
"Pik3ap1",575.423178604955,0.903056760001165,0.158852430533101,5.68487845587599,1.30905726284506e-08,1.54019993373215e-07
