"","baseMean","lgFC_Treatment_48H_Wash_vs_Treatment_6H","lfcSE","stat","pvalue","padj"
"Sap30l",176.499477807604,-0.48450942682259,0.191704538124378,-2.52737588563626,0.0114918434463094,0.039016570355546
"Klhl7",47.2223719317933,0.728421258286548,0.288226157670148,2.52725590270737,0.0114957705230197,0.039020254457617
"Gm50431",5.28534168440191,2.36020983817582,0.934056741890502,2.52683775227491,0.0115094660202091,0.0390570856296269
"Klhl8",16.1977792332654,-0.852505033341994,0.337399509508951,-2.52669316141782,0.01151420510907,0.0390635127619303
"Pole2",3.64461427158715,3.42730429859104,1.35694199946747,2.52575592761966,0.01154496576254,0.039158196620473
"Ighg2c",5.76069651065262,-1.75455397694135,0.694739118679036,-2.52548608501768,0.0115538356912872,0.0391689293929318
"Zc3h4",94.6321471159875,-0.467005547656954,0.184915327719882,-2.52551020737662,0.0115530425251929,0.0391689293929318
"Gm42432",3.66530042793602,-1.65355077302035,0.654803763490453,-2.52526155959465,0.0115612206190265,0.0391842900763353
"Kmt5b",78.5112596677179,-0.537421026484316,0.212869510603183,-2.52465007770014,0.0115813542809009,0.039242841628028
"Jmy",8.46155049046903,1.55990359742079,0.617925578596655,2.52441985159997,0.0115889427671824,0.0392588660728879
"Dnajb11",359.823075943254,-0.505988465459413,0.200548059900027,-2.52302847363194,0.0116348979729753,0.0394048221926372
"Ylpm1",40.7410635431547,0.661343240944389,0.262144618242553,2.52281830303483,0.0116418536419972,0.0394186561047154
"Med24",36.0214328628585,0.760895809474375,0.301832498635886,2.52092075211648,0.0117048209604941,0.0396123223533608
"Nt5c2",95.6678034426428,0.479803670558577,0.190323435736824,2.5209910103874,0.0117024841723288,0.0396123223533608
"Satb1",11.139226669949,-1.16574339840459,0.462543917345651,-2.52028694938702,0.0117259199385197,0.0396739479437839
"B9d1",1.99551338745391,3.18206327665457,1.26265028424724,2.52014616901752,0.0117306110235805,0.0396800417230253
"Ckap2l",9.06559063895295,-2.170082857668,0.8612146088032,-2.51979336565562,0.0117423744553172,0.0397100495742622
"Hsd11b1",13.0873419975404,1.75376939173581,0.696034620399452,2.51965827609168,0.0117468814814423,0.039715509170205
"Gm10275",22.387031387839,-0.855586956233965,0.339654774964249,-2.51898992535589,0.0117692024130192,0.0397811790080633
"Hspb11",24.5122002512259,0.708815757743014,0.281455853039787,2.51839054007101,0.0117892520909035,0.0398391413261395
"Csnk1a1",441.278521823629,-0.466891326617968,0.185408557826818,-2.51817570931149,0.0117964456371017,0.0398536413871571
"Rexo5",4.77815859341149,1.79413066058771,0.71257100757433,2.51782719408573,0.0118081238497344,0.0398832817852036
"Bcorl1",23.3456899313984,-0.751156443082424,0.298422553103101,-2.51709006330668,0.0118328577583067,0.0399569938567512
"Rae1",72.0665629661805,-0.435910925536512,0.173270404290804,-2.51578408511654,0.01187679177387,0.0400954883342109
"Eid1",67.8826420253831,0.866687591051197,0.344550431477658,2.51541577624579,0.0118892080608967,0.0401105172761247
"Gzma",3.31940640283399,-3.42207064490254,1.36049902949085,-2.51530546565933,0.0118929290481503,0.0401105172761247
"Npr1",9.7582139182345,1.5657631969498,0.622492004245333,2.51531455226966,0.0118926225003667,0.0401105172761247
"Rapgef5",4.75278535346213,2.14851216919061,0.854149349738132,2.51538231557433,0.0118903366443108,0.0401105172761247
"Ntng2",1.89762783163579,-2.95929123945137,1.17666540756421,-2.51498108164609,0.011903877125619,0.0401375817619717
"Pacs1",62.4567621303723,0.519542484990802,0.206642747161301,2.51420624303479,0.0119300643821728,0.0402093523491746
"R3hcc1",19.4216429516671,0.91030514003078,0.36206869159757,2.51417800311373,0.0119310197720712,0.0402093523491746
"D930030I03Rik",1.65924947617696,-3.0787895182167,1.22493378168125,-2.51343343147168,0.0119562339954222,0.0402844399404043
"Cic",609.125190007026,0.762157763383527,0.303250961575223,2.51329050837805,0.0119610793534295,0.040290878194943
"Cdc42ep2",1.48172508242236,-4.21360604727171,1.67689610630809,-2.5127412672861,0.0119797158489028,0.0403437573228931
"Scimp",31.1202588140654,-2.03548714946718,0.810145342306739,-2.51249626847388,0.011988037290317,0.0403618813134018
"Sbf1",175.292666572086,-0.373773687521067,0.148820170568107,-2.51157948612894,0.0120192214970857,0.0404569529676358
"Zfr",121.120032975533,-0.613370710216619,0.244257378749898,-2.51116553103055,0.0120333256636782,0.0404945003338975
"Entpd6",18.6056671732826,0.913984223094911,0.364028897616049,2.51074634206352,0.0120476231057064,0.0405326795494606
"Gtf2h5",253.33427460529,0.44190259728927,0.176111573890224,2.50921951083533,0.0120998267230706,0.0406915278075764
"Hmox1",4912.06487523272,-1.22495182223548,0.488185745640258,-2.50919211217228,0.0121007653341831,0.0406915278075764
"Tspan9",2.31807878044149,-2.90589713620712,1.15874118529922,-2.50780517088182,0.0121483629392031,0.0408415825551565
"Mgat1",421.758289699068,-0.581210853746412,0.231880901557518,-2.50650592542328,0.0121931013979454,0.0409819540254078
"Herc3",24.7616135467,0.874111515736803,0.348797299857396,2.50607305760159,0.0122080392380908,0.0410221191235894
"Lmna",356.521266534842,0.749596142139037,0.29912413497178,2.50597011240753,0.01221159416075,0.0410240244255192
"H2bc21",4.0643381808011,1.82018160935715,0.726674497685695,2.50481008368127,0.0122517159363505,0.0411487426140146
"Prkar1b",4.89147450028936,2.2019040859691,0.879363174916925,2.50397577335112,0.0122806442915161,0.0412358146545649
"Rpl23a",3563.655150351,-0.476697847103181,0.190433406113852,-2.50322596665725,0.0123066942335865,0.0413131813758297
"Usp21",34.7484304004421,0.606874357185408,0.24244721786392,2.50311949352222,0.0123103973120528,0.0413155109006319
"L3hypdh",1.17508074358585,3.42393388373961,1.36813567987763,2.50262743242385,0.012327523757857,0.0413628790800041
"H4c9",19.3549904574932,0.842053472186223,0.336586084829022,2.50174772558992,0.012358195021711,0.0414455343546879
"Trim47",44.1553273885996,1.67490077805415,0.669474768396151,2.50181314833819,0.0123559117120373,0.0414455343546879
"Parn",28.855990984245,0.691567247248769,0.276536145082868,2.50082045166838,0.0123905978853908,0.0415440559136548
"Cenpv",33.7722516063913,0.799640667170651,0.31986128190721,2.49996080301655,0.0124207048318892,0.0416258037742713
"Reg1",1.15459890039782,-4.99106901950847,1.99646660872637,-2.49995116256539,0.0124210428305309,0.0416258037742713
"Lmf1",66.3134715853922,0.558047379284804,0.223279494841854,2.49932211500238,0.0124431151418522,0.0416895975836092
"P2rx5",19.2223178277365,1.0638158665165,0.425668219682572,2.49916676257816,0.0124485715652011,0.0416977037302295
"Psma5-ps",4.61556641164616,-1.65207517770181,0.661092358263495,-2.49900812957716,0.0124541453982997,0.0417061991021109
"Gm50012",11.9974373290061,-1.40441515106379,0.56203847615544,-2.49878826921339,0.0124618742104796,0.0417219051231125
"Vezt",5.20189561695392,-1.62526560104075,0.650466581468837,-2.49861506700419,0.0124679658264338,0.0417321235487413
"Xylb",5.69069250915107,1.70702258721276,0.683635584699263,2.4969773742303,0.0125256948432414,0.0419151328778223
"Pdzd2",1.3053931876025,-3.70717560410031,1.48518361037182,-2.49610592132254,0.012556510119241,0.042008012655258
"Meox1",0.991044859379892,3.62483762123194,1.45225535134916,2.49600569064141,0.0125600586572741,0.0420096480790189
"Mrpl11",94.8005724702849,0.458226046855888,0.183666360834782,2.49488281236261,0.0125998734482313,0.0421325529576755
"Slc25a37",169.196450733382,-1.66466031621916,0.667276480090579,-2.49470851421766,0.012606063684546,0.0421429886507954
"2610008E11Rik",6.72248532602628,1.4825112558924,0.594551081886901,2.4934968601645,0.0126491703032168,0.0422768033746754
"Rnf20",76.0734642131273,-0.487307620106095,0.195470464258366,-2.49299873489832,0.0126669297572416,0.0423258567940926
"Cenpo",10.1271678980619,1.20752070220928,0.484546046661782,2.49206594611253,0.0127002454618453,0.0424268540611036
"Lsm10",84.8468161500784,0.427948179401011,0.171737032512011,2.49188059873505,0.0127068746015649,0.0424386738699796
"Nsmce4a",131.524652038829,0.452341967558335,0.181554900852312,2.49148860997312,0.0127209045717321,0.0424751993603798
"Jmjd1c",56.783766356963,0.783738873818751,0.31463068456089,2.49098041696907,0.0127391141058123,0.0425256592931686
"Eif2ak1",24.8068694897381,0.874135237225146,0.350935995147329,2.49086799106535,0.0127431456574599,0.0425287773157327
"Pafah2",71.853924751643,0.624704736825696,0.250895464126974,2.48990048106068,0.0127778869092832,0.0426240007931141
"Rbm17",191.795645666386,-0.597761775305507,0.240073944430863,-2.48990691898117,0.0127776554603425,0.0426240007931141
"Vps13b",62.3512941890201,0.74766819813859,0.3003680167718,2.48917380143912,0.0128040355410771,0.0427008520716512
"Pitpnb",147.812195242215,-0.381993639222754,0.153486206939394,-2.48878154486929,0.0128181700591007,0.0427376092548451
"Fstl3",3.62287637133725,2.55576804469874,1.02696529981375,2.48866056639136,0.0128225321655254,0.0427417738850846
"Dyrk1b",9.78646637839143,1.20256065445237,0.483266625394143,2.4883999665228,0.0128319330462484,0.0427627283313085
"Tcerg1",114.99054270028,-0.561408443461133,0.225654045682236,-2.48791658826141,0.0128493865844128,0.0428105017723822
"P4ha2",22.9018593087382,1.51474500874834,0.608941256198289,2.48750596766118,0.0128642295292458,0.0428495563892638
"Dcaf7",134.004627798492,0.505606064868059,0.203281964795292,2.48721555489299,0.0128747364077339,0.0428741525292717
"Mettl8",11.7487137867449,1.44438909448134,0.580938057936974,2.4863048215685,0.0129077351958061,0.042973618874495
"Slc25a40",5.64786860914283,1.75183365049837,0.704833638220252,2.4854569298393,0.0129385242698504,0.0430656819939505
"Cul1",127.612893608803,-0.653403712920229,0.262917278017293,-2.48520644153805,0.0129476325516249,0.0430855537890961
"Ergic3",168.320705070741,0.647852949470106,0.260803577225048,2.48406466032125,0.0129892220133303,0.0432030082953064
"Or5v1b",1.67649354323315,-3.1321456276726,1.26087073470707,-2.48411319372899,0.0129874517786432,0.0432030082953064
"Gm10029",1.14590695862507,-3.58533144502185,1.44396470048675,-2.4829772111557,0.0130289422501113,0.0433246251135938
"Adat3",12.8948900836673,-0.899547836464717,0.362329645849495,-2.48267798886755,0.0130398904927823,0.0433440162334616
"Uvssa",6.49332932164711,1.46776274978426,0.591209206111093,2.48264528801748,0.0130410874770888,0.0433440162334616
"Mansc1",15.14956394211,0.959387326951122,0.386632063232324,2.4813961856408,0.0130868825262105,0.0434856962935309
"Gm5559",3.18697322432613,3.81274794641017,1.53658730008611,2.4813090321627,0.01309008308029,0.0434858070874382
"Slc25a11",493.157878914157,0.357597283400295,0.144126564844436,2.48113374370832,0.0130965223284866,0.0434966743033675
"Brat1",18.5159544003365,0.983864237984626,0.396573597313782,2.4809121047112,0.0131046682811802,0.0435132032649588
"Gm11964",5.92291062964398,-3.47608488212122,1.40132185828817,-2.4805756518831,0.0131170425785928,0.043543760784352
"Hyal2",75.4392329501424,0.716085970645927,0.288707518293976,2.48031632455367,0.0131265873508358,0.0435649128177364
"Ggh",382.76371764382,0.411772380900655,0.166075645823549,2.4794266423516,0.0131593795892152,0.0436631903721423
"Adora2b",111.908952897543,-2.81987644300624,1.13758117773405,-2.47883535540134,0.0131812135130732,0.0437250692279523
"Eef1g",919.624837049321,-0.365772540884067,0.14757606763911,-2.47853562393697,0.0131922936578005,0.0437452670094468
"Gm5424",6.77922302246607,-1.46091435999506,0.589435291513832,-2.47849828645826,0.0131936744855149,0.0437452670094468
"Arf3",120.865798883129,-0.602701963984689,0.243233505671881,-2.47787393566463,0.0132167833874865,0.0437795985308059
"Casp6",83.504226821906,0.836411594535501,0.337542815338056,2.47794222400443,0.0132142541105806,0.0437795985308059
"Dleu2",97.6329375370329,0.435081919491024,0.175584659790289,2.47790393540454,0.0132156721985334,0.0437795985308059
"Emc9",24.7555112267002,0.705734633266281,0.284814432962323,2.47787524644034,0.0132167348346903,0.0437795985308059
"Gm13456",13.515921282507,-1.17618577774577,0.47473017509214,-2.47758798462197,0.0132273791475395,0.0437830076412048
"Man1b1",94.6826854431826,0.462707948523901,0.186750111489632,2.47768499216981,0.0132237837442939,0.0437830076412048
"Qrich1",101.121772691532,-0.447000607290039,0.180417100963421,-2.47759555442956,0.0132270985556993,0.0437830076412048
"Abca2",61.6457231319005,0.830137210008583,0.335137419241676,2.47700543820787,0.0132489883245254,0.0438439647374631
"Kpna4",336.305610837632,-0.747631158214115,0.301912317486523,-2.47631883468116,0.0132744974971091,0.0439177953338091
"Cela2a",1.52243050833576,-3.87519847733279,1.56537598770916,-2.47557041104478,0.0133023529030241,0.0439959487777507
"Dnajc7",184.439658402317,-0.452409715004532,0.182753997284408,-2.47551200918728,0.0133045287199724,0.0439959487777507
"Emc1",41.8572368567083,0.648463017399159,0.26198844419306,2.47515885441614,0.013317692542246,0.0440288751757854
"Fbxo45",39.0848328028083,0.583451677024686,0.23579127774842,2.47444130502235,0.0133444746174154,0.0440961820691008
"Pbx2",100.578560289245,0.480979509131345,0.194377888375857,2.47445588153167,0.0133439300851006,0.0440961820691008
"Cyren",9.85261098315319,1.23841450618057,0.500506199391922,2.47432400974285,0.0133488571132817,0.0441000500879109
"Gm5547",18.0088714080502,1.41514185081005,0.572119638893583,2.47350685871714,0.0133794235917539,0.0441812061924891
"Khdrbs3",0.926354150244783,-4.00958964800014,1.62106820710492,-2.47342439412892,0.0133825117087345,0.0441812061924891
"Ocrl",39.5021555065653,0.58285506066085,0.235648445107645,2.47340932122255,0.0133830762239302,0.0441812061924891
"Ctsh",1492.55456953877,0.443722865404736,0.179410635798807,2.47322497592803,0.013389982084407,0.0441933783699297
"Aplp1",5.88700738195069,1.54763717834622,0.62593909251672,2.47250442870347,0.0134170051233802,0.0442719251006995
"Asah1",1023.43495735289,0.404747294210193,0.163720017471529,2.47219185815552,0.0134287425922715,0.0443000085996847
"Arhgef10l",21.7540052905207,1.92645093229586,0.779381172510682,2.47176991213431,0.0134446016583803,0.0443221764500704
"Sowahc",135.133909420474,-0.439322808436353,0.177737168241606,-2.47175541718524,0.013445146752698,0.0443221764500704
"Tmem205",138.366924859994,0.630156966197086,0.254934070959218,2.47184287226125,0.0134418582301593,0.0443221764500704
"Ppig",157.587035815813,-0.535557868844501,0.21680942459714,-2.4701779908306,0.0135045839863418,0.0445074263400079
"Ift80",9.96222706414745,1.092005777257,0.442178969371644,2.46960134447097,0.0135263698306784,0.0445685283837807
"Rp2",76.7540452365999,0.63173279492993,0.255814637416025,2.46949432335476,0.0135304165299759,0.0445711657765281
"Nhlrc1",6.51317507764685,1.47730274738953,0.598367426498332,2.46888898353769,0.0135533258770373,0.0446265677761022
"Ube2h",76.3008755388828,0.743798424980905,0.301269796990218,2.46887816970599,0.0135537354425598,0.0446265677761022
"9530034E10Rik",1.30067852197921,-3.31207501267205,1.34167190098691,-2.46861770767931,0.0135636035446978,0.0446483521142895
"Ncstn",321.78306006725,-0.736215540599367,0.298378501680933,-2.46738802042323,0.0136102783749361,0.0447912564927788
"Cbwd1",21.641177298643,-0.888100976823683,0.360016878611167,-2.46683150037215,0.0136314486193173,0.0448501772209985
"Zfta",2.07654746515297,-2.44278842479657,0.990298345004356,-2.46671968818228,0.013635705507081,0.0448534347417878
"Rgs19",355.291936205148,0.38825770244955,0.157427035251219,2.4662708144759,0.0136528067449045,0.0448989309239615
"Bora",11.0238906203633,1.28687506847157,0.522040472524679,2.46508678196541,0.0136980070686501,0.0450367904819364
"Mrnip",3.701723143589,1.96240262617493,0.796389009570763,2.46412570062038,0.0137347933847885,0.045146926783133
"Spata2l",13.4326416742774,1.09837133436135,0.445771077239514,2.46398070768328,0.01374035069706,0.0451543836933064
"E2f4",197.060593076573,-0.34544726704827,0.14024141032783,-2.46323297976503,0.0137690412697576,0.0452378407833865
"Gtf3a",108.039524746347,0.879284398214851,0.356997863365072,2.46299624856769,0.0137781357454914,0.0452568908577983
"Cmc4",27.9894138997201,0.9275711834669,0.376685026695439,2.46245833449831,0.0137988204533662,0.0453139930219368
"Amigo2",2.83985413234928,-1.88036393635999,0.763828137970956,-2.4617631151361,0.0138255947290366,0.045391060647937
"BC051226",27.1956050792661,-1.1981183801682,0.486790853651633,-2.46125902157074,0.0138450370508648,0.0454440255100105
"Taf7",1.40756146425296,-2.59722097422456,1.05531923369067,-2.46107612872887,0.0138520969880606,0.0454563316553709
"Isca1",45.8758036646038,0.834686504155752,0.339206740472604,2.46070140880106,0.0138665716663589,0.04548661741834
"Mmgt1",11.9247716303185,1.42727333378508,0.58003545035145,2.46066569365766,0.013867951967456,0.04548661741834
"Gm17092",6.96137449098565,-1.38072341672112,0.561139244155672,-2.46057182972232,0.0138715801525215,0.0454876511808265
"Psph",74.508212667957,-0.518925186644512,0.210913715162908,-2.46036719918237,0.0138794927780301,0.0455027306213832
