"","baseMean","lgFC_Treatment_6H_vs_Control","lfcSE","stat","pvalue","padj"
"Nlrc5",234.339656018913,3.3131913328283,0.46965531969494,7.0545167783479,1.73201553226902e-12,9.31582327989414e-11
"Tagap",32.2179428919511,3.17734909387911,0.450470185301781,7.05340596903329,1.74590506619025e-12,9.34970117402841e-11
"Bhlhe40",326.89279570568,-2.14346902003114,0.303918817823192,-7.05276835236351,1.75392711084252e-12,9.35200009707677e-11
"Clcn7",1370.43731724936,1.78972577992841,0.253809844098294,7.05144351783021,1.77071104012738e-12,9.40079650053831e-11
"Mast3",137.074609313013,-1.66972550386463,0.236947617797862,-7.04681279087204,1.83062342630996e-12,9.67716255015443e-11
"Abhd8",61.3525506107011,-1.81494460152409,0.257661749042231,-7.04390390995376,1.86927077640846e-12,9.83923425342863e-11
"Ncoa5",129.835120323314,1.40823309193634,0.200142366399984,7.03615689804522,1.97614411288604e-12,1.03575178886882e-10
"Clic4",2852.94419455915,2.50352738316912,0.356133503934702,7.02974405808262,2.06912731127383e-12,1.07989157173558e-10
"Spred1",158.698709858605,2.27290018633136,0.323715596945615,7.02128722797752,2.19833398536796e-12,1.14248437543364e-10
"Tpx2",54.9987969083494,2.09959039621975,0.299797299722641,7.00336660190801,2.49883833892395e-12,1.2932013369969e-10
"Ddhd1",416.589835445009,2.30353023762678,0.329468283384595,6.99166005893752,2.71652466228746e-12,1.39997632909601e-10
"Slc25a22",305.215583486432,2.49789079657963,0.357435539274744,6.9883671938386,2.78103749585028e-12,1.42725161818283e-10
"Tpr",399.979052741571,0.955875913063132,0.136995062346561,6.9774479217727,3.00590185029857e-12,1.53625282531649e-10
"Serpina3f",51.0087651419127,4.45610128588338,0.638968872075141,6.97389416077746,3.08286048628823e-12,1.56907407477736e-10
"Stxbp1",209.010559505501,1.86969027782912,0.268602294126794,6.96081276560701,3.38315166395509e-12,1.71482629814547e-10
"Mdfic",229.940982450605,1.36565251198341,0.196557678617468,6.94784615685854,3.70905144280307e-12,1.87231092709039e-10
"Stip1",290.945955883041,1.15167368484852,0.165920214909021,6.94112941861858,3.88977451544763e-12,1.95552460027626e-10
"Rbm7",413.001378179765,1.39980596478918,0.201735677367567,6.93881212810317,3.95410552444657e-12,1.97978527417107e-10
"Daam1",51.1180863884085,1.8999949678586,0.274009125968111,6.93405725501172,4.08939016901162e-12,2.03923152679013e-10
"Tor1aip2",795.29155608489,2.53384063319605,0.365519357557822,6.93216537183045,4.14447053209627e-12,2.05836465902539e-10
"Mef2d",266.373475855228,-1.1172173555405,0.161831308030685,-6.90359219817138,5.07037217631207e-12,2.50810337733477e-10
"Phlda3",99.9971225704692,-2.60406890281981,0.377615658956737,-6.89608293791162,5.34559939188645e-12,2.63366990839461e-10
"Cacybp",502.092254615099,1.62359214591352,0.235603986735389,6.89119130966577,5.53270720116791e-12,2.71499420704324e-10
"Mon1b",57.9257435411519,1.65899427336879,0.240991038683725,6.88404964114056,5.81745873266987e-12,2.8433983813609e-10
"Igsf8",865.369752159521,1.73554217517862,0.252598856117943,6.87074439627811,6.38677418459943e-12,3.10932401706368e-10
"Azi2",282.098881499298,1.87080497678626,0.272637298662962,6.86188201673377,6.79591833928536e-12,3.29548528287314e-10
"Rnf214",69.8813757316114,1.41243909211956,0.206827914668368,6.82905445517013,8.54761269194677e-12,4.12866453045915e-10
"Itpr1",57.4815771503853,1.75408501749275,0.256908168805486,6.82767319407748,8.63029073344376e-12,4.15231605327448e-10
"Adssl1",248.950882282344,-1.33011055751481,0.195500993882063,-6.80359997718074,1.02036619732529e-11,4.89021418383485e-10
"Setd1b",208.029024873179,1.01160489980522,0.148759660109691,6.80026358664236,1.04427907737222e-11,4.98542069612157e-10
"Stim2",111.585426160905,1.64261559890325,0.241914499849737,6.79006673813908,1.12081684253384e-11,5.33015484536268e-10
"Cdk2ap2",254.594205309313,-1.45810857253403,0.214915389854273,-6.78457030705304,1.16432524260407e-11,5.5157669281363e-10
"Lrp11",34.546727407993,2.43712207865315,0.359706839594797,6.775300912817,1.24147591117172e-11,5.85871984593948e-10
"Larp1b",121.760657760089,1.79256922441055,0.264947557586124,6.76575108199615,1.32619384839918e-11,6.23462963005067e-10
"G3bp2",426.386895092364,1.21697306328177,0.180012896393655,6.76047709726573,1.37538071353005e-11,6.41688039717791e-10
"Katna1",220.33529328514,1.89864779565048,0.280841432041527,6.76056870187777,1.37451132391955e-11,6.41688039717791e-10
"Notch2",90.0437437167185,2.43230618691324,0.360127228234984,6.75401912494702,1.43804781702966e-11,6.68393772164316e-10
"Mad2l1",39.7835080235065,1.86554297955264,0.276235137936181,6.75346009016292,1.44360228323441e-11,6.68452982052567e-10
"Tpst1",270.619143277754,2.70590250042165,0.400794646706897,6.75134391802515,1.46481912820131e-11,6.75736973859756e-10
"Arf4",778.80254888774,1.35285015294601,0.200456588651107,6.74884353789254,1.4902818727094e-11,6.8491797858812e-10
"Pgap2",452.262580623767,1.25330268008963,0.18581474284792,6.74490441867355,1.53127794909153e-11,7.01143141225293e-10
"Gvin-ps7",350.747257040925,2.65739960768167,0.39479238824186,6.73113182226218,1.68348356153918e-11,7.67980260276968e-10
"Lhx2",20.1219456464169,5.67241298959857,0.844089619396907,6.72015489735728,1.81531482144398e-11,8.25063935635629e-10
"Lrrc59",391.019146205681,1.17586697073977,0.175494813143124,6.70029472484065,2.07999598612587e-11,9.41886417687956e-10
"Tab2",280.752514011783,1.20544529560594,0.180397857799512,6.68214861478915,2.35464051706478e-11,1.06234825086765e-09
"Man2a1",288.738641101258,1.7975532220374,0.269170962981798,6.67810971185236,2.42043819886853e-11,1.08804880640378e-09
"Iigp1",62.3599538825081,4.021467494446,0.602770978604835,6.67163423122002,2.52970424299777e-11,1.1330315331274e-09
"Keap1",442.831994325511,1.26666678036289,0.189886080989601,6.67066682171536,2.54643733473065e-11,1.13639379173469e-09
"Lpin1",80.8898677718455,-3.79840866103482,0.569637523594733,-6.66811525523235,2.59109274769134e-11,1.15214763080557e-09
"Atp10a",107.20872191458,3.3088457702082,0.496427764809175,6.66531166217126,2.64104295019278e-11,1.17013402940736e-09
"Myo1g",621.458691392488,0.956032248829091,0.143459508635264,6.66412605148213,2.66244884803887e-11,1.17539005237616e-09
"Pctp",54.8514262377633,-1.57567861579458,0.236506665070411,-6.66230110396882,2.69573010312581e-11,1.18583241715002e-09
"Mthfr",310.587898421967,3.06341332202567,0.460046219696251,6.65892510549986,2.75837441724658e-11,1.20907109242798e-09
"Akna",83.743404266638,1.71262765385121,0.257446364307454,6.652366827779,2.88416753978857e-11,1.25972665204169e-09
"Golga3",86.2959419408388,2.00526838596477,0.301901173672325,6.6421351118735,3.09171345845701e-11,1.34560546529382e-09
"Ppm1k",21.4648397861498,3.01108921301612,0.454302142943791,6.6279441111698,3.4039429105677e-11,1.47628045174163e-09
"Trim21",155.915728224009,3.04297536416557,0.459216409909987,6.6264517088186,3.43851890788079e-11,1.48604341713571e-09
"Adap2",257.222811141479,1.76122221150313,0.266297922211683,6.6137287023333,3.74758286136019e-11,1.60861420532614e-09
"Klrk1",19.6850605136448,3.41388189297841,0.516183927816483,6.61369273433119,3.74849399506418e-11,1.60861420532614e-09
"Mllt3",32.7870287219315,2.34882748237016,0.355173272362322,6.61318760487714,3.76131274769773e-11,1.60861420532614e-09
"Zdhhc14",81.4843104936168,-3.75153276310696,0.56737094489728,-6.61213408414165,3.78818629847836e-11,1.61450140617155e-09
"Sgk3",164.424428321956,1.86143262195993,0.281549832232934,6.61137890652309,3.80756513185732e-11,1.61716481824437e-09
"Mdp1",54.8897510755204,-2.55244931703123,0.38657699302278,-6.60269328775297,4.03754330086322e-11,1.70894916964716e-09
"Pphln1",51.18116722123,1.91443627646272,0.290001926731299,6.60146054214508,4.07126634664391e-11,1.71732149286346e-09
"Exoc3l4",141.135826915666,2.00019409366881,0.303161537953572,6.59778317253138,4.17351033872127e-11,1.75444118914778e-09
"Gpsm2",101.403573581902,2.4633409665042,0.373508812676797,6.59513479441185,4.24869663293488e-11,1.77997266761425e-09
"Lrrc8c",57.4116524994078,1.72867634691035,0.262199062586981,6.59299209483972,4.31049537179207e-11,1.79974140658857e-09
"Rhbdf2",297.384457906706,1.83556780353683,0.278873851407604,6.5820721242665,4.63936418725108e-11,1.93050840183688e-09
"Ifi47",871.286034561111,3.9108937879305,0.594248254431807,6.58124573149974,4.66522796995877e-11,1.93473444127886e-09
"Ubald1",208.324173824126,-1.79279497740232,0.272708918513756,-6.57402400762293,4.8973329949059e-11,2.02417619121664e-09
"Tmod3",327.849517447313,1.20615320144831,0.183636081695959,6.56817108222396,5.09369992604878e-11,2.09829772538939e-09
"Zbtb20",52.0112116594982,-1.77892724544724,0.270876854857761,-6.56729142244863,5.1238708616038e-11,2.10369058007913e-09
"Morc3",231.50666790547,1.63205233699962,0.248693393875465,6.56250779953118,5.29102720280827e-11,2.16510239391992e-09
"Zbtb38",59.6750716678036,-2.05320172902693,0.31309066078231,-6.55785044464966,5.45889139449269e-11,2.22639620218432e-09
"Adi1",79.3001255861623,-2.05462552564852,0.313661970076651,-6.55044513412454,5.73658303631309e-11,2.33193047056991e-09
"Bmyc",43.5523398570432,-2.86827440435202,0.438020312348918,-6.54826802202545,5.8208185343284e-11,2.35838887787246e-09
"Igf2bp2",107.704752293157,1.36688282948604,0.209000011561128,6.54010887021531,6.14740661863893e-11,2.4825445023533e-09
"Rab1a",704.284939588323,0.960880608778437,0.14695719850769,6.53850657562826,6.2136154003903e-11,2.5010817283205e-09
"Atosa",38.1923859508165,-3.04224699297499,0.466154911997376,-6.52625750512764,6.74333492610167e-11,2.69828939641948e-09
"Clic5",31.5963006720426,4.42572895316639,0.67815125136443,6.52616793711121,6.74736651861006e-11,2.69828939641948e-09
"Dnajb6",129.161972617959,1.18068527531557,0.181022198173322,6.52232315831844,6.92266609202786e-11,2.75943295325266e-09
"Capza2",359.311374900392,1.15808057811282,0.177773359384294,6.51436515642023,7.29977228221244e-11,2.90036436129067e-09
"Dbnl",460.717779129026,1.6644182394637,0.256054047293228,6.50026139816348,8.01805667376541e-11,3.17551138426908e-09
"P2ry14",437.80966610019,2.24544849494007,0.346009298672275,6.48956112901135,8.60867728657015e-11,3.39849609418861e-09
"Arglu1",133.271140719776,1.26339710704303,0.194897121836977,6.48237949916886,9.02871891435122e-11,3.55293069866019e-09
"Phf11c",34.9957209139284,2.74427963957604,0.423897763058113,6.47391866325988,9.54933197281074e-11,3.74583190793343e-09
"Ppp1r15b",534.535585749667,1.63232797438011,0.252639336377165,6.4610998342048,1.03944711879769e-10,4.05154119057946e-09
"Prkcd",1804.5260105263,1.020900396286,0.158004395747891,6.46121515451336,1.03865517132691e-10,4.05154119057946e-09
"Stab1",127.362432241558,-2.01231256529849,0.311924548562469,-6.45127988346031,1.10909452032111e-10,4.30937451318456e-09
"Msrb1",1336.12278908416,-0.952194968044677,0.147644205815289,-6.44925388562778,1.1240213078137e-10,4.35363850576772e-09
"Bid",134.96662451193,1.81521731997836,0.281734416734311,6.4430087776255,1.17127918447846e-10,4.52245947185617e-09
"Gcnt1",107.256470784105,-2.93944928148504,0.456618374429072,-6.43743100605697,1.21512526168056e-10,4.67709307753733e-09
"Acp6",38.8490186539386,-2.0068821328863,0.312114005796694,-6.42996499873046,1.27633331418416e-10,4.89738237719822e-09
"Larp1",145.02560949399,1.38394237582823,0.215616788108305,6.41852792618853,1.375983688731e-10,5.26335127145955e-09
"Spint1",192.482959539792,-1.63523021635781,0.254974794588706,-6.41330143630689,1.42401555128601e-10,5.41429510880784e-09
"Syne2",18.6410520367151,3.01232190721269,0.469708123089907,6.41317822522754,1.42516741440752e-10,5.41429510880784e-09
"Tmem67",34.5157689784404,2.45301889542823,0.382518673398355,6.41280822615856,1.42863189929573e-10,5.41429510880784e-09
"Wbp1",119.093419666162,-1.19324555502061,0.186158986668032,-6.40981978027453,1.4569175422016e-10,5.50455624763714e-09
"Lztfl1",22.9461801161642,2.95524664332042,0.461360334857885,6.40550654236616,1.49870958305879e-10,5.64513942952145e-09
"Frmd4a",193.576443596932,1.8118598314598,0.283025301890982,6.40175920440396,1.53596777012996e-10,5.76783994655204e-09
"Ube2a",501.135343016179,0.625795466902971,0.0979910950020834,6.38624833092912,1.70004849821405e-10,6.36458886094299e-09
"Hspa1a",66.1924115565069,2.46497301995407,0.386396464737682,6.3793881282726,1.77796908664845e-10,6.63613492128757e-09
"Pnp",2422.00290347198,3.21749777452597,0.505223265623244,6.36846715789476,1.90926642675973e-10,7.10466301462222e-09
"Parp11",107.131595211174,2.32720389778831,0.365460431084847,6.36786831033979,1.91673371423633e-10,7.11096661393037e-09
"Klc4",184.830853581406,-2.60761074049113,0.40963670212818,-6.3656667650722,1.94443178131184e-10,7.19206193706244e-09
"Mat2a",476.994748116455,1.47466856938417,0.231735837541514,6.36357580695732,1.9711003883283e-10,7.26887529432327e-09
"Arid4a",141.098820070685,1.4700629006552,0.231078335200665,6.36175130558484,1.99466221804231e-10,7.33380732526184e-09
"Dr1",181.715165579473,1.65308206341485,0.260015807399019,6.35762140752481,2.04901713385871e-10,7.5112333445648e-09
"Clcn6",48.4801911710783,1.5423594475663,0.242657272879623,6.35612289408456,2.06909514153668e-10,7.5399541000909e-09
"Pygl",236.132109363645,-1.13350283662815,0.178324915806064,-6.35639070123483,2.06549284593246e-10,7.5399541000909e-09
"Gmnn",84.6515573457946,-1.92208559424524,0.302887018015762,-6.34588305182897,2.21153192222473e-10,8.03523265074985e-09
"Hck",816.648641088535,2.22137925166901,0.35016311094609,6.34384143340275,2.24105495692434e-10,8.07107424106347e-09
"Stard3",458.039825817719,1.60236383848858,0.2525533215734,6.34465557018177,2.22923618343229e-10,8.07107424106347e-09
"Tk2",71.0851023443161,-1.41335509380308,0.222779663216945,-6.3441836359486,2.23607978578034e-10,8.07107424106347e-09
"Nmi",287.77814857362,2.55985257389726,0.403567021797776,6.34306679097279,2.25235720651689e-10,8.08812936229403e-09
"Otud5",290.735773127788,1.0850872563545,0.171096561100244,6.34195830340946,2.26862724701984e-10,8.12287261672771e-09
"Unc50",466.637040703065,1.14226214444232,0.180368923145509,6.3329210183332,2.40562724683752e-10,8.58843791283993e-09
"Chpf2",596.720250333823,0.947774164871094,0.14970192480706,6.33107534250218,2.43458419446453e-10,8.66669755006346e-09
"Pkd1",76.2201082200905,-1.31304551220244,0.207499721341167,-6.32793867729372,2.48457835936479e-10,8.81917915051763e-09
"Mtf2",80.8947432568439,1.46582992042249,0.231749838008592,6.32505262147431,2.53146300898591e-10,8.94876715654672e-09
"Urgcp",147.691263343408,1.56903585209758,0.24807677628474,6.32479942538701,2.53561722630089e-10,8.94876715654672e-09
"Dnaja2",139.017546824657,1.40612798659325,0.222565435883098,6.31781831268632,2.65281631438598e-10,9.32806097645747e-09
"Nt5c3",54.9000793301083,2.01597267134292,0.31910910563225,6.31750280941898,2.65823609867384e-10,9.32806097645747e-09
"Ppip5k2",49.1100995552535,1.97775803471698,0.314887926497013,6.28083158576022,3.36766796250794e-10,1.17839676972188e-08
"Myd88",407.422194714119,1.77871657065593,0.283242757539189,6.27983072227303,3.38941863321971e-10,1.18264785567612e-08
"Nfe2l2",1712.13679607883,1.62393375262148,0.25919389664182,6.26532404374316,3.72050901655114e-10,1.29085942413691e-08
"Rnd3",27.7723762178743,2.95133357136071,0.471048525315955,6.26545549501744,3.71737164272187e-10,1.29085942413691e-08
"Klf6",730.864800293454,1.51715664422914,0.242369157051132,6.259693529854,3.85734768433599e-10,1.33457728730243e-08
"Mtdh",657.508905728969,1.09563410627717,0.175321538938523,6.24928410342872,4.12338278936555e-10,1.42262481279035e-08
"Ilrun",629.8699154828,0.951520820267191,0.152305395378049,6.24745313785729,4.17199394983529e-10,1.43537568380227e-08
"Tex2",92.4298597987265,-1.59163984067897,0.254999000451828,-6.2417493317965,4.32704004675025e-10,1.48457248623462e-08
"Tns4",28.0849518626229,-3.06557244589435,0.491255070698121,-6.2402866224625,4.36769825291331e-10,1.4943594272537e-08
"Rragc",1244.69252331244,1.10462563929327,0.177179643839167,6.23449520135608,4.53237221946708e-10,1.54640522512953e-08
"Prkch",45.6719470140537,-2.53866083877003,0.408010279248899,-6.22205117832672,4.90696906479621e-10,1.66958944671533e-08
"Sash3",90.0565948261585,-2.65093120746331,0.427038444561158,-6.20771090103497,5.37619338244187e-10,1.82420313750789e-08
"Ccrl2",1408.10728641356,3.09789616174181,0.49937541166562,6.20354164296768,5.52064232830538e-10,1.86490362963568e-08
"Zc3h12c",80.9722317693847,2.91560533391497,0.470002928794841,6.20337694786503,5.52642546737861e-10,1.86490362963568e-08
"Dtx3l",141.023951133315,2.55220135078438,0.411684179113772,6.19941566926007,5.66731735373582e-10,1.90722261874219e-08
"Xpo6",269.079238841453,0.906554809703495,0.146515283880838,6.18744192203733,6.11483641677009e-10,2.05221907753017e-08
"2310043P16Rik",14.6751436455551,4.81670288548601,0.779305456041025,6.18076371485386,6.37922356914859e-10,2.13513306253269e-08
"Mitd1",158.739565957188,2.67570330211742,0.432987338676422,6.17963405187931,6.42503583055945e-10,2.14463865379406e-08
"Fndc3a",371.23491076895,2.06736349508821,0.334787522836343,6.17515096612134,6.61002794234483e-10,2.20042470718544e-08
"Slc16a10",299.761747439679,1.91163759230091,0.309769559698659,6.17116024621829,6.77906716479997e-10,2.25061375387712e-08
"Ptx3",4685.42343373816,4.28159333551733,0.694195081508603,6.16770912034223,6.92864491601783e-10,2.29408923200515e-08
"Mllt6",392.683609587194,1.7195546515199,0.278857760253871,6.16642208541883,6.98524747081205e-10,2.30662984176922e-08
"Sp140",194.285656495853,2.58002310280121,0.418683389532875,6.16222942515044,7.17278258604472e-10,2.36222361262869e-08
"Atp23",26.7017815236268,-3.10156851500129,0.503445048295002,-6.16068928576267,7.24289819666441e-10,2.37895405568842e-08
"Dctpp1",66.3119530588891,-1.55219540487307,0.251984389664018,-6.15988715389345,7.27967998472483e-10,2.38467602052808e-08
"Asf1a",169.239482907675,1.95227478987379,0.316973267394091,6.15911494973656,7.31526154662198e-10,2.38997550317621e-08
