"","baseMean","lgFC_LMoDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Lama5",23.5358189957497,1.16828414486885,0.344893851121078,3.38737307456002,0.000705653597021849,0.00315656485247195
"Pdcd7",72.9143245467873,-0.762524567092291,0.225134064614571,-3.38697996856998,0.000706665472573815,0.0031601919099254
"Mrps33",13.9462675147723,-1.6435066812755,0.485339139931816,-3.38630566969396,0.000708404293930274,0.00316706686470136
"Cox18",73.0834817444827,-0.565018558894375,0.166899407900754,-3.38538384288554,0.000710787851201451,0.00317681951465329
"Dalrd3",204.239328832674,0.517369775465108,0.152866662521738,3.3844513050158,0.000713206684453691,0.00318672423903569
"Mis18bp1",19.4811617914184,1.10097097563187,0.325385784603466,3.38358658468618,0.000715456443229515,0.00319586809636964
"Ddhd1",52.9074660656834,-0.836272902407684,0.24723604488113,-3.38248778736839,0.000718324717028259,0.00320776881447932
"Nkiras2",159.227916410588,-0.546310264006674,0.16153740739131,-3.38194275139805,0.000719751426188151,0.00321322711395954
"Gpd1l",132.397320798316,-0.53017498782486,0.156775020532397,-3.38175677492769,0.00072023884814706,0.00321449019137525
"Poli",36.5659026060902,-0.982607431683834,0.290599253751385,-3.38131436677563,0.000721399579404597,0.00321875673819497
"Desi1",116.466314217682,0.531684728794109,0.15724993978224,3.38114424419104,0.00072184638669939,0.0032198363656435
"Ampd3",62.6116807915131,0.850619840484387,0.251600481514512,3.38083550303271,0.000722657916375362,0.00322254178368917
"Erp29",820.682922193689,0.312399360220653,0.092408897147762,3.38061993880444,0.000723225031822336,0.0032241560621711
"Ppp1r3b",3.53647004920472,3.11004659497071,0.920139975617578,3.37997117545438,0.000724934321371442,0.00323085982354344
"Ino80c",84.5203298888606,-0.599897718367797,0.177494398800037,-3.37981210913384,0.000725353984118736,0.00323181385384422
"Galnt11",50.7426429266649,-0.784852315156618,0.232241040992759,-3.37947294673507,0.000726249545902824,0.003234885661688
"Rrn3",69.0731837768209,-0.59841038409085,0.177076178112845,-3.37939518724818,0.00072645501531641,0.003234885661688
"Wdr45b",159.761427928705,-0.490107911976686,0.145031887192152,-3.37931141533962,0.000726676432203871,0.00323495520753686
"Serping1",3.25965740056012,-3.6861010524038,1.09081923039405,-3.37920431699046,0.000726959594333995,0.00323529950830579
"Exosc10",192.398296071309,-0.403156481338427,0.119312004593726,-3.37901020698822,0.000727473071735127,0.00323666833133441
"Ifi30",1190.76703668034,-0.519321949726075,0.153739622509206,-3.37793173451417,0.000730332086406605,0.00324712967569078
"Rab37",17.7948077408282,1.39206487176898,0.412110829555021,3.3778895674061,0.000730444082527044,0.00324712967569078
"Wfdc17",3.71607980151484,3.69409744727788,1.09359949835427,3.37792533083367,0.00073034909359743,0.00324712967569078
"F830016B08Rik",3.90035547358296,-2.75925638962919,0.817007082282372,-3.37727352610089,0.000732082112485048,0.00325349129944938
"E130307A14Rik",27.9346605569991,-1.07159646078611,0.317389312710459,-3.37628400791075,0.000734720346604355,0.00326429313970431
"Igf2bp2",7.69029147145891,-1.77389795368669,0.525468217990725,-3.37584252092293,0.000735900277290339,0.00326861160178775
"Lmf2",99.9546707438007,0.589943416749832,0.174817721450573,3.37462021501423,0.00073917623528407,0.00328223481424585
"4833419F23Rik",5.32476308802584,-2.55644213365339,0.75771448566322,-3.37388578682875,0.000741151118847003,0.00329007467866592
"Ruvbl1",135.80802433612,-0.507172331929978,0.150416062987003,-3.37179634846447,0.000746796471597398,0.00331419924817603
"E2f5",34.2827291829572,-0.877293217073803,0.260214526563236,-3.37142291270433,0.000747809636453577,0.00331775886971882
"Rplp0",8766.01688738955,0.338476896435221,0.100411459414025,3.370899082739,0.0007492329856273,0.00332231708299762
"Smim3",185.086555168877,0.526335296882783,0.156141379718484,3.37088924045467,0.000749259753115756,0.00332231708299762
"Dipk1b",8.81947252212801,1.97377405124122,0.585600387205333,3.37051356926296,0.000750282108329413,0.00332591214349409
"Mpp1",295.538528415884,-0.712125936942471,0.211318501568968,-3.36991759668547,0.000751906651934418,0.00333217385445648
"Ccdc85c",6.63033459169283,-1.93396908599304,0.573908671475447,-3.36982029043237,0.000752172206100554,0.0033324111915712
"Gm10290",3.74212037186287,3.6344191440988,1.07859846594449,3.36957566587699,0.000752840184828285,0.00333443078763477
"Mrpl37",143.105791041551,-0.649517979147629,0.192794542922033,-3.36896454278945,0.000754511342632159,0.00334089120981265
"Puf60",577.91925223268,-0.313042561559197,0.0929275138382332,-3.36867466511734,0.000755305236841113,0.00334346466288523
"Eif4a3",503.112851484008,-0.40174864551379,0.119265426814403,-3.36852561756206,0.00075571373846837,0.00334433115286721
"Ankrd13b",22.3892751291569,-1.1530433720007,0.34237134928944,-3.36781501838204,0.000757664133142779,0.0033520187190744
"Clasrp",134.398629997005,0.516723102619628,0.15349765004082,3.36632581985596,0.000761766734915475,0.00336922096402261
"Atg4c",15.5132393480562,1.33571132279829,0.396836794189754,3.36589586035108,0.000762955064561848,0.0033735276117715
"Serpina11",8.2979977521329,2.67744441971442,0.795643083532297,3.36513252629278,0.000765069022019102,0.00338192349750232
"Commd2",129.665164283878,-0.484221082973417,0.143932026844789,-3.36423444863722,0.000767563097344604,0.00339199446926056
"Slc35d1",13.987519478887,1.21981609255562,0.362626824120171,3.36383304107527,0.000768680296136227,0.00339597683388571
"Lgals8",130.674007467284,-0.561600450331844,0.166977456767322,-3.36333096218142,0.000770079808803544,0.00339943765212946
"Pax5",514.514839934737,-0.812774217149509,0.24165543044412,-3.36336003563328,0.000769998703941991,0.00339943765212946
"Unk",88.8293469682259,-0.58562749278637,0.174121885747338,-3.36331926496681,0.000770112442218526,0.00339943765212946
"Foxm1",44.5126603766132,0.947182522011806,0.281663577643291,3.36281506447153,0.000771520304408366,0.00340469614401884
"Pgam1",11.582683733657,1.9272205265403,0.573136874218883,3.3625833779529,0.00077216803584992,0.00340659819127839
"P2ry1",13.1749171836106,1.71139998431401,0.509028471552565,3.36209088480679,0.000773546588029166,0.0034117224515237
"Dach1",30.7714792301394,1.14087833348947,0.339398185442025,3.3614744639946,0.000775275249343927,0.00341742895245014
"Septin7",158.326941725498,-0.701708587783688,0.208749922540271,-3.36147951215799,0.000775261077960957,0.00341742895245014
"Pla2g12a",109.183777941606,-0.495939512618523,0.147552414616262,-3.36110739975558,0.000776306329771994,0.00342101463349761
"Adamtsl1",1.58370157115678,4.75510697874473,1.41496568047338,3.36058113943364,0.000777786811701573,0.00342657816511688
"Ndufb4",145.816154737585,-0.710240642313665,0.211530108480644,-3.35763380170844,0.000786126855316047,0.00346159043615272
"Ppt1",173.029114602361,0.523239281183542,0.155836498576847,3.35761702785897,0.000786174556718953,0.00346159043615272
"Srp19",366.950657770753,-0.334282121993796,0.0996319117303078,-3.35517121159593,0.000793158786078001,0.00349136459209188
"Kif9",11.6647311311351,-1.71811348328639,0.512194532882629,-3.35441589666499,0.000795327260274655,0.00349895023908685
"Wdr75",72.1953705300978,-0.686562916907172,0.204673415290859,-3.35443133115997,0.00079528289353979,0.00349895023908685
"Lsg1",198.958832913854,-0.412447035227199,0.122960971952972,-3.35429224961676,0.00079568276887123,0.00349953481921849
"Dcp1a",111.091377969889,-0.585644875131921,0.174611226767084,-3.35399324530903,0.000796543072307376,0.00350227931177185
"Paf1",157.819438260574,0.556896283547082,0.166047204699431,3.35384317101359,0.000796975195509123,0.00350227931177185
"Sypl",104.124963115725,0.594855712542626,0.177362634049789,3.35389534401952,0.00079682494414348,0.00350227931177185
"Cdc25b",106.756379357652,0.702590477102994,0.209510968128032,3.35347826121276,0.000798026822843679,0.00350592052215757
"Rap1gap",15.4527588982854,1.39739987521227,0.416711723006905,3.35339708018993,0.000798260952098617,0.00350596923890421
"Mcfd2",114.624530283089,0.619322862093262,0.184689838020989,3.35331314775901,0.000798503083546205,0.00350605306431922
"Was",346.94503240131,0.352660361599113,0.105179103856722,3.35295081121357,0.000799549148154682,0.00350966575253936
"Slc32a1",4.44666840167525,3.41795053767001,1.01946411985282,3.35269331319228,0.000800293317110355,0.00351195160571124
"Plpp1",28.1999318963805,-1.14350060841481,0.341207075205425,-3.35133908851792,0.000804217615172718,0.00352818774571587
"Bub3",385.790559864362,0.336894879328629,0.100569975567056,3.34985543577071,0.000808537466459344,0.00354614967502077
"Cd300c",8.61258613752192,-2.70433401897579,0.807659242713386,-3.34836014491755,0.000812912980994764,0.00356335168663042
"Rbks",35.9381888011308,-0.928139006240697,0.27719209004218,-3.34836035941525,0.000812912351759796,0.00356335168663042
"Bcorl1",20.7114280599228,1.07076098005672,0.319926868888152,3.34689294393419,0.000817227645600932,0.00358126606110986
"Slc1a5",563.09381027276,-0.459433035699606,0.13730621993563,-3.34604678444276,0.000819725635933547,0.00359121161405781
"Cetn2",42.5656147459973,-0.930046785960765,0.27803900533115,-3.34502270590797,0.000822758344765078,0.00360349356961891
"Mmp11",4.54050363202614,2.88719951379995,0.863255560649928,3.34454783196095,0.000824168167377326,0.00360866279192317
"Rpp40",27.4300756859208,-0.925913442555511,0.27687992436869,-3.34409742658906,0.000825507417453689,0.00361352021580466
"Ak7",4.75633574074566,-2.29985761791965,0.687829625188311,-3.34364431786433,0.000826856742681857,0.00361841902511584
"Tex264",131.861438585301,0.507243877861101,0.151725528501945,3.34316764534848,0.000828278447418508,0.00362329132692143
"Wdfy1",112.493369639197,-0.495927504326591,0.148342872532903,-3.34311649665941,0.000828431136138153,0.00362329132692143
"Gm6204",14.3500806983865,1.54894027957341,0.463336399366505,3.34301445276302,0.000828735834900507,0.00362361574097387
"Pias1",34.3977597053645,-1.01339082604299,0.303216872910392,-3.34213204006783,0.000831375021803766,0.00363313426959505
"Ptdss1",150.466839280496,-0.468737605022127,0.14025096756362,-3.3421345546832,0.00083136748983627,0.00363313426959505
"Gm20658",9.64479503032354,2.60093066633331,0.778261485091521,3.3419753079872,0.000831844602617721,0.00363417601682822
"Vcam1",119.000299672425,1.2804468426759,0.383179676849874,3.34163558256134,0.000832863289675162,0.00363761546274073
"App",253.700958733382,0.611265969884506,0.182938777610755,3.34136905180987,0.000833663308065752,0.00364009820541266
"Pfdn1",169.986004907791,-0.441450219267934,0.132122868408535,-3.34120977379127,0.00083414173700232,0.00364117577449027
"Cab39l",42.4584008809214,-0.768510185679793,0.230065354362518,-3.3403994608803,0.00083657964833774,0.00364999999948097
"Gm42595",5.33822973491615,-3.5582291404652,1.06521574837755,-3.34038352876853,0.000836627647950248,0.00364999999948097
"Rpl19-ps1",13.9798417553278,1.70890694141814,0.511665355658932,3.3398918307013,0.000838110272309954,0.00365545376538295
"Pgf",9.50452183189867,2.32615043111317,0.696502998894968,3.33975651907272,0.000838518706848295,0.0036562206804295
"Ssx2ip",18.1060299239177,1.38706622211528,0.415357902351502,3.33944825477632,0.000839449883902305,0.00365926586940109
"Tpd52",230.927952133019,0.489591941469018,0.146661563233575,3.33824303160665,0.000843099726996709,0.00367415708585009
"Cyb561d1",57.9020098484824,-0.679038210408688,0.203444852013999,-3.33770161145175,0.000844744125663762,0.00367961035968817
"Smim5",16.819535041581,-1.26039524006141,0.377626498247312,-3.33767690008863,0.000844819249832343,0.00367961035968817
"Kdelr1",291.178828920043,0.473173977685817,0.141785609941474,3.3372496537634,0.000846119086846686,0.00368323066356773
"Smarcc1",118.211713213042,-0.523480082968483,0.156857404381624,-3.33729915417248,0.000845968393849277,0.00368323066356773
"Gm49662",3.2802054412928,-3.35358190354066,1.00492627882681,-3.33714221052688,0.000846446259578144,0.00368363476032914
"Ppbp",20.978862572128,-3.31450458628056,0.993253298252286,-3.33701845451982,0.000846823251327479,0.00368405164519833
"Rab3gap1",117.935143291102,-0.547657309213427,0.164118783715555,-3.33695690898251,0.00084701079240071,0.00368405164519833
"Cpeb3",4.17483250687234,-3.47306348827655,1.04187030895665,-3.33348926293383,0.000857639817475249,0.00372925042624991
"Fmr1",69.9963219323986,-0.682196812910877,0.204664612502946,-3.33324263812854,0.000858400463303722,0.00373152568657943
"Cyth3",47.5488939234428,-0.768081999014811,0.230445669952872,-3.33302855797589,0.000859061241336393,0.0037333656766842
"Gm6316",2.82143413743682,3.68099228408631,1.10454799936624,3.33257792888889,0.000860453691051308,0.00373838351841777
"Ppp2r1b",61.5177145567741,-0.712878901813192,0.213928835470965,-3.33231796566269,0.000861257932455007,0.00374084372485777
"Tank",122.231503530888,-0.94879480990841,0.284746497363161,-3.33206841416677,0.000862030619041443,0.003743165552683
"Gm13094",2.02227327150954,3.98791210266217,1.19719982936176,3.33103296948194,0.00086524353959421,0.00375400585119553
"Tbk1",268.111412983736,-0.528992641058348,0.158806952561673,-3.33104207671836,0.000865215232067109,0.00375400585119553
"Ttyh2",7.53900920109179,2.68646763414148,0.806460094228033,3.33118483278834,0.000864771623361551,0.00375400585119553
"Rps28",7400.78510758502,-0.620316241342566,0.186246053829817,-3.33062756813835,0.000866504496806618,0.00375843934473047
"Jag2",7.37237484516553,2.30394650231949,0.691916711142915,3.32980323385138,0.000869073756396932,0.00376854355222162
"Pakap",7.85489703034444,-1.99098555114729,0.597960627212716,-3.32962650137669,0.000869625509426762,0.00376989613421932
"Rpl3-ps1",46.9139968294606,2.19166730136873,0.658453536216371,3.32850714715964,0.000873127646657877,0.00378403459548254
"Rps18-ps6",9.89229970611224,2.1266215284014,0.639120866557163,3.32741683096212,0.000876551500149549,0.00379782608347595
"Airn",3.214084206309,-3.8726921636467,1.16401452454438,-3.32701360849648,0.000877820864914099,0.00380227781085278
"Ofd1",8.54926525513864,-3.01264171655461,0.905591215311106,-3.32671261118588,0.00087876953037441,0.00380533836031828
"M6pr",848.441160245979,-0.376708201362603,0.11326050605004,-3.32603318226539,0.000880914409372046,0.00381357576450543
"Klrb1c",7.54548162236157,-3.73207531305175,1.12291786341269,-3.32355146769997,0.000888790204771042,0.00384661157180507
"Ilkap",103.95703711134,-0.568774242432368,0.171177000377136,-3.32272584038304,0.000891424793677687,0.00385695192177802
"4930518I15Rik",12.8160515159438,-1.15911810202488,0.348868329299959,-3.32250882260011,0.000892118501092705,0.00385889122693347
"Vrk3",188.57314815251,0.474553975554807,0.142837285809706,3.32233963187336,0.000892659674200286,0.00386016985385262
"Hba-a2",5186.20199598908,-2.19200371313147,0.659891777630214,-3.32176242747461,0.000894508209716061,0.00386709971081594
"Nob1",217.025374709623,-0.420160678851674,0.126511737990567,-3.32112012312249,0.000896569402851816,0.00387494485659271
"Anp32e",515.776577251538,-0.503708704536439,0.151720496155008,-3.3199779680513,0.000900245524808404,0.0038897634426782
"Synj1",34.225387485573,-1.0143373452981,0.305601328836866,-3.31915227318782,0.000902911787971046,0.00390021170517089
"Tssc4",81.1101351503834,0.664565037067726,0.200234329079078,3.31893656859045,0.000903609527509282,0.0039021533414611
"Lats2",81.5082000194552,0.587074183588997,0.176915625457496,3.31838514586176,0.000905395486551105,0.00390879199480825
"Stbd1",6.61185417637063,-3.40442245795524,1.02638471891775,-3.31690680424877,0.000910199724130204,0.00392845399879261
"Ythdc1",253.982834512664,-0.426720703509673,0.128665959654171,-3.3165003755198,0.000911524649256944,0.00393309249565465
"Tbc1d10a",74.0199783278449,0.751074892224546,0.226485675227222,3.31621366989779,0.000912460361495376,0.00393604951216954
"Mlkl",84.6549550201656,-0.762910503310688,0.230115240377951,-3.31534105284662,0.000915313775034243,0.00394727496015453
"Usf2",489.106198980872,0.48821486168375,0.147311911871104,3.31415739217973,0.000919197501809703,0.00396293623997442
"Itpripl2",43.0557139597855,1.14619961968004,0.345894165731422,3.31372926529796,0.000920605991705987,0.00396792036841963
"Oas2",221.130580506762,-0.726109053600251,0.2191887618375,-3.31271114227365,0.000923963540082296,0.00398130013337544
"Tmppe",26.0469145120276,0.983931479168527,0.297070421023306,3.31211527482009,0.000925933841257302,0.00398869664311415
