"","baseMean","lgFC_LMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Psme2b",165.595936291735,0.7670705595091,0.258989443912828,2.96178310559748,0.00305863160650608,0.01763596650245
"Sf3b6",151.400392376188,-1.5648743566526,0.528406849121064,-2.96149521766337,0.00306149247915157,0.0176451918258843
"BC055308",6.27966504730556,2.1046617694151,0.710776232317051,2.96107505248753,0.00306567223062507,0.0176574595572605
"Mex3b",20.2328548638219,-1.10318217497689,0.372567338608057,-2.96102760670989,0.00306614454224261,0.0176574595572605
"Rps27a",2723.63031647361,-0.777012593525578,0.262549478357883,-2.95949014404983,0.003081485585776,0.0177385064941791
"Cd84",126.365861824831,-0.907323951053282,0.306658651313084,-2.95874239049903,0.00308897205833033,0.0177617833433396
"Copg2",59.2781323504084,-0.666521300134464,0.225274597082109,-2.95870599156604,0.00308933690565161,0.0177617833433396
"Gm42595",5.33822973491615,-3.17434003668541,1.07282992728699,-2.9588473959827,0.00308791974847001,0.0177617833433396
"Gm10320",19.1618623736411,0.971711607288414,0.328478970548125,2.95821557668347,0.00309425644723193,0.0177827616930446
"Npl",30.9820866851449,0.907480744711106,0.306864613898175,2.95726748412976,0.00310378738948606,0.0178302137637389
"Anapc2",247.832258913543,0.339091504619004,0.114677210968364,2.95692144721369,0.00310727267619316,0.0178429108866012
"Csnk1g2",288.637710108759,0.577026769544343,0.195215142179351,2.9558504688853,0.00311808220331426,0.0178839135873087
"Gbp7",247.033062055137,0.853283136171232,0.288673246559832,2.95587882264794,0.00311779558375273,0.0178839135873087
"Irak2",104.27564719893,0.571505917292792,0.193348437624051,2.95583416300489,0.00311824704537897,0.0178839135873087
"Rac2",183.65971793192,-0.486790561230814,0.164712772575704,-2.95539048744431,0.00312273537305972,0.017902318234575
"Mylip",93.4294205051895,0.536501427211328,0.181559662008737,2.95495938511667,0.0031271021479981,0.0179200112445067
"2810013P06Rik",19.1578298377552,-1.15147347195084,0.389904272083366,-2.95322096831153,0.00314476767882732,0.0180138677435569
"Borcs7",15.3193099759023,-1.26883791469788,0.429894035109421,-2.95151318946523,0.00316221040608474,0.0181027706927391
"Vcp",864.734592703031,0.327829631118593,0.11107415752736,2.95144827938796,0.0031628751138879,0.0181027706927391
"Plxnb2",69.2531687297271,0.728515013226663,0.246913197027,2.95049038284899,0.00317269921555977,0.0181515751523072
"Cog5",65.0451939799877,-0.756586622558047,0.256456702520333,-2.95015343768627,0.00317616150200071,0.0181639575230886
"Pdzk1ip1",20.9538801955877,1.34907355259408,0.457489979920644,2.94885923584183,0.00318949213763023,0.0182327422279401
"Ndrg2",27.8659629423939,0.768977235762723,0.260786013497458,2.94869048170875,0.00319123410456032,0.0182352511470874
"Gm45286",6.33868582282779,-1.8239027870973,0.618626042912451,-2.94831232534357,0.00319514077790349,0.0182501224677475
"Nipsnap3b",188.156633186476,-0.499338733246043,0.169393502612696,-2.94780334277484,0.00320040587719268,0.0182727375950365
"Plekhg2",100.08587616228,-0.583067394716743,0.197831350620402,-2.94729522337201,0.00320566993305908,0.0182953283210558
"Tgtp1",3.90030447045376,2.97170052031033,1.0083345232713,2.94713753394991,0.00320730518008584,0.0182971988137469
"Gm17541",4.35658385640133,2.41325739206022,0.818937557617647,2.94681489402021,0.00321065334098733,0.0183088357187354
"Pdlim7",99.8213375698823,0.718748826936956,0.243947649802674,2.94632404746814,0.00321575315698002,0.0183229843968967
"Pgam5",104.595030996085,0.509045603374752,0.172769934122405,2.94637840756541,0.00321518800113337,0.0183229843968967
"Plppr3",30.3214500132352,-0.830410660524634,0.281894602866816,-2.94581965060527,0.00322100144768438,0.0183454189087893
"Gm4786",2.85445661624465,3.40996034464671,1.15787159116768,2.94502462160581,0.00322928963810624,0.0183776653906705
"Iqsec2",16.5184544300863,1.11437673995682,0.37838581419347,2.94508065090156,0.00322870489588389,0.0183776653906705
"Kdm5c",169.307759502361,0.470219105212563,0.159702368956064,2.94434646327586,0.0032363748027278,0.018410499589176
"Hint2",81.2225615849552,-0.561745678136585,0.190819825183551,-2.94385385583619,0.00324153027350955,0.0184323342736663
"Phf14",121.665004416821,-0.684955504075858,0.232735818437947,-2.94306011284843,0.00324985307615934,0.0184721543248472
"Ccdc97",109.109731528245,0.488223696768575,0.165977323369815,2.94150843534668,0.00326617946791577,0.0185520510507077
"Sh3bp5l",61.8374477867165,0.536352205304251,0.182341411744955,2.941472264427,0.00326656093961296,0.0185520510507077
"Myo5a",117.810430309846,-0.566271003548864,0.192540217637148,-2.94105309788333,0.00327098458428827,0.0185696382444341
"Gm55836",17.9723345856882,1.95320235209416,0.664233783958123,2.94053449141832,0.00327646521397689,0.0185932093286264
"Ido2",6.90236461952123,1.70481984779458,0.579800740984751,2.94035472410583,0.00327836694534609,0.0185964600864099
"Ldb1",384.766748538185,0.373287658257748,0.126963693428562,2.94011341492507,0.00328092129970121,0.0186034086985489
"Nop56",286.590358384468,0.516873256398936,0.175829981631419,2.93961957797633,0.00328615441424542,0.0186255345779467
"Fnbp1",249.395815784783,0.354926231148177,0.120753439823234,2.93926393871462,0.00328992777733327,0.0186393721927132
"Npc1",88.171164951394,0.645452275478823,0.21961214117495,2.93905551863199,0.00329214096614529,0.0186443628815205
"Trappc8",55.4476905276144,-0.700328319424135,0.238319291853287,-2.93861363038653,0.00329683781296009,0.0186634095285451
"Fbxo45",42.3950836516584,-0.701142666838562,0.238642551922444,-2.93804546251426,0.00330288585997863,0.0186839450896509
"Mrtfb",21.2097703125169,-1.02080250316328,0.34744549119539,-2.93802201793208,0.00330313564040277,0.0186839450896509
"Smc3",141.041680053559,-0.475392174544967,0.161822085141722,-2.93774594567005,0.00330607823049342,0.0186930338414242
"Gprc5a",9.91438367531216,1.32160436973718,0.449971571666348,2.9370841469895,0.00331314191366468,0.0187254070839352
"Pfkfb3",179.297781269166,0.536699249314787,0.182780346275209,2.93630721383299,0.00332145201994681,0.0187647959495905
"Slc38a6",15.3014542700511,1.07575942060614,0.366381092312373,2.93617613784763,0.00332285588370035,0.0187651514271601
"Bcas3",54.2704705029626,-0.68854911543712,0.234515641167433,-2.93604772802991,0.00332423171600655,0.0187653483799095
"4930599N23Rik",4.46769183610823,2.29502275367916,0.781762852861732,2.93570197826357,0.00332793879192372,0.0187713668774574
"Enoph1",80.6383072275449,-0.521125286136311,0.177520802974218,-2.93557305625751,0.00332932203729093,0.0187713668774574
"Vav1",331.888627541021,0.655014387910779,0.223129672099207,2.93557724415761,0.00332927709574651,0.0187713668774574
"Sgk1",181.024703250287,-0.981599276271289,0.334410108791253,-2.93531580076734,0.00333208377859532,0.0187793718879029
"Zmpste24",51.7108556966161,-0.837372629882907,0.285366015145714,-2.93438105955022,0.00334213617433711,0.0188284434877912
"Vrk1",238.200795127664,-0.415592436718311,0.141650771730589,-2.93392285577338,0.00334707387056293,0.0188486727342687
"Hepacam2",6.55544970168037,-3.44690832381368,1.17496654657811,-2.93362252214943,0.00335031392949086,0.0188593294969007
"Gm5750",6.4845914694955,2.04660896677055,0.697734189383975,2.93322155902592,0.00335464405152898,0.0188761113217115
"Gm12918",3.29183844009621,2.61957606026977,0.893478489098288,2.93188486598428,0.00336911624337553,0.0189499247225873
"Mybpc2",8.88921056882546,1.63533738797629,0.557849004536181,2.93150543368986,0.00337323465121006,0.0189654663354896
"Pparg",26.8126235507797,-1.37176757933339,0.468045951591324,-2.93083953545474,0.0033804734811237,0.0189985324878896
"E230016M11Rik",5.21260462257706,-2.44137438725492,0.833121679547572,-2.93039353936956,0.0033853297102652,0.019018187059595
"Gm23119",8.33381927855848,1.4620628782184,0.499022279541424,2.92985491461816,0.00339120299396195,0.0190435371980351
"Gm43712",61.2713251193668,1.03658366730121,0.35383409485748,2.92957542070313,0.00339425431221603,0.0190530264120141
"C430042M11Rik",4.64419634929754,-3.03577003617149,1.03629952103401,-2.92943302062171,0.0033958098973006,0.019054115357989
"A230087F16Rik",3.12412485828572,-3.4429444653262,1.17635749634911,-2.92678414173546,0.00342486495866976,0.0192094429786071
"Cnot8",220.743897408637,0.372094094360792,0.127143259929658,2.92657349329138,0.00342718520837861,0.0192147555312701
"Map1lc3a",37.0703223117714,1.02022648190434,0.348633002444302,2.92636232012297,0.00342951267399471,0.0192201042690757
"Gm9892",11.350826266781,1.28340214102862,0.438588653189015,2.92620917503655,0.00343120147745386,0.0192218708869052
"Pcgf2",10.8148757478385,1.24961851095762,0.427089827649631,2.92589153395327,0.0034347066698715,0.019233807578304
"4921531C22Rik",6.74286934055381,-2.22592433677676,0.760804374436986,-2.92575123325756,0.00343625593578575,0.0192347862261543
"Ube2f",175.561501883958,0.349726297839003,0.119640677912609,2.92313871787369,0.00346522099857759,0.0193891653954797
"Psma2",326.567822946055,-2.12651814474117,0.727629714493808,-2.92252790448578,0.00347202508226295,0.0194194720228568
"Bcl2l14",24.1409380742865,-2.12836252556109,0.728476016451639,-2.92166451261939,0.00348166347550045,0.0194656007495619
"Gm12070",3.14476761102865,2.76115637734814,0.945154374924469,2.9213813643605,0.00348482967247761,0.0194755217398769
"Gpr107",70.2739397591262,0.493386571514475,0.16892379802082,2.92076413918698,0.00349174064011724,0.0194985708371112
"Mroh1",107.337935626499,0.44846284831189,0.153541832095023,2.92078609583314,0.00349149458140801,0.0194985708371112
"Gzmb",218.543567803278,0.668875084944538,0.229037806563915,2.9203697633119,0.0034961629293589,0.0195154782742116
"Lig1",136.443500758052,-0.432815825075949,0.148227208507251,-2.91994856703233,0.00350089159413978,0.0195288164463682
"Mideas",106.634236402922,-0.691449405619602,0.236805174692737,-2.919908344557,0.00350134346605244,0.0195288164463682
"Rps6-ps1",12.1521521533742,1.58266861302727,0.542693972634907,2.91631875943461,0.00354188436199743,0.0197470636501164
"Iglc2",1280.00760577045,-1.50709298578605,0.516826953617891,-2.91604951180681,0.00354494240515127,0.0197562421416515
"Epor",18.6902761091535,1.69793845544298,0.58239852921109,2.91542366657929,0.00355205987241779,0.0197880278083657
"Tmx4",20.6984596891585,-1.17260083153801,0.402228651408876,-2.91525933677466,0.00355393087800292,0.0197905725056796
"Ccdc184",5.29444172044287,2.86638992381184,0.983507499595426,2.91445660047428,0.00356308346550998,0.0198299685180482
"Gm10443",97.9985142039657,0.994992250359477,0.341406649056392,2.9143903702799,0.00356383956144714,0.0198299685180482
"Slc30a9",124.40214006513,0.533277989458947,0.183028863764894,2.91362782071335,0.00357255548665666,0.0198705649762612
"Zfp317",28.1052782886515,-1.28999818843063,0.442774358536437,-2.91344375201545,0.00357466229109397,0.0198743838305797
"Arpin",10.831465005974,-2.03859600735263,0.700051805735995,-2.91206449386895,0.00359048493399015,0.0199544265950191
"F11r",13.1546336664916,1.20851265795175,0.41509378612859,2.9114207399322,0.00359789176593629,0.01998398958944
"Zbed5",4.72543684164335,2.78719806269675,0.957354570881987,2.91135400349003,0.00359866040913168,0.01998398958944
"Dcun1d5",270.354782930549,0.331126156013382,0.113772117412102,2.91043327262679,0.0036092802687437,0.0200350131220941
"Cluh",182.20759910087,0.434598307160214,0.149334401613585,2.91023570231842,0.00361156278797211,0.020039734200984
"Ubp1",192.598559717271,0.385636802990781,0.132540168506447,2.90958437231822,0.00361909686997236,0.0200735797060615
"Sntb2",11.2125576705669,1.27580944451767,0.4385616099128,2.9090768906365,0.00362497693006061,0.0200982278760968
"Capza1",182.678706798541,-0.794951189791061,0.273319114940059,-2.90850930775698,0.00363156365916121,0.0201267730084364
"Rfc5",138.387435017583,-0.382101992933094,0.131382890254811,-2.90830862521006,0.003633895158591,0.0201317216347278
"Acaa2",113.822578812779,-0.474137984834058,0.163072054534674,-2.90753670938292,0.0036428758531539,0.0201734882030217
"Ythdc2",18.9367566986188,-1.13889293012642,0.391735647629531,-2.90729969819719,0.00364563735780919,0.0201807947726194
"Ndufb5",457.49526290694,-0.298585485434449,0.102733987563886,-2.9063943930802,0.00365620293266691,0.0202232821500952
"Pbx2",127.724744664278,0.500242034989897,0.172114843543255,2.90644330664124,0.0036556313647354,0.0202232821500952
"Ythdf1",182.434924470344,0.437954588066721,0.150730323428187,2.90555064240527,0.00366607518249285,0.0202698759793777
"Adam19",47.3017560517427,-1.07335394661183,0.369660015944882,-2.90362468298946,0.0036887006142357,0.0203869180077466
"Pwp2",79.7958260639252,0.649647133567976,0.22374708103263,2.90348875422082,0.00369030223938571,0.0203877179383986
"Fam50a",188.418142138581,0.403005295784473,0.138813024011497,2.90322394929668,0.00369342420571176,0.0203969133128376
"Smarcd1",108.243564009554,-0.602338249726237,0.207533233837781,-2.90237008592588,0.00370350734653646,0.0204445293125961
"Eme2",30.4553007836238,0.801218486677965,0.276089810077527,2.90202121712851,0.00370763428069934,0.0204527939591516
"Tmem214",106.954042025431,0.56442018441654,0.194493755045547,2.90199643831424,0.00370792755998053,0.0204527939591516
"Gm26542",2.70145940662817,2.99273911603457,1.03166257129842,2.9008894955528,0.00372105074620191,0.0205170938307129
"Trappc3",156.539235006082,0.397791134644967,0.137151858418098,2.90036999303596,0.00372722417206617,0.0205430386230382
"Lemd3",40.4233828339775,-0.827263202542885,0.285438443242686,-2.89821929080355,0.00375288087991197,0.0206763051312945
"Ppp1r3d",25.4174223156906,-0.928122098238962,0.320332675965464,-2.89736941584762,0.00376306359863785,0.0207242471465321
"Ctsk",9.88067679371848,-2.30100947515635,0.794224127118576,-2.89717901608498,0.00376534830062167,0.0207286719586545
"Mrpl38",138.855835796211,0.436649438721782,0.150774871159566,2.89603589353873,0.00377909172590731,0.0207961500638407
"Ddx17",305.562361864388,0.44473413040108,0.153586105048204,2.89566644236142,0.0037835432667623,0.020812462450893
"Ranbp2",56.30886180541,-0.959984100057216,0.331591051650989,-2.89508445803186,0.00379056529974632,0.0208428961904322
"Ntng2",3.50203366053851,2.35236479124414,0.812657053955887,2.89465867525939,0.00379571015534138,0.0208629881829722
"Slc6a6",388.364656970749,0.461893380541543,0.159588471424649,2.89427786617801,0.00380031695573209,0.0208801081580349
"Gm16536",24.8622715408711,-1.39116493619108,0.480735232354191,-2.89382770923292,0.00380576923769294,0.0209018582073293
"Mndal",316.501633283915,-0.91110204834275,0.314858393922693,-2.89368829266928,0.00380745928628543,0.0209029365446365
"Rpl32-ps",5.08599484726466,2.47878354390823,0.856900806053427,2.89273102137061,0.00381908204005881,0.0209585231641502
"Parp16",18.7402140176232,-1.09340318483756,0.378024834401176,-2.89241098820824,0.00382297492219657,0.0209716625092979
"Tmem230",87.4564308534782,-0.550942915477208,0.190520786979475,-2.89177325063517,0.0038307431125056,0.0210060419735123
"Ccdc28a",31.5357549140318,-0.895996233470425,0.309896942812827,-2.89127161222624,0.00383686357275603,0.0210313626467481
"Get3",154.797927304831,0.632594451350753,0.218835485772128,2.89073067431792,0.00384347347875063,0.0210593452864668
"Cd300c2",87.4812145464031,-0.953927908837132,0.33018852511866,-2.88904015817727,0.00386419721730303,0.021164608946747
"Pds5b",26.1238719270192,-1.01967834449399,0.352966680536429,-2.88887988788152,0.00386616720123466,0.0211671141682621
"Ccdc82",75.637022402732,-0.548031449757483,0.189716577235235,-2.88868509934144,0.00386856269906496,0.0211719461911283
"Ltv1",183.692773689984,-0.439368709924019,0.152121633130237,-2.88827237049091,0.0038736428696438,0.0211914614221249
"Nelfe",165.27921964333,0.445226364727599,0.15416053316786,2.88806969967345,0.00387613970923842,0.0211968343458704
"Ivns1abp",160.657143429592,-0.556591205465814,0.192776071235872,-2.88724218673798,0.00388634958202789,0.0212443656448822
"Babam2",169.326484422601,-0.442123874994983,0.153183576412533,-2.88623549174956,0.0038988031398323,0.0213041199292516
"Cenpu",11.1312519737167,-1.36606537710633,0.473719692161259,-2.88369979063759,0.00393033242855125,0.0214680218599322
"Cplane1",34.0313698605838,-0.882030745455324,0.305964131819583,-2.88279132658409,0.00394168463065892,0.0215216288417639
"Pcsk7",118.060640390893,0.475814508695579,0.165111141722644,2.88178316575909,0.00395431749951356,0.0215821837317445
"Herc4",80.2810983581976,-0.540774753199241,0.187703341257328,-2.88100760261841,0.00396406078664917,0.0216269265685647
"Polr2g",194.402888796168,-0.826426040920097,0.286901763266267,-2.8805192115641,0.00397020755358335,0.0216483950022405
"Ubl4a",119.259321237308,0.487127921677035,0.16911526377369,2.88044917299073,0.0039710897506611,0.0216483950022405
"Gm7172",2.85578070803834,2.85647121323501,0.991910360252215,2.87976749482553,0.00397968538491103,0.0216822479744796
"Zfp940",4.30268594372895,1.90075553924201,0.660050794200362,2.87971101003634,0.00398039838834058,0.0216822479744796
"Lars",193.453391217317,0.353527596233783,0.122787084144868,2.87919204772938,0.00398695464251473,0.0217095109989693
"Jakmip1",63.2126552483396,-0.720585452492739,0.250306964399532,-2.87880704486737,0.0039918248681448,0.0217275757311623
"Krba1",39.0659347235735,0.612056446706792,0.212700463200412,2.87755107580605,0.00400775025491974,0.0218057764647538
"Arrdc3",18.0779310753211,-1.570198296767,0.545799616228635,-2.87687687949793,0.00401632267408232,0.0218354388116193
"Dpp9",328.359268265108,-0.404249882268035,0.140515449521075,-2.87690701375441,0.00401593916131791,0.0218354388116193
"Ahrr",38.0723888904185,0.676880187523377,0.235336183497353,2.87622658557726,0.00402460694201885,0.0218682075199127
"Hif1a",137.813671223218,-0.653220300576954,0.22712521867392,-2.87603597870288,0.00402703807194619,0.0218682075199127
"Nacc1",143.439957755241,0.396471670902343,0.137851821725722,2.87607132019761,0.00402658720179214,0.0218682075199127
"Trub2",49.4011722229024,0.564533348246025,0.196302534881874,2.8758332060548,0.00402962583589143,0.0218737718958358
"Ndufv1",237.947234387638,-0.317825718509066,0.110531608643681,-2.87542832687468,0.00403479737966611,0.0218933518926125
"Mreg",137.015596546367,0.610328273771465,0.2122870679734,2.87501391204829,0.00404009696153471,0.0219136111936887
"Gm16301",9.34413194810229,1.82435461241507,0.634601276185255,2.87480451249911,0.0040427771880638,0.0219196528360189
"Kics2",26.9528900266421,0.850348867217048,0.29588213936576,2.87394456806288,0.0040538010495599,0.0219709108782112
"Borcs6",108.917000797491,0.424359812279291,0.147700311520285,2.87311386083982,0.00406447601366745,0.0220202389993273
"Pycard",358.533296613658,-0.346858398243538,0.12074143429146,-2.87273710370419,0.00406932591836228,0.022037982547044
"Azin2",7.21036887681698,2.0069502536399,0.698756300894842,2.87217482127855,0.00407657381548705,0.0220686939937817
"Ssbp4",93.3326861190082,0.642954522533163,0.223865905632157,2.87205200236979,0.00407815852625627,0.0220687356598725
"Tex264",131.861438585301,0.433792554828285,0.151047981205543,2.8718858164545,0.00408030368398032,0.0220718089499886
"Top3b",87.8645783261541,-0.575917935818769,0.200665843571082,-2.87003470829734,0.00410426745166744,0.0221928588557319
"Gm10689",7.4789508587308,1.5445431129981,0.538187195418624,2.8698994070208,0.00410602401134398,0.0221937813884696
"Gm28192",1.77383686120626,-3.64136470730546,1.2690500676342,-2.86936252569909,0.00411300084274982,0.0222217435664535
"Il2rg",1322.38067477908,0.393460118730291,0.137139847555192,2.86904299329882,0.00411715830610765,0.0222217435664535
"Paox",37.905125569504,-0.710689713837173,0.247712268692964,-2.86901297859438,0.00411754902585494,0.0222217435664535
"Trem2",29.0773596415123,-2.44039959110638,0.850586061871196,-2.86908015602533,0.00411667458280689,0.0222217435664535
"Rps27a-ps2",17.2808533588671,4.09409443701198,1.4281898224416,2.86663185290931,0.00414865302129489,0.0223809754741714
"Gm16124",17.5785267834648,-1.17331271044496,0.40934094230566,-2.86634584812391,0.00415240332959415,0.0223925750267208
"Actn2",9.9555894776797,-3.02990700434746,1.05732208618711,-2.8656424035119,0.00416164051078225,0.0224251048547889
"Mrpl48",96.8544871454719,-0.7209231436369,0.251567042085416,-2.86572969837648,0.00416049319855353,0.0224251048547889
"Kdm5a",93.7656144020604,-0.882696176038647,0.308046126722676,-2.86546753705269,0.0041639396357577,0.0224288572989966
"Pym1",2.39505601124911,3.59045228998899,1.25319491419347,2.86503898900654,0.00416957901180794,0.0224505920320278
"Kif15",59.258411465845,-0.638805445157749,0.222990311999265,-2.86472286365451,0.00417374342816273,0.0224643713591189
"Gpr35",15.9306512796063,-2.57755676226539,0.899906877184447,-2.86424832125945,0.00418000180475472,0.022489406096016
"Ppa2",90.1753586670159,-0.496988736173494,0.173648941759527,-2.8620314707229,0.00420935108079503,0.0226386083876425
"Rassf8",9.32612334802866,-2.03256069496799,0.710366390706024,-2.86128499540617,0.00421927578917657,0.0226832675350507
"Rps16-ps2",407.281273457866,0.644105176413607,0.225136660344616,2.86095198990549,0.00422371008211072,0.0226983866701449
"Dnajc4",59.0087068712955,-0.594965863042419,0.207983329464558,-2.86064207441109,0.00422784070620557,0.0227118628954475
"Mrps7",251.179873882209,0.278406101070894,0.0973534151525491,2.85974663174006,0.00423979596465359,0.0227673464042066
"Blcap",69.9154185950761,0.68707433271571,0.240317872373965,2.85902303448549,0.00424947926658151,0.0228105918130195
"Rnf214",46.0905203442323,0.623228816578997,0.21806591337882,2.85798365697043,0.00426342349307403,0.0228766673167477
"Ift43",13.8592060398807,-1.27919161322392,0.447757118870493,-2.85688727060509,0.00427817750764224,0.0229470356619186
"Pus1",59.0493991744595,0.546039293481239,0.191167597779655,2.85633810239442,0.00428558502620385,0.022977960481493
"Chst10",39.9144388517783,-0.889488891494303,0.311516725029324,-2.85534875024952,0.00429895937269601,0.0230320204676524
"Mbtd1",118.525118069368,-0.667877766236097,0.233895750778412,-2.85545061854856,0.00429758054207378,0.0230320204676524
"Pik3cg",103.776558120186,-0.820258936341865,0.287310414300625,-2.85495720138983,0.00430426288735661,0.0230516092023224
"Lpl",65.9362182836503,-2.76086589429296,0.967433410176565,-2.85380457740143,0.00431990959097429,0.0231265550176336
"4933439C10Rik",17.4467745124624,1.01363901963868,0.355229334784568,2.85347779696575,0.00432435496122465,0.023137646306943
"Rngtt",91.2999683050116,-0.505968363858379,0.177320644265752,-2.85340923474246,0.00432528817628719,0.023137646306943
"Tax1bp1",558.046018482006,-0.581708178472788,0.203890123181235,-2.85304736392609,0.0043302167030362,0.0231551595499765
"Tph1",3.79397129448196,1.93421614820646,0.678071250043386,2.85252640940417,0.00433732082352099,0.0231842886189277
"Exosc2",90.1266886501546,0.500908736743811,0.175643416556389,2.85185033725985,0.00434655599625242,0.0232244125905571
"Gm12537",5.69049327491398,3.25414430685894,1.14111072819309,2.85173403987864,0.00434814641898381,0.0232244125905571
"Tmem160",289.517426950599,0.453216617564947,0.158950857025039,2.85130024491503,0.00435408342925296,0.0232383842520846
"Zfp141",18.8374786291997,-1.09979877005662,0.385708107208488,-2.85137581892243,0.00435304857896231,0.0232383842520846
"Relch",60.3658018043601,-0.762867830264851,0.267624228605638,-2.85051855820195,0.00436480031557575,0.0232867005780279
"Nsun5",97.2905775793047,0.528623797466313,0.185530596973468,2.84925401033399,0.00438218784285045,0.02337055513447
"Phf7",21.474280087062,-1.17145827522721,0.411218350676816,-2.84874999692773,0.00438913550611258,0.0233986903895388
"Slc9a5",6.3232959604385,1.68775252735966,0.592497688697241,2.84853858429494,0.00439205273263206,0.0234053259483827
"Gm7299",8.67103526820138,1.55376998978331,0.54569059147637,2.8473461226069,0.0044085401307584,0.0234842446097575
"Gpat4",7.38286336469703,-1.94460527220583,0.683042293977267,-2.84697637225749,0.00441366381188105,0.023502591850633
"1110059G10Rik",102.938830202637,-0.537078475595798,0.188669044117646,-2.84666982921108,0.00441791571205298,0.0235162846993037
"Wdr45b",159.761427928705,-0.414802400345235,0.145746127254316,-2.84606121726607,0.0044263684573457,0.0235523194646752
"Slc7a11",62.0557192326425,0.927550574265769,0.325971360468138,2.8454971410178,0.00443421575015751,0.0235851065023581
"Srsf6",556.171868691063,0.261609138935936,0.091989430882642,2.84390430972109,0.00445644294851141,0.0236943247042054
"Gm6630",5.97409048558401,1.81962519010054,0.639999308989243,2.84316742931221,0.00446675987916582,0.0237363546031945
"Plekha2",227.960387595215,-0.53253403531519,0.187307694736846,-2.84309748226501,0.00446774031905204,0.0237363546031945
"Zfp553",90.0484860615759,0.501322317875161,0.176366835071362,2.84249767067779,0.00447615581959176,0.0237720396733841
"Gins1",35.7812645529314,-0.709909261984456,0.249803390086333,-2.84187200877901,0.0044849493085683,0.0238097043338789
"Gm28875",47.7042097267767,-0.877556567322188,0.308828154006685,-2.84156918965099,0.00448921095845406,0.0238232909186978
"Serinc5",64.0805420861505,-0.704756582248961,0.248058082168956,-2.84109502132223,0.00449589141966969,0.0238496984559733
"Psmd12",265.546651548924,0.293315592647955,0.103257471841595,2.84062341849629,0.00450254466875814,0.0238759416804098
"Polrmt",74.0933148809672,0.502058922166742,0.176826415941671,2.83927556577493,0.00452160902929583,0.023958877984084
"Rexo2",230.717564207626,0.52721113308975,0.185680100744407,2.83935182594212,0.00452052843813326,0.023958877984084
"Mgat4a",126.495799725803,-0.565570815621434,0.199275240980048,-2.83813891198887,0.00453774294437309,0.0240352667538066
"Rgs19",533.076693465857,-0.28865979884619,0.101724116315471,-2.83767320180976,0.00454436838463716,0.0240612528091609
"Eif2ak3",101.109296337353,-0.448166048254701,0.157942228859141,-2.83753149168481,0.00454638616628077,0.0240628320767523
"Plet1",10.7438021122703,-1.37771947691479,0.485561435402086,-2.83737417444185,0.00454862712502925,0.0240655909216103
"Jtb",257.981361105338,0.335510957363018,0.118253411670271,2.83722010742938,0.00455082275448852,0.0240681079464521
"Ero1b",86.8106151871496,-0.707372605182276,0.249367931003561,-2.83666228586616,0.00455878037635076,0.0241010852235181
"Tarbp1",14.0824139702038,1.02493417678212,0.361411211418387,2.83592247390359,0.00456935363056504,0.0241478605385677
"Med29",25.218611621954,0.898143146400136,0.316734763537634,2.83563173290077,0.00457351492267028,0.024160727756832
"Bcl2l2",31.7877453585013,0.719203951315265,0.253729007469173,2.8345357848083,0.00458923178461442,0.0242346073939223
"Slc25a44",60.5302639717846,0.568318523293599,0.200513250795582,2.8343190339724,0.00459234597049565,0.0242419047571166
"Gpi1",705.905300211274,0.664040590558721,0.234319044628022,2.83391643053545,0.00459813548874818,0.0242595417720605
"Trp53rka",29.9333753860466,0.846995898848893,0.298885686825502,2.83384563458,0.00459915423190485,0.0242595417720605
"Bhlhe40",364.572317935639,-0.468325815577007,0.165282138094104,-2.83349320729602,0.00460422864973229,0.0242622616536508
"Nrg4",9.11369989938631,1.43890985727994,0.507828756538346,2.83345485806747,0.00460478112617312,0.0242622616536508
"Whrn",37.658589288901,0.803912444725979,0.283722260608824,2.83344860921702,0.00460487115564503,0.0242622616536508
"Glcci1",45.3199209861857,-0.792931733369293,0.279883707851887,-2.83307570653205,0.00461024658767176,0.024281441756823
"Slfn5",148.861450258259,1.10293688288816,0.389650824393325,2.83057756801977,0.00464640431051904,0.024462671904215
"Pctp",26.3242451754051,-0.84224791848617,0.297642250557651,-2.82973239487394,0.00465869524257379,0.0245181576624963
"Cbx6",76.0344266284276,0.523769942878527,0.185157767368984,2.82877650946586,0.00467263167677342,0.024582258528108
"N4bp2l2",51.757378002256,-0.879026617895498,0.310831053588942,-2.82798841282431,0.00468415019336796,0.0246335955678283
"Nsmaf",103.685735421342,-0.550654042597935,0.194771064472397,-2.8271860817189,0.00469590315645976,0.0246861265107054
"Rpl18-ps1",264.6469523606,1.40088285205752,0.495706476092751,2.8260329844781,0.00471284108097927,0.0247658648468734
"Gm10095",9.56163883818386,3.3204509573041,1.17507643511659,2.82573189119792,0.00471727295717633,0.0247798490100321
"Amdhd2",84.0871164671464,0.7255465344065,0.256782870446923,2.82552544546179,0.00472031386948805,0.0247865186827827
"Usp10",136.247025700331,0.417763532453032,0.147865299998325,2.82529797361359,0.00472366654767355,0.0247948198305115
"Mtmr4",45.3293140497534,-0.698868375675175,0.247537251710249,-2.82328567052698,0.00475341963301924,0.0249416401741549
"Gm5312",2.35856395413242,2.71233545110653,0.960976603267424,2.82247813514325,0.00476540713482712,0.024995167707935
