"","baseMean","lgFC_CD3_CD28_vs_Naive","lfcSE","stat","pvalue","padj"
"Paqr8",3.59833361057545,-3.08513047117802,1.10799975274481,-2.78441440400626,0.00536244727292047,0.0164645170092115
"Zfp639",93.5918017649901,0.491071866824204,0.176397792198191,2.78388896314792,0.00537114182008808,0.0164880608060185
"Gab1",4.59365105805857,-1.70707490270109,0.613334955050648,-2.78326693863408,0.00538145100415668,0.0165108324518487
"Mlx",146.632925462875,-0.388846033535256,0.139704318022284,-2.78335014292997,0.00538007097529604,0.0165108324518487
"Vwa5a",66.8875552025283,0.730265306911917,0.262378120862313,2.78325534351675,0.00538164334648157,0.0165108324518487
"Fbxl15",31.7444635692631,-0.73157060778289,0.262854653732654,-2.78317540661449,0.00538296952609653,0.0165117476546142
"Kctd5",67.2848609264627,0.456817060917669,0.164146812065585,2.78297857368773,0.00538623630734703,0.0165186139826695
"Ank1",28.5337879511225,-0.813668007919453,0.292431160389258,-2.78242580864628,0.00539541996922285,0.0165436202301195
"Mgst2",134.576008436682,-1.13386958924848,0.407544483608051,-2.78219834853405,0.00539920310525086,0.0165520608173187
"Amn",5.09577726052882,-1.43165645298592,0.514668500472294,-2.78170599458124,0.00540740018241342,0.0165740271952469
"Gm15564",1.13343409050552,-3.74681079168721,1.34708291760931,-2.78142551041827,0.00541207491478813,0.0165851910399001
"Ptgr2",59.8354543214474,-0.513947171105825,0.184797662241393,-2.78113459267941,0.00541692739448226,0.0165968952250549
"Rwdd1",76.1821027001429,0.707608979722043,0.254464239242574,2.78077965622312,0.00542285301965447,0.0166118823241284
"F930017D23Rik",3.83002399938665,-1.68055444786583,0.604381727507405,-2.7806175656514,0.00542556104993275,0.0166170090955424
"Snu13",210.037060143188,0.755110486918932,0.271595604784569,2.7802750619543,0.00543128723931587,0.0166313759459341
"Lzts1",1.77424881164486,-3.55965576880713,1.28113917993042,-2.77850824061165,0.00546091281127611,0.0167189066896016
"Camk4",21.81448737411,0.721564894767159,0.259713417673234,2.77831196105169,0.00546421295916817,0.016725822594527
"Serpini1",4.52987495666564,1.89068840640496,0.680802838851123,2.77714530332388,0.00548386574592776,0.0167827813569411
"Zfx",47.0965070590674,0.573368033532513,0.206514794379619,2.77640173555091,0.00549642469052383,0.0168180126149666
"4933439K11Rik",2.3217101719719,-2.38707050642344,0.859957736854094,-2.77579979122677,0.00550661060651127,0.0168427632869377
"Lsm2",118.876318745477,0.5081620101343,0.183068210639605,2.77580694299071,0.00550648948663219,0.0168427632869377
"Gm12972",1.16361558085533,-4.45978756418659,1.60670654864873,-2.77573248701659,0.00550775056587065,0.0168430430401953
"Slc35e2",20.1200074045664,0.791359836970854,0.28516310174992,2.77511302168698,0.00551825271333036,0.016871947389977
"Atp11a",72.6208238917806,0.558358547565992,0.201228992908696,2.77474204633792,0.00552455071817621,0.0168879891030985
"Dlc1",1.43183354866985,-3.30442350497266,1.19097378362769,-2.77455604010647,0.0055277109651349,0.0168944347305797
"Hsd17b12",176.113863880679,0.382275010453551,0.13782522328482,2.77362155738045,0.00554361253282643,0.0169398120082412
"Prune1",33.6185007593039,-0.724452997176565,0.261271540768785,-2.77279720188766,0.00555767438435417,0.0169795514093316
"Zfp39",8.66898539262296,1.35809004448566,0.489834575591337,2.77254835032042,0.00556192561330551,0.0169893084335691
"Gm1043",3.2517439024077,-2.41829736017665,0.872330770002852,-2.77222521930385,0.00556745016608472,0.0169997185835364
"Oma1",57.7878262537998,-0.514294286010864,0.185513306042465,-2.77227707802878,0.0055665632069547,0.0169997185835364
"Rexo4",136.272670726582,0.398898529244493,0.143904471070358,2.77196758570109,0.00557185846051724,0.0170099457069078
"Actr8",103.825066999184,-0.444097339145968,0.160214668940676,-2.77188937868358,0.00557319726130041,0.017010800077053
"Dusp12",23.6177788746796,0.801973995238632,0.289714619766175,2.76815162412547,0.00563752211394027,0.0172038668765837
"Gm38257",1.22472386684724,-3.89447333658509,1.40797255433482,-2.76601509354349,0.00567459082792895,0.0173136993466003
"Phf12",217.130461408197,-0.352814841049416,0.127568724644904,-2.7656844734593,0.00568034667430574,0.0173279698017561
"Car2",610.360625826119,-0.543366697927076,0.196571724334403,-2.76421596120668,0.00570597605781258,0.0174028478057151
"Gm42571",4.59984044020352,1.95948311913396,0.709036068378306,2.76358736392022,0.00571697856710259,0.0174330948561002
"Pygm",7.0239779392141,-2.15910519650294,0.781293730132302,-2.76349996580329,0.0057185098342487,0.0174344547309492
"Mag",2.46722554867614,-2.57964021071352,0.933562739476653,-2.76322104731777,0.00572339912668417,0.0174460500134828
"Cdc5l",124.880362955555,0.461415144966739,0.167015487853244,2.76270872179342,0.00573238974348709,0.0174701401706273
"Trac",687.554729403781,0.494860076803089,0.179139053836019,2.76243547236816,0.00573719010579512,0.0174814533117399
"Rif1",27.7263710115374,0.808882758509349,0.292822623456353,2.76236429057851,0.0057384412007333,0.0174819494497591
"Cnga1",1.42839774792482,-4.2480162161455,1.53875356830303,-2.76068650864629,0.00576800131849208,0.0175686714410802
"Seh1l",69.883851437569,0.603265968645131,0.21862529127581,2.75936038838284,0.00579146273631461,0.017636788131973
"Tedc2",24.2362456223624,-0.804357267667024,0.29159996471321,-2.75842717765112,0.00580802443090865,0.0176838712013109
"Ptcd2",151.146343540146,-0.327237910010861,0.118650811321002,-2.75799133918723,0.00581577387586339,0.0177041105821242
"Myl6b",9.21197905673352,-1.73302376467906,0.628596287850978,-2.75697422681871,0.00583389496059975,0.0177559091790592
"Mllt11",17.9196859740329,1.05103197009685,0.381267394122324,2.75667939692646,0.00583915721848043,0.0177685587341674
"E230016M11Rik",5.21260462257706,-1.65826828828818,0.601637741120628,-2.75625708786061,0.00584670223695055,0.0177881486239344
"Pigq",109.316601215925,-0.680715377035658,0.247001397546601,-2.75591710734037,0.00585278274927864,0.0178032762894172
"Smu1",288.474288321274,0.435770098919431,0.158128304402671,2.75580074399426,0.00585486520333217,0.0178062390432275
"Rlim",27.3481004421217,-0.987445904779525,0.358410382502285,-2.75507059222323,0.00586794734869713,0.0178426473991048
"Gm2962",11.7964134870706,1.01310126910994,0.367869507961848,2.75396913085552,0.00588773211454097,0.0178994187524576
"Tspan17",18.3857555413074,-0.774951257239125,0.281447461769352,-2.75344908910282,0.00589709413279195,0.0179244882023027
"2510002D24Rik",86.4646252479357,-0.536513905603213,0.194866709600512,-2.7532353099362,0.00590094656841103,0.0179328047058182
"Polg",119.309249748745,-0.401452785729202,0.145816847437943,-2.75313033289966,0.00590283915120334,0.0179351632541953
"Clint1",440.855924140783,0.478779964444623,0.173920622854013,2.75286482182453,0.00590762837039545,0.0179429272342659
"Plekhg5",14.5618829382396,-1.06140477365459,0.385557406509088,-2.75290982804548,0.00590681631355491,0.0179429272342659
"1700096K18Rik",12.2735956916903,-1.18780708125902,0.431573628904138,-2.75226983695721,0.00591837327084347,0.0179721641252986
"Golga3",43.3084919342604,0.52837623174712,0.19201035066977,2.7518111909282,0.00592666803045848,0.017990550877038
"Tram1",227.408337775826,-0.315440897692467,0.1146278598358,-2.75186938100672,0.00592561506436095,0.017990550877038
"Sccpdh",25.0162406305109,-0.941116806201101,0.342119016209937,-2.75084623072691,0.00594415386193415,0.0180402206004365
"Pitpna",858.253027269798,-0.222433913704162,0.0808669807487064,-2.75061479536839,0.00594835455736345,0.0180495594275569
"Nup155",14.0709705885634,1.24688236278455,0.453397230251298,2.75008817785114,0.00595792296293435,0.0180735251765104
"Oscp1",9.44403029330798,-1.83220611817761,0.666243133202342,-2.75005628856689,0.00595850282213641,0.0180735251765104
"Fgd4",14.5161903422708,-1.4543909257989,0.528999424598415,-2.74932421127487,0.00597182855086246,0.0181105255505106
"Rbx1-ps",6.16107328010699,-1.79728411360731,0.653856526272838,-2.74874386259066,0.00598241149618809,0.018139195597351
"Gm28911",19.050357806107,-1.32487188587947,0.482047054201802,-2.74842854931093,0.00598816847193078,0.0181504066425748
"Gm8649",1.64381026379624,-3.50865827145245,1.27661032626677,-2.74841758621279,0.00598836872545111,0.0181504066425748
"Arhgap32",1.03455998608234,-3.86243851017551,1.40550025347703,-2.74808809220797,0.00599439012672431,0.018165229767157
"Stk24",545.38507753965,-0.270673023682101,0.0985010809498608,-2.74791932303646,0.00599747644350276,0.0181711545809937
"Rom1",25.0257261641672,-0.905332065474831,0.329615628757485,-2.74662966949583,0.00602110791614927,0.0182393131369078
"Avil",12.5635109725715,1.38132190244327,0.502954624946453,2.74641455497171,0.00602505780468658,0.0182478372123841
"Ubl4a",119.259321237308,0.444195682885192,0.16176437364576,2.74594258843369,0.0060337321375825,0.0182706641014374
"Dnajc27",20.2928264291891,0.75543877287357,0.275194364999188,2.74510988942597,0.00604906385802139,0.0183136377337459
"Degs1",357.637352302717,-0.292042494819011,0.106392430508099,-2.74495557084562,0.00605190903558513,0.0183187990856679
"Trp53",185.526071226525,0.54257267468231,0.197681616835919,2.74467946674405,0.00605700258560128,0.0183307629116614
"Ephb6",3.495192118668,-1.75795397513785,0.64067545544772,-2.74390716889466,0.00607127039906172,0.0183704817650268
"Rabgap1l",142.213621987753,-0.573642787319565,0.209072894386409,-2.74374537647791,0.00607426326513929,0.0183760762883611
"Rbmx2",26.1862531633195,0.770226542999352,0.280727214096723,2.7436832067659,0.00607541364537489,0.018376095801036
"Gm49747",2.19894335129739,3.27685113435252,1.19536756653247,2.74129165463142,0.00611981586281213,0.0185069130309138
"Chchd7",134.608515147974,0.349914768506811,0.127670563036592,2.74076310297558,0.0061296684464446,0.0185332192591165
"Pmvk",137.825780528512,0.582849331338552,0.212700874703522,2.74023006323302,0.00613961915687548,0.0185598122198057
"Slc22a23",32.9804123358056,-0.861383251480519,0.314361627503193,-2.74010304095327,0.00614199253613462,0.0185618901060758
"Xrcc1",127.806349838452,-0.38012939786876,0.138729832968833,-2.74006959955153,0.006142617517673,0.0185618901060758
"Wrap73",74.7681434836683,0.430443988554738,0.157101866412493,2.7399037222419,0.00614571842148225,0.0185677676740062
"Zfp160",7.80728945630169,1.42023540248544,0.518386475555986,2.7397231013062,0.00614909654521881,0.0185744804254221
"Tbc1d5",61.9191221131681,-0.471661501063931,0.17216999986029,-2.73951037606243,0.00615307725491819,0.01858301053262
"Enho",1.67115360089615,-3.334418363749,1.21721418210561,-2.73938507517299,0.00615542308587404,0.0185866008367445
"Ncs1",5.43601082260956,1.39333981816745,0.508698265146222,2.73903001766075,0.00616207469948177,0.0186031888690989
"Ppp1r10",70.5577044422594,0.525629846352624,0.191923559236625,2.73874582382337,0.00616740342278618,0.0186157776369104
"Klf8",1.60306459054961,3.55227090815804,1.29716377915293,2.73849067114542,0.00617219115001027,0.0186267290313291
"Cyp4b1-ps2",3.7255988866926,-1.81092294544313,0.661314145896715,-2.73837019316681,0.00617445298182271,0.0186300549774606
"Stt3b",199.258319137826,-0.399625013703952,0.145966029270974,-2.73779464783606,0.00618526846850391,0.0186591836015111
"Cdk17",84.8401205292236,0.448870122302601,0.163981273004823,2.73732551331882,0.00619409692903364,0.0186823081239197
"Fkbp3",256.371542229062,-0.370609500781195,0.135404588180755,-2.7370527524995,0.0061992351236936,0.0186942956686717
"Mrnip",17.8487155286825,-0.931530374728251,0.340371198122748,-2.7368072852989,0.00620386244910074,0.0187047384351266
"Crygn",1.74080946968755,-3.70154243938358,1.35266860464312,-2.7364739794195,0.00621015060801338,0.0187201837806581
"Neu3",4.30346518257947,1.68595502748886,0.616125920274877,2.73638061962511,0.00621191296525107,0.0187219830907679
"Mlycd",76.3249806882096,-0.419430535452047,0.153294943689988,-2.73610156575205,0.00621718336317112,0.0187343525691204
"Selenot",78.148031737961,-0.888962788928229,0.324963040635637,-2.73558121314163,0.00622702184432765,0.0187604799150937
"Tubgcp6",56.7351707623682,-0.607563352949189,0.222161741907675,-2.73477938970103,0.00624220963128276,0.0188027105788348
"Setdb1",90.9202588809465,0.443751411275978,0.162297185152395,2.73419043503004,0.0062533865865638,0.0188328462929435
"Notch2",34.0382733985985,0.66744714140886,0.24414295556563,2.73383739400762,0.00626009509676442,0.0188495159577176
"Otulinl",5.06773490271974,-1.51956782555547,0.555884437225357,-2.73360382805506,0.00626453689348677,0.0188593554454594
"Gm15915",5.56042255103728,-2.03000839437996,0.742776254248426,-2.73300120025244,0.00627601036093977,0.0188903560873406
"Acap2",162.531011847111,-0.42251605747564,0.154627876526884,-2.73247015328558,0.00628613667158409,0.0189172910251643
"Mns1",33.3143289577158,-1.08562258747637,0.397356772542515,-2.73211044203409,0.00629300420618474,0.0189344108574923
"Etf1",99.2970818880375,0.659709999396397,0.241482426251774,2.7319172232789,0.00629669588700105,0.0189419705484616
"Gm44135",1.48232106509024,-4.13715750317948,1.51449729853534,-2.7317034551204,0.00630078246053119,0.0189507151181376
"Kctd13",48.6842652542084,0.644968345857495,0.236133216211241,2.73137492558656,0.00630706756360082,0.018966067641648
"Abhd17c",90.9634006089906,0.543049539259416,0.198905881705941,2.73018341439622,0.0063299097539525,0.019031194139527
"Mm2pr",1.07572225657969,-3.88088552381753,1.42192356218595,-2.72932077857362,0.00634649358529581,0.019077483711488
"Babam2",169.326484422601,0.355731338658059,0.130370783922796,2.7286124080432,0.0063601409542618,0.019114930643454
"Ctcflos",2.08394456865737,2.88683536643882,1.05826587411273,2.72789233505163,0.00637404084346599,0.0191531223549266
"Psmc6",25.192570932871,0.785535441635963,0.288003251935581,2.72752281912312,0.00638118438180074,0.0191710016662142
"Fads1",94.1943582203727,-0.596135973770736,0.21859039621415,-2.72718282273805,0.00638776360681123,0.0191827241416635
"Plekha3",69.3247412848572,0.491953529886549,0.180384132386313,2.7272550161617,0.00638636609121237,0.0191827241416635
"Slc27a1",7.20529488565124,-1.64141930944689,0.601883904882891,-2.7271360741342,0.00638866871002862,0.0191827241416635
"Rpl28",4448.41115783357,-0.502976716460151,0.184447830186624,-2.726932140927,0.00639261842600342,0.0191909965231394
"Kcnmb4os2",1.36434709812388,-4.00788411048152,1.46995096012717,-2.72654273455134,0.00640016643354508,0.0192100660666047
"Hpgds",16.3827064208218,-1.2046074238108,0.44185373456839,-2.72625832842056,0.00640568424879896,0.0192230360120879
"Itgam",622.167341955004,-0.45311877758154,0.166246996367596,-2.72557572456604,0.00641894503982206,0.0192592329323313
"Net1",208.099782393254,0.501770245434127,0.184162393663187,2.72460753497703,0.00643779620316005,0.0193121864066411
"Htr7",11.677410605199,1.73697912247108,0.637668626636226,2.72395261412474,0.00645057608485641,0.0193469107967015
"Gm49728",3.40535099583573,2.56109839297281,0.940244759955364,2.72386351091644,0.00645231657440702,0.0193485184713971
"Emc2",8.98185860842205,-1.28088472838636,0.470389870400427,-2.72302787323202,0.00646866000049771,0.0193939071011562
"Camkk1",19.0291853515754,-1.25044942932042,0.459272513159722,-2.72267421517897,0.00647558806353955,0.0194085973541306
"Rrp7a",62.2060591984079,0.694100401489952,0.254935183308798,2.72265441153017,0.00647597620879856,0.0194085973541306
"Fkbp1b",13.8895651858797,-1.30658525129312,0.479976277699835,-2.72218714131997,0.00648514063216708,0.0194288137103939
"Tspo2",33.0549944789347,-0.878123122045674,0.322573667287324,-2.72224056424144,0.00648409227491971,0.0194288137103939
"Vat1",69.0369000284811,-0.749134721349752,0.275244635448183,-2.72170507566816,0.00649460745840527,0.0194535473078169
"Slc16a6",284.64654270762,-0.625934881696705,0.230029747269764,-2.72110407078198,0.00650642742732794,0.0194853188278516
"Safb2",299.353773957546,0.298082078254764,0.109566156054027,2.72056708923675,0.00651700461234992,0.0195133573332319
"Tph1",3.79397129448196,3.34924195365029,1.23186537935648,2.71883763419011,0.00655117572447174,0.0196120176738565
"Sestd1",13.0894821682868,1.18815490911051,0.43711459433527,2.71817716568665,0.00656426792873523,0.0196475498429668
"Eif2b3",34.750898834916,0.590804577234776,0.217398826408779,2.71760702205391,0.00657558857694233,0.0196777673062596
"Selenom",84.1121974307084,-0.773188610356596,0.284579714880683,-2.71694913560784,0.00658867324314448,0.0197132514393505
"Gm29650",6.81683659623429,1.52463418874474,0.561178723010761,2.71684247144113,0.00659079688509615,0.0197159331773155
"Dctn5",166.1247395131,-0.329749040330437,0.121387316524357,-2.71650325398098,0.00659755466441897,0.019732474051243
"Trpm4",5.82831831985248,-1.56678326995087,0.576800295019872,-2.71633576383121,0.00660089364559336,0.0197387854658994
"Ccnl1",659.059895545575,-0.309595126934798,0.113984891436449,-2.7161066965389,0.00660546265119646,0.0197487720135529
"Cth",20.5722646846765,2.56206056406604,0.943546812021364,2.71535077160329,0.00662056061066775,0.0197865461673985
"Tmem221",8.13279015174322,-1.22217728889544,0.450097392758858,-2.71536184958581,0.00662033912817188,0.0197865461673985
"Rab18",13.7690852193546,0.918287612419303,0.338213406283139,2.71511298889953,0.00662531621521806,0.0197970758335682
"Vbp1",108.601310068069,0.501338533873764,0.184659976412451,2.71492796443333,0.0066290187906053,0.0198044556169395
"Arl5b",17.0045015582114,0.819747621631728,0.301959656044219,2.71475876072558,0.00663240640099697,0.0198099432706897
"Rpl8",7335.17900073088,-0.371662782097663,0.136906839310486,-2.71471304114167,0.00663332201525397,0.0198099432706897
"Med30",180.400736096649,-0.347328616543155,0.127956798429131,-2.71442096713229,0.0066391739883569,0.0198237343771311
"Dock5",58.4707152018113,-0.68648926795306,0.252980544266828,-2.71360499259972,0.00665554739939403,0.019868930203283
"BC028528",3.6731162098384,-3.04629877928653,1.12275814780196,-2.71322794250063,0.00666312557351362,0.0198878575274847
"Ndufa8",310.856542034984,-0.279660148972199,0.103118785867851,-2.71201941158025,0.00668746764556105,0.0199530053775903
"Pecr",11.5239854534334,1.12405578457271,0.414481053216961,2.71195939078143,0.00668867865776418,0.0199530053775903
"Pum1",218.946647831653,0.431340835915839,0.159045178622921,2.71206483371937,0.00668655131486498,0.0199530053775903
"Rsl1",16.828343408593,0.949077569542528,0.350023079032663,2.71147140401551,0.00669853186291826,0.0199786884229333
"Osbpl8",163.58207385845,0.5560639829638,0.205120634625716,2.71091196640675,0.00670984382279562,0.0200087119304601
"Gcat",26.693593799856,-0.927465469084503,0.342144806897335,-2.71073957689149,0.00671333303860008,0.0200154012494565
"Pyroxd2",2.50745512716194,-3.00212137904991,1.10819958374116,-2.70900785661286,0.00674847416840372,0.0201164388645829
"Glrx2",144.714965510649,0.323778525541756,0.119542684904671,2.70847627188523,0.00675929452828943,0.0201412181974478
"Lrrk2",207.486733529759,0.547109629097669,0.201996445064801,2.70851117663064,0.00675858356727875,0.0201412181974478
"Emc8",142.916463283954,-0.381976364990935,0.141036802309715,-2.70834533068979,0.00676196221701128,0.0201454304625499
"Klhl25",48.5396241632459,-0.58047676739032,0.214360615522063,-2.70794504847171,0.00677012310797088,0.020162265036419
"Tpm4",434.183834323557,0.461921793540249,0.170577129452116,2.7079937094962,0.00676913054223855,0.020162265036419
"Dusp4",37.8365479454799,-0.869296954368587,0.32103307838267,-2.70781116621381,0.00677285465321158,0.0201666611954014
"Comtd1",81.0642334158258,0.517639900394835,0.191173016972564,2.70770377845281,0.00677504635782709,0.0201694486086239
"Gm35154",2.10587426244936,-2.21345702639033,0.817623391422201,-2.70718407718273,0.00678566208474783,0.0201973088251601
"Abcc4",79.3213313926494,0.47863191125493,0.176821553210356,2.70686408169667,0.00679220593607877,0.0202130411554593
"Usp5",157.344393094942,-0.48974975200064,0.180944181837086,-2.70663442741469,0.00679690582067312,0.0202232811823102
"Cbx8",3.49388271952792,-2.48084032432377,0.916735608526483,-2.70616773391333,0.00680646572795266,0.0202442261532738
"Pcolce",1.46893279109948,-3.27638818101,1.21068454578968,-2.706227805091,0.00680523453249032,0.0202442261532738
"Sec61g",7.21269082606952,-1.46447414052645,0.541195578606488,-2.70599797636428,0.00680994609472493,0.0202508282239284
"Foxn3",168.986933700652,-0.450867407471373,0.166666693527933,-2.70520400883701,0.00682624524556173,0.0202917845345491
"Glrp1",5.26374303727337,3.14194799123816,1.16143078106184,2.70523912614546,0.00682552359128062,0.0202917845345491
"Phyhip",2.1469327268275,-3.48556692324997,1.28876193128724,-2.70458557056269,0.00683896527947683,0.0203258350137865
"Rps10-ps1",432.916712197093,-0.831203928581592,0.307355588799014,-2.7043722609031,0.00684335756831814,0.0203351268918725
"Elk4",328.968380752809,0.353474243699715,0.130729525533082,2.70385930231397,0.00685393034812298,0.0203627773464486
"Ero1b",86.8106151871496,-0.619471225322166,0.229156182296772,-2.70327083962287,0.00686607744522979,0.0203913233647941
"Myl10",55.3992048654994,2.26851998060099,0.839171977154303,2.70328376347088,0.00686581046245844,0.0203913233647941
"Gm568",2.27289613564239,-2.54805533858282,0.942888952034589,-2.70239176425237,0.00688425942473975,0.0204415422179333
"Gm8158",3.82198891688671,5.55761870280918,2.05720564722439,2.70153774383596,0.00690196460334015,0.0204903269983471
"Ppp1r9a",1.63739114089906,-3.54731387873956,1.31379196140231,-2.70005753038194,0.00693274865848177,0.0205779147172674
"Pnkd",56.4589695795786,-0.67126641522527,0.248629269674177,-2.69986882922091,0.00693668193451825,0.020585785811214
"Clasrp",134.398629997005,-0.396386768390686,0.146824689885272,-2.69972828616508,0.00693961270811817,0.0205906794501681
"Lactb",143.475617793428,-0.425386126225193,0.157586373113777,-2.69938394938543,0.0069467979361123,0.0206081924368805
"Brf1",81.3876013330866,-0.453073254810023,0.167982476937842,-2.69714593491602,0.00699366135843157,0.0207433855357911
"Hectd1",92.8607120525277,0.541291245563387,0.200739493582562,2.69648605714331,0.00700753311855772,0.0207806926373475
"Eogt",17.8171824150308,-0.923048784743805,0.342378499465284,-2.69598933982535,0.00701799126183566,0.020796349682739
"Gm17066",5.13494679755314,1.77354869369131,0.657835905501784,2.69603510367602,0.00701702714019503,0.020796349682739
"Gm7461",1.13614249821586,-3.61840904422336,1.34213876481553,-2.69600218627221,0.00701772060963245,0.020796349682739
"Ift22",33.0032881416602,-0.757741435467118,0.281048778426707,-2.69612072220668,0.00701522370672334,0.020796349682739
"Asap3",1.10236335772794,4.02817073763625,1.49444570979262,2.69542795113997,0.00702982790045104,0.0208275830676587
"Pus10",20.9754327503077,0.980523613295038,0.363845054171092,2.69489334004789,0.00704111660717508,0.0208571818509424
"Ncapd2",139.142274842078,-0.393664344970791,0.146095829295669,-2.69456251330824,0.00704811040806582,0.0208740497041241
"Serpine2",47.0813703654734,1.0155056469468,0.376926537370606,2.69417392054921,0.00705633337056791,0.0208945510165535
"Ets1",757.205453989325,-0.357898240952007,0.132850429487119,-2.69399385710461,0.00706014659033137,0.0209019894631558
"1700030K09Rik",32.7967325711034,-0.797239559076708,0.295952326692878,-2.69381074981051,0.00706402616735592,0.0209096215869551
"Fam72a",9.63621001282135,1.5238015657891,0.565822966034159,2.69307125596084,0.00707971364100424,0.0209521960075704
"Taf6l",41.4908960209038,-0.668624468231634,0.248335692365306,-2.69242194653226,0.00709351374334935,0.0209891701553074
"2510016D11Rik",4.27187843836134,-3.01482641197516,1.11995176225763,-2.69192523604568,0.00710408688229444,0.0210163781429069
"Ckap5",111.153452201285,0.413780147743533,0.153714925044654,2.69186708852982,0.00710532555366828,0.0210163781429069
"Epx",173.65354475432,-0.890975422513618,0.331138385170996,-2.69064373812637,0.00713143063005057,0.0210858276534387
"Gm44950",1.10325401611454,-3.68592607321224,1.36989649933173,-2.69066026156745,0.00713107746345823,0.0210858276534387
"Gm44699",1.43512756080774,3.36247032869302,1.24990679091868,2.69017686208553,0.00714141597684504,0.0211114660014793
"5830454E08Rik",4.03337599586077,-2.08977613871839,0.777296266824238,-2.68851945894001,0.0071769652561304,0.0212126531507781
"Cnn3",144.117553234139,0.52382831857835,0.194911360215378,2.68752071710708,0.0071984636715077,0.0212711413329091
"Zfp956",19.8148994995515,-0.879987746843706,0.327440081289017,-2.68747718171673,0.00719940210576611,0.0212711413329091
"Amigo1",2.70932959437032,-3.07275531887389,1.14357073905855,-2.68698316066005,0.00721005875304703,0.0212987097846538
"Niban1",205.027557970917,-0.404995913644604,0.150735167421924,-2.68680441712037,0.00721391795949359,0.0213061919656747
"Pik3c2b",12.7303703217411,-1.15113069377789,0.428462591865315,-2.68665390079082,0.00721716915717802,0.0213118759817845
"Arl5a",23.6902648120814,0.883921618632384,0.329102203590112,2.6858574904387,0.00723439375643201,0.0213588129577879
"Ccdc92",11.2784366409352,-1.1920554303634,0.443896435966684,-2.68543591202177,0.00724352649309882,0.0213818466712862
"Atp1b2",7.2232273908457,-1.16497263352737,0.433849125940368,-2.6852022140238,0.00724859359532506,0.0213928729589017
"Plod3",189.926085457113,-0.504812274045016,0.188026810631896,-2.68478879340935,0.00725756528273766,0.0214154167343677
"Rpl22-ps1",13.2626842076217,-0.982031745432463,0.365946646643384,-2.68353803604998,0.00728476881881306,0.0214917403683036
"Smtn",9.39244556142525,-1.26217127351768,0.470356897127302,-2.68343311478236,0.0072870549740487,0.02149453747762
"Dcaf5",91.6965814513154,-0.476600889575145,0.17771629137168,-2.68180753658859,0.00732255744387915,0.0215914776038838
"Fbxl18",43.0509518723063,0.614245493636839,0.229042794114419,2.68179357491592,0.00732286303644332,0.0215914776038838
"Zc3h12d",72.2983552446432,0.635218936814091,0.23686786484869,2.6817438373072,0.00732395178433533,0.0215914776038838
"Wdr77",10.8397742953522,1.04651415925302,0.390271428059035,2.6815033948494,0.00732921707764483,0.0216030354376672
"1500009L16Rik",5.15626368741455,-1.60634703745124,0.599098756957985,-2.68127252609856,0.00733427591828563,0.0216139806184811
"Caap1",34.6079476450395,0.625441595920939,0.233370740647641,2.68003432729072,0.00736146106299602,0.0216901156485635
"Fpgs",26.066587647794,0.718360046651609,0.268050364208193,2.67994430365206,0.0073634410881953,0.0216919709592462
"Inka2",1.39271057660417,3.59071151676231,1.34015264541935,2.67933024572641,0.00737695973595259,0.0217278110007962
"Ttpal",68.1933873922686,0.560757944681017,0.209421526452931,2.6776518831604,0.00741402299344896,0.021832972569526
"Ids",14.6271612423869,-0.924846110438697,0.345516077962386,-2.67670933258099,0.00743491048428343,0.0218904695783594
"Prelid2",15.5446649294764,0.824769544312196,0.308162122506787,2.67641440681611,0.0074414570502268,0.0219057295317653
"Pf4",615.266860013329,-0.724636253683355,0.270818402350992,-2.67572752587247,0.00745672402277736,0.02194664981713
"Ctsh",796.796826021149,-0.345322499446348,0.129067050707147,-2.67552793338312,0.00746116553326462,0.0219556994186413
"Nudt8",28.7365660487512,-0.744273500679568,0.2783633362994,-2.67374831245394,0.00750087225849397,0.0220685003590563
"Hdac11",4.86346319378214,-1.56275714460347,0.584595861710736,-2.67322649193973,0.00751255093850775,0.0220988130884799
"Pdcd7",72.9143245467873,0.558595857878556,0.209004291471852,2.67265257543187,0.00752541438630581,0.0221325991764219
"C1qtnf12",49.4010183846885,-0.593768108085044,0.222207293546206,-2.67213599791933,0.00753700955423946,0.0221626435071028
"Jrkl",2.06426004337544,3.06896614489485,1.14874589714533,2.67157963525383,0.00754951566002879,0.022195354971212
"Hnrnpa1",249.765054099723,0.357548647325282,0.133890953319342,2.67044664677602,0.00757504089238439,0.0222663233111186
"Wsb2",88.1437430870956,0.591081972032943,0.221477193643792,2.66881642442877,0.00761190412881547,0.0223705868871737
"Gm6630",5.97409048558401,-1.89141738186372,0.708912571550951,-2.66805450737839,0.00762918797933507,0.0224131813643084
"Tnfaip1",48.8051607496451,0.588517831819639,0.220575737450868,2.6680986704203,0.00762818519487642,0.0224131813643084
"AU020206",193.673649469618,0.712803816159905,0.267209769773019,2.66758141652304,0.00763993759303023,0.0224406577974836
"Gm37531",5.47711999473726,-1.88687884600125,0.707438474844549,-2.66719850997059,0.00764864796980558,0.0224580297910724
"Gnai3",142.435417651898,0.700824243650169,0.262754203548605,2.66722371777595,0.00764807426783489,0.0224580297910724
"Stt3a",35.1496984731533,0.633952840570914,0.23769362727818,2.6671007036675,0.00765087429907337,0.0224604613926014
