"","baseMean","lgFC_LcDC_vs_Naive","lfcSE","stat","pvalue","padj"
"F2rl2",12.9397377556119,2.01642216065397,0.617582434489833,3.265025117367,0.00109454370147506,0.00413228474948503
"Gm16283",6.3638959995201,-1.57863971963509,0.483495071603179,-3.26505855457972,0.00109441449854567,0.00413228474948503
"Nlrx1",17.6288838999407,-1.28166727723195,0.392595570520108,-3.26459943379903,0.00109618979578154,0.00413756702597875
"Smarcc2",207.468315912961,0.387046808954633,0.118562174408616,3.26450498133329,0.00109655534834155,0.00413801460843754
"Ighg3",140.752763704673,0.843011288550517,0.258244016992792,3.26439813927634,0.0010969689873267,0.00413864340974079
"Shisa2",2.2036049100652,3.9969054736346,1.22457626094215,3.26390899539365,0.001098864550859,0.00414486167258949
"Gm28187",2.10408662993088,4.22462305783333,1.29470173430613,3.26300872694624,0.00110236125236654,0.00415688822358528
"Ndrg3",126.115412344125,-0.524040534406583,0.160602786044316,-3.26296042125934,0.00110254916536037,0.00415688822358528
"Psmg1",65.5385506300081,0.7104211685142,0.217780483511375,3.26209748945246,0.00110591103420662,0.00416862528191946
"Pdxp",26.2537404505627,-0.889584666513979,0.272713277443723,-3.26197783566865,0.00110637793720038,0.00416944721947647
"Gja1",5.12594656144659,2.06380924590274,0.632701353930426,3.2619011056039,0.00110667744276099,0.00416963808263107
"Maml2",8.14582411763748,-1.62297446048259,0.497748375772736,-3.2606323585948,0.00111164070895128,0.00418739660037741
"Gm20667",2.98755294193638,3.79511418781093,1.1641805333735,3.25990177555507,0.00111450803838911,0.00419631060296842
"Try10",1.05617809773894,-5.14821334048212,1.5792376566006,-3.2599357791176,0.0011143744325443,0.00419631060296842
"Samd5",1.41470356344072,4.21305770489763,1.2925509643692,3.25949058956736,0.00111612483170163,0.00420145395532706
"Hivep3",144.859551687246,0.699176620300475,0.214559927187662,3.25865425787989,0.00111942000145785,0.00421291152839765
"Lgals9",785.265447010852,-0.495755135962805,0.152162078286355,-3.25807284933267,0.00112171606452922,0.00422060468474897
"Rpl36a-ps3",7.97910554157658,-1.59426134943616,0.489361113606862,-3.25784232769452,0.0011226276313101,0.00422308620624173
"Apof",2.03393694756462,-3.92151852758628,1.20404966894297,-3.2569408295498,0.00112619906464363,0.00423557021955198
"Chmp1b",53.3724638268228,-0.673434936012031,0.206866644309737,-3.25540610115814,0.00113230331600158,0.00425757227549515
"Fbxo8",68.8942701612413,-0.713734426263296,0.219272932151917,-3.25500470695948,0.00113390486547894,0.00426263765337664
"Pacs1",137.290538045563,-0.475627598416711,0.146148273851267,-3.25441817329127,0.00113624888119705,0.00427049125268204
"Zfp523",53.4013980700851,0.59314923303775,0.182282097228862,3.254018041569,0.0011378505318644,0.00427555184153128
"Gm18811",3.00157184875886,-3.41190522018432,1.04908521968011,-3.25226698096528,0.00114488427288367,0.0043010170386022
"Sanbr",10.8900499266021,1.40320303144342,0.43161888705783,3.2510232372093,0.00114990458735184,0.00431890862162746
"A430035B10Rik",5.99479013013318,-1.88176596028706,0.578841199714951,-3.25091918338523,0.00115032551683867,0.00431952129866247
"Hcfc1",191.93855020716,0.452960815878119,0.139353325186515,3.25044856498301,0.00115223109124733,0.00432570735690095
"Smim36",36.5919236315664,-0.768030637946884,0.236311094063916,-3.25008286635562,0.00115371385042478,0.00433030366574084
"Smdt1",569.143659997308,-0.329087304257536,0.101265033682421,-3.2497624529469,0.00115501444575458,0.00433421434235564
"Polr3c",179.995713539498,0.396214719965816,0.121923969337465,3.24968685090263,0.00115532152077852,0.00433439589803944
"Bex4",3.1162427378437,-2.23571792425208,0.68817321469028,-3.24877207732981,0.001159043067989,0.00434641150495873
"Gtpbp8",22.3444474564777,1.03219790208066,0.31771808835028,3.24878544825775,0.00115898859172984,0.00434641150495873
"Igf1",67.0484663504506,-3.28262652293991,1.01055631516262,-3.24833606369742,0.00116082078588049,0.00435210388619997
"Ncaph2",239.850359679933,-0.534132551876234,0.164436044341551,-3.24826928314321,0.00116109328645779,0.00435215168111863
"Tyro3",5.66351954398551,1.55673100880848,0.479315182492216,3.24782328136197,0.00116291473000862,0.00435800409333357
"Egf",13.2901560814257,1.72003520064897,0.529628239185132,3.24762743636057,0.00116371538287314,0.00436002934705711
"Gm568",2.27289613564239,-3.75464247443575,1.15679588490857,-3.24572599489537,0.00117151537543549,0.00438827187914635
"Ide",136.263287035566,0.553629746687273,0.170577175646005,3.2456261782421,0.00117192616962626,0.00438882945285829
"Arl4d",2.6301619605533,-3.47681895607705,1.07153305032379,-3.24471462175287,0.00117568383209773,0.00440191790096033
"Gpn3",134.820601351784,0.522461705839237,0.161022701750718,3.24464625272571,0.00117596611457472,0.00440199111923579
"Rdh12",31.0680169070491,0.841666549870698,0.259469792511014,3.24379397588246,0.00117949026103511,0.00441419685585063
"Ndufab1",271.192850389073,0.598028351314659,0.184505469825796,3.24124998505084,0.00119006772965087,0.00445232538059785
"Rad51ap1",35.5306704569472,0.755086603478358,0.232963990628896,3.24121595547866,0.00119020981078471,0.00445232538059785
"Rap1gap",15.4527588982854,-1.01904434146379,0.314417502786241,-3.24105475182976,0.0011908830853455,0.00445285563377902
"Tmsb10b",3.4681086410755,-3.09971277858446,0.956371510806999,-3.24111785384414,0.0011906194949386,0.00445285563377902
"Brd2",714.657384396472,-0.464709577336193,0.143407930912645,-3.24047334327181,0.00119331428952764,0.00446095067403739
"Cops7a",235.807455894898,0.463900116302148,0.143164116305333,3.24033793016097,0.00119388118774376,0.00446207434767939
"Tor4a",81.7838664667161,0.597572111270648,0.184446908859644,3.23980550807374,0.00119611255152324,0.0044694169939277
"Sugp1",143.733083803751,-0.435568028261293,0.134471197170535,-3.23911765066618,0.00119900104400209,0.00447921125802787
"Eldr",8.50592594626203,-1.50607585302425,0.465055817126238,-3.23848406483953,0.00120166733609689,0.00448817124750409
"Stn1",22.7276328672237,-0.852989905855554,0.263444704610586,-3.23783280106697,0.00120441372943442,0.00449742635094133
"Setd4",29.0855541271997,-0.808707769122874,0.249782756797302,-3.23764450153434,0.00120520887254111,0.00449939274942655
"Fbxl4",14.8791895478135,-1.08698123285821,0.3357925950768,-3.23706135511895,0.00120767443531326,0.00450759304158468
"H2ac8",45.1146973583869,1.30122778243429,0.402076500011317,3.23626917364647,0.00121103126967552,0.00451911557314327
"Umps",10.7039629879689,1.40943487371692,0.435810323302671,3.23405573102512,0.00122045637457307,0.00455327244621951
"Tspan15",1.02153897951117,-5.20961781846251,1.61097306400154,-3.23383297640134,0.00122140863326041,0.00455581069685622
"Fkbpl",32.9169678848616,0.925604461319743,0.286313585897553,3.23283458037139,0.00122568513532152,0.0045707443673074
"Hat1",44.694286743295,-1.00818731286678,0.311869072682448,-3.23272616997626,0.00122615032881514,0.00457146167318597
"H2ax",325.946065223461,0.445861189088162,0.137949600466889,3.23205857486466,0.00122901860285083,0.00458113608248403
"Anks3",67.779716017465,0.594891363175133,0.18408141780186,3.2316752569532,0.00123066829966993,0.00458626498242206
"Gm43174",1.65282999678232,4.4819992050943,1.38722186912403,3.23091734988614,0.00123393614794473,0.0045974205378728
"C1s1",3.72091255850186,-3.75208890706312,1.16134975446326,-3.23080010362357,0.00123444239075008,0.00459791375796958
"Zc3h7a",363.959517315523,-0.280400203263748,0.0867907981169051,-3.23075958912206,0.00123461736777709,0.00459791375796958
"Zrsr2",111.916327183303,0.635309587814808,0.196702473662216,3.22979968673797,0.0012387697713302,0.00461235278191944
"Taf15",39.1098744558039,1.0462701599337,0.323956453956243,3.22966295980947,0.00123936228114477,0.00461353366375929
"Slc29a3",129.749041845534,-0.502741331496544,0.155712986705618,-3.22864098963691,0.00124379931190334,0.00462902209483349
"Rad50",132.20449643753,0.647521515756385,0.200619339247579,3.22761264285341,0.00124827882975723,0.00464441107177495
"Stra6l",4.49761582784614,-1.91108551373351,0.592113799753356,-3.22756455689696,0.00124848865814828,0.00464441107177495
"Gga1",123.594716188461,-0.547048322011485,0.169530039694101,-3.22685184878489,0.00125160245990978,0.00465496098019718
"Tmem231",4.50144703602101,-1.85989706458247,0.576439289718663,-3.22652722976293,0.00125302308680806,0.00465921034608725
"Mfhas1",60.5161855357604,-0.541458537646679,0.167857854477202,-3.22569676190052,0.00125666423418162,0.00467171272325561
"Dgke",20.6125689019473,-1.02541786732297,0.317967990821766,-3.22490910067033,0.00126012672243033,0.00468354552669038
"Rasl10a",2.46505778397215,-3.40532946022063,1.05598748156051,-3.22478203547293,0.00126068611404108,0.0046845854603589
"2610507I01Rik",9.21862505684382,1.39515779439566,0.432794680410632,3.22360199314822,0.00126589209268901,0.00470288736430252
"Fnip1",15.6390655189572,1.34343242397116,0.416927733103746,3.22221890582863,0.00127201910339037,0.00472460210093232
"Plxnb3",1.3534419027031,-4.08884615751315,1.26921870798258,-3.22154576811459,0.00127501096517367,0.00473466505352058
"Mboat2",2.32668635984534,-3.58508406428786,1.11295442732026,-3.22123168413994,0.00127640918015373,0.00473775715850148
"Mrpl11",118.191091456554,-0.620573532629411,0.192649518389441,-3.22125660015885,0.00127629820926074,0.00473775715850148
"Mthfsd",41.2846064037281,-0.765001412708429,0.237521804274948,-3.22076288972143,0.00127849875642473,0.00474446216254624
"Snora57",36.5636171016799,0.98707312345316,0.306543514142775,3.22000981235383,0.0012818620903179,0.00475589001844032
"Jtb",257.981361105338,0.365546086347134,0.113527512683933,3.21988985493617,0.00128239858802772,0.00475682717343468
"Prkca",100.73690908712,0.512708111411877,0.15924945414963,3.21952821847753,0.00128401722595052,0.0047607233062184
"Prkcb",313.487199522205,-0.590739431065157,0.183483846161716,-3.2195718774311,0.00128382171408816,0.0047607233062184
"Ufm1",33.5184025834936,-0.856384822740005,0.266096685702488,-3.21832201885255,0.00128942966398779,0.00477973319029104
"Tbc1d25",31.8916850044221,0.715599744492898,0.222372630884139,3.21802076832801,0.00129078471262661,0.0047836978235034
"Acsl3",19.1967562388328,1.12092945551487,0.348347179718427,3.21785138728818,0.00129154717906142,0.00478546505642948
"Eif4a2",97.9343679060517,-0.902402795952792,0.280470129416024,-3.21746489664234,0.00129328851815595,0.00479085764353369
"Cd2ap",49.5057116176385,-1.06299773904881,0.330404202184397,-3.21726458689397,0.00129419186891145,0.004791026240303
"Tpbgl",5.60353498418569,-1.68532420293072,0.523833601553039,-3.2172892268349,0.00129408071705745,0.004791026240303
"Ubn2",137.8857599375,0.594214770041307,0.184692156382714,3.21732542236386,0.00129391745341734,0.004791026240303
"Gsg1",0.986213640505744,-5.04967845996458,1.56969691733512,-3.21697673238567,0.00129549104616635,0.00479477633720284
"Rab7",777.03357949633,0.332946853824287,0.103518875546959,3.2162912518621,0.00129858968149282,0.00480518332893378
"Zfp668",45.7607780406482,0.700311173124344,0.217743317002493,3.2162235000596,0.00129889631683726,0.00480525674290312
"Abcc2",3.18430628885148,3.21163396404156,0.998599993913827,3.21613657482027,0.00129928982638997,0.00480565144396554
"F12",0.943377312836331,-4.50019934011786,1.39949478917788,-3.21558849301714,0.00130177352145612,0.0048137751825198
"Arl6ip6",74.7402909975623,0.604237399838432,0.187953035956082,3.21483181564367,0.00130520969212447,0.00482516347999548
"Foxd2",4.05340629168987,2.05425854090155,0.639003688263092,3.2147835429328,0.00130542918858965,0.00482516347999548
"AF067061",1.37114510830268,-3.9571722247242,1.23139502156007,-3.21356847757172,0.00131096533496373,0.00484455760637786
"Hadha",209.676279018324,-0.420911186488942,0.13098578499406,-3.21341118433598,0.00131168358467508,0.0048461429903486
"Mcmbp",319.470251610071,0.328182077501634,0.102135265458021,3.21321020736486,0.00131260183630337,0.00484846643899095
"Gpr68",40.6714185958412,0.851790374519398,0.265106171125404,3.21301601884051,0.0013134896353907,0.00485067640312347
"Slc26a11",36.6534614525452,0.715364666328211,0.222664241179483,3.21275056353381,0.00131470415139069,0.00485409168280103
"Fam237b",2.1151048813566,3.85605054834581,1.20043989339996,3.21219793639519,0.00131723586625391,0.0048623676887165
"Cds1",9.25423136497205,-2.05390887452562,0.639513165177864,-3.21167567200025,0.00131963261636549,0.00487014195753387
"Cnksr3",15.8539576742139,-0.947263529345589,0.294978370771637,-3.21129826186114,0.00132136711245261,0.00487500443971752
"Snrpe",342.683938774706,-0.877950266767698,0.273397237800061,-3.21126238813632,0.00132153208983569,0.00487500443971752
"Poc5",30.5118862334247,0.827213229785232,0.257618667683621,3.21099878833751,0.00132274492518984,0.0048784044071221
"Emc4",28.6251973997227,0.942479447791819,0.293537596131469,3.21076230170429,0.00132383388552383,0.00488134611618656
"Cenpp",16.8191143173557,1.1644650366094,0.362696694308083,3.21057526821646,0.0013246957125602,0.00488344921098924
"Tspo",1301.16895233447,-0.479683165795144,0.149433105123846,-3.21001939561916,0.00132726016097864,0.00489182666018414
"Ccdc115",186.239933917488,0.403368606684553,0.125691106493924,3.20920563066291,0.00133102262562808,0.00490461493125103
"Pgm1",85.8849307598115,0.645674949999577,0.20120246610516,3.20908069616856,0.00133160113431653,0.0049056677672545
"Mark3",202.888121014339,-0.310676570880173,0.0968758976221142,-3.20695424255097,0.00134148331553905,0.00494098767901887
"Tnfrsf19",1.52345404776471,-3.83509778431093,1.19684701537632,-3.20433416722443,0.00135375251807246,0.0049850820747921
"Acot11",19.1704526267259,-0.99572122622936,0.310858808178699,-3.20313016723967,0.00135942521084292,0.00500487132666956
"Clec10a",8.60551060365977,-1.95990753547129,0.611899794534796,-3.20298773259326,0.00136009774566398,0.00500624730417397
"Cox6b2",9.97630062592001,-2.09768175822312,0.655008729364676,-3.20252488887859,0.00136228527813886,0.00501319785530785
"Pkd1",92.1772945741332,-0.645909876890407,0.201742190447362,-3.20165987817474,0.00136638226995395,0.0050271706045407
"Eid3",2.526176931008,3.16693876001988,0.989505409455361,3.20052698020419,0.00137176525884119,0.00504511275416131
"Extl2",10.3889792735675,1.35984608625077,0.424884606272993,3.20050683450051,0.00137186115833834,0.00504511275416131
"Ears2",34.3182516335834,-0.798542184028851,0.24952820329682,-3.20020812669006,0.00137328382145996,0.00504923643374186
"Csnk1e",228.252998209589,0.40365677400692,0.126141999839962,3.20001882417471,0.00137418612154936,0.00505144547313725
"Tlcd1",19.043943587514,1.27696871107362,0.399058376217726,3.19995466121202,0.00137449207485373,0.0050514618807138
"Arc",28.2150448359257,1.06825487693408,0.33401461960304,3.19822790452601,0.00138274953834097,0.00508069484975941
"Gpr15lg",2.86169949626511,-2.79673730395837,0.874535521221595,-3.19796879153833,0.00138399257383064,0.00508303278705224
"Smc2",59.7454110939025,0.912145108367044,0.285224584335834,3.19798908811118,0.0013838951684625,0.00508303278705224
"Dctn4",49.9576047760598,0.751814493800129,0.235107721273707,3.19774480279567,0.00138506793912619,0.00508528340581039
"Taf5",19.8864023515098,1.23593193392223,0.386505991135946,3.19770446582162,0.00138526167795854,0.00508528340581039
"Ubl3",326.881007374467,-0.509214212637321,0.159246311027239,-3.19765154591379,0.00138551589063112,0.00508528340581039
"Plekha1",73.6683020407285,0.633364894965861,0.198078350008065,3.1975473086285,0.00138601674369456,0.0050860075647399
"Gm14843",6.73363915388866,3.4039439931868,1.06462837180637,3.19730723258039,0.00138717092796416,0.00508912828947657
"Ubp1",192.598559717271,0.388143410135912,0.121403125229162,3.19714512623335,0.00138795076806392,0.00509087458820293
"P3h2",4.12431341741465,-1.74825599762996,0.547107144654091,-3.19545451875848,0.00139610785133815,0.00511967324341666
"Pinx1",101.306723368339,0.526279940199245,0.164735471721633,3.19469713898986,0.00139977648353729,0.00513200327826418
"Dlg2",1.37181096812935,-4.29257279405699,1.3438077847222,-3.19433541229587,0.00140153176727468,0.00513731453963844
"Prss50",1.22038382197583,-5.36428281589657,1.679669781287,-3.1936532261635,0.00140484760902181,0.00514834245169739
"Ndufa11",427.780439907983,-0.358908900669431,0.112410952027939,-3.19282858293225,0.00140886553569458,0.00516193790740492
"Gm5121",16.334863759049,1.27747980887824,0.400179119273386,3.19227002947526,0.00141159300329499,0.00517080034328981
"Gm8566",10.7477715808844,2.69792262471732,0.845515765711052,3.19086022298881,0.00141849888286883,0.00519496148250648
"Adsl",196.261367367848,0.450106998041739,0.141067479511318,3.19072120378834,0.00141918154721739,0.00519620929529606
"Xpo7",56.8544608488708,-0.620375453700372,0.19443455896837,-3.19066454539747,0.00141945985941928,0.00519620929529606
"5730455P16Rik",13.7650630727675,-1.18821379102729,0.37243431568094,-3.19039825547445,0.00142076857870863,0.00519986403151226
"Prkab2",22.3061698945861,0.958763252689893,0.300615457796863,3.18933450633721,0.00142600762871166,0.00521789862831706
"Slx1b",29.9715567056603,0.858043798646565,0.269064650173994,3.18898747231084,0.00142772064823992,0.00522302608324453
"1700037C18Rik",16.1703805492449,-1.05689170794742,0.331530376995211,-3.18791815557428,0.00143301091446244,0.00524123507352503
"Agpat1",40.8152320108687,-1.29988439076528,0.407907249827081,-3.18671558624252,0.00143898201012197,0.00526077756482515
"Itgb2",882.672754285891,-0.376266847995208,0.118073268305579,-3.18672340822661,0.00143894309777547,0.00526077756482515
"Gm2451",19.7665898327802,1.84696202521904,0.579741265728884,3.18583846691841,0.00144335160953856,0.00527560126915764
"Nme6",38.1241093451363,0.91434717629585,0.287143008310751,3.18429197240396,0.00145108568056596,0.00530271332123942
"Gpbp1",141.804099410872,-0.477680112111421,0.15002126770671,-3.18408262650654,0.0014521355566905,0.00530539277199069
"Gm5244",6.34171854979876,-3.56583319088841,1.11998479705852,-3.18382285210795,0.00145343930666347,0.00530899838307095
"Kif3c",18.432830099516,1.00477119612749,0.315599128577098,3.1836944565011,0.00145408409398237,0.0053090387872466
"Morrbid",88.433989707505,0.906798522113871,0.284820315722933,3.18375646699298,0.00145377265182992,0.0053090387872466
"Gmfg-ps",10.4157423714923,-2.22273262673296,0.698331565961484,-3.18291873813929,0.00145798526960174,0.00532096344852475
"Kif1b",49.819146888306,0.673408201436413,0.211567083362267,3.18295356127463,0.00145780993351377,0.00532096344852475
"Spcs2-ps",15.0417984908059,1.45063116945173,0.455885799302159,3.18200560682579,0.00146258987014355,0.00533660567819147
"Gm15675",16.2969673311172,-1.15283671530363,0.362536597747637,-3.17991817230581,0.00147316645011456,0.00537402653421933
"Isca2",146.482047200524,-0.446472603597649,0.140427728214476,-3.17937639007981,0.0014759230402728,0.00538291043530055
"Bend3",35.9407767117857,0.770740057833966,0.242480253531955,3.17856834363791,0.00148004321583621,0.00539676258570963
"Rpl11",4868.93760019404,-0.391616184458039,0.123229501607479,-3.17794180248693,0.0014832451997719,0.00540726138428595
"Rab15",1.0209835208185,4.26669495956024,1.34279704797885,3.17746823020081,0.00148566965951033,0.00541492171962055
"Sytl1",25.1047451145632,-0.831318873599955,0.261640314304711,-3.1773347918845,0.00148635345786626,0.00541505809666215
"Tbc1d24",13.7512396262588,1.14418082255129,0.360102911189946,3.17737176511679,0.00148616396124437,0.00541505809666215
"4833439L19Rik",79.1922397523491,0.523174589418564,0.164672183140183,3.1770671854954,0.00148772566819276,0.00541887903708038
"Wbp2",537.935282392624,0.28871247916219,0.0908897519647284,3.17651300527512,0.00149057106077937,0.00542806305658732
"Samd8",15.4293368408829,1.0803167658236,0.340140192084969,3.17609265521238,0.00149273265653871,0.00543475351158323
"Ppp6c",61.0307110624021,0.570120214897907,0.179534489656426,3.17554702714193,0.00149554278579854,0.00544380173279483
"Lman2",638.998247537073,0.329648465920412,0.103811551641714,3.17545071533205,0.00149603932296466,0.00544442633715743
"Tbc1d8",177.392155151916,0.386526653793581,0.121767448498035,3.17430198761059,0.00150197332878536,0.00546483455457084
"Hp",1211.95847322571,1.27908054936687,0.403106786679327,3.17305635041165,0.00150843244167205,0.00548714406431074
"Bicd2",106.423618568125,0.447840532181635,0.141162478161655,3.17251820748557,0.00151123082924575,0.00549613035468039
"Taf1",71.2339895327659,-0.560636063862676,0.176726135875687,-3.17234381369058,0.00151213871687173,0.0054982387589379
"Tsg101",209.895069292941,0.358786149538971,0.113121029680497,3.17170158857588,0.00151548645081803,0.00550921576989716
"Ddx41",161.461491496096,-0.481125487021578,0.151706912908225,-3.1714143923859,0.00151698572963827,0.00551346982648357
"Kdm8",11.7871508155205,1.13082843973166,0.356651809348807,3.17067910519333,0.00152083045153169,0.00552624467911809
"Dnaja3",92.9059076094953,0.423073284140431,0.133456321779317,3.17012546501937,0.00152373128589903,0.00553438493285027
"Pex1",38.8203989225874,0.703834581198734,0.222016863454147,3.17018522939406,0.00152341790129364,0.00553438493285027
"Lyar",305.340859503433,0.387261436097923,0.122175456181255,3.16971549116539,0.00152588265445844,0.00554099780568946
"Adam30",6.39256666380698,-2.65312781765092,0.837337231222826,-3.16852961831921,0.00153212137210092,0.00556244714833172
"Rbmx2",26.1862531633195,0.86701805268933,0.273664367241986,3.16818028385359,0.00153396364846756,0.0055679291442968
"Qprt",4.75459499978507,-1.84422258833221,0.582245398902955,-3.16743179389143,0.00153791781207452,0.00558107276181688
"Ggps1",41.7016908783497,-0.683386518145293,0.215760862843655,-3.16733307949594,0.00153844000597022,0.00558175883500021
"Zdhhc13",61.251130652406,0.899972538506768,0.284199610066483,3.16669167243487,0.00154183699480853,0.00559287266681468
"Gm37289",5.94810629827878,-1.92191987407469,0.606948693941781,-3.16652773662453,0.00154270633139531,0.00559481484470312
"Rcl1",99.0363460008788,0.63452036190542,0.200409260119372,3.16612297020345,0.00154485470426282,0.00560139376107414
"Sh3bgrl2",4.75425896782448,-1.57963361247385,0.498987171550877,-3.16567980608454,0.001547210039561,0.00560872008066737
"Wtip",2.76929534513875,-3.57434300642117,1.12922079054691,-3.1653180992975,0.00154913489484898,0.00561448305498479
"Rab44",156.268486502289,1.06810652349471,0.337454455909423,3.1651871972359,0.00154983204526428,0.00561579496505254
"Rps25-ps1",6.80970455563874,-3.38266439511311,1.06878487250817,-3.16496283033539,0.00155102763719876,0.00561891201324653
"Rab3d",36.4952187035243,-0.944734509440203,0.298538363442088,-3.16453302197949,0.00155332034467694,0.00562600137809384
"Jak1",836.999040827395,-0.531065187313391,0.167877507341401,-3.16340881946382,0.00155933189286018,0.005645334024389
"Tmem50a",689.605412379239,-0.343865966806942,0.108700572972358,-3.16342368217678,0.0015592522766013,0.005645334024389
"Sri",793.667968571901,-0.265038741864634,0.0837944051788148,-3.1629646549677,0.00156171291183015,0.00565273273659845
"Dlat",27.153952221427,0.968624146756939,0.306255218644767,3.16280046114241,0.00156259394783206,0.00565470012870974
"Armcx5",25.7123436660165,-0.968907915850729,0.306357793035619,-3.16266776258595,0.00156330631998732,0.00565493940278545
"Chaserr",234.422714247872,-0.440685084288453,0.139342675674572,-3.16259955648944,0.00156367259045688,0.00565493940278545
"Rexo2",230.717564207626,0.57531652879062,0.181911545854799,3.16261689760932,0.00156357946020415,0.00565493940278545
"Gnb2",1142.03575150024,-0.304333944176685,0.0962581336176606,-3.1616439332338,0.00156881265571972,0.00567230385122656
"Gm45153",28.1594259236438,-1.77359034012109,0.561008051130911,-3.16143473617855,0.00156993994945653,0.005675155092372
"Hjurp",158.646003871062,0.55999422671228,0.177140050304036,3.16130782254565,0.00157062420848916,0.00567640392865313
"Mrfap1",333.829969443044,-0.454411417121302,0.14375635413902,-3.16098317770261,0.00157237579165387,0.00568150881802042
"Mettl3",80.1664897249163,0.482831571696421,0.152788649633883,3.16012722707738,0.00157700259876677,0.00569699839205201
"Wnt11",5.68541558855524,-1.73224596681745,0.548431527553555,-3.15854556091014,0.00158558522938142,0.00572676881187446
"Mycbp",78.5207750785433,0.673167051079578,0.213156418063162,3.15808952503653,0.0015880678019551,0.00573449914262021
"Kat8",71.6996938523605,0.509758416871222,0.161418019951386,3.15800191964159,0.0015885451186108,0.00573498674042747
"Insig2",51.2515418120235,0.604354092155247,0.191395589496889,3.15761765327967,0.00159064034863012,0.005741313882227
"F2rl3",5.86084232983625,2.09029373105547,0.662429013999895,3.15549845625542,0.00160224114190952,0.00578194062733017
"Fcor",16.2878629776896,1.37656873094937,0.436354209664241,3.15470482571623,0.00160660559870891,0.00579596214859345
"Otud3",14.8012378558044,1.00165417985576,0.317515112200943,3.15466616033648,0.00160681851269571,0.00579596214859345
"Fbxo11",39.1411869497577,1.07990718491462,0.342381431335947,3.15410558540193,0.00160990828244387,0.0058058573552189
"Ppox",75.1770711141482,-0.823256599523398,0.261083972107177,-3.15322535075208,0.00161477098572214,0.00582214070707435
"Btrc",31.288936238565,-0.803770012798997,0.254974476778092,-3.15235478843057,0.00161959354938839,0.00583827235800397
"Upf3a",157.030674982131,0.433663318896541,0.137622003471879,3.15111906494774,0.00162646172341735,0.00586176945060394
"Cacnb2",3.68479145405076,3.03927524613255,0.964658563594432,3.15062278077733,0.00162922761666938,0.00586818755131883
"Klhdc10",71.8197896221239,0.607761772518667,0.19289751805855,3.15069773129063,0.00162880962480168,0.00586818755131883
"Strip1",132.499234865255,0.479720975128746,0.152262838285898,3.15061101270155,0.00162929325507223,0.00586818755131883
"Thap3",81.6884103622188,-0.615171869473436,0.195284630357724,-3.15012947176927,0.00163198121802348,0.00587660548205102
"A630001G21Rik",272.052594711395,0.453109526677255,0.143859741588309,3.14966175856162,0.00163459590095264,0.00588349179816573
"Fus",675.477233883036,-0.294412126880935,0.0934726615956659,-3.14971374362347,0.00163430509568266,0.00588349179816573
"Elovl6",26.564935311914,1.02369569000102,0.325028047175396,3.14956108833463,0.00163515918721979,0.00588425519370007
"Gm50340",2.77297572595083,-2.5927922033126,0.823267856981548,-3.14939078615176,0.00163611249613635,0.0058864214886761
"Mtdh",609.318219361023,0.89005000105059,0.282668139996949,3.14874538411084,0.0016397299388431,0.00589816984227481
"Mavs",56.6206759090906,-0.603281429317079,0.191633460903715,-3.14810068383722,0.00164335079504598,0.00590992542841712
"Ccdc126",18.6950459209622,0.852679398089639,0.270885020256711,3.1477539706019,0.00164530109559881,0.00591566949715837
"Zfp599",3.05413093359629,3.19241828360511,1.014386354913,3.14714237641624,0.00164874657395811,0.00592678584996099
"Rassf3",147.534394338796,-0.43269658430694,0.137507344908363,-3.14671615974619,0.00165115163344447,0.00593415821929689
"Crlf3",384.8250001974,0.378803264101953,0.120409993948794,3.14594537944287,0.001655509199226,0.00594726771720234
"Tmem121",1.20203214992167,-4.34061952861258,1.3797453667337,-3.14595695210646,0.00165544369561393,0.00594726771720234
"Zfp58",7.59964519276165,-1.57702996409476,0.501664182559099,-3.14359688995533,0.00166885158108438,0.00599391387804262
"Cnot3",199.948701269442,0.482507865611661,0.153508714973703,3.1431952621994,0.00167114321471912,0.00600085824316734
"Ccdc107",149.377162797907,-0.389859928777877,0.124067803521669,-3.14231345854193,0.00167618482671196,0.00601767233159606
"Yif1a",121.708266962636,-0.440278506504943,0.140140800966792,-3.14168681402979,0.00167977609627194,0.00602927345609178
"Rnf113a2",131.802406184635,-0.608224391489262,0.193603591627364,-3.14159663246296,0.00168029350473062,0.00602983886737237
"Ndufb2",252.422288770881,-0.516170313909203,0.164308201327124,-3.14147626071052,0.00168098435505992,0.00603102631028456
"Plcb2",129.658224605586,-0.555407192563273,0.176807390520239,-3.14131208502676,0.00168192703079522,0.00603311654912737
"Nmb",30.0910307847665,-0.798765394765645,0.254416397088026,-3.13959872047586,0.00169179401201997,0.00606721076014439
"Mtx3",6.98620487730083,-1.66387491113784,0.530005388716768,-3.13935470574434,0.00169320357575932,0.00607096638387488
"Arrdc3",18.0779310753211,-1.43826251382725,0.458183063098435,-3.13905648126993,0.00169492775179136,0.00607584819881562
"9330175E14Rik",35.1446140791062,0.991841027372518,0.315978349845182,3.13895248791091,0.00169552936600256,0.0060767047117375
"Trim41",77.140266526573,0.561477505378306,0.178923981572225,3.13807853170123,0.00170059307590745,0.00609354939838095
"Arhgap31",65.5743017334152,0.570021633540978,0.181650861466956,3.1380067726498,0.00170100946580862,0.00609373820817264
"Ambp",3.40896250981775,3.74079192330251,1.19219755617783,3.13772822626432,0.0017026266509228,0.00609822777601784
