"","baseMean","lgFC_cDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Kctd14",27.384546193863,7.33027926188833,0.881200905785012,8.31851081151374,8.90753761636165e-17,1.0163445093948e-15
"Bex3",50.2038789656583,1.84253964240835,0.221714248181719,8.31042505170073,9.53598781831988e-17,1.08729990758816e-15
"Fcrl5",10.7773892437176,6.05707008531164,0.728868930627652,8.31023223900586,9.55149554170234e-17,1.08831754507901e-15
"Ak3",122.436824361813,-2.02572109829051,0.243906279159,-8.30532573935895,9.95459703456449e-17,1.13346661689018e-15
"5830415G21Rik",26.6345856960163,-4.59490321536849,0.553615155272357,-8.29981472076569,1.04273885164983e-16,1.18648323704933e-15
"Luzp1",57.7048556594818,-1.78800800139904,0.215437954026122,-8.29941042413647,1.04629322840004e-16,1.18970879952805e-15
"Pafah2",47.350689470741,-2.09663013756553,0.252978160716176,-8.28779105528322,1.15371020457902e-16,1.31094782215155e-15
"Lsg1",134.386472010343,1.25381189400761,0.15133393688485,8.28506757847475,1.18042038916955e-16,1.3403770806415e-15
"Sigirr",19.8315050227548,5.04430056539232,0.608943371245056,8.2836940240907,1.19412174292777e-16,1.35500444583561e-15
"Sdhd",463.647598234069,-1.43670264255827,0.173531117585971,-8.27922197784785,1.2398263551414e-16,1.4059018607375e-15
"Gns",1271.92068372704,-1.94251562416873,0.234753822858013,-8.27469218826577,1.28787885028918e-16,1.45939006386779e-15
"Stom",222.622622359466,-2.33937799028092,0.282775952001847,-8.27290288908884,1.30736181151327e-16,1.48045293354445e-15
"Etv6",241.570451239427,1.57780668537035,0.190723736175383,8.27273373000337,1.30921868314189e-16,1.48154089585112e-15
"Arhgap10",89.0532141049157,-2.37411694843515,0.287003500317114,-8.2720836011127,1.31637942878326e-16,1.48862524596947e-15
"Nkg7",17.5095256990831,4.69037384459207,0.567115842203529,8.27057453794205,1.33314996055942e-16,1.50655969227128e-15
"Zfp1",58.0525447925684,2.07806599194463,0.251272869228813,8.27015665607859,1.33783109537199e-16,1.51081704233505e-15
"Gpr137b-ps",171.750913835963,-1.96830360459822,0.238009643660069,-8.269848121824,1.3412977090774e-16,1.51369795386871e-15
"Gna15",147.309199325465,-2.1849097261466,0.264361563354134,-8.26485400685777,1.39865807217262e-16,1.57735429107981e-15
"Retreg2",152.501788179205,-1.3679203728072,0.165644665726416,-8.25816132869925,1.47933521441454e-16,1.66720171096903e-15
"Rmnd5b",152.463256745148,-1.33769275877113,0.162019808275352,-8.25635317687654,1.50190779336893e-16,1.69148784385345e-15
"Cpq",56.0550105416456,-3.29940457570283,0.400003069294639,-8.24844814696289,1.6046461733435e-16,1.80596427392023e-15
"Gbp11",22.3940086053704,9.55648927518191,1.15933817176255,8.24305582956272,1.6786719680148e-16,1.88799208484277e-15
"Ndufv3",473.783809482316,-1.59564788748705,0.193612062707356,-8.24146938560781,1.70108462209103e-16,1.91189884820061e-15
"Asb13",25.8029149949272,4.60392584267473,0.558698659908423,8.24044547275157,1.71570644021313e-16,1.92702272935079e-15
"Gpx4",251.200771169847,-2.15450337371292,0.26159868271717,-8.23591063737227,1.78196915583496e-16,2.00008798733329e-15
"Pdxk",146.839665676135,-2.41732726427357,0.293517185301847,-8.23572651048572,1.78471224928548e-16,2.00180784378812e-15
"Mctp1",30.1285059523129,-3.16403666461481,0.384512936207131,-8.22868716934504,1.89276373557854e-16,2.12156358239458e-15
"Ehd1",638.580449101785,1.94686074778656,0.236692551397379,8.22527255840009,1.94747487047161e-16,2.18062894868664e-15
"Tmem43",134.452571057717,-1.6617874349078,0.202035271025151,-8.22523426961882,1.94809711317376e-16,2.18062894868664e-15
"Atp2b4",12.2893496381769,5.00447679854346,0.608505203901328,8.22421364099781,1.96475609783188e-16,2.19778840091031e-15
"Rnf157",57.1188665734752,1.70810863045718,0.207718511550023,8.22318924640394,1.98161775316743e-16,2.21515120440278e-15
"Flrt2",34.1203759833302,-3.27820220729724,0.398668966584274,-8.22286779777295,1.98693818173155e-16,2.21959790260593e-15
"Hivep1",148.403642377654,1.61839901696937,0.196951295758303,8.21725498549378,2.0821405450678e-16,2.32437742279581e-15
"Fth1-ps",113.803090564766,-3.14780427814794,0.383569699425921,-8.20660308376594,2.27534199073974e-16,2.53834204675439e-15
"C1ra",28.811707765778,-3.57080518846437,0.435490303835752,-8.1995056078473,2.41377661472257e-16,2.69096215584682e-15
"Cipc",129.879966634445,-1.62808664180324,0.198586730177722,-8.19836572336032,2.4367704839758e-16,2.71476593069892e-15
"Ier3ip1",440.42707253599,-1.04804360306664,0.127837211882021,-8.19826705884254,2.43877087854364e-16,2.71516491144525e-15
"Tnfsf14",13.9482516232406,4.72772528497696,0.576832811038094,8.19600618152898,2.48505563987192e-16,2.76483343835817e-15
"Carns1",37.8017748891353,3.17995716940519,0.388038618793413,8.19495023277093,2.50696866789609e-16,2.78733779329697e-15
"Ubp1",141.000292690957,1.02511769103044,0.125105015238034,8.19405752103522,2.52564269965817e-16,2.80621308826939e-15
"Smim30",250.765063853785,-1.52239965690115,0.185882126170533,-8.19013472820116,2.60933917983929e-16,2.89726021895789e-15
"Ptpn7",159.646473453373,-2.1409792680835,0.261464330712875,-8.18841813813065,2.64681866807682e-16,2.93690288854456e-15
"Lgmn",1229.3609535409,-2.06463741067212,0.252291355422255,-8.18354401091779,2.75615551497981e-16,3.05617163844139e-15
"Coro1a",1631.34980421826,1.68171004397403,0.205614198717495,8.17895872203175,2.86307157533153e-16,3.17259801306677e-15
"Isg15",3586.27909403631,5.76425873330168,0.704931130436878,8.17705231676931,2.90871741105792e-16,3.22101975599602e-15
"Snhg17",38.1567540725716,2.25464341479417,0.276103054515,8.16594882934075,3.18918450918474e-16,3.52923611046528e-15
"Mef2c",88.4044944664251,2.64417706075684,0.324065223018751,8.1593977784029,3.36699089558209e-16,3.72350906198386e-15
"Cd5",17.5606791190972,4.5603909951403,0.559049245357869,8.15740479574571,3.42299682368679e-16,3.78291487205974e-15
"Suv39h2",11.6968372241769,4.1663917349696,0.510943349285021,8.15431249041555,3.51171794758403e-16,3.87837226635984e-15
"Cd36",449.330744936499,-5.00638751856255,0.614097287298415,-8.15243386041818,3.56672027392415e-16,3.93648773623418e-15
"Rps13",2939.30468191465,1.3017138127003,0.159675445747218,8.15224787135427,3.57221161240715e-16,3.93991825136274e-15
"Cyp4v3",49.7039842606844,-2.76233451692137,0.338928871141222,-8.15018947078836,3.63354522571122e-16,4.00489354777891e-15
"BC035044",20.3657875245769,4.89134342130793,0.600167470441381,8.14996423866607,3.64031907936868e-16,4.00968656490356e-15
"Dph2",40.2350663115216,1.59174371941311,0.195314235269037,8.14965543715004,3.64962651533312e-16,4.01726199587234e-15
"Ptk6",14.4179100114498,8.70434962828158,1.06834254278388,8.14752692109392,3.71442216254177e-16,4.08586437879595e-15
"Ciart",19.0107622750318,3.60522986263055,0.442566520743633,8.14618750775088,3.75577601152369e-16,4.12860670202933e-15
"Tmem237",46.0393890358746,-2.38683749398982,0.29311921236552,-8.14288996865013,3.8595297892389e-16,4.23833830816141e-15
"Zmiz2",314.642841224225,1.17716933183529,0.144564737619166,8.14285247718132,3.86072551387594e-16,4.23833830816141e-15
"Exosc8",147.759776524157,1.18681322160309,0.145794682539441,8.14030526306767,3.94282524923663e-16,4.32559587562237e-15
"Tm9sf4",183.776765096734,-1.16491169104259,0.143154591433577,-8.13743855070904,4.03728183982391e-16,4.42628518950986e-15
"Vat1",462.841952666786,-2.19337571421734,0.269662194613512,-8.13379019391632,4.16072398097845e-16,4.55859838154518e-15
"Btbd1",113.637892178106,-1.42881194768424,0.175665929270449,-8.13368849393947,4.16421776048115e-16,4.55940478371092e-15
"Cd4",20.3005382591953,5.66270149453368,0.696509289945449,8.13011624723223,4.28878945491895e-16,4.69269067228161e-15
"Dll1",12.0470750381006,6.26903872464449,0.771110441228851,8.1298843712375,4.29700119798745e-16,4.69856619089461e-15
"Slc11a1",925.617744639073,-2.1819319184519,0.268420209203013,-8.12879151286872,4.33591318321496e-16,4.73798100846615e-15
"Ndst1",196.326655918025,-1.2000670308385,0.147737427527753,-8.12297229564979,4.54903188204841e-16,4.96757887093173e-15
"Gm12250",83.0748954233817,4.19289057019085,0.516198408544541,8.12263366330983,4.56174667380525e-16,4.97817542957242e-15
"Sart1",205.368718274571,0.992854302279007,0.122282338814552,8.11935976939996,4.68649338648618e-16,5.11093635611978e-15
"Rasip1",14.2992275785259,5.13978467384779,0.633044975286175,8.1191461499624,4.69474886275976e-16,5.11656446592004e-15
"Mtmr14",259.161729413846,1.46232227302842,0.180232673745372,8.11352482677112,4.91721429969984e-16,5.35548774815135e-15
"Nfkbia",2385.4736934583,3.04222717096517,0.374988847358819,8.11284706836663,4.94472881999224e-16,5.38190925483422e-15
"Pitpna",1103.56772916172,-0.932159098160678,0.114965779693484,-8.1081440116003,5.13987980828046e-16,5.59063374146716e-15
"Gmppb",70.2748505548388,1.66759684083428,0.205823027177905,8.10209073153351,5.40226283889921e-16,5.87216380772654e-15
"Adgrl2",67.0726993144344,-3.27640960645091,0.40454285488422,-8.09904208390633,5.53936209875773e-16,6.01723216680431e-15
"Ndufb9",679.585766597952,-0.885931572785357,0.109398281860514,-8.09822199872339,5.57682324937324e-16,6.05394739211344e-15
"Coro1c",319.871591931336,-1.30083904871192,0.160641950519649,-8.09775431949086,5.59829830359245e-16,6.07327203761772e-15
"Lfng",159.779511894191,2.59692164021692,0.32072683367777,8.09698898728883,5.63361700385344e-16,6.10757966719402e-15
"N4bp2",39.2898802515028,1.84680526017803,0.228175690925583,8.09378620784083,5.78381682535387e-16,6.2663069183208e-15
"E130307A14Rik",20.2716997373106,2.59540483357036,0.320698452820016,8.09297584926912,5.82244126452742e-16,6.30402235929481e-15
"Agrn",97.2059275435738,2.10696695922294,0.260777852094881,8.0795471789389,6.50077081694754e-16,7.03385104166189e-15
"Klf2",217.978507213547,2.96571482916615,0.367068571674098,8.07945724048329,6.50556672233396e-16,7.03443653501291e-15
"Micall2",100.665616515468,-2.20520656388952,0.272967102695668,-8.0786532227223,6.54859558991392e-16,7.07633535215992e-15
"Lrrk1",141.852302483817,1.93417343154343,0.239434726945645,8.07808230751138,6.57931957310755e-16,7.1048916069358e-15
"Ankrd13b",64.1862188603548,-2.80706513209213,0.347575175740731,-8.07613813647618,6.68501495133872e-16,7.21431802809942e-15
"Tnfrsf25",15.4425773500145,7.09917160234417,0.879338688932579,8.07330746582046,6.84190277895578e-16,7.37881139233372e-15
"Tanc2",37.3124382001391,-3.37969248672211,0.419037236798012,-8.06537507870982,7.30113589153995e-16,7.86894913264863e-15
"Adamts6",19.3271337941853,3.8097774652282,0.472737361782141,8.05897264152333,7.69383138789067e-16,8.2813876520831e-15
"Mtmr6",196.271612723293,-1.0738003171049,0.133242701537098,-8.0589803772924,7.69334457791581e-16,8.2813876520831e-15
"Ninj1",1252.3112453152,-1.65396166505039,0.205305053209431,-8.0561176609871,7.87558280956437e-16,8.47150361682028e-15
"Flnb",249.194970559584,1.60743361399613,0.199558542413262,8.05494765875434,7.95128266263643e-16,8.54737036809936e-15
"Ifnar2",351.865960014503,-1.04848935794323,0.130238846458804,-8.05051170562141,8.24485888872664e-16,8.85719636174903e-15
"Sil1",69.5935297233871,-1.84284310214325,0.228931517560896,-8.04975707048745,8.29585344582879e-16,8.90619123505763e-15
"Syne2",21.8105967119735,2.76010470669861,0.343178959266659,8.04275621266726,8.78399723875743e-16,9.42412889995955e-15
"Slc2a1",477.291023097202,-2.09002080893,0.259922678956241,-8.04093285481207,8.91571045825793e-16,9.55923741935009e-15
"Stard9",29.5109827190906,-3.90732405756955,0.485940755744853,-8.04074161587944,8.92963714394277e-16,9.56796441353246e-15
"Cystm1",66.494315086086,2.02486281843255,0.251936948371863,8.03718085623477,9.19289362643403e-16,9.84365999519649e-15
"Smc3",63.3272761519379,1.31602856557639,0.163770022050322,8.03583310974952,9.29451832800684e-16,9.94603699138751e-15
"Slc35e4",25.1378388964783,-3.72178528163514,0.463245622704026,-8.03415099728431,9.42290921332223e-16,1.00769054349196e-14
"Sqor",119.656323111457,-1.50234309241607,0.187317279785131,-8.02031234993046,1.05476606113477e-15,1.12724287580744e-14
"Rilpl1",68.6048272495152,2.64725052981459,0.33038453128839,8.01263460940861,1.12276840672822e-15,1.19914276927892e-14
"Pcf11",94.6222289916667,1.76430254150246,0.220297139657921,8.0087401236443,1.15889504759813e-15,1.23692781290768e-14
"Irf2",360.211110020048,1.36153663657602,0.170043402946648,8.00699476123286,1.1754549587985e-15,1.25379334411713e-14
"Dscaml1",16.0363235672941,6.2652021251655,0.782511964186829,8.00652566593812,1.17994531359481e-15,1.25777149385319e-14
"Sh3bgrl3",2910.67107269453,-1.26458770950752,0.157960957052669,-8.00569794652403,1.18790980161545e-15,1.26544540915645e-14
"Mcrip1",85.3405175516315,1.6560540381918,0.206873417684847,8.00515627732631,1.19315049802017e-15,1.27020973494961e-14
"Ift22",51.8068302264978,-1.75375051197386,0.21910477319237,-8.00416388206248,1.20281116155925e-15,1.27967033037703e-14
"Nudt17",24.6897465685885,7.01671513396718,0.876781203419709,8.00281199756552,1.21609542035767e-15,1.29297142024266e-14
"5830468F06Rik",16.4278052531827,8.66619638362571,1.08294268849377,8.00245153848283,1.21966179989503e-15,1.29592985460569e-14
"Naaa",272.877920387201,-2.13359246858799,0.266766354847685,-7.99798186621472,1.26474992598723e-15,1.34297434337488e-14
"Mreg",205.557278494563,3.72629100613488,0.465917546076311,7.99774775068156,1.26715630680879e-15,1.3446659319942e-14
"Chek2",32.1129798150137,-2.67024834718222,0.333881746514952,-7.99758709499455,1.26881023174556e-15,1.345557380465e-14
"Sesn3",30.0789026879442,3.1886005169029,0.398931388421252,7.99285443424647,1.31849775189704e-15,1.39735405975089e-14
"Morc3",253.397503344779,1.84065767600108,0.230613103412286,7.98158321780349,1.44468127609351e-15,1.53010349376387e-14
"2410002F23Rik",54.455563309252,2.63628621378415,0.330465563672528,7.97749146533329,1.49337226717949e-15,1.58066092786674e-14
"Rasa2",68.2670742322089,2.11240055107526,0.264842614729169,7.97605986950185,1.51078680134384e-15,1.59807026145986e-14
"Whrn",15.8111685797592,3.17196082310906,0.397770681473279,7.97434544788625,1.53190509703163e-15,1.6193725683647e-14
"Slc8b1",75.4598343256023,-2.20943426144973,0.277307565113827,-7.96745036704217,1.61981482126242e-15,1.71120756804674e-14
"Med12",101.329732170012,1.14493022715379,0.143755196821497,7.96444408597951,1.65968205357432e-15,1.75220455885978e-14
"Washc1",146.048198972424,1.28048013309604,0.160783353882811,7.96400934657288,1.66552668448724e-15,1.75725288287349e-14
"Xrcc5",17.2855047397734,4.02059882168668,0.505202696136068,7.9583874995865,1.74295768920397e-15,1.8377754767608e-14
"Myd88",331.676915315493,0.993734944407799,0.124868622147779,7.95824385113931,1.74498195000673e-15,1.83873719435699e-14
"Zfp366",12.632773065558,5.47200340767208,0.687697868275125,7.95698759601638,1.76278376306298e-15,1.85631235380384e-14
"Rnf5",180.014487394241,-1.01576931852764,0.127676241334547,-7.95582097272155,1.77947556188974e-15,1.87269697420262e-14
"Ramp3",167.853787970375,5.41262370773202,0.680511578130978,7.95375697001036,1.80938904948045e-15,1.90296623123793e-14
"Fcho1",119.178220796959,1.38946840778453,0.174702002914917,7.95336278119963,1.81515807297902e-15,1.90781998859263e-14
"Asns",107.819357096517,2.48913952134306,0.312998013457826,7.95257290563748,1.82677261620344e-15,1.91880760252169e-14
"Pygl",187.933466130428,-1.6211049558908,0.203881197523366,-7.95122343591793,1.84678515906539e-15,1.93859676411607e-14
"Mrgbp",74.016586783808,1.33020570785578,0.167423603758324,7.94515037303779,1.93955356444516e-15,2.03468522087384e-14
"Tmem123",498.478877102501,2.23984181875117,0.281979186902794,7.9432877417414,1.96891482004337e-15,2.0641768370182e-14
"Septin6",19.9130684273243,2.96365627484207,0.373281413166919,7.93946917875822,2.03048335817145e-15,2.12737524465454e-14
"Il12rb2",11.8908123763181,4.34664468310205,0.548195247735651,7.92900832514711,2.20902739492838e-15,2.31297339584237e-14
"Akip1",64.7380634512098,-1.70588442487272,0.215193872485731,-7.92719795023828,2.24145849249825e-15,2.34544514281478e-14
"Rnf167",62.1905130314931,2.28263039859201,0.288033492951589,7.92487837161235,2.28369749313808e-15,2.38813223618292e-14
"Snx27",164.76005935351,-1.08044845720291,0.136387663456853,-7.92189285906137,2.33921839848574e-15,2.44464587750725e-14
"Acss1",118.077987669624,-1.57388813611877,0.19872425623329,-7.91995987782749,2.3758723367671e-15,2.48138328135e-14
"Gabpb1",61.1921009154658,1.92444661307579,0.243017289042052,7.91896996572446,2.39486183523184e-15,2.4980599824535e-14
"Pde4b",269.15643812163,2.55701833693062,0.322896582687756,7.91900092483568,2.39426568831327e-15,2.4980599824535e-14
"Cltb",109.676090922053,-1.61995316461341,0.204621326812094,-7.91683442704404,2.43633838052164e-15,2.53972146564718e-14
"Saa3",8709.78460537256,-5.73107970240623,0.723951413671551,-7.91638719695402,2.44511367307209e-15,2.5472630344613e-14
"Adam23",19.5045551960446,5.33713241184529,0.674382410530727,7.91410382077591,2.49040419719941e-15,2.59234388106468e-14
"Gbp6",32.6192170552424,2.90978135057016,0.367672949259726,7.91404795057327,2.49152266800446e-15,2.59234388106468e-14
"Cracr2b",33.9538082507923,-5.47702972370376,0.692120327657332,-7.91340682369819,2.50439290724162e-15,2.60409609656766e-14
"Ppp6r1",472.147570469264,1.08315951413735,0.136886496608702,7.91282954105855,2.51603751156725e-15,2.61455991066884e-14
"Atad3a",112.412279687697,1.62604566168345,0.205504030564278,7.9124757661376,2.52319998211997e-15,2.61871094189513e-14
"Gm4610",14.4129565865908,6.41447736490165,0.810672582013039,7.91253769675225,2.52194469663412e-15,2.61871094189513e-14
"Lilra6",41.3988567488565,3.26031790664767,0.41205701141081,7.91229809555946,2.52680464237519e-15,2.61916370861373e-14
"Rragc",841.320972586455,-1.20578375859717,0.152393157188355,-7.91232218587635,2.52631559022354e-15,2.61916370861373e-14
