"","baseMean","lgFC_cDC_Treatment_6H_vs_MoDC_Naive","lfcSE","stat","pvalue","padj"
"Snapc3",28.9792883132272,1.01925212543203,0.381077353596727,2.67465939870741,0.00748052058178049,0.0189135642356554
"Ttll3",20.0401899405698,1.51783491121256,0.567869938440605,2.67285659702396,0.00752083929822685,0.0190122843031903
"Arvcf",6.31574153523519,-2.16707571711713,0.810867670472071,-2.67253930083992,0.00752795559292348,0.0190270511810979
"H2-T-ps",19.7467037818884,1.68448965656724,0.630342942966209,2.67233840778882,0.00753246432791753,0.0190352235174685
"Gm17084",32.8565946807347,-0.970607920284014,0.363221425035739,-2.67222100179941,0.00753510044534629,0.0190386616127973
"Dtnb",33.8459188569452,-1.0686388352013,0.40007660079699,-2.67108556979457,0.00756063702232701,0.0190999505007161
"Cactin",84.224746075884,0.763853562684086,0.285990539846099,2.67090499949803,0.00756470530477266,0.0191069938523831
"Adrb1",3.36596948718275,-2.40775942837208,0.901866791308032,-2.66975062345955,0.00759076002441114,0.01916780281466
"Atp6v0c",10.0429726192321,-2.03832818774309,0.763497556227103,-2.66972457360005,0.00759134890703219,0.01916780281466
"Spry1",6.05934775190577,2.66920050855654,0.999974676545152,2.66926810364684,0.00760167450681545,0.0191906278779128
"Evi5",49.2768122491851,-1.07070024291564,0.401337665361669,-2.66782895134144,0.0076343113920027,0.0192697611239033
"Mark3",143.987660505496,0.475701110818708,0.17832422520076,2.66761910942361,0.00763908063400276,0.0192785387998801
"Sla",86.1460329474694,0.908821988660311,0.340701257141784,2.66750406583355,0.00764169645325847,0.019281879892626
"Cryzl1",64.8727201217781,-0.608130438851218,0.228022965298268,-2.66697013634458,0.0076538472607816,0.0193060115543629
"Fam241a",234.987486177567,0.734693162628397,0.275473885295299,2.66701564774762,0.00765281086819609,0.0193060115543629
"Zmym5",32.6566069620556,1.02877504818901,0.385795199619691,2.66663517120782,0.00766147900894287,0.0193219963177547
"Clk1",171.816563882645,0.788426638594268,0.295727351291249,2.66605924393439,0.0076746167148255,0.0193518591770182
"Eif1",1577.38186997504,0.602511196775681,0.22600578803225,2.66591047079603,0.00767801371794504,0.0193571545169476
"Tmem69",3.76941525847253,-2.26621075372177,0.850152552884625,-2.66565188333831,0.00768392136715118,0.0193687766263691
"Phf6",13.0738722310479,1.8490961327977,0.693836947865234,2.66502978615785,0.0076981503962743,0.0193987462268268
"Slc52a2",35.3963637649668,-0.884744392492144,0.33198434270169,-2.6650184321709,0.00769841031165798,0.0193987462268268
"Hal",5.65116261198801,-3.12761377587544,1.17366139039454,-2.66483485055605,0.0077026139523876,0.0194060623294033
"Meis3",17.6147822962827,-1.44409258996202,0.541950021262822,-2.66462318166733,0.00770746328699959,0.0194150024571256
"Aff4",144.095959318152,-0.45551237940665,0.170974033442885,-2.66421964923005,0.00771671579660543,0.0194350292379912
"Selenoh",76.6317310448684,0.756303762773688,0.283884543432895,2.66412448394698,0.00771889927118337,0.0194372484599986
"Gga1",141.460906834914,-0.532464047523366,0.199878369250048,-2.66394032291334,0.00772312623892652,0.0194431848843908
"Rragd",15.5677332227308,1.27935563232835,0.480255137768656,2.66390826816022,0.00772386218958477,0.0194431848843908
"Kcng2",1.58145794779711,-4.45795309897202,1.67352637457991,-2.66380809211391,0.00772616255399416,0.0194456958041084
"Cwc22",36.60025138939,0.882642906547682,0.331458917382283,2.66290288256056,0.0077469769340567,0.019493760498269
"Ncbp3",11.6160983740307,1.59854044352537,0.600308703800981,2.66286401213887,0.00774787184427013,0.019493760498269
"Cct3",639.718151836982,0.518706366667254,0.194796849257553,2.66280675813929,0.0077491901666522,0.0194937912080371
"Acvr2b",7.99249105160865,-2.24872089073644,0.844641288819423,-2.66233834469486,0.0077599833389703,0.0195176527357822
"Map3k7",33.728229172499,-0.851315521209057,0.319799106362324,-2.66203220794663,0.00776704461192299,0.0195279474513539
"Pcmtd1",36.9237881560836,-1.23851370470904,0.465255437712919,-2.66200801606375,0.00776760286117282,0.0195279474513539
"Snap29",47.8011749217539,-1.41087237401179,0.53000649262863,-2.66199073715946,0.00776800160929232,0.0195279474513539
"Ormdl2",68.6203611767282,-0.688849444342678,0.258784800520714,-2.6618620682382,0.00777097150004415,0.0195321235497068
"Ifi209",15.3664947918512,2.90493302754028,1.09147434653059,2.66147622871214,0.00777988341289734,0.0195501206923879
"Tvp23b",61.7075015707227,-0.856661511964063,0.321879111309458,-2.66143866397238,0.00778075155194533,0.0195501206923879
"Nvl",23.0183238878424,1.13030594951094,0.424962462540395,2.65977833137084,0.00781920943824724,0.019643444010409
"Pgls",237.774030230509,-0.621958416760872,0.233875908500446,-2.65935222122156,0.00782910674666408,0.0196649980131204
"Gm47644",5.78664069534384,2.6170007513916,0.984320684740701,2.6586871453189,0.00784457696989981,0.0197005403459119
"Ptpn3",17.6082097250055,-1.25840412181977,0.473611741218119,-2.65703742602155,0.00788306909970838,0.0197938772397624
"Gm12350",6.03127533818847,-2.04763890693046,0.77078332502414,-2.65656876641218,0.007894034929793,0.019818077599186
"Ctr9",67.7002374808113,0.662616259053001,0.24950028648055,2.65577353998211,0.00791267312724132,0.0198615281574297
"Dst",80.6137142996945,0.716797973811052,0.26997605714904,2.65504275223689,0.00792983577921716,0.0199012609727285
"Pcsk4",6.3226194482176,1.85621594181548,0.699148139048592,2.65496800769782,0.00793159304315503,0.0199023245072443
"Ndfip2",155.074423366958,-0.582793849099117,0.219554616484269,-2.65443677947384,0.00794409241072275,0.0199202922093476
"Rab11a",436.641450204618,-0.495107010521299,0.18651994463549,-2.65444540790997,0.00794388924978895,0.0199202922093476
"Sla2",4.05285788954602,3.15128896611002,1.18716041255482,2.65447612031495,0.00794316614829138,0.0199202922093476
"Sox18",2.82391976263997,3.9291289984622,1.48019935165641,2.65445934296981,0.00794356115151659,0.0199202922093476
"Gm45342",2.21162993094597,3.78072353711117,1.42479798615415,2.65351549753112,0.00796581125547288,0.0199713981165686
"S100pbp",49.9994824112184,0.754441136335367,0.284329064063931,2.653408433004,0.00796833870362868,0.0199743794342724
"Sema4f",3.14696163019182,3.56772908982507,1.34470361288898,2.65317134246417,0.00797393820268818,0.0199850592233621
"E030022I16Rik",5.91624933104821,2.29732926388604,0.866122850700121,2.65242888122513,0.0079914961245346,0.0200223400467817
"Rnf38",85.8467008242822,0.698615882894776,0.263382565756379,2.65247580411597,0.007990385455501,0.0200223400467817
"Sri",773.954700150118,0.353486811858543,0.133321452956553,2.65138733504306,0.00801618523352032,0.0200808265542616
"Sgcb",26.3604545359384,1.22180129673295,0.460885931505903,2.65098414425632,0.00802576090481069,0.0201014400913408
"Spta1",4.60314680940865,3.88614393421762,1.46632581362302,2.65025951129897,0.00804299648741911,0.0201412286199212
"Rgs1",566.249386207133,0.952620946031666,0.359705654780217,2.64833464075989,0.00808894107580371,0.0202528846764587
"Tmem191",15.7000556966397,1.43735197277873,0.542814205625928,2.64796307443962,0.00809783697018123,0.0202717572593014
"Pstk",32.5535527952229,-0.772788961065545,0.291868977376026,-2.64772559253507,0.00810352725488935,0.0202826000803662
"Cxcl12",2.55074662342225,3.90171324607635,1.47390741161353,2.64719019344983,0.00811636904228804,0.0203079309230761
"Reep2",2.11286508029329,3.63065734009538,1.3714997246437,2.64721696611246,0.00811572645552585,0.0203079309230761
"Il4",4.62002649182389,2.96125328893672,1.11867947817857,2.64709717725243,0.0081186019339339,0.0203101129507146
"Armc7",37.6763887625855,0.899736469471706,0.33991971914815,2.64690872223146,0.0081231275590334,0.0203180289623887
"5930430L01Rik",2.84097634290565,-3.29766849591872,1.24589305326378,-2.64683111225322,0.00812499196870678,0.0203187573329855
"Sertad1",165.647852745658,0.690280898444181,0.260799932926202,2.64678326677142,0.00812614154241811,0.0203187573329855
"Dpy19l3",7.42960884211749,2.02024480786692,0.763365773134226,2.64649644897256,0.00813303590848682,0.0203325897712171
"Eftud2",174.270901643542,0.490426002007347,0.185353270932251,2.64589882628294,0.0081474180515064,0.0203617237807658
"Rasl11a",2.06460841760479,3.74197089450552,1.41423640490184,2.64593025715897,0.00814666108215298,0.0203617237807658
"Nudt21",43.4092284063217,0.763978035240907,0.28876987155681,2.64562930724789,0.00815391163111262,0.0203711300794034
"Traf7",150.010556735678,0.610616278027221,0.230801703201901,2.64563159437808,0.00815385650731483,0.0203711300794034
"Iqgap3",7.79591456052228,-2.10422387153861,0.795607468305177,-2.64480155775948,0.0081738837457948,0.0204176091892866
"Dapl1",5.17158845497767,3.60146207156229,1.36177732676279,2.64467765822161,0.00817687698429868,0.0204216681711275
"Fam83d",4.78328876657063,3.2578768937842,1.23190406494744,2.64458652786669,0.00817907919153971,0.0204237505326636
"Tsbp1",2.91236393145709,3.71718732276712,1.40578460176522,2.6442083076593,0.00818822473234461,0.0204431673018139
"Mob2",81.3342777491707,-0.640952010055935,0.242441033247611,-2.64374393010161,0.00819946611406588,0.0204678092912583
"Pls3",6.38496864298645,-2.93482055708886,1.11056419451581,-2.64263927432705,0.00822626250141192,0.0205312655240089
"Gm14207",1.78504336365572,4.3795951796288,1.6576218879951,2.64209540869778,0.00823948418725759,0.020560826198766
"Ikzf2",5.63168929254693,2.19189797021588,0.829781762659756,2.64153548420977,0.0082531161362823,0.0205914005907745
"Ablim2",6.16399036696817,-3.00066147515065,1.13600787032156,-2.64140905494015,0.00825619698092571,0.0205922025301331
"B630019A10Rik",4.46873124970864,3.40828859417767,1.29032957217555,2.64140934818005,0.00825618983402764,0.0205922025301331
"Sh2d5",2.2549088327697,3.69751381624004,1.40007232281037,2.64094486834652,0.00826751716623236,0.0206169914295769
"Pdcl3",304.595975299426,0.305922438668074,0.115848309851933,2.64071559662008,0.00827311357097047,0.0206275008430896
"Dnajc12",47.3549323884381,-0.756638569320189,0.286537485138545,-2.64062682393664,0.00827528137657263,0.0206294595866622
"Wsb1",127.875774431577,0.644553889673794,0.244283604239962,2.63854748532628,0.00832620386772145,0.020752937996951
"Itgb7",139.212729931598,0.91033646122213,0.345050200596252,2.63827251701073,0.00833295871845424,0.0207663063738403
"Fiz1",40.0537470235087,0.711600175438791,0.26986658937616,2.63685911280744,0.00836775772473867,0.0208495465845951
"Cd1d2",2.92874115451016,3.2276769975678,1.22420793081444,2.63654312010584,0.00837555544487299,0.0208654924077331
"Ambra1",59.9480226476084,0.727909214574497,0.276101462724516,2.6363830433625,0.00837950812241941,0.020871855595312
"Limk2",32.7108909243782,0.99645966714977,0.377994244652254,2.63617682345002,0.00838460264444551,0.0208810603150925
"Zbtb39",20.0511484177981,1.04918560809864,0.398012724058651,2.63606046912217,0.00838747832102323,0.0208847370606059
"Hipk3",91.7693585645904,-0.693812372318555,0.263217678901499,-2.63588819419,0.00839173768547597,0.0208918573737663
"Gm45193",3.85273682907605,2.71297951331551,1.02956566681892,2.63507185675478,0.0084119473134487,0.0209386780609109
"Ttc21b",8.4101103583103,1.75494220072913,0.66603909103426,2.63489369370792,0.00841636378315041,0.0209461779995864
"Gpd1",3.0695510544663,-2.99532895510836,1.13692305755998,-2.63459249523606,0.00842383488510266,0.0209612763688158
"Tarbp1",6.55564048488332,1.56328697481889,0.593545511734224,2.63381146670838,0.00844323561009898,0.0210060495883859
"Gm20659",2.43614889191635,-3.83830001221007,1.4574873706254,-2.63350481765277,0.00845086368127081,0.0210215234071611
"Cox7a1",11.0140123769714,-1.55893304255962,0.592444866431899,-2.63135547438965,0.00850450304343777,0.021151426082871
"Hbegf",38.9398915355213,2.03220314078777,0.772396593341912,2.63103586720273,0.00851250515973965,0.0211678006513019
"Aurka",15.2693282757726,1.20278235482197,0.457210724961543,2.63069584582283,0.0085210257838972,0.0211854589079903
"Chdh",3.91820332246144,2.76832811736546,1.05245650869931,2.63034918258687,0.00852972069683874,0.0212035445370284
"Dpys",16.0024161129717,-1.92876172136402,0.733364463262934,-2.63001797603125,0.00853803533886224,0.0212206790062479
"Dennd10",29.3544570090621,-0.883784770555625,0.336191775057885,-2.62881139909939,0.00856838668450523,0.021292518487085
"Mfsd4b3-ps",3.78048793670469,-3.39450569152665,1.29129756427412,-2.6287555908423,0.00856979286780032,0.021292518487085
"Eef1d",287.44406254737,0.472716834322419,0.179855704504404,2.62831159915111,0.00858098734013136,0.0213167836304029
"Atp5f1d",895.575005283654,-0.232669448974681,0.0885403607186258,-2.62783488892806,0.00859302130458188,0.0213431258064378
"Dmap1",47.898293447899,0.648309905801718,0.246739727885283,2.62750515029804,0.00860135397612747,0.0213602675696676
"Tars",18.3635606117326,1.16769028622051,0.44441995769019,2.6274479037562,0.00860280136250877,0.0213603078248949
"Ctdnep1",290.688245741234,-0.393055132314141,0.149641725246264,-2.62664127713908,0.0086232187741428,0.0214074418170461
"Siah1a",38.0406551394916,0.789659455360965,0.300642280160504,2.6265748614579,0.00862490182286514,0.0214080591562053
"Ankrd63",1.610966832803,-4.13810997326016,1.57646315322283,-2.62493288523772,0.00866660483732997,0.0215079942130279
"Cgref1",8.49230261053465,-2.35394079080573,0.896784100557125,-2.62486900620043,0.00866823087700864,0.0215084531736249
"Gsg1",1.37326631604332,-4.25039470024329,1.61932985624785,-2.62478622489669,0.00867033847915772,0.0215101066824184
"mt-Cytb",571.567630516336,-1.58830341281378,0.605164659538053,-2.62458057948426,0.00867557616916936,0.0215195237368876
"Gm12168",3.09164000282831,-3.67286932611264,1.3995186648083,-2.62438038053301,0.0086806778567878,0.0215286003676567
"Ddx10",26.4619232099196,1.00337188083886,0.38235160222871,2.62421257028937,0.00868495624562024,0.0215356324914242
"Slc33a1",60.2891536105414,0.799189875522179,0.30455467380544,2.62412612335323,0.00868716098000109,0.021537521200418
"Chmp5",250.688769443018,-0.558883051572675,0.212995836867184,-2.62391537690557,0.00869253793350593,0.0215472726553025
"5730455P16Rik",16.1481656458541,-1.04595138467436,0.398751852584645,-2.62306338615024,0.00871430582972781,0.0215976443886894
"Nefh",1.7605926849728,3.73071220556186,1.42232822554106,2.62296152081401,0.00871691169086704,0.021600515853593
"Itgb8",2.74214017999499,4.31868421409429,1.64655766689728,2.62285633896582,0.00871960312385885,0.0216035983770905
"Rpp14",56.3558344989663,0.649274617756831,0.247607908447403,2.62218853116621,0.00873670857516217,0.0216423859724972
"Xab2",90.9059735413014,0.751699319008337,0.28667745553447,2.62210824219469,0.00873876714160391,0.0216438930614733
"Kalrn",5.61030094769536,2.6810247082634,1.02310295336001,2.62048379340373,0.00878051034804563,0.0217402478219696
"Ovgp1",4.62495033514815,3.23490681117545,1.2344706510019,2.62048093938077,0.00878058384394189,0.0217402478219696
"Pdhx",58.178327576442,-0.618461562769822,0.236050873360189,-2.62003505416442,0.00879207289233039,0.0217629162877448
"Slc16a7",5.46534445765644,-2.13193831783689,0.81371304777141,-2.62001245239439,0.00879265562580241,0.0217629162877448
"Cpt2",37.6786367588789,-0.686294592427496,0.261981500479319,-2.61962997834526,0.00880252205385402,0.0217837243664021
"Arl6ip6",56.1484758282344,0.713216929460282,0.272313593445382,2.61910145739137,0.00881617223491345,0.0218078427774047
"Ccnb2",19.6009521067545,1.55286591929201,0.592918002179619,2.61902305813542,0.00881819867282977,0.0218078427774047
"Haao",25.4568963971996,2.33093500249401,0.890009236253624,2.61900091318802,0.00881877114344003,0.0218078427774047
"Rabl6",194.923388312107,-0.415450803205451,0.158619450808805,-2.61916682403737,0.00881448297763315,0.0218078427774047
"Zbtb10",5.26646605403071,1.98042123907887,0.756183285953675,2.61896986599118,0.00881957380264085,0.0218078427774047
"Bicra",23.1735266145791,1.2476032352682,0.476435823237246,2.61861760686064,0.00882868528514503,0.0218267563161818
"1700123M08Rik",0.990846496937547,-4.134869651758,1.57926041805605,-2.61823167634867,0.00883867735950017,0.0218414823770675
"Lzts2",25.3060821122564,-1.36528167529792,0.521454548051798,-2.61821798352078,0.00883903206415329,0.0218414823770675
"Ssr1",19.8794977745984,-1.05198184584798,0.401780457632157,-2.61830018325854,0.00883690291924658,0.0218414823770675
"Stimate",39.0512160601871,0.761341815772261,0.290800234150089,2.61809216900188,0.00884229181054936,0.0218423047455229
"Xrra1",2.31305605479646,-4.41180712216089,1.68509802891842,-2.61813084250808,0.00884128969883203,0.0218423047455229
"Zfp74",13.6007827218551,-1.26629556176319,0.483900495409768,-2.61685113732087,0.00887450346764959,0.021918246608418
"Csad",34.0643192890726,-0.89790843541398,0.343170617260765,-2.61650732973938,0.00888344570405682,0.021936702040544
"Ube2j1",143.725511319289,0.505233365172205,0.193146042299899,2.61581008420419,0.00890160537401205,0.0219779090499801
"Swt1",59.0547388338492,0.632252161140592,0.241778045048608,2.61501064339189,0.00892246750531242,0.022025773654778
"Sirt7",296.426258848754,0.391448343291248,0.149697741267292,2.6149248477457,0.0089247090130923,0.0220276636382343
"Ccdc92",5.33679563711556,2.772913013353,1.06107128268224,2.61331454220819,0.00896687346957271,0.0221280731702005
"Wdr59",17.8069611332857,1.05580519542886,0.40407787035377,2.61287556901966,0.00897839841837518,0.0221528511149363
"Rspry1",77.9737719654015,0.618104674356,0.236570316017042,2.61277359206585,0.0089810776481352,0.022155798991474
"Zfp41",8.18253930926988,-1.53160527008825,0.586433591054912,-2.61172840957679,0.00900857880431314,0.0222162985218727
"Zkscan3",41.201701836609,0.937078615429927,0.358794046612553,2.61174516209808,0.00900813741460434,0.0222162985218727
"Kcnb1",4.7896170605298,2.76594969146266,1.05907829843526,2.61165741527252,0.00901044955234229,0.0222172409662496
"Bmpr1a",5.30508284350027,-1.82335420951996,0.698252658829456,-2.6113100844852,0.00901960695505751,0.0222361469779044
"Sac3d1",68.0274798241698,0.700045305756235,0.268095058795526,2.61118317100411,0.00902295511116562,0.022240727503575
"Ctif",13.4832901487929,-1.64817875023867,0.63124838414981,-2.61098292149849,0.00902824023175866,0.0222500801616575
"Dnaja1",254.627994278978,0.480417641851297,0.184078348905706,2.60985414475545,0.00905808341044626,0.0223199430247499
"Ggnbp2",181.269266198947,0.520713785648872,0.199537323965136,2.60960593888616,0.00906465740559036,0.0223324548990485
"Zc3h15",167.618927196492,0.535711006699728,0.205302726738364,2.60937112336765,0.00907088066407609,0.022344098681521
"Clcn2",7.56103761284442,1.78671040836839,0.684751224212467,2.60928399277167,0.00907319083518049,0.0223461011906054
"Unc45a",100.644157050729,0.479478745386915,0.183763518982981,2.60921617109063,0.00907498941538178,0.0223468432642424
"Mon2",155.796086498045,0.516933324158199,0.198127984896683,2.60908788038077,0.00907839245951433,0.0223515353774747
"Btbd19",21.1476427756772,1.21188831963476,0.464516361327858,2.60892493898488,0.00908271629145597,0.0223584926026687
"Celsr3",5.37523333915817,-1.78842029839772,0.685715598548394,-2.60810794181095,0.00910442395668726,0.022408233435613
"Casp8ap2",14.5332756213507,1.50536171163797,0.577222070648087,2.60794205243711,0.00910883730036068,0.0224153992923138
"Reep6",1.93087358334739,3.7199244262829,1.42698152361623,2.60684834717126,0.00913798221986012,0.0224834132264115
"Sntb2",21.2284286854339,-1.28470047713044,0.493073313633178,-2.60549585955932,0.00917413823844448,0.0225686522513242
"1700010I14Rik",4.177820548255,-2.47128122120194,0.94864254747929,-2.60507103309732,0.00918552143787081,0.022591375283993
"Kpna6",143.256943872957,-0.542160887456308,0.208120131640984,-2.60503817281626,0.00918640245216438,0.022591375283993
"Racgap1",29.1773341548778,1.42520628871561,0.547193465965895,2.6045747571197,0.0091988350865799,0.0226160079613415
"Ugp2",105.369196935143,-0.774979816245166,0.297554684813425,-2.60449542823061,0.00920096484698595,0.0226160079613415
"Zfta",4.74462124002648,2.34809667111783,0.90155330492001,2.60450120730927,0.00920080967990905,0.0226160079613415
"Fbxo25",39.9571452694055,-0.801836279240105,0.307892603772801,-2.60427262433297,0.00920694886698593,0.0226269902584826
"Noc3l",32.9285722660432,0.86116709460928,0.33069973691934,2.60407553580645,0.0092122451239512,0.0226362789718426
"Rbbp4",370.582616712175,0.569953866555753,0.218900380935331,2.60371345230382,0.00922198229147105,0.0226564750123795
"Gstp1",11.7819415912343,-1.76435957383824,0.677681377742267,-2.60352376763886,0.00922708696632662,0.0226652852160014
"Ethe1",68.4887239994865,-0.711657278308741,0.273388844306269,-2.60309552906078,0.00923862072872194,0.022689882240608
"Wdr37",99.9665450800372,0.735768452570224,0.282672431678181,2.60290134486085,0.00924385493606399,0.0226990021258235
"Gm9320",4.9432374012255,2.69973544176238,1.03733040839516,2.60258006505285,0.00925252079896649,0.022716544320542
"Soat2",5.02749351635676,2.50579167256393,0.963131223067685,2.60171367363908,0.00927592607453095,0.0227702626089432
"Gnl3",145.603464850344,0.781462993297139,0.300399815404728,2.60140969875189,0.00928415036605534,0.0227867035378023
"C230096K16Rik",8.37519320057878,2.56256141947476,0.985127355221386,2.60124886989751,0.00928850435495836,0.0227936414826954
"BC065397",2.75380012667306,3.08240710773767,1.18538748766219,2.60033713854764,0.00931322137546765,0.0228489561208865
"Iglc4",2.5440534101324,4.24672751309705,1.63316546342768,2.60030450569535,0.00931410713832319,0.0228489561208865
"Arf1",1071.58878558668,-0.358286332814961,0.137800406722778,-2.60003828243953,0.0093213361207961,0.0228629320629222
"Nadsyn1",23.565986791665,-1.16617852338323,0.448546982294706,-2.59990272906802,0.00932501883775883,0.0228682067291407
"Klhl25",48.3640669731622,0.842284673782167,0.324090709648711,2.59891644131095,0.00935185343347036,0.0229302468366264
"Rer1",512.219297200211,-0.464497752741119,0.178740483232398,-2.59872718446878,0.00935701054320775,0.0229391232518685
"Ppp1r3e",9.60768162001509,-1.53910261094443,0.592437289721292,-2.59791650128656,0.00937912978573499,0.0229895733375094
"Spns2",10.8283117881271,2.57713285710972,0.992119198783969,2.59760405833138,0.00938766714161683,0.0230067211968196
"Babam2",162.383412847805,-0.478009910250774,0.184101393388997,-2.59644917103241,0.00941928409225771,0.0230804162004509
"Fbxo3",22.6836209266114,-1.02779270372747,0.395963401561679,-2.59567601367665,0.00944050359907487,0.0231286139553829
"Psmd11",170.513613352836,0.572314486040979,0.220507442199781,2.59544294891624,0.00944690848103887,0.0231405069882661
"Bmp6",2.88190043740483,3.99787779019,1.54044711996202,2.59527103422322,0.00945163537387315,0.023144488589837
"Gm37881",1.69257603830673,3.8662436502433,1.4897022089767,2.59531309475543,0.0094504787005947,0.023144488589837
"Fbxw8",9.90089594020919,-1.42358331251999,0.548663869602587,-2.59463651862321,0.00946910001038757,0.0231834510588967
"Slc49a4",51.2153736717633,-0.755502380293992,0.291243840067576,-2.59405445319872,0.00948514629497246,0.023218928727647
"Ppcdc",73.3874230777307,0.769385918686057,0.296684650262986,2.59327847936879,0.0095065759286876,0.0232675706355629
"Akr1c13",4.23387774349827,-4.50012436422517,1.73541549316581,-2.59311063082413,0.00951121698366707,0.0232751128842812
"Tpm1",354.799035802919,-0.69013232356056,0.266170012855943,-2.59282522533473,0.00951911315710881,0.0232906170278441
"Dmrta2",3.51248461144348,-2.93368882829779,1.13152286426346,-2.59269071881054,0.00952283650936139,0.0232936000514941
"Gm12940",4.45746599164343,2.37164768813603,0.91475163792867,2.59266842473909,0.0095234537697968,0.0232936000514941
"Cd300e",3.39241557535358,3.51482204740238,1.35591335191185,2.59221729946566,0.00953595183399665,0.0233203475540554
"Fbxo8",75.1265793128638,-0.810554256595161,0.312728590342928,-2.59187769083195,0.0095453700665464,0.023338470768063
"Poc5",18.2151583300622,1.2120362077777,0.467635910571176,2.59183732553239,0.00954649005286595,0.023338470768063
"Cherp",234.380991077345,0.380828927721475,0.146954495532777,2.59147517972007,0.00955654348960264,0.0233592223357876
"Naa50",135.721817092413,-0.708070780097297,0.273342210533675,-2.59041872352921,0.00958592545986556,0.0234272044356465
"Rps23",2046.33840782556,0.733993971721591,0.283365072439683,2.59027679523851,0.00958987887513259,0.0234330291767115
"Pigz",8.55494270029196,-1.98674712584273,0.767022898562115,-2.59020575470061,0.0095918582565643,0.0234340292157836
"Bola3",216.358899433012,-0.623877759551695,0.240885440597397,-2.58993552289617,0.00959939097381483,0.0234485941545313
"Fra10ac1",30.9184994917907,-0.791536335259021,0.305668647613801,-2.58952411847974,0.00961086900788308,0.0234727900413443
"Crip2",7.2391816883342,1.96620112151757,0.759405644022541,2.5891315622869,0.00962183258979531,0.0234957217609121
"Fbxo6",195.529452011537,-0.508043263564373,0.196251404669561,-2.58873695411145,0.00963286471731417,0.0235181723542383
"Tjp1",12.8933851099086,1.58134374895457,0.610866401122162,2.58869000824017,0.00963417794129398,0.0235181723542383
"Csgalnact2",46.7528283112456,-0.76395376708945,0.295156950609749,-2.58829671980022,0.00964518572930026,0.0235411932967795
"Nup98",106.300790273559,0.620685459586711,0.239964485123752,2.5865721724055,0.00969358674319678,0.0236554581658293
"Ndufaf3",93.8400582947265,-0.609884802537874,0.235798625066763,-2.58646462575934,0.00969661229838197,0.0236589731164543
"Rpl30",1613.16993748425,0.799550329567474,0.309167332155578,2.58614105181439,0.00970572031662297,0.0236773252248444
"Nup133",3.76782224310362,2.47820917485967,0.958621282621784,2.58518063367202,0.00973279926527802,0.0237356256591952
"Tarsl2",10.9735938433478,-1.69458349775115,0.655492372292673,-2.58520704340787,0.00973205374445953,0.0237356256591952
"Cyc1",355.497760928838,-0.378456933379734,0.146407920645385,-2.58494848988665,0.00973935464608761,0.0237477320850935
"Iigp1c",8.10661943921919,2.40341954022779,0.929799095189704,2.58488048941092,0.00974127561920626,0.0237485362000414
"Csk",492.675348159686,0.380435480044698,0.147184569521641,2.58475111406813,0.00974493132837163,0.023749689757666
"Zfp719",3.65955866126438,3.07637951784328,1.19019819182337,2.58476238577568,0.00974461277946141,0.023749689757666
"Ryr3",2.63179286540676,3.58930431749516,1.38905460020659,2.58399080710099,0.00976643974670844,0.0237982225664691
"Sap130",37.8633609165191,0.742570103835003,0.287419347213197,2.58357730972158,0.00977815497822789,0.0238228800277589
"Fkbp9",14.0538091184512,-1.30895492348109,0.506667514933116,-2.5834593395116,0.00978149961238844,0.0238271391733144
"Trim2",3.73495975539361,-2.32357329359589,0.89943222424874,-2.58337785877828,0.00978381030985176,0.0238288787327901
"Ndst2",95.6113720489961,-0.594562723670001,0.230183603189947,-2.5829933819368,0.0097947201840028,0.023851557961534
"Zfp26",8.19844374141968,1.71693443077748,0.664844763886972,2.58245913036832,0.00980989804856626,0.0238846212683281
"Accs",19.3898687713958,-1.14681160945115,0.444286072244011,-2.58124591585507,0.00984444283044558,0.0239648196451477
"Chd8",190.94726470763,0.632858033057132,0.245196449089214,2.58102446184638,0.00985076014470945,0.0239762875342121
"Stbd1",5.93175743532383,2.49819549700405,0.967947691170522,2.5809199399846,0.00985374304521805,0.0239796372003717
"Mvk",39.1538444003046,-0.630474608748193,0.244324376068176,-2.58048181231113,0.00986625532502194,0.0240061722735495
"Ppp4r1l-ps",38.624324356975,0.80820853789789,0.313235308246811,2.58019615483791,0.00987442090273288,0.024022124201025
"Cox19",60.3852506785659,-0.753996565861301,0.292247494481638,-2.57999325947574,0.00988022436508648,0.0240323253991062
"Trak2",96.5786911644374,1.11195412663956,0.431100163667499,2.57934053464475,0.00989891502158054,0.024073864542462
"Rhag",4.19116433216777,4.15967123512052,1.61315222314363,2.57859808605933,0.00992021318933979,0.0241217305068257
"Sos2",86.9635421509602,-0.581282545845945,0.225433171998904,-2.57851380385479,0.00992263351962993,0.0241236854993446
"Ankle2",87.9396135581157,0.564136771271082,0.218869061757439,2.57750806231483,0.00995155599822626,0.024190060793734
"Grin3b",3.29275802072167,-4.82443449054106,1.87238209402063,-2.57662926063418,0.00997688947310336,0.0242476918068829
"Ddx52",36.8138398630717,0.75526871833919,0.293148255784083,2.57640529471709,0.00998335498314918,0.0242555059618267
"Mzt2",32.6995608016184,-0.933774758018284,0.362427499817382,-2.57644565737641,0.00998218950711757,0.0242555059618267
"Zcwpw1",10.4266198975793,2.02558330469869,0.786434030043573,2.57565571594919,0.0100050211866268,0.0243041896501309
