"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Zfp248",2.56110492504153,-2.62491164511484,1.00203932193229,-2.61956949958119,0.00880408308961201,0.0288350270213157
"Phf20",72.6079309825875,-0.51560403229227,0.196848776552868,-2.61929000180397,0.00881130050491041,0.0288524672461048
"Eif4b",243.01339909418,-0.452901665548527,0.172943740400985,-2.61878032994102,0.00882447526946153,0.0288894030401998
"Htra1",21.2766881094609,1.19910248548907,0.457987445302817,2.61819946766495,0.00883951172673308,0.0289324164417717
"Atp13a4",3.25262050163468,2.3066404662741,0.88112256111316,2.61784292909265,0.00884875257432325,0.0289502321347923
"Gm43672",5.08682440584756,-2.25543394582627,0.861549356847048,-2.61788129478772,0.00884775778934582,0.0289502321347923
"Neurl4",39.2504468402047,-0.665328351702902,0.254197438226786,-2.61736843747937,0.00886106394017517,0.0289842911031776
"Zc3h11a",25.8635026280279,0.893271722052516,0.341411797737257,2.616405548879,0.00888609450900387,0.0290599306916072
"Phpt1",31.3494766253363,-0.911849846551987,0.348572738138053,-2.61595284652137,0.00889788445061803,0.0290922466940001
"Pnrc2",184.699567570067,-0.502612765004315,0.192147472834802,-2.61576568033468,0.00890276298934534,0.0291019563755487
"Mtrr",34.7832813540706,-0.781172046672945,0.298824020527405,-2.61415412755048,0.00894486750877966,0.0292333226235487
"Ehd3",33.5861732155003,2.06952953464966,0.791697688962637,2.61404013615521,0.00894785244896595,0.0292368106380058
"Asap1",289.518163335159,0.476545241035888,0.18230994190133,2.61392898306009,0.00895076392301164,0.0292400571609675
