"","baseMean","lgFC_MoDC_Naive_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Noxred1",2.96494237491225,-4.33847367931614,1.55136320471537,-2.79655574280049,0.00516505002246847,0.0155805051596999
"Klf10",82.6246222616656,1.03473171378009,0.37007123733804,2.79603386964903,0.00517339784688973,0.0156024636014314
"Psph",98.3165343934337,-0.548537901704527,0.196220358683117,-2.79551981958396,0.00518163245112438,0.0156240715845074
"Ctr9",67.7002374808113,-0.704662175242433,0.252080005673165,-2.79539098454347,0.00518369812401786,0.0156270734320877
"Gm14138",5.42589160578433,-2.87795940784718,1.02972771987633,-2.79487417139051,0.0051919919141829,0.0156488458045022
"Snhg3",17.7660927647531,-1.45407461102497,0.520357985076779,-2.79437359034747,0.00520003664170378,0.0156698586625671
"Tfdp2",77.0425189475286,-2.33296632014061,0.834928816372614,-2.79420984686609,0.00520267057061997,0.0156745612425755
"Pdcd6",288.881581395512,0.612482172827662,0.219248746284965,2.79354925948629,0.0052133088281114,0.0157033722807159
"Mppe1",96.0932342244324,-0.732053988841868,0.262208321511982,-2.79187931420558,0.00524028972336262,0.0157813880862579
"Ssb",155.412363681217,0.991055842850741,0.355018962592983,2.79155748642912,0.00524550389070645,0.0157938336733992
"Vangl2",2.50943019885875,-3.39745249363198,1.21709718800548,-2.79143894761565,0.00524742560557915,0.0157963628361724
"Mrps33",11.3970517922778,1.41442998928841,0.506924143051445,2.7902202108075,0.00526722030895354,0.0158526830526893
"Cmtm6",664.371217897677,-0.831568850308182,0.298046996783977,-2.79005948484997,0.00526983584550068,0.0158572868023586
"Il10ra",155.777164443675,-0.634384153746599,0.227461828490364,-2.78896972717105,0.00528760073042746,0.0159074646613993
"Sugp1",103.834779593384,-0.603936246690794,0.216584312084888,-2.78845794913385,0.00529596222590278,0.0159293380813302
"Tubgcp5",25.5570420457239,-0.96446890307655,0.345896671560792,-2.78831507318232,0.00529829868310823,0.0159330839516947
"Saal1",24.9607800880105,-1.00687509879747,0.361217114425983,-2.78745125462151,0.00531244459029941,0.0159723344352774
"Acy3",3.4806861218981,2.71008669929072,0.972554214385086,2.7865661977561,0.00532697366721421,0.0159963864924749
"Dcaf12",105.221896974094,-0.847808205610307,0.304214990587351,-2.78687188942739,0.00532195138656282,0.0159963864924749
"Depdc1b",3.53257635594924,-3.08510116774912,1.10710756033639,-2.78663183079675,0.00532589500578716,0.0159963864924749
"Fads2",12.2977166599998,2.03567317395945,0.730510756712442,2.78664366712504,0.00532570049990116,0.0159963864924749
"Recql4",5.0559263454844,-2.65991329889757,0.954489364520083,-2.78673958848663,0.00532412446483475,0.0159963864924749
"Stk10",161.028230643518,-0.662131849083724,0.237615913933358,-2.78656356858921,0.0053270168809769,0.0159963864924749
"Sat2",2.31226054398958,3.85229560729355,1.38280511057608,2.78585577810649,0.00533866185576321,0.016028059021322
"Nr4a1",92.878579225127,-2.30152315492753,0.826182496447129,-2.78573216550202,0.00534069795765532,0.0160308761101008
"Sv2a",2.85461667293285,-3.88148391567316,1.39339174770948,-2.78563722087039,0.00534226232727162,0.0160322763594631
"Rai14",47.687218796915,1.13119277939492,0.40616004595735,2.78509122365448,0.00535126656821814,0.0160527004305032
"Xpo5",77.8472912844568,-0.577803513884235,0.207458959477438,-2.785146109571,0.00535036080518449,0.0160527004305032
"E430021H15Rik",3.9446907092911,-3.75874147320003,1.34971213693364,-2.78484676128006,0.00535530252715771,0.0160615080723114
"Mpzl1",16.2171742965574,1.23477811833346,0.443405756497162,2.78475888109352,0.00535675405929253,0.0160625625313858
"Morf4l2",63.6327692545655,0.78928392418383,0.283507981340342,2.78399190192928,0.00536943747497318,0.0160972891494628
"Nipal1",4.18700690875538,-3.35158141459319,1.20394772775223,-2.78382635502839,0.00537217865414078,0.0161022013313666
"Supt5",269.104215926515,-0.485539332479723,0.174427578983429,-2.78361561462622,0.00537566999008044,0.0161093595044418
"Lmo4",498.728212302793,-0.659982602262598,0.23714000503206,-2.78309263834827,0.00538434298991751,0.016132039532574
"Nek9",202.752740753323,0.493723111420629,0.177429596729093,2.78264235799659,0.0053918205260274,0.0161511292598109
"Lysmd3",4.13598966601948,-2.61295530073015,0.939182095380718,-2.78216047088391,0.00539983332213777,0.0161718141926124
"Fbxo8",75.1265793128638,0.884470654332763,0.318034456631906,2.78105292017604,0.00541829038990883,0.0162237634947383
"Prag1",33.2024053041428,-1.23119645169126,0.442786240993233,-2.7805661913286,0.00542641961015052,0.0162414440596491
"Tmed7",277.713927654012,0.653471717701017,0.235009092568621,2.78062312635929,0.00542546812754629,0.0162414440596491
"Tmtc2",10.9878327077613,-1.74984308385549,0.629365265180439,-2.78032993027318,0.0054303695498557,0.016249935765685
"Podnl1",1.97691054082262,-4.01714391362861,1.44554247477014,-2.77898711642312,0.0054528687774367,0.0163105781968267
"Ss18",105.266113013088,-0.64498909727164,0.232093899466034,-2.77900064911456,0.00545264161422057,0.0163105781968267
"Naa35",62.9220354777409,-0.621233293750545,0.223619993155146,-2.77807581059865,0.00546818586249562,0.0163530448802014
"Nxpe2",7.55964735636634,-3.18815464319037,1.14767211856057,-2.77793159878191,0.00547061330814139,0.0163569545738716
"Gm42521",3.96597302827616,-3.21059581196342,1.15617489553505,-2.77691188795241,0.00548780536615129,0.0164049993371356
"Ebna1bp2",74.6139002760674,-1.00106402890389,0.36053238573252,-2.77662720054941,0.00549261382133932,0.0164160130235403
"Dmtn",6.86834663128101,-3.47940335829268,1.2533751954441,-2.77602697974236,0.00550276419269492,0.0164429845520614
"Pum1",178.949603319415,-0.601067331707996,0.216535316724895,-2.77583971427461,0.0055059345138942,0.0164490920021271
"Adck2",13.2151305783658,-1.4218354299805,0.512249413663802,-2.77567019513209,0.00550880581917133,0.016454303820282
"Wipi2",70.1449493080594,-0.818243841009484,0.294800156519034,-2.77558821769707,0.00551019483287573,0.0164550869416123
"Pan3",33.7626857742597,-0.947305063825039,0.341323726823592,-2.77538591483457,0.00551362397570234,0.0164619609317484
"Mex3a",3.05077117689238,-3.82268446247017,1.37759717720899,-2.77489278122283,0.00552199092778047,0.0164746925077444
"Ppard",164.453833798617,0.795864875541462,0.286792859138959,2.7750512266271,0.00551930135080117,0.0164746925077444
"Prim1",15.4274833656897,-1.35452229144092,0.488139248499894,-2.77486863759371,0.00552240086457638,0.0164746925077444
"Rbm4",9.27502913174171,-2.02628259644861,0.73022603453427,-2.77487038344361,0.00552237122071674,0.0164746925077444
"Dbf4",45.5724196422278,-0.899920755341963,0.324389994083769,-2.77419393863786,0.00553386775099676,0.016505529160091
"Coq10a",44.3477969372345,1.0346833064896,0.372976594123238,2.77412396057142,0.00553505829644998,0.0165057088631936
"Psme3",321.636445914239,-0.822509349104947,0.296590958703783,-2.77321113461998,0.00555060950376081,0.0165487036715841
"Atp5f1c",618.781817268389,0.549071966838415,0.197996253569557,2.77314321326552,0.00555176820912141,0.0165487795790569
"Uqcrb",8.42712140580591,3.10949560885764,1.12146224817831,2.77271536684241,0.00555907208084921,0.0165671693054369
"Actr5",25.4883608264616,-1.22002461164607,0.440237046363972,-2.77129019859313,0.00558346406731254,0.0166364672056652
"Crebrf",28.0257454583072,-1.21747543476981,0.439399479893435,-2.77077122409221,0.00559237035822825,0.0166528108362983
"Kif20b",10.9850076030061,-1.48475158539145,0.53585483921113,-2.77080932510987,0.00559171605850046,0.0166528108362983
"Pdhx",58.178327576442,0.664775834640706,0.239920501072318,2.77081713179786,0.0055915820046277,0.0166528108362983
"Gcnt1",101.421365114624,0.744998597166333,0.268913462309903,2.77040275621373,0.00559870153479002,0.0166682647324238
"Sipa1l3",53.8934607230368,-0.714782548977783,0.258068735498044,-2.76973709193534,0.00561015566675698,0.0166989611091831
"Gm30329",2.30224040689335,4.00324772985686,1.44541134662177,2.7696252275958,0.00561208259792784,0.0167012924755533
"Wdr90",12.8496187585062,-1.34595580334109,0.486003388290182,-2.76943707754039,0.0056153249436825,0.0167075367059078
"Jsrp1",2.44795350317074,3.9355994006605,1.42113298798633,2.76933927642975,0.00561701099474599,0.0167082049819739
"Zfp574",47.2497274772514,-0.843921651255913,0.304742821564235,-2.76929132218469,0.00561783787314195,0.0167082049819739
"Aatk",9.48328702436441,2.33742730937409,0.844245903317975,2.76865697563678,0.00562878629420927,0.0167373582273138
"Aftph",439.967111142948,-0.510142345849658,0.184289150916662,-2.76816265804139,0.00563733124428878,0.016759354267172
"Paxx",26.8780166766459,-1.1739720227869,0.424156396395601,-2.76778101842406,0.00564393640581188,0.0167755756837107
"Wdr89",6.9637881958207,-2.16181550751202,0.781111773195232,-2.76761352433449,0.00564683748449236,0.0167807830252426
"Nod1",73.9239830163792,-1.27741583881681,0.4616374355836,-2.76714092132044,0.00565503045150567,0.0168017110240768
"Tpm1",354.799035802919,0.74152865026625,0.268032533541934,2.76656210523129,0.00566507931842495,0.0168281434676484
"Tmem39b",30.3546862563352,-1.11970530625868,0.404768662678319,-2.76628457067227,0.00566990332628485,0.0168390478490416
"Ccdc116",3.1271371832991,-3.73370686404119,1.34982171805704,-2.76607407785346,0.00567356450873952,0.0168464950225952
"Zfp260",25.3723537980344,-0.931950066985405,0.336948962594084,-2.7658493435046,0.0056774757532082,0.0168546815255335
"Plekho1",564.196680924103,0.704981181495018,0.254898781383063,2.76572990137434,0.00567955549661086,0.0168574286416684
"Rbmx",44.6558734299691,-1.0674165156327,0.386079663663546,-2.76475716307842,0.00569651855753314,0.0169043406819054
"Mill2",3.5951121586669,3.46387351280926,1.25356139926568,2.76322604926918,0.00572331141195304,0.0169803975109204
"Mgat5",25.9874511208274,1.06870506885347,0.386839224132432,2.76265952929222,0.00573325367485942,0.0170064398565858
"Gm12481",29.4198231949349,1.70215351193099,0.61616103631134,2.76251403711109,0.00573580953325217,0.0170105659248744
"Telo2",30.604001599714,-0.967200366797626,0.350133369174427,-2.76237700244958,0.00573821775816446,0.0170142525730915
"Polr2c",209.1050111716,-0.539841738657445,0.195483114399606,-2.76157733784567,0.00575228912869526,0.0170525128189884
"Mybpc2",3.99490480870997,-3.71241002501503,1.34439015678702,-2.76140821641195,0.00575526907259814,0.017057883959235
"Hdlbp",291.441785747687,0.57191029679323,0.207129580054451,2.76112323813375,0.00576029358001172,0.017069311515607
"Bag2",12.2991986798337,1.58396535322271,0.573695292213048,2.76098719080038,0.00576269365160746,0.0170729590980775
"Malat1",1771.48478972848,-0.808828844391505,0.293046739994333,-2.76006770935976,0.00577893828885681,0.0171176137590621
"Ube2g2",165.113452343382,0.440539259129281,0.159624519385365,2.75984705122734,0.00578284283238384,0.0171257055123304
"C530043K16Rik",7.5281242742217,3.48770469380551,1.26399580338739,2.75926920363089,0.00579307911338335,0.0171525414218851
"D930028M14Rik",1.88251610852374,-3.85199827201048,1.39633279876965,-2.75865343520154,0.00580400512067421,0.017181408225665
"Ankdd1a",1.97835292590318,3.93226195755744,1.4258619603831,2.75781391664374,0.00581893121410004,0.0172221022536487
"Armc10",60.3167383596519,-0.685037736794193,0.248427216248976,-2.75749874404921,0.00582454370630646,0.0172352202113867
"Nme9",1.88938405869514,-4.15150976893316,1.50606753954222,-2.75652297120422,0.00584195091291245,0.0172832271436914
"Isg15",3586.27909403631,-2.12402455340138,0.770565885628701,-2.75644768736212,0.00584329587859134,0.0172837046212415
"Rilpl1",68.6048272495152,1.29471977942389,0.469776674818732,2.75603249123315,0.00585071848295748,0.017302155124874
"Epha4",37.6246290537108,2.87181143411753,1.04203891510529,2.75595411312192,0.00585212062879325,0.0173027976396574
"Gm24492",2.81408407211208,-3.7611083997472,1.36498703299929,-2.75541694449867,0.00586173846598051,0.0173277260766626
"Fam53a",78.5263743698499,-0.587966113227173,0.213486595099836,-2.75411256126977,0.00588515237572018,0.0173934183652382
"Glce",25.0437684559196,0.895669337392371,0.325229716486694,2.7539591002565,0.00588791256297906,0.0173954695454099
"Wtip",12.844802797188,1.5574420603985,0.565532001873479,2.75394151920501,0.00588822885454778,0.0173954695454099
"1700097N02Rik",2.32301533311623,-3.67620953954849,1.33495360282946,-2.75381071803297,0.00589058251136997,0.0173976543347249
"Gm20560",5.08155718056992,2.68928746773588,0.976584612505427,2.75376801282637,0.00589135113916419,0.0173976543347249
"Ppwd1",6.16294743861748,-2.21025633092437,0.802653010225149,-2.75368845910686,0.00589278322435974,0.0173983650273606
"Zmynd15",45.3518978228382,-1.1366465716905,0.412795871231547,-2.75353183233009,0.00589560365616031,0.0174031736791811
"Gsr",439.839210607311,-0.698871618549695,0.253823915764907,-2.75337182646333,0.00589848619269521,0.0174081636766225
"Pigz",8.55494270029196,2.18165367614464,0.792407803540511,2.75319559751547,0.00590166246108774,0.0174140183712395
"Hsd17b14",2.56211267561343,4.52232259741494,1.64280477968074,2.75280584360961,0.00590869267922363,0.0174278845802541
"Mrpl44",121.59725537333,0.670131117535925,0.243435937949055,2.75280274219892,0.0059087486514304,0.0174278845802541
"Cdc7",7.13557250649527,-1.9869515080666,0.721837524004322,-2.75262983980687,0.00591186983535744,0.0174335693064872
"Zfp746",104.158546549422,-0.625501364569097,0.227303041913782,-2.75183895165976,0.00592616567105661,0.0174721981212275
"Cpsf1",160.921802890862,-0.531956440666934,0.19332261895475,-2.75165132534981,0.0059295617118312,0.0174786818082097
"Klhl18",68.1726048344874,-0.78482990424307,0.285228343961191,-2.75158454921947,0.00593077078452685,0.0174787176117953
"Banf1",260.577951361509,-0.580917029798031,0.211165604531899,-2.75100213922518,0.00594132553314353,0.0175062907103501
"Ptafr",708.713072559452,0.897361635986504,0.326206692601285,2.75089891268212,0.00594319802534629,0.0175082753205834
"Prdm9",7.56856532855027,-1.93665193891158,0.704043090474255,-2.75075768104906,0.00594576077771124,0.0175122921817098
"Gm16973",6.56660458281095,-2.03938666449983,0.741453119220183,-2.7505267853546,0.00594995269570314,0.0175211049032775
"Epha2",3.21127903453152,-3.78231543132234,1.37519606021833,-2.75038268414022,0.00595257020694706,0.0175252787766226
"Fignl2",8.76843765538986,1.98164547285701,0.720684334906156,2.74967191164915,0.00596549614649526,0.0175589688863276
"Pde2a",4.49589879299086,-2.61008823259949,0.949273150861277,-2.74956500163452,0.00596744257336614,0.0175589688863276
"Tmem265",24.086866679004,-1.33074492841108,0.483985524090699,-2.74955522876692,0.00596762052885325,0.0175589688863276
"St8sia4",71.6052694594865,-1.00307179128008,0.364871040593745,-2.74911319256196,0.00597567462814167,0.017579125019088
"Dst",80.6137142996945,0.817995395701455,0.297598470381795,2.74865457020674,0.00598404128616207,0.0176001923266515
"Spic",11.0787086450516,-2.11142591459271,0.76819965534307,-2.74853796133215,0.00598617026685513,0.0176029086602669
"Spr",85.3934369882578,-0.658975671434157,0.239831349476113,-2.74766277583653,0.0060021707176648,0.0176464060781275
"Dnmt3b",11.6192896490046,-1.46467964107819,0.533143427530221,-2.74725255052528,0.00600968385727863,0.0176613832497162
"Vrk3",155.235467089354,-0.695910454291058,0.253311194326317,-2.74725503601149,0.00600963831092708,0.0176613832497162
"Gm5547",12.8700262590899,1.69995897810414,0.618942088568327,2.74655579173216,0.00602246418131442,0.0176953811749969
"Zbtb38",48.3153208997389,0.96728220467399,0.352249078542818,2.74601770053009,0.00603235089048037,0.0177208650278988
"Acat2",25.5066938607388,-1.06836899722691,0.389123627560287,-2.74557729615478,0.00604045361275815,0.0177401275808922
"Gnai2",3202.43182207657,0.534421859687001,0.194651670408568,2.7455292757841,0.00604133770182681,0.0177401275808922
"Gm38380",9.70792063482637,-1.69622487540522,0.617925153653033,-2.74503289820382,0.00605048319747192,0.0177634109635469
"Cdk5",78.302749318533,0.549068112462942,0.200032435415286,2.74489540320312,0.0060530186753113,0.0177672827568987
"Vim",8445.42941902619,0.672590227443057,0.245096346162098,2.74418708387529,0.00606609561676921,0.0178020888849841
"Zkscan6",31.9379699418628,-0.90414599438141,0.329627154638796,-2.74293540946944,0.00608926617370126,0.0178664966716013
"Tmco6",9.56226944483365,-1.77986772079477,0.649164985020273,-2.74178022824072,0.00611072118671954,0.0179258460204229
"Ezh1",132.298211982032,-0.485194900383466,0.176979491013686,-2.74153178769141,0.00611534432339977,0.0179358050119716
"Larp1b",125.121114224905,-0.720343950384379,0.262780240428824,-2.74124092895595,0.00612076080683212,0.0179444830480163
"Ttc12",2.64606223898404,2.97118483298264,1.08386892032871,2.74127689913053,0.00612009072233418,0.0179444830480163
"Usp32",94.3021742706128,-0.685933265976105,0.250453423389359,-2.73876578205019,0.00616702906436547,0.0180765004871395
"Zfp422",38.5851202368805,-0.941688182478786,0.34385248514521,-2.73864003652935,0.00616938802715806,0.0180797859443286
"Col1a2",11.3304291657713,3.28634900333159,1.20009815449764,2.73840018086459,0.00617388992844453,0.0180893488413073
"Tmem208",183.969464123667,0.438069342449146,0.160032891455274,2.73737066465225,0.00619324675042133,0.018142423730472
"Id3",149.397437362759,-1.53858939091013,0.562180690131025,-2.73682361902459,0.00620355444393713,0.0181689742368259
"Fah",14.5744175450398,-1.5041891464892,0.549642809013037,-2.73666665300359,0.00620651492281828,0.0181739998832796
"Il2ra",31.7694669686786,-2.54091850329871,0.928525968401886,-2.73650774428201,0.00620951333796775,0.0181791345778555
"Fbrs",280.071615715996,-0.57725532399948,0.211009553996085,-2.73568335209215,0.00622508956403626,0.0182174314436115
"Gm30541",3.48706539315076,-5.00010221683704,1.82771219154223,-2.73571639997539,0.00622446447472483,0.0182174314436115
"Trp53bp1",26.7599842317769,-0.971283451038615,0.355077904173721,-2.73540944007436,0.00623027269121689,0.0182289465257143
"Pvr",221.347510653953,-1.12373042860081,0.41098785482377,-2.73421809285013,0.0062528613041967,0.0182913729217116
"Abcb1a",24.3048560895477,-1.7337468894789,0.634335980034377,-2.73316813809764,0.00627283012843402,0.0183461122302267
"Tfpi",11.721279827136,1.80707721137268,0.661260346566262,2.73277721967803,0.00628027956014804,0.0183642215492275
"Ccdc9",134.54748475183,-0.470032098350751,0.172094666135053,-2.73124152483546,0.00630962126568881,0.0184463261947655
"Bet1l",121.298286631834,0.676729237490317,0.247836091374631,2.7305516066559,0.00632284328750939,0.0184812811304042
"BC001981",3.42413790558272,3.03202939539211,1.11060813252778,2.73006230243525,0.00633223572743913,0.0185020829218448
"Gata1",8.08077637167577,-2.62613838301125,0.961938237251264,-2.73004885481571,0.00633249403844282,0.0185020829218448
"Commd10",85.8197042753401,0.713316411742786,0.261332127438817,2.72953968091729,0.00634228157650327,0.0185269729669288
"Folr1",2.02394047320974,3.92824199413149,1.43930067765657,2.72927127396851,0.00634744647696655,0.0185383521806285
"Cul3",119.511872253084,-0.980514186305255,0.359301376072106,-2.7289463709387,0.00635370358411422,0.0185529161045431
"Dedd2",49.984129152495,-1.18484953687469,0.434208007112635,-2.72876021967816,0.00635729105718598,0.0185559706792098
"Rpsa-ps12",10.3819490128251,2.0166321652137,0.739022621947702,2.72878272643244,0.00635685721427822,0.0185559706792098
"Lmbrd1",77.2457858314077,0.669979215086457,0.245538992780501,2.72860618796048,0.00636026090639602,0.0185609292598124
"Asf1a",145.815984371197,-0.813447609457653,0.298151520337051,-2.7283027386145,0.00636611529453898,0.0185743020272033
"Naxd",105.517723804331,0.661394445940767,0.242444621238152,2.72802276479907,0.00637152107453616,0.0185863608173095
"Dcp1b",45.4881877626091,-0.810585380107853,0.297147211818371,-2.72789158998846,0.00637405523989771,0.0185900396780959
"Qprt",2.01678965503456,-4.17501572532295,1.53070453529704,-2.72751248137694,0.00638138433623957,0.0186076987743823
"Pde4dip",37.5643454421254,-0.83859192517904,0.307465358554162,-2.7274354715031,0.00638287405171876,0.0186083269669094
"Fbxo38",97.2162314067441,-0.587198676051708,0.215315194059295,-2.72715856684968,0.00638823321247746,0.0186202334534548
"Dgcr6",28.9562013548493,1.02568397311322,0.376227529512477,2.72623317714768,0.00640617241917743,0.018668795816653
"Rfx2",2.70619481764178,-3.67137841192905,1.34709905379516,-2.7253960290342,0.00642244004882842,0.0187124684822509
"Zfp691",10.9644510374462,-1.73647573040856,0.637233970186033,-2.72502065434712,0.00642974646671864,0.0187300194800503
"1700030K09Rik",18.7652239365978,-1.13204989107848,0.415496378146703,-2.72457222401775,0.00643848466665671,0.0187517334637391
"Tom1l2",21.5168796462403,1.0878075001826,0.399354174715068,2.72391668613137,0.00645127783027649,0.0187852462922288
"Hus1",16.0953990874739,-1.68176641973435,0.617486839739941,-2.72356641712823,0.00645812288257969,0.0187987499936006
"Pithd1",84.6015169241913,-0.575779103055573,0.211407758719724,-2.72354764339051,0.00645848994849648,0.0187987499936006
"Evl",814.873301782641,1.13028665557633,0.415103374387746,2.7229040410559,0.00647108507944659,0.018831657117409
"Slc22a15",7.25578266860442,-1.99471245559855,0.73259948173803,-2.72278715085392,0.00647337495994219,0.0188345675513122
"Gm15987",3.10644839174164,-3.29184606485177,1.20931964405075,-2.7220644939045,0.00648754800939102,0.0188720445380751
"Ctso",7.16452983702343,-2.55917698642156,0.940677919720756,-2.72056666024569,0.00651701306857336,0.0189539816451657
"Ift140",38.7989785317547,-0.929335013654638,0.341635967377552,-2.72024933670875,0.00652327081866225,0.0189684037763689
"Rab14",625.840546825082,0.526350255315292,0.19355296634646,2.719411979319,0.00653980980493734,0.0190127100500697
"Rgp1",73.7910849650437,-0.717318219886092,0.263837116078096,-2.71879192188322,0.00655208110432898,0.0190445940219976
"Fgfbp3",16.4829064953055,-1.32507705995232,0.487527947525505,-2.71795097425261,0.00656875703759893,0.0190867138071545
"Mrpl27-ps",2.87499588137758,4.06096198548896,1.49413816130103,2.7179293660185,0.00656918602990881,0.0190867138071545
"Ndfip1",320.734752838742,0.472912288237313,0.17402297463084,2.71752789676487,0.00657716105811103,0.0191060837341546
"Usp36",34.9987142302644,-1.15734905001305,0.425949350090934,-2.71710486180101,0.00658557390033809,0.0191267175152421
"Siah1a",38.0406551394916,-0.824609861839631,0.303553095913039,-2.71652594864611,0.00659710235431413,0.0191563900735831
"Stxbp3",490.464754182625,-0.798852719285061,0.29410092216344,-2.71625370436995,0.00660253008735907,0.0191683393371182
"Sowaha",2.81362481986083,-4.17613393947927,1.53782055789852,-2.71561848879566,0.00661520999598144,0.0192013340431956
"Gm11427",50.7038723786294,-1.05994270987981,0.390368667033996,-2.71523510822016,0.00662287347072594,0.019219757808627
"Synpo",11.2434143158254,1.75790437203711,0.647482980628301,2.71498158968022,0.00662794548964572,0.0192306552722623
"Clk1",171.816563882645,-0.807105475364928,0.29752249384283,-2.71275447089823,0.00667265266999637,0.0193565250178699
"Gm6946",4.5930757861532,2.91738431737177,1.07579567808913,2.71183866675663,0.00669111504824745,0.0194062270207661
"Oip5os1",143.300338226745,-0.462370361025538,0.170511949288874,-2.71165958135996,0.00669473072761606,0.0194128579855793
"Gprasp1",13.1442030794696,-1.49513587823815,0.551411048521705,-2.71147247093889,0.00669851030586528,0.0194199614843261
"Gm10138",9.96949532058444,-1.45646318008103,0.537491863924304,-2.70973995670777,0.00673359782065617,0.0195178104356971
"Cyb5r4",130.601943360355,0.537388347832869,0.198389693801995,2.70875133447817,0.00675369370847537,0.0195721748809021
"Mtdh",567.324386875098,0.430195500775508,0.158893611254025,2.70744366233674,0.00678035777703914,0.0196455485353378
"Asap1",289.518163335159,0.578344411745264,0.213759026395853,2.7055905965545,0.00681830471416414,0.0197515778101446
"Synpo2",11.2338735592988,-3.50886931511645,1.29721143057421,-2.70493246699442,0.00683182769598933,0.0197868266252543
"Mib2",52.9612256624398,0.833688074397526,0.308285835612728,2.70426979799621,0.00684546829731508,0.0198224020514956
"Ccdc82",55.9718495270491,-0.722676252344353,0.267265535136373,-2.7039635019742,0.00685178146316496,0.0198367495453208
"Fbxo42",59.4462376213625,0.988827016361998,0.365744026719711,2.7036040075093,0.00685919779197719,0.0198542845106527
"Clps",3.50420160695971,-4.02041961970765,1.48730001946758,-2.70316652126911,0.00686823281080674,0.0198764969750715
"Atat1",32.9293903645457,-0.83306256693975,0.308192337483784,-2.7030606073507,0.00687042176491415,0.0198788922197427
"Adamts10",52.9667453722022,-1.17342141546805,0.434123184328044,-2.7029687835823,0.00687232002098413,0.019880445575759
"Tsr1",78.3513013071758,-0.704793208339862,0.260796767984637,-2.70246143687402,0.00688281680413976,0.0199068674570911
"Dhx15",331.017531069515,-0.579133494967224,0.214313494584365,-2.70227265012118,0.00688672639576158,0.0199136491777528
"Fbxo9",74.5231340600318,-1.15776212253023,0.428449056061598,-2.70221653228192,0.00688788892671572,0.0199136491777528
"Adgrf5",3.24445023754023,-4.23520232581776,1.56758155145501,-2.70174289936412,0.00689770767944051,0.0199380889237668
"Eif2s2",287.581783855805,-0.506671420845654,0.187576281340052,-2.70114865923333,0.00691004449083325,0.0199697961012543
"Bin1",277.827840983633,0.526136012119494,0.194828683813504,2.70050591022382,0.00692341068973111,0.0200044650380181
"Smg9",102.929728553197,-0.603926939107048,0.223661301242725,-2.70018521644764,0.00693008831411492,0.020019798150548
"Incenp",72.4062265555452,0.819524623316325,0.303532687669418,2.69995508427376,0.00693488379055711,0.020029689080994
"Amn",3.44378103019175,-3.31832036920794,1.22930301637978,-2.69935103468645,0.00694748511237874,0.0200581474794344
"Heatr1",108.434136631765,-0.717964665849374,0.265983245804804,-2.69928530151205,0.00694885763873578,0.0200581474794344
"Runx1",280.465489330052,0.45922695878523,0.170128422754293,2.69929592804412,0.00694863573738573,0.0200581474794344
"Synrg",56.1596286801027,-0.577771073420236,0.214063018572951,-2.69907000878499,0.00695335471414201,0.0200671618360901
"Slc46a3",34.8425471956368,1.38307724661357,0.512461222656419,2.69889151698967,0.00695708506656297,0.0200739603293853
"Thoc2l",15.7025462585008,-1.26800044882918,0.469860737172886,-2.69867292265924,0.00696165598229785,0.0200831810172848
"H2ac25",12.9192868785274,-1.55470186414687,0.576452883959836,-2.69701463451293,0.00699641955065055,0.0201794814730693
"Cd209c",1.95883658168933,-4.32222195913808,1.60279050986397,-2.69668551974699,0.00700333746983833,0.0201914584545013
"Larp4b",317.877315974488,0.476410627395943,0.176664785574005,2.69669264221519,0.00700318769213017,0.0201914584545013
"Hs2st1",9.64881532608635,1.51860005631765,0.563283781335419,2.69597688880263,0.00701825359208805,0.0202264766538902
"Parp2",125.402809156811,-0.545872546408726,0.202473970879272,-2.69601343836048,0.00701748355548161,0.0202264766538902
"Zfp69",3.35956541302338,-3.0593592358325,1.13510656775183,-2.69521763220155,0.00703426699895511,0.0202686268716933
"Gm4189",6.58944405936926,-2.52794656220568,0.938039660347188,-2.69492503256209,0.0070404469427872,0.0202824317825057
"Tpst2",208.304422289072,0.521295152046662,0.193442137723728,2.69483763041933,0.00704229389301442,0.0202837510295246
"Nectin2",78.7261708386526,0.866479095515233,0.321591177157628,2.694349711872,0.00705261240604919,0.0203094653846453
"Tubgcp6",28.9169717545181,-1.12802454495767,0.418688820743937,-2.69418357756332,0.00705612891537141,0.0203155856764923
"Arl1",187.508933656729,0.662833061144831,0.246205245897227,2.6921971492903,0.00709829709823262,0.0204259973099278
"B230307C23Rik",24.3001665014161,1.12865976523533,0.419225451751081,2.692250101994,0.00709717008186853,0.0204259973099278
"Trak2",96.5786911644374,-1.16635377372821,0.433237753509131,-2.69217944253703,0.00709867399492457,0.0204259973099278
"Ogfr",465.43321608565,-0.697022387771842,0.258970057814503,-2.69151728834656,0.00711278116797687,0.0204625578006238
"Eef1akmt2",20.1816039261896,-1.29197767469045,0.480156264651662,-2.69074418018421,0.00712928405691231,0.0205019564952916
"Krtcap3",11.1347024139544,-1.54876626912419,0.575586150721098,-2.69076361059745,0.00712886887150088,0.0205019564952916
"Tbc1d24",27.5001972825725,1.06074057151125,0.394295895826549,2.69021458944596,0.0071406086141711,0.0205304799355662
"Morc2a",22.014249563004,-1.07162077342869,0.398532707164094,-2.68891549969437,0.00716845625153203,0.0206064894962839
