"","baseMean","lgFC_cDC_Treatment_6H_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Utp4",58.5420265840477,0.77859837033673,0.25161833750097,3.09436258926768,0.001972362757982,0.0143887154248871
"Cd200",163.1138695829,0.814702864933952,0.263448033017171,3.09246136933902,0.00198504068090106,0.0144728756717335
"Rtl8b",23.2449464364871,-1.19878588253817,0.387675179812285,-3.09224305543272,0.00198650124324089,0.0144752007258915
"Vps37c",177.56710526737,0.730911516273418,0.236425990128313,3.09150240156227,0.00199146371404729,0.0145030260944317
"Slc39a13",45.712998087889,-0.785030125462816,0.25396156019808,-3.091137591258,0.00199391216739573,0.0145125214525892
"Akap8l",76.2588090345042,-1.16499913519638,0.37697303959817,-3.09040438657946,0.00199884148757018,0.0145317151495999
"Cnpy4",42.4556941676375,-0.801943386809186,0.259480719880385,-3.09057022494335,0.00199772558186576,0.0145317151495999
"Pag1",56.2252745210965,-0.857240010307665,0.277541117933453,-3.08869552983933,0.00201037353702031,0.0146071782669803
"Sash3",177.812297036832,-0.64483752014626,0.208798571793662,-3.08832342389535,0.00201289273833239,0.0146171059732625
"Cbx6",21.6812842214165,-1.47016240708079,0.476118450790444,-3.0878080961577,0.00201638635241703,0.0146340941970781
"Als2",73.2876590203804,0.671645742614702,0.217586555530965,3.08679799161175,0.00202325040541273,0.0146755102346842
"Noc2l",249.441525849131,0.644365297006653,0.208866415484376,3.0850593931644,0.00203511509053469,0.0147531299216062
"Tmem67",22.1243173222862,1.74566919188703,0.566199394707084,3.08313503724271,0.00204832184959909,0.0148403844177525
"Slc25a42",7.43647289766035,-1.48094897151855,0.480492731086962,-3.08214646279533,0.0020551369169647,0.0148812569789808
"Adamts10",52.9667453722022,-1.16359349314071,0.377582327538918,-3.0816947941526,0.0020582575633626,0.014895346829837
"Tmbim4",462.935128274611,0.434414527665187,0.141035170280787,3.08018579195751,0.00206871503614691,0.0149624859916182
"Cdk2",40.1306192549823,-0.673206883913872,0.218686967212777,-3.07840422542811,0.00208112412557855,0.0150436560936206
"Il1bos",3.60042010969543,2.9732591451897,0.966042456822888,3.07777274610489,0.00208553891273624,0.0150669788459161
"Lypla2",216.279786354176,-0.373860335086271,0.121482712000972,-3.07747768327133,0.00208760469407232,0.0150733143030427
"Usp38",133.544223728235,0.578686540187077,0.188094799590732,3.07656852526608,0.00209398165888284,0.0151107532458597
"Il21r",313.927197884232,0.862866443876817,0.28058335692013,3.07525882271926,0.00210319951157838,0.0151686385707066
"Ppp1r18",562.151557358185,-0.407157608563819,0.132461906728078,-3.07377130996344,0.00211371394256026,0.0152358039100179
"Idnk",179.450927633143,0.673297203904436,0.219424610560655,3.06846712492316,0.00215160000602723,0.01550007754342
"Gyg",209.137444343831,-0.499648896682678,0.162845643540929,-3.06823618868932,0.0021532635651376,0.0155032531188981
"Gm36738",16.5435536304384,-1.40023900092728,0.456439284546167,-3.06774427253675,0.00215681103624299,0.0155199813442252
"Tnrc6c",68.6820341803785,-0.634137409848689,0.20678562707197,-3.06664161734985,0.0021647823486613,0.0155685056146776
"Gpr55",22.5970920926189,-0.925282674170305,0.301797647243757,-3.06590419978645,0.00217012834731745,0.0155981050542165
"BC051226",27.8401457734004,1.39795306848447,0.45620528246709,3.06430706133991,0.00218174851419369,0.0156682089378374
"Gsdme",19.654128056829,-1.45167777121011,0.473750514835258,-3.06422415543953,0.0021823532600537,0.0156682089378374
"Tmx4",24.8513666914196,-1.19429881298904,0.389857477615751,-3.0634241525724,0.00218819667255881,0.0157012708609922
"Bcap31",435.027788856242,-0.432936548928479,0.141332948558102,-3.0632386385861,0.00218955375796566,0.0157021222269495
"Hexb",274.660499675329,-0.754376104678268,0.246402827939967,-3.06155619635202,0.00220189655172851,0.0157817107853961
"Atp6ap1",494.75279236824,-0.509482551380915,0.166583138326833,-3.05842810081606,0.00222501464861747,0.0159288733854821
"Myl12a",1935.62366073552,0.309967108201375,0.101353781876248,3.05826879336227,0.00222619793667279,0.0159288733854821
"Pkd1",73.9416184249335,-0.644045994917629,0.210583782767105,-3.05838363455514,0.0022253448726865,0.0159288733854821
"Thap2",43.3219721221286,0.948051768521252,0.310099608929194,3.05724915872991,0.00223378514466152,0.0159741465590318
"Cyren",12.4380255357086,-1.37646182760909,0.450296866866706,-3.05678748596876,0.00223722828705462,0.0159897505363955
"Zfp740",138.625630017988,-0.433499071355799,0.141883109630862,-3.05532541881578,0.00224816445483756,0.0160588603509214
"Ciapin1",106.782522800214,0.582027938907273,0.190537645292265,3.05466113016409,0.00225314945590928,0.0160854065042082
"Btbd1",113.637892178106,-0.585555806217397,0.191704712016115,-3.05446746748809,0.00225460465830514,0.0160867374578789
"Dnm2",383.863677602757,-0.41265674652619,0.135119727559283,-3.05400813027202,0.00225805961205387,0.0161023272335383
"Fth1",77820.9187381808,0.452910542443095,0.148422902391858,3.05148690090526,0.00227710983985028,0.0162290475882303
"Ffar4",3.58098450233596,-3.89916977952393,1.27825151028672,-3.05039325058127,0.00228541907603694,0.016260846501163
"Lsr",32.4154452911868,-1.1026724623706,0.361473788327511,-3.05049079069469,0.00228467686814475,0.016260846501163
"Rpp21",115.186944343234,-0.472373132892183,0.154842345185012,-3.05067152223619,0.00228330221877242,0.016260846501163
"Rassf8",209.611827712457,-1.13929763976741,0.373615251643118,-3.04938739721385,0.00229308576691629,0.0163062447777519
"Arhgdib",1183.2163328954,-0.570806812911959,0.187215886821633,-3.04892294453508,0.00229663380490448,0.0163108174018765
"Pus7",29.9607858124131,1.17786417992815,0.386337215186887,3.0487981318558,0.00229758812838169,0.0163108174018765
"Tex9",7.42635522870069,-1.71018141342341,0.56092742123608,-3.04884615848302,0.00229722087159986,0.0163108174018765
"Ikbip",35.5200486445291,-1.21461693532603,0.398522011564377,-3.04780388555733,0.00230520316222172,0.0163468092318156
"Nono",171.9592567841,0.536067644091648,0.175896477441619,3.04763149261798,0.00230652588656188,0.0163468092318156
"Syvn1",440.269639590395,0.529606798387695,0.173769231955596,3.04775933246358,0.00230554493945322,0.0163468092318156
"Pop1",33.3377327983536,0.880077573963621,0.288820789910289,3.04714066545204,0.00231029567858939,0.0163643792786787
"Cox18",65.7601418814844,0.810490988986505,0.266014352304606,3.04679421228534,0.0023129600044107,0.0163720550375153
"Gstt2",35.2402453625354,-0.779960675754829,0.256004819774933,-3.04666402937466,0.00231396187611226,0.0163720550375153
"Plcb2",77.6667252347872,-0.918162329904995,0.301388214048016,-3.046444044951,0.00231565575255545,0.0163749020003628
"Mmp9",268.515354444764,-2.37059251288724,0.778271476778761,-3.04597121135551,0.00231930040783545,0.0163915328154658
"Gemin8",4.82379504630858,-1.97581723927739,0.649029173564267,-3.04426568135114,0.00233249052260937,0.0164755695466096
"Natd1",27.932904468556,-1.099375338399,0.36125180179094,-3.04323835327254,0.00234046871965348,0.0165227187619635
"Paqr7",57.1855433539234,-1.05662205709999,0.347336593563716,-3.04206949880784,0.00234957639150342,0.016577784678838
"Plaur",671.012668153037,0.49091354396466,0.161475030258435,3.04018239339525,0.00236434916366484,0.0166687778167442
"Traf2",116.158137117307,0.607636668967199,0.199874797079017,3.04008648337479,0.00236510223931878,0.0166687778167442
"Tbc1d14",67.3776447185362,-0.597033523227122,0.196448078877319,-3.03914157185506,0.00237253333658721,0.0167118612081051
"Klhl6",58.7727844878177,-1.11389030314629,0.366540112288083,-3.03893152701069,0.00237418810015727,0.0167142314946663
"Fam217b",5.55350686988954,-2.48106428298695,0.816700165242933,-3.0379132863882,0.00238222493379332,0.0167514385170312
"Hk2",78.5829373224225,1.05939959248763,0.348743674686233,3.03776002085422,0.00238343679191768,0.0167514385170312
"Iars",218.331655298004,0.598989454267058,0.197176318247719,3.03783669149622,0.0023828304928514,0.0167514385170312
"Rftn2",7.85109706204338,-1.47857458326744,0.487470783715359,-3.03315528368321,0.00242011032029858,0.016999766621089
"Mettl27",27.70119881909,-0.98707213745329,0.325468897299121,-3.03276947703585,0.00242320633166874,0.0170120891911561
"Csf2ra",889.213284287112,-0.621486171816727,0.204989527628613,-3.03179474096207,0.00243104452463097,0.0170576721238495
"Slc41a3",21.819192139738,-1.21793092560416,0.401923542185714,-3.03025525447176,0.00244347134884695,0.0171353834247957
"Trp53i13",27.4622870928915,-0.809711634014842,0.267232890010362,-3.02998494677599,0.00244565927839386,0.0171412459871508
"Slc66a1",50.7936727576939,-0.766470258298518,0.253039369531034,-3.02905535893108,0.0024531972571299,0.0171845790183149
"Rit1",158.672129212232,-0.603853617647649,0.199397412502129,-3.02839244536937,0.00245858576851803,0.0172128155488902
"Kcnn4",364.604421386614,-0.919111172081164,0.30385853739666,-3.02479956612622,0.0024879794731459,0.0174089910264994
"Hcfc1r1",336.9789762303,-0.421760754633348,0.139454753826105,-3.02435552078253,0.00249163449012542,0.0174249496416438
"Cenpj",27.6895369859878,0.890772925192886,0.29463516985616,3.02330820053749,0.00250027463622253,0.0174757343509733
"Hexdc",15.4108975462772,-0.977863105187865,0.323568231036995,-3.02212334645443,0.00251008244329895,0.0175346199992217
"Rhot2",55.4358062536165,-0.626710851748556,0.207530226502103,-3.01985335973314,0.00252897096345061,0.0176568407740035
"Fktn",30.02336395744,-0.895574115016314,0.296659700642166,-3.01886003753696,0.00253727719999145,0.017705083994877
"Nupr1l",3.68592019149767,-3.45579581871842,1.14621508425891,-3.01496278157322,0.0025701079157583,0.0179243114762924
"Aen",13.1651212901771,1.09628448093079,0.363651037806773,3.01466066903761,0.00257266908372389,0.0179323096825372
"Gm20703",14.3953167467638,-2.25519135965955,0.748209054103815,-3.01411931236352,0.00257726428972499,0.0179395299433688
"Gtf2f1",210.478424965646,0.447246349319054,0.148387303456608,3.0140472863963,0.00257787623421151,0.0179395299433688
"Nup153",21.7593447431908,0.889917748363866,0.295257577163357,3.01403864691168,0.00257794964562015,0.0179395299433688
"Myo1f",839.477078344651,-0.811881932792986,0.269480142287139,-3.01277090735652,0.00258874262352655,0.017989041858258
"Osm",56.4133004438402,1.32341608784919,0.439278628586243,3.01270310396938,0.00258932103409739,0.017989041858258
"Plpbp",117.521520574888,-0.869080617578452,0.288471730238208,-3.01270636419312,0.00258929321939219,0.017989041858258
"Tnfrsf23",98.0215275973349,-1.03050709065477,0.342114677043208,-3.01216860837754,0.00259388479632311,0.0180108791525634
"Rbm5",303.98892840246,-0.295609713851487,0.0981979804787865,-3.01034412734533,0.00260951848583012,0.0181095155346689
"Eomes",17.4169293873409,1.74663630596103,0.580327078124397,3.00974462816058,0.00261467427299246,0.0181353693146999
"Nek3",5.50200821544296,-1.60560043515546,0.53362138859528,-3.00887571126429,0.00262216362696114,0.0181773715835103
"2310015A10Rik",15.4899059210518,-1.14350894764133,0.38015977058146,-3.00796937532952,0.00262999639409934,0.0182217072572599
"Gm28875",17.4301840114109,-1.38241546514802,0.459639872337775,-3.00760562419643,0.0026331460266749,0.0182335655227805
"Tmem134",366.348388178453,-0.362722363471225,0.120615100165692,-3.0072715851742,0.00263604142595891,0.018243651331732
"Esd",2502.99623620998,0.796590943828928,0.264944824994818,3.00662956464429,0.00264161453562622,0.0182622850039285
"Fbxl8",34.4501238861967,-0.831184841170112,0.276444349442433,-3.0066986098524,0.00264101466684034,0.0182622850039285
"Abhd14b",21.61741301954,-1.1586108761776,0.385475025118915,-3.00567040840111,0.00264996063316793,0.0183100004729897
"Jup",76.2238858625455,0.954277546254644,0.317568773274592,3.00494767295495,0.00265626543066523,0.018343567208826
"4833420G17Rik",65.3244333768936,-0.587026059917233,0.195364081564541,-3.00477987159222,0.00265773120905726,0.0183436984211415
"Apobec1",239.339197583727,0.772554304834004,0.25722827594992,3.00338017654177,0.00266998665711674,0.0184182594263238
"Cep350",100.231338689878,0.605118153225312,0.201513817756691,3.00286183826827,0.00267453821201898,0.0184230464262114
"Ftsj3",115.21934303514,0.691977203388079,0.230421178630822,3.00309723047097,0.00267247034284072,0.0184230464262114
"Haus8",45.0520857432995,-1.16393817235971,0.387616997795423,-3.00280477631174,0.00267503970901926,0.0184230464262114
"Ormdl1",55.298937627357,-0.812458879902417,0.270602989257755,-3.00240171821802,0.00267858448964758,0.018437444486559
"Msantd3",68.292331705141,1.23909083887366,0.413031751849317,2.99998930669551,0.00269989084698955,0.0185740184747588
"5330438D12Rik",8.16807505637532,-1.36047773492361,0.453692126244918,-2.99868050650098,0.00271151482915025,0.0186236709202579
"Itgb8",2.74214017999499,4.39096963118531,1.46429667175479,2.99868852800384,0.00271144344789498,0.0186236709202579
"Rap2a",240.42491399692,-0.982589063438505,0.327650019368463,-2.99889823090021,0.00270957796574442,0.0186236709202579
"Hs2st1",9.64881532608635,-2.26416407482833,0.755257982033846,-2.99786844851494,0.00271875001244803,0.0186632546875087
"Rrp15",71.2062140925125,0.789145365251055,0.263272241320633,2.99744994494111,0.00272248563245981,0.0186787853538734
"Dusp22",49.1932429995724,-0.730813009011154,0.244068683535448,-2.99429241976066,0.00275082165053048,0.0188629895657523
"Ifi214",5.33829794219787,2.34532506672888,0.78352273089756,2.99330826566091,0.00275970848770583,0.0189034813158413
"Impdh2-ps",23.0382916291514,-2.61028322276058,0.872034139942344,-2.99332687013052,0.00275954024783754,0.0189034813158413
"Nop14",142.210583543687,0.704099868552472,0.235328078344282,2.99199259819045,0.00277162983061265,0.018974889104934
"Noc3l",32.9285722660432,0.848343658673034,0.283596787858599,2.99137259303521,0.00277726402511122,0.019003200525842
"Ddx39b",448.272326312568,0.457953577170375,0.15318704543044,2.98950590687073,0.00279429044723375,0.0190990881835454
"Tmem250-ps",34.9673913537961,-0.940632393148264,0.314638363464508,-2.98956676099788,0.00279373388453882,0.0190990881835454
"Mapk14",186.795255616815,-0.647070680344345,0.216512891992009,-2.98860116084093,0.00280257707147857,0.0191454066213775
"Tmem126a",111.214904840472,-0.746850840053773,0.250001208694564,-2.98738891685212,0.00281371526894385,0.0192111448007211
"Tubb5",590.827040627318,-0.478146500587661,0.160074717924911,-2.98702072873214,0.00281710620622938,0.0192239448809377
"Tusc3",109.336767230726,-0.689083673735358,0.23076494743994,-2.98608467785039,0.00282574385357309,0.0192725155026644
"Mir142hg",252.655227050975,-0.558445694879695,0.18703930119171,-2.98571311655673,0.00282917922970994,0.0192855717491894
"Klhl21",82.8969677716933,-0.618362885955456,0.207228406366716,-2.98396777158623,0.00284536740279103,0.0193854988178332
"Fry",10.5332103542711,-1.52590737117073,0.511694190422334,-2.98206897739312,0.00286307484209807,0.0194956637609889
"Utp20",64.719595591714,0.754710425251835,0.253249439277288,2.98010699413824,0.00288147718941905,0.0196104397663146
"Acadsb",79.2014825360781,-0.740248937490415,0.248439017679531,-2.97960016266561,0.00288624851232171,0.0196323738668063
"Slc35d2",20.6949114340549,-1.01912807817384,0.342234807370894,-2.97786214676104,0.00290266505373183,0.0197334531990702
"Phgdh",52.0865164931975,0.832379009878314,0.279540726267844,2.97766633503257,0.00290451993808593,0.0197354814013888
"Zzef1",172.072595599192,-0.397669806980387,0.133577920705169,-2.97706241331693,0.00291024758071905,0.0197638077535816
"AI837181",164.663415590905,0.74685506086604,0.250951789789088,2.9760897959474,0.00291949363651825,0.019815984912963
"Rffl",25.5535395962801,1.0751547593815,0.361312596577024,2.97569132537094,0.00292328937902092,0.0198311321758193
"Hmgn1",51.5949793764568,-0.828986294129073,0.278662230304334,-2.97487855897699,0.00293104557767386,0.0198731159782496
"Dgkq",47.9176662421638,-0.640569292316834,0.215394853091953,-2.97393035683807,0.00294011796742411,0.0199154973710073
"Kif9",6.47865629296034,1.85375613733757,0.623342419724759,2.97389697649025,0.00294043781674625,0.0199154973710073
"Ttc39b",52.4239198122369,1.09887706235994,0.369626372809098,2.97294009085081,0.00294962017391262,0.019967023056614
"Kcp",11.5010898474349,-1.57134163345821,0.528955009914104,-2.97065270960073,0.00297167621012919,0.0201055937397161
"Lancl1",37.1183787394336,-0.790478003137102,0.266138836028699,-2.9701715650844,0.00297633475092292,0.0201263724303743
"Slc25a1",152.219269153787,0.707041606134614,0.23809861550583,2.96953262257546,0.00298253142389575,0.0201575244795172
"Lsm14a",253.876519358365,0.449863444720905,0.151528071502695,2.96884557600209,0.00298920775719621,0.0201887775024899
"P4ha1",220.908529248396,0.746946209908771,0.251604699091005,2.96872917162252,0.00299034025945863,0.0201887775024899
"Abtb1",35.6317593665055,-0.944900002962964,0.318337285060797,-2.96823541352533,0.00299514840218269,0.0201954275864073
"Emid1",12.5921117605174,-1.26574896281449,0.426445543005195,-2.96813739427233,0.002996103737679,0.0201954275864073
"Wdr4",57.1417488906532,0.806028540355819,0.271542299745389,2.96833510326601,0.00299417707048736,0.0201954275864073
"9930111J21Rik2",4.67837728319588,2.29180547807744,0.772318629596104,2.96743518834445,0.00300295585551686,0.0202308593475549
"Slc9a8",83.9163302725834,0.666518035573077,0.224648383047875,2.96693894044648,0.00300780685511314,0.0202432264374944
"Tsc1",87.6999265831616,-0.62006918234243,0.208994183960246,-2.96692075632295,0.00300798474708095,0.0202432264374944
"Fra10ac1",30.9184994917907,-0.801305552020968,0.270213052995467,-2.96545834162353,0.00302232274735104,0.0203181495830668
"Prkcq",64.3063424044927,0.725513750903306,0.244647236740273,2.96555056402922,0.003021416729769,0.0203181495830668
"Tia1",66.0539959051142,-0.89634599908555,0.302381497957134,-2.96428850687358,0.0030338370464066,0.0203847482307309
"Ctdsp2",212.649984888302,-0.698440069191087,0.235646132720962,-2.96393605584072,0.00303731394114243,0.0203973005613055
"Golm1",40.2145288871941,-1.05752068806535,0.357106359772009,-2.96136055583135,0.0030628315122388,0.0205577769950639
"Rasgrp4",45.2857819507232,-1.39698482964454,0.471830811442774,-2.96077491288203,0.00306866116825943,0.0205860079113023
"Bcor",87.1246475457266,0.719656762704796,0.243084816069618,2.96051713282943,0.0030712303897847,0.0205923480233105
"Stip1",286.357034982931,0.425749356974695,0.143866656143181,2.95933309627336,0.00308305656660211,0.0206607157547295
"Naa60",199.884701006793,-0.426710861769477,0.144212638700113,-2.95890059023754,0.00308738678831114,0.020678804590067
"6430571L13Rik",4.85553176945434,-1.61945287255355,0.547371860163482,-2.95859723601771,0.00309042725882175,0.0206882403456182
"Huwe1",121.034030687696,0.463811133222808,0.156795473934916,2.9580645511192,0.00309577288112921,0.0207130893719458
"Znrf2",73.4625791161757,-0.849888369126933,0.287433208171196,-2.95682038458387,0.0031082912528985,0.0207858780566983
"Atxn10",147.389558250002,-0.463740786241206,0.156888194900661,-2.95586794490713,0.00311790554068554,0.0208391799421992
"Itgae",10.4137818129452,-1.350458351704,0.456902030110127,-2.9556847260637,0.00311975812777621,0.0208405760284903
"Mtch1",241.966688570585,-0.465470058559203,0.157538764376267,-2.95463824666969,0.00313035868052914,0.0209003779412475
"Bcl9",45.4048535890203,0.789577883024714,0.267276589018408,2.95416027989766,0.0031352112698009,0.0209217598367398
"Bank1",75.6110372327481,-0.692003831029107,0.234287717873026,-2.95364962923128,0.00314040326066606,0.0209343706319585
"Plekhg2",62.9704159416581,-0.912115385486405,0.308801987038883,-2.95372252695886,0.00313966160084872,0.0209343706319585
"Commd3",336.871300246451,-0.37797544953978,0.128018751954784,-2.95250065922592,0.00315211397105376,0.0209841536855707
"Epha4",37.6246290537108,2.84651145765673,0.964124991113288,2.95242990680059,0.00315283640437039,0.0209841536855707
"Slc41a1",60.8492186617971,0.896814197061494,0.303746464334862,2.95250909018915,0.00315202789489799,0.0209841536855707
"Zfp235",10.4152562966194,-1.37776545352174,0.466726995821938,-2.95197292176212,0.00315750618815135,0.0210042082684003
"Pip5k1a",117.919451298101,0.620926782840721,0.21048974681275,2.94991462645015,0.00317861749633483,0.0211335559706498
"Klhdc1",25.9207521613239,-0.900783812173311,0.30541257829552,-2.94939984856061,0.00318391748853131,0.0211576990760422
"Nsun2",174.890029599176,0.609225656818059,0.206577480738095,2.94913876692326,0.0031866085806131,0.0211644893628044
"Cd5",17.5606791190972,-1.01716487743975,0.345038070971008,-2.94797868124303,0.00319859122075771,0.0212329518785272
"Slc35b2",106.352158841272,0.693562178169961,0.235332517560676,2.94715828207269,0.00320708997761608,0.0212782280618494
"Prpsap2",50.3083771413507,-0.577076424251443,0.195980702589338,-2.94455738053283,0.00323416969577841,0.0214466723706979
"Tmem60",86.5894254811433,-0.546112644139355,0.185642009592999,-2.94175141357633,0.00326361798281105,0.0216306389984638
"Cecr2",2.51531967958916,-2.4140316592002,0.820684249562608,-2.94148652235836,0.00326641056542802,0.0216378367602204
"Limk1",27.5390660791539,-1.18027657064292,0.401290533236893,-2.94120212884806,0.00326941117161637,0.0216464043054433
"Arhgap8",4.6003954232477,2.49067663245614,0.846980283139457,2.94065479685558,0.00327519308222139,0.0216634371266376
"Ubald1",173.672269465154,-0.673203790584372,0.228931424685609,-2.94063513346357,0.00327540097576814,0.0216634371266376
"Acad11",34.0107099499811,-0.941285524876787,0.320218861324909,-2.93950681412772,0.00328735042130269,0.0217311345107909
"Cdc37l1",40.1174156699582,-0.719089565384285,0.2447187169879,-2.93843304768486,0.00329875898954792,0.0217915076604862
"Psma6",215.49461683096,0.79247541850859,0.269703220707873,2.93832389701773,0.00329992071205407,0.0217915076604862
"Oard1",54.1620876707527,-0.745698251525662,0.253833627916373,-2.93774413440341,0.00330609754424518,0.0218209322037921
"Zmym6",16.316716029756,-1.02674543713708,0.349602898405306,-2.93689051727124,0.00331521121086156,0.0218696997619738
"Smcr8",167.026426453672,0.659884394525157,0.224775032104458,2.93575486719758,0.00332737148108426,0.0219385039046632
"Stk11ip",64.2144150378958,-0.862579150990743,0.294053523287697,-2.9334086575348,0.00335262288434213,0.0220935060034168
"Enah",9.57132613999045,-1.41578144027103,0.482773548193508,-2.93259944661166,0.00336137252011844,0.0221396582766658
"Agfg1",249.646933431034,0.498542963702229,0.170022314347433,2.93222078299368,0.00336547397767249,0.0221551633244598
"Mmgt2",42.5410761588063,-0.792114987092983,0.270331914812424,-2.93015712792406,0.00338790645172275,0.0222912640899807
"Ptges",118.216415743392,2.56562409070514,0.875707704375519,2.92977220353991,0.00339210571514039,0.0223020088840562
"Rnd3",18.1216362954947,1.73862694578647,0.593451832119371,2.92968502528231,0.00339305742860986,0.0223020088840562
"Polr3d",48.2035832946265,0.648279643895266,0.221338149668055,2.92891056000741,0.003401522842267,0.0223460663819188
"Ghitm",333.908252422041,0.641799161747265,0.219174592669185,2.92825529606881,0.00340870031916166,0.0223816216191873
"Zfp524",64.6751658730139,-0.674905199021878,0.230599757284452,-2.92673854894549,0.00342536703267523,0.0224794143930068
"Slfn10-ps",54.9895426459815,0.767773873759333,0.26237090803973,2.92629194103743,0.0034302886835464,0.022500067366107
"Ero1b",50.2693158924969,-0.795605537590133,0.27211435670898,-2.92379111198831,0.00345796713614482,0.0226634218071287
"Nifk",92.1063805283976,0.872146032857558,0.298300222968389,2.92371901093074,0.00345876813603549,0.0226634218071287
"Gm10134",27.4361290848459,1.86124449977177,0.63687814378457,2.92244995049062,0.00347289431595495,0.022732486851829
"Pcmtd2",42.526171577427,-0.748443983909718,0.25608983106681,-2.92258376988995,0.00347140227137794,0.022732486851829
"Casp4",44.8673963259777,1.72813605126125,0.59194182303812,2.91943563371084,0.00350665802665938,0.0229311727923099
"Pum3",144.945534586619,0.524759984685352,0.179748198161199,2.91941721838427,0.00350686521368317,0.0229311727923099
"Kat2a",38.7942075243085,1.0685394915219,0.366057648385396,2.91904703052923,0.00351103248385,0.0229465880735743
"Top1",339.365528021316,0.479157133189545,0.164169255086304,2.91867763508856,0.00351519532477689,0.022961958538303
"Pycard",448.812623068879,-0.794725161722323,0.272394764894537,-2.91754932232276,0.00352793848375643,0.0230333326650607
"Rnd2",17.6227615226441,1.8557924720545,0.636138752746216,2.91727624522643,0.00353102892585513,0.023041644750858
"Fgfr1op2",154.914078148917,-0.47073941084827,0.161597643799238,-2.9130338771096,0.00357935767796479,0.023344997941829
"2900089D17Rik",17.0023976044432,1.2535024228944,0.430481814942782,2.91185917588879,0.00359284575087488,0.0234088855474525
"Lrp12",185.304408106956,-0.726716305087786,0.24956649925175,-2.91191448879007,0.00359220960516375,0.0234088855474525
"Cds1",30.2129382901473,1.69316939221369,0.581558572801437,2.91143398343781,0.00359773925038372,0.0234287293043735
"Inpp5b",90.5673046909559,0.859417674587289,0.295233723186284,2.91097394061932,0.00360304066677146,0.0234512077073898
"Dmac2",79.6188420633141,-0.710183597298981,0.244062802557462,-2.90983955710243,0.00361614338820208,0.0235244135551638
"Ncf2",647.825720812772,-0.525953657794654,0.180762048309906,-2.90964648117361,0.0036183778267004,0.0235268781870433
"Ptprs",131.422288901203,-0.768961451530367,0.264300062519158,-2.90942591613889,0.00362093192899695,0.0235314176974641
"Slc25a23",31.319843135889,-1.448716685558,0.498125324649433,-2.90833774929547,0.00363355671495926,0.0236013655681191
"Col27a1",21.5615280377447,1.50820435708236,0.519085518848279,2.90550266250672,0.00366663729583494,0.0237918599149904
"Slc17a5",79.2902543641422,-1.02593474361071,0.35309654011226,-2.90553609866733,0.00366624556284539,0.0237918599149904
"Arsa",50.311838047051,-0.801955020783042,0.276066092584645,-2.90493849959916,0.00367325268407509,0.0238225937500706
"Rhof",83.2264780115858,0.647016598351156,0.222778577656826,2.90430347996852,0.00368071192113331,0.0238587660777348
"Tnfsf8",31.4570795891345,1.77020983514372,0.609653334244014,2.90363348432897,0.00368859693136438,0.0238976599349867
"Slc36a1",51.416466948226,-1.22898650314407,0.423298053611081,-2.90335968393855,0.00369182363736343,0.0239063492840301
"Ube2n",10.6614615830666,1.55928541355949,0.537135247112277,2.90296610014415,0.00369646647295291,0.023924195207029
"Pigk",211.863573542923,-0.502005167008176,0.172970876817461,-2.90225254242047,0.0037048973575816,0.0239665273452945
"Gm48582",11.9470663792917,-2.18824004378698,0.75475664987819,-2.89926566945802,0.00374037816787792,0.0241837097350964
"Arid3b",54.1313198290135,-0.599087427633065,0.206676228067734,-2.89867602691456,0.00374741887958663,0.0242168827595713
"Dtx2",92.1277165278923,0.671633162030467,0.23182476096317,2.89715886793115,0.00376559014214514,0.0243219141172991
"Aga",192.399097518132,-0.609489491954991,0.210463218605391,-2.89594303457725,0.0037802101414179,0.0244039126186545
"Kcnab1",3.13399200553725,3.51658416280373,1.21438705596967,2.89576881235429,0.00378230932714329,0.0244050381469974
"2510002D24Rik",44.5362227333241,-1.0421628629301,0.359926929164381,-2.89548455112715,0.00378573663599364,0.0244147277760749
"Malt1",588.469627632406,0.467555815412183,0.161501868829627,2.89504894773337,0.00379099413853846,0.0244362047191302
"Arhgap18",13.1112984268715,-1.83777546032781,0.634869909992807,-2.89472761490403,0.0037948767074919,0.0244488017145782
"Siglecg",100.32822008311,-0.66127389810095,0.22867408716426,-2.89177451761707,0.00383072766537229,0.0246672402586365
"Sptssa",199.522041439041,-0.638156724899525,0.220760384610999,-2.89072120445893,0.00384358928629523,0.0247374967314402
"Odad1",4.26284932514158,-2.49178723955287,0.862165972289529,-2.89014797572652,0.00385060524598287,0.0247700780892018
"Dclk2",8.33786287545067,-1.47938740185641,0.512120326839504,-2.88874962449995,0.00386776902321279,0.0248576201287716
"Mturn",10.0656909420554,-1.79449744852752,0.621208539779931,-2.88871986396587,0.00386813506696636,0.0248576201287716
"Psmb7",191.595692606924,0.593741767641719,0.20559394883232,2.88793406135687,0.0038778115464163,0.0249071796337448
"Oip5os1",143.300338226745,-0.419784104439515,0.145456027020983,-2.88598632203091,0.00390189114358723,0.0250491533212873
"Agfg2",40.8636566375177,-1.0938277471062,0.379117941269512,-2.88519119787214,0.00391176011733978,0.0250956803244998
"Lfng",159.779511894191,-0.9076792195059,0.314611062559662,-2.88508360806216,0.00391309724753814,0.0250956803244998
"Ccl6",2711.01998383156,-1.02458016614068,0.355184619866695,-2.88464113824867,0.00391860064430227,0.0251182697518243
