"","baseMean","lgFC_MoDC_Naive_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Ncf4",434.033316486329,0.692990005605782,0.118939947429485,5.82638567262381,5.66406373332681e-09,5.67430473868609e-08
"Emp3",1095.83515311882,1.25951440270061,0.216302478015837,5.8229309911484,5.78244361351315e-09,5.78887301572414e-08
"Man2b2",23.4931863362626,2.44421752948567,0.419807120045014,5.82223933987491,5.80643159047448e-09,5.80885093697051e-08
"Tmem119",19.3917600683833,3.59282492062944,0.617286682623619,5.82035061141941,5.8724309873439e-09,5.87080088852715e-08
"Aldh7a1",28.7348995210004,1.93355026842881,0.332393840109905,5.81704603126665,5.98966520435043e-09,5.98384999541417e-08
"Arhgap21",40.3841931064902,1.73432671772469,0.298249233593677,5.81502489319878,6.06248636456985e-09,6.05240322716516e-08
"Vcam1",95.9998809374117,-3.19085834349709,0.548912190208612,-5.81305789963313,6.13418325382829e-09,6.11973988605612e-08
"Chst10",16.4230115569402,-5.42283713727568,0.934113332200792,-5.80533105602866,6.42389491421535e-09,6.40433426534161e-08
"Sirt2",345.976198990359,0.936878733371654,0.16146596422589,5.80232953652676,6.53998684226358e-09,6.51556365488584e-08
"Arap2",36.1552651378328,-2.16858435230575,0.37388134767288,-5.80019400754678,6.62382397303143e-09,6.59452717038637e-08
"Aprt",430.056533717909,1.08256184250014,0.186722626707056,5.79770037296305,6.7230430197011e-09,6.68868492692086e-08
"Hexb",172.983843300739,1.60977807281381,0.277719784265129,5.79641121741984,6.77490241823792e-09,6.73562762161045e-08
"Hbp1",264.106736372984,1.01531005495471,0.175206535499868,5.79493254665423,6.83486463984748e-09,6.79055586218227e-08
"Alox5ap",361.960730487557,1.02485985338454,0.177066608150507,5.78799054259516,7.12334208858404e-09,7.0718172846833e-08
"Brf1",49.9444634419393,-1.51281601285695,0.261376266699772,-5.78788591618623,7.12777918739425e-09,7.0718172846833e-08
"Nlrx1",18.2133825850195,2.28527657320425,0.394933839004566,5.78647952518909,7.18768431398705e-09,7.12634413126617e-08
"Mpzl2",13.0491753687888,-7.03523766234128,1.21636249890012,-5.783833083232,7.30173960128375e-09,7.23444709051539e-08
"Senp6",128.066448224944,-1.23646071096314,0.213906768450897,-5.78037207479471,7.45355959345173e-09,7.37979240572273e-08
"Brpf3",55.5981377183706,-1.83235507630052,0.317004732868419,-5.78021362558358,7.46058308614986e-09,7.38167307273866e-08
"Vipr1",16.0886499244755,-3.9938540950217,0.691361122410884,-5.77679878945825,7.613524163582e-09,7.52782629379288e-08
"Mrfap1",265.827892256855,0.803302126046438,0.139060825679263,5.77662416516362,7.62142649852863e-09,7.53047120286717e-08
"Tmem178",53.8534396538587,6.637294027739,1.14904460425188,5.77635890128076,7.63344584068374e-09,7.5371775723708e-08
"4930581F22Rik",14.9869263302955,-3.9084242173354,0.676665057134983,-5.77601011922171,7.64927751878008e-09,7.54763643394149e-08
"Fgd4",11.9519488900568,3.16759490014255,0.548491865721445,5.7750991365681,7.69077897641364e-09,7.58339232951505e-08
"Zc3h12d",36.831902496706,-1.84290511690616,0.319155158072598,-5.77432346083832,7.72628879660832e-09,7.61319537646645e-08
"Ms4a4b",28.4776924162673,-4.32352539939526,0.748827547963007,-5.77372642226677,7.75372927928766e-09,7.6350118931933e-08
"Cops9",400.158773031435,1.4233002579192,0.246543646087027,5.77301536871403,7.78653365411149e-09,7.66207676373839e-08
"Cables2",73.9128179581128,-1.65091956851071,0.286023487056621,-5.77197203453398,7.83491216426745e-09,7.70441942924484e-08
"Serinc2",9.23064376652051,5.89947900425167,1.02257121728544,5.76925978800057,7.96204819959704e-09,7.82409729627523e-08
"Arhgap22",102.834884469959,-1.74289511503776,0.302214619280832,-5.76707744709788,8.06579926182338e-09,7.92064786406459e-08
"Hspbap1",28.1072551298567,-2.09194455112936,0.363324021724209,-5.7577931159127,8.52207080659686e-09,8.36241423568301e-08
"Ubp1",122.127377962634,-0.979429517432951,0.170108063865422,-5.75769011284385,8.5272709372611e-09,8.36241423568301e-08
"Il27ra",42.6020716461788,-2.12660271495324,0.36972293580677,-5.7518820419209,8.8255372391013e-09,8.64902649431927e-08
"Fuom",20.0871195465339,2.60873779393127,0.453636931943781,5.75071739144593,8.88655549535129e-09,8.70290404255817e-08
"Fkbp11",46.5195920032562,3.12991384610803,0.544339789705564,5.74992661807989,8.92821917978754e-09,8.73776667826218e-08
"Mapk13",18.7624689923591,-6.28539249932203,1.09342743560814,-5.74833984829203,9.01239534016709e-09,8.81415935305139e-08
"E130307A14Rik",19.252946755566,-3.11383807819083,0.542044878461352,-5.74461304205984,9.21314303642855e-09,9.00437846558953e-08
"Rbbp8",66.8076359758604,-1.8013804979109,0.313713439684179,-5.74212089773516,9.34980277833525e-09,9.13174636099645e-08
"Pdgfb",70.2553234883473,2.05056888280259,0.357192457934042,5.74079557743978,9.42327883836346e-09,9.19727337028889e-08
"Whrn",15.4217428219616,-3.46054041646773,0.603614736795222,-5.73302837972581,9.86531187413963e-09,9.62218570472956e-08
"Kdelr1",199.815584073334,0.755936512915439,0.131881797095118,5.73192456856064,9.92974331497288e-09,9.67847646789576e-08
"Samsn1",392.308641528598,-3.75596247352736,0.655318795525872,-5.73150426810713,9.95438437538972e-09,9.69593382771225e-08
"Twf1",165.210479657582,1.26833119378359,0.2213628303799,5.72964843107082,1.00638994525788e-08,9.79598212931419e-08
"Acsl4",78.4729369913312,1.50868712098672,0.263382806734052,5.72811543659378,1.01552456350106e-08,9.87822205388004e-08
"Tmed4",90.4415797241072,1.15513474019414,0.201671868924347,5.72779310448826,1.01745546421453e-08,9.89032619262793e-08
"N4bp2",36.8375250239688,-1.61108546918929,0.281340245015514,-5.72646643248798,1.02544040672355e-08,9.96122353287893e-08
"Arsb",41.5279251423966,1.91585224819326,0.334698147684398,5.72411966259163,1.03971450112477e-08,1.00930775628055e-07
"Ppp3cb",136.16025547248,-1.30424079190108,0.227970053719281,-5.7211057795648,1.05832977684826e-08,1.02668678554047e-07
"Gramd1b",151.81182888151,1.49259013046375,0.260954231114397,5.71973914387092,1.06687717828759e-08,1.03428214201959e-07
"Uqcr10",391.513807605148,0.964513980070136,0.168639461137446,5.71938485550562,1.06910394519648e-08,1.03574387589108e-07
"Mgat4b",224.758543517846,1.35025973086282,0.236122370122385,5.71847440868461,1.07484700784253e-08,1.04060792977013e-07
"Slc31a1",50.1516408773509,1.78898730896872,0.312968475077347,5.7161901323339,1.08938843198185e-08,1.05397782076095e-07
"Slc1a5",194.437080345396,-1.10845208268344,0.194058474858008,-5.71194885198644,1.11689660677436e-08,1.07986661189204e-07
"Apobr",85.9868037879039,1.1899760693273,0.208423016185918,5.70942735165971,1.13356930524852e-08,1.09525146957814e-07
"Nqo2",19.7965035331724,2.68903390017889,0.471053452162287,5.70855364255449,1.13940268388136e-08,1.10014980321681e-07
"E2f1",20.3690280119426,2.24480046562019,0.393293161162605,5.70770277058565,1.14511162134593e-08,1.10492150148087e-07
"Sh3bp2",238.421610510641,1.31886482612296,0.231103958487451,5.70680327050551,1.15117705353225e-08,1.11003056447025e-07
"Cxcl5",205.368473423381,-3.31946608001352,0.581890019650722,-5.70462796733656,1.16597470219056e-08,1.12354726152222e-07
"Brox",178.88451387653,1.10633990369306,0.193980847445873,5.7033460687492,1.17478128818356e-08,1.1312766870035e-07
"Hmgb1-ps8",17.5537000689318,-3.81398957918725,0.668765572578419,-5.70302918626994,1.17696820053581e-08,1.13258548242872e-07
"Sf3b1",164.018484366606,-1.25036210330359,0.219249400443175,-5.70292142544608,1.17771279513968e-08,1.13258548242872e-07
"Tex261",271.049489966959,0.789520866606407,0.138458174723097,5.70223367587628,1.18247573048395e-08,1.13640729642107e-07
"Cdk20",22.0816424689118,1.82275604912431,0.319742859353815,5.7006935285686,1.19320984527383e-08,1.14595873540098e-07
"Lsp1",1101.00473738298,-1.54388861188685,0.270858451693765,-5.69998315442037,1.19819267511748e-08,1.14997759345386e-07
"Chi3l1",65.6254824637572,-4.65067914702501,0.816141737117031,-5.69837190713128,1.20956962223943e-08,1.16012383342086e-07
"Spns2",10.7595427629396,-5.44289828990155,0.955359446329572,-5.69722559484056,1.21772751501094e-08,1.16717116309033e-07
"Cnp",212.996985722052,-1.60958174629932,0.28253585771409,-5.69691139143169,1.21997290699507e-08,1.16734370481249e-07
"Ifi208",96.1060194886751,-2.96880742405967,0.521138400730968,-5.6967734864587,1.22095968725027e-08,1.16734370481249e-07
"Peli1",330.470345175727,-1.65494713289171,0.290507391788998,-5.69674706967089,1.22114880129975e-08,1.16734370481249e-07
"Rfx5",36.991852153808,-2.25485494930159,0.395798507030579,-5.69697689417354,1.21950447304225e-08,1.16734370481249e-07
"Gimap8",32.3254421808802,-3.38586822739606,0.594443647940907,-5.69586072477073,1.22751054336621e-08,1.1726470084704e-07
"2700038G22Rik",23.7677789202324,-3.40231288718599,0.597392354737131,-5.6952735672071,1.23174258787791e-08,1.1759101206739e-07
"Cd4",20.4579980698873,-6.33304170335902,1.11206299588701,-5.69485876859669,1.23474086591313e-08,1.17799184863209e-07
"H2-K2",129.872510724045,-1.50245744026418,0.26383244729802,-5.69474094506289,1.23559381915818e-08,1.178025450615e-07
"Utrn",32.3392233035564,-2.46084751872826,0.432189379361459,-5.69391020752072,1.24162400025426e-08,1.18299175579781e-07
"Chd6",39.9367067957795,-1.65910492266604,0.291398451817455,-5.69359552982589,1.24391565075625e-08,1.1843918615198e-07
"Mcm7",63.6504164095427,-1.80279681754963,0.316697525538123,-5.69248785410108,1.25201507535727e-08,1.19131632599715e-07
"Gna15",118.086746791603,1.37997450873704,0.242449494663753,5.6918019592117,1.25705606440352e-08,1.19532341015163e-07
"Sidt1",32.6774079781405,-6.86083860347528,1.20550539727896,-5.69125498646576,1.26109017276681e-08,1.19836840559886e-07
"Khnyn",70.6606896373103,-1.51125645206177,0.26566854558758,-5.68850350243502,1.28157484260692e-08,1.21703145567537e-07
"Etv3",326.873540563005,-1.2936700304693,0.227426010396878,-5.6883116764513,1.2830149710913e-08,1.2175964211819e-07
"Gm10134",19.1189290716328,3.14983595078287,0.553798259243088,5.68769565127915,1.287650404e-08,1.22119102830968e-07
"Pnp2",50.2253371139885,-3.59337708215147,0.632227626183008,-5.68367615291666,1.31829803908645e-08,1.24943431257102e-07
"Map6",13.182222941913,3.26117510420214,0.574161637504835,5.67989028033013,1.34781172872623e-08,1.27572771117149e-07
"Rnf122",15.8952231250697,-4.26708507754265,0.751249558496724,-5.67998347457433,1.34707756365283e-08,1.27572771117149e-07
"Clta",1052.26830125245,0.90663258916901,0.159625200014869,5.67975851610246,1.34885040356705e-08,1.27587254850866e-07
"Kctd14",27.7341561469965,-7.15753041571923,1.26022851893676,-5.67954962783889,1.35049862776625e-08,1.2765933879003e-07
"Nek8",15.4852210374387,-3.04317689729217,0.535863673472304,-5.67901324150769,1.3547399299822e-08,1.27976284795564e-07
"Slc17a9",32.3434326960102,-2.22839129300534,0.392543566233353,-5.67679993939995,1.37237817768928e-08,1.29557536224061e-07
"Aco1",82.720171780407,1.25407364805675,0.220927478118063,5.67640412473535,1.37555593304296e-08,1.29772487042678e-07
"Lrig1",18.6652501420504,-5.36860352189207,0.945998320653669,-5.67506665147403,1.3863466673137e-08,1.30704908961526e-07
"Rpl18a",4085.79839856461,-0.700747500060699,0.123496722193713,-5.67421942552881,1.39322458302272e-08,1.31267451556738e-07
"Tacc2",19.5559582996308,2.65886806939624,0.468902338073103,5.67040906710455,1.42456965482743e-08,1.34133009460418e-07
"Ctse",21.4421982039389,-4.42343564021662,0.780157746672316,-5.66992465188527,1.42860334139831e-08,1.34424949289249e-07
"Ropn1l",11.088045781891,3.01485116410579,0.531913330041173,5.66793684954732,1.44527210066951e-08,1.35904633696116e-07
"Ptpn2",91.2220214154185,-1.3554043113568,0.239140907564352,-5.66780616985015,1.44637451175674e-08,1.35919577406181e-07
"Ppm1h",49.0196772564035,1.34229948643075,0.23688998717023,5.66634116732916,1.45878928500602e-08,1.36996860754868e-07
"Fnbp1",188.630814755171,-1.12533348476468,0.198797185337328,-5.66071135692973,1.50746797384933e-08,1.41476114861716e-07
"Plpp2",44.2541615742353,1.76349779418907,0.311687874081124,5.65789669998545,1.53239316481078e-08,1.43721718309011e-07
"Tln1",944.302055013104,0.901989096888159,0.159464905035071,5.6563486284947,1.54627226360705e-08,1.44929071109455e-07
"Cisd1",62.7234523884045,1.30144687744357,0.230123148010716,5.65543661597643,1.55450590380548e-08,1.45606060144485e-07
"Resf1",218.35173573583,-1.35815673631073,0.240286980050943,-5.65222774876436,1.58381539763113e-08,1.48255000768512e-07
"Rnf13",259.196251098048,2.04923452448166,0.362661073675481,5.65054998517808,1.59935290086595e-08,1.49612194090096e-07
"Rilp",12.4752449595571,3.62434825657071,0.641630599583708,5.64865244725267,1.61710412175146e-08,1.51174574808251e-07
"Clec2i",60.833984309298,-3.11945038960058,0.552371742003617,-5.64737504182492,1.62916169411107e-08,1.5220300496345e-07
"Cib2",27.0482399667058,2.29749247382249,0.406877742890112,5.64664082508685,1.63613151672404e-08,1.52755091574378e-07
"Flot2",110.544306307919,1.33763235078689,0.236951374552927,5.64517658237139,1.65011794982039e-08,1.53961134618605e-07
"Ep400",148.00714544606,-1.47566012750621,0.261431199069408,-5.64454484682384,1.6561880751431e-08,1.54327589977435e-07
"Rp9",192.402847872764,-0.889159624556066,0.157523965397912,-5.64459904440581,1.65566646030125e-08,1.54327589977435e-07
"Tmem141",18.2636471729577,2.27694412418625,0.403425269552064,5.64402950443438,1.66115587524641e-08,1.54690443043309e-07
"Tspan33",67.7683300936059,-4.55002368852504,0.806283201654659,-5.64320784457305,1.66910646114571e-08,1.55330411364762e-07
"Mapre2",207.143988926647,1.35432582375494,0.240003074696581,5.64295197245749,1.67158988089274e-08,1.55461096346939e-07
"Fam219a",41.8310193639176,2.75251600612279,0.487832361911921,5.64233991229094,1.67754492474816e-08,1.55914272167239e-07
"Pnn",77.6162566608279,-1.45624253783184,0.258155185266044,-5.64095792354933,1.69106687307044e-08,1.57069692930063e-07
"Ctnnd1",25.5052716822039,2.00571041481069,0.355621164759811,5.64001981199675,1.70030599430333e-08,1.57826083466068e-07
"Mmp14",645.744282788938,1.97677010876611,0.350790103753583,5.63519348925166,1.74861894886577e-08,1.6220608227534e-07
"Cdc14a",32.4585940533368,-2.06414694802185,0.36649692722724,-5.63209892000545,1.78029514840951e-08,1.65038171866071e-07
"Ncoa2",48.3702258396754,-1.47899799774038,0.262633219562739,-5.63142012348164,1.7873175021952e-08,1.65582610524914e-07
"Atg4c",22.986040012457,1.87651099201044,0.333413568984278,5.62817823439851,1.82122850897327e-08,1.68615796274222e-07
"Mospd2",52.2220631213537,1.84401312041553,0.327648097400937,5.62802938592695,1.82280041153859e-08,1.68652939811335e-07
"Hnrnph1",215.073881991549,-1.17807734717669,0.209499358541458,-5.62329811116609,1.8734568501657e-08,1.7322862248708e-07
"Mamdc2",272.800559513376,6.93572468261781,1.23395450122007,5.62072967500838,1.90152610692615e-08,1.7559862241268e-07
"Sesn2",112.797483273347,-1.54768890890452,0.275351820355306,-5.62076875652184,1.90109595946893e-08,1.7559862241268e-07
"Slco4a1",107.756092222156,2.303368011377,0.409914010621686,5.61914926470471,1.91900016265194e-08,1.77098759405278e-07
"Rab2a",162.918484051451,1.21646160695043,0.216674586974673,5.6142329561363,1.97436078747411e-08,1.8209117480379e-07
"Sema4d",784.974943438977,1.32218586188325,0.235688040922613,5.60989796812554,2.02445937116512e-08,1.86592205380709e-07
"Mvb12b",65.5613312624353,1.59562089316843,0.28450874262633,5.60833694753662,2.04280026105322e-08,1.88162279800081e-07
"Rrbp1",376.628731475142,1.1176535953719,0.199531291373436,5.60139508785186,2.12633466965798e-08,1.95731484032542e-07
"Map3k20",17.9542584854816,2.3014036759073,0.41108932057936,5.59830567396855,2.16456849910094e-08,1.99123715185493e-07
"Hint1",939.276672986324,1.16956826743722,0.208919736503241,5.59817031656591,2.16625882021091e-08,1.99152039336045e-07
"Ndufv3",319.878327085049,1.13931191167701,0.203594997757144,5.59597202400829,2.19389079486194e-08,2.01563716777941e-07
"Arpc5l",217.285238049389,-1.1577230841064,0.206968896809935,-5.59370563379656,2.22273685634547e-08,2.04083793196385e-07
"Il15ra",206.771822694763,-2.15808647457522,0.385951617235952,-5.59159847555678,2.24988630461024e-08,2.0644498155551e-07
"Prune2",8.23161960164049,5.87007657039062,1.05001477461439,5.59047045080517,2.26455221687058e-08,2.07658429256764e-07
"Nsd1",153.520004606296,-0.985840658142471,0.1763595351943,-5.58994815367562,2.27137420588974e-08,2.08151506425239e-07
"Rbpj",308.345666156732,-0.910126512499832,0.162909683604033,-5.58669375794737,2.31433310367124e-08,2.1181882269052e-07
"Tmem35b",26.5846670243137,2.06118291440894,0.368940710369089,5.58675921761773,2.31346129742426e-08,2.1181882269052e-07
"Rtkn",7.62301690245498,4.52927300928173,0.811168981469701,5.5836368410876,2.35540287179863e-08,2.15440849340515e-07
"Gm55175",15.555950564935,4.8246804912183,0.864159657620743,5.58308924591771,2.36283416076048e-08,2.15983432232966e-07
"Tmpo",144.911818105603,-1.47457242117675,0.264138970043717,-5.58256292485995,2.36999818819144e-08,2.16500912486277e-07
"Pde8b",7.07432472861489,6.02137810907233,1.07924027342645,5.57927484484547,2.41523354377327e-08,2.2049337409124e-07
"Cd14",941.629623003289,1.90303090241399,0.341146289548828,5.57834266622328,2.4282096033492e-08,2.21431354449556e-07
"Rassf5",93.2924284694695,-1.35198511111166,0.24236438321871,-5.57831597678124,2.42858211877203e-08,2.21431354449556e-07
"Gpr84",129.754138330524,-2.81453752672445,0.504632643865941,-5.57739884832371,2.44141660850049e-08,2.22460769525984e-07
"Usp11",17.2761013857493,-3.42020328004923,0.613665432886998,-5.57340058076732,2.49814243486602e-08,2.27485713759038e-07
"Kmt2c",78.9250434780145,-1.39330843373824,0.250280795123126,-5.56698101047986,2.59190628445579e-08,2.35874933252496e-07
"Chek2",18.4477570566328,2.01889164174268,0.362748815659367,5.56553613572231,2.61347615358125e-08,2.37470026701022e-07
