"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Treatment_6H","lfcSE","stat","pvalue","padj"
"Nherf1",257.050255043671,0.522850980899541,0.122428561830076,4.2706617890785,1.94893775908246e-05,8.30053973818581e-05
"L3mbtl3",31.860973798062,-1.43986724343862,0.337345046933171,-4.26823294584747,1.97027519410072e-05,8.3890361568446e-05
"Prg2",55.8055436071962,-2.57659425950594,0.603953344286428,-4.26621407743043,1.98818012153495e-05,8.46287160890395e-05
"Aif1",49.0761209307981,1.42617665424192,0.334365159596909,4.26532673428426,1.9960987070144e-05,8.49409894942909e-05
"Arrdc3",10.0008285066567,-3.09974279304758,0.726740909207894,-4.26526531501595,1.99664791797344e-05,8.49409894942909e-05
"Rpl13a",185.917727396614,-0.794106831441906,0.186246674610073,-4.26373696660332,2.01036083830761e-05,8.55001338966348e-05
"Maea",346.471557139913,0.650212646221233,0.152506236417009,4.26351512893748,2.01235868752452e-05,8.55608637094466e-05
"Urb1",30.9542084749704,-1.49986284203422,0.351817656240605,-4.26318240551428,2.01535870808156e-05,8.56641570906807e-05
"Ppp4r1",103.973157105022,0.766529575823918,0.179805832574678,4.2630962791797,2.01613596489626e-05,8.56729386951247e-05
"Myl4",6.15351642491323,-3.3950660303467,0.796491627888923,-4.26252569577564,2.02129247318433e-05,8.58677529709008e-05
"Fus",441.386059686985,-0.571083598893303,0.133997714388677,-4.26189059640826,2.02704679649414e-05,8.60878459851952e-05
"Hspa4l",31.0755366696209,1.42356811783406,0.334047599041783,4.26157266784007,2.02993324652116e-05,8.61860515554928e-05
"Morf4l2",53.3895006948288,1.00866031111327,0.236756722053031,4.26032385634794,2.04130903721198e-05,8.66445365441433e-05
"Ubap1",214.429573765911,0.799808237016759,0.187738886994782,4.26021614285478,2.04229306953669e-05,8.66618028630703e-05
"Eef1d",253.181036478147,-0.701866752771753,0.164764369778351,-4.25982118413063,2.04590513840453e-05,8.67905449077909e-05
"Zscan29",47.3121163608051,0.896158270953671,0.210401835042173,4.2592702234467,2.05095407528009e-05,8.69801512208474e-05
"Ssr3",324.537791417466,1.05450812296655,0.247631926922853,4.25836900786653,2.05923828824014e-05,8.73068184731694e-05
"Cluap1",33.6911519766592,-1.20945567408019,0.284062514432014,-4.25770952742044,2.06532058428413e-05,8.75399715749791e-05
"Dock7",24.710228545305,1.3083066789727,0.307348720874397,4.25675003706088,2.07420038441402e-05,8.78915336472131e-05
"Dnah8",5.70894417761127,-4.6600377918651,1.09504570065976,-4.25556466644036,2.085220837288e-05,8.8333579092e-05
"Snx18",61.0732510559466,1.00681360279041,0.236625541382819,4.25488134926888,2.09159897955707e-05,8.85787742738793e-05
"Ypel4",20.6052044693926,-7.68540617872326,1.80646250517229,-4.25439562499542,2.09614406168636e-05,8.87462233448883e-05
"St3gal5",187.293763572742,2.69292482807612,0.633039838617162,4.25395790880816,2.10024796978242e-05,8.88949049065224e-05
"B4galnt1",173.878289693686,-1.41767194627695,0.333280652600277,-4.25368810105292,2.10278142354236e-05,8.89770504837697e-05
"Plagl2",311.058479273278,0.623347124501951,0.146546931249615,4.25356654818105,2.10392373689512e-05,8.90003016680938e-05
"Epb41l1",10.6134067747134,3.94902244179889,0.928649629035128,4.25243527626447,2.11458342578459e-05,8.94179846345221e-05
"Rps14",3083.85938657443,-0.757741754121276,0.178191871504553,-4.25239236629218,2.11498876598407e-05,8.94179846345221e-05
"H2-Ab1",2463.68783362688,-1.05356996598127,0.247798565172374,-4.25171939655253,2.12135552092612e-05,8.96366744600728e-05
"Haus7",25.471691414243,-1.35636599763259,0.319012154566554,-4.25176902577742,2.1208853719725e-05,8.96366744600728e-05
"Cpt1a",139.86603413318,0.851198670907695,0.200303830763159,4.24953765319726,2.14212200471283e-05,9.046322828904e-05
"Mthfd2l",13.5370237196741,1.7486750698709,0.411496147059249,4.24955393232178,2.14196634100321e-05,9.046322828904e-05
"Kifc2",9.76412026071551,-4.63919738114088,1.09172839035395,-4.24940619125678,2.14337946044649e-05,9.04908769394913e-05
"Dock1",18.8210632775104,1.71463886209445,0.403521670025594,4.24918657276993,2.14548171609537e-05,9.05541664429006e-05
"Pdzd11",37.982858122366,1.03407772485314,0.243421276160029,4.24809918494273,2.15591947742684e-05,9.09691374778223e-05
"Phf14",64.5930229997498,-0.89324416006079,0.210322799777422,-4.24701535452211,2.16637118133827e-05,9.13844634600489e-05
"Tent2",37.2752847053139,1.05170266538673,0.247696512894279,4.24593246427984,2.17686197658803e-05,9.18012046475173e-05
"Foxo4",29.1849976002585,-1.64711453228315,0.387939134995425,-4.24580658072193,2.17808464070408e-05,9.18269719485829e-05
"Itga5",25.6456027186514,2.43080301375104,0.572766772702635,4.24396653157994,2.19603118996724e-05,9.25575975715277e-05
"Fam216a",21.7161854583452,-1.71810141874201,0.404933826226703,-4.24291898444692,2.20631101291796e-05,9.29647691185442e-05
"Ebp",139.182456878279,0.603983628971135,0.142390269952596,4.24174790294457,2.21785732681244e-05,9.33988556730301e-05
"Zfp652",68.3675526831014,-0.872545769260773,0.205701976464437,-4.24179574867442,2.21738446562323e-05,9.33988556730301e-05
"Gm16315",5.56210185824384,4.22813742487606,0.997021206067088,4.24076980423981,2.2275449757522e-05,9.37805180060791e-05
"Nckap1",11.1831870786521,1.81284053702103,0.427508223507047,4.24048108864308,2.2304122702831e-05,9.38749072435105e-05
"Mthfs",88.4772722287217,0.761447383070878,0.179600930043752,4.23966280623038,2.23855790179007e-05,9.41913390683136e-05
"Anxa2",1609.62142917948,0.720086992975835,0.169852174474699,4.23949234210774,2.24025835481424e-05,9.42364771107485e-05
"Slc25a19",95.1755844980989,-1.16415959560598,0.274623454205053,-4.23911205609093,2.24405630316552e-05,9.43697963009073e-05
"Gsto1",352.64056601332,0.953149509602434,0.224880881241111,4.23846395630446,2.25054305505091e-05,9.46160820091833e-05
"Tnrc18",113.73420532867,-0.934270526169782,0.220564160513322,-4.23582201204149,2.27717106901146e-05,9.57087605237096e-05
"E4f1",38.0047391661164,-1.0842070867113,0.255969931048336,-4.23568144223381,2.27859623275881e-05,9.57403955822453e-05
"Papolg",23.8251650357304,-1.40756975511893,0.332317132305602,-4.23562199563191,2.27919918611167e-05,9.57403955822453e-05
"Slc25a28",107.793850603725,-0.901491510198366,0.212840281011849,-4.23553053920362,2.28012710435121e-05,9.57525824269225e-05
"Prss46",6.12280074589696,4.22071426494854,0.996559851117467,4.23528427340891,2.28262750842014e-05,9.5830779597068e-05
"Dbr1",66.325999545535,-0.864900925848496,0.204228006925793,-4.23497706738509,2.28575031334444e-05,9.59350557848481e-05
"Cep20",70.0229128788121,0.792061972008127,0.187088364978596,4.23362496165244,2.29954310401281e-05,9.64869776985587e-05
"Ube2e3",107.722306517233,-0.698198970489484,0.164929057488406,-4.233329051423,2.30257222126768e-05,9.65870823076044e-05
"Slc22a18",7.13527468601943,3.75667458603554,0.887470186032489,4.23301497352837,2.30579146764055e-05,9.66951042002445e-05
"Prss57",3.94921040707096,-4.91443887333222,1.1615277416327,-4.23101291272153,2.32641314832047e-05,9.75054176318683e-05
"S100a10",1103.17993441818,0.973162378650406,0.230003778036824,4.23107127611879,2.32580951649812e-05,9.75054176318683e-05
"Ctnnb1",570.22772264729,0.766790379644426,0.181258495478705,4.23036932762421,2.33307941314992e-05,9.77575250617352e-05
"Psmd5",90.5641290669877,0.891152965867139,0.210784324835154,4.22779524314284,2.35992400058558e-05,9.88547405714045e-05
"Thoc2l",13.0928135179376,-1.72136845551524,0.407185621913601,-4.22747848370856,2.36324765459445e-05,9.8966351571622e-05
"Gm10353",5.496441664825,-5.12652301977909,1.21281457550918,-4.22696356335164,2.36866005380075e-05,9.91653468703588e-05
"Ifit1",1331.89888786072,1.39837080217683,0.330870828380938,4.22633451555559,2.37528806839337e-05,9.94151094808743e-05
"Abca7",132.961421599262,-0.76093378923043,0.18008869557661,-4.22532789631278,2.38593112337826e-05,9.98327312020007e-05
"Zeb2os",33.1347646386427,1.61658551305657,0.382855331689268,4.22244482249659,2.41666572101091e-05,0.000101090561352847
"Aurkb",21.1732271946686,-1.74496143354523,0.413335919973995,-4.22165446848901,2.4251567366658e-05,0.000101417487709091
"Stx1a",7.51671352456909,-4.0966821094556,0.970862393628203,-4.21963208827764,2.44701321297492e-05,0.000102303005754365
"U2af1",66.7754800281164,-1.23177570518554,0.291934639465005,-4.21935439878897,2.45002887931308e-05,0.00010240056671806
"Mios",23.4447482037509,-1.28891360267125,0.305498180357321,-4.21905492583847,2.45328507322886e-05,0.000102508123585819
"Atxn2l",339.290963296908,-1.15535858994249,0.273852003510174,-4.218915966045,2.45479739245826e-05,0.000102542774771775
"Rab6a",49.6809489219921,0.971293941529453,0.230255923011227,4.21832337178181,2.4612566415927e-05,0.000102783994326095
"Thrap3",72.6273648941029,-1.05083523891984,0.249128041603994,-4.218052821971,2.46421099466098e-05,0.000102878753233719
"Nr4a2",9.07894252090748,-2.02763761297699,0.480800202596,-4.21721455612769,2.47338613457228e-05,0.000103233099911964
"Shkbp1",135.108163728319,-0.720797992789915,0.170932236414062,-4.21686399190305,2.47723282337462e-05,0.000103364914889725
"Fignl2",6.66573000204118,2.64177289689996,0.626506805815528,4.21667070872621,2.47935612397969e-05,0.000103424766572123
"Fgfr3",4.21451460202435,-4.18141603510536,0.991745062895199,-4.21622067156912,2.48430669039128e-05,0.000103602489841234
"Crebzf",43.0548814888544,-0.977798590124026,0.231930343334297,-4.21591489956387,2.48767565296658e-05,0.000103714175445674
"Padi2",23.094452783395,1.77469348998988,0.420994083999834,4.21548320377486,2.49243943007873e-05,0.000103883934380267
"Hip1r",8.31867561516312,-2.46635446221963,0.585141695492457,-4.21496960688118,2.49811829229018e-05,0.000104091728898564
"Col18a1",20.6927777648238,-3.2498868733346,0.771156421970571,-4.21430306581642,2.50550661816533e-05,0.000104370618364362
"Etv3",326.873540563005,-0.813844543428648,0.193158531606851,-4.21335022925689,2.51610451264514e-05,0.000104783015390684
"Stimate",30.2981249172523,-1.21411562745621,0.288204523788258,-4.21268761328748,2.52349956011238e-05,0.00010506183831383
"Srek1ip1",50.5382630820417,1.00492476100757,0.238655362226988,4.21077805095272,2.54492682138637e-05,0.000105924553283819
"Mier2",54.4354519212146,0.840687670981303,0.199679451632593,4.21018619646529,2.55160309524869e-05,0.000106122475341169
"Slc25a44",62.2130605267431,0.946864504691166,0.224899430705141,4.21016852609366,2.55180267755691e-05,0.000106122475341169
"Zfp746",89.4435493332678,-0.85499809346891,0.203074178103589,-4.21027479442893,2.5506026278395e-05,0.000106122475341169
"Hmga1",16.3746451326158,1.57993174486663,0.375317481855314,4.20958740599164,2.55837455975825e-05,0.000106366317545418
"Ndufa8",219.707564827422,0.79305525142096,0.188406539861782,4.20927666312834,2.56189535060906e-05,0.000106483208468144
"Ocrl",18.0152786635621,1.80402871211199,0.428661924987801,4.20851166607188,2.57058259842921e-05,0.000106814715057342
"Tgfbr1",167.514454245141,1.10536537982391,0.262836329914699,4.20552737204422,2.60474060133976e-05,0.00010820412464835
"Pus10",12.0935449765421,-1.64941876497055,0.392282035209232,-4.20467576112885,2.61456697042598e-05,0.000108582279189503
"Plk1",20.4682826045952,-2.50017038706764,0.594697031468365,-4.20410773010667,2.62114082343779e-05,0.00010882518579168
"Npm3",8.74247918875616,-2.74846861266457,0.653907784698392,-4.20314404718744,2.63232954750126e-05,0.000109259506487797
"Mcrip1",78.5845549056016,-0.902165766132947,0.21465404721845,-4.20288262822655,2.63537254380669e-05,0.000109355577667689
"Tgoln1",63.0946806787847,1.00828884140789,0.239916762591672,4.20266108343564,2.63795401125769e-05,0.000109432449767924
"Ybx1",1323.21990135718,0.74426054500759,0.177106218500985,4.20233999295429,2.64169966615794e-05,0.000109557561016655
"Gm22060",10.4535103964387,-3.16678363360718,0.75375610205012,-4.20133730923562,2.65342897699814e-05,0.000109984214531991
"H2-Q10",7.39802985380134,-4.17634722628183,0.994052349113314,-4.20133530191553,2.65345250805883e-05,0.000109984214531991
"Ddx17",239.807142686389,-0.688149965975152,0.16384753289511,-4.19994096838605,2.66984579034044e-05,0.000110633162711512
"Fbxo17",6.51401762829082,-3.91535337723722,0.93227682018284,-4.19977553069413,2.67179723282403e-05,0.000110683476424909
"Peli3",4.21024654408836,4.57547049283709,1.08956687961778,4.19934799637281,2.67684655507283e-05,0.000110862061603609
"Zfp395",11.2238525902882,-3.80171366722828,0.905351852728483,-4.199156003018,2.67911701163845e-05,0.000110925492817783
"Mutyh",8.38411545034559,-3.18243343691187,0.757916038448073,-4.19892610193115,2.68183816317302e-05,0.000111007544371978
"Traf6",53.9227705065874,-1.28942409836473,0.307144751322157,-4.19809908134255,2.6916486795144e-05,0.000111382915175164
"Ankhd1",28.2597846473939,-1.38676837713433,0.330343601833512,-4.19795742807589,2.69333245826023e-05,0.000111421879845304
"Emc10",238.76811512957,0.565561109038665,0.134731430019209,4.19769246832778,2.69648462368968e-05,0.000111521552769844
"Etfbkmt",10.5310432054305,-2.85805081862358,0.680913868505831,-4.1973749556536,2.7002666200495e-05,0.000111647212246773
"Akt1",460.458461347141,0.802239098305736,0.191136587240137,4.1972032141488,2.70231439024145e-05,0.000111701117678125
"Gtf2a2",130.879927816117,-0.814250674096073,0.194049517032538,-4.1960974010543,2.71553502638539e-05,0.000112216700663705
"Smyd4",16.9406779908723,-2.14941586185372,0.512576515617558,-4.19335610657871,2.74857450883716e-05,0.000113550768027442
"Sh3bp2",238.421610510641,0.819782979039403,0.195511047461337,4.19302637720007,2.75257423046727e-05,0.000113674203400055
"Zc3h4",110.209566897148,-0.803796331282127,0.191700264529064,-4.19298498756251,2.7530766906188e-05,0.000113674203400055
"Rps15",1711.78426564741,-0.81631153297875,0.194692817710236,-4.19281790966567,2.75510586241076e-05,0.00011372670968483
"Cd59a",9.78484425745936,3.46309684906403,0.82602276351186,4.19249565755376,2.75902365213106e-05,0.000113857125039702
"Ell",70.4190041298373,-0.784789880833555,0.187253518437144,-4.19105545991108,2.77659772587198e-05,0.000114550870180039
"Baz2b",161.949017239293,-0.702329130164171,0.167638155477211,-4.18955415111118,2.79503078504741e-05,0.0001152796625712
"Btbd19",17.5796448267758,-1.8346971923774,0.437985917936322,-4.18894105322387,2.80259180401551e-05,0.000115559765871148
"Nhlrc2",20.3791051789388,-1.55735591611575,0.371801919380156,-4.18867099640604,2.80592844063725e-05,0.000115665578471408
"C530043K16Rik",6.81771411158168,6.35185960660125,1.51650449006301,4.1884871744345,2.80820177860656e-05,0.000115727513868296
"Scamp3",126.908476559199,0.787504019942662,0.188076886738705,4.18713874733975,2.82493147664504e-05,0.00011638500619888
"Zfp961",8.1865476426424,-2.63088230401832,0.628660910454975,-4.18489882266467,2.85293143913013e-05,0.00011750633661361
"Def8",36.6331033849018,1.38863318023924,0.331942679798202,4.18335232180276,2.87241706824956e-05,0.000118276460355542
"Slc2a4rg-ps",16.1134450252475,-2.31081400052465,0.552500609893407,-4.18246416229382,2.8836648400731e-05,0.000118707047556944
"Bbx",173.936239917423,-1.17185053161237,0.280196226325603,-4.18224951484754,2.88638943945064e-05,0.000118786635565988
"Rps6ka1",214.069063047144,-0.600743331516161,0.143650082973855,-4.18199084246614,2.88967611508777e-05,0.000118889305332455
"Bcr",20.7928302939317,-1.67758511261102,0.401246917869938,-4.18092959197458,2.90319757482659e-05,0.000119412890933895
"Immp2l",8.11340552751169,-2.25679371297998,0.540027974742453,-4.17903112159379,2.92753626308485e-05,0.00012038099676169
"Egfl7",5.63915835410619,-4.4668385435884,1.0703755404976,-4.17315080043013,3.00415957171017e-05,0.00012349793989618
"Jade2",78.4383317851258,-0.816028753789323,0.195587946482598,-4.17218324781547,3.01694842854368e-05,0.000123989725589177
"Zmynd19",12.9320588339653,-1.87986865434916,0.450591387225685,-4.1720030778298,3.01933557558411e-05,0.000124053872458249
"Gm44250",9.03755246327338,2.75909163764771,0.661584783017887,4.17042790050556,3.04028234294595e-05,0.000124880325074275
"Eif4enif1",63.1406701177197,-1.09558145403634,0.262773219127717,-4.16930407776391,3.0553113152772e-05,0.000125463317221708
"Spns3",5.98531673562828,-3.91420474762579,0.939057689884088,-4.16822607363871,3.0697938739662e-05,0.000126023558736272
"Gak",209.732454636185,0.52937742674663,0.127051072139453,4.16665060618753,3.09107704502342e-05,0.000126862601631866
"Terf1",25.9928869644802,-1.39536145168208,0.335086685813823,-4.16418052628135,3.12472813173389e-05,0.000128208645645589
"Sesn2",112.797483273347,-0.922046731255002,0.221436092311599,-4.16394058271912,3.1280154840055e-05,0.00012830846027698
"Rps2",3978.39075600285,-0.845606902886074,0.203095339710645,-4.1635957973769,3.13274497777332e-05,0.000128467359604782
"Ighg1",19.9874409383634,-3.72673124634559,0.895164022395405,-4.16318255996603,3.13842239545333e-05,0.000128665033923924
"Fbxo33",39.6699997119575,1.12068278135886,0.269222254692369,4.16266769119596,3.14550979337176e-05,0.00012892038910153
"Ankrd44",55.6751465155222,-1.64023351549815,0.394103894016788,-4.16193176570918,3.15566654388693e-05,0.00012930136960528
"Ankrd50",38.2330485376034,1.39534762254178,0.335277778275351,4.16176589369973,3.15796009764696e-05,0.000129360040780283
"Pacc1",52.0107663754439,1.28663230939594,0.309160713180921,4.161694078649,3.15895359356282e-05,0.000129365439989522
"Themis",7.66211196345418,-4.46169419047135,1.0726369882223,-4.15955653167043,3.18866094839106e-05,0.000130546405285506
"Sos2",63.4498462792193,0.830011305255198,0.199572088307022,4.15895485333754,3.19707075176042e-05,0.000130855025071372
"Epsti1",758.127508481149,-0.728733478251031,0.175278374293175,-4.15757780267937,3.21639749854064e-05,0.00013161018164511
"Arhgap39",13.3057680302838,-1.8326681878713,0.440836424886426,-4.15725217884038,3.22098379143576e-05,0.000131726041026492
"Slc39a13",35.0179626039466,1.08028650797689,0.259855173605478,4.15726380578829,3.22081992320972e-05,0.000131726041026492
"Mllt11",20.7856314287269,1.31521556974274,0.316428400459339,4.15643971221775,3.23245419376504e-05,0.000132159136195519
"Wdr33",123.605409467565,-0.72497210936141,0.174434272827605,-4.15613341122421,3.23678861530944e-05,0.000132300319852003
"Ufc1",204.061438971494,0.586494687143499,0.141163977091841,4.15470504037959,3.25707430202514e-05,0.000133093240327445
"Ctsf",8.04279099874834,2.48296738695698,0.597724237461547,4.15403497355536,3.26663213958859e-05,0.00013344747839903
"Itgae",10.4633321581778,-2.79616962377633,0.673162818844291,-4.15377906429368,3.27028945744215e-05,0.000133560543048365
"Tmem243",184.675713808266,-0.739290155571853,0.177997744732372,-4.15336810409262,3.27617082059322e-05,0.000133764352813615
"Mast3",101.450314155237,-0.979545122326166,0.235913036094637,-4.15214495367361,3.29373517572682e-05,0.000134444932553526
"Hdac9",6.18035911740352,-3.23948535132074,0.780245481184729,-4.15187967048766,3.29755641062736e-05,0.000134527756502034
"Nsun5",53.4290537027209,-1.08322761259638,0.26090046180158,-4.15188077903902,3.29754043389403e-05,0.000134527756502034
"Anks3",50.0567540730724,-1.12509177840729,0.271086447438226,-4.15030625484761,3.32030716302872e-05,0.000135384086143147
"Dpep3",4.90277631646064,3.47902681347967,0.838258455665986,4.15030327456181,3.32035039751592e-05,0.000135384086143147
"Pmm1",30.9209643679196,-1.28346717933666,0.309380771555984,-4.14850338914619,3.34655893723415e-05,0.000136415664742591
"Ccnd1",24.642369374211,-1.71785826705112,0.414198963654131,-4.1474229000862,3.3623864469619e-05,0.000137011887275968
"Lrch4",162.526321909607,-0.815949154677253,0.196738442086746,-4.14738037987251,3.36301075475881e-05,0.000137011887275968
"Gins3",12.3178960017077,-2.09192474241454,0.504412388558732,-4.14725091981154,3.36491224462502e-05,0.00013705216366944
"Gm37566",7.32228049904162,-2.35765815159946,0.568957356407227,-4.14382224792254,3.4156453284181e-05,0.000139080779266452
"Ccdc86",32.5214817065271,1.08068161004291,0.260803729208643,4.14365857927729,3.41808516355925e-05,0.000139142387636971
"Depdc5",16.2126975469937,-1.7220973052116,0.415721607275764,-4.14242915227946,3.43646542054963e-05,0.000139852684626488
"Ppp6r1",422.72273971581,0.563715480981556,0.136092701959472,4.14214335423681,3.44075160359202e-05,0.000139989170256713
"Tnfrsf11b",6.22555364659879,-3.48105070331084,0.841184296496374,-4.13827352437487,3.49929051974822e-05,0.00014233229090485
"Ttll3",18.6878581875591,-2.02738557526374,0.490067720264991,-4.13694983658071,3.51953013236309e-05,0.000143116754813562
"Rhobtb1",6.51936732035729,-3.13089509968609,0.756987974888347,-4.13599053558003,3.53426757753984e-05,0.000143677116549162
"Trp53",82.0221165466854,-1.42353317947015,0.344202433810181,-4.13574408441049,3.53806318152044e-05,0.000143792481169914
"Rnaset2b",521.323533778259,1.10716514541584,0.267754431346648,4.13500213552935,3.54951334686847e-05,0.000144218792629327
"Zfp236",59.4846575698433,-0.758068431233343,0.183433895282676,-4.13265187475381,3.58601659517315e-05,0.000145662519327204
"Trappc2b",43.7738647357903,1.43195166702964,0.346514901111997,4.13243892956517,3.58934152282657e-05,0.000145758139794956
"Camk4",4.91616619259969,-4.67953959740218,1.13305923191693,-4.13000438598894,3.62756313744495e-05,0.000147230617416764
"Zswim8",222.6324332803,-0.619841217856052,0.15008234680042,-4.13000749968495,3.62751400743646e-05,0.000147230617416764
"Gm37297",2.59267561617024,-5.03738342275401,1.21978927625763,-4.12971610818627,3.63211451827709e-05,0.000147375500710524
