"","Input-node Gene Symbol","Input-node GeneID","Output-node Gene Symbol","Output-node GeneID","Edge direction score"
"23597","Irf8",15900,"Klri2",320407,0.53175538634326
"23598","Irf8",15900,"Tifab",212937,0.53175538634326
"23599","Irf8",15900,"Prcp",72461,0.53175538634326
"23600","Irf8",15900,"Or6aa1",258612,0.53175538634326
"23601","Irf8",15900,"Ifitm6",213002,0.53175538634326
"23602","Irf8",15900,"Ptprj",19271,0.53175538634326
"23603","Irf8",15900,"H2-DMb1",14999,0.53175538634326
"23604","Irf8",15900,"Zfx",22764,0.53175538634326
"23605","Irf8",15900,"Tmem39a",67846,0.53175538634326
"23606","Irf8",15900,"Hk3",212032,0.53175538634326
"23607","Irf8",15900,"Naaa",67111,0.53175538634326
"23608","Irf8",15900,"Cox7b",66142,0.53175538634326
"23609","Irf8",15900,"Golt1b",66964,0.53175538634326
"23610","Irf8",15900,"Pcnx4",67708,0.53175538634326
"23611","Irf8",15900,"Elp3",74195,0.53175538634326
"23612","Irf8",15900,"Ctps2",55936,0.53175538634326
"23613","Irf8",15900,"Cdca7",66953,0.53175538634326
"23614","Irf8",15900,"Cln8",26889,0.53175538634326
"23615","Irf8",15900,"Necap2",66147,0.53175538634326
"23616","Irf8",15900,"Abhd2",54608,0.53175538634326
"23617","Irf8",15900,"Klf7",93691,0.53175538634326
"23618","Irf8",15900,"Mx2",17858,0.53175538634326
"23619","Irf8",15900,"Fbxl18",231863,0.350745893077119
"23620","Irf8",15900,"Nr1d2",353187,0.350745893077119
"23621","Irf8",15900,"Sh3bgrl2",212531,0.350745893077119
"23622","Irf8",15900,"Hrh4",225192,0.53175538634326
"23623","Irf8",15900,"Arg1",11846,0.53175538634326
"23624","Irf8",15900,"Irgm1",15944,0.53175538634326
"23625","Irf8",15900,"Gbp3",55932,0.53175538634326
"23626","Irf8",15900,"Zfp296",63872,0.53175538634326
"23627","Irf8",15900,"Cd53",12508,0.53175538634326
"23628","Irf8",15900,"Or5i1",258640,0.53175538634326
"23629","Irf8",15900,"H2-Q10",15007,0.53175538634326
"23630","Irf8",15900,"Erap1",80898,0.53175538634326
"23631","Irf8",15900,"Stambpl1",76630,0.53175538634326
"23632","Irf8",15900,"Mgat1",17308,0.53175538634326
"23633","Irf8",15900,"Asgr2",11890,0.53175538634326
"23634","Irf8",15900,"Rnf114",81018,0.53175538634326
"23635","Irf8",15900,"Dnal1",105000,0.53175538634326
"23636","Irf8",15900,"Rit2",19762,0.53175538634326
"23637","Irf8",15900,"Il6ra",16194,0.53175538634326
"23638","Irf8",15900,"Prtn3",19152,0.350745893077119
"23639","Irf8",15900,"Slc15a3",65221,0.53175538634326
"23640","Irf8",15900,"Dennd4b",229541,0.53175538634326
"23641","Irf8",15900,"Tapbpl",213233,0.53175538634326
"23642","Irf8",15900,"Clec9a",232414,0.53175538634326
"23643","Irf8",15900,"Alg9",102580,0.53175538634326
"23644","Irf8",15900,"Fam117b",72750,0.53175538634326
"23645","Irf8",15900,"Slfn8",276950,0.53175538634326
"23646","Irf8",15900,"Serpina9",71907,0.53175538634326
"23647","Irf8",15900,"Gimap6",231931,0.53175538634326
"23648","Irf8",15900,"Gpr68",238377,0.53175538634326
"23649","Irf8",15900,"Cyp46a1",13116,0.53175538634326
"23650","Irf8",15900,"Tmem168",101118,0.53175538634326
"23651","Irf8",15900,"Ccdc106",232821,0.53175538634326
"23652","Irf8",15900,"Cyp4f18",72054,0.53175538634326
"23653","Irf8",15900,"Tmem229b",268567,0.53175538634326
"23654","Irf8",15900,"Ttc5",219022,0.53175538634326
"23655","Irf8",15900,"Cab39l",69008,0.53175538634326
"23656","Irf8",15900,"Xcr1",23832,0.53175538634326
"23657","Nol3",78688,"Tra2a",101214,0.743170071627443
"23658","Nol3",78688,"Gnrh1",14714,0.350745893077119
"23659","Nol3",78688,"Bax",12028,0.414260788315847
"23660","Fasl",14103,"Pstpip1",19200,0.941836381552757
"23661","Fasl",14103,"Ptpn12",19248,0.53175538634326
"23662","Fasl",14103,"Cflar",12633,0.595270281581989
"23663","Pstpip1",19200,"Inpp5d",16331,0.53175538634326
"23664","Pstpip1",19200,"Abl1",11350,0.955481238146016
"23665","Pstpip1",19200,"Ptpn22",19260,0.595270281581989
"23666","Pstpip1",19200,"Ptpn12",19248,0.96051277269137
"23667","Pstpip1",19200,"Ptpn18",19253,0.731643069993174
"23668","Pstpip1",19200,"Was",22376,0.941229737125186
"23669","Esrrb",26380,"Polr2g",67710,0.53175538634326
"23670","Esrrb",26380,"Arnt",11863,0.711441585560713
"23671","Esrrb",26380,"Rbbp5",213464,0.53175538634326
"23672","Esrrb",26380,"Ash2l",23808,0.53175538634326
"23673","Esrrb",26380,"Cdk8",264064,0.53175538634326
"23674","Esrrb",26380,"Med15",94112,0.53175538634326
"23675","Esrrb",26380,"Hdac1",433759,0.53175538634326
"23676","Esrrb",26380,"Sall4",99377,0.877714841886457
"23677","Esrrb",26380,"Sox2",20674,0.44365021106082
"23678","Esrrb",26380,"Dmap1",66233,0.53175538634326
"23679","Esrrb",26380,"Yeats4",64050,0.53175538634326
"23680","Esrrb",26380,"Mrgbp",73247,0.53175538634326
"23681","Esrrb",26380,"Trrap",100683,0.53175538634326
"23682","Esrrb",26380,"Ep400",75560,0.743170071627443
"23683","Esrrb",26380,"Ubp1",22221,0.53175538634326
"23684","Esrrb",26380,"H3f3a",15078,0.415905441534009
"23685","Esrrb",26380,"Smarcd1",83797,0.53175538634326
"23686","Esrrb",26380,"Epas1",13819,0.711441585560713
"23687","Esrrb",26380,"Mcl1",17210,0.415905441534009
"23688","Esrrb",26380,"Zfp42",22702,0.415905441534009
"23689","Esrrb",26380,"Sall1",58198,0.53175538634326
"23690","Esrrb",26380,"Kdm1a",99982,0.350745893077119
"23691","Esrrb",26380,"Hdac2",15182,0.53175538634326
"23692","Esrrb",26380,"Jarid2",16468,0.350745893077119
"23693","Esrrb",26380,"Rbbp4",19646,0.53175538634326
"23694","Esrrb",26380,"Prdm14",383491,0.350745893077119
"23695","Esrrb",26380,"Ehmt1",77683,0.53175538634326
"23696","Esrrb",26380,"Mta2",23942,0.841932911388924
"23697","Esrrb",26380,"Loxl1",16949,0.415905441534009
"23698","Esrrb",26380,"Ccnc",51813,0.53175538634326
"23699","Esrrb",26380,"Smarca4",20586,0.53175538634326
"23700","Esrrb",26380,"Arid1a",93760,0.53175538634326
"23701","Esrrb",26380,"Polr2a",20020,0.841932911388924
"23702","Esrrb",26380,"Smarcc1",20588,0.53175538634326
"23703","Esrrb",26380,"Pbrm1",66923,0.53175538634326
"23704","Esrrb",26380,"Dpf2",19708,0.595270281581989
"23705","Esrrb",26380,"Mbd3",17192,0.53175538634326
"23706","Esrrb",26380,"Esrra",26379,0.53175538634326
"23707","Esrrb",26380,"Ncoa3",17979,0.792015864905647
"23708","Esrrb",26380,"Med8",80509,0.53175538634326
"23709","Esrrb",26380,"Gatad2a",234366,0.53175538634326
"23710","Esrrb",26380,"Nrip1",268903,0.595270281581989
"23711","Esrrb",26380,"Med25",75613,0.53175538634326
"23712","Esrrb",26380,"Brd8",78656,0.53175538634326
"23713","Esrrb",26380,"Ppargc1a",19017,0.44365021106082
"23714","Esrrb",26380,"Kmt2d",381022,0.53175538634326
"23715","Esrrb",26380,"Mta1",116870,0.53175538634326
"23716","Esrrb",26380,"Chd4",107932,0.53175538634326
"23717","Esrrb",26380,"Med29",67224,0.53175538634326
"23718","Esrrb",26380,"Med1",19014,0.841932911388924
"23719","Esrrb",26380,"Mybl2",17865,0.415905441534009
"23720","Esrrb",26380,"Med12",59024,0.53175538634326
"23721","Esrrb",26380,"Med17",234959,0.53175538634326
"23722","Esrrb",26380,"Mta3",116871,0.53175538634326
"23723","Esrrb",26380,"Rad21",19357,0.350745893077119
"23724","Esrrb",26380,"Wdr5",140858,0.53175538634326
"23725","Esrrb",26380,"Hcfc1",15161,0.53175538634326
"23726","Esrrb",26380,"Fbxo15",50764,0.415905441534009
"23727","Esrrb",26380,"Rif1",51869,0.53175538634326
"23728","Esrrb",26380,"Gatad2b",229542,0.53175538634326
"23729","Esrrb",26380,"Kat8",67773,0.53175538634326
"23730","Esrrb",26380,"Ogt",108155,0.53175538634326
"23731","Esrrb",26380,"Polr2c",20021,0.53175538634326
"23732","Esrrb",26380,"Tfcp2",21422,0.53175538634326
"23733","Esrrb",26380,"Med30",69790,0.53175538634326
"23734","Esrrb",26380,"Med16",216154,0.53175538634326
"23735","Esrrb",26380,"Kmt2c",231051,0.53175538634326
"23736","Esrrb",26380,"Med19",381379,0.53175538634326
"23737","Esrrb",26380,"Tfe3",209446,0.415905441534009
"23738","Esrrb",26380,"Pramel6",347711,0.415905441534009
"23739","Esrrb",26380,"Pcsk6",18553,0.415905441534009
"23740","Esrrb",26380,"Med13",327987,0.53175538634326
"23741","Esrrb",26380,"Med23",70208,0.53175538634326
"23742","Esrrb",26380,"Taf9",108143,0.53175538634326
"23743","Esrrb",26380,"Taf4",228980,0.53175538634326
"23744","Esrrb",26380,"Polr2b",231329,0.53175538634326
"23745","Esrrb",26380,"Med14",26896,0.53175538634326
"23746","Esrrb",26380,"Taf10",24075,0.53175538634326
"23747","Esrrb",26380,"Jmjd1c",108829,0.53175538634326
"23748","Esrrb",26380,"Zfp462",242466,0.53175538634326
"23749","Esrrb",26380,"Med4",67381,0.53175538634326
"23750","Esrrb",26380,"Fkbp15",338355,0.53175538634326
"23751","Esrrb",26380,"Med7",66213,0.53175538634326
"23752","Esrrb",26380,"Med24",23989,0.53175538634326
"23753","Esrrb",26380,"Med26",70625,0.53175538634326
"23754","Esrrb",26380,"Med6",69792,0.53175538634326
"23755","Esrrb",26380,"Med13l",76199,0.53175538634326
"23756","Esrrb",26380,"Wiz",22404,0.53175538634326
"23757","Esrrb",26380,"Ing3",71777,0.53175538634326
"23758","Esrrb",26380,"Med27",68975,0.53175538634326
"23759","Esrrb",26380,"Med18",67219,0.53175538634326
"23760","Esrrb",26380,"Taf6",21343,0.53175538634326
"23761","Esrrb",26380,"Zbtb9",474156,0.53175538634326
"23762","Neurl1a",18011,"Neurl1a",18011,0.350745893077119
"23763","Neurl1a",18011,"Cpeb3",208922,0.896958815466447
"23764","Neurl1a",18011,"Rbx1",56438,0.350745893077119
"23765","Neurl1a",18011,"Hsp90ab1",15516,0.53175538634326
"23766","Neurl1a",18011,"Camk2b",12323,0.53175538634326
"23767","Neurl1a",18011,"Ppp3ca",19055,0.53175538634326
"23768","Neurl1a",18011,"Dll1",13388,0.867624822068235
"23769","Neurl1a",18011,"Dll4",54485,0.825501613736106
"23770","Neurl1a",18011,"Epn2",13855,0.53175538634326
"23771","Neurl1a",18011,"Hk1",15275,0.53175538634326
"23772","Cpeb3",208922,"Eef2",13629,0.350745893077119
"23773","Cpeb3",208922,"Pum2",80913,0.350745893077119
"23774","Cpeb3",208922,"Uba52",22186,0.53175538634326
"23775","Bloc1s2",73689,"Bloc1s3",232946,0.414260788315847
"23776","Bloc1s2",73689,"Bloc1s1",14533,0.414260788315847
"23777","Bloc1s2",73689,"Snapin",20615,0.414260788315847
"23778","Ankrd2",56642,"Id3",15903,0.752940783018888
"23779","Ankrd2",56642,"Akt2",11652,0.350745893077119
"23780","Ankrd2",56642,"Ttn",22138,0.350745893077119
"23781","Id3",15903,"Hes1",15205,0.414260788315847
"23782","Id3",15903,"Tcf4",21413,0.898165671199701
"23783","Id3",15903,"Myod1",17927,0.806684966866172
"23784","Id3",15903,"Tcf12",21406,0.806684966866172
"23785","Id3",15903,"Smad3",17127,0.415905441534009
"23786","Id3",15903,"Emx1",13796,0.53175538634326
"23787","Id3",15903,"Spi1",20375,0.415905441534009
"23788","Id3",15903,"Cops5",26754,0.841932911388924
"23789","Id3",15903,"Cops6",26893,0.53175538634326
"23790","Id3",15903,"Runx1t1",12395,0.595270281581989
"23791","Id3",15903,"Prdm1",12142,0.53175538634326
"23792","Id3",15903,"Id4",15904,0.806684966866172
"23793","Id3",15903,"Cops7a",26894,0.44365021106082
"23794","Id3",15903,"Larp6",67557,0.350745893077119
"23795","Akt2",11652,"Akt1",11651,0.340785189594735
"23796","Akt2",11652,"Btbd10",68815,0.834650775960973
"23797","Akt2",11652,"Kctd20",66989,0.668128174754445
"23798","Akt2",11652,"Gsk3b",56637,0.414260788315847
"23799","Akt2",11652,"Cdkn1a",12575,0.595270281581989
"23800","Akt2",11652,"Pak1",18479,0.53175538634326
"23801","Akt2",11652,"Bcl2a1d",12047,0.53175538634326
"23802","Akt2",11652,"Wdfy2",268752,0.350745893077119
"23803","Akt2",11652,"Clip3",76686,0.904161764796111
"23804","Akt2",11652,"Ccdc88a",108686,0.53175538634326
"23805","Akt2",11652,"Trib3",228775,0.414260788315847
"23806","Akt2",11652,"Gsk3a",606496,0.350745893077119
"23807","Akt2",11652,"Phb2",12034,0.53175538634326
"23808","Akt2",11652,"Sh3rf1",59009,0.816455678257617
"23809","Akt2",11652,"Xpot",73192,0.53175538634326
"23810","Ncor1",20185,"Cox8a",12868,0.415905441534009
"23811","Ncor1",20185,"Pik3r1",18708,0.728500969666919
"23812","Ncor1",20185,"Jun",16476,0.595270281581989
"23813","Ncor1",20185,"Mrpl49",18120,0.415905441534009
"23814","Ncor1",20185,"Sirt1",93759,0.955282264051307
"23815","Ncor1",20185,"Rara",19401,0.595270281581989
"23816","Ncor1",20185,"Zbtb7c",207259,0.752940783018888
"23817","Ncor1",20185,"Nos2",18126,0.595270281581989
"23818","Ncor1",20185,"Tbl1x",21372,0.816455678257617
"23819","Ncor1",20185,"Hdac3",15183,0.941730233205939
"23820","Ncor1",20185,"Ski",20481,0.414260788315847
"23821","Ncor1",20185,"Pdk4",27273,0.415905441534009
"23822","Ncor1",20185,"Ucp3",22229,0.415905441534009
"23823","Ncor1",20185,"Nr6a1",14536,0.595270281581989
"23824","Ncor1",20185,"Creb1",12912,0.802884050361374
"23825","Ncor1",20185,"Dach1",13134,0.507165106299549
"23826","Ncor1",20185,"Mecp2",17257,0.816455678257617
"23827","Ncor1",20185,"Pias1",56469,0.595270281581989
"23828","Ncor1",20185,"Bach1",12013,0.906272180243495
"23829","Ncor1",20185,"Nrip1",268903,0.53175538634326
"23830","Ncor1",20185,"Ccl2",20296,0.53175538634326
"23831","Ncor1",20185,"Pax5",18507,0.53175538634326
"23832","Ncor1",20185,"Thrb",21834,0.904161764796111
"23833","Ncor1",20185,"Thra",21833,0.816455678257617
"23834","Ncor1",20185,"Patz1",56218,0.728500969666919
"23835","Ncor1",20185,"Ndufv1",17995,0.415905441534009
"23836","Ncor1",20185,"Siah2",20439,0.816455678257617
"23837","Ncor1",20185,"Cxcl2",20310,0.53175538634326
"23838","Ncor1",20185,"Cxcl10",15945,0.53175538634326
"23839","Ncor1",20185,"Cxcl9",17329,0.53175538634326
"23840","Ncor1",20185,"Mmp13",17386,0.53175538634326
"23841","Ncor1",20185,"Nr1i3",12355,0.728500969666919
"23842","Ncor1",20185,"Nr1h3",22259,0.792015864905647
"23843","Ncor1",20185,"Ccl17",20295,0.53175538634326
"23844","Ncor1",20185,"Tab2",68652,0.595270281581989
"23845","Ncor1",20185,"Dach2",93837,0.44365021106082
"23846","Ncor1",20185,"Akap1",11640,0.415905441534009
"23847","Ncor1",20185,"Cbfa2t2",12396,0.414260788315847
"23848","Ncor1",20185,"Dzip3",224170,0.792015864905647
"23849","Ncor1",20185,"Ddx20",53975,0.507165106299549
"23850","Ncor1",20185,"Runx1t1",12395,0.414260788315847
"23851","Ncor1",20185,"Gps2",56310,0.595270281581989
"23852","Ncor1",20185,"Sap30",60406,0.731643069993174
"23853","Ncor1",20185,"Mrps18b",66973,0.415905441534009
"23854","Ncor1",20185,"Wars2",70560,0.415905441534009
"23855","Ncor1",20185,"Uqcrq",22272,0.415905441534009
"23856","Ncor1",20185,"Oxnad1",218885,0.415905441534009
"23857","Ncor1",20185,"Pias3",229615,0.350745893077119
"23858","Ncor1",20185,"Tfap4",83383,0.53175538634326
"23859","Ncor1",20185,"Ccl4",20303,0.53175538634326
"23860","Ncor1",20185,"Mb",17189,0.415905441534009
"23861","Ncor1",20185,"Tbl1xr1",81004,0.816455678257617
"23862","Ncor1",20185,"Setd5",72895,0.350745893077119
"23863","Cox8a",12868,"Creb1",12912,0.415905441534009
"23864","Amelx",11704,"Amelx",11704,0.840646869557382
"23865","Amelx",11704,"Ahsg",11625,0.53175538634326
"23866","Amelx",11704,"Lamp1",16783,0.350745893077119
"23867","Amelx",11704,"Col5a3",53867,0.53175538634326
"23868","Amelx",11704,"Cd63",12512,0.53175538634326
"23869","Amelx",11704,"Fitm1",68680,0.53175538634326
"23870","Amelx",11704,"Bgn",12111,0.53175538634326
"23871","Amelx",11704,"Tmem179b",67706,0.53175538634326
"23872","Ahsg",11625,"Enam",13801,0.53175538634326
"23873","Ahsg",11625,"Tlr4",21898,0.595270281581989
"23874","Enam",13801,"Ctsd",13033,0.53175538634326
"23875","Enam",13801,"Col5a1",12831,0.53175538634326
"23876","Enam",13801,"Selenof",93684,0.53175538634326
"23877","Enam",13801,"Bgn",12111,0.53175538634326
"23878","Enam",13801,"Col2a1",12824,0.53175538634326
"23879","Enam",13801,"Saraf",67887,0.53175538634326
"23880","Enam",13801,"Trf",22041,0.53175538634326
"23881","Enam",13801,"Xylt2",217119,0.53175538634326
"23882","Enam",13801,"Mfap5",50530,0.53175538634326
"23883","Enam",13801,"Lman2",66890,0.53175538634326
"23884","Enam",13801,"AI837181",107242,0.53175538634326
"23885","Enam",13801,"Kng1",16644,0.53175538634326
"23886","Enam",13801,"Car3",12350,0.53175538634326
"23887","Enam",13801,"Tmeff2",56363,0.53175538634326
"23888","Enam",13801,"Bst2",69550,0.53175538634326
"23889","Casp7",12369,"Gzmb",14939,0.350745893077119
"23890","Casp7",12369,"Nifk",67949,0.56348387240999
"23891","Casp7",12369,"Rpl28",19943,0.56348387240999
"23892","Casp7",12369,"Nucks1",98415,0.56348387240999
"23893","Casp7",12369,"Rps18",20084,0.56348387240999
"23894","Casp7",12369,"Parp1",11545,0.626998767648719
"23895","Casp7",12369,"Xiap",11798,0.595270281581989
"23896","Casp7",12369,"Acta2",11475,0.56348387240999
"23897","Casp7",12369,"Pkm",18746,0.56348387240999
"23898","Casp7",12369,"Ptges3",56351,0.350745893077119
"23899","Casp7",12369,"Psme3",19192,0.792015864905647
"23900","Casp7",12369,"Mybbp1a",18432,0.56348387240999
"23901","Casp7",12369,"Hdgf",15191,0.56348387240999
"23902","Casp7",12369,"Arhgdia",192662,0.414260788315847
"23903","Casp7",12369,"Rock1",19877,0.414260788315847
"23904","Casp7",12369,"Washc2",28006,0.56348387240999
"23905","Gzmb",14939,"Stat5a",20850,0.53175538634326
"23906","Gzmb",14939,"Cebpa",12606,0.53175538634326
"23907","Gzmb",14939,"Jun",16476,0.685434740360188
"23908","Gzmb",14939,"Ep300",328572,0.415905441534009
"23909","Gzmb",14939,"Bcl6",12053,0.53175538634326
"23910","Gzmb",14939,"Notch1",18128,0.53175538634326
"23911","Gzmb",14939,"Notch2",18129,0.739369155122645
"23912","Gzmb",14939,"Rbpj",19664,0.53175538634326
"23913","Gzmb",14939,"Ikzf1",22778,0.415905441534009
"23914","Gzmb",14939,"Casp3",12367,0.350745893077119
"23915","Gzmb",14939,"Serpinb9",20723,0.867624822068235
"23916","Rpl28",19943,"Pdha1",18597,0.53175538634326
"23917","Rpl28",19943,"Cox15",226139,0.53175538634326
"23918","Rpl28",19943,"Dnm1l",74006,0.53175538634326
"23919","Rpl28",19943,"Ndn",17984,0.53175538634326
"23920","Rpl28",19943,"Soat1",20652,0.53175538634326
"23921","Rpl28",19943,"Epop",103551,0.842757285004766
"23922","Rpl28",19943,"Dcc",13176,0.414260788315847
"23923","Rpl28",19943,"Sbds",66711,0.350745893077119
"23924","Rpl28",19943,"Efna1",13636,0.350745893077119
"23925","Rpl28",19943,"Eif6",16418,0.44365021106082
"23926","Nucks1",98415,"Casp3",12367,0.56348387240999
"23927","Rps18",20084,"Kat5",81601,0.53175538634326
"23928","Rps18",20084,"Prkce",18754,0.53175538634326
"23929","Rps18",20084,"Ago2",239528,0.595270281581989
"23930","Rps18",20084,"Casp3",12367,0.56348387240999
"23931","Parp1",11545,"Mycbp2",105689,0.752940783018888
"23932","Parp1",11545,"Brca1",12189,0.277270294356006
"23933","Parp1",11545,"Cdk9",107951,0.44365021106082
"23934","Parp1",11545,"Sox2",20674,0.53175538634326
"23935","Parp1",11545,"Dnmt1",13433,0.595270281581989
"23936","Parp1",11545,"Aire",11634,0.816455678257617
"23937","Parp1",11545,"Hdac2",15182,0.816455678257617
"23938","Parp1",11545,"Uhrf1",18140,0.816455678257617
"23939","Parp1",11545,"E2f1",13555,0.816455678257617
"23940","Parp1",11545,"H2ax",15270,0.414260788315847
"23941","Parp1",11545,"Smarca4",20586,0.752940783018888
"23942","Parp1",11545,"Hdac9",79221,0.595270281581989
"23943","Parp1",11545,"Aurkb",20877,0.877714841886457
"23944","Parp1",11545,"Traf1",22029,0.53175538634326
"23945","Parp1",11545,"Trim33",94093,0.350745893077119
"23946","Parp1",11545,"Casp3",12367,0.81203321258624
"23947","Parp1",11545,"Otud5",54644,0.840646869557382
"23948","Parp1",11545,"Cenpb",12616,0.595270281581989
"23949","Parp1",11545,"Yars1",107271,0.53175538634326
"23950","Parp1",11545,"Rrp1b",72462,0.414260788315847
"23951","Parp1",11545,"Pdpk1",18607,0.595270281581989
"23952","Parp1",11545,"Hmgn1",15312,0.350745893077119
"23953","Tle4",21888,"Tle4",21888,0.53175538634326
"23954","Tle4",21888,"Pax3",18505,0.728500969666919
"23955","Tle4",21888,"Pou2f1",18986,0.792015864905647
"23956","Tle4",21888,"Tle5",14797,0.53175538634326
"23957","Tle4",21888,"Lef1",16842,0.668128174754445
"23958","Tle4",21888,"Six3",20473,0.877714841886457
"23959","Tle4",21888,"Six6",20476,0.668128174754445
"23960","Tle4",21888,"Zfp703",353310,0.350745893077119
"23961","Tle4",21888,"Otx1",18423,0.350745893077119
"23962","Pax3",18505,"Lef1",16842,0.839073241632349
"23963","Pax3",18505,"Mitf",17342,0.340785189594735
"23964","Pax3",18505,"Sox10",20665,0.340785189594735
"23965","Pax3",18505,"Rb1",19645,0.711441585560713
"23966","Pax3",18505,"Mdm2",17246,0.743170071627443
"23967","Pax3",18505,"Pcgf2",22658,0.415905441534009
"23968","Pax3",18505,"Sirt1",93759,0.53175538634326
"23969","Pax3",18505,"Meox2",17286,0.595270281581989
"23970","Pax3",18505,"Hira",15260,0.841932911388924
"23971","Pax3",18505,"Wwtr1",97064,0.792015864905647
"23972","Pax3",18505,"Sox8",20681,0.595270281581989
"23973","Pax3",18505,"Meox1",17285,0.595270281581989
"23974","Pax3",18505,"Pctp",18559,0.743170071627443
"23975","Pax3",18505,"Paxbp1",67367,0.350745893077119
"23976","Pou2f1",18986,"Pou2f1",18986,0.595270281581989
"23977","Pou2f1",18986,"Tle5",14797,0.792015864905647
"23978","Pou2f1",18986,"Polr1a",20019,0.53175538634326
"23979","Pou2f1",18986,"Brca1",12189,0.806684966866172
"23980","Pou2f1",18986,"Atf2",11909,0.743170071627443
"23981","Pou2f1",18986,"Hoxa9",15405,0.53175538634326
"23982","Pou2f1",18986,"Nf1",18015,0.44365021106082
"23983","Pou2f1",18986,"Ar",11835,0.595270281581989
"23984","Pou2f1",18986,"Hoxb8",15416,0.53175538634326
"23985","Pou2f1",18986,"Nr3c1",14815,0.595270281581989
"23986","Pou2f1",18986,"Irf9",16391,0.595270281581989
"23987","Pou2f1",18986,"Hoxa6",15403,0.53175538634326
"23988","Pou2f1",18986,"Hoxc4",15423,0.595270281581989
"23989","Pou2f1",18986,"Prdm5",70779,0.53175538634326
"23990","Tle5",14797,"Tle5",14797,0.595270281581989
"23991","Tle5",14797,"Six3",20473,0.955057671890127
"23992","Tle5",14797,"Six6",20476,0.878148323519109
"23993","Tle5",14797,"Hdac3",15183,0.414260788315847
"23994","Tle5",14797,"Tle1",21885,0.792015864905647
"23995","Tle5",14797,"Tle3",21887,0.806684966866172
"23996","Tle5",14797,"Traf1",22029,0.595270281581989
"23997","Tle5",14797,"Hmgb1",15289,0.748518317347511
"23998","Lef1",16842,"Dact2",240025,0.595270281581989
"23999","Lef1",16842,"Smad2",17126,0.816455678257617
"24000","Lef1",16842,"Smad4",17128,0.902588136871078
"24001","Lef1",16842,"Tcf7",21414,0.53175538634326
"24002","Lef1",16842,"Tle1",21885,0.636769479040164
"24003","Lef1",16842,"Runx1",12394,0.350745893077119
"24004","Lef1",16842,"Sox17",20671,0.668128174754445
"24005","Lef1",16842,"Esr1",13982,0.728500969666919
"24006","Lef1",16842,"Axin2",12006,0.277270294356006
"24007","Lef1",16842,"Pax5",18507,0.752940783018888
"24008","Lef1",16842,"Cdx1",12590,0.479420336772738
"24009","Lef1",16842,"Runx2",12393,0.414260788315847
"24010","Lef1",16842,"Ncam1",17967,0.415905441534009
"24011","Lef1",16842,"Tcf7l2",21416,0.53175538634326
"24012","Lef1",16842,"Tcf7l1",21415,0.350745893077119
"24013","Lef1",16842,"Hipk2",15258,0.53175538634326
"24014","Lef1",16842,"Tdg",21665,0.841932911388924
"24015","Lef1",16842,"Myb",17863,0.595270281581989
"24016","Lef1",16842,"Pias4",59004,0.941229737125186
"24017","Lef1",16842,"Prop1",19127,0.277270294356006
"24018","Lef1",16842,"Hmgb2",97165,0.44365021106082
"24019","Lef1",16842,"Rag2",19374,0.752940783018888
"24020","Lef1",16842,"Mdfi",17240,0.53175538634326
"24021","Lef1",16842,"Bglap2",12097,0.415905441534009
"24022","Six3",20473,"Hdac2",15182,0.877714841886457
"24023","Six3",20473,"Eya1",14048,0.792015864905647
"24024","Six3",20473,"Mta1",116870,0.968229667250944
"24025","Six6",20476,"Dach1",13134,0.44365021106082
"24026","Six6",20476,"Vax2",24113,0.53175538634326
"24027","Six6",20476,"Gtf2a1l",71828,0.595270281581989
"24028","Lyl1",17095,"Ldb1",16825,0.53175538634326
"24029","Lyl1",17095,"Gata2",14461,0.53175538634326
"24030","Ldb1",16825,"Ldb1",16825,0.350745893077119
"24031","Ldb1",16825,"Crebbp",12914,0.53175538634326
"24032","Ldb1",16825,"Pten",19211,0.53175538634326
"24033","Ldb1",16825,"Stat5a",20850,0.53175538634326
"24034","Ldb1",16825,"Tcf4",21413,0.53175538634326
"24035","Ldb1",16825,"Lmo2",16909,0.955466952714918
"24036","Ldb1",16825,"Cbfa2t3",12398,0.595270281581989
"24037","Ldb1",16825,"Etv6",14011,0.53175538634326
"24038","Ldb1",16825,"Pitx2",18741,0.53175538634326
"24039","Ldb1",16825,"Lnx1",16924,0.53175538634326
"24040","Ldb1",16825,"Gata2",14461,0.53175538634326
"24041","Ldb1",16825,"Spi1",20375,0.53175538634326
"24042","Ldb1",16825,"Tardbp",230908,0.53175538634326
"24043","Ldb1",16825,"Foxo3",56484,0.53175538634326
"24044","Ldb1",16825,"Ikzf1",22778,0.53175538634326
"24045","Ldb1",16825,"Runx1",12394,0.53175538634326
"24046","Ldb1",16825,"Gata1",14460,0.53175538634326
"24047","Ldb1",16825,"Meis1",17268,0.53175538634326
"24048","Ldb1",16825,"Ssbp4",76900,0.595270281581989
"24049","Ldb1",16825,"Isl2",104360,0.53175538634326
"24050","Ldb1",16825,"Isl1",16392,0.792015864905647
"24051","Ldb1",16825,"Lhx2",16870,0.595270281581989
"24052","Ldb1",16825,"Pbx1",18514,0.53175538634326
"24053","Ldb1",16825,"Lmx1b",16917,0.595270281581989
"24054","Ldb1",16825,"Ssbp3",72475,0.792015864905647
"24055","Ldb1",16825,"Myb",17863,0.53175538634326
"24056","Ldb1",16825,"Lhx3",16871,0.820139721630033
