"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Treatment_6H","lfcSE","stat","pvalue","padj"
"Mamdc4",2.11187613851217,-3.78275145363557,1.38243213065208,-2.73630174658288,0.00621340220627957,0.0157978516327552
"2900026A02Rik",7.2108989649422,-2.75683717742749,1.00769682044446,-2.73578036716595,0.00622325471792967,0.0158199281245642
"Nudt4",47.4488322797621,-0.747301219088302,0.273162893058034,-2.73573475050851,0.00622411740512304,0.0158199281245642
"Fam222a",3.33601498102571,-3.22733142560487,1.17990353879552,-2.73525022977677,0.00623328714894499,0.0158406487650629
"Arhgap19",24.5643743153615,-1.6274965883775,0.595078090426784,-2.73492943961402,0.00623936491792156,0.0158535062905505
"Abca8b",2.79015540354227,3.31674903079159,1.2129796993721,2.73438131941408,0.00624976208436785,0.0158773329192948
"Rcbtb1",39.7441158453286,0.776499453332771,0.284170681377757,2.73251079093746,0.00628536125000098,0.0159651662489828
"Apip",57.9498378255573,0.680944718061541,0.249218125597346,2.73232420968337,0.00628892218368645,0.0159716053108696
"Npb",1.99846663068575,-3.7217093261799,1.36244924753642,-2.73163153263102,0.00630215792848455,0.0160026088126974
"Gm9796",5.38552526703225,2.95390702166989,1.08172557080126,2.73073605857525,0.00631930589592144,0.0160435346033439
"Cdc20",16.6457961415862,-1.91463891495157,0.701161303541768,-2.73066825747538,0.00632060596828567,0.0160442187696513
"Arf5",385.824460784534,0.534344389037753,0.195710524765043,2.73027927179313,0.00632806934336019,0.0160588198955965
"Smim10l1",50.2228206068542,0.634531220024149,0.232406803687195,2.73026094742987,0.00632842112406762,0.0160588198955965
"Nmnat1",35.4134451306596,0.741190336051548,0.271484037419665,2.73014333769393,0.00633067934792862,0.0160619322178215
"Atxn7l1",143.083959606833,0.693005862242302,0.253844494538502,2.73004093904897,0.00633264609429728,0.0160643041218869
"Bsg",555.711294267695,0.888471155814606,0.325539278043348,2.72922874669612,0.0063482651679399,0.0160997779189635
"Gtf3c6",85.3376482330554,-0.460052349432013,0.168567596489015,-2.72918614854898,0.00634908531858648,0.0160997779189635
"Zfp874b",8.05024352883739,1.79690253392944,0.658410444606323,2.7291525349417,0.006349732555398,0.0160997779189635
"Pcif1",105.540027430872,-0.612088771637906,0.224311396774796,-2.72874575451211,0.00635756990353557,0.0161170246308813
"Trio",171.718173158163,0.419814945987994,0.153859594286868,2.7285587742111,0.00636117533098846,0.0161235391652277
"Ubald1",173.672269465154,-0.641336326055539,0.235097681551578,-2.72795682978624,0.0063727947592946,0.0161477325541501
"Wnt10b",2.0073728753001,-4.34338863865966,1.59214849945621,-2.72800473080439,0.00637186941940519,0.0161477325541501
"Adam10",79.834460766984,0.618467680722402,0.226734134264356,2.7277219759126,0.00637733335779815,0.016153974245721
"Nudt21",43.4092284063217,-0.652653587794234,0.239262322747191,-2.72777418651009,0.00637632412610444,0.016153974245721
"Gm21781",6.21018309269824,-1.81558804640477,0.665649031691315,-2.72754553821198,0.00638074496514327,0.0161599865979096
"Tmem258",83.4816544831555,0.683480310621287,0.250598435322691,2.72739257027357,0.00638370408914541,0.0161648512133728
"Apof",1.45672547577312,-3.60633478673796,1.3225769758887,-2.72674850120894,0.00639617698388097,0.0161938011522295
"Stk40",265.511281322809,-0.506101218956554,0.18564546261141,-2.72617069029,0.00640738539465594,0.0162195407843909
"Borcs5",24.2888921499548,-0.923347265947498,0.338745566719817,-2.72578405937108,0.00641489515011694,0.0162359108595384
"Hexim1",3.08964203984354,-2.78273801049923,1.02130218321628,-2.72469603632477,0.0064360709690566,0.0162868583950379
"A630052C17Rik",3.6706905479158,-2.47829325490564,0.909599891369199,-2.7245971315752,0.00643799903308929,0.0162890897037436
"Anapc2",242.634682966579,0.354493535014696,0.130135600398758,2.72403196303292,0.00644902648561699,0.0163143393448303
"Raet1e",2.60116066282676,3.59094224826532,1.31840640272771,2.72369903607556,0.00645553043874663,0.0163281393778079
"Atp5po",473.59410893742,0.394609642016705,0.144885588148849,2.72359485203801,0.00645756695624291,0.0163306371628963
"Gata2",89.1629166723918,0.860866609129711,0.316086904138745,2.72351241971049,0.00645917869590268,0.0163320600841015
"Zcchc8",79.1437835701504,-0.58405275383246,0.214622515259572,-2.72130234391338,0.0065025258506741,0.0164389935763713
"H2bc11",2.02651422809451,-4.46717396935499,1.64220239436644,-2.72023350147314,0.00652358323752496,0.0164895508754325
"Champ1",41.8410207571147,-0.637272249963777,0.234316508057896,-2.71970701187778,0.00653397819876028,0.0165131449023214
"Gm9670",1.90081415816421,-4.18835258958559,1.54032622569885,-2.71913346647417,0.00654531917768108,0.0165391217266903
"Orc1",2.50958262099392,-2.66409684517147,0.980093847553299,-2.71820586551187,0.00656369853486936,0.0165828722477842
"Rell1",37.2738769184424,-0.73004597023472,0.268633070194726,-2.717632530148,0.00657508171882338,0.0166089359400685
"Katnbl1",35.1681920778846,0.925775413906032,0.340920679873812,2.71551556874959,0.00661726650304066,0.0167127847046296
"Tab1",38.5640335149681,-0.743600825887838,0.273892373466693,-2.71493804838733,0.00662881694990792,0.0167392412451203
"Pip5k1a",117.919451298101,0.533516399667099,0.1965225830484,2.71478418099004,0.00663189736510621,0.0167443039539367
"Hif1a",158.48912767449,0.891689792935988,0.328470528162914,2.71467214402179,0.00663414114757303,0.0167472530217962
"Ulk3",19.7764968558907,-1.02276588967933,0.376794312744292,-2.71438781076674,0.00663983860011935,0.0167589181787708
"Coro2a",455.820072160006,-0.598874051758617,0.220747024680615,-2.71294280240058,0.00666886163709826,0.0168294436645073
"Rasl11a",2.06460841760479,-3.37764643231312,1.24507830433619,-2.71279840034952,0.0066717682156479,0.0168326689651961
"Ube2cbp",1.72296238449109,-3.47939545684046,1.28259787847005,-2.71277187904821,0.00667230217010696,0.0168326689651961
"Naga",64.5938632589926,0.926131847175504,0.34142789245901,2.71252544865441,0.0066772654006715,0.0168424607514021
"B230322F03Rik",2.09634979911108,-3.71551505018579,1.36980499919827,-2.71244086009354,0.00667896982132618,0.0168440308081008
"Rin1",2.32159807494535,-3.92939858647937,1.44876431193728,-2.71224142816231,0.00668298983135787,0.01685143921195
"S100a6",1725.2301737146,0.691525001440413,0.254982282444937,2.71205118571228,0.00668682663322833,0.0168583833240646
"Begain",2.27281247799304,-4.69227467359046,1.73041439167654,-2.71164797065995,0.00669496520471255,0.0168761687673195
"Smg6",33.1165844636312,-0.821156697369875,0.302899553667484,-2.71098681865778,0.00670832929829491,0.0169071184257496
"Vill",30.7792590824259,1.2768249543098,0.471104700204335,2.71027852992339,0.00672267278369554,0.0169405260434723
"Nr5a1",1.57007556880493,-4.67790915469326,1.72625857629993,-2.70985425875185,0.00673127785374685,0.0169594649016234
"Plcl2",269.215478469299,0.414281516903008,0.152967175981932,2.70830336144757,0.00676281746422593,0.0170361718904643
"Gm10033",10.5006044860964,-1.70320608204047,0.628906705378795,-2.70820149868591,0.00676489362305771,0.0170386448671352
"Slc35d1",10.8028766564476,1.19960699368053,0.442973873154982,2.70807617870687,0.00676744867094357,0.0170423230199368
"Mnat1",73.3358633071203,0.543176162466109,0.200608194850839,2.70764692773385,0.0067762068968894,0.0170616187887392
"Ubxn2a",193.938973258972,0.413166960676724,0.152601237077407,2.70749417625721,0.00677932601957424,0.0170667120751507
"Otud7b",16.7360776227614,-1.06787501460713,0.3944446389614,-2.70728743435052,0.00678354965976246,0.0170745838485339
"Csnk1e",179.986239875842,-0.465244606879119,0.171859199912325,-2.70712657289494,0.00678683761954036,0.0170800982963149
"Lif",34.5559133743203,-2.73067714388506,1.00874211428314,-2.70701213443993,0.00678917757893316,0.0170832255614727
"Pola1",9.89527383579386,-1.38440907137725,0.511472357908708,-2.70671337359809,0.00679528985414872,0.0170958423479941
"Hmgn1",51.5949793764568,-0.804779017322763,0.297335545829262,-2.70663574742889,0.00679687879817795,0.0170970769316585
"Dgkg",2.32580005922833,-2.7996940492869,1.03488350843449,-2.70532289525234,0.00682380242821641,0.0171620284656661
"Lysmd3",4.13598966601948,-2.41915126129051,0.894324472979428,-2.70500398276159,0.00683035705251132,0.0171757387487476
"Limd1",429.496703225983,0.395165828421969,0.146113602932781,2.70451087708627,0.00684050301494547,0.0171984739884805
"Fam149b",29.4003226097183,-0.870639402525045,0.321966671114677,-2.70412896934585,0.00684837031255206,0.0172154737648652
"Hax1",31.634727444983,1.76678166419866,0.65340209162474,2.70397307698451,0.006851584030363,0.0172207717443802
"Zfp69",3.35956541302338,-3.29005452473697,1.21701617407668,-2.70337781437708,0.00686386782577896,0.0172488610672683
"Snhg3",17.7660927647531,-1.09689025067265,0.405805182802479,-2.70299714532366,0.00687173365357274,0.0172658407874145
"Capza1",202.186790376677,0.64437372250355,0.238466363780069,2.70215770597248,0.00688910775531038,0.0173039092505118
"Lst1",191.050197305141,0.709134978952008,0.262429335555371,2.70219401139468,0.00688835551649799,0.0173039092505118
"Arvcf",6.31574153523519,-3.34037742172134,1.23625137873295,-2.70202119017649,0.00689193698728847,0.017308223103421
"H3c15",7.20348199928593,1.52463217372525,0.56429604289359,2.70183034760843,0.0068958938681901,0.0173127919183152
"Mpc2",340.872906233632,0.600663891101501,0.222317740675951,2.70182617579326,0.00689598038832685,0.0173127919183152
"Tcf20",42.6259926510435,-0.92268955101779,0.341538731974733,-2.70156636608363,0.00690137055750524,0.0173235306093585
"Gm17767",1.57530017964252,-3.54229922808951,1.3115871244141,-2.70077310317596,0.00691785149726325,0.0173593024031906
"Psme1",1367.49510610001,-0.471768053634668,0.174676485002216,-2.70081032159929,0.00691707745236568,0.0173593024031906
"Dop1b",171.30364296414,-0.627020091715856,0.232218958095331,-2.70012447243196,0.00693135380376984,0.0173903813081529
"Mdh2",589.543295855982,0.454617967450989,0.168376989320931,2.70000057183869,0.0069339356879032,0.0173940558796772
"AA413626",4.67125753023905,-2.37255629558371,0.879078089217776,-2.69891415186434,0.00695661191417251,0.0174481286096081
"Polr3g",6.61514340315485,-2.18894128695192,0.811068748974732,-2.69883569021608,0.00695825217566769,0.0174494313580533
"Rfc3",86.000105127949,-0.696867606696366,0.258252451749253,-2.69839686700431,0.00696743229692561,0.0174696385889093
"Ing2",21.6375011407024,-0.851418433840167,0.315589842470525,-2.6978638703167,0.00697859714399725,0.0174919981223232
"Smpd3",1.84805071825454,-3.90706161119009,1.44820554175963,-2.69786401068652,0.00697859420151294,0.0174919981223232
"B4galt1",122.985102349011,-0.505667643267479,0.187490461464988,-2.69703130130654,0.00699606938167879,0.0175318850756042
"Slc20a2",26.7454786743849,-0.841041943997319,0.311843705444486,-2.69699830175678,0.00699676271677342,0.0175318850756042
"Atg16l2",44.3854619875566,-1.07957387142424,0.400368105049642,-2.69645323343224,0.00700822377382204,0.017557777230586
"Hectd1",86.82499651365,-0.458176218801042,0.169937070130043,-2.69615227831353,0.00701455912686844,0.0175694239859464
"Uba52rt",68.7968108105128,-2.32780769931437,0.863390065299237,-2.69612518474786,0.00701512972100736,0.0175694239859464
"Zfp317",24.1116472187303,-0.884630684900215,0.328146659393402,-2.69583937418564,0.00702115146950109,0.0175816770270537
"F13a1",18.0035742458283,1.34190364175662,0.498066010058162,2.69422850517327,0.0070551777924046,0.017664041150234
"Aard",1.14047093685847,-3.80294069389833,1.41158058709529,-2.69410101602766,0.00705787705332269,0.0176679578655938
"Mtrr",34.7832813540706,-0.83742815932545,0.311085634903747,-2.69195380746063,0.00710347831866607,0.0177792524863333
"Cpox",84.4069824708194,-0.695553433456532,0.258512904601305,-2.69059463212971,0.00713248029813822,0.0178461030667656
"Sap30l",160.001918698627,0.438056319434874,0.162807080012386,2.69064661930886,0.0071313690474738,0.0178461030667656
"Bcas2",200.737102817774,-0.381490504941707,0.141790861750744,-2.69051545516619,0.00713417304203427,0.0178474700174176
"Ppp1r14a",2.47789255204438,-3.96371439912188,1.47351365290223,-2.68997466790685,0.00714574431367173,0.017873545545508
"Zbtb39",20.0511484177981,-0.869090155590703,0.323290614237197,-2.68826287345619,0.00718248287836297,0.0179625531647156
"Tcf25",625.467386534747,0.246336197903815,0.0916588921100124,2.68753191570494,0.00719822229604562,0.0179990242057241
"Gtf2h1",181.072368533682,0.394826786441663,0.146974139468279,2.68636909778864,0.00722332458565257,0.0180588914644996
"Gm48720",1.9336762665856,-4.14297456231111,1.54245941085225,-2.68595370041018,0.00723231098959077,0.0180784549592083
"Ccl6",2711.01998383156,0.953462714414033,0.355039754308788,2.68550972910143,0.00724192663225891,0.0180995848147386
"Raver1",24.7312037500154,-1.25031915646468,0.465689231515849,-2.68487882443578,0.00725561066096553,0.0181308742808846
"Lrrc42",60.9057755790678,-0.588183036129137,0.219127772202589,-2.68420123208001,0.00727033316259298,0.0181647483028803
"Mcrs1",52.7201138769096,-0.932157420575855,0.347376127530131,-2.68342395087296,0.00728725467928457,0.0182041047572372
"Invs",18.0528611167195,-1.03404351875967,0.385597949045496,-2.68166239296481,0.00732573490091664,0.01829729519292
"Arhgdia",963.023073635899,0.612750415869762,0.228516650064263,2.68142568910163,0.00733091943136114,0.0183073072998765
"Rest",42.2836114800311,0.78114678094816,0.291327804795919,2.68133273957619,0.00733295620704969,0.0183094566529831
"Cgref1",8.49230261053465,2.16744827179762,0.808377125437332,2.68123404732046,0.00733511937720985,0.0183119208570242
"Kcnq1",2.69609205018369,3.60189506856201,1.34357428243034,2.68083061402954,0.007343967918843,0.0183310714382793
"Rrm2b",17.9817799170408,-1.09844152812187,0.409766833691494,-2.68065015957065,0.00734792894287432,0.0183380182402481
"Traj49",2.17232260131865,-3.98571941125674,1.48709600443333,-2.6802031606396,0.00735774894522739,0.0183595825579901
"Pdcl3",304.595975299426,0.254429503215659,0.0949374467428824,2.67996993751819,0.0073628772354006,0.0183694347437046
"Pgrmc1",42.3823438884904,0.801126242775274,0.298947728115935,2.67982047505171,0.00736616541729306,0.0183746936735168
"Ywhah",714.422619787311,0.691771381814895,0.258195613124933,2.67925304168576,0.00737866097797988,0.0184029147877589
"Hdac8",17.4563409111113,-1.06677702276157,0.398209531464439,-2.67893392415404,0.00738569667807309,0.0184175117546439
"Wdr3",49.4235770409884,-0.616268412215044,0.230055262698462,-2.6787842407361,0.00738899887564606,0.0184227954029561
"Rftn2",7.85109706204338,-1.88155729298772,0.702520116078035,-2.67829667781174,0.00739976428945461,0.018446682219092
"Rpl5",1354.584185336,-0.579214389988157,0.216283304194868,-2.67803560771522,0.00740553451206866,0.0184581109964593
"Cryz",14.5657685128196,1.46850837629985,0.548397648693221,2.67781668976729,0.00741037619039966,0.0184672221117564
"Hdac5",121.717551183419,-0.649694482272854,0.24263675854229,-2.6776424403956,0.0074142319895475,0.0184679621781241
"L2hgdh",2.85222219209859,-2.79681560519943,1.04449325495754,-2.67767703805146,0.00741346626767182,0.0184679621781241
"Ywhae",919.737364645029,0.52113420982395,0.194620918677711,2.67768857204369,0.00741321101093608,0.0184679621781241
"Pikfyve",30.7347703836625,0.697351930365864,0.260518594384539,2.67678371293735,0.00743326025447702,0.0185123973191007
"Il5ra",1.56091372578286,-3.76552727818422,1.40694149002638,-2.67639223441595,0.00744194942730337,0.0185310730461067
"Gadd45a",335.038724434502,-1.2884970451488,0.481772337826154,-2.67449362278195,0.00748421996433421,0.0186333498168487
"Depdc1b",3.53257635594924,-2.59367539915037,0.970056883429596,-2.67373536898221,0.00750116174473175,0.0186695581202212
"Smarcad1",49.387291891209,0.666563605524565,0.24929802834709,2.67376204274078,0.00750056518575248,0.0186695581202212
"Gipc2",4.72672848602306,2.99142556995706,1.11888739390412,2.67357160895263,0.00750482517260581,0.0186756902632876
"Zfp280c",2.94632047608069,-2.74977490273673,1.02852976931409,-2.67350054881786,0.00750641533723816,0.0186766619738091
"Zmym6",16.316716029756,-1.13114435935226,0.423172677386643,-2.67300896252988,0.00751742420050132,0.0187010642303299
"Csnk1d",395.916242893438,0.356821662725761,0.133522921213552,2.67236261371988,0.00753192093482314,0.0187341340650786
"Fkbp3",124.19044043258,-0.631599469391572,0.236353590056474,-2.67226518218174,0.00753410836588402,0.0187365813163071
"Prdm9",7.56856532855027,-1.86011283946118,0.696135434048708,-2.67205596566577,0.00753880740135826,0.018745272899592
"Wnt5b",1.62665404829364,-3.72969432959361,1.39597635458056,-2.67174606314464,0.00754577268936269,0.0187595958524431
"Gm14057",7.64427620977394,1.28886077370195,0.482447273173007,2.67150597665367,0.00755117277657814,0.018770023596642
"Eif4g3",298.696150183449,0.331533272208523,0.124128195904413,2.67089414933433,0.00756494982348158,0.0188012673773884
"Pot1a",18.3014016577864,-0.964572652121037,0.361152148466334,-2.6708207502494,0.00756660412745219,0.0188023771837471
"Isca1",73.6075758884845,-1.66052664207551,0.621746183142087,-2.67074682096766,0.00756827070911159,0.0188035171400334
"Gm42809",1.63394265657148,-3.9544326430179,1.48072021401684,-2.6706143440093,0.00757125794944617,0.0188079374113576
"Hal",5.65116261198801,2.87608532965588,1.0770710303038,2.67028380555799,0.00757871591408323,0.0188234603303203
"Marchf3",5.00173418494752,-3.17489144744649,1.18907165614306,-2.67005897503667,0.00758379254539125,0.0188330646589011
"Trak1",150.592446509128,0.472596031764091,0.177024134154955,2.66967006515853,0.00759258125632233,0.0188518827748686
"Nemp1",23.3186533481333,0.874466170574335,0.32756959567035,2.66955841486081,0.00759510605215254,0.0188551444777405
"Gm45570",2.13181990391896,-3.48447747757663,1.30564424089705,-2.66878018408951,0.00761272543384533,0.0188958720590089
"Tbk1",447.533288778186,0.432454622277584,0.162072592982101,2.66827730907806,0.00762413015640475,0.018921163442517
"Arhgdib",1183.2163328954,-0.500392242592265,0.187546652324605,-2.66809477210069,0.00762827370699367,0.0189271540194905
"Ica1",14.6436792946296,-1.33395945660754,0.499972836314798,-2.66806386210878,0.00762897555705953,0.0189271540194905
"Hpgds",17.8201062282208,-1.67729068501391,0.628674138512999,-2.66798104496743,0.00763085630926102,0.018928803540882
"9330151L19Rik",13.9918021919626,-1.15756172136932,0.433890529658998,-2.66786583767815,0.00763347332314168,0.0189322785876485
"Fyb",289.500228850798,0.552870573290694,0.207266646090925,2.66743628904073,0.00764323791310918,0.0189534768765982
"Exoc8",21.9010261468061,0.811998807829104,0.304487443883891,2.66677271637756,0.00765834439487994,0.0189879129701371
"Mrpl33",142.357880538345,0.539462554315471,0.202335579368455,2.66617742662602,0.00767191915708426,0.0190185409932305
"Actr5",25.4883608264616,-1.06246696384074,0.39882309397143,-2.66400562028849,0.00772162725950564,0.0191387188625989
"Zfp87",16.0665941475523,-0.964214888762134,0.362097382124315,-2.6628607009125,0.00774794808261784,0.0192009003104417
"Cox5b",829.031250978183,0.344255577043406,0.129289542390619,2.662671478899,0.00775230588562071,0.0192086420543281
"Ckap2",8.54103009820519,-1.75495189799354,0.659412858833579,-2.66138561674067,0.00778197764659766,0.0192790942078664
"Amn1",31.0591812026538,0.645274930731079,0.242485395912777,2.66108780820428,0.0077888641883385,0.0192930847548216
"Gm49502",7.29219300287696,-1.97974630628899,0.744046179908908,-2.66078418214763,0.0077958908755086,0.0193074179366716
"Gm14286",7.63251276418064,-2.62676593554591,0.987643635352573,-2.65962928481607,0.00782267008392893,0.0193706581623359
"Xk",3.57419228699958,-2.66493241857797,1.00244438773926,-2.65843417467577,0.00785046846450812,0.0194364015673445
"Nbl1",4.81447221412573,-1.74441740459495,0.656269603296291,-2.65808045326667,0.00785871301411824,0.0194537198606762
"H2ac20",3.4395899588855,-3.77857649450777,1.42180116276292,-2.65759839945906,0.0078699612267603,0.0194784668327829
"Trir",416.113206518247,0.273338453568763,0.102871178170499,2.65709461512856,0.00788173190733418,0.0195044988608136
"Gm26542",2.22192733026384,-4.02180438662007,1.51408898807806,-2.65625364049786,0.0079014160153219,0.0195501024358759
"Parpbp",1.78165044769721,-3.31311985373961,1.24805123871688,-2.65463448211135,0.00793943856916176,0.019641058262309
"Tmem86a",150.278498110398,0.897143494718557,0.33806894005088,2.65372942744618,0.00796076321050235,0.0196906834542581
"Traf7",150.010556735678,-0.522339217059973,0.196871109043782,-2.65320401554608,0.00797316633507307,0.0197182293096771
"Mafg",214.156395568002,0.586629877667652,0.221135514253968,2.65280716960697,0.00798254593858432,0.019738290211544
"Nrxn2",3.20343592642254,2.24394531004733,0.846029186910744,2.65232611919813,0.00799392899384217,0.0197632978523321
"Ttc19",21.8015917617309,-0.883597099187612,0.333211548898691,-2.65176012688641,0.00800734063213376,0.0197933119976275
"Akt3",115.862007480942,0.617136122171065,0.232763701222293,2.65134176390196,0.00801726702268698,0.019814702811429
"Slirp",7.41135416784141,2.42477011352916,0.914603398320897,2.65117111742724,0.00802131907021081,0.0198215706801654
"Hsd17b10",174.854641348653,0.55757229308614,0.210393797554728,2.65013655139288,0.0080459244071573,0.0198792177702944
"Ncs1",12.8320068196077,1.76347415187915,0.665532339135704,2.64971970283111,0.00805585750250369,0.0199006013327479
"Setd1a",49.8614400571776,-0.572781209654082,0.216220604855033,-2.64905932548893,0.00807161612633204,0.0199363667864092
"Iffo1",43.7889237220756,-0.764670087183641,0.288722867023912,-2.64845696174217,0.00808601442972857,0.0199687615231622
"Hmgb1",25.3994130511755,-1.16729230841528,0.440782703316569,-2.6482262113106,0.00809153614652035,0.0199792283471893
"Mkks",4.93027119762297,1.93294993932362,0.729961161695408,2.64801751210181,0.00809653309780797,0.0199883963315374
"Adipor1",40.0227884447178,-1.31524584985729,0.496714097357114,-2.64789313783396,0.00809951234383812,0.019992580968586
"P2rx1",11.7003244527086,-2.12743930862891,0.80347102974611,-2.64781084801672,0.00810148404348086,0.0199942776773795
"Csf3",43.9186237616021,-2.92215319224921,1.10395753264191,-2.64697971239538,0.00812142251125132,0.0200403083935902
"Cfdp1",172.469529138585,-0.452289235781699,0.170889078721731,-2.64668309505132,0.00812854881957579,0.0200547144252228
"B230303A05Rik",11.0748213277771,-1.512894516688,0.571632221189711,-2.64662218224733,0.00813001295798406,0.0200551484281248
"Nol7",367.40618044767,-0.40066971382844,0.151416341763667,-2.64614578031353,0.00814147219937213,0.0200793417209976
"Wrnip1",86.9812291289055,-0.560300640700618,0.211745251285941,-2.64610723167523,0.00814240006967228,0.0200793417209976
"Mfn2",64.3592055958695,0.698577437700885,0.264026741794907,2.64585864655912,0.00814838581648658,0.0200909202393195
"Kdm5a",60.7786205339184,-0.544127054837087,0.205670151383436,-2.64562967050409,0.00815390287598692,0.0201013396632406
"Gm37198",1.33116047649291,-3.50813689079638,1.32629610816599,-2.64506309654144,0.00816756855647254,0.0201318409257702
"Hdac6",21.271714188892,-0.970145532583664,0.366861473387991,-2.64444648173138,0.00818246450595327,0.0201653644813488
"Cdk6",118.422114058646,0.537514435188817,0.203276764750016,2.64424926208285,0.00818723399365014,0.0201739251049613
"Gm29257",6.32633704003126,-1.55847978256638,0.58942094772277,-2.64408618083149,0.00819117977002876,0.0201804536571938
"Ccdc32",45.6236431981475,0.677455009812148,0.256244945111131,2.64377901979039,0.00819861620116148,0.0201955786423547
"Ccdc69",20.1343618460931,-1.08770156046319,0.41146253540816,-2.64350084603504,0.00820535605714259,0.0202089832459415
"Gm10051",3.66625091172906,-2.77036387852654,1.04840839176168,-2.6424472565232,0.0082309283946749,0.0202687588181428
"Mbd2",672.493500579808,0.592046067881965,0.224175859707207,2.64098939401963,0.00826643071036534,0.0203497459359531
"Smim12",128.131341573407,0.589050149212818,0.223040216290619,2.64100420547159,0.00826606932946012,0.0203497459359531
"Prokr1",13.8534131063059,1.91799404890603,0.72626897412741,2.64088666490323,0.00826893756140136,0.0203526988072563
"1110046J04Rik",2.79388079783129,3.34260312101527,1.26575523234613,2.64079739557514,0.00827111651180248,0.0203548437963549
"Psmb9",313.438127637076,-0.583830430208655,0.221111395838451,-2.64043573147724,0.0082799495288419,0.0203701413187438
"Rab19",49.6528598243946,0.869602037543259,0.329339902204919,2.64043935071731,0.00827986109340126,0.0203701413187438
"Kmt2d",52.7873405916205,-0.627931379459335,0.237836601250899,-2.64017975432181,0.00828620642586453,0.0203823134204233
"Zfp846",10.5266497326342,-1.610991165031,0.610302372102574,-2.63966066440298,0.00829890762590832,0.0204103307930712
"Nsdhl",42.8412866533188,0.812739323247942,0.307902806506942,2.63959699642951,0.00830046666572877,0.0204109406179222
"Fastkd2",31.7181984780799,0.818899640289312,0.3103456486359,2.63866963783356,0.00832320465027294,0.0204636212879736
"Gm44836",4.28879232114541,-1.89016890618873,0.716477405445365,-2.63814168014662,0.00833617456790961,0.0204922731206722
"Gm38365",2.96841251727459,-3.41468177063557,1.29446531874119,-2.63790904336951,0.00834189530750466,0.0205030985391905
"Mrpl15",157.285531650659,-0.346025170770651,0.131178638472814,-2.63781645242767,0.008344173175755,0.0205054598263858
"Lrrc8d",233.419562739564,0.668558592307981,0.253503333654059,2.6372773196755,0.00835744766067285,0.0205348398329159
"Tor4a",105.916522414833,0.647779898740581,0.245670617190175,2.63678215225524,0.008369656274111,0.0205615920586019
"Lztr1",120.512463839866,0.457182520513045,0.173506247263991,2.63496287725848,0.00841464855133749,0.020668862203727
"Asf1b",22.2076859634824,-1.05690572572798,0.401144096103755,-2.63472835819729,0.00842046412722158,0.0206798841351295
"Fbxl2",10.8886501201775,1.76892162702856,0.671452914764735,2.63446860998192,0.00842690952811857,0.0206924491378154
"Pak4",31.3085257828331,0.736931123753596,0.279920624424496,2.6326431832906,0.00847233032963345,0.0208006999797719
"Pcm1",21.3233365870939,-1.24278216646695,0.472171691544215,-2.63205564569637,0.00848699611488271,0.0208334209265995
"Gm16201",7.58886064502283,-1.57014879898377,0.596634931675897,-2.63167427118851,0.00849652791849586,0.0208511176575472
"Tmx1",155.438906230667,0.522136190766472,0.198405639280794,2.63166003072886,0.00849688401975075,0.0208511176575472
"Gm15880",2.15372989814998,-3.73334097668619,1.4187851745658,-2.63136452481519,0.00850427654275012,0.0208626815659524
"Reep4",90.8281211512803,0.450456700265467,0.171185505042702,2.63139510645543,0.00850351123051885,0.0208626815659524
"N6amt1",69.1892813460436,0.518788394722823,0.197207316772975,2.63067518595191,0.0085215437469953,0.0209017477632303
"Brat1",24.7943889261656,-1.12779866455359,0.428890013134725,-2.62957548559033,0.00854915497019437,0.0209661695929405
"Zfp512b",14.8316812016755,-1.28449943407991,0.488649109631904,-2.6286744593631,0.00857183748042527,0.0210184857292898
"Tnfsf11",3.86113609749185,-3.18959638992074,1.21363618611384,-2.62813224128896,0.00858551324018513,0.0210487039564098
"Mark4",94.6967031950981,0.538335359340545,0.204867361733562,2.62772632392597,0.00859576400306531,0.0210671999369837
"Ndufs1",149.842408641092,0.633580805392227,0.241109017137188,2.62777731382699,0.00859447573796319,0.0210671999369837
"Gm50069",3.36094001591291,-2.14705378859715,0.817301011216693,-2.62700493347108,0.00861400851354121,0.0211066102658307
"Itga6",62.6384907585123,-0.943306728300731,0.35908363794877,-2.62698332257431,0.00861455560310174,0.0211066102658307
"Eif2b5",78.2961596439076,-0.582204605664229,0.221669258022126,-2.62645623871812,0.00862790858827629,0.0211360001419804
"Cadm1",25.9267414671083,-1.28974603095035,0.491070254337347,-2.62639819772986,0.00862938011159707,0.0211362790398589
"Nxpe5",3.2023159290272,2.6573075471797,1.01287235816061,2.6235364463943,0.00870221339264006,0.0213113195055247
"Asxl1",14.2606291288976,-1.10597687945379,0.421603478360422,-2.62326317551941,0.00870919695323481,0.0213250673431833
"Zfp280b",14.7757618304928,-1.03132575924839,0.393210124302613,-2.62283622802826,0.00872011781471311,0.021348450092696
"Kbtbd2",115.290560704026,0.424146725236008,0.161717640207317,2.62276103393708,0.00872204246632887,0.0213498045779572
"Phpt1",31.3494766253363,-0.955196736618433,0.364277135359819,-2.6221704408511,0.0087371723633776,0.0213834773389502
"Bcl2a1d",15.5996393425489,2.18346588118506,0.83290540517411,2.62150523651437,0.00875424174305505,0.0214218854850489
