"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Naive","lfcSE","stat","pvalue","padj"
"R3hcc1",22.0908472262653,-1.11118436518647,0.388990360708254,-2.85658586285604,0.00428224164197759,0.0176931019750152
"Zc3h12d",40.1292485350117,-1.16847557686752,0.409094197289682,-2.85625067431624,0.0042867653824835,0.0177064305519898
"Fahd1",10.4552535868466,-1.80514053843182,0.632043817533197,-2.85603701572005,0.00428965120287924,0.0177129877000247
"Rab1b",240.508529421258,-0.933163004942984,0.326751421910557,-2.85588047172576,0.0042917667121339,0.0177163610449751
"Trp53inp2",198.775616893972,-0.650472445103513,0.227885545632861,-2.85438220005173,0.00431206201247942,0.0177947556068532
"Gm10134",27.4361290848459,1.39293572526518,0.488047482557441,2.85409878146689,0.00431591091937567,0.0178052533030064
"Gle1",37.8827895437349,-0.939383038148546,0.329163559899007,-2.85384882347477,0.00431930800639578,0.0178100117936824
"Rnf169",33.0532857145795,-0.891976528375629,0.31255508799802,-2.85382181454451,0.0043196752199146,0.0178100117936824
"Esd",2502.99623620998,0.805435530364406,0.282398399316968,2.85212498481755,0.00434280215170389,0.0178999546089717
"Tmem201",17.0820582980158,-1.36219051799025,0.477820955659768,-2.85083879611215,0.00436040698151253,0.0179670892324903
"Rtl5",28.1271559879123,-1.54547560660381,0.542256065235714,-2.85008450008209,0.00437076155097662,0.0180043175845332
"Ift20",202.952183020283,-0.614820425314286,0.215729955502829,-2.84995388740171,0.00437255679373719,0.018006275984593
"Eif4b",243.01339909418,-0.572372964687265,0.200895147749214,-2.84911293826659,0.00438413147078144,0.0180484929559056
"Ergic1",130.84604559939,-0.620796681856633,0.217924383118776,-2.84867931239377,0.00439011066764259,0.0180676560599239
"Hr",7.06610898286143,-2.53056750289477,0.888396873232744,-2.848465116369,0.00439306690835044,0.0180743702746155
"Reps2",4.41692592518063,-2.54716658476979,0.894384021603293,-2.84795627297062,0.0044000969803492,0.0180978363288828
"Thada",59.2604453069029,-1.32175824054655,0.464398110526253,-2.84617488871508,0.00442478861205261,0.018193909293018
"Knop1",101.231513741812,-0.488422707665107,0.171617179264219,-2.84600125558024,0.00442720203162605,0.018198348092038
"Gpbp1",144.106346578588,0.966240328439586,0.339600235321467,2.84522867755065,0.00443795497552077,0.0182316795247635
"Kyat1",5.6479124727587,-3.0361120010096,1.06708968695814,-2.84522663663294,0.00443798341286664,0.0182316795247635
"Dennd2b",4.57761156158731,-4.04213873806203,1.42127395211384,-2.84402506079157,0.00445475439501368,0.0182794749929591
"Myo1f",839.477078344651,-0.79652691401983,0.280071856149257,-2.84400912312783,0.00445497723019782,0.0182794749929591
"Spsb2",87.3188154269926,-0.806225971504143,0.283459865754303,-2.84423323689486,0.00445184467248862,0.0182794749929591
"Zfp622",160.990809897608,0.556594455194541,0.195697480991767,2.8441574841628,0.00445290328546152,0.0182794749929591
"Hycc1",97.0446250604697,-1.04683930909506,0.368275287391086,-2.84254563077261,0.00447548240002243,0.0183580897124191
"AB124611",324.760631663119,0.708073949211317,0.249312699273968,2.84010381851114,0.00450988537635203,0.0184936477876678
"Eif4e",31.5840019352749,1.45835664286785,0.513691190421135,2.83897538066062,0.00452586486556024,0.0185535980651557
"Snx33",17.7179837670784,-1.44102791224148,0.507635612991228,-2.83870531413324,0.00452969679994191,0.0185594329230491
"Tbc1d7",29.5518032597419,-0.823490365565696,0.290095889886219,-2.83868332601569,0.00453000891546972,0.0185594329230491
"Fads2",12.2977166599998,-2.0274920826559,0.714554960148149,-2.83741936692391,0.00454798326300397,0.0186274799331021
"Lrrc57",20.8506236207709,-1.11351812316723,0.392478183194123,-2.83714654940826,0.00455187137817256,0.0186378094875175
"Mamld1",8.4670232640613,1.98926269314179,0.701394845020588,2.83615242864153,0.00456606478389088,0.0186903155855455
"Mink1",141.539731834473,-1.16402359077974,0.410440957400476,-2.83603175996876,0.00456779033764539,0.018691770718805
"Mgst2",204.939159413461,-0.743245136543659,0.2620911664618,-2.83582673379412,0.00457072355227609,0.0186981653444386
"Tyrobp",3191.71368984531,-0.597990129205219,0.210931281540998,-2.83499974416545,0.00458257223719489,0.0187410170959382
"Traf3ip1",14.5088689186368,-1.305334376097,0.460473478708782,-2.83476559770022,0.00458593201762552,0.018749137104125
"Plpp2",62.789272427339,-0.759236190964214,0.267853698992611,-2.83451822326769,0.00458948403030531,0.0187580379345283
"Usp6nl",48.537944550029,-0.822162479288638,0.290170411657693,-2.83337806426151,0.00460588763318033,0.0188194444382987
"Chst15",49.8651027919048,1.33564365407948,0.471445817527834,2.8330798671273,0.00461018658091264,0.018831369917183
"Shkbp1",163.391004853723,-0.527291247011125,0.186185300850936,-2.83207774513459,0.00462466027235599,0.018884836903847
"Gpd1",3.0695510544663,-3.40866669177356,1.20382015613096,-2.83154146772962,0.00463242264066192,0.0189108743526483
"Zfp219",34.0644247604203,-1.11173861335519,0.392677139161814,-2.83117732732861,0.00463770012840092,0.0189267552652629
"E130102H24Rik",22.3327939819594,1.36163012060751,0.481226190394344,2.82950127774988,0.00466206138549569,0.0190204854911237
"Atp6v1b2",765.052088170006,-0.540529365050419,0.191058087298017,-2.82913627313399,0.00466738203998186,0.0190365002007392
"Slc35a3",123.32431726985,0.597128568101323,0.211098517577036,2.82867248408513,0.00467415060113264,0.0190584090410199
"Alkbh6",141.140029665813,-0.520851102134277,0.184143581001066,-2.82850533970696,0.00467659209237646,0.0190626668408402
"Pafah2",47.350689470741,-0.719527751377154,0.25441271334932,-2.82819102042755,0.00468118650650183,0.0190756951936095
"Csad",34.0643192890726,-0.969555400918219,0.342869686646991,-2.82776646252909,0.00468739876928789,0.0190913693871418
"Mob4",166.207716075924,0.487864263023246,0.172528166833975,2.82773689639165,0.00468783166802939,0.0190913693871418
"Vps39",78.5948915508281,-0.627496483691859,0.221994821665794,-2.82662667076323,0.00470411348774229,0.0191519607022585
"Ppp1ccb",11.0553823599153,-1.83136858811387,0.648028035781996,-2.82606382284664,0.00471238737526423,0.0191799227209815
"Serpine2",11.9688201842385,2.11610189056685,0.749017527360793,2.82517005713212,0.00472555283891238,0.0192277713633408
"Pop7",103.357102863098,0.562031571328849,0.199013037770722,2.82409422832062,0.00474144430504601,0.0192866799802453
"Armc2",4.61852117282375,-3.13763085816962,1.11183235112583,-2.82203594363168,0.00477198285680286,0.0194026109261571
"Cmtm4",16.1821652659617,-1.58578681690597,0.561940845340893,-2.82198176205535,0.00477278914228418,0.0194026109261571
"Chmp4b",630.195650432732,0.749792405961967,0.265754478882134,2.82137260344918,0.00478186262673948,0.019429067397526
"Cryl1",44.3294239700549,-0.754982496659978,0.267595839540606,-2.82135364270271,0.00478214529948636,0.019429067397526
"Iqgap1",1028.32358706316,0.440581853699712,0.156199424263428,2.82063686071389,0.00479284240749499,0.0194667308619988
"Arl4a",38.4865375649634,1.09955326731268,0.390086061529696,2.81874533788994,0.00482117515372709,0.0195759799471127
"Map3k9",2.80940785269239,-3.81613421130079,1.35405805509779,-2.81829438326793,0.00482795224722217,0.0195976651320595
"Ppp2cb",179.459027508044,0.534726528029737,0.189742772298583,2.81816546449674,0.00482989126438109,0.0195997044973085
"Selenos",339.683645054119,0.569584391385916,0.202216212810923,2.81670981504579,0.00485183406884569,0.0196828939046273
"Gm15564",6.17362148041647,-4.42061580319617,1.56984692324062,-2.81595341415247,0.00486327180924286,0.0197234296354044
"Ppic",27.7087631896366,1.05269662819995,0.373865385436048,2.81571033106518,0.00486695270967495,0.0197308538569494
"Tiprl",23.4444584733973,1.14543578742591,0.406811652725745,2.81564153767767,0.00486799487521012,0.0197308538569494
"Zfp382",8.98230823959633,1.54761373862624,0.549678378249087,2.81548956601843,0.00487029784157714,0.0197343253497585
"Ucp2",132.547322706429,-1.70545500482589,0.605799039406793,-2.815215762798,0.00487444952140954,0.0197452834978
"Gpr18",127.183050360435,2.00649155587049,0.713570614517085,2.81190328616377,0.00492493090501646,0.0199438505007835
"Med6",56.6952563359339,0.81737561936559,0.2909252843765,2.80957229660309,0.00496073760062681,0.0200828911232497
"Gm29367",4.42470537927372,2.35067317678593,0.836704212611462,2.80944345845849,0.00496272355247314,0.0200849710549959
"Ebp",186.733391379731,-0.397828655831543,0.141667666877009,-2.80818244982409,0.00498219912873901,0.0201578121925819
"Gm56171",2.80272970819525,-5.23158692894911,1.86351325012622,-2.80737844423418,0.00499465260168108,0.0201994659048913
"Rasa1",30.6341402244271,-0.913539620257135,0.3254126523963,-2.8073266774661,0.00499545539566834,0.0201994659048913
"Tgfbr1",232.353812493516,-0.867058855904462,0.30900186993629,-2.80599873419288,0.00501608893745476,0.0202768892959097
"Acot8",53.6029519278149,-0.698365516087376,0.248950229485898,-2.80524150361122,0.00502788923199361,0.020317457281445
"Pkmyt1",41.9672803619104,1.09629940381802,0.390823772338497,2.80509907894883,0.00503011150743936,0.020317457281445
"Sh3d19",7.53565635671185,-1.90018014898335,0.677409590114061,-2.80506827289439,0.00503059229617542,0.020317457281445
"Il13",8.34623611389955,3.64112761565118,1.29813179485767,2.80489826231427,0.00503324639125684,0.0203221605551693
"U2af2",257.077668159702,0.683540452528095,0.243720717156012,2.80460545375198,0.00503782049695482,0.0203346109585665
"Atp13a4",3.25262050163468,3.49681276325554,1.24705983243631,2.80404570198049,0.00504657511365319,0.0203639231811803
"Gm9796",5.38552526703225,-1.76323730951888,0.628848223419221,-2.80391554568076,0.00504861275108823,0.0203661217513592
"Zftraf1",87.272680048499,-0.711514275803214,0.253885454846582,-2.80250113671604,0.00507080377207429,0.0204495938109399
"Mboat7",267.399886818578,-0.464199819794641,0.165707160869506,-2.8013262514358,0.00508930384464507,0.0205181360379707
"Cln8",99.6403229072158,-0.861580813414377,0.30758808271017,-2.80108645895171,0.00509308717262876,0.0205273229826216
"Pold3",71.3732357670223,0.624860288675331,0.223098048729165,2.80083260357823,0.00509709514803244,0.0205374096587733
"Garre1",78.9040701057781,0.714525865370252,0.255175297829247,2.80013728385412,0.00510808775111624,0.0205695517085239
"Ndufa3",517.110721793379,-0.31945089417012,0.114083274149042,-2.80015538257413,0.0051078013494076,0.0205695517085239
"Zc3h8",14.6362823353542,-1.8658900932489,0.666467304475953,-2.79967236309673,0.00511544982871636,0.0205931195081668
"Prdm4",65.9012943530467,0.648422618727604,0.231689090535342,2.79867566154865,0.00513126504812057,0.0206506929355484
"Ecsit",43.5231506907106,-0.976759470285672,0.349043967223121,-2.79838519501267,0.00513588235111622,0.0206631798632494
"Slu7",97.6776716694146,0.552821800695568,0.197626874537033,2.79730073144468,0.00515315435805308,0.0207265580503886
"Zfp608",21.5761822934886,-1.27917591794261,0.457401617919761,-2.79661432716447,0.00516411367387781,0.0207645160190731
"Cct6a",467.311674215064,0.517834104494776,0.185212887310104,2.79588592357377,0.00517576659272783,0.0207929869330347
"Sh3glb2",93.8860691323207,-0.818640785875562,0.292793672787212,-2.79596474227949,0.00517450451447864,0.0207929869330347
"Vps13b",60.8978574479861,-0.796021859112872,0.284702270477378,-2.79598001722337,0.00517425995782759,0.0207929869330347
"Plcg2",256.937615183066,-0.482947754928739,0.172768523097145,-2.79534573932304,0.00518442373847735,0.0208155070818265
"Ptpn21",14.5136468387951,-1.21085807802681,0.433158608504283,-2.79541501485555,0.00518331277826216,0.0208155070818265
"Oplah",11.084098229083,-1.68063551378313,0.601249718025619,-2.79523709267089,0.00518616652014025,0.0208163782978151
"Laptm4b",67.4724992504831,-0.861452543146248,0.308269669822499,-2.79447713309672,0.00519837170573925,0.020859230935706
"Gm12764",2.04492028555809,3.96404633118243,1.41870875781923,2.79412269032284,0.00520407303636057,0.0208759683725573
"Lyrm9",8.97098736996539,-1.76725797375626,0.63252395049108,-2.79397795511805,0.00520640277467403,0.0208791749132504
"Wdr83",32.5017265081633,-0.961389997395168,0.344187553916418,-2.79321546190666,0.00521869185552765,0.0209223076652847
"Dusp7",45.6157912892463,-0.986826992846287,0.353312039559245,-2.7930749092993,0.0052209599963781,0.020925251830372
"Hdac6",21.271714188892,-1.15044871983117,0.4120081509109,-2.79229601959977,0.0052335453309222,0.0209695327312104
"Sh3bp2",306.419687269432,0.656566802443994,0.23517307570179,2.79184511443201,0.00524084359648418,0.0209926098610786
"Gm4929",13.5859557640723,-2.86947483691706,1.02792261219993,-2.79152808086971,0.00524598054530771,0.021000854630174
"Prag1",33.2024053041428,1.22050413800072,0.437211540333657,2.79156432391811,0.00524539306282939,0.021000854630174
"Ivns1abp",92.6790022294913,-1.02146910121242,0.366253058735253,-2.78897084092557,0.00528758254677336,0.0211611876461217
"Ly6a2",31.61579751985,3.13488570548445,1.12442647069249,2.78798639768217,0.00530367706388702,0.0212177009454051
"Nckap5l",13.4511535467558,-1.64410867066221,0.589726558252625,-2.78791695516266,0.00530481403831832,0.0212177009454051
"4930512J16Rik",1.75685318316248,-4.27943667754406,1.53507015998911,-2.78777920976225,0.0053070699794606,0.0212205028516357
"Scamp1",118.284812622484,0.601378910989844,0.215727650688997,2.78767654062491,0.00530875201864276,0.0212210090214894
"Poglut1",76.2880237748116,-0.929562055391876,0.333568911434133,-2.78671669789416,0.00532450053023751,0.02127772722145
"Akap12",4.92277146329117,3.55527894081371,1.27633954825819,2.78552752335033,0.00534407029034054,0.0213496781760222
"Crybg2",6.00021472645732,-3.52550687295658,1.26575441047115,-2.78530087968983,0.00534780743377257,0.0213583538697187
"Taf10",329.203436082035,-0.542062490888124,0.194698121259748,-2.78411772738656,0.00536735486118604,0.021430149947662
"Vkorc1l1",19.5924259854206,-1.14384664158849,0.410885337758085,-2.78385850376084,0.00537164622617419,0.0214410092052939
"2200002D01Rik",30.0844727229234,1.05788047581305,0.380128351354039,2.78295599905879,0.00538661108657624,0.02149445307229
"Zfp266",21.4170263164095,-1.23862684645399,0.445182656338433,-2.78228908700425,0.00539769364820786,0.021532378491959
"Gabpb2",64.6907479778317,-0.753557999957007,0.271105269087078,-2.77957710853258,0.00544297294821595,0.0217066588519468
"Tlr3",3.82407534732014,2.47459695672648,0.890731783073883,2.77816173594562,0.00546673998622841,0.0217950711958253
"Ahsa2",22.8427821792989,1.18336653060041,0.426033918967893,2.77763454484382,0.00547561653465504,0.021819160816915
"Bcs1l",14.0594497284935,-1.42314507637084,0.51236263476297,-2.77761292454359,0.00547598084271179,0.021819160816915
"Rfesd",24.0995788232828,-1.03161825533411,0.371489579669075,-2.77697763757758,0.00548669537559109,0.0218554700756757
"Ufm1",31.5727622719781,1.03841636905973,0.374215533170906,2.77491519462257,0.00552161039328256,0.0219881291872604
"Arpc5",1144.58184807098,0.382801709763529,0.137983195399676,2.77426326194812,0.00553268857285897,0.0220258156403603
"Slc10a3",54.5607274361773,-0.650114780766791,0.23441207013672,-2.77338440971753,0.00554765450308383,0.0220789528546011
"Cep128",8.4603283800289,-1.83904860181999,0.663550891575925,-2.77152608061798,0.00557942025087006,0.0221989006948441
"mt-Nd4",555.574474506201,-1.06548071303074,0.384555624768914,-2.77068035000398,0.00559393119623153,0.0222501467376638
"Maf1",268.751674754734,-0.469705067841568,0.169535214534012,-2.77054574846063,0.0055962438118851,0.022252857570839
"Nthl1",8.0463381842854,-2.05344392538012,0.741322500125893,-2.76997383059518,0.00560607966781254,0.0222854734580322
"Ylpm1",44.9636072140469,-0.821220499779224,0.296650855897901,-2.76830652415803,0.00563484311684005,0.0223932900212784
"Rhoj",45.7976738268626,-1.2120157893586,0.438219051720354,-2.76577612178313,0.00567875061876976,0.0225612098695037
"Ppp1r8",68.5989732858336,0.8843636680397,0.319801333316819,2.76535328626533,0.0056861176726945,0.0225839020112288
"Map2k5",61.4184386242563,-0.763007631773129,0.276061884071937,-2.76390068965227,0.00571149195216394,0.0226780805306672
"Gm20342",5.79022141753451,-3.68325536300822,1.33283609826159,-2.76347209368974,0.00571899824809043,0.0227012781782653
"Wfs1",309.601545361999,-0.980792127603423,0.35501966165983,-2.76264171685001,0.00573356653051106,0.0227524863803846
"9330151L19Rik",13.9918021919626,-1.33478535114698,0.483208636153248,-2.76233753140881,0.0057389115849561,0.0227670749501472
"Jmjd6",114.400188086086,0.557914145974305,0.20206438298996,2.76107118789968,0.00576121171489296,0.0228488986704316
"3010003L21Rik",7.86436335099503,-2.01379175421037,0.729866588040426,-2.7591230879839,0.00579567006539065,0.0229788801807976
"Fez2",116.221142332209,0.597993161209445,0.216748810496069,2.75892245886301,0.00579922936348263,0.0229863120877378
"Rpl24",10.2529532370295,1.8201062077072,0.659961554217189,2.75789732913474,0.00581744664746525,0.023051822425608
