"","baseMean","lgFC_CD8_Tumor_vs_CD8_DLN","lfcSE","stat","pvalue","padj"
"Mief2",400.319457301729,-0.730984809821877,0.254395318143954,-2.87342084420058,0.00406052816976284,0.0130080281664394
"Gm37669",9.22401983743438,-2.7430895538768,0.954711830803196,-2.87321206815783,0.00406321267661531,0.0130147898204084
"Foxd3",3.01350548369185,5.36689840339011,1.86798084679007,2.87310140926367,0.00406463621596855,0.0130175111570718
"Dffa",1037.22406191688,-0.771353037218464,0.268506667752473,-2.87275188983221,0.00406913548108264,0.0130300807350608
"Gm38115",11.9235396035534,1.98609110544927,0.691615063210096,2.87167126787397,0.00408307463020436,0.0130728706504327
"Prima1",3.18433418427368,5.44787262596727,1.89723348668821,2.87148243175753,0.00408551490678616,0.0130788374877653
"Gm57047",27.3393258522077,-1.63551252913014,0.569642107307875,-2.87112295272476,0.00409016401288007,0.0130918727033775
"Nek3",121.630112172067,-0.889054608609372,0.309685838214468,-2.87082746093695,0.00409398917327694,0.0131022673118519
"Gm26684",10.3633614678158,2.83269251281318,0.986760306333685,2.87069969741494,0.00409564408548259,0.0131057143768102
"Surf2",1146.70802548175,-0.710256486760847,0.24744376785081,-2.87037532983687,0.00409984832423649,0.0131173169476665
"Mrpl23",578.765688917744,-0.773209528880681,0.269381669247213,-2.87031233803478,0.00410066523646471,0.0131180801450291
"Card14",93.0228675112711,2.16419095161232,0.754018054883621,2.87021104812451,0.00410197912930041,0.0131204327501992
"Glrb",1102.12353564918,7.12823369326447,2.48399746473287,2.86966222569436,0.00410910488322892,0.0131413716661753
"Eif4b",18474.5459500922,-0.457302606053884,0.159368195615328,-2.86947219480158,0.00411157480708746,0.0131470343169431
"Gstp-ps",42.4659694148606,1.19202744938029,0.415422093707264,2.869436814837,0.00411203480641924,0.0131470343169431
"Lnpep",5969.82926801297,-0.590946296399933,0.205960124793238,-2.8692267349963,0.00411476716147642,0.0131539159956937
"A430110L20Rik",5.27669219018002,-5.49962717690495,1.91683082545029,-2.86912496600373,0.00411609138873213,0.0131549685941883
"Ttc4",1234.38659269857,-0.482069715075736,0.168020512027603,-2.86911228431764,0.00411625643106365,0.0131549685941883
"Brsk1",19.1852889456056,1.51093992053547,0.526661501320937,2.86890140392991,0.00411900175647505,0.0131618876921119
"Lrrc4b",20.3736200486222,4.46719282319131,1.55718572419197,2.8687604527773,0.00412083764137682,0.0131658992173641
"Gm17032",3.87974057436779,-5.07133697068095,1.76826722463415,-2.86796978422206,0.00413114984971738,0.0131969872875268
"Gm47471",6.69938218663277,6.57145853148446,2.29148994774142,2.86776668514803,0.00413380252444837,0.0132036016134366
"Bco1",9.39426677522155,3.5942148748577,1.2535807242141,2.86715869623076,0.00414175270207176,0.0132271322213024
"6230400D17Rik",132.154137678008,-1.29651912267972,0.452222338448431,-2.86699486612726,0.00414389734689997,0.0132321182211795
"Gm3511",58.6241073667495,-1.06420048546852,0.371231169277647,-2.86667869925705,0.00414803903000617,0.0132434787780926
"Tstd2",668.047501082538,-0.546434401671052,0.190619296691549,-2.8666268901163,0.00414871807093279,0.0132437824865344
"Gm56614",5.6115941977778,-3.83931702398752,1.3395579575007,-2.86610743677771,0.00415553190765812,0.0132636672104692
"Gm45155",8.56807020897723,-3.16917222242234,1.10586637765636,-2.86578223775889,0.00415980281430646,0.0132754309316568
"Samd4b",3307.83535007998,0.75166239854524,0.262304681880742,2.86560801414512,0.00416209256739406,0.0132808696568746
"Ubr4",11003.6051992235,-0.759257412668309,0.265017690689983,-2.86493105683457,0.00417100041145426,0.0133074216250097
"Harbi1",181.221484850855,-0.888574690131438,0.310161379487877,-2.86487857256312,0.0041716917555459,0.0133077553737745
"Wdr81",1487.22222911049,-0.704407651653929,0.245934242297648,-2.86421136427762,0.00418048955925871,0.0133339451122974
"Myo5b",23.005581529173,-2.75531967208977,0.962047212865893,-2.86401710357,0.00418305424152155,0.013340249332389
"Magi2",53.8255698683754,1.06847453692132,0.373110343178928,2.86369583812081,0.00418729880703271,0.0133519083709137
"Traf7",3746.30470199013,-0.400363305117583,0.139846338087487,-2.86288014826043,0.00419809327729864,0.0133844466716911
"Sapcd1",8.11778952006001,-3.57135819056298,1.24762860838918,-2.86251707162597,0.00420290618275819,0.0133979079594011
"Gm10644",18.9319707528983,-2.40083497761228,0.839113744334785,-2.86115558685738,0.00422099848830229,0.0134536912188286
"Ino80b",1232.47752265255,-0.579959148169895,0.202709082124772,-2.86104175545977,0.00422251435027109,0.0134566317238301
"Pdpr",668.366721908772,-0.919033234095515,0.321235449661851,-2.8609334214606,0.00422395746343589,0.0134593395937327
"Tmed2",2279.47506246602,0.862179126643434,0.301402154144368,2.86056059914708,0.00422892723509579,0.0134732825704744
"Gm17147",10.1100977192298,2.88746815057653,1.00949541813762,2.86030832700908,0.00423229306454276,0.0134821122186649
"Hnrnpul1",10946.7790661267,-0.380017583624353,0.132872388137945,-2.86001921806228,0.00423615336054525,0.013492514305649
"Foxf2",9.92745444629574,5.03715746630364,1.76146584900035,2.85963958322683,0.00424122724364292,0.0135067783084899
"Manf",4008.22548510552,1.00901737063307,0.352866363268222,2.85948867805826,0.00424324564696121,0.0135113090718415
"Apobr",589.187959781091,0.500305105008396,0.174973824689875,2.85931399107918,0.00424558322727807,0.0135147096813362
"Aqp7",23.2008047702243,1.82478089622197,0.638196993212018,2.85927529529389,0.0042461011943566,0.0135147096813362
"Gm56890",24.2850048310224,-1.79077899717497,0.626296733449209,-2.85931396658035,0.00424558355519195,0.0135147096813362
"Srsf5",18608.2495788747,-0.781142254659415,0.273255109607219,-2.85865561958655,0.00425440374942701,0.0135392355045256
"Dmd",67.9841626491594,2.2326440315935,0.781043158966135,2.85854117786378,0.00425593867511894,0.0135422201305237
"Zfp445",2655.89062470567,-0.615321521227637,0.215270009181283,-2.85837085977668,0.00425822396079653,0.0135475911986009
"Ly6g6d",6.11019309751015,5.36908702375037,1.87846674645926,2.85822841094772,0.00426013615827094,0.0135517739418995
"Gm12207",24.0178391076474,-3.23964991093366,1.13350665856524,-2.85807752998498,0.00426216239582668,0.0135563182302265
"Acsl4",2234.31178020648,0.870846307734885,0.304711568666607,2.85793647922735,0.00426405741023707,0.0135604439317985
"Gm14328",6.63573130710985,3.19456978515865,1.11806690273994,2.85722596503843,0.00427361477938252,0.0135889326806638
"Gm46828",17.2796880849421,-4.515658882588,1.58062512598607,-2.85688162762243,0.0042782535645857,0.0136003114459389
"Ptprd",66.0125289294175,3.06259485032433,1.07201008173634,2.85687131352705,0.00427839258263631,0.0136003114459389
"Gabra1",6.90488858313902,5.65438828222944,1.97945489146131,2.85653808360096,0.00428288621126656,0.0136126880826425
"Gm8960",472.099894024955,-0.787951873334201,0.275871604519636,-2.85622681140464,0.00428708760407668,0.0136241325414128
"Tmem52b",3.93029052279828,5.77104426471091,2.02064482924555,2.8560408940673,0.00428959880355126,0.0136302032030465
"Olig3",15.2309192065386,-3.86427637122208,1.35308483086279,-2.8559010367133,0.00429148874637903,0.0136342983970616
"Gm12602",6.63959540091708,6.56088689457923,2.29816977615474,2.8548312499161,0.00430597015604602,0.0136783906315518
"Ggta1",2220.78467759765,0.702788244098971,0.246187394304134,2.85468817802574,0.00430791023636728,0.0136826371756121
"Arhgap31",1862.63194599536,1.18768208433472,0.416111891297714,2.85423730773647,0.00431402930330552,0.0136963183970146
"Ccdc163",297.477278392273,-0.78884339239385,0.276375454337153,-2.85424548386823,0.0043139182693453,0.0136963183970146
"Pstpip1",3751.47381295423,-0.817109466913826,0.286276596250396,-2.85426569134953,0.00431364385769734,0.0136963183970146
"C1qtnf1",153.503711750988,3.90408548927533,1.36811998198235,2.85361338237197,0.00432251001674879,0.0137213225598152
"B430319G15Rik",7.02462179100418,2.9614403271124,1.0380113354533,2.85299420725415,0.00433094110305581,0.0137461622108045
"Mmadhc",1407.57105731057,0.773575789157692,0.271171526902617,2.85271760643034,0.00433471229325783,0.0137542822500533
"Ptgs2os",3.54982975381667,4.66344741104767,1.63472356419688,2.8527437379535,0.00433435588739262,0.0137542822500533
"Piwil2",89.5655458741191,1.31199201050854,0.459989193861686,2.85222354789283,0.00434145572212997,0.0137737525854847
"Gm56912",34.8949105630569,-1.13403609308717,0.397728739534809,-2.85128023288827,0.00435435749536007,0.0138127527765401
"Rpl37rt",485.04824373021,-0.722678494627946,0.253472052002783,-2.8511170715579,0.00435659258480241,0.0138179102805067
"Gm43196",23.2110393414337,-2.44923362734121,0.859091445848053,-2.85095799658841,0.00435877269787109,0.0138228919967022
"F13a1",1625.98657481144,6.42307868584707,2.25301116068758,2.85088631513341,0.00435975541117707,0.0138240755600318
"Gm38357",58.9858774118478,1.89349518244804,0.664212086962721,2.85073882215322,0.00436177809061275,0.01382855589505
"Etf1",8562.77067785027,0.860291557020534,0.301801954756856,2.85051684875143,0.00436482377823817,0.0138362778636226
"Gm38157",13.644808527232,7.56025303953505,2.65253258391945,2.85020176014722,0.00436915040620065,0.0138480576247955
"Paqr3",141.103925749751,0.961409031162925,0.337322824755328,2.85011555876857,0.00437033475445697,0.013849876004728
"Adh4",13.8359913238753,3.73601099400308,1.3108571591252,2.8500519434904,0.00437120897169222,0.0138507111884536
"Slc25a30",1318.79476254452,-0.576380390445462,0.202307480571385,-2.84903152773969,0.00438525346420153,0.0138932719404323
"Zfp1006",249.336609068686,-0.920736805702586,0.323191121422489,-2.84889263557138,0.00438716826586299,0.0138973971282177
"Spaca9",19.6960392624553,2.14776843681866,0.754023170215341,2.84841172215607,0.00439380411303557,0.0139164741080519
"Rarb",15.6144355843885,3.26726467069966,1.14707597373906,2.84834199782735,0.00439476695362762,0.0139175801836398
"Lbp",163.892436269758,2.73862808606738,0.961500214608833,2.84828650525214,0.00439553340106506,0.0139180640890069
"Tmed4",1515.16757070342,0.519890393720008,0.182537073195235,2.84813591354098,0.00439761394087173,0.0139227082346331
"Arfgef2",2570.31135455815,-0.510391381814263,0.179260492386574,-2.84720506464753,0.00441049415383895,0.0139603119465246
"Terb1",11.8635970279632,-3.59061247949998,1.26110806032356,-2.84718858951607,0.00441072242885215,0.0139603119465246
"9430015G10Rik",836.503761344073,-0.857299047841968,0.301132525283831,-2.84691614442487,0.00441449890814958,0.0139703152972988
"Gm49553",352.183153461251,-2.63276551079734,0.924827374160945,-2.84676425498967,0.00441660558541175,0.013975032266005
"Zfp574",937.908950489479,-0.532733400138917,0.187166001181817,-2.84631501862033,0.00442284174124016,0.0139928126005117
"Hck",1183.00682236152,1.76600038295987,0.620479117286055,2.84618826606812,0.00442460272256469,0.013996431569106
"Gm9732",10.2981302616874,6.151166203852,2.16200736417139,2.84511806286538,0.00443949647519371,0.0140415868852139
"Gm37672",7.19154549337841,-4.13090344896095,1.45214616061212,-2.84468847627545,0.00444548769314816,0.0140585759018814
"Hsd17b10",1412.13300339808,-0.654740318128311,0.230203036557481,-2.84418627972713,0.00445250085253584,0.0140784723055049
"Zng1",416.645987990054,0.901890833949033,0.317103922966095,2.84414909003022,0.00445302060401622,0.0140784723055049
"Zfp937",48.4617711754808,-1.62963310193351,0.573017676713205,-2.84394909295117,0.00445581664310206,0.0140853487501321
"Gm48936",3.79096929625109,-5.03725502263822,1.77168536825363,-2.84319953920684,0.00446630986368206,0.0141165515632905
"Aplf",254.534739456353,0.71732452963159,0.252330496927454,2.84279759429088,0.00447194602560649,0.0141323962389272
"Nedd4l",1841.7456393472,0.951672371655241,0.334786119817022,2.84262792070167,0.004474327160626,0.0141379512858956
"Armc8",1426.10506246285,-0.53172883067436,0.187080619194056,-2.84224433810969,0.00447971444848003,0.0141520635621747
"Mvp",2688.88550234702,0.988029899155549,0.34762598377126,2.84222108035997,0.0044800412846177,0.0141520635621747
"Dpy19l1",2055.88519443913,0.449310986071048,0.158096159854361,2.84201075146263,0.00448299797256174,0.0141594314184198
"Gm20544",167.068074082778,-1.65672949570313,0.58295901749304,-2.84193132962886,0.00448411490079277,0.0141609871992315
"9530018F02Rik",36.6491800296481,-1.28280974446559,0.451420051700349,-2.84172078673439,0.00448707703609616,0.0141683689622299
"Irak4",1068.49597753338,-0.533723052807028,0.187821446372368,-2.84165127633448,0.00448805536954065,0.0141694855006336
"Acot6",54.7582076563528,-2.23580407881213,0.786977716061977,-2.84100049236471,0.0044972242952357,0.0141944815252214
"Inka1",160.382116765024,1.20334435529747,0.423557839127796,2.84103903678288,0.00449668076867742,0.0141944815252214
"Ciao3",717.914861350327,-0.730893850455114,0.257283270521994,-2.84081374188157,0.00449985856349942,0.0142008198245068
"Cebpz",3087.07877410355,-0.545295597173606,0.191975814017803,-2.84043904157134,0.00450514823461922,0.0142155352127711
"2810408A11Rik",46.6958587377233,-2.23065652282891,0.785421202919263,-2.84007678241685,0.00451026762842507,0.0142297092892348
"Gm5049",9.49287609350649,3.85107407277151,1.35605955408428,2.83990040199383,0.00451276211820533,0.0142355991102942
"Acp1",1675.08656200823,0.781450007645315,0.275178954347839,2.83978841876667,0.00451434650842839,0.0142386167650764
"Sipa1l1",3304.30088117127,-0.569899555274959,0.200692483312625,-2.83966567092205,0.00451608378033763,0.0142421157149385
"A330040F15Rik",18.2403256106681,-1.84625856094483,0.650449355914881,-2.83843552792516,0.00453352769117704,0.0142951399365475
"Gnptg",1310.46693548714,-0.682368191607291,0.240431778425527,-2.83809484784331,0.00453836944930148,0.0143084177758697
"Pabpc4l",6.8935021760922,5.65351742438806,1.99210621752881,2.83795983097789,0.00454028960977548,0.0143124820902457
"Tnnc1",13.1092025110743,4.02246726581027,1.41755412687508,2.83761105805361,0.0045452531370509,0.0143261376322195
"Znhit1",961.329727648547,0.797124415937738,0.280932550327394,2.8374227728641,0.00454793474156291,0.0143325980093634
"Capg",5737.30405487462,1.0383000042779,0.36594368713752,2.83732180871783,0.00454937328824937,0.0143331484304465
"Ints1",4064.20646075683,-0.75349271577096,0.265562181608819,-2.83734947200003,0.00454897909820464,0.0143331484304465
"Gm44116",15.5906742710385,-2.21340571318441,0.780195959525822,-2.83698689561228,0.00455414811353121,0.0143442068272464
"Igkv4-60",3.41404448494146,-4.87940127830847,1.71990950044684,-2.83701048051702,0.00455381171719862,0.0143442068272464
"C230096K16Rik",165.519126879609,-3.02675958080427,1.06735881770368,-2.83574701459445,0.00457186451854467,0.0143980087677189
"Eno1",20683.1620854133,1.30882330075803,0.461628020067426,2.83523365970476,0.00457921799653583,0.0144191647062931
"4930558J18Rik",32.2470812144199,1.68151854414988,0.593102822715262,2.83512146587295,0.00458082652660499,0.0144222274361365
"Vps50",953.947076300478,0.561194685581387,0.197985253841501,2.83452769684886,0.00458934795469148,0.0144470507925548
"Gbp6",1947.91907786138,1.30887293287537,0.461779958740295,2.83440826762143,0.00459106366683289,0.0144484411027386
"Gm53692",31.5479939067129,1.87625098535576,0.66195258616591,2.83441899702089,0.00459090950526513,0.0144484411027386
"Cd99l2",433.286540560839,0.974736064239469,0.343942918856446,2.8340053270476,0.00459685657072413,0.0144646648003044
"Gm16214",33.0892319108724,-2.19152964945201,0.773510626758948,-2.83322500511032,0.00460809375097489,0.0144980128125762
"Slitrk2",6.84270165481685,4.54413737663933,1.60406503470616,2.83288849162636,0.0046129474525744,0.0145112706202275
"Slc2a9",311.529611356394,-1.18820732686797,0.419521434451015,-2.8322922961561,0.00462155804536478,0.0145363414265592
"Kdm4c",1281.18004519304,-0.530583457442714,0.187348395511613,-2.83206832913509,0.00462479646295932,0.0145445103405963
"Ankrd54",1079.70274311087,-0.698412891360898,0.246676205069852,-2.83129412974035,0.00463600671798226,0.0145774652508891
"Sdf2",1157.46798808282,0.498589440671521,0.176101863011133,2.8312559114721,0.00463656074775864,0.0145774652508891
"Rbm41",382.503128481615,-0.973087373992744,0.343750085257267,-2.83079893133545,0.00464318998998699,0.0145962844300617
"Eid1",1339.28908014186,0.912714962826791,0.322440342546894,2.83064754123951,0.00464538804208072,0.0146011704798272
"Gm44509",5.78180923870729,4.33800834542833,1.53260518022641,2.83048002277239,0.00464782136210547,0.014606794556452
"Cep43",933.711791295934,-0.800895700744407,0.282980389417997,-2.83021626477935,0.00465165496609396,0.014616817163477
"Gm5817",51.2681008014445,-1.21175938416211,0.428186981077899,-2.82997717752108,0.00465513246566389,0.0146257181678519
"Cldn19",7.16328039702983,5.67320348227381,2.00567635463808,2.82857374728213,0.00467559271794,0.0146879665423265
"Prkra",284.023682122267,1.46041541246654,0.51636814245316,2.82824460379837,0.00468040298797726,0.014701041430593
"Rpl39-ps",32.0434232930264,-1.25897993636291,0.445233561508174,-2.82768426553081,0.00468860236327047,0.0147247563280722
"Ddn",19.9324481857166,1.66621589520646,0.589336381331124,2.82727479244197,0.004694602364276,0.0147395177497431
"Tmed10-ps",77.9979909606533,1.00145456576111,0.354208320637165,2.8273038983377,0.00469417564679331,0.0147395177497431
"Nudcd2",1425.10168257812,1.10693753192989,0.391528428002627,2.82722135293447,0.00469538592487925,0.0147399374618943
"Espnl",21.0022036009301,2.60436589543183,0.921338428710345,2.826720143517,0.00470274070845068,0.0147609828409037
"Ergic1",2305.26724883099,0.811594516951626,0.287244961164996,2.82544387779683,0.00472151583697122,0.0148178636638085
"Ltn1",2227.59743347448,-0.466570057042771,0.165137740741272,-2.82533874418063,0.0047230654770503,0.0148206762707496
"Nlrp1b",120.585115034355,1.77973467114247,0.63004175410696,2.82478845178304,0.00473118414697233,0.0148440984420362
"Rpl17-ps5",50.3775635204376,-1.04316882690885,0.369320539923843,-2.82456217334667,0.00473452618099966,0.0148525295036312
"Gm21388",6.41181836766138,6.50873977100312,2.30454634497085,2.82430413482765,0.00473833990529883,0.0148624377530193
"Supt5",6243.54544671081,-0.695129334896641,0.24616507371811,-2.8238341223526,0.0047452936806429,0.014882191091076
"Gm10288",398.514167688699,-0.883093896953246,0.312763935087278,-2.82351575064694,0.00475000919589372,0.0148949203058296
"Dgcr8",1252.27857266681,-0.918937896233228,0.325479228681386,-2.82333806662908,0.00475264277999478,0.0148990588656616
"Txndc12",1399.05163969823,0.466420009954388,0.165201044758166,2.82334782226813,0.00475249815028987,0.0148990588656616
"Gm4755",3.1626551291835,5.51014487121621,1.9519378511384,2.82290999582932,0.00475899295679208,0.0149158362245379
"Hyi",339.033483521819,-1.03983308549593,0.368357811963722,-2.82288864718943,0.00475930985216615,0.0149158362245379
"4930426L09Rik",32.5457761574335,-2.28116160864833,0.808124822899144,-2.82278373836442,0.0047608673774492,0.014918656118807
"2810001A02Rik",340.283391581247,-0.601440690696659,0.213104135436669,-2.8222854026941,0.00476827220311942,0.0149397958059057
"Sel1l",3637.24346429215,0.467889378447955,0.165791035522091,2.82216331525121,0.00477008790302905,0.014943420404503
"Atp1a3",324.456622186554,3.06046837381551,1.08454198747471,2.82189939085863,0.00477401515862037,0.0149536580324083
"Snx19",1349.07201170782,-0.50584350292041,0.179292687176447,-2.8213281360583,0.00478252558438405,0.0149782467245809
"Otud4",4886.9804469711,-0.45770474291802,0.162243496085014,-2.82109763388104,0.00478596343996653,0.014986944191893
"Gm11478",372.491418858921,-0.885111957917685,0.313764128526062,-2.82094693894928,0.00478821220852142,0.0149919162205238
"Plp1",280.014306249245,1.34362948649982,0.476412341102926,2.82030789418516,0.00479775908241093,0.0150197341267305
"Gm6264",9.88489099809361,-2.74761169859063,0.974872782819911,-2.81843102711608,0.00482589780913008,0.0151057394712779
"Brwd1",2143.86141396702,-1.18980694389612,0.422196337649357,-2.81813658195273,0.00483032577210923,0.0151175132933917
"Pi4k2a",2318.41964165698,0.793226283333975,0.281483667190443,2.81801886145424,0.00483209712001687,0.0151209705821058
"Zfp341",179.687017456872,-1.00260991228614,0.355800765803877,-2.81789700486141,0.00483393132306297,0.0151246235809617
"Las1l",2098.21079476618,-0.508579339287138,0.180487229650442,-2.81781342797563,0.0048351896986027,0.0151264741453804
"Xist",18915.4640924303,-0.657075005912305,0.233200203544688,-2.81764336361906,0.00483775118812248,0.015132400316895
"Gm35330",11.5562246439379,3.52095843081429,1.2496598886467,2.81753336471995,0.0048394086325482,0.0151354974068982
"Pds5a",6822.92939513644,-0.483154033890926,0.171494206442847,-2.81731986119278,0.00484262713332568,0.0151434752531311
"Ric8a",2598.70791263539,-0.556413776344049,0.197520597531467,-2.81699115584848,0.00484758605264797,0.0151550641309605
"Tlnrd1",2120.39783782831,0.680628426111968,0.241615867115578,2.81698563193445,0.00484766942683824,0.0151550641309605
"Bud13",665.408778673852,-0.529831960386427,0.188132986647138,-2.81626295222847,0.00485858825566131,0.0151871058746767
"Naif1",341.408400440383,-0.670153610829845,0.237972893819463,-2.81609220308198,0.00486117131911873,0.015193086218676
"Tet3",3273.09437393135,-0.884969916611948,0.314313927539939,-2.81556061972309,0.00486922097676326,0.0152161478332829
"Hoxb4",193.743092388936,1.0438170309798,0.37076569838897,2.81530097178713,0.00487315715398844,0.0152263503801642
"Gm33318",13.0476056782862,2.0318241435243,0.72176336227142,2.81508351591866,0.00487645592804832,0.0152324606671346
"Il12rb2",910.956349250407,2.3038910099806,0.818401269791885,2.8151117245535,0.00487602789314082,0.0152324606671346
"Cltb",1797.48040020905,0.74166188703006,0.263471066349036,2.81496521537411,0.00487825137849538,0.0152359707402442
"Zfp551",41.1845561525254,-1.50645887308287,0.535178948923751,-2.81486944901771,0.004879705264964,0.0152384132059271
"Card10",130.494585912914,2.65275926250739,0.94253288758459,2.81450047786191,0.00488531050251345,0.0152538171128177
"Nsl1",264.563820793205,1.15597706402269,0.41076540061261,2.81420261370281,0.00488983976401358,0.0152658576307766
"Kcnn4",2621.34868226701,-0.88228802416508,0.313657283717336,-2.81290462541972,0.00490962108322366,0.0153255045126061
"Atp8b2",4651.25312126001,-0.483616557384162,0.17193255134447,-2.81282720230928,0.00491080329449657,0.0153270853890845
"Map4",6304.62708480303,0.379917589317347,0.135069906623263,2.81274784898617,0.00491201524632599,0.0153287586408805
"Tns1",1381.29400078088,1.625533846426,0.578026295260218,2.81221435729704,0.00492017021377187,0.015352095283885
"Gm4833",23.5905031018509,-2.0970846060923,0.745860195078768,-2.81163228702778,0.00492908172233158,0.0153777857694914
"Frmd4a",1300.31932623217,1.65308566143097,0.588103684868536,2.81087451747646,0.00494070506394159,0.0154119284218483
"Fkbp2",767.549150781887,0.821215034474501,0.292326581380715,2.80923832035986,0.00496588709972845,0.0154883505650359
"Gm10389",6.05664639481961,5.37201765129377,1.91237393735427,2.80908327935374,0.00496827928213974,0.0154936810667141
"Coro7",3552.98409798757,-0.767591287082934,0.273262615299152,-2.80898756034601,0.00496975668474808,0.0154961577353274
"Zfp945",606.599649423216,-0.872751511818145,0.310767502125793,-2.8083744466462,0.00497922939126327,0.0155235603880745
"9030404E10Rik",3.57149027479028,-4.94370590358584,1.76061464395923,-2.80794319219596,0.00498590212085832,0.0155422273231429
"Gm38376",11.116144532068,-2.20203062924116,0.784301553061079,-2.80763262631162,0.00499071246327511,0.0155550844275859
"Gm12065",7.37368688588917,-5.98650919398443,2.13291378334897,-2.80672816722333,0.00500474551050482,0.015596679434427
"1700029K24Rik",61.8402316431033,-1.54369631362179,0.550062609514059,-2.80640110220459,0.00500982883328731,0.0156103761186687
"Gm11613",97.2655865849804,-1.62527678088868,0.579180802714321,-2.80616479909528,0.00501350441719395,0.015619683198678
"1810012K08Rik",15.4922762636493,-2.06639914382669,0.736963754222888,-2.80393592220239,0.0050482937011926,0.0157259098251269
"Zfp174",29.6134349371565,-2.15276787952534,0.767871375238845,-2.80355271591642,0.00505429689144028,0.0157424482003237
"Mfsd8",366.88814473145,-0.798531385042835,0.284908616624058,-2.80276319651123,0.00506668560639835,0.0157752417073162
"Repin1",404.185969415511,1.42099762660077,0.506986422905484,2.80283171777497,0.00506560932067074,0.0157752417073162
"Trav13-2",30.8423274358138,-2.2660345139888,0.808504328672778,-2.80274877156028,0.00506691221012293,0.0157752417073162
"Fv1",64.9040756395678,-1.15823599144336,0.413392159011302,-2.80178509968229,0.00508207144311008,0.0158202665936288
"Gm3716",6.01288814736013,3.67437781118668,1.31170678325076,2.80121888375128,0.00509099752502292,0.0158458782578626
"Clptm1",5127.41873852709,0.469795942498459,0.167722312303431,2.80103425743701,0.0050939111193538,0.0158527714185049
"Trav12-3",44.5088788785334,-1.91668377322151,0.684290447219656,-2.80097987778318,0.0050947695738749,0.0158532677603315
"Calca",6.49489644225467,5.56630683095898,1.98801794664913,2.79992785796586,0.00511140284976739,0.0159028433519306
"Arap1",3958.69041576233,-0.736780811807769,0.263164095914203,-2.79970111138556,0.00511499431799247,0.0159096525132182
"Hbb-bh1",11.6753897416614,-6.65492060433331,2.37699159102748,-2.79972408377627,0.00511463035153882,0.0159096525132182
"Gm10532",7.51469338479138,5.65902151868184,2.02153999794924,2.79936163737679,0.0051203755541068,0.0159242064915256
"H2ac10",6.62816482018472,2.79071315728787,0.996938544527665,2.79928303766214,0.00512162222154728,0.0159258998638489
"Zfp148",2478.36782689968,-0.773129379168859,0.276223901410713,-2.79892281305268,0.00512733924241843,0.0159414916185459
"Cox20",18.4246317294283,-1.67391719324884,0.59811692525012,-2.79864541962066,0.00513174560366628,0.0159530046651254
"Arf1",15659.6761354314,0.71526948823814,0.255594495302489,2.7984541975039,0.00513478513643663,0.015960266092849
"Gm37660",66.0314341007365,-1.62528936789854,0.580831802708017,-2.79821001591327,0.00513866884125047,0.015970149080351
"Gclc",2482.6606860898,-0.414477791864279,0.148128620748694,-2.79809391169218,0.00514051640834645,0.0159715140626994
"Nxf1",10425.7289654763,-0.726699594329446,0.259709988120494,-2.79811954707067,0.00514010842079544,0.0159715140626994
"1700029N11Rik",3.81191476590354,5.66873917923413,2.02621670195334,2.79769640323726,0.00514684650965374,0.0159868016550885
"Azin2",66.7465427659005,1.36814158656014,0.489018710486532,2.7977285065411,0.00514633502100926,0.0159868016550885
"Cd3g",8480.51197363226,-1.29091220025651,0.461546178318559,-2.79692967009149,0.00515907621092307,0.0160204008132456
"Tcf15",17.8590714437797,4.44443276536461,1.58901946990389,2.79696558131753,0.00515850282679883,0.0160204008132456
"Gm42595",79.5347696772946,-1.20272972968282,0.430028205153665,-2.79686242732158,0.00516015001160829,0.0160215417403542
"Nrg4",42.2060971932418,-1.60217208989667,0.57286871050962,-2.79675265990944,0.00516190332282665,0.0160247918512225
"Pkd2l2",209.876072761657,-1.11357115800031,0.398298065123595,-2.7958236695294,0.00517676362726335,0.0160687253086027
"Cdin1",419.864249385448,0.539270047091038,0.19289450910455,2.79567339471934,0.00517917108042979,0.0160739982587887
"Usf2",2467.28104033549,-0.667443621937346,0.238780811820475,-2.79521464412792,0.00518652667921554,0.0160946246560799
"Eml6",94.9304867981639,2.14705515080865,0.768559644926792,2.79360901262668,0.00521234574137101,0.0161725326621116
"Gm23301",28.6121174017018,-2.02533312629704,0.725071151384032,-2.79328879990748,0.00521750873102954,0.0161863377825853
"Plekhm3",1230.76587177297,-0.983334129384327,0.352085084127466,-2.79288778114875,0.00522398112337365,0.0162042007466135
"Gm57399",102.774265854292,-0.836000256797687,0.299349172975218,-2.7927261281156,0.00522659223379463,0.0162100832017908
"5430430K15Rik",3.77490079428149,5.64958483145634,2.02300878616205,2.79266450551332,0.00522758790698784,0.0162109545144095
"Bmx",9.12334171244496,5.3966826661197,1.93255425169692,2.79251289394904,0.00523003831508943,0.0162125807449826
"Dcun1d3",529.313153520143,0.52160848067726,0.186787006094625,2.79253087023096,0.00522974772085417,0.0162125807449826
"Tbcb",1433.99132756016,0.921879058928655,0.330126862271312,2.79249938216483,0.00523025674842546,0.0162125807449826
"9230116N13Rik",54.1019710649886,-1.6496792405821,0.590849060406461,-2.79204851311305,0.00523755028643629,0.0162286819807617
"Abhd18",276.484720569771,-0.903516520662933,0.323602943292519,-2.79205285177584,0.00523748005776797,0.0162286819807617
