"","baseMean","lgFC_PMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Eci1",131.27324186595,-0.492556799166168,0.14616080116946,-3.36996510162183,0.000751777039955716,0.00704057684239183
"Ccnb1",104.808410654911,-0.936966976782669,0.278054347647031,-3.36972604352901,0.000752429494157615,0.00704206948594958
"Rrp7a",65.8943449962789,-0.86824582054311,0.257745444777266,-3.36861751831702,0.000755461837514468,0.00706581922945752
"Abhd5",128.916752585484,-0.690741604340109,0.205189624886081,-3.36635736199431,0.000761679625894351,0.0071193117912455
"Neu1",249.449172396509,-0.437222207599564,0.129997055408986,-3.36332393240763,0.000770099420628436,0.00719303689788997
"Stard9",8.34307287837012,1.45047737140751,0.431284894902972,3.3631536567814,0.000770574601160318,0.00719303689788997
"Calm1",1957.81948124345,0.363553086262113,0.108129276807965,3.36220769244369,0.000773219421774632,0.00721301096132286
"Slamf8",4.71550584661429,2.47544915842167,0.736628929140383,3.36051037434875,0.000777986088691136,0.00725273976415588
"Ahcyl2",97.6952243177219,0.635274633097596,0.189125810843699,3.35900546976432,0.000782235191032718,0.00728759491084754
"Nt5c2",160.415308502188,-0.347197973937482,0.103396965856035,-3.3579125950456,0.000785334417280546,0.00731169892281666
"Ddost",364.127028272327,-0.513989878835972,0.153165850249117,-3.35577335287201,0.000791433998707235,0.00736368753715748
"Ap1s2",46.0311394517629,-0.774268135570819,0.230834867140068,-3.35420790266057,0.000795925366898669,0.00739584000653662
"Nhej1",24.631717609373,-0.860252145559678,0.256459331216373,-3.3543413744376,0.000795541508087384,0.00739584000653662
"Rdh11",109.477445034147,-0.525650434880761,0.156771412724226,-3.35297377083297,0.000799482826075659,0.0074236719466821
"Usp39",143.874504886809,-0.46859568101893,0.139762134442949,-3.35280856210886,0.000799960168459862,0.0074236719466821
"Tk2",92.7099469735284,0.484468450170123,0.144515358858056,3.35236651659961,0.00080123868437644,0.0074307083703015
"Bmt2",61.4630181189442,0.729418191077838,0.217665884767549,3.35109101665979,0.000804938414838738,0.00746017549690257
"Gm5345",4.84690617202916,3.33487357921481,0.995285587030126,3.35067002142156,0.00080616303426029,0.00746667993210471
"Rap2a",61.2640712886155,0.772910097777654,0.230935013827061,3.34687271959747,0.000817287268412731,0.00756480671903475
"Mob1a",543.390270814498,0.368752324701096,0.11020149961387,3.34616430804618,0.000819378265423532,0.00757434329241352
"Rrp12",60.3304267767031,-0.662252014980097,0.197905914909278,-3.3462972305991,0.000818985544043908,0.00757434329241352
"Dpagt1",62.1639893717175,-0.619702106152223,0.185240460092047,-3.34539282532709,0.000821661072966559,0.00759053262878939
"Evl",578.095910575833,0.549839768859825,0.164384389890659,3.34484174090712,0.00082329533601381,0.00760071363215852
"Klf3",188.643463367379,0.361644217712715,0.108127662472616,3.34460404898055,0.000824001151418825,0.00760231553266386
"Adgrg5",24.7824179673164,0.730869887162207,0.218553769651575,3.34411933652474,0.000825442223044884,0.00761069453165076
"Klhl23",7.17761409361367,-1.91077685889069,0.571582825728005,-3.3429570884272,0.000828907168028713,0.00763771107986198
"Slco3a1",111.435343883585,0.69526879565078,0.208029084986763,3.3421710992721,0.000831258035844305,0.00765443408634968
"Mrpl14",324.299801243939,0.303653515570264,0.0908811993160659,3.34121378079772,0.000834129697894976,0.00767592805756189
"Lrfn1",6.44458856443928,1.83271640434922,0.5485725548532,3.34088241953639,0.000835125822119457,0.00768014616323895
"Cpne7",7.69249172000665,-2.84413539058576,0.851694033542095,-3.3393863037379,0.000839637135736109,0.00771618418222769
"Krr1",87.2175145252701,-0.514685030322715,0.154133082086941,-3.33922493052074,0.000840125080756481,0.00771618418222769
"Uba2",352.046298715755,-0.386882808570809,0.115879911730234,-3.33865294505458,0.000841856715243769,0.00772711928477603
"Prdm1",27.0011057088684,0.928857781117377,0.278240364110191,3.33832865726672,0.000842839937221965,0.00773117532652801
"Fndc3a",131.217327172537,0.44009833507486,0.131840305521989,3.33811677189613,0.000843482936706722,0.00773210738257086
"Nbl1",3.91710248496616,2.23889668675517,0.670834940029797,3.33747775072021,0.000845424903235103,0.00774493808082344
"Ptms",238.86120701129,0.405331555525083,0.121471073633813,3.33685661449736,0.000847316491496865,0.00775729110997322
"Arhgdib",2338.25412551424,-0.338114197054147,0.101337785340536,-3.336506673379,0.000848383918849032,0.00776208784689422
"Cfp",358.994786589979,-0.513243661036642,0.153879969143989,-3.33535068853821,0.000851918896809685,0.0077894402587938
"Shisa5",2037.56137357955,0.53597696289277,0.160738571275946,3.33446389773266,0.000854639938446388,0.00780932028208017
"Tmem131l",299.353485058656,0.451175141601533,0.135347402241241,3.33345992705029,0.000857730263110075,0.00783254707016502
"Anxa11",180.557626773679,-0.624347154239824,0.187355372688126,-3.3324219384897,0.000860936190845513,0.00785679915505151
"Incenp",177.623116516612,-0.417446418514214,0.125288027200382,-3.33189393944693,0.00086257122708736,0.00786167343028824
"Krit1",73.1440574918426,0.633454096038027,0.190108598629858,3.3320644126748,0.00086204301410035,0.00786167343028824
"Ikbkb",273.377216260366,0.367774368211444,0.110390017358377,3.33159081783163,0.000863511193761686,0.00786522121766862
"Dnmt3b",35.3415486802421,-0.739265228034777,0.221967288955339,-3.3305142911554,0.000866857137110772,0.00789066515756281
"Maob",2.06360527764847,3.87889851559189,1.16627197384502,3.32589533366197,0.000881350173374459,0.00801747973002167
"Dynll1",606.328230094561,-0.419967589632425,0.126346811368595,-3.32392709466362,0.000887593964136467,0.00806913876244241
"Irf9",438.813975664309,0.43873842487689,0.132009722419583,3.32353115236765,0.000888854944586261,0.00807546203472072
"Herc4",80.9281083331036,0.493446323532838,0.148479946028183,3.32331965852935,0.000889529181529512,0.00807644994952605
"Gsdme",19.4186680799332,-1.15361195326264,0.347448647337728,-3.32023728427788,0.000899409670020953,0.00816097135148618
"Cd5l",2.81776271814057,3.93569195611551,1.18564616648759,3.31944897842059,0.000901952851522175,0.00817885119075537
"Mex3b",25.9976660488366,0.89566887597816,0.269881867246249,3.31874417913717,0.000904232271153615,0.00819431808160909
"Atosa",100.6374861993,0.56748961532188,0.17101716986727,3.3183195334265,0.000905608211081255,0.00820158305051521
"Rnh1",791.500719354333,-0.2555374709435,0.0770503202368239,-3.31650108861421,0.000911522323061896,0.00824991243217363
"Ywhaz",232.488665910578,-0.523978202501724,0.15806796558168,-3.31489179716787,0.000916786040638613,0.00829229780392696
"Per1",78.9010931824121,0.532312424845411,0.160607937769743,3.31435937872862,0.000918533682010379,0.00830284686485584
"Heatr3",44.7268084068066,-0.677147798869739,0.204351032314534,-3.3136500031352,0.00092086697471543,0.00831867307582907
"Fbxo6",129.127518459798,0.489592896012549,0.147820828451697,3.31206976134985,0.000926084496465169,0.00836051755911223
"Stoml1",62.8844944317074,0.551679017860121,0.166575987249794,3.31187602107881,0.000926726054841005,0.00836102433053647
"Fam32a",251.146941966772,0.430493455963087,0.130019429157138,3.31099327811079,0.000929654417128263,0.00838103692017437
"Ska1",49.658186745076,-0.61863657612287,0.186851069944861,-3.31085380621812,0.000930117876941351,0.00838103692017437
"Gria3",11.8514145829159,-1.39585052774884,0.421651295600618,-3.31043813291391,0.000931500413608599,0.00838820233742624
"Ccl7",3.56642998594668,2.87475489198348,0.86887773859473,3.30858389424608,0.000937690864759202,0.00843862692532509
"Rnf145",217.149293814268,0.326330296126663,0.0987197748217851,3.30562237115891,0.000947657127717142,0.00852294653529989
"Cd8a",170.316245931452,0.750923834513519,0.227191408134972,3.30524750331845,0.000948925624015273,0.00852361997621769
"Cytip",27.3998007707332,0.836329919487749,0.253020864951928,3.3053792605074,0.000948479598389049,0.00852361997621769
"Bcl9",41.121603797034,0.745141988681037,0.225492195396486,3.30451343280792,0.000951414164787468,0.0085406015722782
"Picalm",166.306061124586,0.4245845718255,0.128513698391306,3.3038078986156,0.000953811661690751,0.00855674507051967
"Mrpl57",369.1767528929,-0.407242555281347,0.123278784118629,-3.30342774057103,0.00095510580693101,0.00856297623012473
"Stard4",96.419404156502,-0.86058288879365,0.260559270969264,-3.30282966172087,0.000957145097095288,0.00857587595778852
"Ncoa2",88.8651911337794,0.513960863161831,0.155732131136827,3.30028786872674,0.000965857008241291,0.00864850770639631
"Ubp1",201.385248156659,0.376193356593517,0.114018872782141,3.299395507201,0.000968932924234991,0.00867061405007778
"Gpi1",835.857893042862,-0.599028871593326,0.181714412685498,-3.29654022892556,0.000978835952144373,0.00875374769475637
"Itgb5",34.1762906072015,0.867590961090479,0.263275872994445,3.29536828127348,0.000982927708438454,0.00877934554841651
"Kif15",67.0756108692896,-0.641925916273328,0.194796345287858,-3.29536940400359,0.000982923780953165,0.00877934554841651
"Rps27a-ps2",14.6177366312707,4.00703767595079,1.2161126677794,3.29495595442451,0.000984371075156423,0.00878674230961502
"Zdhhc16",116.214581581056,-0.442755164646816,0.134388009855174,-3.29460318017925,0.000985607533131504,0.00879228406507442
"Adam10",82.4689089981578,-0.458710680389021,0.139295133888081,-3.29308474449352,0.000990946015966117,0.00883438888890642
"Cd320",34.8013761100212,-0.945366847561772,0.287145347728966,-3.2922937983801,0.000993737399674156,0.00885374768692844
"Oas1b",53.5520071982406,0.823679734384136,0.250208831948913,3.29196906427472,0.00099488554826057,0.00885421233248296
"Tapbpl",178.143872806436,0.498203112826933,0.15134081139672,3.29192838487538,0.000995029463214896,0.00885421233248296
"Nme1",48.1252988906336,-1.03164428027271,0.313500858958767,-3.2907223402804,0.000999304955611759,0.0088867206575636
"Pbk",29.2117358031122,-0.802934838286262,0.244051250980972,-3.29002549693492,0.00100178304836732,0.00890321437260862
"Creb3l2",48.1988449152528,-0.596449982039833,0.181308278308894,-3.28970076602715,0.00100293978852694,0.00890795152969016
"Nat10",70.5640171071536,-0.556997722345791,0.169364704115299,-3.28874735297032,0.00100634313702776,0.00893262441456216
"Borcs6",106.240847536401,0.450078189605583,0.13695226242054,3.28638739989213,0.00101481337252368,0.0090022140288094
"Rpl34",4508.31767991228,0.388822281747873,0.118406393815704,3.28379464332866,0.00102419522071413,0.00907979897097407
"Get4",32.666813304632,-0.9482522071816,0.288826765831124,-3.2831174924281,0.00102665866651873,0.00909211871158941
"Gm266",4.40789546268482,2.09029695391884,0.636691139307758,3.28306273618243,0.00102685810683334,0.00909211871158941
"Cacna1a",21.9067053571856,-0.996461457825025,0.303567285271973,-3.28250607417157,0.0010288876897276,0.00910444484801093
"Bin1",295.908840597635,0.296743125265452,0.0904089153502162,3.28223299788478,0.00102988467925531,0.00910762414187264
"Lrp12",54.1384936795607,-0.980512705575904,0.29879995316233,-3.28150220640503,0.00103255716639393,0.0091256073331919
"Hrob",26.0004060381763,-0.883027304079539,0.269287292751946,-3.27912726610884,0.00104128664928424,0.00919706612558909
"Mcu",65.1488335242735,-0.9414387911494,0.287117612270903,-3.27893083152672,0.0010420117261355,0.0091977821215496
"Pola1",45.3519668533591,-0.737050511844557,0.224937972876271,-3.27668335594887,0.00105034089709176,0.00926557670924306
"Ash2l",113.033624669072,-0.431750656153634,0.131811133025671,-3.27552495940953,0.00105465794580147,0.00929791653205961
"Hmgcs1",256.536286413702,-0.806367795166324,0.246228634104831,-3.27487417577525,0.00105709044679415,0.00931361243745467
"Stfa1",11.7946643060871,-4.01935798756347,1.22789458211697,-3.27337382711944,0.00106271824547644,0.00935742415653178
"Ncln",257.05521152985,-0.413877212078149,0.126468271552756,-3.27257743777657,0.00106571674603285,0.00937250929064941
"Spata13",88.5511702165466,0.666820632450591,0.203760526800565,3.27257022211794,0.00106574394958792,0.00937250929064941
"E2f1",51.4211826972537,-0.684135943251704,0.209191261953714,-3.27038489496313,0.00107401241303973,0.00943360718513744
"Mvd",98.1397187197149,-0.752344899949199,0.230046646158284,-3.27040151427179,0.00107394930846532,0.00943360718513744
"Vps53",169.891245876654,-0.346121643404627,0.105899558525778,-3.2683955270727,0.00108159099642243,0.00949433473319311
"Fuca1",249.887932997938,0.312833983908086,0.0957762439507052,3.2663003998058,0.00108962592924327,0.00955899110654321
"Lockd",58.6568294925928,-0.696119863217887,0.213163574138532,-3.26566049584762,0.00109209098091451,0.0095747350456851
"Spred1",24.0928912447913,0.883422322944223,0.270798624022019,3.26228512472941,0.00110517922638496,0.00968353970014108
"Akna",249.349079700346,0.416819842019163,0.127866082855414,3.25981552504809,0.0011148469978966,0.00976225924215772
"Pvr",77.7142140937873,0.529200321572749,0.16241880569157,3.25824536955215,0.00112103430432382,0.00981042397938281
"Rnf126",189.94008180269,-0.397929427733404,0.122139819550079,-3.25798277088699,0.00112207218612484,0.00981349354699021
"Fas",46.1957838867611,0.888614655619011,0.272781689095385,3.25760375839701,0.00112357174260867,0.00982059463154042
"Ptges3l",7.51204862844052,1.5785326407814,0.484607020234304,3.25734579746325,0.0011245934200875,0.00982351267626277
"Gm20627",5.45357275240751,1.84646888907469,0.567018663628362,3.25645169642055,0.00112814123904103,0.00984847993642052
"Chtf18",34.2128436266725,-0.712587778399207,0.218845157984181,-3.25612768846691,0.0011294294642609,0.00985370287634344
"Lrwd1",113.396228339443,-0.461647909073358,0.141811561450013,-3.25536158232123,0.00113248084151739,0.00987429266089829
"Gm10432",7.59582466145868,1.74357884838875,0.535810183496632,3.25409800353245,0.00113753029267399,0.00991226823671136
"Dynll2",90.4979329103975,0.560783374653849,0.172448157106018,3.25189543376268,0.00114638187992483,0.00998330854212584
"Ppp1r14b",175.780086089814,-0.840683182470106,0.258535211203234,-3.2517163853911,0.00114710422220873,0.00998351157927183
"Ccnk",333.38004844313,0.376493909314766,0.115835741654195,3.2502395542018,0.00115307832914509,0.0100293938470464
"Nrip1",55.9927401896683,0.703508560016604,0.216510946587097,3.24929788126717,0.00115690260317193,0.010056532549301
"Nfe2l1",302.233238730677,0.55076612658804,0.169534337053646,3.24869956234152,0.0011593385520778,0.0100715773727342
"Gm26621",2.61447969284046,3.86497695432787,1.19050063988003,3.24651396635734,0.00116827715703164,0.0101430603992255
"Rnase6",99.8146193522162,0.575527590733838,0.177299286384311,3.24607956676336,0.00117006132504571,0.0101523790062593
"Arhgef39",26.1735827400699,-0.908785382691636,0.280151869255124,-3.24390262006083,0.00117904047762112,0.0102240777786186
"Mib2",64.5991387364649,0.636354133730585,0.196243415388288,3.2426776331399,0.0011841210771189,0.0102619036549831
"Gpaa1",195.212861985145,-0.53130029057095,0.164170756750895,-3.23626631859364,0.00121104338340907,0.0104824979405141
"Srpk1",272.092367947012,-0.349085111104823,0.107864206053276,-3.23633876220629,0.00121073604625562,0.0104824979405141
"Lyl1",316.242470602015,-0.318103661494638,0.0983042412658585,-3.23590983866448,0.00121255677559162,0.0104892403809809
"Nod1",42.1844340737754,0.716973323731492,0.221598811855531,3.23545653394078,0.00121448374876125,0.0104995501814819
"Psmd3",326.363152879754,-0.490287949705714,0.151564884886367,-3.23483866380592,0.00121711483584942,0.0105141827300123
"Rnf43",10.5451556516507,1.28901172407321,0.398493326495799,3.23471345281561,0.00121764866513376,0.0105141827300123
"Kcnk6",49.7980378964264,0.705736023728572,0.218235094946924,3.23383378782506,0.00122140516324215,0.0105374113557835
"Sf3a3",262.716654168055,-0.304359800002313,0.0941201141916547,-3.23373810812163,0.00122181439610541,0.0105374113557835
"Sp100",743.807141530453,0.468798245427292,0.14502832563404,3.23245988932011,0.00122729364237577,0.0105782786966872
