"","GeneNameA","GeneNameB"
"15523","Trpc2","Enkur"
"15524","Trpc1","Enkur"
"15525","Trpc5","Enkur"
"15526","Abtb1","Dmrtc2"
"15527","Ivns1abp","Dmrtc2"
"15528","Spata24","Spata24"
"15529","Gmnn","Spata24"
"15530","Kat5","Lrrfip2"
"15531","Ndn","Tbc1d9"
"15534","Fgfr1","Flrt3"
"15535","App","Flrt3"
"15536","Unc5a","Flrt3"
"15537","Unc5d","Flrt3"
"15538","Unc5c","Flrt3"
"15539","Unc5b","Flrt3"
"15540","Flrt3","Flrt3"
"15541","Cpne4","Bcor"
"15542","Kdm2b","Bcor"
"15543","Cpne2","Bcor"
"15544","Rnf2","Bcor"
"15545","Mllt3","Bcor"
"15546","Bcl6","Bcor"
"15547","Bag3","Usp19"
"15548","Gnb5","Usp19"
"15550","Ubc","Usp19"
"15551","Bag1","Usp19"
"15552","Ikbke","Usp19"
"15553","Nlrp12","Usp19"
"15554","Erbb2","Usp19"
"15555","Cd2bp2","Usp19"
"15556","Mcm7","Usp19"
"15557","Rnf123","Usp19"
"15558","Ifrd2","Usp19"
"15559","Nod1","Usp19"
"15560","Clcn2","Usp19"
"15561","Gna15","Usp19"
"15562","Adra2a","Usp19"
"15563","Psmd2","Usp19"
"15564","Itgb3","Sfpq"
"15565","Per2","Sfpq"
"15566","Lmx1b","Sfpq"
"15567","Per1","Sfpq"
"15568","Adnp","Sfpq"
"15569","Smarca4","Sfpq"
"15570","Kat5","Sfpq"
"15571","Elavl4","Sfpq"
"15572","Smarca2","Sfpq"
"15573","Ctr9","Sfpq"
"15575","Tardbp","Sfpq"
"15576","Otud4","Sfpq"
"15577","Rara","Sfpq"
"15579","Ifih1","Ifih1"
"15580","Trim13","Ifih1"
"15581","Nedd8","Senp8"
"15582","Tnf","Tradd"
"15583","Krt17","Tradd"
"15585","Krt14","Tradd"
"15586","Krt16","Tradd"
"15587","Rac1","Tradd"
"15588","Mavs","Tradd"
"15589","Fbxo32","Armh3"
"15590","Ikbkb","Optn"
"15591","Rab8a","Optn"
"15592","Sema4a","Optn"
"15593","Fos","Optn"
"15594","Optn","Optn"
"15595","Kcnma1","Tmt1b"
"15596","Acy3","Acy3"
"15597","Snca","Atp5pd"
"15598","Pdcd6","Slc41a3"
"15599","Calm1","Cdc5l"
"15600","Selenoh","Arhgef3"
"15601","Rhoa","Arhgef3"
"15602","Uhrf1","Mus81"
"15603","Eme1","Mus81"
"15604","Slx4","Mus81"
"15605","Fbxo32","Telo2"
"15606","Stk11","Stk11ip"
"15607","Vps39","Vps11"
"15608","Ap3d1","Vps11"
"15609","Vipas39","Vps11"
"15610","Nectin4","Nectin4"
"15611","Prlr","Nectin4"
"15612","Socs1","Nectin4"
"15613","Socs1","Cul2"
"15614","Myog","Cul2"
"15615","Ubc","Cul2"
"15616","Vhl","Cul2"
"15617","Hras","Rgl3"
"15618","Rit1","Rgl3"
"15619","Otud4","Gtf3c2"
"15620","Lmo2","Gtf3c2"
"15621","Ubc","Klhdc3"
"15622","Vcl","Raver1"
"15623","Ptbp1","Raver1"
"15624","Nsd2","Raver1"
"15626","Slc2a8","Ap2b1"
"15627","Htt","Ap2b1"
"15628","Pten","Ap2b1"
"15629","Fasl","Ap2b1"
"15630","Sh3kbp1","Ap2b1"
"15631","Ubc","Ap2b1"
"15632","Ap2a1","Ap2b1"
"15633","Dlg4","Ap2b1"
"15634","Tgfbr1","Ap2b1"
"15635","Snca","Ap2b1"
"15636","Rara","Ap2b1"
"15637","Otud4","Ap2b1"
"15638","Snap25","Ap2b1"
"15639","Ppp1r9b","Ap2b1"
"15640","Dynll1","Shroom1"
"15641","Kat5","Ing3"
"15642","Kcnma1","Isyna1"
"15643","Prkaa1","Mtfr2"
"15644","Lats2","Kif23"
"15645","Lats1","Kif23"
"15646","Gtf2a1","Gtf2a1l"
"15647","Gtf2a1l","Gtf2a1l"
"15648","Tbpl1","Gtf2a1l"
"15649","Rnf2","Dcaf7"
"15650","Pou5f1","Zbtb43"
"15651","Gtf2e1","Zbtb43"
"15652","Sharpin","Tekt4"
"15653","Tex12","Syce2"
"15654","Fbxo32","Pdia6"
"15655","Zswim2","Zswim2"
"15656","Loxl3","Apmap"
"15657","Foxf1","Faap100"
"15658","Rev1","Mad2l2"
"15659","App","Cand1"
"15660","Cul1","Cand1"
"15661","Fbxo32","Cand1"
"15662","Itgb3","Cand1"
"15663","Htt","Bdh1"
"15664","Tedc2","Tube1"
"15665","Bmyc","Itfg1"
"15666","Wwtr1","Cers5"
"15667","Ubb","Nanog"
"15668","Nacc1","Nanog"
"15669","Rack1","Nanog"
"15670","Rps27a","Nanog"
"15671","Spop","Nanog"
"15672","Uba52","Nanog"
"15673","Ctnnb1","Nanog"
"15674","Nsd2","Nanog"
"15675","Nanog","Nanog"
"15676","Ubc","Nanog"
"15677","Rad21","Nanog"
"15678","Pin1","Nanog"
"15679","Sp7","Riox1"
"15680","Cdk5r1","Suds3"
"15681","Suds3","Suds3"
"15682","Tet2","Suds3"
"15684","Cdk5","Suds3"
"15685","Arnt","Suds3"
"15686","Fbl","Prmt3"
"15687","Ppp2cb","Ppp2r2a"
"15688","Hsd17b10","Acad10"
"15689","Ssbp3","Ercc8"
"15690","Pcbd1","Ercc8"
"15691","Wwtr1","Ercc8"
"15692","Lmna","Cnn3"
"15693","Lcp1","Cnn3"
"15694","Ubc","Zfyve19"
"15695","Ulk1","Fundc1"
"15696","Hsd17b10","Mccc1"
"15697","Actb","Cotl1"
"15698","Ubc","Urgcp"
"15699","Smarca4","Phf10"
"15700","Magi1","Igsf5"
"15701","Itgb3","Ogfr"
"15702","Ush1g","Ush1c"
"15703","Anks4b","Ush1c"
"15704","Ush1c","Ush1c"
"15705","Gsk3a","Zbed3"
"15706","Gsk3b","Zbed3"
"15707","Cers2","Pygo1"
"15708","Pspc1","Cep89"
"15709","Map1lc3a","Wdfy3"
"15710","Atg5","Wdfy3"
"15711","Stk25","Strada"
"15712","Otud4","Rfc5"
"15713","Otud4","Dhx36"
"15714","Itgb1","Dhx36"
"15715","Trim28","Zfp661"
"15716","C9orf72","Snx6"
"15717","Git1","Snx6"
"15718","Syp","Fbxl20"
"15719","Nanog","Mtrex"
"15720","Ccnb1ip1","Cimip1"
"15721","Tsnax","Tsnaxip1"
"15722","Otud4","Tram1"
"15723","Cda","Cda"
"15724","Otud4","Lsm11"
"15725","Sh2b2","Asb6"
"15726","Ubc","Palld"
"15727","Rnf2","Palld"
"15728","Vrk3","Dusp3"
"15729","Mtnr1b","Dusp3"
"15730","Mtnr1a","Dusp3"
"15731","Msl1","Ttc4"
"15732","Ndn","Ttc4"
"15733","Traf7","Ripk4"
"15734","Bcl2l1","Faim2"
"15736","Ubc","Brap"
"15737","Phlpp1","Brap"
"15738","Raf1","Brap"
"15739","Akap3","Brap"
"15740","Hmg20a","Brap"
"15741","Syne2","Brap"
"15742","Nedd8","Brap"
"15743","Ksr1","Brap"
"15744","Hras","Brap"
"15745","Numa1","Brap"
"15746","Foxo1","Lrpprc"
"15747","Dlg4","Lrpprc"
"15748","Ppargc1b","Lrpprc"
"15749","Ankrd27","Rab38"
"15750","Ldb2","Ssbp3"
"15751","Cers2","Ssbp3"
"15752","Tal1","Ssbp3"
"15753","Sirt1","Obi1"
"15754","Mapk3","Rps6kb1"
"15755","Mtor","Rps6kb1"
"15756","Mapk1","Rps6kb1"
"15757","Gramd1a","Rps6kb1"
"15759","Mdm2","Rps6kb1"
"15760","Mapk14","Rps6kb1"
"15761","Mapk9","Rps6kb1"
"15762","Mapk8","Rps6kb1"
"15763","Trim30a","Sting1"
"15764","Usp18","Sting1"
"15765","Ddx41","Sting1"
"15766","Otud4","Aldh1b1"
"15767","Rac1","Tagap"
"15768","Rhoa","Tagap"
"15769","Otud4","Pgam5"
"15770","Dlg4","Pgam5"
"15771","Asap1","Uaca"
"15772","Rab39","Uaca"
"15773","Ubc","Bclaf1"
"15774","Dmrt2","Bclaf1"
"15775","Socs1","Bclaf1"
"15776","Ubc","Zup1"
"15777","Trpm7","Cul4b"
"15778","App","Cul4b"
"15779","Wdtc1","Cul4b"
"15780","Cul4a","Cul4b"
"15781","Pou5f1","Cul4b"
"15782","Chrna7","Lypd1"
"15783","Chrna4","Lypd1"
"15784","Otud4","Pan3"
"15785","Ubc","Usp13"
"15786","Zfp473","Anks3"
"15787","Piwil1","Tdrkh"
"15788","Appl2","Adipor1"
"15789","Otud4","Hnrnpll"
"15790","Itga2b","Hnrnpll"
"15791","Otud4","Fam98a"
"15792","Ndc1","Ndc1"
"15793","Bmyc","2810459M11Rik"
"15794","Stk11","Pard3b"
"15795","Ubc","Ubash3b"
"15796","Otud4","Dhx30"
"15797","Desi1","Zdhhc4"
"15798","Snca","Ndufv2"
"15799","Hsd17b10","Ndufv2"
"15800","Arrb2","Ppp2r2b"
"15801","Akt1","Ppp2r2b"
"15802","Creb3l4","Ddx41"
"15803","Fbxo32","Lrrc47"
"15804","Snca","Tppp"
"15805","App","Slc17a7"
"15806","Grin1","Appl1"
"15807","Ubc","Appl1"
"15808","Rheb","Appl1"
"15809","Rabac1","Appl1"
"15810","Ywhaz","Rps6ka5"
"15811","Otud4","Slc25a42"
"15812","Ppp1r9b","Cenpv"
"15813","Otud4","Larp1"
"15814","Rhoa","Arhgap8"
"15815","Aplp1","Pcdh18"
"15816","Ndn","Pcdh18"
"15817","Tbk1","Tbkbp1"
"15818","Wipf1","Wasl"
"15819","Ptk2","Wasl"
"15820","Bin1","Wasl"
"15821","Iqgap1","Wasl"
"15822","Fibp","Wasl"
"15823","Snx5","Wasl"
"15824","Cttn","Wasl"
"15826","Sh3kbp1","Wasl"
"15827","Prpf40a","Wasl"
"15828","Git2","Wasl"
"15829","Lpin1","Nfatc4"
"15830","Smcr8","C9orf72"
"15831","Ap2a2","Atat1"
"15832","Kat5","Mrgbp"
"15833","Tbx1","Setd7"
"15834","Riok1","Setd7"
"15835","Dmrt2","Ccdc18"
"15836","Rps6kb1","Ddit4l"
"15837","Otud4","Slc25a31"
"15838","Ndn","Dcbld2"
"15839","Gsk3a","Prox2"
"15840","Htt","Hspa12a"
"15841","Otud4","Thoc3"
"15842","Ift46","Ttc21b"
"15843","Ubc","Tex19.1"
"15844","Unc5b","Ppp2r1b"
"15845","Cdk5","Dppa3"
"15846","Mcm6","Dppa3"
"15847","Kpna1","Dppa3"
"15848","Kpnb1","Dppa3"
"15849","Ybx1","Dppa3"
"15850","Hspa2","Dppa3"
"15851","Hp1bp3","Dppa3"
"15852","Fbl","Dppa3"
"15853","Rack1","Dppa3"
"15854","Nup58","Dppa3"
"15855","Rbbp4","Dppa3"
"15856","Cdk2","Dppa3"
"15857","Dmap1","Dppa3"
"15858","Ppp2r1a","Dppa3"
"15859","Uhrf1","Dppa3"
"15860","Rpl14","Dppa3"
"15861","Ywhag","Dppa3"
"15862","U2af2","Dppa3"
"15863","Dlg4","Tubb2b"
"15864","Ubc","Tubb2b"
"15865","Fbxo32","Tubb2b"
"15866","Kcnk1","Psd"
"15867","Itgb3","Man2c1"
"15868","Itgb1","Man2c1"
"15869","Mpp1","Whrn"
"15870","Lrrc4c","Whrn"
"15871","Whrn","Whrn"
"15872","Myo7a","Whrn"
"15873","Snca","Poldip3"
"15874","Nfkb1","Ankrd42"
"15875","Casp6","Irak3"
"15876","Irak2","Irak3"
"15877","Irak4","Irak3"
"15879","Ift20","Ift57"
"15880","Ndn","Ift57"
"15881","Otud4","Otud4"
"15882","Ubc","Otud4"
"15883","Bap1","Otud4"
"15884","Mief2","Dnm1l"
"15885","Lrrk2","Dnm1l"
"15886","Atad3a","Dnm1l"
"15887","Fis1","Dnm1l"
"15888","Mief1","Dnm1l"
"15889","Csnk2a1","Dnm1l"
"15890","Akap1","Dnm1l"
"15891","Dnm1l","Dnm1l"
"15892","Mff","Dnm1l"
"15893","Dlg4","Abtb3"
"15894","Dlg4","Rap2b"
"15895","Necap1","Fcho1"
"15896","Ubc","Fcho1"
"15897","Suz12","Phf19"
"15898","Ccnb1ip1","Msl1"
"15899","Zap70","Nfam1"
"15900","Pou5f1","Ttf2"
"15901","Vdr","Grip1"
"15902","Rara","Grip1"
"15903","Cspg4","Grip1"
"15904","Agap2","Grip1"
"15905","Lrrfip1","Grip1"
"15906","Efnb3","Grip1"
"15907","Rxra","Grip1"
"15908","Esr1","Grip1"
"15909","Tmub1","Grip1"
"15910","Als2","Grip1"
"15911","Irf3","Grip1"
"15912","Fli1","Grip1"
"15913","Syce3","Syce1"
"15914","Sycp1","Syce1"
"15915","Golga2","Tjap1"
"15916","Dlg3","Tjap1"
"15917","Hvcn1","Hvcn1"
"15918","Cnst","Gga2"
"15919","Slc2a4","Gga2"
"15920","Sorl1","Gga2"
"15921","Parn","Parn"
"15922","Sympk","Parn"
"15923","Cpeb1","Parn"
"15924","Aurkb","Usp16"
"15925","Ubc","Usp16"
"15926","Traf6","Actr3"
"15927","Kcnma1","Actr3"
"15929","Ptk2","Actr3"
"15930","Itga2b","Actr3"
"15931","Zfp768","Zfp263"
"15932","Mapt","Syvn1"
"15933","Usp15","Syvn1"
"15934","Irs2","Lonp1"
"15935","Sirt3","Opa1"
"15936","Htt","Opa1"
"15937","Slit3","Robo4"
"15938","Otud4","Unkl"
"15939","Erbb2","Errfi1"
"15940","Otud4","Cmtr1"
"15941","Ndn","Nfx1"
"15942","Itga2b","Gbe1"
"15943","Katna1","Katnb1"
"15944","Rock1","Rnd3"
"15945","Ywhag","Rnd3"
"15946","Ywhah","Rnd3"
"15947","Ywhaq","Rnd3"
"15948","Arhgap5","Rnd3"
"15949","Ubc","Gtf2e1"
"15950","Sf1","Khdc4"
"15951","Fermt1","Fblim1"
"15952","Smad1","Eif4enif1"
"15953","Smad3","Eif4enif1"
"15954","Smad7","Eif4enif1"
"15955","Smad4","Eif4enif1"
"15956","Smad2","Eif4enif1"
"15957","Eif4e","Eif4enif1"
"15958","Otud4","Tubgcp2"
"15959","Kcnma1","Tubgcp2"
"15960","Prkn","Chpf"
"15961","Otud4","Chpf"
"15962","Fadd","Atg7"
"15963","Map1lc3a","Atg7"
"15964","Atg7","Atg7"
"15966","Traf6","Cyld"
"15967","Map3k7","Cyld"
"15968","Lck","Cyld"
"15969","Jun","Cyld"
"15970","Ubc","Cyld"
"15971","Fos","Cyld"
"15972","Casp8","Cyld"
"15973","Rnf31","Cyld"
"15974","Smad3","Cyld"
"15975","Stat3","Cyld"
"15976","Tuba1a","Cyld"
"15977","App","Kcmf1"
"15978","Smad4","Hopx"
"15979","Srf","Hopx"
"15980","Zfp768","Cxxc1"
"15981","Lmo2","Cxxc1"
"15982","Tubb1","Ranbp10"
"15983","Cltrn","Slc6a19"
"15984","Creb1","Crtc2"
"15985","Ccnd1","Cep57"
"15986","Ccnd3","Cep57"
"15987","Cdk4","Cep57"
"15988","Uimc1","Cep57"
"15990","Spag6l","Spag17"
"15991","Rnf41","Clec16a"
"15992","Otud4","Ubap2l"
"15993","Dmrt2","Ubap2l"
"15994","Fbxo32","Ubap2l"
"15995","Itgb2","Ubap2l"
"15996","Ubc","Rmi1"
"15997","Otud4","Plpp6"
"15998","Otud4","Gle1"
"15999","Tbp","Taf7l"
"16000","Cep72","Cep72"
"16001","Otud4","Samd4"
"16002","Ppp4c","Ppp4r4"
"16003","Itga2b","Mlkl"
"16004","Fadd","Mlkl"
"16005","Otud4","Zkscan1"
"16007","Ubc","Scpep1"
"16008","C9orf72","Wdr35"
"16009","Nlrp3","Trim14"
"16011","Erp29","Pik3cb"
"16012","Rad17","Pik3cb"
"16013","Rac1","Pik3cb"
"16014","Crk","Pik3cb"
"16015","Exosc5","Pik3cb"
"16016","Rhog","Pik3cb"
"16017","Nbn","Pik3cb"
"16018","Diras2","Pik3cb"
"16019","Pik3r1","Pik3cb"
"16020","Pik3r3","Pik3cb"
"16021","Diras1","Pik3cb"
"16022","Hsd17b10","Ppa2"
"16023","Optn","Wipi2"
"16024","Ubc","Usp38"
"16025","Ropn1","Meikin"
"16026","Stx8","Meikin"
"16027","Rfx8","Meikin"
"16028","Snrpg","Meikin"
"16029","Ggnbp1","Meikin"
"16030","Dynlt5","Meikin"
"16031","Plk1","Meikin"
"16032","Ints8","Meikin"
"16033","Morn2","Meikin"
"16034","Gtsf1","Meikin"
"16035","Gabarap","Meikin"
"16036","Bace1","Meikin"
"16037","Mfap3l","Meikin"
"16038","Epb41l1","Meikin"
"16039","Rpf2","Meikin"
"16040","Phf7","Meikin"
"16041","Hacd1","Meikin"
"16042","Ubl4b","Meikin"
"16043","Maco1","Meikin"
"16044","Dnajb8","Meikin"
"16045","Ubb","Meikin"
"16046","Eif4g3","Meikin"
"16047","Epb41l3","Meikin"
"16048","Dkkl1","Meikin"
"16049","Eif1","Meikin"
"16050","Ccnb1ip1","Ccdc181"
"16051","Ubc","Usp47"
"16052","Ccnb1ip1","Samd13"
"16053","Otud4","Purg"
"16054","Rec114","Mei4"
"16055","Nr4a1","Pelp1"
"16056","Mllt10","Zbtb3"
"16057","Otud4","Prkd3"
"16058","Bap1","Asxl2"
"16059","Snca","Ndufs7"
"16060","Ntrk2","Slitrk5"
"16061","Lmo2","Kmt2b"
"16062","Otud4","Ascc2"
"16063","Ubc","Ascc2"
"16064","Syce2","Syce3"
"16065","Actrt3","Pfn3"
"16066","Dynlt1a","Hspb9"
"16067","Kat5","Ep400"
"16068","Ccnb1ip1","Ep400"
"16069","Esrrb","Ep400"
"16070","Hdac6","Ep400"
"16071","Trp53","Ep400"
"16072","Kat14","Sgf29"
"16073","Otud4","Sgf29"
"16074","Cbfa2t3","Zbtb4"
"16075","Otud4","Wnk2"
"16076","Chmp4b","Chmp4b"
"16077","Ndn","Chmp4b"
"16078","Rxra","Med25"
"16079","Rara","Rps25"
"16080","Ssbp3","Rai14"
"16081","Dync1i1","Bicdl1"
"16082","Rab12","Bicdl1"
"16083","Rab6b","Bicdl1"
"16084","Rab11b","Bicdl1"
"16085","Kcnma1","Pik3r4"
"16086","Gja1","Pik3r4"
"16087","Becn1","Pik3r4"
"16088","Fbxo32","Eif4b"
"16089","Otud4","Krt24"
"16090","Nrbp1","Cul5"
"16091","Socs3","Cul5"
"16092","Traf6","Cul5"
"16093","Dab1","Cul5"
"16095","Socs4","Cul5"
"16096","Ubc","Cul5"
"16097","Patj","Amotl1"
"16098","Itsn1","Amotl1"
"16099","Vcp","Svip"
"16100","Slx4","Slx1b"
"16101","Itgb1","Ckap5"
"16102","Glis3","Smurf1"
"16103","Smad1","Smurf1"
"16104","Dvl2","Smurf1"
"16105","Pparg","Smurf1"
"16106","Uvrag","Smurf1"
"16107","Setd7","Smurf1"
"16108","Mavs","Smurf1"
"16109","Fzr1","Smurf1"
"16110","Vcp","Smurf1"
"16112","Tssk5","Smurf1"
"16113","Becn1","Smurf1"
"16114","Smad7","Smurf1"
"16115","Oasl2","Smurf1"
"16116","Runx2","Smurf1"
"16117","Mdm2","Senp2"
"16118","Nanos2","Dcp1a"
"16119","Trim71","Dcp1a"
"16120","Cnot3","Dcp1a"
"16121","Itgb3","Srrm2"
"16122","Smarca4","Srrm2"
"16123","Itgb2","Srrm2"
"16124","Smarca2","Srrm2"
"16125","H2ax","Srrm2"
"16126","Cdc42","Dock11"
"16127","Bicdl2","Rab30"
"16128","Ankrd1","Slain2"
"16129","Gtf2ird1","Zmym2"
"16130","Glis3","Zmym2"
"16131","Nanog","Zmym2"
"16132","Smad7","Zmym2"
"16133","Smad3","Zmym2"
"16134","Smad1","Zmym2"
"16135","Pou5f1","Zmym2"
"16136","Smad4","Zmym2"
"16137","Smad2","Zmym2"
"16138","Yy1","Gon4l"
"16139","Sin3a","Gon4l"
"16140","Atp1b1","Rnf183"
"16141","Rnf2","Pcgf5"
"16142","Nedd4","Rap2a"
"16143","Rac1","Arhgap15"
"16144","Fgd2","Arhgap15"
"16145","Gnao1","Gpsm2"
"16146","Ctnnb1","Tax1bp3"
"16147","Rtkn","Tax1bp3"
"16149","Itpr1","Erp44"
"16150","Itga2b","Erp44"
"16151","Rnf41","Cog2"
"16152","Rab2a","Rab2b"
"16153","Rhpn1","Ropn1"
"16154","Ropn1","Ropn1"
"16155","Ubc","Fbxo31"
"16156","Hras","Kndc1"
"16157","Raf1","Kndc1"
"16158","Rabac1","Ift46"
"16159","Ubc","Faf2"
"16160","Sting1","Faf2"
"16161","Set","Mib2"
"16162","App","Mib2"
"16163","Otud4","Mib2"
"16164","Bcl10","Mib2"
"16165","Ubc","Mib2"
"16166","Mib2","Mib2"
"16168","Itgb3","Ipo11"
"16169","Itgb2","Ipo11"
"16170","Snca","Immt"
"16171","Otud4","Msi2"
"16172","Akt2","Clip3"
"16173","Akt1","Clip3"
"16174","Mtnr1a","Clasp1"
"16175","Clip2","Clasp1"
"16176","Itga2b","Arpc2"
"16177","Catsper1","Catsperg2"
"16178","Hras","Snx27"
"16179","Itga2b","Snx27"
"16180","Atp6v1b1","Snx27"
"16181","Ubc","Snx27"
"16182","Trdn","Trdn"
"16183","Ndn","Ppfia3"
"16184","Lin7c","Ppfia3"
"16185","Ubc","Klhdc10"
"16186","Otud4","Klhdc10"
"16187","Tjap1","Tbc1d9b"
"16188","Ssbp3","Kdm4c"
"16189","Glis3","Kdm4c"
"16190","Kdm1a","Kdm4c"
"16191","Otud4","Rpl18a"
"16192","Ubc","Mtfr1l"
"16193","Otud4","Mtfr1l"
"16194","Mtnr1a","Mtfr1l"
"16195","Otud4","Ago4"
"16196","Dlg4","Cyfip2"
"16197","Abi1","Cyfip2"
"16198","Maml1","Cers2"
"16199","Rab6a","Bicd2"
"16200","Kif5a","Bicd2"
"16201","Hook3","Bicd2"
"16202","Ranbp2","Bicd2"
"16203","Cpne4","Bicd2"
"16204","Otud4","Ralyl"
"16205","Rad51","Mnd1"
"16206","Syp","Arfip2"
"16207","Otud4","Hnrnpm"
"16208","Nanog","Hnrnpm"
"16209","Dmrt2","Hnrnpm"
"16210","Ubc","Hnrnpm"
"16211","Otud4","Ndufaf6"
"16212","Socs1","Nt5c2"
"16213","Ndn","Chmp5"
"16214","Snca","Bcas1"
"16215","Cep120","2700049A03Rik"
"16216","Atg16l1","Atg16l1"
"16217","Atg5","Atg16l1"
"16218","Map1lc3a","Atg16l1"
"16219","Fadd","Atg16l1"
"16221","Rab33b","Atg16l1"
"16222","Rb1cc1","Atg16l1"
"16223","Smarca2","Arid2"
"16224","Smarca4","Arid2"
"16225","Smarca4","Bcl7a"
"16226","Smarca2","Bcl7a"
"16227","Syne3","Sun1"
"16228","Syne2","Sun1"
"16229","Terb1","Sun1"
"16230","Syne1","Sun1"
"16231","Tsnax","Sun1"
"16232","Lmna","Sun1"
"16233","Itga2b","Krt76"
"16234","Otud4","Ints7"
"16235","Ubc","Klhl2"
"16236","Il1rl1","Il33"
"16237","Mapkapk2","Hnrnpa0"
"16238","Otud4","Hnrnpa0"
"16239","Otud4","Nkrf"
"16240","Itgb3","Sec24a"
"16241","Set","Rab35"
"16242","Rab8b","Rab35"
"16243","Arnt","Rab35"
"16244","Rab13","Rab35"
"16245","Rab8a","Rab35"
"16246","Rab10","Rab35"
"16247","Dlg4","Anks1b"
"16248","Otud4","Tcaf1"
"16249","Pbx1","Myh10"
"16250","Ubc","Myh10"
"16251","Ppp1r9b","Myh10"
"16252","Itgb3","Myh10"
"16253","Snca","Myh10"
"16254","Itgb1","Myh10"
"16255","Grin1","Myh10"
"16256","Ercc1","Usp45"
"16257","Slx4","Usp45"
"16258","Kat5","H2az2"
"16259","Rnf2","Ehmt1"
"16260","Prdm16","Ehmt1"
"16261","Ehmt2","Ehmt1"
"16262","Mtnr1a","Abcb5"
"16263","Itpr1","Rnf170"
"16264","Erlin2","Rnf170"
"16265","Erlin1","Rnf170"
"16267","Loxl2","Adamtsl2"
"16268","Sla2","Sla2"
"16269","Rabac1","Lrrc42"
"16270","Gsk3a","Krba1"
"16271","Mfn2","Tchp"
"16272","Ccnb1ip1","Ypel2"
"16273","Rpgrip1","Rpgrip1"
"16274","Vps18","Hook1"
"16275","Bsg","Hook1"
"16276","Ccnb1ip1","Hook1"
"16277","Otud4","Ascc3"
"16278","Ubc","Ascc3"
"16279","Hsd17b10","Mccc2"
"16280","Ubc","Dnajc21"
"16281","Rnf2","Zfp687"
"16282","Cdc20","Rps27a"
"16283","Akt1","Rps27a"
"16284","Smad7","Rps27a"
"16285","Ikbkg","Rps27a"
"16286","Myog","Rps27a"
"16287","Fzd5","Rps27a"
"16288","Ncstn","Rps27a"
"16289","Cttn","Rps27a"
"16290","Cftr","Rps27a"
"16291","Crtc2","Rps27a"
"16292","Tnfrsf4","Rps27a"
"16293","Myl12b","Rps27a"
"16294","Egfr","Rps27a"
"16295","Vcp","Rps27a"
"16296","Dll1","Rps27a"
"16297","Kit","Rps27a"
"16298","Atxn3","Rps27a"
"16299","Axin1","Rps27a"
"16300","Trp53","Rps27a"
"16301","Cd3e","Rps27a"
"16302","Cidea","Rps27a"
"16303","Uimc1","Rps27a"
"16304","Notch1","Rps27a"
"16305","Cdk5r1","Rps27a"
"16306","Mdm2","Rps27a"
"16307","Akap1","Rps27a"
"16309","Sncaip","Rps27a"
"16310","Flt3","Rps27a"
"16311","Insr","Rps27a"
"16312","Nbr1","Rps27a"
"16313","Jak2","Rps27a"
"16314","Cd247","Rps27a"
"16315","Epn1","Rps27a"
"16316","Tab3","Rps27a"
"16317","Epop","Rps27a"
"16318","Anxa2","Rps27a"
"16319","Irak4","Rps27a"
"16320","Ralbp1","Rps27a"
"16321","Fzd4","Rps27a"
"16322","Otud4","Pym1"
"16323","Smyd2","Helz"
"16324","Otud4","Helz"
"16325","Sh3yl1","Helz"
"16326","Fyb1","Skap1"
"16327","Serpinb12","Nrip3"
"16328","Kat5","Brd8"
"16329","Mtor","Rictor"
"16330","Mapkap1","Rictor"
"16331","Pcbd1","Brpf1"
"16332","Gzmb","Brpf1"
"16333","Tsc22d1","Tsc22d4"
"16334","Ppp1r9b","Slc25a12"
"16335","Snca","Slc25a12"
"16336","Sh3kbp1","Slc25a12"
"16337","Gins4","Gins3"
"16339","Cul2","Wsb1"
"16340","Csf3r","Wsb1"
"16341","Traf4","Aacs"
"16342","Wrnip1","Wrnip1"
"16343","Ubc","Wrnip1"
"16344","Pcbd1","Asb15"
"16345","Tox3","Asb15"
"16346","Gmeb2","Sp2"
"16347","Gtf2a1","Sp2"
"16348","Sp2","Sp2"
"16349","Ubb","Ltn1"
"16350","Ubc","Ltn1"
"16351","Rps27a","Ltn1"
"16352","Uba52","Ltn1"
"16353","Hsd17b10","Dlst"
"16354","Eif4g1","Dlst"
"16355","Plec","Dlst"
"16356","Otud4","Pigt"
"16357","Usp14","Ern1"
"16358","Bcl2l11","Ern1"
"16359","Bax","Ern1"
"16361","Marchf5","Ern1"
"16362","Tnfrsf1a","Ern1"
"16363","Tubb2b","AW209491"
"16364","Vps35","Atg9a"
"16365","Ccnd1","Wdr77"
"16366","Unc93b1","Mboat7"
"16367","Otud4","Osbpl5"
"16368","Hdac1","Hdac9"
"16369","Ctbp1","Hdac9"
"16370","Pcbp1","Hdac9"
"16371","Phf11a","Hdac9"
"16372","Hdac2","Hdac9"
"16373","Smarca4","Hdac9"
"16374","Hdac6","Hdac9"
"16375","Morc2b","Hdac9"
"16377","Usf1","Hdac9"
"16378","Hif1a","Bhlhe41"
"16379","Bhlhe41","Bhlhe41"
"16380","Sp1","Bhlhe41"
"16381","Ppm1l","Fyco1"
"16383","Lmo2","Lias"
"16384","Tob1","Coro7"
"16385","Sarm1","Nlrx1"
"16387","Casp4","Gsdmd"
"16388","Ogn","Jhy"
"16389","Bin1","Rin3"
"16390","Cd2ap","Rin3"
"16391","Bmi1","Phc3"
"16392","Cbx2","Phc3"
