"","GeneNameA","GeneNameB"
"79882","Grb2","Mta3"
"79883","Nanog","Mta3"
"79884","Fyn","Mta3"
"79885","Tfe3","Mta3"
"79886","Esrrb","Mta3"
"79887","Kdm1a","Mta3"
"79888","Hopx","Mta3"
"79889","L3mbtl2","Mta3"
"79890","Sall4","Mta3"
"79891","Chaf1a","Mta3"
"79892","Eed","Mta3"
"79893","Pou5f1","Mta3"
"79894","Zbtb7b","Mta3"
"79895","Tfcp2l1","Mta3"
"79896","Nck1","Mta3"
"79897","Nphp4","Serpinb7"
"79898","Map3k15","Stim2"
"79899","Map3k5","Stim2"
"79900","Fndc5","Stim2"
"79901","Cfd","Stim2"
"79902","Hmga2","Derl2"
"79903","Eed","Derl2"
"79904","Dph2","Dph1"
"79905","Get1","Tgs1"
"79906","Ep300","Tgs1"
"79907","Abcc9","Tgs1"
"79908","Xpo1","Acap3"
"79909","Cd2ap","Arap1"
"79910","Xpo1","Agap1"
"79911","Xpo7","Pop5"
"79912","Fancd2","Ube3b"
"79913","Ubc","Ube3b"
"79914","Dffa","Necab2"
"79915","Mrps27","Necab2"
"79916","Ttr","Necab2"
"79917","Inpp1","Necab2"
"79918","Cenpo","Necab2"
"79919","Ric8a","Necab2"
"79920","Ntaq1","Necab2"
"79921","Samhd1","Tirap"
"79922","Irak4","Tirap"
"79923","Pik3cd","Tirap"
"79924","Pik3ap1","Tirap"
"79926","Irak2","Tirap"
"79927","Eif2ak2","Tirap"
"79928","Socs1","Tirap"
"79929","Rnf216","Tirap"
"79930","Tlr4","Tirap"
"79931","Csnk2a2","Pip4k2c"
"79932","Eed","Pip4k2c"
"79933","Tia1","Pip4k2c"
"79934","Braf","Pip4k2c"
"79935","Cadm1","Pip4k2c"
"79936","Ccdc59","Pip4k2c"
"79937","Ywhah","Pip4k2c"
"79938","Hdgfl2","Pip4k2c"
"79939","Cfd","Pip4k2c"
"79940","Epb41l2","Pip4k2c"
"79941","Scoc","Pip4k2c"
"79942","Fndc5","Pip4k2c"
"79943","Ap3d1","Pip4k2c"
"79944","Shank3","Pip4k2c"
"79945","Hspa12a","Pip4k2c"
"79946","Mstn","Wfikkn1"
"79947","Ccdc77","Ssx2ip"
"79948","Cep135","Ssx2ip"
"79949","Lrrcc1","Ssx2ip"
"79950","Nedd1","Ssx2ip"
"79951","Dlg5","Ssx2ip"
"79952","Xpo1","Ssx2ip"
"79953","Sdccag8","Ssx2ip"
"79954","Cep131","Ssx2ip"
"79955","Cep72","Ssx2ip"
"79956","Lats2","Ssx2ip"
"79957","Pcm1","Ssx2ip"
"79958","Naa50","Ssx2ip"
"79959","Cep120","Ssx2ip"
"79960","Cep152","Ssx2ip"
"79961","Cep43","Ssx2ip"
"79962","Bloc1s3","Bloc1s4"
"79963","Prickle1","Ivns1abp"
"79964","Syne2","Ivns1abp"
"79965","Slc26a7","Ivns1abp"
"79966","Timm44","Ivns1abp"
"79967","Arhgap26","Ivns1abp"
"79968","Klhl38","Ivns1abp"
"79969","Klhl7","Ivns1abp"
"79970","Srgap2","Ivns1abp"
"79971","Klhdc8a","Ivns1abp"
"79972","Klhl11","Ivns1abp"
"79973","Trim29","Ivns1abp"
"79974","Spopl","Ivns1abp"
"79975","Pdlim5","Ivns1abp"
"79976","Klhl9","Ivns1abp"
"79977","Fancd2","Ivns1abp"
"79978","Pias3","Ivns1abp"
"79979","Klhl23","Ivns1abp"
"79980","Prickle2","Ivns1abp"
"79981","Chn2","Ivns1abp"
"79982","Klhl17","Ivns1abp"
"79983","Srgap1","Ivns1abp"
"79984","Klhl29","Ivns1abp"
"79985","Eed","Ivns1abp"
"79986","Hpd","Stk33"
"79987","Mecom","Ftsj3"
"79988","Fbxo21","Ftsj3"
"79989","Prdm16","Ftsj3"
"79990","Smad3","Ip6k3"
"79992","Otud4","B3galt6"
"79993","Stub1","Helb"
"79994","Top3a","Helb"
"79995","Wrn","Helb"
"79996","Prickle2","Srgap1"
"79997","Arhgap15","Srgap1"
"79998","Slc7a2","Srgap1"
"79999","Arhgap21","Srgap1"
"80000","Wrap73","Srgap1"
"80001","Klhl17","Srgap1"
"80002","Arhgap42","Srgap1"
"80003","Lhx5","Srgap1"
"80004","Lhx3","Srgap1"
"80005","Pdlim5","Srgap1"
"80006","Dmd","Srgap1"
"80007","Dock1","Srgap1"
"80008","Robo1","Srgap1"
"80009","Gli2","Srgap1"
"80010","Cdc42","Srgap1"
"80011","Rhoa","Srgap1"
"80012","Timm44","Srgap1"
"80013","Arhgef2","Srgap1"
"80014","Cyp2a12","Srgap1"
"80015","Ralbp1","Srgap1"
"80016","Arhgap35","Srgap1"
"80017","Sorbs2","Srgap1"
"80018","Prickle1","Srgap1"
"80019","Chn2","Srgap1"
"80020","Bmpr1b","Srgap1"
"80021","Lnx1","Srgap1"
"80022","Otud4","Srgap1"
"80023","Slc26a1","Srgap1"
"80024","Arhgap40","Srgap1"
"80025","Rasgef1b","Srgap1"
"80026","Arhgap19","Srgap1"
"80027","Syngap1","Srgap1"
"80028","Spopl","Srgap1"
"80029","Dnmbp","Srgap1"
"80030","Arhgap26","Srgap1"
"80031","Sorbs1","Srgap1"
"80032","Lman2l","Srgap1"
"80033","Gnas","Srgap1"
"80034","Slmap","Srgap1"
"80035","Vav1","Srgap1"
"80036","Srgap2","Srgap1"
"80037","Klhl7","Srgap1"
"80038","Exoc8","Srgap1"
"80039","Gli1","Srgap1"
"80040","Syne2","Srgap1"
"80041","Strip2","Srgap1"
"80042","Gnal","Srgap1"
"80043","Slc26a7","Srgap1"
"80044","Eps8","Srgap1"
"80045","Shh","Boc"
"80046","Sgtb","Boc"
"80048","Zbtb7b","Klf16"
"80049","Wdtc1","Mrps2"
"80050","Cfd","Mrps2"
"80051","Otud4","Mrps2"
"80052","Mrpl50","Mrps2"
"80053","Fndc5","Mrps2"
"80054","Mrps12","Mrps2"
"80055","Mrpl10","Mrps2"
"80056","Mrpl37","Mrps2"
"80057","Rpl35","Exosc6"
"80058","Exosc1","Exosc6"
"80059","Ksr1","Exosc6"
"80060","Xpo1","Fra10ac1"
"80061","Bub1b","Anapc16"
"80062","Cdc20","Anapc16"
"80063","Anapc16","Anapc16"
"80064","Cdc23","Anapc16"
"80065","Anapc2","Anapc16"
"80066","Cdc26","Anapc16"
"80067","Prdm16","Anapc16"
"80068","Cdc16","Anapc16"
"80069","Anapc5","Anapc16"
"80070","Anapc1","Anapc16"
"80071","Anapc13","Anapc16"
"80072","Mecom","Anapc16"
"80073","Xpo1","Arl14ep"
"80076","Mapk8ip3","Lrrk2"
"80077","Spag9","Lrrk2"
"80078","Dnm3","Lrrk2"
"80079","Ap2a2","Lrrk2"
"80080","Rab38","Lrrk2"
"80082","Ckmt1","Lrrk2"
"80083","Stub1","Lrrk2"
"80084","Mecom","Fam186a"
"80085","Prdm16","Fam186a"
"80086","Fndc5","Cspg4"
"80087","Notch3","Cspg4"
"80088","Fancd2","Cspg4"
"80089","Cfd","Cspg4"
"80090","Ruvbl2","Nopchap1"
"80092","Traf2","Rhebl1"
"80093","Appl1","Rhebl1"
"80094","Blzf1","Rhebl1"
"80095","Bach1","Nedd1"
"80096","Nedd1","Nedd1"
"80098","Tubgcp3","Nedd1"
"80099","Rrp1b","Nedd1"
"80100","Tubgcp5","Nedd1"
"80101","Mzt2","Nedd1"
"80102","Mzt1","Nedd1"
"80103","Haus4","Nedd1"
"80104","Tubg1","Nedd1"
"80105","Xpo1","Nedd1"
"80106","Cep55","Ikbip"
"80107","Ikbip","Ikbip"
"80113","Myh9","Fgd4"
"80114","Nedd1","Alkbh2"
"80115","Sesn2","Alkbh2"
"80116","Kif19a","Alkbh2"
"80117","Pcgf1","Mrpl52"
"80118","Cul1","Mrpl52"
"80119","Myl12b","Lrr1"
"80120","Prdm16","Frmd6"
"80121","Mecom","Frmd6"
"80122","Mecom","Socs4"
"80123","Mecom","Leo1"
"80124","Xpo1","Leo1"
"80125","Rprd1b","Leo1"
"80126","Spred2","Tarsl2"
"80127","Tmed10","Tarsl2"
"80128","Sart3","Tarsl2"
"80129","Pcm1","Cep20"
"80130","Nedd1","Cep20"
"80131","Cep131","Cep20"
"80132","Lrrcc1","Cep20"
"80133","Ppp2r1a","Cep20"
"80134","Cep152","Cep20"
"80135","Cep78","Cep20"
"80136","Cep120","Cep20"
"80137","Mib1","Cep20"
"80138","Cep135","Cep20"
"80139","Ccdc77","Cep20"
"80140","Dlg5","Cep20"
"80141","Cep72","Cep20"
"80142","Cep43","Cep20"
"80143","Xpo1","Spata2l"
"80144","Samm50","Zc3h18"
"80145","Sod1","Zc3h18"
"80146","Mecom","Zc3h18"
"80147","Tubg1","Zc3h18"
"80148","Ncbp2","Zc3h18"
"80149","Wiz","Cdyl2"
"80150","Cct4","Cdyl2"
"80151","Xpo1","Anks3"
"80152","Dppa3","Msi2"
"80153","Sass6","Slc38a10"
"80154","Rab7","Slc38a10"
"80155","Papss1","Slc38a10"
"80156","Cep135","Slc38a10"
"80157","Tpx2","Slc38a10"
"80158","Xpo1","Hexim2"
"80159","Mstn","Wfikkn2"
"80160","Cxxc5","Ankrd13b"
"80161","Ttll7","Ankrd13b"
"80162","Osgep","0610010K14Rik"
"80163","Junb","0610010K14Rik"
"80164","Dppa3","Mrpl10"
"80165","Xpo1","Wdr81"
"80166","Cxxc5","Tbc1d16"
"80167","Eif3e","Tbc1d16"
"80168","Orc2","Fam210a"
"80169","Ruvbl2","Ino80c"
"80170","Ruvbl1","Ino80c"
"80171","Chek1","Raver1"
"80172","Cnot3","Raver1"
"80173","Tmed10","Micos13"
"80174","Gpsm1","Micos13"
"80175","Smn1","Micos13"
"80176","Dppa3","Micos13"
"80177","Trappc11","Trappc5"
"80178","Lgals3bp","Aldh16a1"
"80179","Tmed10","Irgq"
"80180","Cdk1","Irgq"
"80181","Setd3","Irgq"
"80182","Eea1","Irgq"
"80183","Nrip3","Mfsd12"
"80184","Actb","Misp"
"80185","Erh","Misp"
"80186","Coro1c","Misp"
"80187","Calml3","Misp"
"80188","Flot2","Misp"
"80189","Tubgcp3","Misp"
"80190","Tpm1","Misp"
"80191","Lima1","Misp"
"80192","Septin9","Misp"
"80193","Trim69","Misp"
"80194","Spast","Misp"
"80195","Flot1","Misp"
"80196","Cdk1","Misp"
"80197","Flnb","Misp"
"80198","Mau2","Misp"
"80199","Ppp1cb","Misp"
"80200","Sass6","Misp"
"80201","Stag2","Misp"
"80202","Poc1b","Misp"
"80203","Myh9","Misp"
"80204","Myh10","Misp"
"80205","Myo1c","Misp"
"80206","Dynll1","Iffo2"
"80207","Nsd2","H3c2"
"80208","Eif3i","H3c2"
"80209","Prdm16","H3c2"
"80210","Mecom","H3c2"
"80211","Mis12","Tyw3"
"80212","Smchd1","Tyw3"
"80213","Bach1","Erich3"
"80214","Tuba3a","Erich3"
"80215","Tuba3b","Erich3"
"80216","Xpo1","Oscp1"
"80217","Ogn","Ubxn10"
"80218","Naa50","2810004N23Rik"
"80219","Ppp2ca","2810004N23Rik"
"80220","Gtf3c2","2810004N23Rik"
"80221","Mecom","Iqgap3"
"80222","Prdm16","Iqgap3"
"80223","Ndc80","Iqgap3"
"80224","Ten1","Iqgap3"
"80225","Kctd5","Iqgap3"
"80226","Smn1","Iqgap3"
"80227","Arhgap1","Arhgef19"
"80228","Rab5c","Mrpl55"
"80229","Cdkn2aip","Mrpl55"
"80230","Cdca5","Mrpl55"
"80231","Cdc26","Mrpl55"
"80232","Terf2","Tatdn3"
"80233","Tuba3a","Tatdn3"
"80234","Tuba3b","Tatdn3"
"80235","Ncstn","Tatdn3"
"80236","Tsg101","Chmp4b"
"80237","Ptpn23","Chmp4b"
"80238","Coro1c","Chmp4b"
"80239","Cd2ap","Chmp4b"
"80240","Baz2b","Chmp4b"
"80241","Actb","Chmp4b"
"80242","Chmp2a","Chmp4b"
"80243","Cep55","Chmp4b"
"80244","Ruvbl1","Chmp4b"
"80246","Bmpr1a","Chmp4b"
"80247","Ranbp2","Chmp4b"
"80249","Spast","Chmp4b"
"80250","Chaf1a","Chmp4b"
"80251","Taok2","Chmp4b"
"80252","Tpm1","Chmp4b"
"80253","Tmod3","Chmp4b"
"80254","Xpo1","Ankrd54"
"80255","Tbck","Ppp1r21"
"80256","Ube2i","Nup35"
"80257","Nup98","Nup35"
"80258","Nup214","Nup35"
"80259","Ranbp2","Nup35"
"80260","Kifc1","Nup35"
"80261","Nup107","Nup35"
"80262","Rcc1","Nup35"
"80263","Nup155","Nup35"
"80264","Bmpr1a","Mitd1"
"80265","Cd2ap","Mitd1"
"80266","Vps4b","Mitd1"
"80267","Ptpn23","Mitd1"
"80268","Chmp4b","Mitd1"
"80269","Spast","Mitd1"
"80270","Sidt2","Mitd1"
"80271","Mad2l1","Dis3l2"
"80272","Wipi2","Dis3l2"
"80273","Prkaa1","Rbm45"
"80274","Cbx1","Rbm45"
"80275","Cd2ap","Rbm45"
"80276","Nedd1","Rbm45"
"80277","Gspt1","Rbm45"
"80278","Smo","Bbs5"
"80279","Ap1g1","Ap1s3"
"80280","Etl4","Cpne4"
"80281","Ube2m","Cpne4"
"80284","Map2k1","Cpne4"
"80285","Cct2","Dnajc19"
"80286","Aifm1","Chchd4"
"80287","Tubb4b","Chchd4"
"80288","Brca1","Sclt1"
"80289","Cep135","Sclt1"
"80290","Osgep","Sclt1"
"80291","Cep43","Sclt1"
"80292","Gpkow","Sclt1"
"80293","Lin54","Lin54"
"80294","Mecom","Spata18"
"80295","Cul1","Cpeb2"
"80296","Septin7","Cpeb2"
"80297","Mta2","Cpeb2"
"80298","Esrrg","Ppargc1b"
"80299","Plk1","Prrc1"
"80300","Mtx2","Ccdc127"
"80301","Rab5c","Ccdc127"
"80302","Tmed2","Ccdc127"
"80303","Rmdn3","Ccdc127"
"80304","Ckap5","Ccdc127"
"80305","Crocc","Cmbl"
"80306","Chmp6","Cmbl"
"80307","Pabpc1","Dnajc21"
"80308","Xpo1","Lsm11"
"80309","Snrnp70","Lsm11"
"80310","Fbl","Lsm11"
"80311","Hnrnpf","Lsm11"
"80312","Smn1","Lsm11"
"80313","Tgs1","Lsm11"
"80314","Ppp2ca","Lsm11"
"80315","Xpo1","Poc5"
"80316","Cetn2","Poc5"
"80317","Rrbp1","Wdr36"
"80318","Prdm16","Nudcd2"
"80319","Xpo1","Shroom1"
"80320","Naa10","B230219D22Rik"
"80321","Cdkn2aip","B230219D22Rik"
"80322","Calml3","Cd109"
"80323","Flnb","Cd109"
"80324","Myo1c","Cd109"
"80325","Myh9","Cd109"
"80326","Bmpr1a","Cd109"
"80327","Actb","Cd109"
"80328","Csnk1d","Cd109"
"80329","Xpo1","Mplkip"
"80330","Vps28","Vps37a"
"80331","Xpo1","Vps37a"
"80332","Tsg101","Vps37a"
"80334","Mecom","Ralyl"
"80335","Prdm16","Ralyl"
"80336","Rnf183","Rnf183"
"80337","Xpo1","Ptpdc1"
"80338","Rpl35","Rpp25l"
"80339","Rrbp1","Rpp25l"
"80340","Paxip1","Fam199x"
"80341","Lats2","Amer1"
"80342","Xpo1","Amer1"
"80343","Arhgap33","Hdx"
"80344","Arhgap18","Hdx"
"80346","Mecom","Magee2"
"80347","Calml3","Actrt1"
"80348","Ogn","Tcp10a"
"80349","Dync1li1","Asb6"
"80350","Myl12b","Myl6b"
"80351","Actb","Myl6b"
"80352","Calml3","Myl6b"
"80353","Myo1c","Myl6b"
"80354","Myh9","Myl6b"
"80355","Dmbx1","Dmbx1"
"80356","Shank3","Man2a2"
"80357","Cfd","Man2a2"
"80358","Fndc5","Man2a2"
"80359","Nedd8","Pofut1"
"80360","Fndc5","Pofut1"
"80361","Cfd","Pofut1"
"80362","Itgb3","Igf2bp1"
"80363","Eed","Igf2bp1"
"80364","Elf5","Igf2bp1"
"80365","Mkrn1","Igf2bp1"
"80366","Tfe3","Igf2bp1"
"80367","Otud4","Igf2bp1"
"80368","Wrap73","Igf2bp1"
"80369","Ago2","Igf2bp1"
"80370","Actb","Igf2bp1"
"80371","Hnrnpk","Igf2bp1"
"80372","Igf2bp1","Igf2bp1"
"80373","Ywhae","Igf2bp1"
"80374","Nanog","Igf2bp1"
"80375","Meioc","Igf2bp1"
"80376","Elavl4","Igf2bp1"
"80377","Lin28a","Igf2bp1"
"80378","Foxp3","Igf2bp3"
"80379","Ago2","Igf2bp3"
"80380","Otud4","Igf2bp3"
"80381","Ywhah","Igf2bp3"
"80382","Mkrn1","Igf2bp3"
"80383","Csf1","Ppp1r3a"
"80384","Topaz1","Ppp1r3a"
"80385","Atp2a1","Ppp1r3a"
"80386","Ckmt2","Ppp1r3a"
"80387","Ppp1ca","Ppp1r3a"
"80388","Xirp2","Ppp1r3a"
"80389","Myh1","Ppp1r3a"
"80390","Dact1","Ppp1r3a"
"80391","Zmym4","Ppp1r3a"
"80392","Esf1","Ppp1r3a"
"80393","Kif20b","Ppp1r3a"
"80394","Cav3","Ppp1r3a"
"80395","Mypn","Ppp1r3a"
"80396","Ube3a","Kcnn2"
"80397","Atp6v1b1","Atp6v0a4"
"80398","Fndc5","Igsf8"
"80399","Pura","Igsf8"
"80400","Rplp2","Igsf8"
"80401","Cfd","Igsf8"
"80402","Rps16","Igsf8"
"80403","Slc44a1","Igsf8"
"80404","Anxa6","Igsf8"
"80405","Rpl8","Igsf8"
"80406","Prnp","Igsf8"
"80407","Cd81","Igsf8"
"80408","Rpl9","Igsf8"
"80409","Rps15","Igsf8"
"80410","Caprin1","Igsf8"
"80411","Ppp1r9b","Igsf8"
"80412","Rps18","Igsf8"
"80413","Ddx3x","Igsf8"
"80414","Rpl35","Igsf8"
"80415","Adam10","Igsf8"
"80416","Rpl7a","Igsf8"
"80417","Rpl31","Igsf8"
"80418","Rpl26","Igsf8"
"80419","Rpl23a","Igsf8"
"80420","Eef1b2","Igsf8"
"80421","Anks1b","Igsf8"
"80422","Rps14","Igsf8"
"80423","Eif3c","Igsf8"
"80424","Fndc5","Plxnb2"
"80425","Nphs2","Plxnb2"
"80426","Cfd","Plxnb2"
"80427","Eed","Plxnb2"
"80428","Gcg","Ankrd6"
"80429","Dvl1","Ankrd6"
"80430","Dvl2","Ankrd6"
"80431","Grb2","Elmo2"
"80432","Rgs14","Elmo2"
"80433","Cdc73","Elmo1"
"80434","Mapt","Elmo1"
"80435","Apbb1","Elmo1"
"80436","Atg16l1","Elmo1"
"80437","Dock1","Elmo1"
"80438","Pag1","Elmo1"
"80439","Fancd2","Elmo1"
"80440","Prdm16","Nek7"
"80441","Bach1","Nek7"
"80442","Nek9","Nek7"
"80443","Nedd4","Ubox5"
"80445","Usp2","Ubox5"
"80446","Tedc2","Ube4a"
"80447","Ube4a","Ube4a"
"80448","Mecom","Cbln4"
"80449","Prdm16","Cbln4"
"80450","Trim69","Trim69"
"80451","Ten1","Bri3bp"
"80452","Alcam","Col26a1"
"80453","Spag5","Dynll2"
"80454","Cep152","Dynll2"
"80456","Nek9","Dynll2"
"80457","Fancd2","Sec63"
"80458","Cfd","Sec63"
"80459","Traf3","Sec63"
"80460","Fndc5","Sec63"
"80461","Slc6a4","Bmp2k"
"80462","Fndc5","Bmp2k"
"80463","Cfd","Bmp2k"
"80464","Eed","Bmp2k"
"80465","Trpv1","Bmp2k"
"80466","Tulp3","Myh7"
"80467","Hmga2","Myh7"
"80468","Myh3","Myh7"
"80469","Myh8","Myh7"
"80470","Psmd4","Myh7"
"80471","Mtnr1a","Myh7"
"80472","Prkce","Myh7"
"80473","Stard13","Rpl10l"
"80474","Cdkn2aip","Nanp"
"80475","Nfe2","Wdr5"
"80476","Ash2l","Wdr5"
"80477","Chaf1a","Wdr5"
"80478","Phf20","Wdr5"
"80479","Tfcp2l1","Wdr5"
"80480","Nr0b1","Wdr5"
"80481","Ctcf","Wdr5"
"80482","Rnf2","Wdr5"
"80483","Otud4","Wdr5"
"80484","Kdm2b","Wdr5"
"80485","Cebpa","Wdr5"
"80486","Rbbp5","Wdr5"
"80487","Eftud2","Wdr5"
"80488","Xpo7","Wdr5"
"80489","Sall4","Wdr5"
"80490","Mbip","Wdr5"
"80491","Mafa","Wdr5"
"80492","Esrrb","Wdr5"
"80493","Tada2a","Wdr5"
"80494","Kat14","Wdr5"
"80495","Elf5","Wdr5"
"80496","Max","Wdr5"
"80497","Zbtb7b","Wdr5"
"80499","Kat2a","Wdr5"
"80501","Tgfbr1","Nek8"
"80502","Cxadr","Lnx2"
"80503","Vdac1","Slc17a6"
"80504","Ctsk","Slc17a6"
"80505","Slc17a7","Slc17a6"
"80506","Xpo1","Trub1"
"80507","Irak2","Tlr3"
"80508","Wdfy1","Tlr3"
"80509","Fndc5","Tlr3"
"80510","Eif2ak2","Tlr3"
"80511","Cfd","Tlr3"
"80512","Wwtr1","Mpp7"
"80513","Lin7c","Mpp7"
"80514","Yap1","Mpp7"
"80515","Snap29","Vti1a"
"80516","Pparg","Hectd2"
"80517","Tagap","Fam76b"
"80518","Myh9","Arhgap42"
"80519","Bub1b","Cwf19l2"
"80520","Dnajc17","Cwf19l2"
"80521","Ppp2r2d","Cwf19l2"
"80522","Lats2","Plekha7"
"80523","Smurf2","Prickle1"
"80524","Rest","Prickle1"
"80525","Prdm16","E2f7"
"80526","Hacd3","Fbxl14"
"80527","Snai1","Fbxl14"
"80528","Xpo1","Pheta1"
"80529","Lats2","Mipol1"
"80530","Rpl35","Ptgr2"
"80531","Mis12","Ptgr2"
"80532","Cdc6","Ptgr2"
"80533","Naa11","Ptgr2"
"80534","Kif19a","Ptgr2"
"80535","Nrip3","Ptgr2"
"80536","Cenpe","Cep128"
"80537","Elavl1","Cep128"
"80538","Pals2","Cep128"
"80539","Tubgcp4","Cep128"
"80540","Esco1","Ttbk2"
"80541","Skp1","Fbxl16"
"80542","Ppp2r1a","Fbxl16"
"80543","Lats2","Fbxl16"
"80544","Ppp2r2d","Fbxl16"
"80545","Xpo1","Tom1l2"
"80546","Rnf183","Tom1l2"
"80547","Xpo1","Tepsin"
"80548","Ppp1cb","Kif18b"
"80549","Pparg","Kif18b"
"80550","Mapre1","Kif18b"
"80551","Prdm16","Kif18b"
"80552","Cdc23","Kif18b"
"80553","Mus81","Eme1"
"80554","Sptlc2","Eme1"
"80555","Shoc2","Eme1"
"80556","Sgo2a","Eme1"
"80557","Cul1","Eme1"
"80558","Nek2","Eme1"
"80559","Kif18a","Eme1"
"80560","Slx4","Eme1"
"80561","Rnf183","Tmem199"
"80562","Rab5c","Tmem199"
"80563","Tmed2","Tmem199"
"80564","Wnt3a","Notum"
"80565","Xpo1","Ark2n"
"80566","Kifbp","Klc3"
"80567","Cetn2","Klc3"
"80568","Ndc80","Klc3"
"80569","Klc4","Klc3"
"80570","Kif5b","Klc3"
"80571","Bub1b","Spc24"
"80572","Mis12","Spc24"
"80573","Zwint","Spc24"
"80574","Ndc80","Spc24"
"80575","Bub1","Spc24"
"80577","Prdm16","Fam98c"
"80578","Immt","Ticam1"
"80579","Xpo1","Ticam1"
"80580","Zw10","2310011J03Rik"
"80581","Kifbp","2410004B18Rik"
"80582","Snw1","2410004B18Rik"
"80583","Vps4b","2410004B18Rik"
"80584","Isy1","2410004B18Rik"
"80585","Chmp6","2410004B18Rik"
"80586","Mad2l1","2410004B18Rik"
"80587","Crnkl1","2410004B18Rik"
"80588","Per1","Ciart"
"80589","Per3","Ciart"
"80590","Tmprss6","Hjv"
"80591","Rc3h2","Rc3h1"
"80592","Rc3h1","Rc3h1"
"80593","Dppa3","Zfp362"
"80594","Pparg","Dcst1"
"80595","Atg14","Exoc8"
"80596","Cldn10","Cldn19"
"80597","Cldn14","Cldn19"
"80598","Cldn18","Cldn19"
"80599","Mad2l2","Shld1"
"80600","Iffo2","Lsm14b"
"80601","Xpo1","Lsm14b"
"80602","Iffo1","Lsm14b"
"80603","Xpo1","Sik1"
"80604","Pparg","Aifm3"
"80605","Mecom","Aifm3"
"80606","Gspt1","Hscb"
"80607","Xpo1","Pheta2"
"80608","Ranbp1","Commd1"
"80609","Ift52","Ift70b"
"80610","Septin11","Septin10"
"80611","Septin6","Septin10"
"80612","Septin9","Septin10"
"80613","Xpo1","Septin10"
"80614","Septin7","Septin10"
"80615","Septin2","Septin10"
"80616","Bmpr1a","Arl6ip6"
"80617","Sgo2a","Sgo2a"
"80618","Set","Sgo2a"
"80619","Rmdn3","Rmdn2"
"80620","Srsf1","Ttc14"
"80621","Nedd1","Sgo1"
"80622","Sgo1","Sgo1"
"80623","Ppp2r1a","Sgo1"
"80624","Wdr5","Sgo1"
"80625","Isy1","Ccdc12"
"80626","Crnkl1","Ccdc12"
"80627","Prpf8","Ccdc12"
"80628","Snw1","Ccdc12"
"80629","Ppp4r3a","Ccdc12"
"80630","Cdc5l","Ccdc12"
"80631","Calml3","Ccdc50"
"80632","Vav2","Ccdc50"
"80633","Coro1c","Ccdc50"
"80634","Cep43","Spice1"
"80635","Dnaaf5","Spice1"
"80636","Ccn1","Spice1"
"80637","Cep120","Spice1"
"80638","Lats2","Spice1"
"80639","Them6","Spice1"
"80640","Xpo1","Spice1"
"80641","Rad54l","Spice1"
"80642","Lrrcc1","Spice1"
"80643","Cd2ap","Sh3d19"
"80644","Terf2","Sh3d19"
"80645","Sarm1","Nfxl1"
"80646","Zw10","Scfd2"
"80647","Mis12","Dab2ip"
"80648","Xpo1","Dab2ip"
"80649","Shoc2","Dab2ip"
"80650","Cdk1","Dab2ip"
"80651","Cep152","Dab2ip"
"80652","Psmb4","Cep120"
"80653","Cep120","Cep120"
"80654","Prdm16","Garin3"
"80655","Rab11fip1","Snrnp48"
"80656","Patj","Amot"
"80657","Pals1","Amot"
"80658","Ksr1","Amot"
"80659","Wwtr1","Amot"
"80660","Plekhg5","Amot"
"80661","Yap1","Amot"
"80662","Lats2","Amot"
"80663","Nf2","Amot"
"80664","Wwtr1","Amotl1"
"80665","Yap1","Amotl1"
"80666","Coro1c","Amotl1"
"80667","Magi1","Amotl1"
"80668","Amot","Amotl1"
"80669","Lin7c","Amotl1"
"80670","Lats2","Amotl1"
"80671","Myh10","Amotl1"
"80672","Rabep1","Kctd7"
"80673","Rabep2","Kctd7"
"80674","Tuba3a","Rbm33"
"80675","Xpo1","Rbm33"
"80676","Tuba3b","Rbm33"
"80677","Junb","Rbm33"
"80678","Rcc1","Cdca2"
"80679","Ranbp2","Cdca2"
"80680","Nup98","Cdca2"
"80681","Rpl35","Esco2"
"80682","Bmpr1a","Esco2"
"80683","Poc1a","Esco2"
"80684","Lrrcc1","Esco2"
"80685","Cct2","Esco2"
"80686","Csnk1e","Vps13b"
"80687","Nedd1","Vps13b"
"80688","Prdm16","Fam91a1"
"80689","Rnf183","Fam91a1"
"80690","Xpo1","Fam91a1"
"80691","Kctd5","Fam91a1"
"80692","Mecom","Camsap1"
"80693","Myh10","E130308A19Rik"
"80694","Xpo1","Tstd2"
"80695","Xpo1","Pabir2"
"80696","Cenpe","Pabir2"
"80697","Ppp2r2d","Pabir2"
"80698","Lats2","Usp54"
"80699","Prdm16","Aldh1l2"
"80700","Smn1","Nop9"
"80701","Ercc6l","Nop9"
"80702","Pcgf1","Nop9"
"80703","Ppp6c","Nop9"
"80705","Magoh","Itpripl2"
"80706","Ccn1","Itpripl2"
"80707","Trim28","Zfp1"
"80708","Bach1","Retreg3"
"80709","Rock1","Retreg3"
"80710","Cep152","Retreg3"
"80711","Mta2","Retreg3"
"80712","Cry1","Retreg3"
"80713","Klhl21","Retreg3"
"80714","Nelfa","Tmem92"
"80715","Sgo2a","Tmem92"
"80716","Dppa3","Phospho1"
"80717","Xpo1","Eid2"
"80718","Xpo1","Dennd1b"
"80719","Ddb1","Tor1aip2"
"80720","Sass6","Sass6"
"80721","Isy1","Sde2"
"80722","Wiz","Sde2"
"80723","Gja1","Cnst"
"80724","Gga1","Cnst"
