"","GeneNameA","GeneNameB"
"177195","Ywhae","Khdrbs2"
"177203","Glcci1","Glcci1"
"177204","Cd209d","Cd209d"
"177205","Zfp236","Hdac10"
"177210","B9d1","Hdac10"
"177215","Maml1","Hdac10"
"177220","Zfp275","Hdac10"
"177225","Ewsr1","Hdac10"
"177230","Pax6","Hdac10"
"177235","Crebbp","Hdac10"
"177240","Mpdz","Crb1"
"177241","Ywhae","Acot8"
"177243","Hepacam","Mlc1"
"177244","Myh3","Mlc1"
"177245","Khdrbs1","Rbm39"
"177252","Fancd2","Rbm39"
"177259","Cited4","Rbm39"
"177266","Cdk9","Rbm39"
"177273","Ywhae","Rbm39"
"177287","Eed","Rbm39"
"177294","Rnf2","Rbm39"
"177301","Cebpa","Rbm39"
"177308","Hoxa2","Rbm39"
"177315","Cenpc1","Rbm39"
"177322","Rac1","Rbm39"
"177329","Ywhae","Rtkn2"
"177333","Stat4","Rtkn2"
"177337","Cul7","Glmn"
"177339","Eed","Glmn"
"177341","Chuk","Ppargc1b"
"177344","Lrpprc","Ppargc1b"
"177347","Prdm16","Ppargc1b"
"177350","Nr1h3","Ppargc1b"
"177353","Mnat1","Ppargc1b"
"177356","Srebf1","Ppargc1b"
"177359","Tead4","Vgll1"
"177360","Atp2a2","Tram2"
"177361","Pik3r2","Hook2"
"177366","Iqcb1","Hook2"
"177371","Rab38","Hook2"
"177376","Rab2a","Hook2"
"177381","Stat4","Hook2"
"177386","Ube2i","Sumo2"
"177390","Nr5a1","Sumo2"
"177394","Rara","Sumo2"
"177398","Mdm2","Sumo2"
"177402","Mafg","Sumo2"
"177406","Gli3","Sumo2"
"177410","Gli2","Sumo2"
"177414","Nfkbia","Sumo2"
"177418","Pml","Sumo2"
"177422","Npm1","Sumo2"
"177426","Daxx","Sumo2"
"177430","Ccnb1ip1","Sumo2"
"177434","Src","Grid2ip"
"177436","Grid2","Grid2ip"
"177438","Pfn2","Grid2ip"
"177440","Ngfr","Zfp369"
"177442","Zfp110","Zfp369"
"177444","Ldb3","Myoz3"
"177445","Tcap","Myoz3"
"177446","Il17a","Il17rc"
"177449","Il17ra","Il17rc"
"177452","Traf3ip2","Il17rc"
"177455","Ywhae","Mbnl3"
"177457","Lrrc4","Ntng2"
"177458","Ywhae","Acot2"
"177460","Cav3","Acot2"
"177462","Hsd3b4","Acot2"
"177466","Irf8","Vmn1r214"
"177467","Irf8","Vmn1r84"
"177468","Hsd3b7","Acot3"
"177471","Ywhae","Acot3"
"177474","Hsd3b4","Acot3"
"177477","Pgls","Acot3"
"177486","Ywhae","Acot4"
"177488","Hsd3b4","Acot4"
"177492","Pgls","Acot4"
"177494","Timd4","Havcr1"
"177495","Lgals9","Havcr2"
"177497","Ceacam1","Havcr2"
"177499","Lgals3","Havcr2"
"177501","Trpm8","Trpm8"
"177502","Pkd2","Pkd1l1"
"177503","Slc26a3","Slc26a6"
"177504","Nherf1","Slc26a6"
"177505","Tlr4","Il17rd"
"177510","Myd88","Il17rd"
"177515","Tirap","Il17rd"
"177520","Tlr3","Il17rd"
"177525","Pla2g4a","Il17rd"
"177530","Ticam1","Il17rd"
"177535","Il17ra","Il17rd"
"177540","Ptch1","Gpr37l1"
"177541","Ywhae","Cd99l2"
"177543","Hsd3b7","Creld1"
"177545","Ywhae","Creld1"
"177551","Crhr2","Ucn2"
"177552","Il10rb","Ucn2"
"177553","Rab27a","Mlph"
"177555","Myo5a","Mlph"
"177557","Rab3a","Mlph"
"177559","Rab27b","Mlph"
"177561","Bcl2","Bmf"
"177563","Bcl2a1a","Bmf"
"177565","Flnb","Mical1"
"177567","Stk38","Mical1"
"177569","Mical1","Mical1"
"177571","Rab8a","Mical1"
"177573","Fancd2","Helq"
"177574","Lnx1","Atp12a"
"177577","Cav3","Atp12a"
"177580","Fancd2","Atp12a"
"177583","Rab38","Atp12a"
"177586","Cacna1c","Atp12a"
"177589","Dicer1","Dicer1"
"177591","Trim71","Dicer1"
"177593","Ago2","Dicer1"
"177595","Slc34a1","Bspry"
"177596","Lepr","Socs7"
"177598","Cul5","Socs7"
"177600","Dab1","Socs7"
"177602","Chaf1a","Prpf8"
"177609","Sting1","Prpf8"
"177616","Ywhae","Prpf8"
"177623","Pgls","Prpf8"
"177630","Tcf3","Prpf8"
"177637","Eed","Prpf8"
"177644","Cdk9","Prpf8"
"177651","Fancd2","Prpf8"
"177658","Meioc","Prpf8"
"177672","Ezh2","Prpf8"
"177679","Stau1","Casc3"
"177681","Fmr1","Casc3"
"177683","Ywhae","Sardh"
"177685","Hsd3b4","Sardh"
"177689","Pgls","Sardh"
"177691","Ywhab","Nlgn1"
"177694","Agap2","Nlgn1"
"177697","Nrxn1","Nlgn1"
"177700","Ywhae","Ufsp2"
"177702","Cebpa","Eif4a3"
"177707","Xpo7","Eif4a3"
"177712","Tbx5","Eif4a3"
"177717","Ywhae","Eif4a3"
"177722","Hmga2","Eif4a3"
"177727","Eed","Eif4a3"
"177732","Fancd2","Eif4a3"
"177742","Rpgrip1l","Eif4a3"
"177747","Ywhah","Rwdd4a"
"177748","Foxc1","Flna"
"177756","Hsd3b7","Flna"
"177764","Fancd2","Flna"
"177772","Pgls","Flna"
"177780","Rpgrip1l","Flna"
"177788","Map2k4","Flna"
"177796","Gga3","Flna"
"177804","Nrp1","Flna"
"177812","Pou5f1","Flna"
"177820","Plcg2","Flna"
"177828","Ywhae","Flna"
"177836","Amot","Flna"
"177844","Kcnq1","Flna"
"177852","Snta1","Flna"
"177860","Kat5","Flna"
"177868","Ezh2","Flna"
"177876","Eed","Flna"
"177892","Rabl2","Flna"
"177900","Iqcb1","Flna"
"177908","Pcbp2","Flna"
"177916","Ywhaz","Flna"
"177932","Cav3","Flna"
"177940","Flnb","Flna"
"177948","Hsd3b4","Flna"
"177956","Furin","Flna"
"177964","Flna","Flna"
"177972","Nphp4","Flna"
"177980","Fancd2","Stab1"
"177982","Ywhae","Stab1"
"177986","Neurod2","Stab2"
"177987","Arf4","Pkhd1l1"
"177988","Ywhae","Med9"
"177990","Med4","Med9"
"177994","Grb2","Shkbp1"
"177997","Sh3kbp1","Shkbp1"
"178000","Xpo7","Shkbp1"
"178003","Dnajc10","Edem1"
"178004","Nfe2","Ash1l"
"178006","Ewsr1","Ash1l"
"178008","Ywhae","Luc7l2"
"178018","Hsd3b7","Luc7l2"
"178023","Fancd2","Luc7l2"
"178028","Ubc","Luc7l2"
"178038","Htt","Luc7l2"
"178043","Ryr1","Luc7l2"
"178048","Dlg3","Lrrc4"
"178050","Dlg4","Lrrc4"
"178052","Dlg2","Lrrc4"
"178054","Dlg1","Lrrc4"
"178056","Fzd8","Rspo1"
"178058","Lgr4","Rspo1"
"178060","Nphp4","Prom2"
"178061","Fyb","Tmem47"
"178063","Fyn","Tmem47"
"178065","Ywhae","Hexim1"
"178071","Col1a1","Hexim1"
"178074","Cdk9","Hexim1"
"178077","Vim","Hexim1"
"178080","Srsf1","Hexim1"
"178083","Srsf2","Hexim1"
"178086","Bloc1s3","Hps4"
"178087","Rnf2","Phf21a"
"178090","Cul5","Nrbp1"
"178095","Nrbp1","Nrbp1"
"178100","Ywhae","Nrbp1"
"178110","Elob","Nrbp1"
"178115","Eloc","Nrbp1"
"178120","Sall4","Nrbp1"
"178125","Huwe1","Wdr81"
"178126","Ywhae","Pla2g15"
"178128","Mycbp2","Pla2g15"
"178132","Lrrk2","Ripk2"
"178137","Ubc","Ripk2"
"178142","Map3k7","Ripk2"
"178147","Nod2","Ripk2"
"178152","Irf4","Ripk2"
"178157","Fmr1","Ripk2"
"178162","Traf6","Ripk2"
"178167","Cdk9","Ell2"
"178168","Ywhae","Arhgdia"
"178182","Fbxo32","Arhgdia"
"178189","Rac1","Arhgdia"
"178196","Casp3","Arhgdia"
"178203","Rac3","Arhgdia"
"178210","Eed","Arhgdia"
"178217","Ywhah","Arhgdia"
"178224","Casp7","Arhgdia"
"178231","Atp5f1b","Arhgdia"
"178238","Ikbkg","Arhgdia"
"178245","Hsd3b4","Arhgdia"
"178252","Abcg5","Abcg4"
"178253","Spi1","Kcnh6"
"178255","Trim33","Kcnh6"
"178257","Itga6","Itgb4"
"178258","Lmx1b","Itgb4"
"178259","Trpm8","Pirt"
"178260","Pirt","Trpv1"
"178262","Trpv1","Trpv1"
"178264","Prkaca","Trpv1"
"178266","Ywhae","Slu7"
"178268","Foxp3","Slu7"
"178272","Nras","Oog1"
"178273","Rhoa","Ripor2"
"178275","Dysf","Ripor2"
"178277","Ubc","Rnf185"
"178278","Nfkb1","Hspa1a"
"178284","Fancd2","Hspa1a"
"178290","Prkce","Hspa1a"
"178296","Sirt2","Hspa1a"
"178302","Rela","Hspa1a"
"178308","Hspa1b","Hspa1a"
"178314","Nphp4","Hspa1a"
"178320","Prkn","Hspa1a"
"178326","Creb1","Hspa1a"
"178332","Foxp3","Hspa1a"
"178338","Nfe2","Kdm4b"
"178340","Arid1b","Kdm4b"
"178342","Emx1","Kdm4b"
"178344","Smarca4","Kdm4b"
"178346","Hsd3b7","Mcfd2"
"178349","Hsd3b4","Mcfd2"
"178352","Ywhae","Mcfd2"
"178358","Pgls","Mcfd2"
"178364","Nphp4","Pramel25"
"178365","Sgk1","Trpv5"
"178368","Kl","Trpv5"
"178371","Nherf2","Trpv5"
"178374","Stat4","Moxd2"
"178375","Cxxc4","Tet3"
"178376","Asap1","Reps2"
"178377","Sin3a","Klf11"
"178378","Pld6","Pld6"
"178380","Ubc","Pld6"
"178382","Syne3","Sun3"
"178385","Rab40b","Zzef1"
"178388","Ift22","Zzef1"
"178391","Rab22a","Zzef1"
"178394","Nod2","Nlrp1a"
"178396","Srebf1","Nlrp1a"
"178399","Dvl3","Dcdc2a"
"178401","Dvl2","Dcdc2a"
"178405","Dvl1","Dcdc2a"
"178407","Rnf4","Gsc2"
"178408","Zfp322a","Zfp982"
"178409","Ywhaz","Slc22a19"
"178410","Foxp3","Bptf"
"178414","Pou5f1","Bptf"
"178418","Srf","Bptf"
"178422","Tfcp2l1","Bptf"
"178426","Nanog","Bptf"
"178430","Elf5","Bptf"
"178434","Stat4","Cetn4"
"178435","Ywhae","Ggt7"
"178437","Ywhae","Larp4"
"178441","Pgls","Larp4"
"178443","Rbx1","Fbxo40"
"178446","Cul1","Fbxo40"
"178449","Skp1","Fbxo40"
"178452","Irs1","Fbxo40"
"178455","Atp6v1a","Stxbp5l"
"178457","Ywhab","Stxbp5l"
"178459","Trp53","Zbtb7c"
"178461","Ncor1","Zbtb7c"
"178463","Lnx2","Fchsd2"
"178465","Lnx1","Fchsd2"
"178467","Ubc","Hectd1"
"178469","Zfp322a","Hectd1"
"178471","Hsp90aa1","Hectd1"
"178473","Stat4","Sec23ip"
"178476","Pde4dip","Sec23ip"
"178479","Herc2","Sec23ip"
"178482","Fmr1","Fam120c"
"178484","Pde4dip","Fam120c"
"178486","Ywhae","Elfn2"
"178488","Baiap2l2","Baiap2l2"
"178489","Ywhae","Camkk2"
"178495","Agap2","Camkk2"
"178498","Csf1","Camkk2"
"178501","Fbn1","Thsd4"
"178502","Ywhae","Wdr37"
"178505","Rab38","Wdr37"
"178508","Rpgrip1l","Wdr37"
"178511","Ywhaz","Wdr37"
"178517","Ctbp1","Skor1"
"178520","Hdac1","Skor1"
"178523","Zbtb16","Skor1"
"178526","Hipk2","Skor1"
"178529","Tle1","Skor1"
"178532","Ywhab","Gm45837"
"178533","Ywhab","Pde2a"
"178538","Fmr1","Gm45837"
"178539","Fmr1","Pde2a"
"178544","Dlg4","Gm45837"
"178545","Dlg4","Pde2a"
"178550","Rpgrip1l","Gm45837"
"178551","Rpgrip1l","Pde2a"
"178556","Fzd5","Rnf43"
"178557","Myc","Esrp1"
"178558","Cebpa","Urb1"
"178560","Eed","Urb1"
"178562","Ywhae","Alg11"
"178564","Setd1a","Setd1b"
"178566","H3f3a","Setd1b"
"178568","Ywhae","Pknox2"
"178572","Pbx4","Pknox2"
"178580","Pbx1","Pknox2"
"178584","Pbx2","Pknox2"
"178588","Hoxb8","Pknox2"
"178592","Hoxa6","Pknox2"
"178596","Pbx3","Pknox2"
"178600","Tert","Pif1"
"178601","Mtor","Mlxip"
"178603","Mlx","Mlxip"
"178605","Ywhaz","Aph1b"
"178609","Ywhae","Aph1b"
"178613","Atp1a1","Aph1b"
"178621","Atp1b1","Aph1b"
"178625","Foxp3","Dhx37"
"178627","Sting1","Dhx37"
"178629","Kat2a","Yeats2"
"178631","Kat14","Yeats2"
"178633","Nphp4","Yeats2"
"178635","Tfcp2l1","Yeats2"
"178637","Tada2a","Yeats2"
"178639","Dlgap1","Tmem132b"
"178640","Tnfrsf14","Btla"
"178642","Ptpn11","Btla"
"178644","Calm3","Map6d1"
"178645","Calm1","Map6d1"
"178646","Calm2","Map6d1"
"178647","Pde4dip","Phldb2"
"178650","Ywhae","Phldb2"
"178653","Rpgrip1l","Phldb2"
"178659","Fxr1","Exog"
"178660","Ubc","Btbd2"
"178662","Hesx1","Btbd2"
"178664","Stat4","Mob3a"
"178666","Tal1","Mob3a"
"178670","Rela","Ankrd33"
"178671","Tor1a","Tor1aip1"
"178675","Lmna","Tor1aip1"
"178679","Ywhae","Tor1aip1"
"178683","Fancd2","Tor1aip1"
"178691","Stat4","Dot1l"
"178693","Tcf4","Dot1l"
"178695","Rpgrip1l","Zfp871"
"178696","Ywhae","Rpp40"
"178698","Stat4","Sgms1"
"178699","Srsf2","Rsrc2"
"178701","Srsf1","Rsrc2"
"178703","Dlgap1","Etl4"
"178708","Nanog","Etl4"
"178713","Cyfip2","Etl4"
"178718","Kcnq1","Etl4"
"178723","Tnik","Etl4"
"178728","Tal1","Etl4"
"178733","Fmr1","Etl4"
"178738","Pex5l","Etl4"
"178743","Pde4dip","Etl4"
"178753","Kalrn","Etl4"
"178758","Ywhah","Kntc1"
"178760","Iqcb1","Kntc1"
"178762","Eed","Kntc1"
"178764","Eif3a","Eif4g1"
"178770","Xpo7","Eif4g1"
"178776","Dlst","Eif4g1"
"178782","Sting1","Eif4g1"
"178788","Eed","Eif4g1"
"178794","Pdha1","Eif4g1"
"178800","Fmr1","Eif4g1"
"178806","Kcnq1","Eif4g1"
"178812","Unk","Eif4g1"
"178818","Foxp3","Eif4g1"
"178824","Eif4a1","Eif4g1"
"178830","Cbl","Cblb"
"178833","Grb2","Cblb"
"178836","Crkl","Cblb"
"178839","Eed","Cblb"
"178842","Syk","Cblb"
"178845","Lat","Cblb"
"178848","Ubc","Cblb"
"178851","Ptpn11","Cblb"
"178854","Cblb","Cblb"
"178857","Fam20c","Fam20a"
"178858","Hsd3b7","Akr1d1"
"178861","Ywhae","Akr1d1"
"178867","Pgls","Akr1d1"
"178873","Pik3cb","Diras1"
"178874","Traf6","Creb3l3"
"178875","Pgls","Hmgcs1"
"178877","Ywhae","Hmgcs1"
"178881","Lin28a","Dis3l2"
"178882","Smad3","Hdac4"
"178887","Ywhab","Hdac4"
"178892","Ppp2ca","Hdac4"
"178897","Hdac3","Hdac4"
"178902","Htt","Hdac4"
"178907","Dnajb6","Hdac4"
"178912","Pde4dip","Hdac4"
"178917","Gli2","Hdac4"
"178922","Atm","Hdac4"
"178927","Myocd","Hdac4"
"178932","Stat3","Hdac4"
"178937","Tal1","Sde2"
"178941","Chaf1a","Sde2"
"178943","Nphp4","Tmem63a"
"178944","Foxf1","Fanci"
"178947","Fancd2","Fanci"
"178950","Ubc","Fanci"
"178953","Fancd2","Daam1"
"178954","Ywhab","Daam1"
"178955","Psen1","Dock3"
"178957","Chd5","Dock3"
"178959","Crk","Dock3"
"178961","Ube2i","Cpeb3"
"178963","Neurl1a","Cpeb3"
"178965","Ywhae","Zfp280c"
"178967","Foxp3","Rbmx2"
"178968","Hmga2","Rbmx2"
"178969","Foxp3","Sirt7"
"178970","Pycr1","Pycr1"
"178972","Fancd2","Pycr1"
"178974","Ywhab","Pycr1"
"178976","Ubc","Zc3hav1l"
"178977","Ywhae","Tns2"
"178979","Eea1","Samd9l"
"178980","Cdk2","Ccnb3"
"178981","Ywhae","Snx30"
"178985","Irf8","Snx30"
"178987","Pgls","Ido2"
"178988","Ywhae","Clic6"
"178990","Sting1","Dtx3l"
"178994","Hsd3b7","Dtx3l"
"178998","Ywhae","Dtx3l"
"179006","Irf8","Dtx3l"
"179010","Pgls","Dtx3l"
"179018","Map1b","Gan"
"179019","Ctsb","Csta1"
"179020","Chaf1a","Gps1"
"179022","Ywhae","Gps1"
"179026","Crebbp","Eif2b1"
"179027","Atf7ip","Gtf2h3"
"179029","Ubc","Gtf2h3"
"179031","Gtf2h2","Gtf2h3"
"179033","Hmga1","Taf3"
"179038","Ywhae","Taf3"
"179043","Tbp","Taf3"
"179048","Myog","Taf3"
"179058","Hmga1b","Taf3"
"179063","Lefty1","Taf3"
"179068","Hmga2","Taf3"
"179073","Ctcf","Taf3"
"179078","Gata4","Taf3"
"179083","Tbpl2","Taf3"
"179088","Stat4","Itih5"
"179089","Esrrb","Tfe3"
"179092","Pou5f1","Tfe3"
"179098","Klf2","Tfe3"
"179101","Cdh1","Tfe3"
"179104","Irf8","Hoxc10"
"179105","Agap2","Trp53bp2"
"179108","Pik3ap1","Trp53bp2"
"179111","Irs1","Trp53bp2"
"179114","Pde4dip","Trp53bp2"
"179117","Ppp1ca","Trp53bp2"
"179120","Optn","Hace1"
"179121","Rpgrip1l","Nudcd3"
"179122","H4c6","Il23r"
"179124","Ep300","Il23r"
"179126","Ywhae","Frmd4a"
"179129","Pard3","Frmd4a"
"179132","Tal1","Frmd4a"
"179138","Cyth1","Frmd4a"
"179144","Trpm7","Ttc28"
"179145","Ywhae","Dhtkd1"
"179146","Hsd3b4","Dhtkd1"
"179148","Shank3","Kif15"
"179151","Pde4dip","Kif15"
"179154","Herc2","Kif15"
"179157","Ubc","Kif15"
"179160","Ywhah","Kif15"
"179163","Irf8","Dennd2a"
"179164","Stat4","B3gntl1"
"179165","Ube2i","Nemp1"
"179166","Adcy5","Adcy2"
"179168","Ywhae","Adcy2"
"179172","Huwe1","D130043K22Rik"
"179173","Ywhae","Lpp"
"179178","Ywhaz","Lpp"
"179183","Stat4","Lpp"
"179188","Pgls","Lpp"
"179193","Lasp1","Lpp"
"179198","Fancd2","Lpp"
"179208","Iqcb1","Lpp"
"179213","Ewsr1","Zfp180"
"179214","Fancd2","Irgc1"
"179215","Ywhae","Irgq"
"179217","Pde4d","Shank2"
"179222","Homer1","Shank2"
"179227","Ywhab","Shank2"
"179232","Shank3","Shank2"
"179237","Agap2","Shank2"
"179242","Dlgap1","Shank2"
"179247","Dlg4","Shank2"
"179252","Grin1","Shank2"
"179257","Gria1","Shank2"
"179262","Syngap1","Shank2"
"179267","Tnik","Shank2"
"179272","Grid2","Shank2"
"179277","Grin2b","Shank2"
"179282","Cdc42","Dock10"
"179285","Fancd2","Dock10"
"179288","Lat","Dock10"
"179291","Fmr1","Lrch2"
"179294","Ywhae","Lrch2"
"179300","Mycbp2","Lrch2"
"179303","Mtmr7","Mtmr9"
"179304","Tdrd7","Tdrd6"
"179308","Tex19.1","Tdrd6"
"179312","Ddx4","Tdrd6"
"179316","Piwil2","Tdrd6"
"179320","Tex19.2","Tdrd6"
"179324","Piwil1","Tdrd6"
"179328","Fancd2","Tdrd6"
"179332","Cenpc1","Tdrd6"
"179336","Xpo7","Mettl14"
"179338","Mettl3","Mettl14"
"179340","B9d1","P3h2"
"179341","Eed","Tbc1d31"
"179342","Ntrk1","Coq10a"
"179343","Lyn","Gab3"
"179345","Grb2","Gab3"
"179347","Ptpn11","Gab3"
"179349","Unk","Mcmbp"
"179351","Stat4","Mcmbp"
"179353","Ywhah","Mcmbp"
"179355","Hdac1","Mkx"
"179358","Gtf2a2","Mkx"
"179361","Gtf2a1","Mkx"
"179364","Sin3a","Mkx"
"179367","Tbp","Mkx"
"179370","Hsd3b4","Themis"
"179373","Plcg1","Themis"
"179376","Grb2","Themis"
"179379","Sos1","Themis"
"179382","Ywhae","Themis"
"179385","Cbl","Themis"
"179388","Lat","Themis"
"179394","Ggn","Brcc3"
"179398","Hmga2","Brcc3"
"179402","Ywhae","Brcc3"
"179406","Cenpc1","Brcc3"
"179410","Abraxas2","Brcc3"
"179414","Ubc","Brcc3"
"179422","Ywhab","Tbc1d4"
"179424","Ywhae","Tbc1d4"
"179428","Flrt2","Unc5d"
"179429","Ntn1","Unc5d"
"179430","Tal1","Lacc1"
"179432","Ywhae","Ints9"
"179436","Elf5","Ints9"
"179438","C1ql2","Adgrb3"
"179441","Dlg4","Adgrb3"
"179444","C1ql1","Adgrb3"
"179447","Elmo1","Adgrb3"
"179450","C1ql3","Adgrb3"
"179453","Dlgap1","Adgrb3"
"179456","Ywhae","Lpcat1"
"179460","Fancd2","Lpcat1"
"179462","Rigi","Sepsecs"
"179463","Rpgrip1l","Trim41"
"179465","Prkcb","Trim41"
"179467","Dnajb6","Alkbh1"
"179468","Tnik","Lzts1"
"179469","Rab5c","Mtrf1"
"179471","Stat4","Mtrf1"
"179473","Ppt1","Cln5"
"179476","Atp5f1b","Cln5"
"179479","Atp5f1a","Cln5"
"179482","Smarce1","Nrg1"
"179486","Rel","Ncoa7"
"179487","Hsd3b7","Suox"
"179489","Pgls","Suox"
"179491","Ywhae","Suox"
"179493","Hsd3b4","Suox"
"179499","Mtss1","Mtss1"
"179501","Prkci","Mtss1"
"179503","Pard6a","Mtss1"
"179505","Egr2","Mtss1"
"179507","Pard3","Mtss1"
"179509","Fancd2","Pla2g4b"
"179510","Ccnd1","Exoc3"
"179514","Ywhab","Exoc3"
"179518","Grin1","Exoc3"
"179522","Gria2","Exoc3"
"179526","Hif1a","Tsga10"
"179527","Vim","Tsga10"
"179528","Rabl2","Ado"
"179529","Lipc","Nomo1"
"179533","Ywhae","Nomo1"
"179537","Ywhaz","Nomo1"
"179545","Isg15","Nomo1"
"179549","Tifa","Tifa"
"179553","Traf6","Tifa"
"179557","Irak1","Tifa"
"179561","Traf2","Tifa"
"179565","E2f4","Tfdp2"
"179568","Dmrtc2","Tfdp2"
"179571","Ywhae","Tfdp2"
"179574","Zfp275","Tfdp2"
"179577","Tlx3","Tfdp2"
"179583","Fancd2","Fancd2"
"179584","Eed","Fancd2"
"179585","Cyc1","Fancd2"
"179586","Ppp1ca","Pcdh9"
"179587","Cebpb","Trib1"
"179590","Cebpa","Trib1"
"179593","Map2k1","Trib1"
"179596","Sharpin","Asap2"
"179600","Syngap1","Asap2"
"179604","Fbxo32","Asap2"
"179612","Rab1b","Asap2"
"179616","Stat3","Asap2"
"179620","Ubc","Pde12"
"179622","Stat4","Pde12"
"179624","Rab32","Zfyve26"
"179625","Rab38","Zfyve26"
"179626","Irf8","Tmem18"
"179627","Irf8","Hk3"
"179629","Fancd2","Hk3"
"179631","Dst","Syne3"
"179632","Ywhah","Cc2d1a"
"179633","Psen1","Gsap"
"179635","Alox5","Gsap"
"179637","Ncstn","Gsap"
"179639","Ewsr1","Zswim4"
"179641","Ssbp3","Zswim4"
"179643","Trim28","Zfp748"
"179645","Sry","Zfp748"
"179647","Foxp3","Mapre2"
"179652","Clip1","Mapre2"
"179657","Ywhae","Mapre2"
"179662","Ywhab","Mapre2"
"179667","Apc","Mapre2"
"179672","Srcin1","Mapre2"
"179682","Fancd2","Mms22l"
"179683","Cep290","Ccdc110"
"179684","Gsk3b","Frat2"
"179685","Ywhae","AA986860"
"179687","Hsd3b7","Lactb2"
"179690","Ywhaz","Lactb2"
"179693","Pgls","Lactb2"
"179696","Ywhae","Lactb2"
"179702","Hsd3b4","Lactb2"
"179708","Fmr1","Spice1"
"179709","Tal1","Trmt1"
"179711","Ywhae","Sh3bgrl2"
"179715","Irf8","Sh3bgrl2"
"179717","Dnm1","Rho"
"179718","Ywhae","Nepro"
"179720","Rab28","Prpsap2"
"179721","Ndn","Iffo2"
"179722","Ppp1ca","Aldh4a1"
"179725","Aldh4a1","Aldh4a1"
"179728","Ywhae","Aldh4a1"
"179731","Hsd3b4","Aldh4a1"
"179734","Pgls","Aldh4a1"
"179740","Ywhae","Catsper2"
"179742","Rpgrip1l","N4bp3"
"179745","Nedd4","N4bp3"
"179748","Dlg3","N4bp3"
"179751","Tfcp2l1","Satb2"
"179753","Hdac1","Satb2"
"179755","Rab30","Bicdl2"
"179760","Rab10","Bicdl2"
"179765","Rab13","Bicdl2"
"179770","Rab40b","Bicdl2"
"179775","Rab40c","Bicdl2"
"179780","Rab24","Bicdl2"
"179785","Rab3d","Bicdl2"
"179790","Rab3a","Bicdl2"
"179795","Xpo7","Arl14ep"
"179796","Ubc","Ddx46"
"179798","Ywhae","Ddx46"
"179802","Fancd2","Dse"
"179803","Tal1","Kctd7"
"179805","Ywhae","Pm20d1"
"179809","Hsd3b7","Pm20d1"
"179811","Ywhaz","Pm20d1"
"179813","Hsd3b4","Pm20d1"
"179817","Irf8","Tifab"
"179818","Fancd2","Tent5a"
"179819","Elavl1","Tnpo2"
"179820","Rabl2","Tnpo2"
"179821","Irf8","Ifitm6"
"179822","Ywhae","Abhd10"
"179824","Stat1","Pdlim2"
"179830","Irf8","Pdlim2"
"179836","Prkca","Pdlim2"
"179842","Ube2d1","Pdlim2"
"179848","Ywhah","Pdlim2"
"179854","Ywhae","Pdlim2"
"179866","Agap2","Evi5l"
"179867","Hsd3b7","Slc39a14"
"179869","Ywhae","Slc39a14"
"179875","Fancd2","Tmem71"
"179876","Bbs1","Wdr19"
"179877","Pou5f1","Phf3"
"179880","Foxp3","Phf3"
"179883","Agap2","Phf3"
"179886","Il20","Il20rb"
"179887","Irf8","Tapbpl"
"179888","Cul1","Fbxl21"
"179890","Skp1","Fbxl21"
"179892","Cry2","Fbxl21"
"179894","Cry1","Fbxl21"
"179896","Per2","Fbxl21"
"179898","Fancd2","Scyl2"
"179902","Ywhae","Scyl2"
"179906","Dvl1","Scyl2"
"179914","Pgls","Scyl2"
"179918","Ywhae","Gatd1"
"179920","Fancd2","Klhdc8a"
"179921","Ywhae","Mylk3"
"179923","Cav3","Mylk3"
"179927","Xpo7","Dstyk"
"179928","Ywhae","Rbbp5"
"179934","Nanog","Rbbp5"
"179940","Pou5f1","Rbbp5"
"179946","Tfcp2l1","Rbbp5"
"179952","Esrrb","Rbbp5"
"179964","Tbx5","Rbbp5"
"179970","Foxp3","Rbbp5"
"179976","Rnf2","Rbbp5"
"179982","Cebpa","Rbbp5"
"179994","Mafa","Rbbp5"
"180000","Stx1a","Lgi3"
"180001","Plxnb3","Arhgef11"
"180003","Mycbp2","Arhgef11"
"180005","Nphs2","Bag2"
"180011","Ywhae","Bag2"
"180017","Ywhah","Bag2"
"180023","Ilk","Bag2"
"180029","Eed","Bag2"
"180035","Hmga2","Bag2"
"180041","Iqcb1","Bag2"
"180047","Cav3","Bag2"
"180053","Fancd2","Bag2"
"180059","Nphp1","Bag2"
"180071","Nphp4","Bag2"
"180077","Rpgrip1l","Bag2"
"180083","Foxp3","Ythdf2"
"180087","Fancd2","Ythdf2"
"180091","Ago2","Ythdf2"
"180095","Rpgrip1l","Ythdf2"
"180099","Zfp322a","Dis3l"
"180100","Plekhh2","Plekhh2"
"180101","Ywhae","Map9"
"180103","Fancd2","9530068E07Rik"
"180104","Atrx","Xist"
"180106","Ezh2","Xist"
"180108","Ywhae","Prepl"
"180112","Cyfip1","Prepl"
"180114","Eed","Tbl3"
"180118","Ywhae","Tbl3"
"180122","Fancd2","Tbl3"
"180126","Foxp3","Tbl3"
"180134","Ubc","Tbl3"
"180138","Nphp4","Plekhg1"
"180139","Rab3a","Chrm5"
"180140","Bsn","Casd1"
"180142","Pclo","Casd1"
"180144","Unc13a","Casd1"
"180146","Ywhae","Arcn1"
"180154","Hsd3b4","Arcn1"
"180158","Foxp3","Arcn1"
"180162","Fancd2","Arcn1"
