InteractorA	InteractorB	Sources	CrossConfidence	StandardConfidence	PublicationCount	Publications
14055	17765	IntAct, Biogrid	2	2	2	20064376, 25680957
14055	52615	IntAct, Biogrid	2	2	3	20064376, 22438827, 25680957
14055	16468	IntAct, Biogrid	2	2	2	20064376, 25680957
14056	17765	IntAct, Biogrid	2	2	3	20064376, 20123894, 25680957
14056	19646	IntAct, Biogrid	2	2	3	20064376, 20123894, 25680957
14056	11569	IntAct, Biogrid	2	2	3	20064376, 20123894, 25680957
16468	11569	IntAct, Biogrid	2	2	2	20064376, 20064375
17765	52615	IntAct, Biogrid	2	2	3	20064376, 22438827, 25680957
22187	68652	MINT	1	1	1	19927120
22190	68652	MINT, Biogrid	1	1	3	19927120, 19136968, 28190767
78294	68652	MINT	1	1	1	19927120
22186	68652	MINT	1	1	1	19927120
66724	22187	MINT	1	1	1	19927120
66724	22190	MINT, Biogrid	1	1	3	19927120, 19136968, 28190767
66724	78294	MINT	1	1	1	19927120
66724	22186	MINT	1	1	1	19927120
326	50927	IntAct	2	2	1	20085707
18432	326	IntAct	2	2	1	20085707
56289	55201	IntAct, Biogrid	2	2	3	20360068, 26496610, 15753381
18472	81565	IntAct, DIP, Biogrid	1	1	3	20360068, 26496610, 17997972
3320	15519	IntAct	2	2	1	20360068
16319	6790	IntAct, Biogrid	1	1	2	20360068, 11050385
16319	9212	IntAct, Biogrid	1	1	2	20360068, 11050385
381644	49856	IntAct, UniProt, Biogrid	2	2	3	20360068, 26496610, 26675238
52040	7014	IntAct, DIP, Biogrid	1	1	2	20360068, 19287395
99100	80254	IntAct, DIP, Biogrid	2	2	3	20360068, 26496610, 24240477
55857	228730	IntAct	2	2	1	20360068
14314	23181	IntAct	2	2	1	20054002
863	19084	MINT	2	2	1	20138877
110157	109880	IntAct, Biogrid	2	2	4	20141835, 22169110, 18332145, 27034005
22142	74256	MINT	2	2	1	19893491
15185	22142	MINT, Biogrid	1	1	2	19893491, 12486003
74256	15185	MINT	2	2	1	19893491
13426	83431	MINT, Biogrid	2	2	3	19927128, 18331715, 32325033
1780	67203	MINT	2	2	1	19927128
20181	94187	IntAct	2	2	1	19345331
69635	14812	IntAct	1	1	1	20141836
170574	71952	MINT	2	2	1	19927124
170574	79697	MINT	1	1	1	19927124
19122	19122	MINT, DIP, UniProt	1	1	7	20345906, 22449963, 23892077, 19805070, 21041683, 21441913, 22854022
7072	381305	MINT, Biogrid	2	2	1	20412057
381305	8662	MINT	2	2	1	20412057
12505	24001	MINT	1	1	1	19893486
24001	56288	MINT	1	1	1	19893486
24001	2902	MINT	1	1	1	19893486
24001	5901	MINT	1	1	1	19893486
17248	17246	IntAct, I2D, DIP, Biogrid	1	1	7	19573810, 20697359, 25117711, 21730132, 22666487, 17616658, 25981963
17248	22059	IntAct, I2D, DIP, Biogrid	2	2	5	19573810, 20697359, 21730132, 11953423, 25981963
19106	16367	IntAct	2	2	1	20144759
17966	81631	IntAct	2	2	1	19250911
17966	11345	IntAct	2	2	1	19250911
18412	11345	IntAct	2	2	1	19250911
18412	17966	IntAct, UniProt, Biogrid	1	1	3	19250911, 24879152, 20616007
17966	22187	IntAct, Biogrid	1	1	2	19250911, 19427866
17966	22190	IntAct, Biogrid	1	1	3	19250911, 19427866, 28190767
17966	78294	IntAct	2	2	1	19250911
17966	22186	IntAct	2	2	1	19250911
110157	19878	IntAct, Biogrid	2	2	2	19647225, 16365167
18797	15170	IntAct	2	2	1	19647226
54401	64930	MINT	2	2	1	20412061
18221	16573	MINT	1	1	1	20019668
16573	13426	MINT, DIP	2	2	2	20019668, 17548833
14619	226744	IntAct	1	1	1	19864490
14623	226744	IntAct	1	1	1	19864490
106039	226744	IntAct	1	1	1	19864490
74105	226744	IntAct	1	1	1	19864490
226744	14615	IntAct	1	1	1	19864490
14620	226744	IntAct	1	1	1	19864490
14618	226744	IntAct	1	1	1	19864490
14609	226744	IntAct	1	1	1	19864490
14609	163882	IntAct	2	2	1	19864490
106039	163882	IntAct	2	2	1	19864490
163882	74105	IntAct	2	2	1	19864490
9737	18386	IntAct	2	2	1	15086532
68728	66734	MINT	2	2	1	20010805
68728	11345	MINT	2	2	1	20010805
13039	20715	MINT	2	2	1	20338168
14113	20715	MINT	2	2	1	20338168
29875	20416	MINT	1	1	1	20075861
19248	20416	MINT, IntAct, Biogrid	1	1	3	20075861, 20697350, 12052829
20416	8826	MINT	2	2	1	20075861
21843	110809	MINT	2	2	1	20477871
21841	110809	MINT	2	2	1	20477871
6426	21843	MINT	2	2	1	20477871
81631	12177	MINT	1	1	1	20010802
23710	12177	MINT	1	1	1	20010802
11345	12177	MINT	1	1	1	20010802
12177	11337	MINT	1	1	1	20010802
84557	12177	MINT	1	1	1	20010802
216344	3673	IntAct	1	1	1	16754960
216344	3688	IntAct	2	2	1	16754960
216344	22801	IntAct	1	1	1	16754960
99470	11555	MINT	2	2	1	20353789
18412	26413	MINT, Biogrid	1	1	2	20154642, 16517408
12006	11190	MINT	2	2	1	20300119
14799	11555	MINT	2	2	1	19942860
235611	4486	IntAct	2	2	1	15184888
116986	19116	MINT	2	2	1	20075866
6776	13857	MINT	2	2	1	20075866
116986	20850	MINT	2	2	1	20075866
20850	216439	MINT, Biogrid	2	2	1	20075866
19116	20850	MINT, Biogrid	2	2	2	20075866, 12388746
17258	18032	IntAct	2	2	1	20178747
18032	18761	IntAct	2	2	1	20178747
4205	18032	IntAct	1	1	1	20178747
13043	22187	MINT	2	2	1	20075865
13043	22190	MINT	2	2	1	20075865
13043	78294	MINT	2	2	1	20075865
13043	22186	MINT	2	2	1	20075865
57521	56717	IntAct, MINT, Biogrid	2	2	3	12150926, 24036451, 18235224
56717	1978	IntAct	1	1	1	12150926
11308	242687	IntAct, DIP, Biogrid	2	2	3	20697350, 18044991, 32325033
12928	12402	IntAct, Biogrid	2	2	12	20697350, 27474268, 15581361, 9013636, 11997497, 9447983, 15581362, 8635998, 10633073, 11069064, 9210408, 32325033
13448	16331	IntAct, Biogrid	1	1	3	20697350, 11031258, 32325033
13448	21682	IntAct, Biogrid	1	1	2	20697350, 10823839
13448	12988	IntAct, Biogrid	2	2	2	20697350, 9221755
20416	16332	IntAct, Biogrid	2	2	2	20697350, 14502564
56324	15239	IntAct, Biogrid	1	1	4	20697350, 10651905, 12972556, 32325033
21357	18521	IntAct	2	2	1	20211135
1500	12550	IntAct, Biogrid	1	1	2	20371349, 26496610
1956	246788	IntAct	2	2	1	20403327
19303	324	MINT	2	2	1	20224554
324	13543	MINT	2	2	1	20224554
17187	107951	IntAct	2	2	1	20434984
17187	12455	IntAct	2	2	1	20434984
107951	17869	IntAct	2	2	1	20434984
17869	12455	IntAct	2	2	1	20434984
18148	68895	MINT	2	2	1	20168301
68895	14113	MINT	2	2	1	20168301
68895	17975	MINT	2	2	1	20168301
70834	11845	MINT	1	1	1	20493856
11845	30957	MINT	1	1	1	20493856
11845	18717	MINT	2	2	1	20493856
233405	53869	IntAct	2	2	1	20190753
57756	433700	MINT	2	2	1	20488182
12916	57756	MINT	2	2	1	20488182
15081	15260	IntAct, Biogrid	1	1	3	20211137, 24074864, 9731536
10174	56013	IntAct	1	1	1	18662323
268373	26926	MINT, Biogrid	2	2	2	20360685, 32325033
15270	26926	MINT	2	2	1	20360685
77053	4000	MINT, UniProt	2	2	2	20561986, 19933576
56013	13589	IntAct	2	2	1	19146815
56013	212307	IntAct	2	2	1	19146815
22924	56013	IntAct	2	2	1	19146815
56013	2017	IntAct, I2D	2	2	2	19146815, 21725361
11820	11820	MINT	2	2	1	20573181
13385	11820	MINT	2	2	1	20573181
17756	13385	MINT	2	2	1	20573181
78889	8065	IntAct, Biogrid	1	1	2	15601820, 11384984
230654	6923	IntAct, Biogrid	1	1	2	15601820, 11384984
230654	8065	IntAct, Biogrid	1	1	2	15601820, 11384984
230654	6921	IntAct, Biogrid	1	1	2	15601820, 11384984
12703	6923	IntAct, Biogrid	1	1	2	15601820, 19385048
12703	8065	IntAct, Biogrid	1	1	2	15601820, 11384984
12703	6921	IntAct, Biogrid	1	1	2	15601820, 19385048
22346	56438	IntAct, Biogrid	2	2	3	15601820, 23990666, 32325033
22346	67923	IntAct, Biogrid	2	2	3	15601820, 23990666, 32325033
12702	67673	IntAct, Biogrid	1	1	3	15601820, 9869640, 18590740
12702	67923	IntAct, Biogrid	1	1	3	15601820, 9869640, 18590740
12702	75717	IntAct, Biogrid	1	1	3	15601820, 19385048, 18590740
12608	6597	MINT	1	1	1	20111005
12503	22187	MINT	2	2	1	20150895
12503	22190	MINT	2	2	1	20150895
12503	78294	MINT	2	2	1	20150895
12503	22186	MINT	2	2	1	20150895
12501	22187	MINT	2	2	1	20150895
12501	22190	MINT	2	2	1	20150895
12501	78294	MINT	2	2	1	20150895
12501	22186	MINT	2	2	1	20150895
12504	12525	MINT	2	2	1	20150895
12503	16792	MINT	2	2	1	20150895
105244208	13176	IntAct	2	2	1	20434207
20104	13176	IntAct	2	2	1	20434207
5662	22284	MINT	1	1	1	20339350
19185	5662	MINT	2	2	1	20339350
5662	13858	MINT	2	2	1	20339350
66725	66713	IntAct, Biogrid	2	2	2	20876399, 25926623
75665	19346	MINT	1	1	1	20360680
75665	270192	MINT	1	1	1	20360680
75665	19326	MINT	2	2	1	20360680
75665	19328	MINT	2	2	1	20360680
212733	19339	MINT	2	2	1	20360680
212733	19328	MINT	2	2	1	20360680
68328	212733	MINT	2	2	1	20360680
212733	84084	MINT, Biogrid	2	2	1	20360680
212733	19340	MINT	2	2	1	20360680
212733	19336	MINT	2	2	1	20360680
212733	75985	MINT	2	2	1	20360680
212733	19325	MINT	2	2	1	20360680
212733	142684	MINT, Biogrid	2	2	1	20360680
212733	224624	MINT	2	2	1	20360680
76895	19346	MINT	1	1	1	20360680
75665	5870	MINT, Biogrid	1	1	1	20360680
75665	10749	MINT, Biogrid	1	1	1	20360680
75665	13191	MINT	2	2	1	20360680
13426	75665	MINT	2	2	1	20360680
75665	4852	MINT	2	2	1	20360680
75665	1639	MINT, Biogrid	2	2	1	20360680
75665	1780	MINT, Biogrid	2	2	1	20360680
76895	1639	MINT, Biogrid	2	2	2	20360680, 22956769
76895	1780	MINT, Biogrid	2	2	2	20360680, 22956769
192683	20979	IntAct	2	2	1	19234194
192683	20980	IntAct	2	2	1	19234194
14804	12404	IntAct	1	1	1	20537373
12404	18189	IntAct	2	2	1	20537373
12404	18191	IntAct	2	2	1	20537373
14816	54393	MINT	2	2	1	19590495
22194	66743	IntAct	2	2	1	20170641
22193	66743	IntAct	2	2	1	20170641
66743	20467	IntAct, Biogrid	1	1	2	20170641, 32325033
20184	22187	MINT	1	1	1	19536136
20184	22190	MINT, Biogrid	1	1	2	19536136, 28190767
20184	78294	MINT	1	1	1	19536136
20184	22186	MINT	1	1	1	19536136
13854	22187	MINT	1	1	1	19536136
13854	22190	MINT, Biogrid	1	1	3	19536136, 28190767, 29676259
13854	78294	MINT	1	1	1	19536136
13854	22186	MINT	1	1	1	19536136
216148	10006	MINT	1	1	1	20598684
11350	10006	MINT	1	1	2	20598684, 21320496
10006	19247	MINT	1	1	1	20598684
18708	10006	MINT	2	2	1	20598684
387	20166	MINT, IntAct, Molecular Connections, DIP	2	2	4	20300064, 21029865, 22404908, 20348415
17700	10468	MINT	1	1	1	19644449
14257	16542	MINT, DIP	2	2	2	20224550, 23354168
2869	15562	MINT	1	1	1	19661922
15562	6714	MINT	1	1	1	19661922
15562	20779	MINT	2	2	1	19661922
11765	20979	MINT	2	2	1	20203623
20977	11765	MINT	2	2	1	20203623
20474	22289	MINT	2	2	1	20300060
12028	12043	MINT, IntAct, Biogrid	1	1	4	20621101, 16839884, 8631771, 9115213
94275	19883	MINT	2	2	1	20300063
12028	12330	MINT, Biogrid	2	2	2	20627101, 12847083
9868	17210	MINT	2	2	1	20627101
17210	15510	MINT	2	2	1	20627101
3329	17210	MINT	2	2	1	20627101
57342	16202	MINT, mbinfo, DIP, IntAct, Biogrid	2	2	6	19798050, 12432066, 23612611, 19829382, 11331308, 28546219
170736	16202	MINT, DIP, Biogrid	2	2	5	19798050, 23612611, 19829382, 20164304, 32325033
16004	13033	IntAct, Biogrid	2	2	1	20541250
20607	583	IntAct	2	2	1	20603001
582	20607	IntAct	2	2	1	20603001
20607	585	IntAct	2	2	1	20603001
129880	20607	IntAct	2	2	1	20603001
55212	20607	IntAct	2	2	1	20603001
123016	20607	IntAct	2	2	1	20603001
52028	102774	IntAct, DIP	2	2	4	17574030, 22500027, 22139371, 20080638
15251	15376	IntAct	2	2	1	20609350
2033	15251	IntAct	2	2	1	20609350
14366	7316	MINT	2	2	1	20495530
14366	84092	MINT	2	2	1	20495530
12672	12322	MINT	2	2	1	20461055
217031	208146	MINT, Biogrid	2	2	3	20508642, 20562830, 32325033
217031	14534	MINT	2	2	2	20508642, 20562830
217031	101206	MINT	2	2	2	20508642, 20562830
217031	18519	MINT	2	2	1	20508642
14534	228714	MINT, Biogrid	2	2	2	20508642, 19103755
14534	101206	MINT, IntAct	2	2	3	20508642, 20562830, 20946988
14534	217588	MINT, Biogrid	2	2	2	20508642, 19103755
14534	140858	MINT, Biogrid	2	2	2	20508642, 19103755
11122	192167	MINT	2	2	1	19816407
216856	11122	MINT	2	2	1	19816407
11122	18189	MINT	2	2	1	19816407
18191	11122	MINT	2	2	1	19816407
11122	14360	MINT	2	2	1	19816407
51788	21427	MINT	2	2	1	20473270
76709	22376	Molecular Connections	2	2	1	18289379
20779	22376	Molecular Connections	2	2	1	18289379
56378	22376	Molecular Connections	2	2	1	18289379
21367	21813	IntAct	2	2	1	20603020
63955	22061	MINT	2	2	1	20559324
12393	13345	IntAct	2	2	1	20655471
23968	66991	I2D	2	2	1	18804437
107765	825	MINT	1	1	1	20860623
107765	7273	MINT	1	1	1	20860623
16783	1129	Molecular Connections	2	2	1	19055777
19277	22416	MINT	2	2	1	20804755
11540	53424	I2D	2	2	1	16617164
58194	13430	MINT, Biogrid	2	2	2	20551902, 32325033
13385	58194	MINT, Biogrid	2	2	1	20551902
13489	58194	MINT, Biogrid	2	2	1	20551902
11601	7010	IntAct	1	1	1	20708158
7010	11602	IntAct	1	1	1	20708158
67526	67841	IntAct, DIP, Biogrid	2	2	4	20723759, 25686249, 24191030, 32325033
67526	64422	IntAct	2	2	1	20723759
216869	107221	IntAct	2	2	1	20813258
66513	216869	IntAct	2	2	1	20813258
216869	10454	IntAct	2	2	1	20813258
97064	7082	MINT	1	1	1	20850437
9414	97064	MINT	2	2	1	20850437
56424	10746	MINT, Biogrid	1	1	1	20588253
20358	243743	MINT, Biogrid	1	1	3	20606624, 26633812, 32325033
55749	97064	Molecular Connections	2	2	1	20594350
12015	7534	MINT	2	2	3	12944463, 11697890, 11723239
14580	22631	MINT, Biogrid	2	2	2	17032734, 16959763
22695	7529	MINT, UniProt	2	2	4	14688255, 17170118, 11886850, 21278420
14579	7529	MINT	2	2	2	14701738, 15860732
22631	15114	MINT	2	2	1	17166838
12015	7531	MINT	2	2	2	10949026, 11697890
14579	22631	MINT	2	2	1	17605760
7531	14783	MINT	2	2	1	15722337
84092	22627	MINT, Biogrid	1	1	2	17720156, 16944949
12015	54401	MINT	2	2	1	19915011
140743	7534	MINT	2	2	1	15862114
20621	22631	MINT	2	2	1	15923056
7529	14245	MINT	2	2	1	19955570
13026	7534	MINT	2	2	1	20007511
22630	12575	MINT	2	2	1	20086099
22630	17246	MINT	2	2	1	20086099
67605	22630	MINT	2	2	1	20127721
16367	22627	MINT, Biogrid	2	2	2	16216880, 16944949
332396	7533	MINT	2	2	1	18397886
7532	16706	MINT, Biogrid	2	2	2	18426801, 26549023
57521	22631	MINT	2	2	1	18439900
210789	22627	MINT, Biogrid	2	2	2	20410134, 16944949
210789	54401	MINT	2	2	1	20410134
93742	55948	MINT	2	2	1	20439433
54401	23328	MINT	2	2	1	20478393
268903	54401	MINT	2	2	1	18628823
7534	54720	MINT	2	2	1	16415348
7529	12015	MINT	2	2	1	11697890
7532	12015	MINT	2	2	1	11697890
12015	7533	MINT	2	2	1	11697890
2810	12015	MINT	2	2	1	11697890
12015	10971	MINT	2	2	1	11697890
8237	12151	MINT	1	1	1	20601937
12151	7874	MINT	1	1	1	20601937
8237	19821	MINT	1	1	1	20601937
19821	7874	MINT	1	1	1	20601937
22658	8237	MINT	1	1	1	20601937
7874	22658	MINT	1	1	1	20601937
22628	110157	MINT	2	2	1	20628654
22628	18706	MINT	2	2	1	20628654
54401	16367	MINT	2	2	2	11875115, 9422753
16668	22631	MINT	2	2	1	11917136
73284	7529	MINT	2	2	1	19129461
12531	54401	MINT	2	2	1	19223768
21817	7531	MINT	2	2	1	16870138
16706	22631	MINT	1	1	2	9115393, 9858547
22631	7465	MINT	2	2	1	9016762
22631	3875	MINT	2	2	1	9524113
17246	12578	IntAct, Biogrid	1	1	5	20832751, 10713175, 15485902, 23580573, 22378045
17246	65019	IntAct, Biogrid	2	2	1	20832751
1499	12005	MINT, bhf-ucl, DIP, Biogrid	2	2	4	20531388, 12421363, 18509060, 10330403
53945	11820	IntAct	2	2	1	20817278
12870	53945	IntAct	2	2	1	20817278
12703	16452	MINT, Biogrid	1	1	2	10064597, 10679268
7409	18803	MINT	2	2	1	17050525
21687	14784	MINT, Biogrid	1	1	1	10521483
21687	14786	MINT, Biogrid	1	1	1	10521483
21687	2885	MINT	2	2	1	10521483
21687	2886	MINT	2	2	1	10521483
27261	3635	MINT	2	2	1	14993273
1445	27261	MINT	2	2	1	14993273
27040	17444	MINT	2	2	1	15029250
13131	12929	MINT, Biogrid	1	1	3	15062102, 15110774, 15316068
20399	18596	MINT	2	2	1	10644978
20399	16453	MINT	2	2	1	15121872
22637	74039	MINT	2	2	1	15143214
74039	6850	MINT	2	2	1	15143214
18595	6461	MINT	2	2	1	10837138
230126	18595	MINT	2	2	1	10837138
23880	16822	MINT, IntAct	2	2	2	15477347, 24584089
53405	14360	MINT	2	2	1	10930415
14786	857	MINT	1	1	1	11075810
12562	12988	MINT, Biogrid	2	2	1	15861137
18803	16542	MINT	2	2	1	11387210
17060	26411	MINT, Biogrid	1	1	2	11514608, 11487585
12483	15170	MINT	2	2	2	11551923, 9890995
14191	20963	MINT	2	2	1	11672534
19247	19247	MINT	2	2	1	11684012
14784	19247	MINT, IntAct, Biogrid	1	1	3	11684012, 23452850, 10995764
4690	13449	MINT	2	2	1	11689432
12988	12389	MINT	2	2	1	11805080
16542	6714	MINT	2	2	1	12023952
230126	2260	MINT	2	2	1	12181353
14360	11519	MINT	2	2	1	16765915
19247	12702	MINT	2	2	1	12403768
19262	19262	MINT, Biogrid	1	1	2	7518772, 10777529
19262	20779	MINT	1	1	1	7518772
19262	14784	MINT, IntAct	1	1	2	7518772, 23452850
2057	18708	MINT	2	2	1	7559499
14360	18596	MINT	2	2	1	7730365
1436	14360	MINT	2	2	1	7730365
22612	1436	MINT	2	2	1	7730365
1436	20779	MINT	2	2	1	7730365
5781	18596	MINT	2	2	1	8041791
2885	12978	MINT	1	1	1	9380408
1956	16818	MINT	2	2	1	9153411
1398	12928	MINT	2	2	1	8194526
327826	14784	MINT, IntAct, Biogrid	2	2	3	9182757, 23452850, 15870281
12978	17444	MINT	1	1	1	9857184
26365	19247	MINT	2	2	1	9867848
17444	6464	MINT, Biogrid	1	1	1	9872323
16331	14130	MINT	2	2	1	9973396
16331	6464	MINT	2	2	1	9973396
18708	867	MINT, Biogrid	1	1	2	9414268, 9174058
3480	18710	MINT	1	1	1	9415396
19247	2886	MINT	1	1	1	8622870
3480	12928	MINT	2	2	1	9480911
20848	3459	MINT	1	1	1	8662591
20848	6774	MINT	1	1	1	8662591
5979	18803	MINT	1	1	1	8662982
12477	14360	MINT	2	2	1	9712716
16590	5777	MINT	2	2	1	9528781
16590	5781	MINT	2	2	1	9528781
13857	17096	MINT	2	2	1	9573010
21687	5295	MINT	1	1	1	9632797
21687	18708	MINT, Biogrid	1	1	2	9632797, 10521483
18750	14784	MINT	2	2	1	12881490
19247	16452	MINT	2	2	1	17027227
13842	2534	MINT	2	2	1	10498895
17974	13642	MINT	1	1	1	15096211
21846	18708	MINT	2	2	1	11865050
16590	5295	MINT, Biogrid	2	2	2	7509796, 1379243
1436	234779	MINT	1	1	1	9312046
2885	14083	MINT	2	2	2	9148935, 8816475
17973	2047	MINT	1	1	1	9430661
18708	940	MINT	2	2	1	8621607
13857	5781	MINT	2	2	1	8639815
1154	13857	MINT	2	2	1	9774439
12313	5475	I2D	1	1	1	12051765
12314	5475	I2D	1	1	1	12051765
12315	5475	I2D	1	1	1	12051765
12313	5470	I2D	1	1	1	12051765
12314	5470	I2D	1	1	1	12051765
12315	5470	I2D	1	1	1	12051765
11865	12953	IntAct, UniProt, DIP, Biogrid	1	1	7	20832105, 20840750, 23555304, 24737000, 26562092, 14701732, 16717091
142	12753	IntAct	1	1	1	20832105
17700	93	MINT	1	1	1	21054789
6622	22152	IntAct, Biogrid	2	2	2	18614564, 11698390
16647	6277	MINT	2	2	1	20965181
6273	16647	MINT	2	2	1	20965181
11793	72145	IntAct	2	2	1	20417604
914	234577	MINT	2	2	1	21087455
12891	7018	MINT	2	2	1	21087455
17246	72508	MINT	2	2	1	20657550
22059	26416	MINT, Biogrid	2	2	1	21050851
7157	26416	MINT	2	2	1	21050851
14870	14870	MINT	1	1	1	21134126
19339	94122	I2D	1	1	1	12051743
19346	94122	I2D	1	1	1	12051743
11891	94122	I2D	1	1	1	12051743
11891	236643	I2D, Biogrid	2	2	1	12051743
12443	27374	IntAct	2	2	1	20951943
27374	20586	IntAct, Biogrid	2	2	2	20951943, 17043109
27374	70465	IntAct, Biogrid	2	2	3	20951943, 30675521, 32325033
27374	121504	IntAct	1	1	1	20951943
27374	554313	IntAct	1	1	1	20951943
27374	8294	IntAct	1	1	1	20951943
27374	8359	IntAct	1	1	1	20951943
27374	8360	IntAct	1	1	1	20951943
27374	8361	IntAct	1	1	1	20951943
27374	8362	IntAct	1	1	1	20951943
27374	8363	IntAct	1	1	1	20951943
27374	8364	IntAct	1	1	1	20951943
27374	8365	IntAct	1	1	1	20951943
27374	8366	IntAct	1	1	1	20951943
27374	8367	IntAct	1	1	1	20951943
27374	8368	IntAct	1	1	1	20951943
27374	8370	IntAct	1	1	1	20951943
12443	79084	IntAct	2	2	1	20951943
170731	77832	MINT, Biogrid	2	2	2	20930847, 32325033
17187	18109	IntAct, Biogrid	1	1	3	20946988, 20211142, 23665319
17187	17859	IntAct, Biogrid	1	1	2	20946988, 20211142
66233	81601	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	75560	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	78656	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	21761	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	11461	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	56456	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	11465	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	71777	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	13831	IntAct, Biogrid	2	2	2	20946988, 24302573
81601	227867	IntAct, Biogrid	2	2	2	20946988, 24302573
13844	442801	IntAct, Biogrid	2	2	1	21029865
53972	13838	IntAct	2	2	1	21029865
20166	11848	IntAct, DIP, Biogrid	2	2	5	21029865, 18448676, 20348415, 14966563, 12015964
100041230	70472	I2D	1	1	1	20581866
319155	70472	I2D	1	1	1	20581866
319156	70472	I2D	1	1	1	20581866
319157	70472	I2D	1	1	1	20581866
319158	70472	I2D	1	1	1	20581866
319159	70472	I2D	1	1	1	20581866
319160	70472	I2D	1	1	1	20581866
319161	70472	I2D	1	1	1	20581866
320332	70472	I2D	1	1	1	20581866
326619	70472	I2D	1	1	1	20581866
326620	70472	I2D	1	1	1	20581866
69386	70472	I2D	1	1	1	20581866
97122	70472	I2D	1	1	1	20581866
70472	70472	I2D	2	2	1	20581866
50915	1259	MINT	2	2	1	20890309
13867	13866	I2D	2	2	1	20639901
22057	79585	MINT	1	1	1	21130766
18999	17192	IntAct, Biogrid	2	2	4	20362542, 20362541, 18454139, 22083510
18999	114741	IntAct, Biogrid	2	2	2	20362542, 22083510
18999	99377	IntAct, DIP, Biogrid	2	2	5	20362542, 20362541, 19060217, 22083510, 23269686
18999	20833	IntAct, Biogrid	2	2	2	20362542, 22083510
18999	18999	IntAct, Biogrid	2	2	5	20362542, 22036565, 18454139, 22083510, 31077711
18999	108155	IntAct, Biogrid	2	2	4	20362542, 20362541, 22083510, 22608532
18999	23942	IntAct, Biogrid	2	2	4	20362542, 20362541, 18454139, 22083510
18999	17688	IntAct, Biogrid	2	2	2	20362542, 22083510
18999	320332	IntAct, Biogrid	1	1	3	20362542, 23452852, 23798425
18999	56380	IntAct, Biogrid	2	2	4	20362542, 20362541, 17093407, 22083510
16568	16569	MINT, UniProt, IntAct, Biogrid	2	2	4	17825299, 21909995, 19940036, 32325033
16568	16579	MINT, IntAct	2	2	3	17825299, 22632975, 19940036
16568	7428	MINT	2	2	1	17825299
16579	7428	MINT	2	2	1	17825299
223701	3840	MINT	1	1	1	20818336
223701	3837	MINT	1	1	1	20818336
7874	17248	I2D, IntAct	2	2	2	20697359, 15916963
7874	17246	I2D, Biogrid	2	2	2	20697359, 29581288
14247	4005	I2D	2	2	1	20676125
16332	20410	MINT	2	2	1	16302969
13006	113130	IntAct, Biogrid	2	2	2	21111234, 26496610
12983	16412	I2D	2	2	1	20802515
3845	12313	I2D	2	2	1	20802526
3845	12314	I2D	2	2	1	20802526
3845	12315	I2D	2	2	1	20802526
15467	13665	MINT	1	1	1	21223507
15467	15467	MINT	1	1	1	21223507
59041	72149	IntAct	2	2	1	21111240
99412	59041	IntAct	2	2	1	21111240
13544	13543	Molecular Connections	2	2	1	21092292
13542	13543	Molecular Connections	2	2	1	21092292
13544	13542	Molecular Connections	2	2	1	21092292
3673	14077	I2D	1	1	1	20802519
3672	14077	I2D	1	1	1	20802519
8515	14077	I2D	1	1	1	20802519
22801	14077	I2D	1	1	1	20802519
11231	18230	MINT	1	1	1	21251912
22030	22031	I2D	2	2	1	20818435
235610	235559	MINT	2	2	1	20871591
15270	235559	MINT	2	2	1	20871591
15270	27223	MINT, Biogrid	2	2	2	20871591, 12792649
13429	19303	MINT	2	2	1	20935625
1759	13043	MINT	2	2	1	20935625
13543	8322	I2D	2	2	1	20802536
11947	105675	MINT	2	2	1	21281446
19211	217232	IntAct	2	2	1	21241890
20678	6473	IntAct	1	1	1	21262861
6473	20679	IntAct	1	1	1	21262861
65019	2475	MINT	2	2	1	21045808
2475	268449	MINT	2	2	1	21045808
100504663	149371	IntAct	2	2	1	21241894
149371	100502698	IntAct	2	2	1	21241894
100502698	55763	IntAct	2	2	1	21241894
100504663	55763	IntAct	2	2	1	21241894
60412	11793	IntAct	2	2	1	21241894
5899	11793	IntAct	2	2	1	21241894
2735	24069	IntAct, Biogrid	1	1	3	14611647, 11960000, 26120032
24069	56469	IntAct, Biogrid	1	1	1	14611647
56469	20220	IntAct, Biogrid	1	1	1	14611647
2737	24069	IntAct, Biogrid	1	1	1	14611647
24069	30945	IntAct, Biogrid	1	1	1	14611647
69890	69890	IntAct, Biogrid	1	1	1	14611647
24069	24069	IntAct	1	1	1	14611647
