,Source,Target,capacity
28222,Foxp3,Sec24c,0.6117239709378123
28223,Ywhae,Tasor,0.4059997669531012
28224,Cenpc1,Tasor,0.5184383341043218
28225,Ywhae,Chdh,0.36934329307132724
28226,Creb1,Oxnad1,0.6736768820234893
28227,Ncor1,Oxnad1,0.6215396014661135
28228,Pds5a,Wapl,0.5467541262454098
28229,Aicda,Wapl,0.183547990609024
28230,Fancd2,Wapl,0.37459011123660196
28231,Smc1a,Wapl,0.5240551245114314
28232,Kcnq1,Fermt2,0.5427516901770911
28233,Ywhae,Fermt2,0.31352272654898106
28234,Itgb1,Fermt2,0.53203663384098
28235,Eed,Fermt2,0.5040205925565411
28236,Lnx2,Fermt2,0.40573073505242097
28237,Adar,Wdhd1,0.37854685821216594
28238,Tet2,Wdhd1,0.2829227204609195
28239,Dlg4,Dlgap5,0.7247324304753838
28240,Irf8,Ttc5,0.39061098987799114
28241,Foxp3,Haus4,0.2757888916434186
28242,Irf8,Khnyn,0.7593954934859007
28243,Ubc,Khnyn,0.6412002900313554
28244,Stat5a,Cenpj,0.6180293405602308
28245,Pde4dip,Cenpj,0.3562860775817556
28246,Irf8,Cenpj,0.7049630225849696
28247,Foxp3,Ska3,0.3473499547146322
28248,Hdac9,Phf11a,0.3991434782345264
28249,Shank3,Spata13,0.5117601266594839
28250,Fxr1,Spata13,0.2688793841188426
28251,Xrcc5,Hmbox1,0.5274476549923154
28252,Ywhae,Hmbox1,0.17626662410197286
28253,Atp6v1a,Ccar2,0.5585164686914608
28254,Foxp3,Ccar2,0.3589172897990265
28255,Ywhae,Ccar2,0.3530336757544248
28256,Rpgrip1l,Ccar2,0.5589624114558016
28257,Tnik,Ccar2,0.3910674013119755
28258,Fmr1,Ccar2,0.2502448935479822
28259,Trpm7,Ccar2,0.2854514570369456
28260,Fxr1,Ccar2,0.18659660475254564
28261,Eed,Ccar2,0.21624806094026616
28262,Ywhah,Ccar2,0.41236510055129727
28263,Lnx2,Akap11,0.3507258416259962
28264,Kalrn,Akap11,0.283585886438362
28265,Zap70,Vwa8,0.7338511728037819
28266,Kcnq1,Vwa8,0.5600771675227894
28267,Fancd2,Vwa8,0.37013659655471565
28268,Snta1,Vwa8,0.6390761759575556
28269,Tnik,Tdrd3,0.4663662032097991
28270,Ywhae,Tdrd3,0.382805433884851
28271,Fmr1,Tdrd3,0.41714324304458683
28272,Foxp3,Tdrd3,0.5154644707414167
28273,Fxr1,Tdrd3,0.524395447378237
28274,Tsc1,Tdrd3,0.47708635800201477
28275,Fancd2,Farp1,0.5757228583930352
28276,Cyfip1,Farp1,0.4099711686070592
28277,Ywhae,Stk24,0.22574672277602598
28278,Sharpin,Stk24,0.5282718283575184
28279,Fancd2,Stk24,0.7751846339799886
28280,Pgls,Ggact,0.5371973982216949
28281,Ywhae,Ggact,0.4209864884173935
28282,Nav1,Trio,0.4868599355359949
28283,Eed,Trio,0.6960807440132009
28284,Kalrn,Trio,0.48162669227099636
28285,Agap2,Trio,0.2645241135871737
28286,Tnik,Trio,0.5567466441140864
28287,Ywhae,Dap,0.07610234084576106
28288,Pgls,Dap,0.7316175016732223
28289,Eed,Dcaf13,0.6572883109073331
28290,Ywhae,Eny2,0.5502131684992558
28291,Eed,Eny2,0.4321538309913965
28292,Ywhah,Eny2,0.3065279850175189
28293,Eed,Washc5,0.6630984754131184
28294,Unk,Cyrib,0.5804798181596174
28295,Pag1,Cyrib,0.6500583121100556
28296,Fancd2,Cyrib,0.4478626698836897
28297,Ywhae,Cyrib,0.5022329848119804
28298,Tsc1,Cyrib,0.5158271439217834
28299,Rabl2,Cyrib,0.33824660427507003
28300,Ywhah,Cyrib,0.4079273951415538
28301,Smad1,Zc3h3,0.34283469194978144
28302,Smad4,Zc3h3,0.1773531005845007
28303,Smad2,Zc3h3,0.3872559298213428
28304,Smad5,Zc3h3,0.2810444947129246
28305,Ywhaz,Naprt,0.6909024368477568
28306,Pgls,Naprt,0.7570002422182469
28307,Ywhae,Naprt,0.47527727120187263
28308,Iqcb1,Mroh1,0.3857164708304486
28309,Ywhae,C030006K11Rik,0.7166889125271789
28310,Agap2,Arhgap39,0.7631819936673669
28311,Tnik,Arhgap39,0.49894883609869145
28312,Ywhab,Arhgap39,0.3252502922467067
28313,Syngap1,Arhgap39,0.5761795964501445
28314,Hcls1,Ankrd54,0.8118635090648969
28315,Vav1,Ankrd54,0.8682447674763937
28316,Lasp1,Ankrd54,0.7314179295653077
28317,Itk,Ankrd54,0.22437968573372025
28318,Lyn,Ankrd54,0.38421353328849595
28319,Ubtf,Eif3l,0.6279214841989155
28320,Kcnq1,Eif3l,0.2009229274194867
28321,Desi1,Eif3l,0.7229763122414339
28322,Chaf1a,Eif3l,0.3759298683676519
28323,Ubc,Eif3l,0.23218101733711466
28324,Eed,Eif3l,0.5027045736419202
28325,Fancd2,Eif3l,0.42879378238440463
28326,Ywhah,Eif3l,0.6847742500900501
28327,Ywhae,Eif3l,0.7388310784131624
28328,Xpo7,Eif3l,0.539706257220464
28329,Eed,Tomm22,0.23208043307959625
28330,Nipsnap1,Tomm22,0.24527298154649588
28331,Kat5,Sun2,0.44938594432760104
28332,Fancd2,Sun2,0.5794156157993812
28333,Eed,Sun2,0.07070138908122348
28334,Pag1,Sun2,0.824703275223218
28335,Srf,Mrtfa,0.4789636859278993
28336,Rab1a,Mrtfa,0.4248223249784616
28337,Ywhae,Mcat,0.7858633468938709
28338,Eed,Ttll12,0.17797830117312996
28339,Ywhah,Ttll12,0.3363113556032394
28340,Fancd2,Brd1,0.5536219603428078
28341,Tal1,Brd1,0.6609902376427546
28342,Cenpc1,Brd1,0.3835066717596976
28343,Socs6,Pim3,0.36508452063353475
28344,Eed,Pphln1,0.8466768572750502
28345,Irak1,Senp1,0.3866607307863953
28346,Hif1a,Senp1,0.6469295250344367
28347,Irf8,Senp1,0.6547671021312333
28348,Fxr1,Senp1,0.7008177687087873
28349,Ywhae,Senp1,0.6874638938251293
28350,Fancd2,Aaas,0.49324434961979424
28351,Atf2,Atf7,0.4780460831744618
28352,Stat1,Atf7,0.572317117261212
28353,Nfkb2,Atf7,0.6245295198070501
28354,Fancd2,Spidr,0.5284695457991747
28355,Cyfip1,Pi4ka,0.42596081108788614
28356,Nphp4,Pi4ka,0.6941308934084822
28357,Syngap1,Pi4ka,0.6091252265794446
28358,Ywhab,Pi4ka,0.5861826613972014
28359,Irf8,Lsg1,0.7440398251264835
28360,Tnik,Lsg1,0.16484462461675803
28361,Eed,Pak2,0.6850027797525564
28362,Tcf3,Pak2,0.2592309741590574
28363,Htt,Pak2,0.32496913425225965
28364,Prkcd,Pak2,0.6466231115459526
28365,Ywhae,Pak2,0.6309851924974899
28366,Fxr1,Pak2,0.6007044888401812
28367,Rac1,Pak2,0.4077859663700138
28368,Cybb,Nrros,0.2971365215180935
28369,Fancd2,Ubxn7,0.4214503507819305
28370,Ubc,Ubxn7,0.8972585205987493
28371,Met,Muc20,0.5004265265000701
28372,Fxr1,Golgb1,0.6390469986393312
28373,Nphp4,Golgb1,0.3264647281290954
28374,Hspa5,Poglut1,0.5873716675925769
28375,Hdac1,Dzip3,0.323415790472569
28376,Pde4dip,Dzip3,0.5174389476179292
28377,Hdac3,Dzip3,0.42201161165694057
28378,Ywhae,Dzip3,0.609483589719137
28379,Ncor1,Dzip3,0.5719375155404335
28380,Eed,Cip2a,0.5154194102299772
28381,Sting1,Cip2a,0.7381232944612018
28382,Ppp2ca,Impg2,0.6039923116058235
28383,Tal1,Setd4,0.6918277921220187
28384,Ywhae,Flywch1,0.45517646186212657
28385,Myb,Traf7,0.6481208880310013
28386,Ywhae,Traf7,0.5409610480574665
28387,Fancd2,Lemd2,0.38317327178090166
28388,Dlg4,Anks1,0.5417572327719883
28389,Tbp,Zfp523,0.5925184333209548
28390,Syngap1,Btbd9,0.3892837637747781
28391,Ywhae,Bag6,0.5508571747826262
28392,Camk2a,Bag6,0.5223009771510261
28393,Fancd2,Bag6,0.49517420066730383
28394,Tnfrsf11a,Bag6,0.369676830855871
28395,Havcr2,Bag6,0.31196542649182823
28396,Rpgrip1l,Bag6,0.4193547327627769
28397,Ubc,Bag6,0.4296902336979603
28398,Eed,Bag6,0.3392917557350519
28399,Gnai3,Bag6,0.25257470784187874
28400,Traf6,Bag6,0.3455079535906472
28401,Eed,Abcf1,0.6063975504745989
28402,Pla2g4a,Abcf1,0.4461774425276458
28403,Iigp1,Abcf1,0.6262940408429732
28404,Gbp2,Abcf1,0.6336270935699084
28405,Ywhae,Enpp4,0.7203158772394971
28406,Ywhaz,Clic5,0.49027641254888416
28407,Ywhae,Clic5,0.7419381658184128
28408,Acta1,Clic5,0.4096276051313734
28409,Smad2,Pex6,0.32704868230920114
28410,Smad1,Pex6,0.515471019885708
28411,Smad7,Pex6,0.6871661086081705
28412,Ywhae,Pex6,0.16701058116212542
28413,Smad3,Pex6,0.7195452182574233
28414,Fancd2,Pex6,0.2834811905392451
28415,Smad4,Pex6,0.1615251791075451
28416,Use1,Ubr2,0.17150631798296034
28417,Ube2b,Ubr2,0.5655761657116216
28418,Ubr1,Ubr2,0.4328777641477726
28419,Ywhae,Ubr2,0.5610608891453378
28420,Herc2,Trerf1,0.570198701907996
28421,Trpm7,Trerf1,0.636825708467848
28422,Tyrobp,Treml4,0.8775475611558905
28423,Tlr7,Treml4,0.30811241121162336
28424,Ywhae,Plcl2,0.28357987690875486
28425,Ywhae,Dpp9,0.5017459321336214
28426,Pgls,Dpp9,0.27858842628974345
28427,Cebpa,Safb2,0.3841005203647608
28428,Ywhae,Safb2,0.6827076356626747
28429,Eed,Safb2,0.6566045369849227
28430,Fmr1,Safb2,0.40582191051422656
28431,Fancd2,Safb2,0.368523351125711
28432,Eed,Safb,0.6267277480781651
28433,Pag1,Safb,0.1142937742417569
28434,Hesx1,Safb,0.25565453889995143
28435,Vdac1,Safb,0.11973720268888949
28436,Rbmxl1,Safb,0.5846111393041815
28437,Unk,Safb,0.5588363907339541
28438,Fancd2,Safb,0.291693492876432
28439,Tal1,Dus3l,0.4695428317001241
28440,Ywhae,Pja2,0.44292167317757936
28441,Unk,Pja2,0.6784609495837071
28442,Maged1,Pja2,0.343354402561154
28443,Cdk5r1,Pja2,0.29027557053531433
28444,Stat4,Pja2,0.8986840269435327
28445,Fbxo28,Lclat1,0.6602282148236448
28446,Hdac2,Lclat1,0.3318523894090566
28447,Ndn,Fez2,0.4884435936029121
28448,Rab39b,Fez2,0.4027694908373748
28449,Ywhae,Srsf7,0.9400131910389833
28450,Eed,Srsf7,0.9085171606376174
28451,Fancd2,Srsf7,0.4641718238041157
28452,Xpo7,Srsf7,0.5692120874485402
28453,Bcl6,Fbxo11,0.5194781568688951
28454,Eed,Fbxo11,0.7920814403376681
28455,Unk,Fbxo11,0.6053022593489903
28456,Ywhae,Svil,0.2758626935680809
28457,Eed,Svil,0.4336779956049619
28458,Mycbp2,Svil,0.3675420532093903
28459,Rab36,Svil,0.6697166323256342
28460,Ywhae,Wac,0.44952311307913095
28461,Unk,Wac,0.6642034391012841
28462,Foxp3,Wac,0.5282777705680469
28463,Ywhae,Thoc1,0.5460091036461738
28464,Xpo7,Thoc1,0.6062736939938086
28465,Cebpa,Thoc1,0.19262952493668645
28466,Ywhae,Mib1,0.5920047700560483
28467,Jag1,Mib1,0.5130689872108664
28468,Tbk1,Mib1,0.6237554425882342
28469,Mapk14,Mib1,0.4461921862359202
28470,Zfpm1,Rbbp8,0.7194619976067544
28471,Runx2,Zfp521,0.550717013750342
28472,Ago2,Zfp521,0.5434685584666039
28473,Hdac3,Zfp521,0.3829821526642222
28474,Fancd2,Rsl24d1,0.21472865905158123
28475,Tor1a,Klhl14,0.8233752902381601
28476,Ywhae,Rprd1a,0.6545495301905204
28477,Sqstm1,Fhod3,0.6707894311703086
28478,Becn1,Pik3c3,0.4215890957025711
28479,Kcnma1,Pik3c3,0.49463731392026467
28480,Uvrag,Pik3c3,0.7220731101353098
28481,Ambra1,Pik3c3,0.5558030096824882
28482,Slamf1,Pik3c3,0.77613196746145
28483,Gja1,Pik3c3,0.17466109619931997
28484,Fancd2,Wdr36,0.2508712613881908
28485,Foxp3,Wdr36,0.6301919870613366
28486,Unk,Fam13b,0.22862849561758208
28487,Ywhae,Reep2,0.5151650308875982
28488,Tas1r3,Reep2,0.4899627292846355
28489,Eed,Etf1,0.5280046078268689
28490,Fancd2,Etf1,0.42258146665233676
28491,Cyfip1,Etf1,0.45292510445702994
28492,App,Apbb3,0.35344763865522877
28493,Ywhae,Rbm27,0.8150588280833779
28494,Stat4,Rbm27,0.6059081155933155
28495,Fnta,Pggt1b,0.576789625336286
28496,Tlr4,Ticam2,0.6313077460339783
28497,Tlr3,Ticam2,0.3058426029734427
28498,Tirap,Ticam2,0.6500574219561557
28499,Gsk3b,Ticam2,0.7059194021035651
28500,Map3k7,Ticam2,0.3537974031531578
28501,Traf6,Ticam2,0.5217051961875424
28502,Pde4dip,Cep120,0.7018402337335625
28503,Erbb2,Sh3tc2,0.929153522874006
28504,Mapk6,Mapk4,0.47986071076437775
28505,Ywhah,Haus1,0.3485965169185099
28506,Nectin2,Cd226,0.36980417243129843
28507,Pvr,Cd226,0.22552521598098846
28508,Set,Ppp2r5b,0.44478861238529277
28509,Hras,Rin1,0.3334926950829755
28510,Ywhae,Rin1,0.41620849571245794
28511,Abl1,Rin1,0.5175321160129003
28512,Epha4,Rin1,0.7497483297726295
28513,Ywhaz,Rin1,0.38812994563757597
28514,Ywhab,Rin1,0.47189625385971123
28515,Dlg4,Lrfn4,0.5778089346359262
28516,Pgls,Gstp3,0.841682612692759
28517,Stat4,Gstp3,0.48079925712103555
28518,Ppp1ca,Ndufs8,0.8178628696981676
28519,Ywhae,Ndufs8,0.48293145552633365
28520,Rbl2,Kmt5b,0.5355214702569915
28521,Rbl1,Kmt5b,0.604547995992249
28522,Rb1,Kmt5b,0.6104700170563276
28523,Kat2a,Taf6l,0.5788925961296356
28524,Trrap,Taf6l,0.6838102676754766
28525,Foxp3,Taf6l,0.3369889253932236
28526,Lmo2,Taf6l,0.46555429124942815
28527,Ubc,Ubxn1,0.7317348020947315
28528,Ywhah,Ubxn1,0.28398633546010166
28529,Fancd2,Ubxn1,0.3682747481269387
28530,Nphp4,Eml3,0.3231378563306201
28531,Lnx2,Eml3,0.43836383147010766
28532,Ywhaz,Tkfc,0.546049934576156
28533,Pgls,Tkfc,0.5625737233862499
28534,Ywhae,Tkfc,0.462515983322178
28535,Hsd3b7,Tkfc,0.4886572200822729
28536,Eed,Smc5,0.5849536729728374
28537,Ywhae,Zng1,0.5017792368225293
28538,Fancd2,Zng1,0.3089280558543369
28539,Eed,Zng1,0.4811710904833035
28540,Wwtr1,Glis3,0.7369954039519384
28541,Xpo7,Ric1,0.2585796788671394
28542,Pias1,Hectd2,0.551840563679282
28543,Ywhae,Myof,0.4182705234581114
28544,Ehd2,Myof,0.6225407432244046
28545,Sting1,Myof,0.41120202490469354
28546,Ywhae,Cox15,0.5579149352379473
28547,Hsp90b1,Cox15,0.417629838563351
28548,Rpl28,Cox15,0.4170700023798309
28549,Eed,Cox15,0.5888559613700464
28550,Fancd2,Erlin1,0.8142827004278451
28551,Eed,Lzts2,0.5831280449165958
28552,Traf2,Lzts2,0.6479972717479445
28553,Gab1,Pprc1,0.4819416487704297
28554,Kcnma1,Ina,0.5902182851274799
28555,Fmr1,Ina,0.39245661254996367
28556,Dlg4,Ina,0.7135742908979223
28557,Atp6v1a,Ina,0.6499738572249405
28558,Ywhab,Ina,0.4106801127738322
28559,Ryr2,Ina,0.42011188855202186
28560,Cyfip2,Ina,0.5568453163016822
28561,Dlst,Ina,0.6738639551271488
28562,Kalrn,Ina,0.5994354096379969
28563,Tnik,Ina,0.18580937731056762
28564,Agap2,Ina,0.4899017424566814
28565,Fancd2,Ina,0.4688748690876763
28566,Eef1a1,Ina,0.29054873664456604
28567,Shank3,Ina,0.36224687627874985
28568,Pdha1,Ina,0.358262601391377
28569,Ywhaz,Ina,0.5942468803909953
28570,Fxr1,Ina,0.5558062228857724
28571,Ywhae,Ina,0.6079839624458983
28572,Stat4,Taf5,0.41865615021929126
28573,Dlst,Taf5,0.4230876696334077
28574,Tnik,Taf5,0.358626051293244
28575,Tbp,Taf5,0.8541913438546471
28576,Mafb,Taf5,0.20242442067682387
28577,Ywhae,Afap1l2,0.4563693740516761
28578,Ywhae,Ablim1,0.2748985562961374
28579,Eed,Ablim1,0.2711346358510598
28580,Dlg4,Ablim1,0.25938261487613734
28581,Syngap1,Ablim1,0.612370542754116
28582,Mycbp2,Ablim1,0.6682539584179138
28583,Tnik,Ablim1,0.7610536175192233
28584,Iqcb1,Epb41l5,0.7583294762141236
28585,Pxn,Epb41l5,0.4863487756055151
28586,Itgb1,Epb41l5,0.45931454505785596
28587,Rpgrip1l,Epb41l5,0.5755788826707074
28588,Ywhae,Epb41l5,0.745432200773996
28589,Ctnnd1,Epb41l5,0.36540432159204145
28590,E2f4,Rab3gap1,0.6597078003929595
28591,Vapb,Rab3gap1,0.7103077490944207
28592,Ywhae,Rab3gap1,0.466900651930846
28593,Eed,Rab3gap1,0.4854785270535136
28594,Ubc,Zranb3,0.46732691115674513
28595,Ubc,Dars,0.24217967114556066
28596,Ywhae,Dars,0.8218063836662546
28597,Atp1b1,Dars,0.149691361359435
28598,Eed,Dars,0.8468851199286367
28599,Foxp3,Dars,0.5574118133949955
28600,Rab4a,Dars,0.1722476210641105
28601,Fancd2,Dars,0.599501149422171
28602,Tal1,Dyrk3,0.8269970384360144
28603,Nfatc3,Dyrk3,0.5924083144439404
28604,Sirt1,Dyrk3,0.2071006539203355
28605,Park7,Rab7b,0.6880395258389047
28606,Lrrk2,Rab29,0.40079836132544316
28607,Rab32,Rab29,0.16334289216574938
28608,Rab38,Rab29,0.11762297464818444
28609,Cfl1,Ipo9,0.6083134348737395
28610,Ilk,Ipo9,0.5804521701984537
28611,Actb,Ipo9,0.4861269573618517
28612,Eed,Ipo9,0.41051259547603625
28613,Unk,Ipo9,0.4650824589320068
28614,Fancd2,Ipo9,0.44726801162222624
28615,Sting1,Ipo9,0.4980776935747975
28616,Iqcb1,Ipo9,0.5967409399438183
28617,Rpgrip1l,Ipo9,0.27102369978125906
28618,Ubc,Zfp281,0.6022438849920747
28619,Ewsr1,Zfp281,0.3656263945037208
28620,Cdk1,Zfp281,0.30962482789065593
28621,Nacc1,Zfp281,0.4427229426031
28622,Dpf2,Zfp281,0.34697995276898025
28623,Slc8a1,Zfp281,0.6701009358628419
28624,Stat4,Lamc1,0.38612693078798876
28625,Eed,Lamc1,0.7140876190219927
28626,Nid2,Lamc1,0.20494352747736239
28627,Ywhae,Lamc1,0.7476448095249855
28628,Atp1b1,Lamc1,0.14025212424267253
28629,Snta1,Lamc1,0.23323571228966394
28630,Nid1,Lamc1,0.39379693070276883
28631,Syngap1,Rasal2,0.46639896207618003
28632,Agap2,Rasal2,0.49690987302206596
28633,Ywhah,Rasal2,0.616141114387345
28634,Ywhae,Aph1a,0.5933082272935326
28635,Atp1b1,Aph1a,0.4091141143724861
28636,Ywhaz,Aph1a,0.3423833839786935
28637,Atp1a1,Aph1a,0.4695627726880831
28638,Ywhae,Prrc2c,0.6527053253062342
28639,Mycbp2,Prrc2c,0.7654599568013442
28640,Fmr1,Prrc2c,0.7636685769689362
28641,Chaf1a,Prrc2c,0.32496327457723284
28642,Fxr1,Prrc2c,0.7156012169584172
28643,Map3k7,Tiprl,0.6233221823269317
28644,Ywhae,Tiprl,0.6603629223551625
28645,Capza2,Rcsd1,0.02802476993379055
28646,Thbs1,Atf6,0.23899358445020985
28647,Crtc2,Atf6,0.2067005949932525
28648,Hspa5,Atf6,0.6292513200654797
28649,Ywhae,Ndufs2,0.2434861531846192
28650,Rab4a,Ndufs2,0.7623081799782208
28651,Ppp1ca,Ndufs2,0.9029486508387665
28652,Rab5c,Ndufs2,0.5302679950607854
28653,Rab32,Ndufs2,0.6011437555272381
28654,Ywhaz,Ndufs2,0.7131744961542675
28655,Rab6a,Ndufs2,0.4692865595769107
28656,Dlg4,Ndufs2,0.7844107634481066
28657,Atp1b1,Ndufs2,0.7866303177335952
28658,Ywhab,Ndufs2,0.36057383536741494
28659,Kcnq1,Ndufs2,0.5496571079731408
28660,Snta1,Ndufs2,0.6963939300886923
28661,Itsn1,Arhgap30,0.2527607757681808
28662,Rab6a,Arhgap30,0.6317013598094562
28663,Rab32,Arhgap30,0.48643495640135415
28664,Rab38,Arhgap30,0.4380744295664727
28665,Stat4,Ifi205,0.61210776408902
28666,Gjb2,Cnst,0.4527158771767608
28667,Gja1,Cnst,0.3788087230071251
28668,Gjb3,Cnst,0.6204240901583261
28669,Gga2,Cnst,0.8463628577113753
28670,Gga1,Cnst,0.6390420270283506
28671,Foxp3,Ahctf1,0.5735157401421452
28672,Fancd2,Ahctf1,0.6002542066795721
28673,Ywhae,Ahctf1,0.6946524433055556
28674,Eed,Ahctf1,0.7078969316323542
28675,Sting1,Cdc42bpa,0.47567275827090855
28676,Pde4dip,Wdr26,0.6382531107319845
28677,Rpgrip1l,Wdr26,0.5876808251695446
28678,Ywhae,Lyplal1,0.14849730788250953
28679,Hcn3,Kctd3,0.7323589071997564
28680,Hdac1,Smyd2,0.23567428798779988
28681,Polr2a,Smyd2,0.6459427530855699
28682,Sin3a,Smyd2,0.49933944048842477
28683,Desi1,Ppp2r5a,0.4146380453410121
28684,Foxp3,Ppp2r5a,0.46198564720120733
28685,Ywhae,Ppp2r5a,0.23177628572256465
28686,Ywhae,Lpgat1,0.5444595755277858
28687,Tfcp2l1,Kansl3,0.4381523862546835
28688,Ywhae,Actr1b,0.4104433708964683
28689,Atp6v1a,Actr1b,0.7342400596850915
28690,Kcnma1,Actr1b,0.544787406467035
28691,Eed,Eif5b,0.8791927000943817
28692,Ywhae,Hibch,0.6286600172301248
28693,Ewsr1,Pms1,0.35411972011183035
28694,Eed,Ormdl1,0.8126899067561741
28695,Syngap1,Plcl1,0.6034221018714296
28696,Fancd2,Mpp4,0.42615078658298955
28697,Zfp322a,Ino80d,0.6598143484956729
28698,Ywhae,Ndufs1,0.292144471471193
28699,Ywhab,Ndufs1,0.5948571732503547
28700,Ywhaz,Ndufs1,0.4840603287647329
28701,Vdac1,Ndufs1,0.4364934801624784
28702,Cox15,Ndufs1,0.5266777366623601
28703,Fancd2,Ndufs1,0.40429060757215185
28704,Eed,Ndufs1,0.3606767557888314
28705,Ppp1ca,Ndufs1,0.41046821104671516
28706,Htt,Ndufs1,0.7616596602452221
28707,Cdk16,Ccnyl1,0.18087109480232483
28708,Fancd2,Ctdsp1,0.4608271559607098
28709,Tfcp2l1,B3gnt7,0.5000396689100302
28710,Ywhae,Gigyf2,0.6833144032713075
28711,Fancd2,Gigyf2,0.5058643761164252
28712,Fmr1,Gigyf2,0.4827179099313578
28713,Grb10,Gigyf2,0.6857421231373833
28714,Ubc,Usp40,0.2190063725850564
28715,Ywhae,Usp40,0.7827230908816379
28716,Ywhah,Farp2,0.5129675405436332
28717,Ywhae,Relch,0.21841974603799302
28718,Atp6v1a,Relch,0.15160391728219963
28719,Rab22a,Rpp38,0.729329196534555
28720,Ywhae,Camk1d,0.1684312391067011
28721,Ywhae,Tubb4b,0.6565244655123958
28722,Trpm7,Tubb4b,0.5880213992999963
28723,Camk2d,Tubb4b,0.09548894749234665
28724,Iqcb1,Tubb4b,0.4482747063521435
28725,Fancd2,Tubb4b,0.6904026966911623
28726,Rpgrip1l,Tubb4b,0.5065789281006645
28727,Ywhaz,Tubb4b,0.5844939323194989
28728,Git1,Tubb4b,0.8378605913078998
28729,Cbl,Tubb4b,0.7906385921796948
28730,Myd88,Tubb4b,0.5561574054406493
28731,Dlg4,Tubb4b,0.7934235170157784
28732,Pgls,Tubb4b,0.5853853325460463
28733,Eed,Tubb4b,0.5478686630934769
28734,Hsd3b7,Tubb4b,0.572758234739475
28735,Xpo7,Tubb4b,0.24289958468476738
28736,Nphp4,Tubb4b,0.19340486407216606
28737,Fancd2,Man1b1,0.49288755752469093
28738,Eed,Uap1l1,0.4425933148191705
28739,Fancd2,Uap1l1,0.5917207635812147
28740,Cdkn2a,Rabl6,0.48217582709155576
28741,Dlst,Rabl6,0.4028199796476052
28742,Ywhae,Camsap1,0.8242577526627768
28743,Pde4dip,Camsap1,0.6370474205097987
28744,Fancd2,Qsox2,0.43246946594382313
28745,Gtf2a1,Snapc4,0.5224310991752346
28746,Ewsr1,Snapc4,0.847677187652541
28747,Fxr1,Sec16a,0.32713806861497463
28748,Cenpc1,Sec16a,0.26727208503174615
28749,Xpo7,Sec16a,0.7230201428092724
28750,Lrrk2,Sec16a,0.329786106500381
28751,Foxp3,Rexo4,0.6645929976459861
28752,Ywhae,Rexo4,0.6776957081145427
28753,Nphp4,Coq4,0.32674638562954794
28754,Eed,Spout1,0.6065841683065697
28755,Pgls,Phyhd1,0.567982919509316
28756,Ywhae,Phyhd1,0.3078229822960453
28757,Rab39b,Dolk,0.48357851960270404
28758,Ilk,Nup188,0.38189057188412134
28759,Fancd2,Nup188,0.36321696152221583
28760,Eed,Nup188,0.617829994706416
28761,Ywhae,Sh3glb2,0.07472425391828608
28762,Dlg4,Sh3glb2,0.5656323934106182
28763,Xpo7,Exosc2,0.7043590278298708
28764,Nr3c1,Nup214,0.5670949418537782
28765,Eed,Nup214,0.4575699038498985
28766,Foxp3,Nup214,0.42896702467671477
28767,Zbtb16,Nup214,0.5307181786197752
28768,Fmr1,Prrc2b,0.3583410172178117
28769,Unk,Prrc2b,0.3896506093062131
28770,Kcnq1,Prrc2b,0.5240337951927482
28771,Fxr1,Prrc2b,0.39852800520570375
28772,Tnik,Prrc2b,0.6061702288750502
28773,Ywhae,Slc25a25,0.3954307493760338
28774,Agap2,Pip5kl1,0.4384036935769055
28775,Ywhae,Niban2,0.7189827627464258
28776,Eed,Niban2,0.7595781260027342
28777,Traf1,Lrsam1,0.5216527824399119
28778,Mlst8,Mapkap1,0.23943772854489387
28779,Ywhae,Rabepk,0.8959850067672332
28780,Agap2,Gsn,0.803285410703684
28781,Tcp1,Gsn,0.19151090198403414
28782,Rabl2,Gsn,0.6505070222257543
28783,Ywhaz,Gsn,0.6486934870479066
28784,Dlst,Gsn,0.6023135437764785
28785,Nphp4,Gsn,0.4521262498621267
28786,Mycbp2,Gsn,0.10601707484140138
28787,Ywhab,Gsn,0.41549947225508205
28788,Ywhae,Gsn,0.11334931664016407
28789,Eed,Gsn,0.10179445747028448
28790,Cox15,Gsn,0.40970357390506523
28791,Foxp3,Gsn,0.27956940870913816
28792,Fancd2,Gsn,0.6809333280990834
28793,Tnik,Gsn,0.6956218401772659
28794,Stk39,Gsn,0.44599571232894597
28795,Plcg2,Gsn,0.7901915440926621
28796,Xpo7,Rabgap1,0.432544237448555
28797,Ywhae,Rabgap1,0.49320888975517274
28798,Itsn1,Dennd1a,0.6953643978115903
28799,Ap2a2,Dennd1a,0.7762983264144285
28800,Rab35,Dennd1a,0.2357139049076158
28801,Dmap1,Epc2,0.5002845412487001
28802,Kat5,Epc2,0.445901370735484
28803,Rnf2,Epc2,0.3511122918134124
28804,Kalrn,Pkp4,0.4430282259843902
28805,Eed,Pkp4,0.3791997012126984
28806,Pde4dip,Pkp4,0.7060022054094705
28807,Fmr1,Pkp4,0.3438117266034044
28808,Erbin,Pkp4,0.5797786214313656
28809,Fancd2,Klhl41,0.32161969172920246
28810,Foxp3,Ppig,0.5549722573178729
28811,Cenpc1,Ppig,0.7442902813543573
28812,Stat4,Mettl8,0.46218013078475273
28813,Rab5c,Agps,0.5253927659802753
28814,Ywhae,Agps,0.37132216081087704
28815,Chuk,Sestd1,0.7733340272920952
28816,Tsc1,Sestd1,0.6711853395141829
