"","GeneNameA","GeneNameB"
"37357","Ywhae","Scrn2"
"37358","Rgs7","Gpr179"
"37359","Ubc","Cisd3"
"37360","Ccar2","Nr1d1"
"37361","Per2","Nr1d1"
"37362","Lnx1","Klhl11"
"37363","Stat4","Tmem106a"
"37364","Trrap","Atxn7l3"
"37365","Kat2a","Atxn7l3"
"37366","Huwe1","Fam171a2"
"37367","Fmr1","Fam171a2"
"37368","Shank3","Fam171a2"
"37369","Fmr1","Cdc27"
"37370","Pten","Cdc27"
"37371","Cdc20","Cdc27"
"37372","Cdh1","Cdc27"
"37373","Ubc","Cdc27"
"37374","Izumo1","Ace3"
"37375","Nphp4","Abca8a"
"37376","Ptpn6","Cd300a"
"37377","Inpp5d","Cd300a"
"37378","Ptpn11","Cd300a"
"37379","Hsf2","Cd300lb"
"37380","Havcr1","Cd300lb"
"37381","Fcer1g","Cd300ld"
"37382","Ubc","Llgl2"
"37383","Ywhae","Llgl2"
"37384","Ywhaz","Llgl2"
"37385","Ywhab","Unk"
"37386","Ctnna1","Unk"
"37387","Ywhae","Unk"
"37388","Rfx4","Fbf1"
"37389","Rab11b","Fbf1"
"37390","Ubc","Srp68"
"37391","Pou5f1","Srp68"
"37392","Eed","Srp68"
"37393","Apbb1","Rnf157"
"37394","Stat4","Rnf157"
"37395","Rab36","Ube2o"
"37396","Cyfip1","Ube2o"
"37397","Nbr1","Ube2o"
"37398","Dlgap1","Ube2o"
"37399","Fancd2","Ube2o"
"37400","Rab40c","Ube2o"
"37401","Adam17","Rhbdf2"
"37402","Mapk1","Rhbdf2"
"37403","Egf","Rhbdf2"
"37404","Ywhae","Rhbdf2"
"37405","Ago2","Tnrc6c"
"37406","Rab19","Nploc4"
"37407","Itpr1","Nploc4"
"37408","Vcp","Nploc4"
"37409","Rab21","Nploc4"
"37410","Ubc","Nploc4"
"37411","Rab18","Nploc4"
"37412","Mapk1","Dnajc27"
"37413","Map2k1","Dnajc27"
"37414","Stub1","Ubxn2a"
"37415","Ubc","Ubxn2a"
"37416","Ywhae","Gm4804"
"37417","Cebpa","Trib2"
"37418","Stat4","Trib2"
"37419","Foxp3","Nol10"
"37420","Eed","Nol10"
"37421","Cebpa","Nol10"
"37422","Nphp4","Nol10"
"37423","Trpm7","G2e3"
"37424","Eed","Baz1a"
"37425","Hmga2","Baz1a"
"37426","Cebpa","Baz1a"
"37427","Lmo2","Baz1a"
"37428","Tet2","Baz1a"
"37429","Foxp3","Baz1a"
"37430","Smarca5","Baz1a"
"37431","Fancd2","Baz1a"
"37432","Tada2a","Mbip"
"37433","Atp2b1","Mbip"
"37434","Kat2a","Mbip"
"37435","Kat14","Mbip"
"37436","Ywhae","Mbip"
"37437","Ywhae","Mgat2"
"37438","Stat4","L2hgdh"
"37439","Tal1","Susd6"
"37440","Kalrn","Sipa1l1"
"37441","Ywhae","Sipa1l1"
"37442","Foxp3","Sipa1l1"
"37443","Epha4","Sipa1l1"
"37444","Tnik","Sipa1l1"
"37445","Eed","Sipa1l1"
"37446","Nphp4","Fam161b"
"37447","Ywhae","Coq6"
"37448","Ywhae","Eif2b2"
"37449","Epop","Nek9"
"37450","Eed","Nek9"
"37451","Nphs2","Nek9"
"37452","Ywhae","Nek9"
"37453","Cyfip2","Nek9"
"37454","Plk1","Nek9"
"37455","Xpo7","Nek9"
"37456","Fancd2","Flvcr2"
"37457","Clock","Cipc"
"37458","Ywhae","Pomt2"
"37459","Hsd3b4","Ahsa1"
"37460","Ywhae","Ahsa1"
"37461","Ppp1ca","Ahsa1"
"37462","Pgls","Ahsa1"
"37463","Fancd2","Ahsa1"
"37464","Eed","Ahsa1"
"37465","Stat4","Lysmd1"
"37466","Ywhae","Dglucy"
"37467","Hsd3b4","Dglucy"
"37468","Ywhae","Itpk1"
"37469","Mycbp2","Unc79"
"37470","Gfi1b","Rcor1"
"37471","Tnf","Rcor1"
"37472","Tal1","Rcor1"
"37473","Foxp3","Rcor1"
"37474","Hdac1","Rcor1"
"37475","Nanog","Rcor1"
"37476","Tnik","Rcor1"
"37477","Hdac2","Rcor1"
"37478","Kdm1a","Rcor1"
"37479","Gfi1","Rcor1"
"37480","Nos2","Rcor1"
"37481","Fam89b","Cdc42bpb"
"37482","Shank3","Cdc42bpb"
"37483","Ywhab","Cdc42bpb"
"37484","Eed","Cdc42bpb"
"37485","Ywhae","Eif5"
"37486","Pgls","Eif5"
"37487","Ankrd1","Eif5"
"37488","Fmr1","Cep170b"
"37489","Agap2","Cep170b"
"37490","Eed","Cep170b"
"37491","Tnik","Cep170b"
"37492","Pde4dip","Cep170b"
"37493","Lnx1","Cep170b"
"37494","Fxr1","Cep170b"
"37495","Ywhae","Pacs2"
"37496","Foxp3","Cdca7l"
"37497","Hmga2","Larp4b"
"37498","Lmna","Larp4b"
"37499","Foxp3","Heatr1"
"37500","Fancd2","Heatr1"
"37501","Pou6f1","Pou6f2"
"37502","Ywhab","Vps41"
"37503","Eed","Vps41"
"37504","Xpo7","Vps41"
"37505","Vps18","Vps41"
"37506","Ywhae","Vps41"
"37507","Dnm1","Amph"
"37508","Ywhab","Amph"
"37509","Sh3gl2","Amph"
"37510","Capn2","Amph"
"37511","Sh3glb1","Amph"
"37512","Sh3gl3","Amph"
"37513","Atp6v1a","Amph"
"37514","Syngap1","Amph"
"37515","Zfp322a","Zfp322a"
"37516","Gria1","Zfp322a"
"37517","Nedd4l","Zfp322a"
"37518","Lama1","Zfp322a"
"37519","Sall4","Zfp322a"
"37520","Pou5f1","Zfp322a"
"37521","Cdk8","Zfp322a"
"37522","Nanog","Zfp322a"
"37523","Pkd1","Zfp322a"
"37524","Agap2","Phactr1"
"37525","Cyfip1","Phactr1"
"37526","Myl12b","Mylip"
"37527","Nr3c1","Nup153"
"37528","Zbtb16","Nup153"
"37529","Ywhae","Nup153"
"37530","Fancd2","Nup153"
"37531","Fxr1","Nup153"
"37532","Bap1","Kdm1b"
"37533","Irf8","Rnf144b"
"37534","Fmr1","Fam120a"
"37535","Ago2","Fam120a"
"37536","Fancd2","Fam120a"
"37537","Rab32","Fam120a"
"37538","Ywhaz","Fam120a"
"37539","Fxr1","Fam120a"
"37540","Hsd3b7","Fam120a"
"37541","Pde4dip","Fam120a"
"37542","Ywhae","Fam120a"
"37543","Pgls","Fam120a"
"37544","Xpo7","Fam120a"
"37545","Fancd2","Ice1"
"37546","Mtf2","Ice1"
"37547","Jarid2","Ice1"
"37548","Ywhae","Clptm1l"
"37549","Khdrbs1","Rasa1"
"37550","Dok1","Rasa1"
"37551","Dok2","Rasa1"
"37552","Abl1","Rasa1"
"37553","Smad1","Zfyve16"
"37554","Ywhae","Btf3"
"37555","Pgls","Btf3"
"37556","Epop","Btf3"
"37557","Hsd3b7","Btf3"
"37558","Fcho2","Fcho2"
"37559","Ywhae","Fcho2"
"37560","Ubc","Fcho2"
"37561","Fancd2","Mrps27"
"37562","Ubc","Mrps27"
"37563","Ywhae","Srek1"
"37564","Tal1","Depdc1b"
"37565","Ywhae","Dhx29"
"37566","Ywhae","Arl15"
"37567","Fancd2","Arl15"
"37568","Camk2a","Paip1"
"37569","Ywhae","Paip1"
"37570","Hmga2","Pxk"
"37571","Atp1b1","Pxk"
"37572","Irf8","Pxk"
"37573","Unk","Slc4a7"
"37574","Cftr","Slc4a7"
"37575","Ush1c","Slc4a7"
"37576","Ing4","Rarb"
"37577","Sirt1","Rarb"
"37578","Rxra","Rarb"
"37579","Ep300","Rarb"
"37580","Tnik","Sec24c"
"37581","Fancd2","Sec24c"
"37582","Fxr1","Sec24c"
"37583","Foxp3","Sec24c"
"37584","Chaf1a","Sec24c"
"37585","Cenpc1","Tasor"
"37586","Ywhae","Tasor"
"37587","Ywhae","Chdh"
"37588","Hsd3b4","Chdh"
"37589","Stat3","Sema3g"
"37590","Nrp2","Sema3g"
"37591","Creb1","Oxnad1"
"37592","Ncor1","Oxnad1"
"37593","Pds5a","Wapl"
"37594","Zfp42","Wapl"
"37595","Aicda","Wapl"
"37596","Smc1a","Wapl"
"37597","Nanog","Wapl"
"37598","Fancd2","Wapl"
"37599","Pou5f1","Wapl"
"37600","Cav3","Fermt2"
"37601","Lnx1","Fermt2"
"37602","Itgb1","Fermt2"
"37603","Ywhae","Fermt2"
"37604","Kcnq1","Fermt2"
"37605","Eed","Fermt2"
"37606","Lnx2","Fermt2"
"37607","Adar","Wdhd1"
"37608","Tet2","Wdhd1"
"37609","Dlgap1","Dlgap5"
"37610","Dlg4","Dlgap5"
"37611","Irf8","Ttc5"
"37612","Foxp3","Haus4"
"37613","Ubc","Khnyn"
"37614","Irf8","Khnyn"
"37615","Pde4dip","Cenpj"
"37616","Stat5a","Cenpj"
"37617","Irf8","Cenpj"
"37618","Foxp3","Ska3"
"37619","Hdac9","Phf11a"
"37620","Shank3","Spata13"
"37621","Fxr1","Spata13"
"37622","Ywhae","Hmbox1"
"37623","Xrcc5","Hmbox1"
"37624","Tnik","Ccar2"
"37625","Rpgrip1l","Ccar2"
"37626","Sox2","Ccar2"
"37627","Ywhae","Ccar2"
"37628","Fmr1","Ccar2"
"37629","Ywhah","Ccar2"
"37630","Atp6v1a","Ccar2"
"37631","Trpm7","Ccar2"
"37632","Eed","Ccar2"
"37633","Foxp3","Ccar2"
"37634","Fxr1","Ccar2"
"37635","Kalrn","Akap11"
"37636","Lnx2","Akap11"
"37637","Lnx1","Akap11"
"37638","Fancd2","Vwa8"
"37639","Cav3","Vwa8"
"37640","Kcnq1","Vwa8"
"37641","Dsp","Vwa8"
"37642","Zap70","Vwa8"
"37643","Snta1","Vwa8"
"37644","Tsc1","Tdrd3"
"37645","Fmr1","Tdrd3"
"37646","Foxp3","Tdrd3"
"37647","Tnik","Tdrd3"
"37648","Fxr1","Tdrd3"
"37649","Ywhae","Tdrd3"
"37650","Pou5f1","Sox21"
"37651","Dlgap1","Farp1"
"37652","Fancd2","Farp1"
"37653","Cyfip1","Farp1"
"37654","Sharpin","Stk24"
"37655","Fancd2","Stk24"
"37656","Ywhae","Stk24"
"37657","Ywhae","Ggact"
"37658","Pgls","Ggact"
"37659","Smad1","Ranbp3l"
"37660","Ywhae","Ugt3a2"
"37661","Hsd3b4","Ugt3a2"
"37662","Nav1","Trio"
"37663","Agap2","Trio"
"37664","Dlgap1","Trio"
"37665","Kalrn","Trio"
"37666","Eed","Trio"
"37667","Tnik","Trio"
"37668","Pgls","Dap"
"37669","Ywhae","Dap"
"37670","Eed","Dcaf13"
"37671","Hmga2","Dcaf13"
"37672","Ywhah","Eny2"
"37673","Ywhae","Eny2"
"37674","Eed","Eny2"
"37675","Eed","Washc5"
"37676","Tsc1","Cyrib"
"37677","Ywhah","Cyrib"
"37678","Pag1","Cyrib"
"37679","Fancd2","Cyrib"
"37680","Ywhae","Cyrib"
"37681","Rabl2","Cyrib"
"37682","Unk","Cyrib"
"37683","Smad1","Zc3h3"
"37684","Smad5","Zc3h3"
"37685","Smad2","Zc3h3"
"37686","Smad4","Zc3h3"
"37687","Pgls","Naprt"
"37688","Ywhaz","Naprt"
"37689","Ywhae","Naprt"
"37690","Krt8","Eppk1"
"37691","Ywhae","Eppk1"
"37692","Krt14","Eppk1"
"37693","Trpm7","Eppk1"
"37694","Nphp4","Eppk1"
"37695","Iqcb1","Mroh1"
"37696","Ywhae","C030006K11Rik"
"37697","Dlgap1","Arhgap39"
"37698","Ywhab","Arhgap39"
"37699","Tnik","Arhgap39"
"37700","Cnksr2","Arhgap39"
"37701","Agap2","Arhgap39"
"37702","Syngap1","Arhgap39"
"37703","Lyn","Ankrd54"
"37704","Vav1","Ankrd54"
"37705","Itk","Ankrd54"
"37706","Lasp1","Ankrd54"
"37707","Ankrd54","Ankrd54"
"37708","Hcls1","Ankrd54"
"37709","Desi1","Eif3l"
"37710","Ywhah","Eif3l"
"37711","Ubc","Eif3l"
"37712","Ywhae","Eif3l"
"37713","Fancd2","Eif3l"
"37714","Ubtf","Eif3l"
"37715","Xpo7","Eif3l"
"37716","Kcnq1","Eif3l"
"37717","Chaf1a","Eif3l"
"37718","Eed","Eif3l"
"37719","Eed","Tomm22"
"37720","Nipsnap1","Tomm22"
"37721","Kat5","Sun2"
"37722","Eed","Sun2"
"37723","Fancd2","Sun2"
"37724","Sun2","Sun2"
"37725","Pag1","Sun2"
"37726","Srf","Mrtfa"
"37727","Rab1a","Mrtfa"
"37728","Ywhae","Mcat"
"37729","Eed","Ttll12"
"37730","Ywhah","Ttll12"
"37731","Fancd2","Brd1"
"37732","Cenpc1","Brd1"
"37733","Tal1","Brd1"
"37734","Socs6","Pim3"
"37735","Ywhah","Mroh2b"
"37736","Prkaca","Mroh2b"
"37737","Elf5","Pphln1"
"37738","Eed","Pphln1"
"37739","Tal1","Adamts20"
"37740","Akap6","Rapgef3"
"37741","Irf8","Senp1"
"37742","Hif1a","Senp1"
"37743","Fxr1","Senp1"
"37744","Irak1","Senp1"
"37745","Ywhae","Senp1"
"37746","Nphp4","Krt73"
"37747","Iqcb1","Krt73"
"37748","Nphp1","Krt73"
"37749","Ezh2","Krt73"
"37750","Ahi1","Krt73"
"37751","Nphp3","Krt73"
"37752","Invs","Krt73"
"37753","Mks1","Krt73"
"37754","Invs","Krt79"
"37755","Nphp4","Krt79"
"37756","Nphp3","Krt79"
"37757","Ywhae","Krt79"
"37758","Hsd3b4","Krt79"
"37759","Fancd2","Aaas"
"37760","Nfkb2","Atf7"
"37761","Atf2","Atf7"
"37762","Stat1","Atf7"
"37763","Fancd2","Spidr"
"37764","Grin2b","Fgd4"
"37765","Grin1","Fgd4"
"37766","Cyfip1","Pi4ka"
"37767","Ywhab","Pi4ka"
"37768","Nphp4","Pi4ka"
"37769","Syngap1","Pi4ka"
"37770","Irf8","Uts2b"
"37771","Tnik","Lsg1"
"37772","Irf8","Lsg1"
"37773","Fxr1","Pak2"
"37774","Ywhae","Pak2"
"37775","Tcf3","Pak2"
"37776","Htt","Pak2"
"37777","Rac1","Pak2"
"37778","Eed","Pak2"
"37779","Prkcd","Pak2"
"37780","Cybb","Nrros"
"37781","Fancd2","Ubxn7"
"37782","Ubc","Ubxn7"
"37783","Met","Muc20"
"37784","Pkd2","Adcy5"
"37785","Fxr1","Golgb1"
"37786","Nphp4","Golgb1"
"37787","Hspa5","Poglut1"
"37788","Hdac3","Dzip3"
"37789","Ncor1","Dzip3"
"37790","Ywhae","Dzip3"
"37791","Hdac1","Dzip3"
"37792","Pde4dip","Dzip3"
"37793","Eed","Cip2a"
"37794","Sting1","Cip2a"
"37795","Ppp2ca","Impg2"
"37796","Csnk2a2","Csnka2ip"
"37797","Tal1","Setd4"
"37798","Ywhae","Flywch1"
"37799","Myb","Traf7"
"37800","Ywhae","Traf7"
"37801","Rab40b","Rab40c"
"37802","Fancd2","Lemd2"
"37803","Dlg4","Anks1"
"37804","Epha8","Anks1"
"37805","Tbp","Zfp523"
"37806","Cftr","Slc26a8"
"37807","Syngap1","Btbd9"
"37808","Ubc","Bag6"
"37809","Traf6","Bag6"
"37810","Gnai3","Bag6"
"37811","Camk2a","Bag6"
"37812","Eed","Bag6"
"37813","Havcr2","Bag6"
"37814","Rpgrip1l","Bag6"
"37815","Fancd2","Bag6"
"37816","Tnfrsf11a","Bag6"
"37817","Ywhae","Bag6"
"37818","Iigp1","Abcf1"
"37819","Gbp2","Abcf1"
"37820","Eed","Abcf1"
"37821","Pla2g4a","Abcf1"
"37822","Shc1","Trim31"
"37823","Ywhae","Enpp4"
"37824","Hsd3b4","Clic5"
"37825","Ywhaz","Clic5"
"37826","Acta1","Clic5"
"37827","Ywhae","Clic5"
"37828","Smad2","Pex6"
"37829","Ywhae","Pex6"
"37830","Smad1","Pex6"
"37831","Smad4","Pex6"
"37832","Smad7","Pex6"
"37833","Smad3","Pex6"
"37834","Fancd2","Pex6"
"37835","Use1","Ubr2"
"37836","Ywhae","Ubr2"
"37837","Ube2b","Ubr2"
"37838","Ubr1","Ubr2"
"37839","Tex19.1","Ubr2"
"37840","Trpm7","Trerf1"
"37841","Herc2","Trerf1"
"37842","Nanog","Trerf1"
"37843","Tyrobp","Treml4"
"37844","Tlr7","Treml4"
"37845","Ywhae","Plcl2"
"37846","Ywhae","Dpp9"
"37847","Pgls","Dpp9"
"37848","Eed","Safb2"
"37849","Cebpa","Safb2"
"37850","Fmr1","Safb2"
"37851","Ywhae","Safb2"
"37852","Fancd2","Safb2"
"37853","Unk","Safb"
"37854","Tbx5","Safb"
"37855","Pag1","Safb"
"37856","Rbmxl1","Safb"
"37857","Hesx1","Safb"
"37858","Eed","Safb"
"37859","Fancd2","Safb"
"37860","Vdac1","Safb"
"37861","Hmga2","Micos13"
"37862","Tal1","Dus3l"
"37863","Maged1","Pja2"
"37864","Cdk5r1","Pja2"
"37865","Ywhae","Pja2"
"37866","Unk","Pja2"
"37867","Stat4","Pja2"
"37868","Gria1","Dlgap1"
"37869","Ptk2","Dlgap1"
"37870","Tal1","Dlgap1"
"37871","Fmr1","Dlgap1"
"37872","Huwe1","Dlgap1"
"37873","Camk2a","Dlgap1"
"37874","Ctnnb1","Dlgap1"
"37875","Grin1","Dlgap1"
"37876","Dlg4","Dlgap1"
"37877","Rack1","Dlgap1"
"37878","Ywhae","Dlgap1"
"37879","Ywhah","Dlgap1"
"37880","Syngap1","Dlgap1"
"37881","Cyfip1","Dlgap1"
"37882","Ppp1ca","Dlgap1"
"37883","Dnm1","Dlgap1"
"37884","Shank3","Dlgap1"
"37885","Dlg3","Dlgap1"
"37886","Fxr1","Dlgap1"
"37887","Ywhab","Dlgap1"
"37888","Dlg2","Dlgap1"
"37889","Tnik","Dlgap1"
"37890","Grin2b","Dlgap1"
"37891","Git1","Dlgap1"
"37892","Ywhaz","Dlgap1"
"37893","Cdk5","Dlgap1"
"37894","Rab1a","Dlgap1"
"37895","Agap2","Dlgap1"
"37896","Nedd4l","Dlgap1"
"37897","Grin2a","Dlgap1"
"37898","Hdac2","Lclat1"
"37899","Fbxo28","Lclat1"
"37900","Magel2","Fez2"
"37901","Ndn","Fez2"
"37902","Rab39b","Fez2"
"37903","Fancd2","Srsf7"
"37904","Ywhae","Srsf7"
"37905","Eed","Srsf7"
"37906","Xpo7","Srsf7"
"37907","Bcl6","Fbxo11"
"37908","Eed","Fbxo11"
"37909","Unk","Fbxo11"
"37910","Mycbp2","Svil"
"37911","Eed","Svil"
"37912","Rab36","Svil"
"37913","Ywhae","Svil"
"37914","Ywhae","Wac"
"37915","Foxp3","Wac"
"37916","Unk","Wac"
"37917","Cebpa","Thoc1"
"37918","Xpo7","Thoc1"
"37919","Hmga2","Thoc1"
"37920","Ywhae","Thoc1"
"37921","Jag1","Mib1"
"37922","Ywhae","Mib1"
"37923","Mib1","Mib1"
"37924","Mapk14","Mib1"
"37925","Tbk1","Mib1"
"37926","Zfpm1","Rbbp8"
"37927","Irf8","Hrh4"
"37928","Runx2","Zfp521"
"37929","Hdac3","Zfp521"
"37930","Ago2","Zfp521"
"37931","Fancd2","Rsl24d1"
"37932","Kcnh2","Dsg1b"
"37933","Ezh2","Dsg1b"
"37934","Tor1a","Klhl14"
"37935","Ywhae","Rprd1a"
"37936","Sqstm1","Fhod3"
"37937","Kcnma1","Pik3c3"
"37938","Uvrag","Pik3c3"
"37939","Slamf1","Pik3c3"
"37940","Ambra1","Pik3c3"
"37941","Becn1","Pik3c3"
"37942","Gja1","Pik3c3"
"37943","Fancd2","Wdr36"
"37944","Foxp3","Wdr36"
"37945","Unk","Fam13b"
"37946","Tas1r3","Reep2"
"37947","Ywhae","Reep2"
"37948","Eed","Etf1"
"37949","Pou5f1","Etf1"
"37950","Fancd2","Etf1"
"37951","Cyfip1","Etf1"
"37952","App","Apbb3"
"37953","Ywhae","Rbm27"
"37954","Stat4","Rbm27"
"37955","Fnta","Pggt1b"
"37956","Traf6","Ticam2"
"37957","Tlr4","Ticam2"
"37958","Map3k7","Ticam2"
"37959","Tirap","Ticam2"
"37960","Tlr3","Ticam2"
"37961","Ticam2","Ticam2"
"37962","Gsk3b","Ticam2"
"37963","Pde4dip","Cep120"
"37964","Erbb2","Sh3tc2"
"37965","Mapk6","Mapk4"
"37966","Ywhah","Haus1"
"37967","Nectin2","Cd226"
"37968","Pvr","Cd226"
"37969","Set","Ppp2r5b"
"37970","Catsper2","Catsper1"
"37971","Catsper4","Catsper1"
"37972","Catsper3","Catsper1"
"37973","Ywhab","Rin1"
"37974","Ywhae","Rin1"
"37975","Ywhaz","Rin1"
"37976","Hras","Rin1"
"37977","Abl1","Rin1"
"37978","Epha4","Rin1"
"37979","Dlg4","Lrfn4"
"37980","Hmga2","Kdm2a"
"37981","Stat4","Gstp3"
"37982","Pgls","Gstp3"
"37983","Ywhae","Ndufs8"
"37984","Ppp1ca","Ndufs8"
"37985","Cav3","Ndufs8"
"37986","Rbl1","Kmt5b"
"37987","Rb1","Kmt5b"
"37988","Rbl2","Kmt5b"
"37989","Lmo2","Taf6l"
"37990","Trrap","Taf6l"
"37991","Kat2a","Taf6l"
"37992","Foxp3","Taf6l"
"37993","Fancd2","Ubxn1"
"37994","Ywhah","Ubxn1"
"37995","Ubc","Ubxn1"
"37996","Lnx2","Eml3"
"37997","Nphp4","Eml3"
"37998","Pgls","Tkfc"
"37999","Ywhae","Tkfc"
"38000","Hsd3b7","Tkfc"
"38001","Hsd3b4","Tkfc"
"38002","Ywhaz","Tkfc"
"38003","Ncoa3","Rorb"
"38004","Hlf","Rorb"
"38005","Nrip2","Rorb"
"38006","Nr4a3","Rorb"
"38007","Crx","Rorb"
"38008","Otx2","Rorb"
"38009","Gata5","Rorb"
"38010","Hr","Rorb"
"38011","Eed","Smc5"
"38012","Dmd","Pgm5"
"38013","Utrn","Pgm5"
"38014","Cav3","Pgm5"
"38015","Eed","Zng1"
"38016","Ywhae","Zng1"
"38017","Fancd2","Zng1"
"38018","Fxr1","Dmrt2"
"38019","Actb","Dmrt2"
"38020","Wwtr1","Glis3"
"38021","Xpo7","Ric1"
"38022","Pias1","Hectd2"
"38023","Ywhae","Myof"
"38024","Sting1","Myof"
"38025","Nphs2","Myof"
"38026","Hsd3b4","Myof"
"38027","Ehd2","Myof"
"38028","Hsd3b7","Cyp2c70"
"38029","Ywhae","Cyp2c70"
"38030","Hsp90b1","Cox15"
"38031","Rpl28","Cox15"
"38032","Eed","Cox15"
"38033","Ywhae","Cox15"
"38034","Fancd2","Erlin1"
"38035","Eed","Lzts2"
"38036","Traf2","Lzts2"
"38037","Gab1","Pprc1"
"38038","Ryr2","Ina"
"38039","Kalrn","Ina"
"38040","Kcnma1","Ina"
"38041","Pdha1","Ina"
"38042","Grin1","Ina"
"38043","Dlg4","Ina"
"38044","Shank3","Ina"
"38045","Fmr1","Ina"
"38046","Ywhab","Ina"
"38047","Grin2b","Ina"
"38048","Atp6v1a","Ina"
"38049","Agap2","Ina"
"38050","Eef1a1","Ina"
"38051","Dlst","Ina"
"38052","Ywhae","Ina"
"38053","Cnksr2","Ina"
"38054","Fancd2","Ina"
"38055","Ywhaz","Ina"
"38056","Fxr1","Ina"
"38057","Cyfip2","Ina"
"38058","Tnik","Ina"
"38059","Tbp","Taf5"
"38060","Stat4","Taf5"
"38061","Tnik","Taf5"
"38062","Tbx5","Taf5"
"38063","Mafb","Taf5"
"38064","Dlst","Taf5"
"38065","Ywhae","Afap1l2"
"38066","Dlgap1","Ablim1"
"38067","Eed","Ablim1"
"38068","Dlg4","Ablim1"
"38069","Ywhae","Ablim1"
"38070","Tnik","Ablim1"
"38071","Syngap1","Ablim1"
"38072","Mycbp2","Ablim1"
"38073","Mc4r","Atrnl1"
"38074","Eno1","Eno4"
"38075","Iqcb1","Epb41l5"
"38076","Hmga2","Epb41l5"
"38077","Ctnnd1","Epb41l5"
"38078","Pxn","Epb41l5"
"38079","Itgb1","Epb41l5"
"38080","Ywhae","Epb41l5"
"38081","Rpgrip1l","Epb41l5"
"38082","C1ql2","C1ql2"
"38083","Ywhae","Rab3gap1"
"38084","E2f4","Rab3gap1"
"38085","Eed","Rab3gap1"
"38086","Vapb","Rab3gap1"
"38087","Ubc","Zranb3"
"38088","Ubc","Dars1"
"38089","Fancd2","Dars1"
"38090","Rab4a","Dars1"
"38091","Atp1b1","Dars1"
"38092","Cav3","Dars1"
"38093","Foxp3","Dars1"
"38094","Eed","Dars1"
"38095","Ywhae","Dars1"
"38096","Sirt1","Dyrk3"
"38097","Nfatc3","Dyrk3"
"38098","Tal1","Dyrk3"
"38099","Park7","Rab7b"
"38100","Rab32","Rab29"
"38101","Lrrk2","Rab29"
"38102","Rab38","Rab29"
"38103","Iqcb1","Ipo9"
"38104","Ilk","Ipo9"
"38105","Fancd2","Ipo9"
"38106","Eed","Ipo9"
"38107","Irs1","Ipo9"
"38108","Actb","Ipo9"
"38109","Rpgrip1l","Ipo9"
"38110","Unk","Ipo9"
"38111","Cfl1","Ipo9"
"38112","Sting1","Ipo9"
"38113","Dpf2","Zfp281"
"38114","Slc8a1","Zfp281"
"38115","Nanog","Zfp281"
"38116","Ewsr1","Zfp281"
"38117","Ubc","Zfp281"
"38118","Nacc1","Zfp281"
"38119","Cdk1","Zfp281"
"38120","Sall4","Zfp281"
"38121","Nr0b1","Zfp281"
"38122","Elf5","Zfp281"
"38123","Snta1","Lamc1"
"38124","Nid1","Lamc1"
"38125","Ywhae","Lamc1"
"38126","Nid2","Lamc1"
"38127","Lama1","Lamc1"
"38128","Eed","Lamc1"
"38129","Atp1b1","Lamc1"
"38130","Pou5f1","Lamc1"
"38131","Hspb2","Lamc1"
"38132","Cav3","Lamc1"
"38133","Lamc1","Lamc1"
"38134","Stat4","Lamc1"
"38135","Agap2","Rasal2"
"38136","Dlgap1","Rasal2"
"38137","Syngap1","Rasal2"
"38138","Ywhah","Rasal2"
"38139","Atp1a1","Aph1a"
"38140","Atp1b1","Aph1a"
"38141","Ywhaz","Aph1a"
"38142","Ywhae","Aph1a"
"38143","Fmr1","Prrc2c"
"38144","Ywhae","Prrc2c"
"38145","Fxr1","Prrc2c"
"38146","Chaf1a","Prrc2c"
"38147","Mycbp2","Prrc2c"
"38148","Map3k7","Tiprl"
"38149","Ywhae","Tiprl"
"38150","Capza2","Rcsd1"
"38151","Crtc2","Atf6"
"38152","Hspa5","Atf6"
"38153","Thbs1","Atf6"
"38154","Ppp1ca","Ndufs2"
"38155","Snta1","Ndufs2"
"38156","Ywhab","Ndufs2"
"38157","Hsd3b4","Ndufs2"
"38158","Rab6a","Ndufs2"
"38159","Rab32","Ndufs2"
"38160","Dlg4","Ndufs2"
"38161","Cav3","Ndufs2"
"38162","Kcnq1","Ndufs2"
"38163","Atp1b1","Ndufs2"
"38164","Ywhaz","Ndufs2"
"38165","Rab5c","Ndufs2"
"38166","Rab4a","Ndufs2"
"38167","Ywhae","Ndufs2"
"38168","Rab6a","Arhgap30"
"38169","Rab38","Arhgap30"
"38170","Rab32","Arhgap30"
"38171","Itsn1","Arhgap30"
"38172","Stat4","Ifi205"
"38173","Gprasp1","Becn2"
"38174","Gjb1","Cnst"
"38175","Gga2","Cnst"
"38176","Gjb2","Cnst"
"38177","Gja1","Cnst"
"38178","Gjb6","Cnst"
"38179","Gjb3","Cnst"
"38180","Gga1","Cnst"
"38181","Ywhae","Ahctf1"
"38182","Eed","Ahctf1"
"38183","Foxp3","Ahctf1"
"38184","Nanog","Ahctf1"
"38185","Hmga2","Ahctf1"
"38186","Fancd2","Ahctf1"
"38187","Fam89b","Cdc42bpa"
"38188","Sting1","Cdc42bpa"
"38189","Rpgrip1l","Wdr26"
"38190","Pde4dip","Wdr26"
"38191","Ywhae","Mark1"
"38192","Meioc","Mark1"
"38193","Slc30a2","Slc30a10"
"38194","Hsd3b4","Lyplal1"
"38195","Ywhae","Lyplal1"
"38196","Hcn3","Kctd3"
