from	to
Cxcl16	Ccr8
Ccl28	Ccr8
Hebp1	Ccr8
Apln	Ccr8
Gm13306	Ccr8
Insl5	Ccr8
Sst	Ccr9
Ccl20	Ccr9
Cxcl9	Ccr9
Pnoc	Ccr9
Nms	Ccr9
Npw	Ccr9
Npb	Ccr9
Rln3	Ccr9
Ccl19	Ccr9
Cxcl16	Ccr9
Ccl28	Ccr9
Hebp1	Ccr9
Apln	Ccr9
Gm13306	Ccr9
Insl5	Ccr9
Sema3a	Plxna3
Sema6d	Plxna3
Efnb1	Epha5
Efnb3	Epha5
Prok1	F2rl1
Qrfp	F2rl1
Kiss1	F2rl1
Nms	F2rl1
Uts2b	F2rl1
Prok2	F2rl1
Ghrl	F2rl1
Tac2	F2rl1
Artn	Gfra1
Sst	Cxcr4
Ccl20	Cxcr4
Cxcl9	Cxcr4
Pnoc	Cxcr4
Nms	Cxcr4
Npw	Cxcr4
Npb	Cxcr4
Rln3	Cxcr4
Ccl19	Cxcr4
Cxcl16	Cxcr4
Ccl28	Cxcr4
Hebp1	Cxcr4
Apln	Cxcr4
Gm13306	Cxcr4
Insl5	Cxcr4
Efnb3	Vldlr
Eda	Il9r
Adm2	Mc2r
Rln3	Mc2r
Pth2	Mc2r
Adm2	Mc1r
Rln3	Mc1r
Pth2	Mc1r
Adm2	Ghrhr
Rln3	Ghrhr
Pth2	Ghrhr
Adm2	Pth1r
Rln3	Pth1r
Clec11a	Traf2
Tnfsf13b	Traf2
Adm2	Crhr2
Rln3	Crhr2
Pth2	Crhr2
Adm2	Htr4
Rln3	Htr4
Pth2	Htr4
Tnfsf13b	Itga7
Gdf2	Acvr2b
Efnb3	Lrp8
Nms	Grm4
Npw	Grm4
Npb	Grm4
Rln3	Grm4
Ccl19	Grm4
Cxcl16	Grm4
Ccl28	Grm4
Hebp1	Grm4
Apln	Grm4
Gm13306	Grm4
Insl5	Grm4
Efnb3	Epha7
Nms	P2ry14
Npw	P2ry14
Npb	P2ry14
Rln3	P2ry14
Ccl19	P2ry14
Cxcl16	P2ry14
Ccl28	P2ry14
Hebp1	P2ry14
Apln	P2ry14
Gm13306	P2ry14
Insl5	P2ry14
Nms	Npy5r
Npw	Npy5r
Npb	Npy5r
Rln3	Npy5r
Ccl19	Npy5r
Cxcl16	Npy5r
Ccl28	Npy5r
Hebp1	Npy5r
Apln	Npy5r
Gm13306	Npy5r
Insl5	Npy5r
Nms	C3ar1
Npw	C3ar1
Npb	C3ar1
Rln3	C3ar1
Ccl19	C3ar1
Cxcl16	C3ar1
Ccl28	C3ar1
Hebp1	C3ar1
Apln	C3ar1
Gm13306	C3ar1
Insl5	C3ar1
Rln3	Calcrl
Pth2	Calcrl
Uts2b	Npsr1
Adm2	Npsr1
Rln3	Npsr1
Pth2	Npsr1
Prok2	Npsr1
Ghrl	Npsr1
Tac2	Npsr1
Ghrl	Prokr2
Tac2	Prokr2
Ghrl	Prokr1
Tac2	Prokr1
Ccl19	Rxfp4
Cxcl16	Rxfp4
Ccl28	Rxfp4
Hebp1	Rxfp4
Apln	Rxfp4
Gm13306	Rxfp4
Pth2	Rxfp2
Ccl19	Lpar1
Cxcl16	Lpar1
Prok2	Lpar1
Ccl28	Lpar1
Hebp1	Lpar1
Ghrl	Lpar1
Tac2	Lpar1
Apln	Lpar1
Gm13306	Lpar1
Insl5	Lpar1
Prok2	Ghsr
Tac2	Ghsr
Prok2	Kiss1r
Ghrl	Kiss1r
Tac2	Kiss1r
Prok2	Qrfpr
Ghrl	Qrfpr
Tac2	Qrfpr
Prok2	F2rl3
Ghrl	F2rl3
Tac2	F2rl3
Icam5	Sort1
Prok2	Lpar4
Ghrl	Lpar4
Tac2	Lpar4
Ccl19	Mchr1
Cxcl16	Mchr1
Prok2	Mchr1
Ccl28	Mchr1
Hebp1	Mchr1
Ghrl	Mchr1
Tac2	Mchr1
Apln	Mchr1
Gm13306	Mchr1
Insl5	Mchr1
Cxcl16	Nmur2
Prok2	Nmur2
Ccl28	Nmur2
Hebp1	Nmur2
Ghrl	Nmur2
Tac2	Nmur2
Apln	Nmur2
Gm13306	Nmur2
Insl5	Nmur2
Prok2	Npffr1
Ghrl	Npffr1
Tac2	Npffr1
Ccl28	Hrh4
Hebp1	Hrh4
Apln	Hrh4
Gm13306	Hrh4
Insl5	Hrh4
Prok2	Nmur1
Ccl28	Nmur1
Hebp1	Nmur1
Ghrl	Nmur1
Tac2	Nmur1
Apln	Nmur1
Gm13306	Nmur1
Insl5	Nmur1
Prok2	Lpar2
Ccl28	Lpar2
Hebp1	Lpar2
Ghrl	Lpar2
Tac2	Lpar2
Apln	Lpar2
Gm13306	Lpar2
Insl5	Lpar2
Apln	Rxfp3
Gm13306	Rxfp3
Insl5	Hrh3
Gdnf	Ncam1
Ccl17	Vcam1
Bdnf	Ncam1
Gstp2	Vcam1
Areg	Icam1
Arf1	Vcam1
Rtn4	Cntn1
Fga	Itgb1
Ccl22	Vcam1
Angpt2	Itgb1
Bdnf	F11r
a	F11r
Kng1	Itgb2
Thbs1	Itgam
Fn1	Mag
Serping1	Selp
C3	Itgam
Cfh	Itgam
Fga	Cdh5
Tnc	Cntn1
Ctsg	Vcam1
Ctsg	Selplg
Serping1	Sele
Pvr	Nectin3
Pvr	Nectin1
Vegfd	Itga9
Col2a1	Mag
Agrn	Itgb1
Agrn	Ncam1
Pspn	Ncam1
Sema7a	Itgb1
Plg	Cdh1
Tgfb1	Itgb1
Tgfb1	F11r
Col1a1	Mag
Col4a1	Ncam1
Col4a1	Mag
Apoe	Vcam1
Anxa1	Itga4
Anxa1	Vcam1
App	Ncam1
App	Mag
App	Cntn1
Lamb1	L1cam
Thbs1	Itga4
Fgf2	Glg1
Gstp2	Itga4
Cd24a	L1cam
Lama1	L1cam
Dlk1	Ocln
Cd86	Cd80
Il13	Vcam1
Cx3cl1	Itgb1
Hspg2	Itgb1
Icam4	Itgb1
Cx3cl1	Itgb2
Mmp13	Itgam
Psen1	Cdh1
Mmp9	Itgam
Col18a1	Selp
Icam4	Itga4
Sema4d	Ptprc
Col18a1	Sell
Il12a	Cd28
Pvr	Cdh1
Ccl5	Cdh1
Rtn4	Cntnap1
Efnb2	Pecam1
Nlgn1	Cntnap1
Csf1	Cldn11
App	Nfasc
Rps19	Icam1
Thbs1	Itgb1
Tgfb3	Itgb1
Hsp90b1	Itgb1
Mmp9	Itgb1
Vegfb	Itgb1
Psen1	Itgb1
Lamb2	Itgb1
Ltb	Itgb1
Tnfsf13b	Itgb1
Il10	Cd28
Il21	Cd28
Mmp9	Cdh1
Adam9	Cdh1
Adam15	Cdh1
Mdk	Ncam1
Artn	Ncam1
Nrtn	Ncam1
Tnfsf9	Icam2
Rps19	Itga4
Copa	Itga4
Yars	Itga4
Arf1	Itga4
Wnt3	Cdh2
Wnt3a	Cdh2
Rps19	Vcam1
Copa	Vcam1
Yars	Vcam1
Ncam1	Fgfr1
Ptprc	Epor
Ptprc	Met
Ptprc	Insr
Cntn2	Egfr
Ptprc	Lepr
Ptprc	Erbb2
Ptprc	Ghr
Ncam1	Gfra1
Ptprc	Cxcr4
Ncam1	Ntrk1
Icam1	Egfr
Cdh1	Lrp6
Cntn1	Notch1
Cdh2	Cdon
Cdh15	Cdon
Ptprc	Pdgfrb
Itgb1	Csf2rb
Icam1	Csf2rb
Itgb1	Itga5
Itgb1	Dag1
Itgb1	Igf1r
Itgb1	Itga3
Itgb1	Cd36
Itgb1	Plaur
Itgb1	Cd47
Itgb1	Flt4
Itgb1	Itgav
Itgb1	Itga6
Itgb1	Cd151
Itgb1	Itga2
Itgb1	Itga1
Itgb1	Itga8
Itgb1	Itga11
Pecam1	Sdc1
Itgb2	Plaur
Itgb2	Itgax
Itgb2	Itgad
Ptprc	Ifnar1
Pecam1	Sdc4
Itgam	Plaur
Itgb7	Itgae
Cdh5	Kdr
Ptprc	Tek
Itga4	Cxcr4
Pecam1	Cxcr4
Itga4	Cd44
Icam1	Il2rg
Cdh2	Ptprb
Cdh2	Boc
Cdh15	Boc
Ptprc	Tie1
Cdh2	Fgfr4
Pecam1	Ackr3
Pecam1	Gpc1
Ptprm	Ptprs
Nfasc	Nrcam
Cntn2	Nrcam
Mag	Rtn4r
Itgb2	Ptch1
Itgb2	Ptch2
Icam1	Eda2r
Itgb1	Pdgfrb
Itgb1	Igf2r
Itgb1	Sdc1
Itgb1	Itgax
Itgb1	Epha2
Itgb1	Ptch1
Itgb1	Itga7
Itgb1	Ncstn
Itgb1	Ptch2
Cd28	Ctla4
Cdh1	Kdr
Cdh1	Ddr1
Cdh1	Ddr2
Cdh1	Cdon
Cdh1	Ncstn
Cdh1	Boc
Ncam1	Fgfr2
Itga4	Ptch1
Cdh2	Ryk
Cdh2	Ddr1
Cdh2	Ddr2
Cdh2	Neo1
Mag	Ntrk2
Mag	Lingo1
Itgb7	Ptch1
Itgb7	Ptch2
Cdh5	Tgfbr1
Cdh5	Acvrl1
Cdh5	Tgfbr2
Cdh15	Neo1
Nectin2	Tnfrsf12a
Ptprc	Egfr
Cd28	Cd4
Ptprc	Cd4
Cd2	Cd4
Cntn1	Ptprb
Ptprc	Cd44
Ncam1	Egfr
Vcam1	Fas
Icam2	Nrp1
Icam2	Cd44
Alcam	Egfr
Cdh1	Egfr
Cdh1	Erbb2
Itgb1	Itga10
Pecam1	Itga5
L1cam	Itga5
F11r	Ptprb
F11r	F2rl2
Ptprc	Ntrk1
Cdh1	Met
Pecam1	Itgb3
Cdh3	Igf1r
Itgb2	Egfr
Cadm1	Itgb4
L1cam	Erbb3
Cdh5	Egfr
Selp	Gp1ba
Itgam	Gp1ba
Cdh5	Ptprb
Cdh5	Epha2
Cdh5	F2rl2
Cntn1	Notch2
Cntn1	Ptprz1
Icam1	Il2ra
Sell	Cd4
Sele	Cd44
Madcam1	Cd44
Cntnap1	Ptprb
Cdh1	Fgfr1
L1cam	Fgfr1
Cd80	Ngfr
Mag	Ngfr
Cdh1	Ptprf
Ocln	Tgfbr1
Ptprc	Cd8a
L1cam	Itgav
Jam3	Itgax
Jam3	F2rl2
Jam2	F2rl2
Cdh4	Mtnr1b
L1cam	Nrp1
Itgb1	Fzd6
Cdh2	Lrp5
Cdh2	Lrp6
L1cam	Egfr
Cd274	Cd4
Itga4	Tfrc
Vcam1	Tfrc
Itgb1	Ntrk1
Cdh2	Ntrk1
L1cam	Ntrk1
Alcam	Ntrk1
Glg1	Ntrk1
Itgb1	Itgb3
L1cam	Itgb3
Pecam1	Itgav
L1cam	Itga2b
Vcam1	Itga5
Itga4	Rpsa
Vcam1	Rpsa
Vcam1	Igf2r
Vcam1	Gp1bb
Cadm3	Itgb4
L1cam	Ephb2
F11r	Tgfbr1
Ocln	Tgfbr2
F11r	Tgfbr2
Cadm1	Cadm3
Cntn2	Ncam1
Ptprc	Cd2
Ptprc	Cd28
Cntn2	Cntn1
Cntn1	Nfasc
Negr1	Cntn1
Itgb1	Itga4
Itgb1	Itga9
Itgal	F11r
Cd2	Ptprc
Itgb2	Itgam
Itgb2	Itgal
Itgb2	Jam3
Itgb2	Icam2
Icam1	Itgam
Itgam	Jam3
Itgam	Icam2
Itga4	Itgb7
Itgb7	Itga9
Itgb7	Madcam1
Cd6	Alcam
L1cam	Cntn1
Cntn1	Cntnap2
Itga4	Madcam1
Sell	Sele
Sele	Selplg
Ptprc	Cdh2
Ptprc	Itgal
Sell	Selplg
Cdh1	Ptprm
Cdh1	Cdh3
Cdh2	Cdh4
L1cam	Cntn2
Ncam1	L1cam
Nectin1	Nectin3
Cldn11	Itgb1
Nfasc	Mpz
Itgb2	F11r
Itgb1	L1cam
Itgb1	Jam2
Itgb1	Jam3
Cdh1	Cdh2
Ncam1	Cntn2
Itga4	Jam2
Itga4	Jam3
Sell	Cd34
Cdh2	Ptprm
Vcam1	Itga9
Ptprm	Cdh4
L1cam	Alcam
L1cam	Itga9
Jam2	F11r
Cntnap1	Cntn1
Selplg	Esam
Nectin1	Cadm3
Cadm3	Cadm1
Cadm3	Nectin3
Cadm1	Nectin3
Il34	Csf1r
Fgf1	Sphk1
Wnt2	Fzd1
Wnt4	Sfrp1
Hmgb1	Tlr9
Wnt4	P2rx4
Tnf	Rack1
Gpnmb	Egfr
Wnt3	Dlg4
Flrt3	Fgfr1
Fgf2	Gpc4
Il1b	Adrb2
Ccl5	Pigr
Ccl5	Ackr1
Klk1b22	Epor
Bdnf	Esr1
Ccl12	Ackr1
Ccl8	Ackr1
Ccl17	Ackr1
Cxcl5	Ackr1
Ccl7	Ackr1
Crlf2	Il7r
Crlf1	Cntfr
Pdgfb	Lyve1
Vegfb	Adrb2
Nrg1	Lsr
Nrg1	Extl3
Fgf1	Gpc6
Fam3c	Glra2
Hdgf	Ntrk1
Vgf	Ntrk1
Aimp1	Ntrk1
Hmgb1	Ntrk1
Hmgb2	Ntrk1
Il17f	Rho
Insl6	Alk
Wisp2	Igf1r
Ngf	Ror1
Gdf15	Erbb2
Hmgb1	Tlr4
Tgfb1	Rho
Igf1	Rack1
Hmgb1	Tlr2
Hmgb1	Tlr1
Ngf	Trpv1
Jag2	Ptk7
Jag2	Lsr
Jag2	Dlg1
Il12b	Vdr
Gmfb	Anxa6
Gmfb	Itpr3
Fbrs	Gpc4
Nenf	Grm1
Il25	Esr1
Hmgb2	Itpr1
Hmgb2	Itpr3
Manf	Grm1
Timp1	Lrp1
Kl	Insr
Wnt10b	Lrp6
Wnt2	Lrp6
Wnt9b	Lrp6
Wnt10a	Lrp6
Wnt8b	Lrp6
Wnt9a	Lrp6
Kl	Igf1r
Mif	Cd74
Wnt10b	Fzd5
Wnt5a	Ror1
Lgals3	Fas
Wnt10b	Lrp5
Wnt10b	Fzd3
Wnt10b	Fzd1
Wnt10b	Fzd2
Wnt8a	Lrp5
Wnt2	Lrp5
Wnt9b	Lrp5
Wnt10a	Lrp5
Wnt9a	Lrp5
Grn	Tnfrsf1a
Il33	Il1rl1
Wnt8a	Fzd3
Wnt9b	Fzd3
Wnt10a	Fzd3
Wnt8b	Fzd3
Wnt9a	Fzd3
Il15	Inpp5k
Wnt8a	Fzd8
Wnt8a	Fzd7
Pf4	Ackr1
Apoa1	Abca1
Wnt9a	Musk
Wnt9b	Chrna1
Wnt9a	Chrna1
Il27	Il27ra
Nppa	Esr1
Ttr	Lrp2
Tg	Lrp2
Il16	Grin2c
Wnt3a	Dlg4
Wnt3a	Dlg1
Tgfa	Dlg1
Hmgb1	Ar
Klk1b22	Ar
Il24	Esr2
Tff1	Esr2
Oxt	Esr2
Fbn1	Ebp
Ptn	Rack1
Ttr	Ddr1
Hmgb1	Ager
Hmgb1	Agtrap
Pglyrp1	Trem1
Grem1	Kdr
Tnf	Calm1
Tgfb1	Mcc
Bmp2	Eng
Bmp2	Rgma
Bmp2	Rgmb
Bmp2	Hfe2
Egf	Vtn
Apoa1	Atp5b
Igf2	Vtn
Cxcl14	Cxcr4
Il18	Il1rl2
Il33	Il1rap
Ttr	Ager
Ttr	Ngfr
Ttr	Inpp5k
Ttr	Il7r
Wnt1	Sfrp1
Tgfb1	Eng
Tgfb1	Vtn
Tff1	Fgfr2
Tgfb3	Eng
Inhba	Eng
Mstn	Acvr2b
Lgals3	Cd6
Il16	Kcnj15
Bdnf	Inpp5k
Apoa1	Il7r
Apoa1	Scarb1
Fgf2	Fgfrl1
Ngf	Sorcs3
Igf1	Igsf1
Wnt2	Sfrp1
Chgb	Fgfr3
Grn	Sort1
Bdnf	Sorcs2
Pomc	Vtn
Tnfrsf11b	Vtn
Bmp1	Adra1a
Ntf3	Sorcs2
Gdnf	Agtrap
Mif	Tnfrsf14
Bmp6	Hfe2
Ebi3	Il27ra
Scgb3a1	Marco
Tg	Asgr1
Hamp	Slc40a1
Gal	Gpr151
Tff1	Siglecf
Inhbb	Igsf1
Cort	Grm6
Cort	Gabbr2
Cort	S1pr2
Cort	S1pr4
Cort	Chrm2
Cort	Chrm4
Cort	Adra2a
Cort	Adora3
Cort	Drd2
Cort	Adra2b
Cort	Adra2c
Cort	S1pr1
Cort	Cnr1
Cort	Drd4
Cort	Adora1
Cort	Cnr2
Cort	Drd3
Cort	Casr
Cort	Ptger3
Cort	P2ry4
Cort	Tas2r138
Cort	Tas2r139
Cort	Tas2r144
Cort	Tas2r126
Cort	Tas2r136
Cort	Tas2r120
Cort	Tas2r135
Cort	Gpr17
Cort	Gpr18
Cort	Grm2
Cort	Grm7
Cort	Grm3
Cort	Hcar2
Cort	Oxgr1
Cort	S1pr3
Cort	Gper1
Cort	P2ry13
Cort	Sucnr1
Cort	Hcar1
Cort	Lpar5
Cort	S1pr5
Cort	P2ry12
Cort	Tas2r118
Cort	Tas2r140
Cort	Tas2r121
Cort	Tas2r114
Cort	Tas2r130
Cort	Tas2r108
Cort	Tas2r137
Cort	Tas2r119
Cort	Gabbr1
Cort	Lpar3
Cort	Gpr55
Tnfrsf11b	Tnfrsf11a
Ccl21a	Grm6
Ccl21a	Gabbr2
Ccl21a	S1pr2
Ccl21a	S1pr4
Ccl21a	Chrm2
Ccl21a	Chrm4
Ccl21a	Adra2a
Ccl21a	Adora3
Ccl21a	Drd2
Ccl21a	Adra2b
Ccl21a	Adra2c
Ccl21a	S1pr1
Ccl21a	Cnr1
Ccl21a	Drd4
Ccl21a	Adora1
Ccl21a	Cnr2
Ccl21a	Drd3
Ccl21a	Casr
Ccl21a	Ptger3
Ccl21a	P2ry4
Ccl21a	Tas2r138
Ccl21a	Tas2r139
Ccl21a	Tas2r144
Ccl21a	Tas2r126
Ccl21a	Tas2r136
Ccl21a	Tas2r120
Ccl21a	Tas2r135
Ccl21a	Gpr17
Ccl21a	Gpr18
Ccl21a	Grm2
Ccl21a	Grm7
Ccl21a	Grm3
Ccl21a	Hcar2
Ccl21a	Oxgr1
Ccl21a	S1pr3
Ccl21a	Gper1
Ccl21a	P2ry13
Ccl21a	Sucnr1
Ccl21a	Hcar1
Ccl21a	Lpar5
Ccl21a	S1pr5
Ccl21a	P2ry12
Ccl21a	Tas2r118
Ccl21a	Tas2r140
Ccl21a	Tas2r121
Ccl21a	Tas2r114
Ccl21a	Tas2r130
Ccl21a	Tas2r108
Ccl21a	Tas2r137
Ccl21a	Tas2r119
Ccl21a	Gabbr1
Ccl21a	Lpar3
Ccl21a	Gpr55
Cxcl11	Grm6
Cxcl11	Gabbr2
Cxcl11	S1pr2
Cxcl11	S1pr4
Cxcl11	Chrm2
Cxcl11	Chrm4
Cxcl11	Adra2a
Cxcl11	Adora3
Cxcl11	Drd2
Cxcl11	Adra2b
Cxcl11	Adra2c
Cxcl11	S1pr1
Cxcl11	Cnr1
Cxcl11	Drd4
Cxcl11	Adora1
Cxcl11	Cnr2
Cxcl11	Drd3
Cxcl11	Casr
Cxcl11	Ptger3
Cxcl11	P2ry4
Cxcl11	Tas2r138
Cxcl11	Tas2r139
Cxcl11	Tas2r144
Cxcl11	Tas2r126
Cxcl11	Tas2r136
Cxcl11	Tas2r120
Cxcl11	Tas2r135
Cxcl11	Gpr17
Cxcl11	Gpr18
Cxcl11	Grm2
Cxcl11	Grm7
Cxcl11	Grm3
Cxcl11	Hcar2
Cxcl11	Oxgr1
Cxcl11	S1pr3
Cxcl11	Gper1
Cxcl11	P2ry13
Cxcl11	Sucnr1
Cxcl11	Hcar1
Cxcl11	Lpar5
Cxcl11	S1pr5
Cxcl11	P2ry12
Cxcl11	Tas2r118
Cxcl11	Tas2r140
Cxcl11	Tas2r121
Cxcl11	Tas2r114
Cxcl11	Tas2r130
Cxcl11	Tas2r108
Cxcl11	Tas2r137
Cxcl11	Tas2r119
Cxcl11	Gabbr1
Cxcl11	Lpar3
Cxcl11	Gpr55
Mstn	Acvr1b
Mstn	Tgfbr1
Mstn	Acvr1c
Wnt9a	Ptk7
Npff	Ffar2
Npff	Chrm5
Npff	Chrm1
Npff	Chrm3
Npff	Tbxa2r
Npff	Adra1d
Npff	Ptafr
Npff	Ptger1
Npff	Adra1a
Npff	Adra1b
Npff	Casr
Npff	P2ry2
Npff	Grm5
Npff	Ptgfr
Npff	Lpar6
Npff	Gpr4
Npff	P2ry1
Npff	Grm1
Npff	Gpr17
Npff	P2ry6
Npff	Ltb4r1
Npff	Gpr68
Npff	Gprc6a
Npff	Gpr65
Npff	Lpar5
Npff	Ltb4r2
Npff	Cysltr2
Npff	Lpar3
Npff	Opn4
Npff	Gpr132
Npff	Cysltr1
Ccl25	Gabbr2
Ccl25	S1pr2
Ccl25	S1pr4
Ccl25	Chrm2
Ccl25	Chrm4
Ccl25	Adra2a
Ccl25	Adora3
Ccl25	Drd2
Ccl25	Adra2b
Ccl25	Adra2c
Ccl25	S1pr1
Ccl25	Cnr1
Ccl25	Drd4
Ccl25	Adora1
Ccl25	Cnr2
Ccl25	Drd3
Ccl25	Casr
Ccl25	Ptger3
Ccl25	P2ry4
Ccl25	Tas2r138
Ccl25	Tas2r139
Ccl25	Tas2r144
Ccl25	Tas2r126
Ccl25	Tas2r136
Ccl25	Tas2r120
Ccl25	Tas2r135
Ccl25	Gpr17
Ccl25	Gpr18
Ccl25	Grm2
Ccl25	Grm7
Ccl25	Grm3
Ccl25	Hcar2
Ccl25	Oxgr1
Ccl25	S1pr3
Ccl25	Gper1
Ccl25	P2ry13
Ccl25	Sucnr1
Ccl25	Hcar1
Ccl25	Lpar5
Ccl25	S1pr5
Ccl25	P2ry12
Ccl25	Tas2r118
Ccl25	Tas2r140
Ccl25	Tas2r121
Ccl25	Tas2r114
Ccl25	Tas2r130
Ccl25	Tas2r108
Ccl25	Tas2r137
Ccl25	Tas2r119
Ccl25	Gabbr1
Ccl25	Lpar3
Ccl25	Gpr55
Fgf10	Fgfrl1
Flrt2	Fgfr1
Flrt2	Adgrl3
Tnfsf12	Cd163
Hcrt	Chrm5
Hcrt	Chrm1
Hcrt	Chrm3
Hcrt	Tbxa2r
Hcrt	Adra1d
Hcrt	Ptafr
Hcrt	Ptger1
Hcrt	Adra1a
Hcrt	Adra1b
Hcrt	Casr
Hcrt	P2ry2
Hcrt	Grm5
Hcrt	Ptgfr
Hcrt	Lpar6
Hcrt	Gpr4
Hcrt	P2ry1
Hcrt	Grm1
Hcrt	Gpr17
Hcrt	P2ry6
Hcrt	Ltb4r1
Hcrt	Gpr68
Hcrt	Gprc6a
Hcrt	Gpr65
Hcrt	Lpar5
Hcrt	Ltb4r2
Hcrt	Cysltr2
Hcrt	Lpar3
Hcrt	Opn4
Hcrt	Gpr132
Hcrt	Cysltr1
Cxcl13	Gabbr2
Cxcl13	S1pr2
Cxcl13	S1pr4
Cxcl13	Chrm2
Cxcl13	Chrm4
Cxcl13	Adra2a
Cxcl13	Adora3
Cxcl13	Drd2
Cxcl13	Adra2b
Cxcl13	Adra2c
Cxcl13	S1pr1
Cxcl13	Cnr1
Cxcl13	Drd4
Cxcl13	Adora1
Cxcl13	Cnr2
Cxcl13	Drd3
Cxcl13	Casr
Cxcl13	Ptger3
Cxcl13	P2ry4
Cxcl13	Tas2r138
Cxcl13	Tas2r139
Cxcl13	Tas2r144
Cxcl13	Tas2r126
Cxcl13	Tas2r136
Cxcl13	Tas2r120
Cxcl13	Tas2r135
Cxcl13	Gpr17
Cxcl13	Gpr18
Cxcl13	Grm2
Cxcl13	Grm7
Cxcl13	Grm3
Cxcl13	Hcar2
Cxcl13	Oxgr1
Cxcl13	S1pr3
Cxcl13	Gper1
Cxcl13	P2ry13
Cxcl13	Sucnr1
Cxcl13	Hcar1
Cxcl13	Lpar5
Cxcl13	S1pr5
Cxcl13	P2ry12
Cxcl13	Tas2r118
Cxcl13	Tas2r140
Cxcl13	Tas2r121
Cxcl13	Tas2r114
Cxcl13	Tas2r130
Cxcl13	Tas2r108
Cxcl13	Tas2r137
Cxcl13	Tas2r119
Cxcl13	Gabbr1
Cxcl13	Lpar3
Cxcl13	Gpr55
Grem1	Flt1
Crlf1	Il6st
Crlf1	Lifr
Lefty1	Acvr2a
Lefty1	Acvr1b
Lefty1	Acvr2b
Lefty1	Acvr1c
Wisp3	Scarb2
Wisp3	Sorl1
Gdf11	Antxr1
Uts2	Chrm5
Uts2	Chrm1
Uts2	Chrm3
Uts2	Tbxa2r
Uts2	Adra1d
Uts2	Ptafr
Uts2	Ptger1
Uts2	Adra1a
Uts2	Adra1b
Uts2	Casr
Uts2	P2ry2
Uts2	Grm5
Uts2	Ptgfr
Uts2	Lpar6
Uts2	Gpr4
Uts2	P2ry1
Uts2	Grm1
Uts2	Gpr17
Uts2	P2ry6
Uts2	Ltb4r1
Uts2	Gpr68
Uts2	Gprc6a
Uts2	Gpr65
Uts2	Lpar5
Uts2	Ltb4r2
Uts2	Cysltr2
Uts2	Lpar3
Uts2	Opn4
Uts2	Gpr132
Uts2	Cysltr1
Il33	Il1r1
F2	Vtn
F2	Chrm5
F2	Chrm1
F2	Chrm3
F2	Tbxa2r
F2	Adra1d
F2	Ptafr
F2	Ptger1
F2	Adra1a
F2	Adra1b
F2	Casr
F2	P2ry2
F2	Grm5
F2	Ptgfr
F2	Lpar6
F2	Gpr4
F2	P2ry1
F2	Grm1
F2	Gpr17
F2	P2ry6
F2	Ltb4r1
F2	Gpr68
F2	Gprc6a
F2	Gpr65
F2	Lpar5
F2	Ltb4r2
F2	Cysltr2
F2	Lpar3
F2	Opn4
F2	Gpr132
F2	Cysltr1
Agt	Chrm2
Agt	Chrm4
Agt	Chrm5
Agt	Adra2a
Agt	Adora3
Agt	Chrm1
Agt	Drd2
Agt	Anpep
Agt	Adra2b
Agt	Adra2c
Agt	Chrm3
Agt	S1pr1
Agt	Cnr1
Agt	Tbxa2r
Agt	Drd4
Agt	Adra1d
Agt	Ptafr
Agt	Adora1
Agt	Cnr2
Agt	Ptger1
Agt	Adra1a
Agt	Adra1b
Agt	Drd3
Agt	Casr
Agt	P2ry2
Agt	Grm5
Agt	Ptgfr
Agt	Ptger3
Agt	Lpar6
Agt	Gpr4
Agt	P2ry1
Agt	P2ry4
Agt	Tas2r138
Agt	Tas2r139
Agt	Tas2r144
Agt	Tas2r126
Agt	Tas2r136
Agt	Tas2r120
Agt	Tas2r135
Agt	Grm1
Agt	Gpr17
Agt	Gpr18
Agt	Grm2
Agt	Grm7
Agt	Grm3
Agt	P2ry6
Agt	Ltb4r1
Agt	Gpr68
Agt	Gprc6a
Agt	Gpr65
Agt	Hcar2
Agt	Oxgr1
Agt	S1pr3
Agt	Gper1
Agt	P2ry13
Agt	Sucnr1
Agt	Hcar1
Agt	Lpar5
Agt	S1pr5
Agt	P2ry12
Agt	Ltb4r2
Agt	Cysltr2
Agt	Tas2r118
Agt	Tas2r140
Agt	Tas2r121
Agt	Tas2r114
Agt	Tas2r130
Agt	Tas2r108
Agt	Tas2r137
Agt	Tas2r119
Agt	Gabbr1
Agt	Lpar3
Agt	Opn4
Agt	Gpr132
Agt	Cysltr1
Agt	Gpr55
Hc	Vtn
Hc	Chrm2
Hc	Chrm4
Hc	Adra2a
Hc	Adora3
Hc	Drd2
Hc	Adra2b
Hc	Adra2c
Hc	S1pr1
Hc	Cnr1
Hc	Drd4
Hc	Adora1
Hc	Cnr2
Hc	Drd3
Hc	Casr
Hc	Ptger3
Hc	P2ry4
Hc	Tas2r138
Hc	Tas2r139
Hc	Tas2r144
Hc	Tas2r126
Hc	Tas2r136
Hc	Tas2r120
Hc	Tas2r135
Hc	Gpr17
Hc	Gpr18
Hc	Grm2
Hc	Grm7
Hc	Grm3
Hc	Hcar2
Hc	Oxgr1
Hc	S1pr3
Hc	Gper1
Hc	P2ry13
Hc	Sucnr1
Hc	Hcar1
Hc	Lpar5
Hc	S1pr5
Hc	P2ry12
Hc	Tas2r118
Hc	Tas2r140
Hc	Tas2r121
Hc	Tas2r114
Hc	Tas2r130
Hc	Tas2r108
Hc	Tas2r137
